"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","521224","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325781' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521224","NY00521224_01","17550","Locality fide Cogniaux is Prov. Rio de Janeiro","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","521231","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Reitz",NA,NA,NA,"R. Reitz","1957","10","11","Brazil","Santa Catarina","Vidal Ramos","-49.3556","-27.3919",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325776' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521231","NY00521231_01","5109","Sabiá","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02104673","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"R. Goldenberg","2014","10","13","Brazil","Bahia","Wenceslau Guimarães","-39.71192","-13.57794",NA,NA,"545","545","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2495792' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104673","NY02104673_01","2075","Estação Ecológica Estadual Wenceslau Guimarães; trilha da Água Vermelha","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","521590","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","M. K. Caddah",NA,NA,NA,"R. M. Klein","1949","10","20","Brazil","Santa Catarina","Brusque","-48.9","-27.1",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116610' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521590","NY00521590_01","226","Mata do Hoffman","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01874719","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"R. Goldenberg","2015","04","14","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704146' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874719","NY01874719_01","2131","Rio Claro","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"23813","auto",NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","521228","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","A. C. Brade",NA,NA,NA,"R. M. Klein","1955","09","29","Brazil","Santa Catarina","Itajaí","-48.6617","-26.9081",NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325766' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521228","NY00521228_01","1623","Cunhas","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","521235","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"F. C. Hoehne","1931","10","26","Brazil","São Paulo","Sao Paulo","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325771' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521235","NY00521235_01","28398","Parque do Estado","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","521238","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"J. G. Kuhlmann","1935","12","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325774' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521238","NY00521238_01","2475","Fazenda Uniao Viçosa - Minas","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02499372","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"R. Goldenberg","2014","02","22","Brazil","Bahia","Boa Nova","-40.129","-14.41108",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2299315' target='other'> <mi>dwc_moreinfo</mi></a>","NY02499372","NY02499372_01","1785","Trilha da Farofa; floresta úmida em encosta","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","521221","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","C. A. Cogniaux",NA,NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325769' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521221","NY00521221_01","11963","Brasilia","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1018306","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"M. A. Nadruz Coelho","2007","09","25","Brazil","Rio de Janeiro","Magé","-43.0406","-22.6531",NA,NA,"200","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1254873' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018306","NY01018306_01","1918","Distrito de Santo Aleixo, Fazenda Floresta do Pico. Picada do córrego das pedras negras, trilha para o para pico grande.","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01462516","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","M. K. Caddah",NA,NA,NA,"M. K. Caddah","2009","05","13","Brazil","Rio de Janeiro","Itatiaia","-44.5631","-22.4961",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305547' target='other'> <mi>dwc_moreinfo</mi></a>","NY01462516","NY01462516_01","465","Parque Nacional do Itatiaia, trilha para Três Picos","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1738438","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","M. K. Caddah",NA,NA,NA,"M. K. Caddah","2011","02","06","Brazil","Espírito Santo","Santa Teresa","-40.76863","-19.8038",NA,NA,"900",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568297' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738438","NY01738438_01","841","Estrada para o Alto Misterioso.","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","521234","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","A. C. Brade",NA,NA,NA,"R. M. Klein","1955","10","14","Brazil","Santa Catarina","Itajaí","-48.6617","-26.9081",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325764' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521234","NY00521234_01","1693","Morro de Ressacada","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","522196","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"B. Coe-Teixeira","1966","06","08","Brazil","São Paulo","Sao Paulo","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577293' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522196","NY00522196_01","70","Sao Paulo, Santo Amaro, Chácara Flora","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","521236","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"F. C. Hoehne","1931","10","26","Brazil","São Paulo","Sao Paulo","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325772' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521236","NY00521236_01","28398","Parque do Estado","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","521222","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"G. G. Hatschbach","1999","12","03","Brazil","Paraná","Doutor Ulysses","-49.4194","-24.5683",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325775' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521222","NY00521222_01","69825","Sete Quedas","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01198039","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"M. M. M. Lopes","2006","08","11","Brazil","Bahia","Camacan","-39.5653","-15.3917",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1408923' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198039","NY01198039_01","1062","RPPN Serra Bonita, 10 km W de Camacá na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissao; trilha ao lado do terreno onde será a casa do propietário","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","521230","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","F. Markgraf",NA,NA,NA,"R. Reitz","1954","03","02","Brazil","Santa Catarina","Ibirama","-49.5178","-27.0569",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325770' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521230","NY00521230_01","1677","Horto Florestal I. N. P.","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","521226","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"A. F. M. Glaziou","1888","09","22","Brazil","Rio de Janeiro","Nova Friburgo","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325783' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521226","NY00521226_01","17552","Alto Macahé","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","229067","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Possibly collected by Pohl <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325779' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229067","NY00229067_01","1165","Brasilia","South America","sheet",NA,"Magnoliophyta","Myrtales","syntype",NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","521237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"H. de F. Leitão Filho","1976","10","08","Brazil","São Paulo","Jundiaí","-46.88","-23.1803",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325773' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521237","NY00521237_01","3208","Ca. 10 km SW de Jundiaí. Serra do Japí","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1198426","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"A. M. Amorim","2006","10","21","Brazil","Bahia","Camacan","-39.5653","-15.3917",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1489696' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198426","NY01198426_01","6508","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","521220","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","C. A. Cogniaux",NA,NA,NA,"J. Lhotsky",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325768' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521220","NY00521220_01","s.n.","Brasilia","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","521227","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","A. C. Brade",NA,NA,NA,"R. M. Klein","1955","03","31","Brazil","Santa Catarina","Itajaí","-48.6617","-26.9081",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325765' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521227","NY00521227_01","1239","Morro da Ressacada","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01318260","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","M. K. Caddah",NA,NA,NA,"M. K. Caddah","2010","01","22","Brazil","Rio de Janeiro","Nova Friburgo","-42.495278","-22.374722",NA,NA,"1370","1370","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305643' target='other'> <mi>dwc_moreinfo</mi></a>","NY01318260","NY01318260_01","756","Casa do Seu David Müller","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","521232","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"M. R. de V. Barbosa","1988","03","08","Brazil","Rio de Janeiro","Piraí","-43.8981","-22.6294",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325784' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521232","NY00521232_01","1011","Represa de Ribeirao das Lajes","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2530361","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"R. Goldenberg","2015","04","30","Brazil","Espírito Santo","São Roque do Canaã","-40.6568984985352","-19.738899230957",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2767879' target='other'> <mi>dwc_moreinfo</mi></a>","NY02530361","NY02530361_01","2152","Mata na entrada de trilha para o Alto Misterioso.","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"14641","auto",NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2530360","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"R. Goldenberg","2015","04","30","Brazil","Espírito Santo","São Roque do Canaã","-40.6568984985352","-19.738899230957",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2767878' target='other'> <mi>dwc_moreinfo</mi></a>","NY02530360","NY02530360_01","2149","Mata na entrada de trilha para o Alto Misterioso.","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"14641","auto",NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02840243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"L. G. Rigon","2015","11","04","Brazil","Rio de Janeiro","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3137696' target='other'> <mi>dwc_moreinfo</mi></a>","NY02840243","NY02840243_01","1041","Conglomerado 92-3-2-16. UTM do Ponto Central: E (610941m) N (7491499m). Fuso do GPS (23K)","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"20293","auto",NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02104670","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"R. Goldenberg","2014","10","12","Brazil","Bahia","Wenceslau Guimarães","-39.71919","-13.58897",NA,NA,"665","665","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2495773' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104670","NY02104670_01","2060","Estação Ecológica Estadual Wenceslau Guimarães, trilha para a Pedra da Torre","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1738440","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","M. K. Caddah",NA,NA,NA,"M. K. Caddah","2011","02","06","Brazil","Espírito Santo","Santa Teresa","-40.79508","-19.83205",NA,NA,"790",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568296' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738440","NY01738440_01","831","Trilha para o Alto Misterioso, arredores da cidade. Arbustaria.","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01195809","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","R. Goldenberg",NA,NA,NA,"J. G. Jardim","2005","12","17","Brazil","Bahia","Arataca","-39.3394","-15.1742",NA,NA,"450","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404080' target='other'> <mi>dwc_moreinfo</mi></a>","NY01195809","NY01195809_01","4834","Rod. Arataca/Una entrada a direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9 km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrego ca. 2 km da sede","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1184226","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"H. C. de Lima","1991","11","21","Brazil","Rio de Janeiro","Guapimirim","-42.883","-22.483",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1466818' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184226","NY01184226_01","4351","Estação Ecológica Estadual de Paraíso. Serra QUeimada. Agua Comprida. rea F03.","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1019032","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","M. K. Caddah",NA,NA,NA,"R. C. Forzza","2004","11","22","Brazil","Minas Gerais","Lima Duarte","-43","-21.7",NA,NA,"1600","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1271535' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019032","NY01019032_01","3609","Parque Estadual da Serra do Ibitipoca.","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","521233","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","J. J. Wurdack",NA,NA,NA,"G. G. Hatschbach","1985","10","18","Brazil","Espírito Santo","Conceiçao do Castelo","-41.256612","-20.378333",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=325777' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521233","NY00521233_01","49931","Alto Bananal","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
