"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","county","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"145","2021-01-26 13:57:02-03","IMA","MAC","40973","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Chagas-Mota","3232","2009","04","29",NA,"Brasil","Alagoas","Serra Lisa.",NA,"Epífita. Frutos verdes.; Mata Pluvial Atlântica.","MAC0040973",NA,"(Jacq) .Schltr.",NA,NA,"-36.284775","-9.241017","Chã Preta","E.C.O.Chagas",NA,NA,"2009","04","29",NA,"-36.284775","-9.241017",NA,NA,NA,NA
"146","2021-01-26 13:57:02-03","IMA","MAC","43009","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Chagas-Mota; D.S.Correia; C.S.S.Barros","4513","2009","07","28",NA,"Brasil","Alagoas","Serra Lisa.",NA,"Epífita. Resquícios florais.; Mata Pluvial Atlântica.","MAC0043009",NA,"(Jacq) .Schltr.",NA,NA,"-36.284775","-9.241017","Chã Preta","E.C.O.Chagas",NA,NA,"2009","07","28",NA,"-36.284775","-9.241017",NA,NA,NA,NA
"147","2021-01-26 13:57:02-03","IMA","MAC","43550","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Chagas-Mota","5054","2009","08","18",NA,"Brasil","Alagoas","Mata do Pinto.",NA,"Epífita. Estéril.; Mata Pluvial Atlântica.","MAC0043550",NA,"(Jacq) .Schltr.",NA,NA,"-36.033075","-9.057206","São José da Laje","E.C.O.Chagas",NA,NA,"2009","08","18",NA,"-36.033075","-9.057206",NA,NA,NA,NA
"148","2021-01-26 13:57:02-03","IMA","MAC","52248","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Chagas-Mota","10535","2011","03","24",NA,"Brasil","Alagoas","Estação Ecológica de Murici, Fazenda Triunfo.",NA,"Epífita. Fruto verde.; Mata Atlântica.","MAC0052248",NA,"(Jacq) .Schltr.",NA,NA,"-35.942003","-9.309533","Flexeiras","E.C.O.Chagas",NA,NA,"2011","03","24",NA,"-35.942003","-9.309533",NA,NA,NA,NA
"149","2021-01-26 13:57:02-03","IMA","MAC","44961","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Chagas-Mota; J.W.A.Silva","6465","2009","11","07",NA,"Brasil","Alagoas","Serra Lisa.",NA,"Epífita. Frutos verdes.; Mata Atlântica.","MAC0044961",NA,"(Jacq) .Schltr.",NA,NA,"-36.284775","-9.241017","Chã Preta","E.C.O.Chagas",NA,NA,"2009","11","07",NA,"-36.284775","-9.241017",NA,NA,NA,NA
"150","2021-01-26 13:57:02-03","IMA","MAC","45690","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Chagas-Mota","7194","2010","01","28",NA,"Brasil","Alagoas","Fazenda Jussara.",NA,"Epífita. Estéril.; Mata Atlântica.","MAC0045690",NA,"(Jacq) .Schltr.",NA,NA,"-36.306458","-9.384961","Viçosa","E.C.O.Chagas",NA,NA,"2010","01","28",NA,"-36.306458","-9.384961",NA,NA,NA,NA
"151","2021-01-26 13:57:02-03","IMA","MAC","49232","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Chagas-Mota","8271","2010","09","07",NA,"Brasil","Alagoas","Serra do Livramento.",NA,"Epífita. Frutos verdes.; Mata Atlântica.","MAC0049232",NA,"(Jacq) .Schltr.",NA,NA,"-35.720561","-8.913781","Colônia Leopoldina","E.C.O.Chagas",NA,NA,"2010","09","07",NA,"-35.720561","-8.913781",NA,NA,NA,NA
"152","2021-01-26 13:57:02-03","IMA","MAC","52001","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Chagas-Mota; J.L.Viana; C.M.Araújo; M.R.Barbosa; W.W.Thomas","10288","2011","03","13",NA,"Brasil","Pernambuco","Fazenda Pedra d'Anta.",NA,"Epífita. Fruto verde.; Mata Atlântica.","MAC0052001",NA,"(Jacq) .Schltr.",NA,NA,"-35.904297","-8.660622","Lagoa dos Gatos","E.C.O.Chagas",NA,NA,"2011","03","13",NA,"-35.904297","-8.660622",NA,NA,NA,NA
"153","2021-02-04 10:29:38-03","UFRPE","HST","6838","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","A.M.Miranda; L.P.Félix","1565","1994","05","20",NA,"Brasil","Pernambuco","Serra do Urubu",NA,"Epífita, segmentos vegetativos verdes; flores alvacentas. frequente","HST006838",NA,"(Jacq.) Schltr.",NA,NA,NA,NA,"Maraial/Lagoa dos Gatos","L.P.Félix",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-04 10:29:38-03","UFRPE","HST","19878","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","E.Pessoa; J.A.N.Souza","203","2009","12","16",NA,"Brasil","Pernambuco","Mata de Piedade",NA,"Epífitas; frutos verdes.","HST019878",NA,"(Jacq.) Schltr.",NA,NA,"-35.023611","-7.790833","Igarassu","E.Pessoa",NA,NA,"2009","12",NA,NA,"35W1'25''","7S47'27''",NA,NA,NA,NA
"155","2021-02-09 10:13:42-03","UENF","HUENF","12212","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H.B.M. Viana; D.R. Couto","85","2019","07","07",NA,"Brasil","Rio de Janeiro","Imbé (Mocotó do Imbé). Fragmento de Floresta Ombrófila Densa, em estágio secundário de regeneração natural.",NA,"Erva epífita, de padrões morfológicos semelhantes ao gênero Epidendrum. Folhas subuladas e crassas. Flores dispodtas nas terminações dos ramos foliares, de aprox. 2mm.","HUENF00013041",NA,"(Jacq.) Schltr.","79","79","-41.745","-21.828889","Campos dos Goytacazes","H.B.M. Viana",NA,NA,"2019","07","07",NA,"41º44'42''W","21º49'44''S",NA,NA,NA,NA
"156","2021-03-01 11:50:07-03","UFPE","UFP","30138","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Siqueira-Filho, JA","1154","2000","10","20",NA,"Brasil","Pernambuco",NA,NA,"Microrquídea epífita sob Erythroxylum formando touceiras em frutificação. População em área sombreada exposta a intesa ventilação.; Microrquídea epífita sob Erythroxylum formando touceiras em frutificação. População em área sombreada e","UFP030138",NA,"(Jacq.) Schltr.","700","700","-35.838611","-8.723056","Jaqueira","Lima-Verde, LW",NA,NA,"2003","08","14",NA,"-35.838611","-8.723056",NA,NA,NA,NA
"157","2021-03-01 11:50:07-03","UFPE","UFP","24942","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Siqueira-Filho, JA; Vicente, JA","993","1999","07","09",NA,"Brasil","Pernambuco",NA,NA,"Microrquídea epífita, esciófila associada com Briophytas em estado vegetativo.; Microrquídea epífita, esciófila associada com Briophytas em estado vegetativo.","UFP024942",NA,"(Jacq.) Schltr.","700","700","-35.833611","-8.710278","Jaqueira","Félix, LP",NA,NA,"1999","07","16",NA,"-35.833611","-8.710278",NA,NA,NA,NA
"158","2021-03-01 11:50:07-03","UFPE","UFP","38495","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Félix, LP; Viana, A; Oliveira, JBS","9848","2003","03","15",NA,"Brasil","Alagoas",NA,NA,"Planta coletada no interior da mata.; Planta coletada no interior da mata.","UFP038495",NA,"(Jacq.) Schltr.","397","397","-35.856917","-8.9975","Ibateguara","Félix, LP",NA,NA,"2003","04","15",NA,"-35.856917","-8.9975",NA,NA,NA,NA
"159","2021-03-01 11:50:07-03","UFPE","UFP","64362","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pessoa, E; Souza, JAN","203","2009","12","16",NA,"Brasil","Pernambuco",NA,NA,"Epífitas, frutos verdes.; Mata Atlântica. Interior do fragmento em área úmida.","UFP064362",NA,"(Jacq.) Schltr.",NA,NA,"-35.023611","-7.790833","Igarassu","Pessoa, E",NA,NA,"2009","12",NA,NA,"-35.023611","-7.790833",NA,NA,NA,NA
"160","2021-03-01 11:50:07-03","UFPE","UFP","67643","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Amorim, BS; Araújo, D; Mendonça, ED; Chagas, M","1129","2011","09","21",NA,"Brasil","Pernambuco",NA,NA,"Erva epífita, flores amarelas.","UFP067643",NA,"(Jacq.) Schltr.",NA,NA,"-35.843889","-8.719722","Jaqueira","Pessoa, E",NA,NA,"2011","12","14",NA,"-35.843889","-8.719722",NA,NA,NA,NA
"161","2021-03-01 11:50:07-03","UFPE","UFP","67855","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pessoa, E; Melo, A; Amorim, BS","507","2010","03","10",NA,"Brasil","Pernambuco",NA,NA,"Epífita com botões florais verdes.","UFP067855",NA,"(Jacq.) Schltr.","700","700","-35.843889","-8.72","Jaqueira",NA,NA,NA,NA,NA,NA,NA,"-35.843889","-8.72",NA,NA,NA,NA
"162","2021-03-01 11:50:07-03","UFPE","UFP","68363","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Melo, A; Viana, JL; Chagas, MA; Santos, SO","447","2010","08","17",NA,"Brasil","Pernambuco",NA,NA,"Epífita com botões florais verdes.; Coleta da em área arbustiva.","UFP068363",NA,"(Jacq.) Schltr.","724","724","-35.844722","-8.737778","Jaqueira","Pessoa, E",NA,NA,"2011","03","16",NA,"-35.844722","-8.737778",NA,NA,NA,NA
"163","2021-03-01 11:50:07-03","UFPE","UFP","68364","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pessoa, E; Melo, A","423","2010","12","17",NA,"Brasil","Pernambuco",NA,NA,"Epífita com frutos verdes.; Interior da floresta.","UFP068364",NA,"(Jacq.) Schltr.","700","700","-35.854722","-8.707778","Lagoa dos Gatos",NA,NA,NA,"2010","12",NA,NA,"-35.854722","-8.707778",NA,NA,NA,NA
"164","2021-03-01 11:50:07-03","UFPE","UFP","73699","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pessoa, E; Melo, A","1014","2012","09","02",NA,"Brasil","Roraima",NA,NA,"Epífita com fruto verde.","UFP073699",NA,"(Jacq.) Schltr.","1131","1131","-61.689444","3.759167","Amajari","Pessoa, E",NA,NA,"2012","08",NA,NA,"-61.689444","3.759167",NA,NA,NA,NA
"165","2021-03-01 11:50:07-03","UFPE","UFP","75278","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pessoa, E; Maciel, JR; Amorim, BS; Lourenço, AR","891","2012","01","09",NA,"Brasil","Pernambuco",NA,NA,"Epífita com frutos verdes.; Interior da mata.","UFP075278",NA,"(Jacq.) Schltr.",NA,NA,"-35.765278","-8.510278","Bonito",NA,NA,NA,"2012","02",NA,NA,"-35.765278","-8.510278",NA,NA,NA,NA
"166","2021-03-01 11:50:07-03","UFPE","UFP","75579","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pessoa, E; Amorim, BS; Maciel, JR; Costa, JL","1097","2013","04","22",NA,"Brasil","Ceará",NA,NA,"Epífita com flores róseas.","UFP075579",NA,"(Jacq.) Schltr.","988","988","-38.970556","-4.207222","Guaramiranga","Pessoa, E",NA,NA,"2013","04",NA,NA,"-38.970556","-4.207222",NA,NA,NA,NA
"167","2021-03-01 11:50:07-03","UFPE","UFP","11640","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Alves, M","22595","1995","09","14",NA,"Brasil","Pernambuco",NA,NA,"Microrquídea. Epífita. Flor amarelo-esverdeado.; Microrquídea. Epífita. Flor amarelo-esverdeado.","UFP011640",NA,"(Jacq.) Schltr.",NA,NA,"-35.9761009216309","-8.28332996368408","Caruaru","Lima-Verde, LW","35136","auto","2003","08","14",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 11:50:07-03","UFPE","UFP","78416","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Araújo, D; Moreira, SN; Amorim, BS; Pessoas, E; Costa-Lima, JL; Chagas, M","2385","2013","01","29",NA,"Brasil","Pernambuco",NA,NA,"Epífita.","UFP078416",NA,"(Jacq.) Schltr.",NA,NA,"-35.7933006286621","-8.72667026519775","Jaqueira","Pessoa, E","11830","auto","2013","01","29",NA,"-35504.3333","-84311",NA,NA,NA,NA
"169","2021-03-01 11:50:07-03","UFPE","UFP","51482","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Lima-Verde, LW; Andrade, IM","2535","2003","07","10",NA,"Brasil","Ceará",NA,NA,"Frequente. Adaptações ecológicas: ciófilo, higrófilo, epífito. Folhas novas, senesc., crassa. Frutos imaturos, tipo cápsula, cor verde. Raízes esbranquiçadas, cespitosas, finas, cilíndricas a achatadas.; Frequente. Adaptações ecológica","UFP051482",NA,"(Jacq.) Schltr.","700","700","-38.6856002807617","-3.89083003997803","Maranguape","Lima-Verde, LW","40608","auto","2003","07","10",NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 11:50:07-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Lima-Verde, LW; Andrade, IM","2535","2003","07","10",NA,"Brasil","Ceará",NA,NA,"Frequente. Adaptações ecológicas: ciófilo, higrófilo, epífito. Folhas novas, senesc., crassa. Frutos imaturos, tipo cápsula, cor verde. Raízes esbranquiçadas, cespitosas, finas, cilíndricas a achatadas.; Frequente. Adaptações ecológicas: ciófilo, hig",NA,NA,"(Jacq.) Schltr.","700","700","-38.6856002807617","-3.89083003997803","Maranguape","Lima-Verde, LW","40608","auto","2003","07","10",NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 11:50:07-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Lima-Verde, LW","2569","2003","10","07",NA,"Brasil","Ceará",NA,NA,"Ocasional. Adaptações ecológicas: ciófilo, higrófilo, epífito. Folhas novas, senesc., crassa. Frutos imaturos, tipo cápsula, cor verde. Raízes esbranquiçadas, cespitosas, finas, cilíndricas a achatadas.; Ocasional. Adaptações ecológicas: ciófilo, hig",NA,NA,"(Jacq.) Schltr.","720","720","-38.6856002807617","-3.89083003997803","Maranguape","Lima-Verde, LW","40608","auto","2003","10","07",NA,NA,NA,NA,NA,NA,NA
"172","2021-03-01 11:50:07-03","UFPE","UFP","51513","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Lima-Verde, LW","2569","2003","10","07",NA,"Brasil","Ceará",NA,NA,"Ocasional. Adaptações ecológicas: ciófilo, higrófilo, epífito. Folhas novas, senesc., crassa. Frutos imaturos, tipo cápsula, cor verde. Raízes esbranquiçadas, cespitosas, finas, cilíndricas a achatadas.; Ocasional. Adaptações ecológica","UFP051513",NA,"(Jacq.) Schltr.","720","720","-38.6856002807617","-3.89083003997803","Maranguape","Lima-Verde, LW","40608","auto","2003","10","07",NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 11:50:07-03","UFPE","UFP","64383","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pessoa, E; Garcia, JD","295","2010","03","04",NA,"Brasil","Pernambuco",NA,NA,"Epífita estéril.; Mata Atlântica. Interior do fragmento.","UFP064383",NA,"(Jacq.) Schltr.",NA,NA,"-34.9063987731934","-7.83416986465454","Igarassu",NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-01 11:50:07-03","UFPE","UFP","64357","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pessoa, E; Souza, JAN","115","2009","11","23",NA,"Brasil","Pernambuco",NA,NA,"Epífita sobre tronco caido.; Mata Atlântica.","UFP064357",NA,"(Jacq.) Schltr.",NA,NA,"-34.9063987731934","-7.83416986465454","Igarassu","Pessoa, E","24709","auto","2009","12",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 11:50:07-03","UFPE","UFP","75625","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Mendes, K; Araújo, AA; Pinheiro, I; Martins, S","328","2009","01","06",NA,"Brasil","Sergipe",NA,NA,"Epífita. ilhha de vegetação no topo da serra.; Arbóreo-arenoso.","UFP075625",NA,"(Jacq.) Schltr.",NA,NA,"-37.315299987793","-10.7578001022339","Areia Branca","Pessoa, E","11840","auto","2009","02","10",NA,NA,NA,NA,NA,NA,NA
"176","2020-09-12 05:00:02-03","US","US","3482893","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, R. Williams & C. Perry","7328","1998","9","2","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1100",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","3384033","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke","3707","1997","2","19","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","400",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","3663503","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","9995","2003","6","18","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","620",NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","T. Henkel, J. Husher & R. James","6475","1998","5","15","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","700",NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","3171976","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","860","1987","11","11","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,"(Jacq.) Schltr.","960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","3333027","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","T. Henkel, M. Chin & W. Ryan","1073","1993","1","28","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1250",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","9973","2003","6","17","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","625",NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","1572110","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","B. Amortegui","122","1932",NA,NA,"South America - Neotropics","Colombia","Boyacá",NA,NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","1144195","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","E. P. Killip & T. E. Hazen","11101","1922","9","6","South America - Neotropics","Colombia","Valle del Cauca",NA,NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","3258085","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","L. J. Gillespie, S. Tiwari, M. Gillespie & R. Gillespie","1321","1989","5","7","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","420","450",NA,NA,NA,"McCook, Lucile M.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","3567127","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","K. M. Redden, M. Lyle, C. Paul, C. Perry & R. Williams","2372","2004","1","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","675",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","3417798","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, K. David, C. Chin & C. Perry","5893","1997","7","19","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1430",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","3663377","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","K. M. Redden, M. Lyle, R. Williams, C. Perry & C. Paul","2781","2004","2","15","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","800",NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","3333490","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","T. Henkel, M. Chin & W. Ryan","1095","1993","1","29","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1250",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","3566011","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","K. M. Redden, M. Lyle, C. Paul, C. Perry & R. Williams","2369","2004","1","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","675",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","2621806","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","104276","1970","12","22","South America - Neotropics","Venezuela","Bolivar",NA,NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","3322590","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","T. Henkel & R. Williams","2419","1993","7","22","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","330","400",NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","1144124","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","F. W. Pennell, E. P. Killip & T. E. Hazen","8424","1922","7","21","South America - Neotropics","Colombia","Valle del Cauca",NA,NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","3417776","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, K. David, C. Chin & C. Perry","5882","1997","7","19","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1430",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","3440888","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, R. Williams & C. Perry","8558","1999","9","13","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1135",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","3258084","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","L. J. Gillespie & D. R. Smart","2820","1989","12","20","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","570","600",NA,NA,NA,"McCook, Lucile M.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
