"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","582698","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","E. Inácio","46","1995","05","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=522806' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582698","Magnoliophyta","Fabales",NA,"(Nees & Mart.) H.S.Irwin & Barneby","A. Laurênio","Pernambuco","Buíque","Fazenda Laranjeiras, vertentes a sotavento da Chapada de Sao José","-37.17","-8.62","790","790","NY00582698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","582715","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","R. M. Harley","16713","1974","03","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=522794' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582715","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Bahia",NA,"16 km. N.W. of Lagoinha (which is 5.51 km. S.W. of Delfino) on side road to Minas do Mimoso","-41.33","-10.37","950","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00979956","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","G. G. Hatschbach","41297","1978","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086253' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979956","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","R. C. Barneby","Minas Gerais","Grão Mogol","Rio Itacambiruçu","-42.8894","-16.5594",NA,NA,"NY00979956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1144336","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","E. B. Miranda-Silva","474","2000","05","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289467' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144336","Magnoliophyta","Fabales","hypoleuca","(Benth.) H.S.Irwin & Barneby",NA,"Bahia","Abaíra","Catolés: Encosta da Serra da Tromba.","-41.6922","-13.2867","1015","1015","NY01144336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","582742","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","L. P. de Queiroz","3446","1993","07","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=522773' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582742","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","L. P. de Queiroz","Bahia","Morro do Chapéu","Ca. 12 km SE de Morro do Chapéu na BA 052 (estrada do feijao)","-41.0569","-11.6022",NA,NA,"NY00582742_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","582705","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","G. G. Hatschbach","67677","1998","03","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=522785' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582705","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","R. C. Barneby","Bahia","Brotas de Macaúbas","Estrada para Burití","-42.62","-11.99",NA,NA,"NY00582705_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00980032","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","H. S. Irwin","23745","1969","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086278' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980032","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Minas Gerais",NA,"Serra do Espinhaço, Serra dos Três Irmãos, ca. 32 km west of Montes Claros, road to Agua Boa.","-43.5885","-16.81875","1000","1000","NY00980032_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00979935","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","G. M. Magalhaes","18987","1963","05","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086296' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979935","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Minas Gerais","Patos de Minas","Entre S. Gonçalo e Patos de Minas","-46.5181","-18.5792",NA,NA,"NY00979935_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","582701","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","J. S. Blanchet","2895","1839",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=522792' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582701","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Bahia",NA,"Serra de Açurua",NA,NA,NA,NA,"NY00582701_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","582731","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","E. de F. Almeida","290","1984","03","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582731","Magnoliophyta","Fabales",NA,"(Nees & Mart.) H.S.Irwin & Barneby","J. D. C. A. Ferreira","Bahia","Barreiras","Aeroporto antigo. Folha SD.23-V-B. Ponto 08","-45.02","-12.08",NA,NA,"NY00582731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","582750","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","G. G. Hatschbach","39586","1977","01","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=522768' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582750","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Bahia","Morro do Chapéu","Morro do Chapéu arredores","-41.15681","-11.55",NA,NA,"NY00582750_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00979985","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","A. Salino","3286","1997","07","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086309' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979985","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","R. C. Barneby","Minas Gerais",NA,"Januária, Vale do rio Peruaçu, cerrado do Judas",NA,NA,NA,NA,"NY00979985_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","469686","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","B. L. Stannard","H-51772","1992","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=535828' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469686","Magnoliophyta","Fabales","hypoleuca","(Benth.) H.S.Irwin & Barneby","G. P. Lewis","Bahia","Abaíra",NA,"-41.83","-13.3","1200","1200","NY00469686_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","582709","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","A. M. V. de Carvalho","4058","1992","06","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=522809' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582709","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby",NA,"Bahia","Barreiras","Estrada para a Aeroporto de Barreiras. Coletas entre 5 a 15 km a partir da sede do município","-44.99","-12.15",NA,NA,"NY00582709_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","582726","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana calva","R. M. Harley","22690","1980","05","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=698424' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582726","Magnoliophyta","Fabales","calva","H.S.Irwin & Barneby","R. C. Barneby","Bahia","Lençóis","About 7-10 km. along the main Seabra-Itaberaba road, W. of the Lençois turning, by the Rio Mucugézinho","-41.43","-12.47","800","800","NY00582726_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00979957","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","G. G. Hatschbach","31707","1973","02","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979957","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Minas Gerais","Diamantina","C. Mata","-43.6003","-18.2494",NA,NA,"NY00979957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","582765","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana phyllostegia","G. P. Lewis","879","1981","12","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=205955' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582765","Magnoliophyta","Fabales","phyllostegia","H.S.Irwin & Barneby","R. C. Barneby","Bahia","Lençóis","Estrada de Lençois para rodovia BR 242, ± 9km ao N de Lençois and 1 km de BR 242","-41.33","-12.5",NA,NA,"NY00582765_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","582717","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","S. A. Mori","13461","1980","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=522775' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582717","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","R. C. Barneby","Bahia","Caetité","A 2 km ao S de Caetité","-42.47","-14.06","800","800","NY00582717_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","582735","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","S. B. d. Silva","342","1984","05","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748630' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582735","Magnoliophyta","Fabales",NA,"(Nees & Mart.) H.S.Irwin & Barneby",NA,"Bahia","Barreiras","Antigo aeroporto (estrada). Folha SD.23-V-B. Ponto 01","-45.02","-12.08",NA,NA,"NY00582735_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00980033","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","G. M. Magalhaes","18987","1963","05","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086298' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980033","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Minas Gerais","Patos de Minas","Entre S. Gonçalo e Patos de Minas","-46.5181","-18.5792",NA,NA,"NY00980033_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00979983","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","B. A. S. Pereira","2784","1995","06","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086290' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979983","Magnoliophyta","Fabales","hypoleuca","(Benth.) H.S.Irwin & Barneby","J. P. Santos","Goiás","Teresina de Goiás","km 12 da rodovia Teresina de Goias/Cavalcante","-47.33","-13.75","850","850","NY00979983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","582766","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana phyllostegia","S. A. Mori","13317","1980","02","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=205954' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582766","Magnoliophyta","Fabales","phyllostegia","H.S.Irwin & Barneby","R. C. Barneby","Bahia","Lençóis","BR 242, Km 214. Estrada na antiga estrada para Lençois, a 12 km ao N de Lençois","-41.3897","-12.5633",NA,NA,"NY00582766_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","582756","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","M. M. Arbo","5754","1992","11","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=535826' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582756","Magnoliophyta","Fabales","hypoleuca","(Benth.) H.S.Irwin & Barneby","R. C. Barneby","Bahia","Barra da Estiva","22 km NE de Barra da Estiva, 2 km antes de Sincora Velho","-41.23","-13.52","890","890","NY00582756_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","582774","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana phyllostegia","A. P. Duarte","8751","1965","01","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=205953' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582774","Magnoliophyta","Fabales","phyllostegia","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Minas Gerais","Itaobim","BR 4. On Rio Jequitinonha","-41.5031","-16.5619",NA,NA,"NY00582774_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00980009","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","G. M. Magalhaes","18987","1963","05","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086293' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980009","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Minas Gerais","Patos de Minas","Entre S. Gonçalo e Patos de Minas","-46.5181","-18.5792",NA,NA,"NY00980009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00980034","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","J. R. Pirani","2231","1988","02","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086299' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980034","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","R. C. Barneby","Minas Gerais","Itacambira","Itacambira. Serra de Itacambira, a 45 Km de Juramento.","-43.33","-17.07","1200","1200","NY00980034_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","582696","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","M. J. Hora","58","1996","01","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=522804' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582696","Magnoliophyta","Fabales",NA,"(Nees & Mart.) H.S.Irwin & Barneby","A. Laurênio","Pernambuco","Buíque",NA,"-37.1542","-8.625","799","799","NY00582696_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00979909","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","J. A. Lombardi","2600","1999","03","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086268' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979909","Magnoliophyta","Fabales",NA,"(Nees & Mart.) H.S.Irwin & Barneby","R. C. Barneby","Minas Gerais","Belo Horizonte","Campus da UFMG, Belo Horizonte","-43.97","-19.87",NA,NA,"NY00979909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00979575","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","R. C. de Mendonça","3534","1998","07","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1083612' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979575","Magnoliophyta","Fabales","hypoleuca","(Benth.) H.S.Irwin & Barneby","J. P. Santos","Goiás","Alto Paraíso de Goiás","Reserva Particular do Pratimônio Natural (RPPN), fazenda Volta da Serra, propiedade do Sr. Lauro/ Maria Amelia","-47.7364","-14.1561","1075","1075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1146193","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","R. M. Harley","14240","1994","02","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1332242' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146193","Magnoliophyta","Fabales","hypoleuca","(Benth.) H.S.Irwin & Barneby","G. P. Lewis","Bahia","Palmeiras","Estrada entre Palmeiras e Mucugé, ca. 1 km de Guiné de Baixo","-41.5642","-12.6542","1200","1200","NY01146193_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","582723","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana calva","L. P. de Queiroz","2746","1992","04","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=698423' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582723","Magnoliophyta","Fabales","calva","H.S.Irwin & Barneby","L. P. de Queiroz","Bahia","Lençóis","Caminho para Capao (Caeté-Açu) pro trás da Pousada de Lençois, ca. 4 km de Lençois","-41.3897","-12.5633","500","600","NY00582723_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00979906","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","G. G. Hatschbach","54996","1991","02","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979906","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","R. C. Barneby","Minas Gerais","Cristália","Bem Querer","-42.8619","-16.8006",NA,NA,"NY00979906_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","582713","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","W. N. da Fonseca","395","1981","04","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=522797' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582713","Magnoliophyta","Fabales","cana","(Nees & Mart.) H.S.Irwin & Barneby","R. C. Barneby","Bahia","Mirangaba","Folha SC.24-Y-A. Ponto 06","-40.63","-10.77",NA,NA,"NY00582713_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","582767","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana phyllostegia","L. A. Mattos Silva","254","1979","02","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=205952' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582767","Magnoliophyta","Fabales","phyllostegia","H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Bahia","Maracás","Rod. Maracás/contendas do Sincorá (BA 026), Km 6. folha SE 24(14-40a)","-40.4306","-13.4411",NA,NA,"NY00582767_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","582754","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","G. P. Lewis","1945","1991","04","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=535831' target='other'> <mi>dwc_moreinfo</mi></a>","NY00582754","Magnoliophyta","Fabales","hypoleuca","(Benth.) H.S.Irwin & Barneby","G. P. Lewis","Bahia",NA,"Livramento do Brumado. Ca. 1.5 km S of Rio de Contas on estrada de terra to Livramento do Brumado","-41.8","-13.58",NA,NA,"NY00582754_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
