"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"403","2020-12-11 11:43:25-03","UFMG","BHCB","82523","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Spósito, TC; Versieux, LM","97","2001","02","22","Brasil","Minas Gerais","Nova Lima","APE Fechos - COPASA","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"Fruto verde-oliva, 4 metros de altura; Floresta","BHCB036785","BHCB036785 BHCB036785_1 BHCB036785_2 BHCB036785_3","Monocotyledon",NA,"Southern America",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"404","2020-12-11 11:43:25-03","UFMG","BHCB","69807","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Lombardi, JA; Salino, A; Stehmann, JR; Mota, RC da; Viana, PL","4656","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti-CEMIG, trilha partindo da Barragem até o Bom Será","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Palmeira monocaule, inerme, flores creme; Mata secundária, sub-bosque.","BHCB050292","BHCB050292","Monocotyledon",NA,"Southern America",NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA
"405","2020-12-11 11:43:25-03","UFMG","BHCB","89856","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Echternacht, LA; Dornas, T","525","2004","06","19","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"Hábito arbóreo(4m). Frutos verdes e rosados; Em sub-bosque de Floresta Estacional Semidecidual.","BHCB050296","BHCB050296 BHCB050296_1","Monocotyledon",NA,"Southern America",NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA
"406","2020-12-11 11:43:25-03","UFMG","BHCB","97668","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Tameirão Neto, E","3965","2005","07","14","Brasil","Minas Gerais","Bom Jardim de Minas","Fazenda da Serra - Saint Gobain.","-44.1911010742188","-21.9472007751465",NA,NA,NA,NA,"Hábito arbóreo; Floresta ciliar","BHCB050289","BHCB050289 BHCB050289_1 BHCB050289_2 BHCB050289_3 BHCB050289_4 BHCB050289_5 BHCB050289_6","Monocotyledon",NA,"Southern America",NA,"20996","auto",NA,NA,NA,NA,NA,NA,NA
"407","2020-12-11 11:43:25-03","UFMG","BHCB","173837","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,"2003","03",NA,"Torres, RB; Paula, JB; Pereira, CA","1324","2000","09","14","Brasil","Minas Gerais","Camanducaia","Mata da D. Maria (B Teodoro)","-46.1446990966797","-22.7553005218506",NA,NA,"1595","1595","palmeira ca. 2,8m alt, ca. 51 folíolos alternos a suboposto, tronco com anéis marcados. Frutos maduros vinosos. Base do pecíolo formando uma trama no tronco.; mata de encosta, subosque","BHCB018725","BHCB018725","Monocotyledon",NA,"Southern America",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"408","2020-12-11 11:43:25-03","UFMG","BHCB","18649","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Costa, LVC; et al.","457","1989","04","21","Brasil","Minas Gerais","Diamantina","Mineração Tejucana.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"Nome vulgar: Licuri; Hábito arbóreo (2.5m); Mata ciliar","BHCB050284","BHCB050284 BHCB050284_1 BHCB050284_2","Monocotyledon",NA,"Southern America",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"409","2020-12-11 11:43:25-03","UFMG","BHCB","15587","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Andrade, PM de; et al.","820","1986","10","16","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1400","1400","Com flor e fruto no mesmo indivíduo.; Hábito arbóreo (3m); Mata ciliar","BHCB050281","BHCB050281 BHCB050281_1 BHCB050281_2","Monocotyledon",NA,"Southern America",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"410","2020-12-11 11:43:25-03","UFMG","BHCB","15588","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Souza, HC","s.n.","1987","04","09","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Nome vulgar: aricanga; Flores creme, frutos pretos. Palmeira ca. 2,5m de altura; Mata de galeria em altitude","BHCB050282","BHCB050282","Monocotyledon",NA,"Southern America",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"411","2020-12-11 11:43:25-03","UFMG","BHCB","75044","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Mota, RC da; Silva, CR; Viana, PL; Carvalho, A","1609","2002","08","01","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"Planta coletada em interior de mata semidecídua.","BHCB050293","BHCB050293 BHCB050293_1 BHCB050293_2","Monocotyledon",NA,"Southern America",NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA
"412","2020-12-11 11:43:25-03","UFMG","BHCB","123415","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Giacomin, LL; Oliveira, CT; Salino, A; Viveros, RS","194","2008","08","25","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Em riacho na região da fazenda do engenho; Mata adjacente ao córrego","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Inflorescência ccom ramos verdes, flores alvas","BHCB012355","BHCB012355 BHCB012355_1","Monocotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"413","2020-12-11 11:43:25-03","UFMG","BHCB","67200","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Mota, RC da","1002","2000","10","09","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Planta coletada em mata de galeria","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Arbusto.; Planta coletada em mata de galeria;","BHCB050291","BHCB050291 BHCB050291_1 BHCB050291_2","Monocotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"414","2020-12-11 11:43:25-03","UFMG","BHCB","39939","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Salino, A","3818","1997","11","27","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Trilha dos tabões; interior de floresta nebular","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Palmeira de 2.5m de altura; flores brancas (masculinas); Interior de floresta nebular","BHCB050286","BHCB050286 BHCB050286_1","Monocotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"415","2020-12-11 11:43:25-03","UFMG","BHCB","190260","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Lannoy, LC; Bohn, A","71","2017","10","19","Brasil","Paraná","Paranaguá","Trilha entre praia do belo e praia do sol.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Aproximandamente 1,9m.","BHCB190260","BHCB190260","Monocotyledon",NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"416","2020-12-11 11:43:25-03","UFMG","BHCB","31450","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Lombardi, JA; Temponi, LG","1130","1996","02","25","Brasil","Espírito Santo","Santa Teresa","trilha subindo o Country Club","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Folhas da base do primeiro par de pinas até a base do último par com 38cm, inflorescências castanhas, frutos imaturos verdes. Árvore ca. 5m de altura.; Margem de córrego. Mata atlântica.","BHCB050285","BHCB050285 BHCB050285_1","Monocotyledon",NA,"Southern America",NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"417","2021-02-11 17:17:56-03","UFPR","UPCB","55080","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Schwartsburd, P.B.","2006","01","01","Schwartsburd, P.B.","723","2005","04","21","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, capão da Fortaleza","-50","-25.233333","-50","-25.233333","100","100","2m altura, inflorescência marrom, flores amarelas, interior da mata. Floresta ombrófila mista com formações areníticas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-11 17:17:56-03","UFPR","UPCB","61373","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Brotto, M.L.","2008","12","08","Brotto, M.L.","262","2008","11","25","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.717778","-24.858333","-48.717778","-24.858333","900","900","Palmeira de 3 m de alt., frutos verdes. Sub-bosque de Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-02-11 17:17:56-03","UFPR","UPCB","80652","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Lo, S. M.","2014","11","14","Lo, S.M.","sn","2014","09","27","Brasil","Paraná","Ilha do Mel","60m","-48.3079","-25.5403","-48.3079","-25.5403",NA,NA,"Terrestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-11 17:17:56-03","UFPR","UPCB","69859","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Fraga, C.N.","2117","2008","07","17","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999","1100","1400","Planta com 4m. Frutos verdes, bainhas foliares verde-amarelada, espata castanha..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-11 17:17:56-03","UFPR","UPCB","93422","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Abreu, L.","2018","10",NA,"Abreu, L. | Bastos, B. | Eikawa, D.","7","2018","09","05","Brasil","Paraná","Quatro Barras","Estrada Graciosa. Trilha dos Jesuitas.","-48.950833","-25.332222","-48.950833","-25.332222",NA,NA,"Arborea, aproximadamente1,5 de altura, frutos vermelhos, sem cheiro sob sombra.","UPCB0040756","UPCB0040756 UPCB0040756_1 UPCB0040756_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-11 17:17:56-03","UFPR","UPCB","85230","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Santos, E.P.","2008","12",NA,"Santos, E.P. | Salvador, G.S.","1137","2004","09","17","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.050000","-25.750000","900","900","Planta de 2 m, flores alvas. Interior de floresta ombrófila densa montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-11 17:17:56-03","UFPR","UPCB","3427","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hatschbach, G.","1962","02",NA,"Hatschbach, G.","8876","1962","01","20","Brasil","Paraná","Campo Largo","Conc. S. Silvestre","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"Pequena palmeira, 1,5m, espique solitário, fino e cheio de cicatrizes das folhas e assim anelado, reto, rijo. Cacho recurvado. Fruto roxo-negro. Alt.: 800-1000m..",NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"424","2021-02-11 17:17:56-03","UFPR","UPCB","44146","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kozera, C.","2000","01","01","Kozera, C.","1434","2000","06","20","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto em sub-bosque, na Floresta Ombrófila Densa das Terras Baixas..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"425","2021-02-11 17:17:56-03","UFPR","UPCB","47903","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Marques, M.C.M.",NA,NA,NA,"Tadei, M.",NA,"2001","09","24","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto com frutos, restinga..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"426","2021-02-11 17:17:56-03","UFPR","UPCB","13458","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Silva, S.M.",NA,NA,NA,"Britez, R.M.","381","1986","02","22","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro da Baleia","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore com 2m, inflorescência com caule vináceo, flores amareladas. Interior da floresta..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"427","2021-02-11 17:17:56-03","UFPR","UPCB","50008","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Reginato, M.","2004","01","01","Reginato, M.","43","2004","08",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta 1,5m..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"428","2021-02-11 17:17:56-03","UFPR","UPCB","39695","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Lacerda, A.","1999","01","01","Lacerda, A.","291","1999","05","01","Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"1,5m, interior da floresta secundária, área de contato entre as florestas ombrófilas densa e mista, 980m s.n.m..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:17:56-03","UFPR","UPCB","53492","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Valente, T.",NA,NA,NA,"Valente, T.",NA,"2006","03","03","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Palmeira 1,5m, estipe com nós e entre-nós bem salientes, frutos negros, coletada em local sombreado e úmido..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"430","2021-02-11 17:17:56-03","UFPR","UPCB","20914","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Negrelle, R.R.B.","1993","06",NA,"Negrelle, R.R.B.","A777","1993","03","02","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Com flores bege..",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:17:56-03","UFPR","UPCB","6621","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hatschbach, G.","1967","10",NA,"Hatschbach, G.","16035","1967","02","21","Brasil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Palmeira de 1,5m, com tronco fino. Folha até 1m de comprimento. Frutos negros. Mata pluvial..",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"432","2021-02-11 17:17:56-03","UFPR","UPCB","53487","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Valente, T.",NA,NA,NA,"Valente, T.",NA,"2006","03","10","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Palmeira 1,5m, estipe com nós e entre-nós bem salientes, frutos negros, coletada em local sombreado e úmido..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:17:56-03","UFPR","UPCB","31735","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Cervi, A.C.","1997","01","01","Cervi, A.C.","6352","1997","09","24","Brasil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Flores alvas. Interior da floresta. Alt.: ±800m..",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"434","2011-07-21 12:34:00-03","MO","MOBOT","100393872","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 9011","1877","4","6","Brazil","Rio de Janeiro","Petrópolis","Petropolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"36524","auto",NA,NA,NA,NA,NA,"Lectotype","1"
"435","2011-07-21 12:37:00-03","MO","MOBOT","100393876","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 8493","1876","6","8","Brazil","Rio de Janeiro",NA,"Restinga de Mauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","1"
"436","2011-07-21 12:41:00-03","MO","MOBOT","100393880","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"F.C. Hoehne|Augusto Gehrt","Hoehne 17391","1926","4","17","Brazil","São Paulo",NA,"Japuhyba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","1"
"437","2015-02-24 14:37:00-03","MO","MOBOT","100781676","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"N.F.O. Mota|P.L. Viana","Mota 147","2005","4","29","Brazil","Minas Gerais","Carandaí","Pedra Fazenda Pedra do Sino, BR 040 km 63, Trilha do Sauá.","-43.8169445","-20.8780556",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"438","2015-05-21 11:14:00-03","MO","MOBOT","1791476","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Greg de Nevers",NA,NA,NA,"Gerrit Davidse","Davidse 10420","1976","2","21","Brazil","São Paulo","São Paulo","Grounds of the Instituto Botânico.","-46.6166667","-23.6333333",NA,NA,"860.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1101",NA,"1"
"439","2018-06-22 05:25:00-03","MO","MOBOT","2456972","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 9005","1959","8","21","Brazil","Santa Catarina",NA,"Blumenau. Morro Spitzkopf",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2009-02-27 03:32:00-03","MO","MOBOT","289554","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini|Dorothy Araujo|O.L. Peixoto","Gentry 49430","1985","1","11","Brazil","Rio de Janeiro",NA,"Restinga de Macaé. RIO DE JANEIRO: Restinga de Macaé,","-41.66666","-22.25",NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"85-29",NA,"4"
"441","2011-05-25 10:45:00-03","MO","MOBOT","289633","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","A.Henderson (NY)",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini|Dorothy Araujo|O.L. Peixoto","Gentry 49466","1985","1","11","Brazil","Rio de Janeiro",NA,"Mata de Restinga, N of Restinga de Macáe.","-41.6666667","-22.2",NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"85-30",NA,"6"
"442","2011-05-25 10:48:00-03","MO","MOBOT","294289","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","A.Henderson (NY)castelo morphotype",NA,NA,NA,"Ariane L. Peixoto","Peixoto 3518","1985","2","5","Brazil","Espírito Santo",NA,"Santa Tereza, Reserva Biológica de Nova Lombardia, 700 m.s.m., mata atlântica.","-40.6","-19.9166667",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"85-24",NA,"2"
"443","2011-05-25 10:45:00-03","MO","MOBOT","3358822","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","A.Henderson (NY)",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 52769","1989","5","6","Brazil","Paraná",NA,"Piçarras (mun. Guaratuba).",NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"444","2008-12-31 08:46:00-02","MO","MOBOT","3391354","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.B. Fernandes",NA,NA,NA,"Fernandes","Fernandes 2722","1989","4","19","Brazil","Rio de Janeiro",NA,"Mun. de Nova Friburgo, Distr. de Macaé de Cima, nascente do Rio das Flores (fazenda sophronitis), caminoho para a pedra Bicuda.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"445","2020-07-28 04:12:00-03","MO","MOBOT","3391358","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.B. Fernandes",NA,NA,NA,"H.Q.B. Fernandes","Fernandes 2761","1989","4","20","Brazil","Rio de Janeiro",NA,"Mun. de Nova Friburgo, Distr. de Macaé de Cima, nascente do Rio das Flores, margem direita do rio.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"446","2020-07-28 04:12:00-03","MO","MOBOT","3391408","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.B. Fernandes",NA,NA,NA,"H.Q.B. Fernandes","Fernandes 1938","1986","4","23","Brazil","Espírito Santo",NA,"Santa Teresa, Divisa com Santa Leopoldina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"447","2008-12-19 13:19:00-02","MO","MOBOT","3391691","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q. Boudet Fernandes",NA,NA,NA,"* BOUDET-FERNANDES","BOUDET-FERNANDES 2640","1988","11","24","Brazil","Espírito Santo",NA,"Santa Teresa, Valsugana Velha, Estação Biológica de Santa Lúcia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"448","2011-02-22 17:06:00-03","MO","MOBOT","3391710","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q. Boudet Fernandes",NA,NA,NA,"H.Q. Boudet Fernandes|Wilson Boone","Boudet Fernandes 1966","1986","5","7","Brazil","Espírito Santo",NA,"Santa Teresa, 25 de Julho, Alto do Julião.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"449","2011-08-02 16:11:00-03","MO","MOBOT","3476069","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 1178","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Syntype","1"
"450","2019-03-29 10:41:14-03","UFSM","HDCF","6274","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Soares, K. P.",NA,NA,NA,"Soares, K. P.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Pelotas","Barro Duro - Laranjal","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"451","2018-09-12 14:47:59-03","UNIOESTE","UNOP","7064","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Saka, M. .N.","2011","06",NA,"Lombardi, J.A.; et al.; et al.","8443","2011","04","14","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha suspensa.","-42.995297","-22.425556","-42.995297","-22.425556","1190","1190","Palmeira monocaule, inflorescências verdes, botões creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2018-09-12 14:47:59-03","UNIOESTE","UNOP","7081","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Saka, M.N.","2011","06",NA,"Lombardi, J.A.; et al.; et al.","8338","2011","04",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha para o Alojamento 04 e a Pedra do Sino.","-42.995297","-22.425556","-42.995297","-22.425556","1190","2130","Palmeira monocaule ca. 2,5m, inflorescências avermelhadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
