"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"44","2020-02-08 10:01:40-03","NBC","NL-BOTANY","U.1362580","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Harley RM; et al.",NA,"1974","02","04","Southern America","Brazil",NA,NA,"Estado de Bahia Serra do Sincora, 9km S.W. of Mucugé, on road from Cascavel.","-41.416667","-13.033333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362580","NL-U1362580",NA,NA,NA,NA,"-41.416667","-13.033333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-02-08 10:01:40-03","NBC","NL-BOTANY","U.1362581","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Harley RM; et al.",NA,"1977","02","14","Southern America","Brazil",NA,NA,"Estado da Bahia Serra do Sincora, South of Andaraí, along road to Mucugé near small town of Xique-Xique.","-41.316667","-12.9",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362581","NL-U1362581",NA,NA,NA,NA,"-41.316667","-12.9",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 10:01:46-03","NBC","NL-BOTANY","L.2478813","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","concinna","Cuphea concinna","Koehne","Ule EHG",NA,"1906","09","01","Southern America","Brazil",NA,NA,"Campos bei Maracás, Estado de Bahia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2478813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2478813","NL-L2478813",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 10:01:46-03","NBC","NL-BOTANY","AMD.88915","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Herter WG",NA,"1925","12","01","Southern America","Uruguay",NA,NA,"Plantae Uruguayenses. Cerro. Departamento De Montevideo. Republica Oriental del Uruguay.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.88915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD88915","NL-AMD88915",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 10:01:46-03","NBC","NL-BOTANY","AMD.88916","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Herter WG",NA,"1925","12","01","Southern America","Uruguay",NA,NA,"Plantae Uruguayenses. Atahualpa. Departamento De Montevideo. Republica Oriental del Uruguay.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.88916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD88916","NL-AMD88916",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:01:46-03","NBC","NL-BOTANY","L.2478839","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Herzog T",NA,"1907","12","01","Southern America","Bolivia",NA,NA,"Håufiger Halbstrauch der Bergtriften um Samaipata (Ostrordillere).",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2478839 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2478839","NL-L2478839",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:01:46-03","NBC","NL-BOTANY","L.2478840","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2478840 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2478840","NL-L2478840",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:01:46-03","NBC","NL-BOTANY","L.2478841","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lorentz PG",NA,"1877","06","01","Southern America","Uruguay",NA,NA,"Flora Entreriana. Concepcion del Urugauy.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2478841 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2478841","NL-L2478841",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:01:46-03","NBC","NL-BOTANY","L.2478842","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Vervoorst F",NA,"1956","12","10","Southern America","Argentina",NA,NA,"Prov. Buenos As moron: Villa Udaondo, Puzú.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2478842 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2478842","NL-L2478842",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:01:46-03","NBC","NL-BOTANY","L.2478843","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach GG",NA,"1957","11","01","Southern America","Brazil",NA,NA,"Est Parana, Mun. Palmeira. Estr. Palmeira-Irati, Rio Capivara.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2478843 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2478843","NL-L2478843",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:01:46-03","NBC","NL-BOTANY","L.2478844","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hatschbach GG",NA,"1969","12","03","Southern America","Brazil",NA,NA,"Rod. Br.277, rio das Mortes (Mun.Cuerapusva, Paraná.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2478844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2478844","NL-L2478844",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:01:46-03","NBC","NL-BOTANY","L.2478845","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Vervoorst F",NA,"1957","04","04","Southern America","Argentina",NA,NA,"Prov. Buenos Aires. V. Udaondo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2478845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2478845","NL-L2478845",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:01:46-03","NBC","NL-BOTANY","L.3922757","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Villarroel D; et al.",NA,"2007","12","12","Southern America","Bolivia",NA,NA,"Santa Cruz: Prov. Florida. Bella Vista, sendero del Refugio hacia la montana 'La Loma y El Novillo', la mayor parte dominado por bosques Boliviano-Tucumano humedo en la exposicion Oeste.","-63.666467","-18.253617",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3922757 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3922757","NL-L3922757",NA,NA,NA,NA,"-63.666467","-18.253617",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1362360","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lindeman JC",NA,"1981","02","09","Southern America","Brazil",NA,NA,"Rio Grande do Sul, Embrapa-UEPAE, former Faz. 5 Cruzes, 10 km SE of Bagé.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362360 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362360","NL-U1362360",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1362361","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lindeman JC",NA,"1980","12","22","Southern America","Brazil",NA,NA,"Rio Grande do Sul, Embrapa-UEPAE, former Faz. 5 Cruzes, 10 km SE of Bagé.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362361 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362361","NL-U1362361",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1362362","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lindeman JC",NA,"1980","12","22","Southern America","Brazil",NA,NA,"Rio Grande do Sul, Embrapa-UEPAE, former Faz. 5 Cruzes, 10 km SE of Bagé.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362362","NL-U1362362",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1362363","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lindeman JC; Haas JH de",NA,"1966","05","01","Southern America","Brazil",NA,NA,"Est. Paraná. Brandalize, sawmill N. of Rio Chopim, ca. 20 km N. of Clevelândia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362363 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362363","NL-U1362363",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1362364","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lindeman JC; Haas JH de",NA,"1966","11","04","Southern America","Brazil",NA,NA,"Est. Paraná. 30 km E. of Laranjeiras do Sul, near Cantagalo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362364","NL-U1362364",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1362365","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lindeman JC; Haas JH de",NA,"1966","12","29","Southern America","Brazil",NA,NA,"Rio Grande do Sul. Near Canoas, 15 km N. of Pôrto Alegre.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362365","NL-U1362365",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1362366","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Lindeman JC; Haas JH de",NA,"1966","11","14","Southern America","Brazil",NA,NA,"Est. Paraná. 10 km SE of Vila Velha, km 75 of Rodovia so Café.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362366","NL-U1362366",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363181","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ibarrola TS",NA,"1945","02","07","Southern America","Argentina",NA,NA,"Juan Pujol (alrededores) Monte Caseros Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363181 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363181","NL-U1363181",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363182","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ibarrola TS",NA,"1944","05","17","Southern America","Argentina",NA,NA,"Provincia Corrientes Dep. Concepcion. Oratorio.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363182 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363182","NL-U1363182",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363183","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Petersen TM",NA,"1951","12","17","Southern America","Argentina",NA,NA,"Estancia 'Santa Teresa'Dep. Mburucuyá Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363183 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363183","NL-U1363183",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363184","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Petersen TM",NA,"1952","06","03","Southern America","Argentina",NA,NA,"Estancia 'Santa Teresa'Dep. Mburucuyá Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363184 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363184","NL-U1363184",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363185","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","O'Donell CA; Rodriguez JM",NA,"1944","03","18","Southern America","Argentina",NA,NA,"Prov. de Córdoba, El Durazud.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363185 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363185","NL-U1363185",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363186","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Heel ALS van",NA,"1958","01","01","Southern America","Argentina",NA,NA,"Tussen Buenos Aires en Mar del Plata.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363186 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363186","NL-U1363186",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363187","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Renvoize SA; Wilmot-Dear CM; Zuloaga FO",NA,"1978","10","03","Southern America","Argentina",NA,NA,"Salto Grande, R. Uruguay, Casa de Piedra. Riverbank cleared of scrub.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363187 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363187","NL-U1363187",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363188","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Herter WG",NA,"1924","03","01","Southern America","Uruguay",NA,NA,"Sayago, Departamento de Montevideo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363188 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363188","NL-U1363188",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363190","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Arbo MM; et al.",NA,"1994","11","18","Southern America","Argentina",NA,NA,"Corrientes, Dep. Ituzaingo. Ruta 41, aprox. 25 km al S de la ruta 12.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363190 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363190","NL-U1363190",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363191","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Pedersen TM",NA,"1950","10","31","Southern America","Argentina",NA,NA,"Estancia 'Garruchos'Dep. Santo Tomé Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363191 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363191","NL-U1363191",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363192","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Pierotti SA",NA,"1944","01","27","Southern America","Argentina",NA,NA,"Provincia Cordoba Dep. Sta Maria Alta Gracia: puerto 'El Curo'.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363192 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363192","NL-U1363192",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 10:01:46-03","NBC","NL-BOTANY","WAG.1070760","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Camargo O",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Rio Grande do Sul., Esteio p. Porto Alegre.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1070760 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1070760","NL-WAG1070760",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:12:20-03","ESALQ","ESA","98918","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,"Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7191.0","2007","01","14",NA,"Argentina","Corrientes","Santo Tomé","Ruta 94 em direção a Azara. 54km da divisa com Misiones. Campo provavelmente alagável",NA,NA,NA,NA,"Erva, flores róseas","ESA098918","ESA098918",NA,"Cavalcanti, T.B.",NA,NA,NA,NA,"2014","04",NA,"15",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:12:20-03","ESALQ","ESA","98932","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,"Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7051.0","2007","01","12",NA,"Argentina","Corrientes","Monte Caseros","Mocoretá. Ca. 22km SE de Mocoretá, beira do Rio Uruguai na Prefectura Naval",NA,NA,NA,NA,"Erva, flores róseas","ESA098932","ESA098932",NA,"Cavalcanti, T.B.","35","35",NA,NA,"2014","04",NA,"15",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:12:20-03","ESALQ","ESA","12376","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Souza, V.C. et al.","4640.0","1994","11","26",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","27729",NA,NA,"ESA012376","ESA012376","auto","Cavalcanti, T.B.",NA,NA,NA,NA,"1998","11",NA,"02",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:12:20-03","ESALQ","ESA","107090","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Romão, G.O.; Rodrigues, C.D.; Dantas, A.P.T.","1845.0","1905","06","28",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Margem do rio Pelotas, a ca. 31Km de São Joaquim-SC. 890m.s.m.","-50.4166984558105","-28.6678009033203","55856",NA,"Erva ereta; flores roxas.","ESA107090",NA,"auto","Graham, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:12:20-03","ESALQ","ESA","12107","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Souza, V.C. et al.","4415.0","1993","10","30",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","27729",NA,NA,"ESA012107","ESA012107","auto","Cavalcanti, T.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-12-19 08:08:12-03","FPS","FPS","841","MachineObservation","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Schwirkowski, P.","1103","2015","03","07",NA,"Brasil","Santa Catarina","São Bento do Sul","Minas de caulim","-49.216588","-26.29284",NA,NA,NA,"FPS00841,FURB48476","FPS00841_v01 FPS00841_v02 FPS00841_v03 FURB48476",NA,"Schwirkowski, P.",NA,NA,"-49.216588","-26.29284","2015","03",NA,"07","voucher","FURB 48476",NA,NA,NA,NA,NA
"82","2019-12-19 08:15:21-03","FPS","FPS","4161","MachineObservation","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Schwirkowski, P.; Hantschel, C.R.","3584","2019","10","26",NA,"Brasil","Santa Catarina","Campo Alegre","Rio dos Bugres, localidade de São Miguel","-49.191809","-26.200742",NA,NA,"<ll>dwc_commonname:</ll> Sete-sangrias","FPS04161,FURB65442","FPS04161_v01 FPS04161_v02 FPS04161_v03 FPS04161_v04 FPS04161_v05 FPS04161_v06 FPS04161_v07 FURB65442",NA,"Schwirkowski, P.",NA,NA,"-49.191809","-26.200742","2019","10",NA,"26","voucher","FURB 65442",NA,NA,NA,NA,NA
"83","2019-02-15 11:44:38-02","IPA","IPA","44058","S","Plantae","Plantae",NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A. St.-Hil.","Harley, R.M.; et al.; et al.","15882","1974","02","04","Southern America","Brasil","Bahia","Mucugê","Serra do Sincorá, Serrra do Sincorá, 9m SW of Mucugê, in riad from Cascavel, Waste Groun by Rio Paraguaçu with damp grassland and scattered woodland.","-41.416667","-13.033333",NA,NA,"Wiry subshrub di ca. 15cm with decumdent or ascending branches. Leaves mid-green, clayx green, tinged red, petals pink.","IPA0044058",NA,NA,"Simmons, N.",NA,NA,"-41.416667","-13.033333","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
