"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","infraspecificEpithet"
"302","2019-08-27 13:29:53-03","IAP","PACA-AGP","109758","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","M.C. Lovato","2003",NA,NA,"M.C. Lovato","173","2003","04","15","Brasil","PR","Londrina","Fazenda Figueira-Paiquerê.","-50.975556","-23.540833","50°58'32W","23°32'27S",NA,NA,"Conf. por Pétala Ribeiro em 2013.","PACA109758",NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"303","2019-08-27 13:29:53-03","IAP","PACA-AGP","110418","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","M. Sobral","2009","03",NA,"A. Stival-Santos & S. Silveira","414","2009","01","29","Brasil","SC","Palmitos","Linha Santa Catarina.","-53.1","-27.091389","53°06'00W","27°05'29S","320","320","Conf. por Pétala Ribeiro em 2013. Habitat: borda de mata Fenofase: flor amarela Ecossistema: Floresta Estacional Decidual","PACA110418",NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:37:25-03","IAP","PACA-AGP","66577","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","A. Burkart","1972",NA,NA,"Krapovickas, A.","21043","1972","02","06","Argentina","PC","Santo Tomé","Estancia Garruchos, ayo. Chimiray",NA,NA,NA,NA,NA,NA,"6m de altura.&nf;Conf. por Jorge Yoshi Tamashiro em 1980.&nf;Conf. por Pétala Ribeiro em 2013. Habitat: selva em galería","PACA066577",NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"305","2019-08-27 13:29:53-03","IAP","PACA-AGP","95269","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","F. A. Cloclet","1999",NA,NA,"V. F. Kinupp","902","1997","10","11","Brasil","PR","Sapopema","Salto das Orquídeas. Topo de encosta rochosa.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore 7m, botões florais verdes, flores cremes. Próximo à casa do caseiro.&nf;Conf. por Pétala Ribeiro em 2013. Fenofase: flor","PACA095269",NA,NA,NA,NA,"Magnoliophyta","Fagales","21990","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"306","2019-08-27 13:29:53-03","IAP","PACA-AGP","104525","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"Jagmin, N.",NA,"1995","07","04","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 619&nf;Altura: 20m; Circunferência: 84cm; Fuste: 11m.","PACA104525",NA,NA,NA,NA,"Magnoliophyta","Fagales","18075","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"307","2019-08-27 13:29:53-03","IAP","PACA-AGP","57940","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"Pivetta","1067","1953","11","12","Brasil","RS","Ijuí","Dr. Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva Fenofase: flor","PACA057940",NA,NA,NA,NA,"Magnoliophyta","Fagales","36807","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"308","2019-08-27 13:29:53-03","IAP","PACA-AGP","85710","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","R.M. Senna",NA,NA,NA,"E. Fenski",NA,"2000","03","02","Brasil","RS","Machadinho","Linha Canudo","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013.","PACA085710",NA,NA,NA,NA,"Magnoliophyta","Fagales","14933","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"309","2019-08-27 13:29:53-03","IAP","PACA-AGP","105322","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1998","12","01","Brasil","RS","Mariano Moro",NA,"-52.1472015380859","-27.3539009094238",NA,NA,NA,NA,"Xiloteca nº 932&nf;Altura: 14,10m; Circunferência: 1,04m; Fuste: 2m.","PACA105322",NA,NA,NA,NA,"Magnoliophyta","Fagales","9642","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"310","2019-08-27 13:29:53-03","IAP","PACA-AGP","52944","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"Rambo, B.",NA,"1952","12","22","Brasil","RS","Montenegro","Butterberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva secundaria Fenofase: flor","PACA052944",NA,NA,NA,NA,"Magnoliophyta","Fagales","21601","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"311","2019-08-27 13:29:53-03","IAP","PACA-AGP","48625","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Iganci & H.C. Lima","2009","06","26","Sehnem, A.","1424","1945","10","16","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: insilva primaeva Fenofase: flor","PACA048625",NA,NA,NA,NA,"Magnoliophyta","Fagales","21601","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"312","2019-08-27 13:29:53-03","IAP","PACA-AGP","42478","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Emrich-Rambo","1954","08","12","Rambo, B.",NA,"1949","07","07","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Sem material Habitat: in silva primaeva Fenofase: fruto maturo","PACA042478",NA,NA,NA,NA,"Magnoliophyta","Fagales","21601","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"313","2019-08-27 13:29:53-03","IAP","PACA-AGP","39845","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"Rambo, B.",NA,"1949","01","12","Brasil","RS","Novo Hamburgo","ad montem Ferrabraz","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva primaeva Fenofase: flor","PACA039845",NA,NA,NA,NA,"Magnoliophyta","Fagales","20722","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"314","2019-08-27 13:29:53-03","IAP","PACA-AGP","40611","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Emrich-Rambo","1954","08","12","Rambo, B.",NA,"1954","08","12","Brasil","RS","Porto Alegre","Esteio","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silva campestri Fenofase: fruto submaturo","PACA040611",NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"315","2019-08-27 13:29:53-03","IAP","PACA-AGP","38435","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Emrich-Rambo","1954","08","12","Rambo, B.",NA,"1948","12","01","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sem material Habitat: in silva primaeva Fenofase: flor","PACA038435",NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"316","2019-08-27 13:29:53-03","IAP","PACA-AGP","29349","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"Rambo, B.",NA,"1945","11","03","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva primaeva Fenofase: flor","PACA029349",NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"317","2019-08-27 13:29:53-03","IAP","PACA-AGP","166","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs","2003",NA,NA,"Rambo, B.",NA,"1933","12","17","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva primaeva Fenofase: flor","PACA000166",NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"318","2019-08-27 13:29:53-03","IAP","PACA-AGP","58751","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Emrich-Rambo","1957","05","06","O.R. Camargo","120","1956","03","01","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Sem material Habitat: in silva Fenofase: fruto submaturo","PACA058751",NA,NA,NA,NA,"Magnoliophyta","Fagales","37819","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"319","2019-08-27 13:29:53-03","IAP","PACA-AGP","47360","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"A. Spies",NA,"1947","02",NA,"Brasil","RS","Santa Rosa","Campinas","-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva primaeva Fenofase: flor e fruto","PACA047360",NA,NA,NA,NA,"Magnoliophyta","Fagales","19818","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"320","2019-08-27 13:29:53-03","IAP","PACA-AGP","7402","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva primaeva Fenofase: fruto submaturo","PACA007402",NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"321","2019-08-27 13:29:53-03","IAP","PACA-AGP","57397","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"Camargo, O. R.","69","1955","12","23","Brasil","RS","Santa Maria","Estação de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva Fenofase: estéril","PACA057397",NA,NA,NA,NA,"Magnoliophyta","Fagales","37819","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"322","2019-08-27 13:29:53-03","IAP","PACA-AGP","58834","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"Camargo, O. R.","132","1956","03","01","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva Fenofase: estéril","PACA058834",NA,NA,NA,NA,"Magnoliophyta","Fagales","37819","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"323","2019-08-27 13:29:53-03","IAP","PACA-AGP","35718","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"Henz, E.",NA,"1946","11","20","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva campestri Fenofase: flor","PACA035718",NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"324","2019-08-27 13:29:53-03","IAP","PACA-AGP","94268","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","C. M. Oliveira & C. Mondin",NA,NA,NA,"C. M. Oliveira","58","1999","12","07","Brasil","RS","São Leopoldo","Campus da Unisinos.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"HASU 14919.&nf;Espontânea, nativa do RS.&nf;Conf. por Pétala Ribeiro em 2013. Habitat: Mata fechada em ambiente seco. Hábito: arbóreo","PACA094268",NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"325","2019-08-27 13:29:53-03","IAP","PACA-AGP","71028","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","A. Sehnem",NA,NA,NA,"Sehnem, A.","12592","1971","11","10","Brasil","RS","São Leopoldo","Vila Scharlau","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Árvore.&nf;Conf. por Pétala Ribeiro em 2013. Habitat: in silva","PACA071028",NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"326","2019-08-27 13:29:53-03","IAP","PACA-AGP","61652","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Emrich-Rambo","1958","09","29","O.R. Camargo","2783","1957","12","10","Brasil","RS","Taquarí",NA,"-51.8643989562988","-29.7996997833252",NA,NA,NA,NA,"Sem material Habitat: in silva Fenofase: flor","PACA061652",NA,NA,NA,NA,"Magnoliophyta","Fagales","21657","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"327","2019-08-27 13:29:53-03","IAP","PACA-AGP","93853","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"F. C. Xavier","60","2004",NA,NA,"Brasil","RS","Triunfo","Rio Jacuí (ilhota)","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"HASU s/ número.&nf;Conf. por Pétala Ribeiro em 2013.","PACA093853",NA,NA,NA,NA,"Magnoliophyta","Fagales","41194","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"328","2019-08-27 13:29:53-03","IAP","PACA-AGP","9141","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"Rambo, B.",NA,"1942","01","26","Brasil","RS","Tupanciretã","Jari","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: in silva primaeva Fenofase: estéril","PACA009141",NA,NA,NA,NA,"Magnoliophyta","Fagales","59498","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"329","2019-08-27 13:29:53-03","IAP","PACA-AGP","49492","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Emrich-Rambo","1954","08","12","Rambo, B.",NA,"1951","01","01","Brasil","RS","Venâncio Aires","Mato Leitão","-52.1918983459473","-29.6063995361328",NA,NA,NA,NA,"Sem material Habitat: in silva primaeva Fenofase: flor","PACA049492",NA,NA,NA,NA,"Magnoliophyta","Fagales","37026","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"330","2019-08-27 13:29:53-03","IAP","PACA-AGP","48012","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Emrich-Rambo",NA,NA,NA,"Sehnem, A.","3031","1948","01","20","Brasil","SC","Florianópolis","Morro do Antão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA048012",NA,NA,NA,NA,"Magnoliophyta","Fagales","27000","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"331","2019-08-27 13:29:53-03","IAP","PACA-AGP","105085","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1997","06","26","Brasil","SC","Itá",NA,"-52.3231010437012","-27.290599822998",NA,NA,NA,NA,"Xiloteca nº 823&nf;Altura: 20m; Circunferência: 1,04m; Fuste: 12m.","PACA105085",NA,NA,NA,NA,"Magnoliophyta","Fagales","15861","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"332","2019-08-27 13:29:53-03","IAP","PACA-AGP","66757","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","A. Burkart","1973",NA,NA,"Reitz, R.","6507","1963","11","03","Brasil","SC","Lages","Passo do Socorro","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013. Habitat: pinhal","PACA066757",NA,NA,NA,NA,"Magnoliophyta","Fagales","70701","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"333","2019-08-27 13:29:53-03","IAP","PACA-AGP","96323","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","M. Zanotto",NA,NA,NA,"M. Zanotto",NA,"2004","09","08","Brasil","SC","Maravilha","Mata do Seminário","-53.1725006103516","-26.760799407959",NA,NA,"550","550","HASU s/ número.&nf;Conf. por Pétala Ribeiro em 2013.","PACA096323",NA,NA,NA,NA,"Magnoliophyta","Fagales","12440","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"334","2019-08-27 13:29:53-03","IAP","PACA-AGP","85603","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","R.M. Senna",NA,NA,NA,"J. Daggeroni",NA,"2000","06","09","Brasil","SC","Piratuba","Linha Concórdia","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,"Conf. por Pétala Ribeiro em 2013.","PACA085603",NA,NA,NA,NA,"Magnoliophyta","Fagales","13675","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"335","2019-08-27 13:29:53-03","IAP","PACA-AGP","65702","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","J. Mauhs",NA,NA,NA,"Reitz, R.","6160","1958","12","31","Brasil","SC","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"HBR 17039&nf;Conf. por Pétala Ribeiro em 2013. Habitat: mata","PACA065702",NA,NA,NA,NA,"Magnoliophyta","Fagales","15163","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"336","2020-12-20 21:17:39-03","UFV","VIC","29352","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Dias, M.C.","2001",NA,NA,"Ferreira, J.A.; Francisco, E.M.","s.n.","2001","05","10","Brasil","Paraná","Cogonhinhas","Sítio Santa Bárbara",NA,NA,NA,NA,NA,NA,"Árvore 5m; frutos imaturos verde. Borda da mata.","VIC029352","VIC029352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-20 21:17:39-03","UFV","VIC","12748","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Lewis, G.P.","2004","07","20","Heringer, E.P.","s.n.","1941","11","07","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"Planta longa, folhagem fina, flores amareladas.","VIC012748","VIC012748",NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-12-20 21:17:39-03","UFV","VIC","29351","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Dias, M.C.","2000",NA,NA,"Pavão, O.C.; Francisco, E.M.","s.n.","2000","11","08","Brasil","Paraná","Ortigueira","Sítio Cubines","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore 5m; flores amarelas. Beira da estrada.","VIC029351","VIC029351",NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-12-20 21:17:39-03","UFV","VIC","22808","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Cloclet, F.A.","1998","10","06","Souza, L.R.M.; Francisco, E.M.","s.n.","1997","12","09","Brasil","Paraná","Assaí","Fazenda São Francisco","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"Árvore 14m alt.; botões florais e flores verdes, frutos imaturos verdes.","VIC022808","VIC022808",NA,NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-12-20 21:17:39-03","UFV","VIC","29350","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Dias, M.C.","2000",NA,NA,"Francisco, E.M.; Alves, J.","s.n.","1998","05","18","Brasil","Paraná","Nova América da Colina","Água Três Barras","-50.7174987792969","-23.3306007385254",NA,NA,NA,NA,"Árvore 12m; frutos imaturos verdes.","VIC029350","VIC029350",NA,NA,NA,NA,NA,"12486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-20 21:17:39-03","UFV","VIC","46471","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Rodrigues, R.R.","1989","06","07","Kampf, E.","36","1989","03","31","Brasil","São Paulo","Piracicaba","Parque da ESALQ","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Árvore de 5 m de altura, fruto tipo legume, presença de glândula na inserção do folíolo terminal, estípulas delgadas.; Árvore de 5 m de altura, fruto tipo legume, presença de glândula na inserção do folíolo terminal, estípulas delgadas","VIC046471","VIC046471",NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-12-20 21:17:41-03","UFV","VIC","37249","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","rigida","Piptadenia rigida","Benth.",NA,NA,NA,NA,"Krieger, L.; Correa, P.","20937","1985","09","25","Brasil","Minas Gerais","Juiz de Fora","Cedofeira","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"VIC037249","VIC037249",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-02-27 16:43:55-03","UFSC","CTBS","4264","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Scipioni, M.C.","2019","03","05","Scipioni, M.C.","165","2019","03","05","Brasil","Rio Grande do Sul","Faxinal do Soturno","faxinal do soturno. Floresta estacional decidual","-53.445833","-29.577222","53°26'45W","29°34'38S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-02-27 16:43:55-03","UFSC","CTBS","3284","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Mariot, A.","2013","10","30","Mariot, A.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque","-50.811111","-27.482222","50°48'40W","27°28'56S","739","739","DAP cm; altura m",NA,NA,NA,NA,"LUSC 6279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-02-27 16:43:55-03","UFSC","CTBS","3256","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Mariot, A.","2013","10","30","Mariot, A.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque","-50.811111","-27.481944","50°48'40W","27°28'55S",NA,NA,"DAP 28 cm; altura 14 m",NA,NA,NA,NA,"LUSC 6281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-02-27 16:43:55-03","UFSC","CTBS","3255","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Steiner, F.","2013","10","30","Steiner, F.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque","-50.813889","-27.482222","50°48'50W","27°28'56S",NA,NA,"DAP 31 cm; altura 15 m",NA,NA,NA,NA,"LUSC 6280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-03-24 17:09:10-03","UFES","SAMES","2516","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Sobral,M.",NA,NA,NA,"Dreveck,S.; Dreveck,S.;Carneiro,F.E.","375","2008","11","18","Brasil","Santa Catarina","Herval d#?#Oeste","Linha Santa Terezinha. Obs.: Fito IFFSC 2100/L/22.",NA,NA,NA,NA,"742","742","Tipo Veget: Floresta Estacional Decidual Estádio: Avançado.","SAMES02516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
