"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","month","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem"
"231","2008-05-27 22:02:00-03","MO","MOBOT","3325826","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Morton","Julian A. Steyermark","Steyermark 56350","1944","South America","Venezuela","Mérida","Between Mucuchachí and Canaguá,",NA,NA,NA,NA,"(Hedw.) C.V. Morton","5","6","1065.00000000","1820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2009-11-14 07:43:00-02","MO","MOBOT","3326028","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Morton","Julian A. Steyermark","Steyermark 56430","1944","South America","Venezuela","Mérida","Moist rich forest, Quebrada de Los Salichales, tributary of Río Canaguá, southwest of Canaguá,",NA,NA,NA,NA,"(Hedw.) C.V. Morton","5","9","1950.00000000","2135.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2012-04-06 10:57:00-03","MO","MOBOT","3326140","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Robert G. Stolze","S. Llatas Quiroz","Llatas Quiroz 2747","1990","South America","Peru","Cajamarca","Monte perenne humedo. Grutas de San Andres.",NA,NA,NA,NA,"(Hedw.) C.V. Morton","7","15","2200.00000000",NA,NA,"Cutervo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","3329250","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Alan Smith","Augustus Fendler","Fendler 38","1854","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2012-05-30 16:08:00-03","MO","MOBOT","3427759","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","A.R. Smith (UC)","Thomas B. Croat|Geneviève Ferry","Croat 98826","2007","South America","Ecuador","Zamora-Chinchipe","Along Río Nangaritza, between Las Orchideas and Miasi.",NA,NA,NA,NA,"(Hedw.) C.V. Morton","9","17","864.00000000",NA,NA,"Nangaritza","-78.6527778","-4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4310","4",NA
"236","2019-01-01 04:34:00-02","MO","MOBOT","9961","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","A.R. Smith (UC)","H. van der Werff|Jorge Giraldo G.","van der Werff 9725","1988","South America","Colombia","Valle del Cauca","Finca Zingara, at km 18 road Cali-Buenaventura, cloud forest.",NA,NA,NA,NA,"(Hedw.) C.V. Morton","1","25","1900.00000000","2100.00000000",NA,"Cali","-76.620278","3.5375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-5","3",NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","998626","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","A.R. Smith (UC)","Alice Fay|Louis Fay","Fay 3388","1991","South America","Ecuador","Pichincha","Río Guajalito Reserve. 10 km W of Chiriboga, km 59 of old road Quito-Santo Domingo. Wet Cloud Forest.",NA,NA,NA,NA,"(Hedw.) C.V. Morton","7","10","1900.00000000",NA,NA,"Quito","-78.8","-0.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"238","2015-10-22 10:02:54-02","UNIOESTE","UNOP","4982","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Cordeiro, J.; Fracaro, L.; Tuleski, T.; Fracaro, L.; Tuleski, T.","2953","2008",NA,"Brasil","Paraná","Gruta do Monge",NA,"Sobre afloramento rochoso.",NA,NA,"(Hedw.) C.V. Morton","06","10",NA,NA,NA,"Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"239","2018-09-12 14:48:13-03","UNIOESTE","UNOP","658","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Ferneda Rocha, L.C.","Grupo Azul; Ferneda Rocha, L.C.; Veiga, E.B.; Konopczyk, R.M.G.; Salino, A.; Ferneda Rocha, L.C.; Veiga, E.B.; Konopczyk, R.M.G.; Salino, A.","15","2012",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Trilha Suspensa.",NA,"PRENSADO EM ÁLCOOL. Amostra sílica. Rupícola. Folhas verde-claro Pecíolo mais curto.",NA,NA,"(Hedw.) C.V. Morton","10","22","1156","1156",NA,"Teresópolis","-42.999861","-22.453833","2012","10","22","-42.999861","-22.453833",NA,NA,NA,NA,NA,NA,NA
"240","2015-10-22 10:02:54-02","UNIOESTE","UNOP","4954","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Cordeiro, J.; Fracaro, L.; Tuleski, T.; Fracaro, L.; Tuleski, T.","2952","2008",NA,"Brasil","Paraná","Gruta do Monge",NA,"Sobre afloramento rochoso.",NA,NA,"(Hedw.) C.V. Morton","06","10",NA,NA,NA,"Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"241","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","17210",NA,"Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","F. B. Matos/20-07-2007","R.R. Vervloet; et al","476","2002",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Rupícola, folha de cor verde claro, meia encosta, dossel aproximado 25m.","MBML017210","MBML017210","(Hedw.) C.V.Morton","07","16",NA,NA,NA,"Santa Teresa","-40.553056","-19.9075",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"242","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","47957",NA,"Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","P.H. Labiak/Jan.-2007","P. Labiak; M.B. Paciencia, F.B. Matos & M. Reginato","3874","2006",NA,"Brasil","Paraná","Parque Estadual do Marumbi. Subida para o Boa Vista. Floresta Ombrófila Densa",NA,"Epífita","MBML047957","MBML047957","(Hedw.) C.V.Morton","12","15","1400","1400",NA,"Morretes","-48.929722","-25.455833",NA,NA,NA,"48W55'47","25S27'21",NA,NA,NA,NA,NA,NA,NA
"243","2020-06-15 15:30:47-03","UNESP-RC","HRCB","46559","PreservedSpecimen","Plantae",NA,NA,"Hymenophilaceae","Trichomanes","fragile","Trichomanes fragile","Windish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2015-03-06 22:51:11-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","R. G. Stolze","S. Llatas Quiroz","2747","1990","South America","Peru","Cajamarca","San Andres",NA,NA,NA,NA,"(Hedw.) C. V. Morton","7","15","2200",NA,NA,"Cutervo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"245","2019-06-11 14:06:47-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","RRC ID Flag","A. Cano","4904","1991","South America","Peru","Cuzco",NA,NA,NA,NA,NA,"(Hedw.) C. V. Morton","7","1",NA,NA,NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,"4904",NA,NA
"246","2016-01-07 16:09:00-02","F","FMNH-PTERIDOPHYTES","C0649583F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"C0649583F","C0649583F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"247","2016-01-07 15:58:40-02","F","FMNH-PTERIDOPHYTES","C0649579F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,"C0649579F","C0649579F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"248","2016-01-07 15:59:30-02","F","FMNH-PTERIDOPHYTES","C0649580F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,"C0649580F","C0649580F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"249","2016-01-07 16:08:08-02","F","FMNH-PTERIDOPHYTES","C0649581F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,"C0649581F","C0649581F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"250","2016-01-07 16:08:48-02","F","FMNH-PTERIDOPHYTES","C0649582F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"C0649582F","C0649582F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"251","2016-01-07 16:09:15-02","F","FMNH-PTERIDOPHYTES","C0649584F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"C0649584F","C0649584F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"252","2016-01-07 16:09:25-02","F","FMNH-PTERIDOPHYTES","C0649585F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"C0649585F","C0649585F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"253","2016-01-07 16:09:41-02","F","FMNH-PTERIDOPHYTES","C0649586F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"C0649586F","C0649586F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"254","2016-01-07 16:10:24-02","F","FMNH-PTERIDOPHYTES","C0649587F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"C0649587F","C0649587F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"255","2016-01-07 16:12:09-02","F","FMNH-PTERIDOPHYTES","C0649588F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"C0649588F","C0649588F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"256","2016-01-07 16:12:47-02","F","FMNH-PTERIDOPHYTES","C0649589F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,"C0649589F","C0649589F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"257","2016-01-07 16:14:25-02","F","FMNH-PTERIDOPHYTES","C0649592F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,"C0649592F","C0649592F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"258","2016-01-07 16:14:54-02","F","FMNH-PTERIDOPHYTES","C0649593F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"C0649593F","C0649593F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"259","2016-01-07 16:15:51-02","F","FMNH-PTERIDOPHYTES","C0649594F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"C0649594F","C0649594F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"260","2016-01-07 16:16:04-02","F","FMNH-PTERIDOPHYTES","C0649595F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"C0649595F","C0649595F_01","(Hedw.) C. V. Morton",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Riedel, --","s.n.",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","2723961","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"D. B. Lellinger & E. R. de la Sota","931","1971","South America - Neotropics","Colombia",NA,"Chocó-Antioquia: At and on both sides of the principal ridge W of La Mansa, at ca. Km. 105.5 of the Ciudad Bolivar-Quibdo Road.",NA,NA,"US01416191",NA,"(Hedw.) C.V. Morton","4","4","2100","2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","3320847","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Smith, A. R., (UC)","S. M. Niño & A. Licata","264","1995","South America - Neotropics","Venezuela","Trujillo","Parque Nacional Guaramacal. De la vertiente Norte. Quebrada Segovia. Adyacente a las instalaciones del acueducto de Boconó",NA,"PORT, UC, US","US00513827",NA,"(Hedw.) C.V. Morton","7","15","1850","1850",NA,"Boconó","-70.22","9.2439",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","1916427","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"J. A. Steyermark","56401","1944","South America - Neotropics","Venezuela","Merida","Slopes bordering and trbutary to Río Canaguá, southwest of Canaguá",NA,NA,"US01416185","US01416185_01","(Hedw.) C.V. Morton","5","9","1950","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","1431701","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"ex herb. John Miers","250",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Organ Mountains",NA,NA,"US01416168","US01416168_01","(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","3303769","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"W. Meier","3163","1992","South America - Neotropics","Venezuela","Federal Capital","Parque National El Avila, Cerro El Avila: vertiente sur: arriba de Los Venados: cabeceras de la Quebrada Anauco",NA,NA,"US01416182",NA,"(Hedw.) C.V. Morton","12","13","1670",NA,NA,NA,"-66.895","10.545",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","1858216","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. Schmalz","s.n.","1905","South America","Brazil",NA,"Joinville, Santa Catharina",NA,NA,"US01416160","US01416160_01","(Hedw.) C.V. Morton","3",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","532215","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Moritz, --","266",NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,"US01416198","US01416198_01","(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","1144949","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"E. P. Killip","11294","1922","South America - Neotropics","Colombia","Valle del Cauca","La Cumbre, Cordillera Occidental",NA,NA,"US01416200",NA,"(Hedw.) C.V. Morton","9","11","1700","2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","2723963","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"D. B. Lellinger & E. R. de la Sota","356","1971","South America - Neotropics","Colombia","Chocó","NW side of Alto del Buey, Trail along ridge from the confluence of the forks of the Río Mutatá abnove the Rí Dos Bocas to the top of Alto del Buey",NA,NA,"US01416192","US01416192_01","(Hedw.) C.V. Morton","2","9","1450","1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","3351863","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. Fay & L. Fay","3388","1991","South America - Neotropics","Ecuador","Pichincha","Canton Quito, Rio Guajalito Reserve, 10 km W of Chiriboga, km 59 of old road Quito - Santo Domingo",NA,NA,"US01416202",NA,"(Hedw.) C.V. Morton","7","10","1900",NA,NA,NA,"-78.8","-0.23",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","1830284","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. Fendler","38","1854","South America - Neotropics","Venezuela",NA,"Prope coloniam Tovar",NA,NA,"US01416188",NA,"(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","532607","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"C. Juergens","156","1905","South America","Brazil","Rio Grande do Sul","S. Cruz, Serra de Foão Rodriguez; ad rupes humidas",NA,NA,"US01416158","US01416158_01","(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US","1144597","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"E. P. Killip","7736","1922","South America - Neotropics","Colombia","Valle del Cauca","La Gallera,",NA,NA,"US01416197","US01416197_01","(Hedw.) C.V. Morton","6","29","1500","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"275","2020-09-12 05:00:02-03","US","US","3505617","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"R. C. Moran, D. Trujillo, L. Salazar & D. Aviles","7547","2005","South America - Neotropics","Ecuador","Napo","Canton Quijos, Baeza, along road leading to radio towers behind town, near radio towers, just within gated entrance",NA,NA,"US01416181",NA,"(Hedw.) C.V. Morton","2","24","2500",NA,NA,NA,"-77.8997","-1.4833",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"276","2020-09-12 05:00:02-03","US","US","700354","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"R. S. Williams","1235","1902","South America - Neotropics","Bolivia",NA,"Cargudira [interpreted]",NA,NA,"US01416177",NA,"(Hedw.) C.V. Morton","7","29","2438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"277","2020-09-12 05:00:02-03","US","US","1464457","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"E. P. Killip & A. C. Smith","23834","1929","South America - Neotropics","Peru","Junin","East of Quimiri Bridge, near La Merced",NA,NA,"US01416175","US01416175_01","(Hedw.) C.V. Morton","6","1","800","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"278","2020-09-12 05:00:02-03","US","US","2723962","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"D. B. Lellinger & E. R. de la Sota","785","1971","South America - Neotropics","Colombia","Chocó","Principal ridge and slopes 2 km E of San José del Palmar",NA,NA,"US01416190",NA,"(Hedw.) C.V. Morton","3","26","1550","1650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"279","2020-09-12 05:00:02-03","US","US","1916433","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"J. A. Steyermark","56430","1944","South America - Neotropics","Venezuela","Merida","Moist rich forest, Quebrada de Los Salichales, tributary of Río Canaguá, southwest of Canaguá",NA,NA,"US01416187",NA,"(Hedw.) C.V. Morton","5","9","1950","2135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"280","2020-09-12 05:00:02-03","US","US","1858487","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"C. Bues","A24",NA,"South America - Neotropics","Peru","Cusco","Valley of Rio Urubamba [interpreted]",NA,NA,"US01416176",NA,"(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
