"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"51","2021-03-15 16:37:00-03","NY","NYBG","710373","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pendulispica","(C.DC.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"D. C. Daly","11124","2001","10","27","Brazil","Santa Rosa do Purus","Rio Purus, left bank, Seringal Refúgio, Colocaçao Balbino. Trail to Refúgio and Sao Braz.","-69.9156","-9.0747",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490762' target='other'> <mi>dwc_moreinfo</mi></a>","NY00710373","NY00710373_01","Acre",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pendulispica",NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01142470","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"R. S. Cowan","38528","1954","11","23","Brazil",NA,"Serra do Navio, Rio Amapari. Left bank of Rio Amapari, 2-3 miles above Camp.","-52.0174098","0.8811031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1578935' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142470","NY01142470_01","Amapá",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1015293","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"J. G. Jardim","3708","2001","04","19","Brazil","Jaborandi","Rod. para Correntina ca. 15 km da sede do municipio.","-44.5386","-13.545",NA,NA,"660","660","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104327' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015293","NY01015293_01","Bahia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01091693","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","J. R. Pirani",NA,NA,NA,"F. de Barros","544","1980","11","06","Brazil","Sao Paulo","Capital, Reserva Biológica Parque Estadual das Fontes do Ipiranga.","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250855' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091693","NY01091693_01","São Paulo",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","822714","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","T. D. Pennington",NA,NA,NA,"J. L. Paixão","188","2002","04","04","Brazil","Jussari","Rod. Jussari/Palmira, entrada ca. 7.5 km de Jussari, Faz. Teimoso - RPPN, Serra do Teimoso.","-39.5286111","-15.1580556",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=920640' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822714","NY00822714_01","Bahia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","408252","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","A. C. Cervi",NA,NA,NA,"A. C. Cervi","2453","1987","08","13","Brazil","Antonina","Reserva Biológica de Sapitanduva","-48.72","-25.42",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=627623' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408252","NY00408252_01","Paraná",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","687460","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spiciflora","(A.Juss.) T.D.Penn.","J. A. Pastore",NA,NA,NA,"S. A. Nicolau","2366","1999","04","24","Brazil","Luís Antônio","Várzea do Jenipapo - Votorantin Celulose e Papel, arredores da primaria lagoa.","-47.7","-21.55",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=875256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687460","NY00687460_01","São Paulo",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","spiciflora",NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02684771","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","T. D. Pennington",NA,NA,NA,"B. M. Torke","552","2009","05","26","Bolivia","Abel Iturralde","Pampas del Madidi area of the middle reaches of the Rio Madidi basin: Campamento Permanente on the N shore of the Rio Madidi, ca. 15.6 linear km NE of the confluence with the Rio Enatahua (Rio Inambari according to one guide), pampas ca. 1.2 km N of camp","-67.78869","-12.92758",NA,NA,"180","180","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2976957' target='other'> <mi>dwc_moreinfo</mi></a>","NY02684771",NA,"La Paz",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","390095","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.",NA,NA,NA,NA,"L. B. Smith","5695","1952","02","18","Brazil","Brusque","Mato do Hoffman","-48.9","-27.1",NA,NA,"35","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=627633' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390095","NY00390095_01","Santa Catarina",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","390062","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"R. P. Belém","1422","1965","07","29","Brazil",NA,"Rodovia Camacan - Itabuna",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=419960' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390062","NY00390062_01","Bahia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01142478","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.",NA,NA,NA,NA,"M. G. da Silva","3551","1978","05","14","Brazil","Tucuruí","Rio Tocantins, Vila do Repartimento.","-49.6725","-3.76611",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1579008' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142478","NY01142478_01","Pará",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","390086","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spiciflora","(A.Juss.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"G. G. Hatschbach","40543","1977","12","09","Brazil","Santa Helena","Porto Verde","-54.3328","-24.8606",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=607465' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390086","NY00390086_01","Paraná",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","spiciflora",NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01142471","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"M. Silva","1040","1967","07","08","Brazil",NA,"Rio Mojú, margem direita do igarapé Jambuassú.","-48.6193","-1.928554",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1578937' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142471","NY01142471_01","Pará",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","390100","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"H. C. de Lima","88","1977","07","06","Brazil","Rio de Janeiro","Campo Grande, Serra do Mendanha","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=627625' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390100","NY00390100_01","Rio de Janeiro",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1462232","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"M.A. Chagas","11","2010","08","17","Brazil",NA,"Jaqueira. RPPN Frei Caneca. Trilha próxima ao alojamento.","-35.8439","-8.72",NA,NA,"633","633","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1551391' target='other'> <mi>dwc_moreinfo</mi></a>","NY01462232","NY01462232_01","Pernambuco",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01142484","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"C. R. Sperling","6406","1982","06","17","Brazil",NA,"8 km SE of Rio Itacaiunas then 3 km south on secondary road past mining exploration camp","-50.43","-5.97",NA,NA,"400","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1579017' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142484","NY01142484_01","Pará",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","390075","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.",NA,NA,NA,NA,"J. Almeida","248","1968","11","28","Brazil","Camacan","Saída de Camacan a Itaimbé","-39.49","-15.41",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=419980' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390075","NY00390075_01","Bahia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","390081","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"D. N. Smith","13313","1989","05","21","Bolivia","José Ballivián","Serrania del Pilón Lajas, vertiente oriental, 16 km de Yucumo. Margen entre bosque primario y el derecho de la carretera","-67.05","-15.22",NA,NA,"900","900","Especimenes preservados en alcohol <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=332549' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390081",NA,"El Beni",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1552012","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"D. A. Folli","6424","2009","09","19","Brazil",NA,"Reserva Natural Vale, Linhares, Rio Bananal. Mata de Montanha. Propriedad Santo Carminatt. Estrada Bley.","-40.31988360692","-19.22440573665",NA,NA,"129",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1433968' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552012",NA,"Espírito Santo",NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","476467","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pendulispica","(C.DC.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"D. C. Daly","8884","1996","05","06","Brazil","Mâncio Lima","Parque Nacional Serra do Divisor, Serra do Moa, eastern piedmont.","-73.6242","-7.4667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=523449' target='other'> <mi>dwc_moreinfo</mi></a>","NY00476467","NY00476467_01","Acre",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pendulispica",NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","390066","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"T. D. Pennington","10166","1978","04","01","Brazil",NA,"CEPLAC Forest Reserve",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=419966' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390066","NY00390066_01","Bahia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00837101","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"E. P. Heringer","344","1978","02","20","Brazil","Brasília","Reserva Ecológica do IBGE. Picada R-2","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926587' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837101","NY00837101_01","Distrito Federal",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","472259","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","T. D. Pennington",NA,NA,NA,"M. Silveira","766","1994","05","31","Brazil","Porto Walter","Bacia do Alto Juruá, Rio Juruá-mirim, margem esquerda, seringal Lucanha, colocacao Vista Alegre.","-72.82","-8.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=332533' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472259","NY00472259_01 NY00472259_02","Acre",NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","424061","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","T. D. Pennington",NA,NA,NA,"J. G. Jardim","1732","1998","04","10","Brazil","Jussari","Rod. Jussari/Palmeira, entrada ca. 7,5 km percorrendo mais 1,7 km até a sede da Faz. Teimoso. Serra do Teimoso, Reserva Particular do Patrimônio Natural Serra do Teimoso","-39.58","-15.17",NA,NA,"300","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=332537' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424061","NY00424061_01","Bahia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00837106","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.",NA,NA,NA,NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil",NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926625' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837106","NY00837106_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","330780","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","T. D. Pennington",NA,NA,NA,"D. C. Daly","9327","1997","03","08","Brazil","Bujari","Basin of Rio Purus, Rio Antimari, Floresta Estadual do Antimari, left bank, inland from river.","-68.1239","-9.4111",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=332539' target='other'> <mi>dwc_moreinfo</mi></a>","NY00330780","NY00330780_01","Acre",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","02699697","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.",NA,NA,NA,NA,"W. R. Anderson","12142","1978","03","15","Brazil",NA,"Rio dos Pacaás Novos, above the first cachoeira; forest on terra firme between the river and the base of the Serra dos Pacaás Novos.","-63.7693262","-10.9794376",NA,NA,"220","220","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2994725' target='other'> <mi>dwc_moreinfo</mi></a>","NY02699697",NA,"Rondônia",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
"78","2016-09-27 16:40:00-03","NY","NYBG","408268","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spiciflora","(A.Juss.) T.D.Penn.",NA,NA,NA,NA,"E. R. Guaglianone","3015","1995","11","23","Argentina","San Ignacio","Parque Prov. Teyú Cuaré, Penon de la Sierra Victoria","-55.58","-27.27",NA,NA,"120","120","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=607466' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408268",NA,"Misiones",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","spiciflora",NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1281391","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"R. S. Ramalho","2866","1983","11","11","Brazil",NA,"Mata da Prefeitura.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1693793' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281391",NA,"Minas Gerais",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00837105","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.",NA,NA,NA,NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil",NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926618' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837105","NY00837105_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01091715","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","J. A. Pastore",NA,NA,NA,"M. Kirizawa","2157","1989","05","22","Brazil","Ubatuba","Núcleo Picinguaba - 14 km. do posto rodovário.","-45.0697","-23.4303",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251144' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091715","NY01091715_01","São Paulo",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","822914","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spiciflora","(A.Juss.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"J. C. Lindeman","2853","1966","11","05","Brazil",NA,"Wood on stony bank Rio Iguaçu near mouth of Rio Perdido.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822914","NY00822914_01","Paraná",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","spiciflora",NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","00837115","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","T. D. Pennington",NA,NA,NA,"R. S. Santos","24377","1963","09","14","Brazil",NA,"Fazenda São José",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837115","NY00837115_01","Minas Gerais",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","tuberculata",NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","00837125","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","J. A. Kallunki",NA,NA,NA,"K. B. Strier","1041","1983","08","20","Brazil","Caratinga","Estaçao Biologica de Caratinga.","-41.83","-19.67",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926890' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837125","NY00837125_01","Minas Gerais",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","1016096","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","53164","1989","07","06","Brazil","Cerro Azul","Rio do Turvo.","-49.2608","-24.8236",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141383' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016096","NY01016096_01","Paraná",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","2063269","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.",NA,NA,NA,NA,"E. J. Lucas","358","2006","11","16","Brazil","Cunha","Parque Estadual da Serra do Mar, estrada municipal, ca. de 4 km da sede","-45.03528","-23.25253",NA,NA,"1071",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2364917' target='other'> <mi>dwc_moreinfo</mi></a>","NY02063269","NY02063269_01","São Paulo",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","pachycarpa",NA,NA,NA,NA,NA,NA
