"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"230","2021-01-10 20:46:27-03","INPA","INPA","138047","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ferreira, CAC","6412","1985","10","10","Southern America","Brasil",NA,NA,NA,"INPA0138047","Mato Grosso","Fazenda Codeara, Serra da Viúva, 12 km S da cidade, Fazenda Codeara, Serra da Viúva, a 12 km sul da cidade.","Dicotyledon Com-Clade","Malvales","(Mart. & Zucc.) A.Robyns",NA,"Santa Terezinha",NA,NA,NA,"-50.583333","-10.666667","Carvalho-Sobrinho, JG de",NA,NA,"-50.583333","-10.666667","2015","12",NA,NA,NA,NA,NA
"231","2020-07-10 09:44:15-03","MBML","MBML-HERBARIO","27446",NA,"Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2564","2006","07","12",NA,"Brasil",NA,NA,"Árvore 8m, fuste 1m, DAS 50cm, botões florais, flores com pétalas externas marrom, internas e androceu branco. Ambiente rupestre.","MBML027446","Espírito Santo","Alto Moacir, Prop.: Lalau",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Colatina","270","270","MBML027446_1 MBML027446_2","-40.558611","-19.339167","M.C. Duarte/03-09-2007",NA,NA,"40W33'31","19S20'21",NA,NA,NA,NA,NA,NA,NA
"232","2020-07-10 09:44:15-03","MBML","MBML-HERBARIO","5353",NA,"Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","J. W. Tabacow; et C.Chamas",NA,"1988","08","21",NA,"Brasil",NA,NA,"Nome vulgar: imburuçu pauleta, +/- 8m, flor branca, brácteas ou cálice (?) interno esverdeado, externo verde e vermelho com indumento preto.","MBML005353","Minas Gerais","E. B. Minas",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Montes Claros",NA,NA,"MBML005353","-43.865","-16.737222","G. Martinelli & T. Wendt/1988",NA,NA,"43W51'54","16S44'14",NA,NA,NA,NA,NA,NA,NA
"233","2017-11-24 14:11:25-02","UFLA","ESAL","3923","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Castro Neto, P","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 0.60; ;; cerrado",NA,"Minas Gerais",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Campo do Meio",NA,NA,NA,"-45.8302993774414","-21.1067008972168",NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-11-24 14:11:25-02","UFLA","ESAL","24957","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Domingos, DQ","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 10m; creme;; cerrado",NA,"Minas Gerais",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Coqueiral",NA,NA,NA,"-45.440601348877","-21.1893997192383","Carvalho-Sobrinho","16658","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2018-10-09 16:31:45-03","UFLA","ESAL","13316","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","D'Angelo Neto; Ricardo","60",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 4.0; ;",NA,"Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Lavras",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"236","2021-01-13 12:16:40-03","UFLA","ESAL","32577","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Gianasi, FM; Santos, RM; Santos, PO; Oliveira, F","s.n.","2019","08","20",NA,"Brasil",NA,NA,"Árvore, 3m de altura, ~20 cm diâmetro, tronco suberizado, ramos jovens clorofilados. Cálice de coloração acastanhada com nectários vermelhos na base, Flores com tricomas acastanhados nas pétalas na face externa, com androceu branco, 1 nectário averme",NA,"Minas Gerais","Pedra do Ermo, Borda de ilha de vegetação no topo de inselberg Pedra do Ermo",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Coqueiral","810","810",NA,"-45.471389","-21.155278","Santos, RM",NA,NA,"-45.471389","-21.155278","2019","08","20",NA,NA,NA,NA
"237","2017-11-24 14:11:25-02","UFLA","ESAL","5661","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Oliveira Filho, AT","260685",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5.0; ferrugínea;; cerrado",NA,"Mato Grosso","Km 14 Rod. MT 305",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Cuiabá",NA,NA,NA,"-56.0966987609863","-15.5960998535156",NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-11-24 14:11:25-02","UFLA","ESAL","3309","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Costa, FAF; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.50; ;; cerrado",NA,"Minas Gerais",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Pimenta",NA,NA,NA,"-45.798900604248","-20.4839000701904",NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-12-19 11:17:50-03","UFG","UFG","20771","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Rizzo, J.A.; et al.","11441","1994","06","16",NA,"Brasil",NA,NA,"Árvore cerca de 2,5m de altura. Numerosos estames alvos. Cerradão.",NA,"Goiás","Reserva Biológica da Serra Dourada, Divisa dos muncípios de Mossâmedes ao Sul e Goiás Velho ao Norte. Área da UFG até os córregos Cafundó e Piçarrão; 2º transecto. Campo rupestre.",NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"Mossâmedes",NA,NA,NA,"-50.2150001525879","-16.1266994476318","Rizzo, J.A.","30139","auto",NA,NA,"1994","06","16",NA,NA,NA,NA
"240","2019-12-19 11:17:50-03","UFG","UFG","24826","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Cavalcanti, T.B.; Walter, B.M.T.; Silva, G.P.; Garboggini, H. & Pinheiro, S.","998","1991","10","11",NA,"Brasil",NA,NA,"Árvore cerca de 4,5m de altura. DAP cerca de 10cm. Frutos maduros paleaceos.",NA,"Goiás","Serra da Mesa, Estrada Nova Minaçu - Serra da Mesa, 24 km do asfalto. area de influência direta.",NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"Minaçu",NA,NA,NA,"-48.2200012207031","-13.5331001281738",NA,"54065","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-12-19 11:17:50-03","UFG","UFG","26310","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Bucci, F.","1495","2000","10","16",NA,"Brasil",NA,NA,"Árvore estéril 5,0m x 0,26m. Cerne vermelho.",NA,"Goiás","Reserva da Serra da Canabrava, PA-SALV-CB. UHE Cana Brava. Arraial do Carmo. Margem esquerda do rio do Carmo. Encosta. Cerrado, sentido restrito. Solo litólico.",NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"Cavalcante",NA,NA,NA,"-48.425","-13.4275","Bucci, F.",NA,NA,"-48.425","-13.4275","2000",NA,NA,NA,NA,NA,NA
"242","2019-12-19 11:17:50-03","UFG","UFG","42516","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Hashimoto, M.Y.; et al.","2672","2009","08","07",NA,"Brasil",NA,NA,NA,"UFG0042516","Goiás",NA,NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"Nova Iguaçu",NA,NA,NA,NA,NA,"Rizzo, J.A.",NA,NA,NA,NA,"2009","08","13",NA,NA,NA,NA
"243","2019-12-19 11:17:50-03","UFG","UFG","9887","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","J.A. Rizzo","9887","1974","06","13",NA,"Brasil",NA,NA,NA,"UFG0009887","Tocantins",NA,NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"Porto Nacional",NA,NA,"UFG0009887","-48.4171981811523","-10.7081003189087",NA,"77281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-12-19 11:17:50-03","UFG","UFG","28762","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Guarino, E.S.G.; Guarino, E.S.G.; Pereira, J.B. & Souza, S.P.","356","2000","08","02",NA,"Brasil",NA,NA,"Árvore, cerca de 7m de altura, flor alva.","UFG0028762","Distrito Federal","Borda da mata do córrego do Bananal, abaixo do CENARGEN. Borda da mata, latossolo vermelho-escuro.",NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasilia",NA,NA,"UFG0028762","-47.9296989440918","-15.7797002792358","Walter, B.M.T.","70570","auto",NA,NA,"2000","08",NA,NA,NA,NA,NA
"245","2019-12-19 11:17:50-03","UFG","UFG","20772","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Rizzo, J.A.; Hashimoto, M.Y. & Fonseca, A.S.","11432","1994","06","16",NA,"Brasil",NA,NA,"Árvore cerca de 6m de altura. Cerrado.",NA,"Goiás","Reserva Biológica da Serra Dourada, Divisa dos muncípios de Mossâmedes ao Sul e Goiás Velho ao Norte. Área da UFG até os córregos Cafundó e Piçarrão; 2º transecto. Campo rupestre.",NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"Mossâmedes",NA,NA,NA,"-50.2150001525879","-16.1266994476318","Hashimoto, M.Y.","30139","auto",NA,NA,"1994","06","16",NA,NA,NA,NA
"246","2019-06-10 10:11:05-03","FZB-BH","BHZB","1458","S","Plantae","Malvaceae","Pseudobombax","cf. longiflorum","Pseudobombax cf. longiflorum","Battaglia, A.E.","14","1996","08","01",NA,"Brasil",NA,NA,"Cálice marrom avermelhado. Estames brancos. Cheiro doce.",NA,"MG","Horto Florestal do Betânia",NA,NA,NA,NA,"Belo Horizonte",NA,NA,NA,"-43.937801361084","-19.9207992553711","Carvalho, M.G.","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-06-10 10:11:05-03","FZB-BH","BHZB","6288","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Echternacht, L.A.","576","2004","07","13",NA,"Brasil",NA,NA,"Doação BHCB 95306. Pedicelo e cálice vináceo, pétalas com o interior branco e o exterior repleto de tricomas escuros. Filetes brancos e anteras amarelas, gineceu branco. Folhas coletadas em janeiro de 2005.",NA,"MG","Estação Ecológica da Mata do Cedro",NA,NA,NA,NA,"Carmópolis de Minas",NA,NA,NA,"-44.6349983215332","-20.5414009094238","L.Echternacht ; conf. Por J.Semir (09/2006)","18828","auto",NA,NA,"2006","01",NA,NA,NA,NA,NA
"248","2019-06-10 10:11:05-03","FZB-BH","BHZB","8143","S","Plantae","Malvaceae","Pseudobombax Cf.","longiflorum","Pseudobombax Cf. longiflorum","Fernandes, F.M. et al","244","2011","02","16",NA,"Brasil",NA,NA,"Coord: 18,56045 S; 45,62339 W. .",NA,"MG","Região de Pedra Preta",NA,NA,NA,NA,"Biquinhas","817","817",NA,"-45.623333","-18.560556",NA,NA,NA,"45W 37' 24","18S 33' 38",NA,NA,NA,NA,NA,NA,NA
"249","2019-07-31 14:33:01-03","CPATSA","HTSA","4119","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Macêdo, M.; Assumpção, S.P.","2376","1984","09","04",NA,"Brasil",NA,NA,"Árvore 4m em botóes, frutos verdes imaturos, solo areno-pedregoso.",NA,"Mato Grosso","Fazenda Rosalina, agro. Livramento",NA,NA,"(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","3103652","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","C. A. Cid Ferreira & et al.","6412","1985","10","10","South America - Neotropics","Brazil",NA,NA,"Common name: Paina",NA,"Mato Grosso","Mt. Faz. Codeara. Serra da Viúva, a 12 km S da Cidade.",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,"Santa Teresinha",NA,NA,NA,"-50.58","-10.67","Kallunki, J. A.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","2644552","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","G. Eiten & L. T. Eiten","5571","1963","9","16","South America - Neotropics","Brazil",NA,NA,NA,"US01226802","Goiás","Municipio de Gurupi",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,"350","400","US01226802_01","-49.07","-11.72",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","1097974","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","R. S. Williams","1437","1901",NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US01226796","La Paz",NA,NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,"1440",NA,NA,"-71.55","-40.72",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","3314070","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","J. L. Luteyn & L. J. Dorr","13754","1990","5","19","South America - Neotropics","Bolivia",NA,NA,NA,"US01226795","La Paz","22 km W of Huancano and 43 km below Unduavi. Steep, dry roadside slopes",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,"1400",NA,"US01226795_01","-67.72","-16.43",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US","350096","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Collector unknown","2282",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US01226797",NA,NA,NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","2702838","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","C. Vargas","16387","1965","8","5","South America - Neotropics","Peru",NA,NA,NA,"US01226793","Saudia","Peruco - San Juan",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,"1800","1400","US01226793_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","593446","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","F. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01226798",NA,NA,NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,"US01226798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","3594772","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","A. M. Amorim, A. M. Caravalho, T. dos Santos, S. C. Sant' Ana & J. Jardim","572","1992","6","12","South America - Neotropics","Brazil",NA,NA,NA,"US01226803","Bahia","Municipio de Barreiras.",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,"US01226803_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","2055620","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","S. Maceil","2426","1950","6","24","South America - Neotropics","Brazil",NA,NA,NA,"US01226804",NA,"Triangulo Mineiro e Sudoeste Goiano",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,"US01226804_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","762981","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","J. N. Rose & P. G. Russell","20286","1915","7","17","South America - Neotropics","Brazil",NA,NA,NA,"US01226800","Rio de Janeiro","Island of Juparayba",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,"US01226800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","2055621","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","A. Macedo","2426",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01226805",NA,NA,NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,"US01226805_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","2929164","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","B. A. S. Pereira","74","1981","9","26","South America - Neotropics","Brazil",NA,NA,NA,"US01226801","Distrito Federal","Corrego Rajadinha.",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,"US01226801_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","1483372","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","P. K. Dusén","16512","1915","1","26","South America - Neotropics","Brazil",NA,NA,NA,"US01226806","São Paulo","Itarare, Narungava praedium, in campo cerrado",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,"740",NA,"US01226806_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","3064157","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","7126","1981","7","13","South America - Neotropics","Brazil",NA,NA,NA,"US01226799","Distrito Federal","Bacia do Rio Spn Barto lomeu. Altos do Ribeirpo Papuda. Beira de mata.",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,NA,"8",NA,"US01226799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","3067614","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","M. J. G. Hopkins, S. G. Beck, L. E. Forero, H. Phipps, N. Hernandez & H. Wolf","110","1983","7","26","South America - Neotropics","Bolivia",NA,NA,NA,"US01226794","Santa Cruz","95 km N of San Ignacio, and ca. 32 km S of San Simon. Forest edge between gray scrubland at border with disturbed deciduous forest rich in Orbignya palms.",NA,"Malvales","(Mart. & Zucc.) A. Robyns",NA,"Velasco","370",NA,NA,"-60.97","-15.73",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"265","2020-09-02 16:32:46-03","Cenargen","CEN","72622","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Bruno Machado Teles Walter","5946","2009","11","08",NA,"Brasil","Exsicatas",NA,"Árvore com estrias no fuste esverdeadas. Folhas glabras. Pedicelos vináceos. Material de herbário coletado estéril para registro de estudo fitossociológico.","CEN00072622","GO","Linha de transmissão São Salvador - Canabrava. Entre as torres 29 e 33. Fazenda Fortuna (Sr. Wilson).",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"MINACU","360","360","CEN00072622","-48.178055","-13.311666","B. M. T. Walter",NA,NA,"-48.178055","-13.311666","2009","11",NA,NA,NA,"2",NA
"266","2020-09-02 16:32:46-03","Cenargen","CEN","97506","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Anderson Cássio Sevilha","5338","2015","10","18",NA,"Brasil","Exsicatas",NA,NA,"CEN00097506","MA","Parque Nacional Chapada das Mesas. Sítio Buenos Aires. Córrego Laje. Extremidade noroeste.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"CAROLINA","192","192","CEN00097506","-47.381111","-6.7472222","A. C. Servilha",NA,NA,"-47.381111","-6.7472222","2015","10",NA,NA,NA,"3",NA
"267","2020-09-02 16:32:45-03","Cenargen","CEN","25136","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Taciana Barbosa Cavalcanti","1677","1995","07","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00025136","GO","Estrada paralela ao rio Tocantins. Entre o rio Tocantins e Serra Negra.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"NIQUELANDIA","400","400","CEN00025136","41.3636111","-13.989722","J. G. de Carvalho-Sobrinho",NA,NA,"41.3636111","-13.989722","2011","05",NA,NA,NA,"1",NA
"268","2020-09-02 16:32:45-03","Cenargen","CEN","14253","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Taciana Barbosa Cavalcanti","998","1991","10","11",NA,"Brasil","Exsicatas",NA,NA,"CEN00014253","GO","Estrada nova Minaçu - Serra da Mesa. 24 km do asfalto. Área de influência direta da UHE - Serra da Mesa.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"MINACU","900","900","CEN00014253","48.2","-13.666666","A. B. Sampaio",NA,NA,"48.2","-13.666666","1995","09",NA,NA,NA,"2",NA
"269","2020-09-02 16:32:45-03","Cenargen","CEN","107560","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Natália Rodrigues Bijos","631","2017","08","01",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 10 m de altura e 31,5 cm de DAP, base reta. Fuste externo de casca gorssa, fissurada e de cor cinza.","CEN00107560","TO","Conglomerado: TO-512. Subunidade 1, subparcela 5, indíviduo 7.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"DIANOPOLIS",NA,NA,"CEN00107560","-46.8","-11.52","E. B. A. Dias",NA,NA,"-46.8","-11.52","2017","10",NA,NA,NA,"3",NA
"270","2020-09-02 16:32:45-03","Cenargen","CEN","71695","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Glocimar Pereira-Silva","11949","2007","07","12",NA,"Brasil","Exsicatas",NA,"Nectários floral vermelho, abaixo do receptáculo. Área de influência indireta.","CEN00071695","TO","Estrada Palmeirópolis - Balsa do Coronel, cerca de 8 km.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"PALMEIROPOLIS","380","380","CEN00071695","-48.314722","-13.049166",NA,NA,NA,"-48.314722","-13.049166",NA,NA,NA,NA,NA,"4",NA
"271","2020-09-02 16:32:46-03","Cenargen","CEN","78022","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Bruno Machado Teles Walter","6166","2011","02","17",NA,"Brasil","Unicata",NA,"Folhas com pecíolos e peciólulos vináceos. Folhas verdes. Material coletado estéril para registro de presença em estudo fitossociológico.","CEN00078022","DF","Fazenda Cooperbrás. Núcleo Rural do Rio Preto. Planaltina (região administrativa).",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"BRASILIA","1000","1000","CEN00078022","-47.565","-15.756944","B. M. T. Walter",NA,NA,"-47.565","-15.756944","2011","02",NA,NA,NA,"1",NA
"272","2020-09-02 16:32:46-03","Cenargen","CEN","88066","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Araci Molnar Alonso","1040","2013","08","05",NA,"Brasil","Exsicatas",NA,"Coletada em parcela em recuperação. Ramo com fruto. Doação Embrapa CPAC.","CEN00088066","DF","Gama - Embrapa CTZL",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"BRASILIA",NA,NA,"CEN00088066","-48.123611","-15.950555",NA,NA,NA,"-48.123611","-15.950555",NA,NA,NA,NA,NA,"1",NA
"273","2020-09-02 16:32:45-03","Cenargen","CEN","39455","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ernestino de S. Gomes Guarino","356","2000","08","02",NA,"Brasil","Exsicatas",NA,NA,"CEN00039455","DF","Borda da Mata do Córrego do Bananal, abaixo do CENARGEN.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"BRASILIA",NA,NA,"CEN00039455","-47.9296989440918","-15.7797002792358","J. G. Carvalho-Sobrinho","70570","auto",NA,NA,"2015","12",NA,NA,NA,"3",NA
"274","2020-09-02 16:32:45-03","Cenargen","CEN","23110","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Taciana Barbosa Cavalcanti","601","1990","08","09",NA,"Brasil","Exsicatas",NA,NA,"CEN00023110","DF","FERCAL - APA da Cafuringa, a 38 km do CENARGEN.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"BRASILIA","910","910","CEN00023110","-47.9296989440918","-15.7797002792358","J. G. de Carvalho-Sobrinho","70570","auto",NA,NA,"2011","05",NA,NA,NA,"4",NA
"275","2020-09-02 16:32:46-03","Cenargen","CEN","799","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Katsuo A. Okada",NA,"1976","11","23",NA,"Brasil","Exsicatas",NA,"Arvore 4 m. Cerrado.","CEN00000799","DF","BR-020 Reserva de Águas Emendadas - Planaltina.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"BRASILIA",NA,NA,"CEN00000799","-47.9296989440918","-15.7797002792358","J. G. Carvalho-Sobrinho","70570","auto",NA,NA,"2015","12",NA,NA,NA,"2",NA
"276","2020-09-02 16:32:45-03","Cenargen","CEN","61053","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Anderson Cássio Sevilha","3425","2003","09","08",NA,"Brasil","Unicata",NA,NA,"CEN00061053","TO","Fazenda São João. Proprietário Aldair Freire.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"PARANA","354","354","CEN00061053","-47.8830986022949","-12.6153001785278","J. G. Carvalho-Sobrinho","96675","auto","-4761083.0","-1292306.0","2015","12",NA,NA,NA,"1",NA
