"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"615","2020-07-23 12:22:45-03","CEPLAC","CEPEC","61897","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","G. Hatschbach","47869","1998","10","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. C. Souza","Bahia","CONTENDAS DO SINCORÁ","Margens do Rio Sincorá.","-41.0410995483398","-13.7628002166748",NA,NA,"27330","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA
"616","2020-07-23 12:22:45-03","CEPLAC","CEPEC","87242","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","G. Hatschbach","44152","1981","10","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","ibotirama","Rod. BR-242, 10Km a leste de Ibotirama. Margem de rio seco de caatinga.","-43.2206001281738","-12.1852998733521",NA,NA,"71086","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA
"617","2020-07-23 12:22:45-03","CEPLAC","CEPEC","3843","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. P. Belém","3024",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A. V. Scatigna","Bahia","ITACARÉ",NA,"-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2020-07-23 12:22:45-03","CEPLAC","CEPEC","27180","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","S. A. Mori","14305","1981","06","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A. V. Scatigna","Bahia","LENÇÓIS","2-5Km ao N de Lençóis, ba estrada para Barro Branco.","-41.3899993896484","-12.563099861145",NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2020-07-23 12:22:45-03","CEPLAC","CEPEC","47027","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","A. M. de Carvalho","3085","1989","09","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. M. Harley","Bahia","MUCUGÊ","4Km na estrada Mucugê/Andaraí.","-41.3708000183105","-13.0052995681763",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA
"620","2020-07-23 12:22:46-03","CEPLAC","CEPEC","81810","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","A. F. da S. Nascimento","18","1950","04","21",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pe-de-moleque",NA,NA,NA,NA,"A. V. Scatigna","Bahia","SÃO SEBASTIÃO DO PASSÉ","Litoral norte. Ponto 1, a lado da Caraiba Metais.","-38.4953002929688","-12.5124998092651",NA,NA,"18909","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1998",NA
"621","2020-11-04 17:30:18-03","UEM","HUEM","6856","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Souza, VC; Sakuragui, CM","1999","1992","09","09",NA,"Brasil",NA,NA,"Arbusto até 50 cm. de altura.; folhas viscosas; corola arroxeada com fauce alva; solo arenoso na beira deo riacho","HUEM000012844",NA,NA,"Benth.","In The Plant List","Minas Gerais","Diamantina","Estrada para Biribiri, ca. de 2,5 km de Diamantina","-43.6002998352051","-18.2493991851807","HUEM000012844",NA,"101169","auto","2017","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-11-01 15:08:05-03","UnB","UB","167198","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Castro, IF; Bezerra, MG; Melo, E","29","1997","10","20","Southern America","Brasil",NA,NA,"Arbusto de mais ou menos 0,4m de altura muito ramificado. Folhas membranáceas. Cálice verde. Corola lilás. Filetes verdes e anteras lilás. Gineceu verde.",NA,"Dicotyledoneae",NA,"Benth.","Scatigne, AV","Bahia","Feira de Santana","Campus da UEFS.","-38.974444","-12.199167",NA,NA,NA,NA,"2015","04","08","-38.974444","-12.199167","234","234",NA,NA,NA,NA,NA
"623","2019-11-01 15:08:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Santos, RS","IFN-3571572.2","2018","03","20","Southern America","Brasil",NA,NA,"Conglomerado MA-357. Subunidade 2. Subparcela 2. indivíduo 1. F9; Erva; Área aberta com vegetação espaçada e arbustiva, solo arenoso",NA,"Dicotyledoneae",NA,"Benth.","Antar, GM","Maranhão","Aldeias Altas","Barroca D'Anta","-43.559991","-4.5",NA,NA,NA,NA,"2018","10","02","-43.559991","-4.5","56","56",NA,NA,NA,NA,NA
"624","2019-11-01 15:08:05-03","UnB","UB","167197","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Belém, RP; Pinheiro, RS","3024","1967","01","09","Southern America","Brasil",NA,NA,"Planta de 1m; flores roxas, anteras azuis.; Mata Costeira.",NA,"Dicotyledoneae",NA,"Benth.","Scatigne, AV","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto","2015","04","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-01 15:08:05-03","UnB","UB","167199","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Belém, RP; Pinheiro, RS","2513","1966","07","07","Southern America","Brasil",NA,NA,"Planta de 30cm; flores roxas.; Restinga.",NA,"Dicotyledoneae",NA,"Benth.","Scatigne, AV","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,NA,"71281","auto","2015","04","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-01 15:08:05-03","UnB","UB","167200","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Anderson, WR; Stieber, M; Kirkbride Junior, J","37059","1972","03","16","Southern America","Brasil",NA,NA,"Herb 0.5m tall; corolla lobes blue.",NA,"Dicotyledoneae",NA,"Benth.","Scatigne, AV","Bahia","Cocos","Banks of the Rio Itaguarí, ca. 10km S of Cocos;","-44.5344009399414","-14.1838998794556",NA,NA,"199742","auto","2015","04","08",NA,NA,"530","530",NA,NA,NA,NA,NA
"627","2020-08-20 14:56:54-03","UFSC","FLOR","40081","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Leite, M.S.","160","2006","09","19",NA,"Brasil",NA,NA,"erva aquática emergente, flor inicio da floração, flor axiliares e solitária de cor lilás e guia de nectário branco, presença de leve odor. Recebido de UFP Nº 44216.","FLOR0040081",NA,"Lamiales","Benth.","Leite, M.S.","Pernambuco","Maraial","Engenho Curtume, Rio Pirangi, área de inundação próxima a nascente do bananal.","-35.839167","-8.801667",NA,NA,NA,NA,"2007","02","23","35º50'21''W","8º48'6''S",NA,NA,NA,NA,NA,NA,NA
"628","2020-08-20 14:56:54-03","UFSC","FLOR","40219","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Leite, M.S.","304","2007","02","09",NA,"Brasil",NA,NA,"arbusto emergente, flor folhas viscosas e pilosas, flores de coloração azul-marinho e sem odor, 1m altura. Recebido de UFP Nº 44950","FLOR0040219",NA,"Lamiales","Benth.","Leite, M.S.","Pernambuco","Recife","Campus da UFPE, área periodicamente alagável próxima a nascente do riacho do Cavouco, várzea do Rio Capibaribe.","-34.9525","-8.048611",NA,NA,NA,NA,"2007","02","23","34º57'9''W","8º2'55''S","12","12",NA,NA,NA,NA,NA
"629","2020-08-20 14:56:54-03","UFSC","FLOR","40223","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Leite, M.S.","221","2006","09","25",NA,"Brasil",NA,NA,"erva ramificada, indivíduos próximos as moitas de monocotiledôneas, flor plena floração, flores diminutas de coloração zul-escura de odor intenso. Rcebido de UFP Nº 44282. Ca de 1,2 m de alt","FLOR0040223",NA,"Lamiales","Benth.","Leite, M.S.","Pernambuco","Maraial","Engenho Curtume, Pedra do Uruçu.","-35.840833","-8.796667",NA,NA,NA,NA,"2007","02","23","35º50'27''W","8º47'48''S","451","451",NA,NA,NA,NA,NA
"630","2019-02-13 11:41:37-02","UFMT","UFMT","10056","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Occhioni, E.M.","412","1945","10","12",NA,"Brasil",NA,NA,"planta 40 cm altura, flor roxa; Ruderal",NA,NA,NA,"Benth.","Souza, V.C.","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"1989","01","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,"Valo, prov. Minarum reg. oriental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,"Ad Tamburil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"In umbrosis prope Rio de In sylvis aestu aphyllis Catingas dictis inter Malhada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Pl. Dryas, Hamadryas",NA,NA,NA,"Benth.",NA,"Goiás",NA,"in prov. Goyaz ad praedium Manoel Jesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Martins, AB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,"in sabulosis ad Serra dos Montes Altos prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Gardner, G","898","1837","09",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,"Valo, prov. Minarum reg. oriental [fide Flora Brasiliensis]&nf;Bahia [fide Gardner's field note book]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,"alibi in prov. Bahiensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,"Caitete prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Gardner, G","1093","1837",NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,"Valo, prov. Minarum reg. oriental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2021-02-08 12:44:47-03","UFRGS","ICN","106059a","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Sobral, M","7286",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Erva e um metro, em beira de estrada, flores azuis; Mata Atlântica alterada",NA,"Dicotyledon",NA,"Benth.","Scatigna, AV","PE","São Lourenço da Mata","Estação Ecológica de Tapacurá","-35.0182991027832","-8.00222015380859",NA,NA,"21764","auto","2015","03","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-09-17 10:41:25-03","UEPA","MFS","008507","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Cardoso, A","2738","2017","09","03",NA,"Brasil",NA,NA,"Arbusto cerca de 0.5m, crescendo em pasto, folhas aromáticas, flor azul.","MFS008507",NA,NA,"Benth.","Cardoso, A","Pará","Conceição do Araguaia","Adutora","-49.496944","-8.341111","MFS008507 MFS008507_e",NA,NA,NA,NA,NA,NA,"-49.496944","-8.341111",NA,NA,NA,NA,NA,NA,NA
"642","2021-04-05 12:36:49-03","UNIVASF","HVASF","2586","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Q.R.B. Teixeira","6","2008","10","09","América do Sul","Brasil",NA,NA,"Erva. Opostas, simples. Pouco vistosa.","HVASF002586",NA,NA,"Benth.","V.C. Souza","Pernambuco","Petrolina","Fazenda Experimental - UNIVASF","-40.551444","-9.318111",NA,NA,NA,NA,"2012","03","01","-40.551444","-9.318111","393","393",NA,NA,NA,NA,"U"
"643","2021-04-05 12:36:49-03","UNIVASF","HVASF","9879","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","A.P. Fontana","7182","2010","10","22","América do Sul","Brasil",NA,NA,"Subarbusto, anfíbia ca 60cm. Flores liláses.","HVASF009879",NA,NA,"Benth.","Marcondes Oliveira","Pernambuco","Betânia","Barragem do Juá. Riacho Sã Bráz. Caraibera do João Pedro.","-38.056694","-8.446638",NA,NA,NA,NA,"2011","05","27","-38.056694","-8.446638","409","409",NA,NA,NA,NA,"U"
"644","2021-04-05 12:36:49-03","UNIVASF","HVASF","14373","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","V.M. Cotarelli","1430","2012","03","01","América do Sul","Brasil",NA,NA,"Arbusto ca. de 30cm alt. Flores bilabiadas lilás","HVASF014373",NA,NA,"Benth.","V.M. Cotarelli","Pernambuco","Petrolândia","Lago Itaparica, Ilha ca. de 8km do à oeste do Hotel Pontal do Lago.","-38.298416","-8.992","HVASF014373_v01 HVASF014373_v02",NA,NA,NA,"2012","03","01","-38.298416","-8.992000","308","308",NA,NA,NA,NA,"U"
"645","2021-04-05 12:36:49-03","UNIVASF","HVASF","731","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","N.M.S. Ferraz","10","2007","09","14","América do Sul","Brasil",NA,NA,"Subarbusto. Ocasional. Folhas simples, verticilares, lanceoladas, tricomas alvos. Flores lilases.","HVASF000731",NA,NA,"Benth.","V.C. Souza","Pernambuco","Petrolina","UNIVASF, Fazenda Experimental","-40.558361","-9.328944",NA,NA,NA,NA,"2012","03","01","-40.558361","-9.328944","388","388",NA,NA,NA,NA,"U"
"646","2021-04-05 12:36:49-03","UNIVASF","HVASF","13473","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","T.S. Oliveira","115","2011","12","07","América do Sul","Brasil",NA,NA,"Arbusto ca. de 1,85 m alt. Folhas opostas, simples e serreadas. Flores liláses.","HVASF013473",NA,NA,"Benth.","D.P. Souza","Bahia","Campo Formoso","Povoado de Canavieira, margem direita da estrada de terra de acesso ao povoado de Poços","-40.318","-10.514166",NA,NA,NA,NA,"2012","12","07","-40.318000","-10.514166","541","541",NA,NA,NA,NA,"U"
"647","2021-04-05 12:36:49-03","UNIVASF","HVASF","22294","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.A. Siqueira Filho","3167","2014","07","11","América do Sul","Brasil",NA,NA,"Macrófita aquática anfíbia, frequente, ca. de 1 m de alt.. Flores lilases, inconspícua","HVASF022294",NA,NA,"Benth.","J.A. Siqueira Filho","Bahia","Sento Sé","Área proposta do Parque Nacional Boqueirão da Onça, Fazenda Brejinho, no Rio Bazuá",NA,NA,"HVASF022294_v01 HVASF022294_v02",NA,NA,NA,"2014","07","11","9999.000000","9999.000000","460","460",NA,NA,NA,NA,"U"
"648","2021-04-05 12:36:49-03","UNIVASF","HVASF","5585","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","A.P. Fontana","6083","2009","08","17","América do Sul","Brasil",NA,NA,"Erva, ca. 1m. Flores lilás.","HVASF005585",NA,NA,"Benth.","V.C. Souza","Pernambuco","Salgueiro","Reservatório Negreiros para Fazenda Uri, Eixo Norte, lote 3.","-39.18225","-8.098194",NA,NA,NA,NA,"2012","03","01","-39.182250","-8.098194","450","450",NA,NA,NA,NA,"U"
"649","2021-04-05 12:36:49-03","UNIVASF","HVASF","12266","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","V.M. Cotarelli","940","2011","07","20","América do Sul","Brasil",NA,NA,"Erva ca. de 1m de alt., flores lilás.","HVASF012266",NA,NA,"Benth.","V.M. Cotarelli","Bahia","Sento Sé","Parque Nacional Boqueirão da Onça, estrada que leva ao Povoado das Almas",NA,NA,NA,NA,NA,NA,"2012","01","03","9999.000000","9999.000000","790","790",NA,NA,NA,NA,"U"
"650","2021-04-05 12:36:49-03","UNIVASF","HVASF","1743","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.A. Siqueira Filho","833","1996","11","08","América do Sul","Brasil",NA,NA,"#","HVASF001743",NA,NA,"Benth.","Marcondes Oliveira","Pernambuco","Maraial","Engenho Curtume","-35.760583","-8.834986",NA,NA,NA,NA,"2010","07","20","-35.760583","-8.834986","260","260",NA,NA,NA,NA,"U"
"651","2021-04-05 12:36:49-03","UNIVASF","HVASF","23851","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","M.M. Lira","35","2020","08","18","América do Sul","Brasil",NA,NA,"Erva, ca. 90 cm alt. Flores liláses, axilares, diminutas","HVASF023851",NA,NA,"Benth.","J.A. Siqueira Filho","Bahia","Sento Sé","Parque Nacional Boqueirão da Onça, Grota dos Prazeres, Caldeirão","-41.50808","-10.174722",NA,NA,NA,NA,"2020","08","18","-41.508080","-10.174722","520","520",NA,NA,NA,NA,"U"
"652","2021-04-05 12:36:49-03","UNIVASF","HVASF","16855","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","N.M. Almeida","287","2012","09","05","América do Sul","Brasil",NA,NA,"Subarbusto. Flores lilases com plataforma de pouso e guia de néctar alvo.","HVASF016855",NA,NA,"Benth.","V.M. Cotarelli","Pernambuco","Orocó","Margem do riacho da Fazenda Santa Rita","-39.600833","-8.561583",NA,NA,NA,NA,"2012","10","26","-39.600833","-8.561583","348","348",NA,NA,NA,NA,"U"
"653","2021-04-05 12:36:49-03","UNIVASF","HVASF","975","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","U.S. Pesqueira","83","2008","03","23","América do Sul","Brasil",NA,NA,"Arbusto com ca. de 0,60m alt. Ocasional. Folhas verticiladas. Flores minúsculas lilases.","HVASF000975",NA,NA,"Benth.","V.C. Souza","Bahia","Casa Nova","Sítio Recanto","-41.279102","-9.613661",NA,NA,NA,NA,"2012","03","01","-41.279102","-9.613661","404","404",NA,NA,NA,NA,"U"
"654","2021-04-05 12:36:49-03","UNIVASF","HVASF","15514","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","V.M. Cotarelli","1767","2012","06","05","América do Sul","Brasil",NA,NA,"Macrófita aquática anfíbia ca. de 60cm alt.. Folhas simples serradas. Flores lilases.","HVASF015514",NA,NA,"Benth.","V.M. Cotarelli","Ceará","Brejo Santo","Lote 05, Reservatório Porcos. Propriedade do Licomeido (Rancharia), estrada de acesso do Açude Atalho","-38.881027","-7.59525",NA,NA,NA,NA,"2012","06","05","-38.881027","-7.595250","387","387",NA,NA,NA,NA,"U"
"655","2021-04-05 12:36:49-03","UNIVASF","HVASF","8062","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","D. Araújo","1468","2010","04","20","América do Sul","Brasil",NA,NA,"Erva. Frutos secos, marrons.","HVASF008062",NA,NA,"Benth.","V.M. Cotarelli","Pernambuco","Sertânia","Lote 12 às margens do canal.","-37.23375","-8.004611",NA,NA,NA,NA,"2012","05","22","-37.233750","-8.004611","612","612",NA,NA,NA,NA,"U"
"656","2021-04-05 12:36:49-03","UNIVASF","HVASF","8299","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.G. Carvalho-Sobrinho","2525","2010","01","13","América do Sul","Brasil",NA,NA,"Erva ca. 50cm alt. Folhas fétidas, pegajosas. Corola lilás. Botões florais verdes.","HVASF008299",NA,NA,"Benth.","V.C. Souza","Pernambuco","Sertânia","Sítio Caboclo, pé da serra, acesso pelo Reservatório Campos Mata ciliar","-37.333027","-8.002416",NA,NA,NA,NA,"2011","12","02","-37.333027","-8.002416","680","680",NA,NA,NA,NA,"U"
"657","2021-04-05 12:36:49-03","UNIVASF","HVASF","10524","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","A.C.C.P. Silva","35","2011","01","25","América do Sul","Brasil",NA,NA,"Anfíbia. Arbusto ca. de 30cm de alt. Folhas simples, opostas. Flor gamopétala, lilases.","HVASF010524",NA,NA,"Benth.","V.M. Cotarelli","Pernambuco","Cabrobó","Logradouro.","-39.419361","-8.448611",NA,NA,NA,NA,"2012","05","06","-39.419361","-8.448611","623","623",NA,NA,NA,NA,"U"
"658","2021-04-05 12:36:49-03","UNIVASF","HVASF","16570","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","N.M. Almeida","124","2012","08","17","América do Sul","Brasil",NA,NA,"Flores com corola lilás, cálice tubuloso verde persistente.","HVASF016570",NA,NA,"Benth.","V.M. Cotarelli","Pernambuco","Serra Talhada","Lagoa da Pedra, base da Serra Vermelha","-38.443805","-8.202944",NA,NA,NA,NA,"2012","08","27","-38.443805","-8.202944","431","431",NA,NA,NA,NA,"U"
"659","2021-04-05 12:36:49-03","UNIVASF","HVASF","10192","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Marcondes Oliveira","5231","2010","10","31","América do Sul","Brasil",NA,NA,"Erva. Ramos esverdeados. Frutos maturos amarronzados. Freqüente.","HVASF010192",NA,NA,"Benth.","V.C. Souza","Ceará","Mauriti","Açúde Quixabinha (DNOCS). Caatinga arbustiva aberta. Borda do açude.","-38.747527","-7.502638",NA,NA,NA,NA,"2011","12","02","-38.747527","-7.502638","421","421",NA,NA,NA,NA,"U"
"660","2021-04-05 12:36:49-03","UNIVASF","HVASF","401","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.A. Siqueira Filho","1833","2006","09","22","América do Sul","Brasil",NA,NA,"erva ca. 40cm alt. Caule piloso. Folhas aromáticas.","HVASF000401",NA,NA,"Benth.","Marcondes Oliveira","Bahia","Umburanas","PNBO, Fazenda Murín, Riacho Murín, Poço da Velha",NA,NA,NA,NA,NA,NA,"2010","12","01","9999.000000","9999.000000","787","787",NA,NA,NA,NA,"U"
"661","2021-04-05 12:36:49-03","UNIVASF","HVASF","562","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","V.D. Silva","5","2007","06","02","América do Sul","Brasil",NA,NA,"Erva terrestre, ereta, frequente. Caule tipo haste, com tricomas. Folhas elípticas, margem serreada. Flores passadas, com cálice gamossépalo persistente.","HVASF000562",NA,NA,"Benth.","V.C. Souza","Pernambuco","Afrânio","povoado de Caboclo","-40.936694","-8.478694",NA,NA,NA,NA,"2010","03","01","-40.936694","-8.478694","576","576",NA,NA,NA,NA,"U"
"662","2021-04-05 12:36:49-03","UNIVASF","HVASF","15044","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","C.R.S. Oliveira","281","2012","02","29","América do Sul","Brasil",NA,NA,"Erva ca. de 1.2m alt. Inflorescência com botões florais axilares. Flores tubulosas com bordas liláses.","HVASF015044",NA,NA,"Benth.","V.M. Cotarelli","Pernambuco","Buíque","Parque Nacional do Catimbau. Trilha do Canyon","-37.239388","-8.523555",NA,NA,NA,NA,"2012","03","28","-37.239388","-8.523555","949","949",NA,NA,NA,NA,"U"
