"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem","sex"
"538","2020-08-20 14:56:00-03","UFSC","FLOR","61337","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Zannin, A.","2016","04",NA,"Zannin, A.; Trevisan, R.","1669","2016","04","16","Brasil","Santa Catarina","Florianópolis","Fazenda Experimental da Ressacada, Universidade Federal de Santa Catarina Tapera, Ilha de Santa Catarina.","-48.543056","-27.683611","48º32'35''W","27º41'1''S","10","10",NA,"FLOR0061337","FLOR0061337",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-08-20 14:56:00-03","UFSC","FLOR","45301","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A.S.","2000","02",NA,"Silva, D.N. da","s.n.","1986","06","07","Brasil","Paraná","Londrina","Margem do Lago Igapó.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"herbácea, 0,6m altura. Recebido de FUEL Nª 2831.","FLOR0045301",NA,NA,"Fabales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"540","2020-08-20 20:38:45-03","UFSC","FLOR","47434","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Hassemer, G.N.","2012",NA,NA,"Hassemer, G.N.; Ferreira, J.P.R.","577","2012","09","03","Brasil","Santa Catarina","Florianópolis","Aterro da Baía-Sul, na Costeira, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"erva","FLOR0047434",NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"541","2020-08-20 14:56:00-03","UFSC","FLOR","41644","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Hassemer, G.N.","2009","06","18","Hassemer, G.N.","149","2009","06","18","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"subarbusto, flor amarela","FLOR0041644",NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"542","2020-08-20 14:56:00-03","UFSC","FLOR","41646","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Hassemer, G.N.","2009","07","07","Hassemer, G.N.","151","2009","07","07","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"subarbusto, flor amarela","FLOR0041646",NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"543","2020-08-20 14:56:00-03","UFSC","FLOR","41742","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Hassemer, G.N.","2010","02","22","Hassemer, G.N.","166","2010","02","22","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"subarbusto, flor amarela","FLOR0041742",NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"544","2020-08-20 20:38:45-03","UFSC","FLOR","18178","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.","4813","1989","05","21","Brasil","Santa Catarina","Florianópolis","Terreno baldio próximo do condomínio Europa, Trindade, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"30","30","pétalas amarelo-clarolegume maduro escuro, 0,6m altura. Identificada pela estampa CLXXX do livro Plantas Invasoras de culturas, v. 2, de Aranha, Bacchi e Leitão Filho. Planta aparentemente muito rara na cidade e no local","FLOR0018178",NA,NA,"Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"545","2018-08-03 22:13:46-03","UFMT","UFMT","25552","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Caxambu, M.G.",NA,NA,NA,"Silva, A.R.","300","2007","03","24","Brasil","Paraná","Campo Mourão","Parque Estadual do Lago Azul.","-52.303889","-24.105083","-52.303889","-24.105083","577","577","herbácea, heliófita, ramificada, com flores amarelas. Frutos do tipo legume; relevo ondulado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2018-07-20 21:34:38-03","UFMT","UFMT","43142","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","De Souza, M.C.","2016","05","11","Caxambu, M.G.; Siqueira, E.L.; Medeiros, G.","7196","2016","02","03","Brasil","Paraná","Nova Tebas","Estação Ecologica Municipal Reinaldo Petrechen.","-51.956611","-24.371306","-51.956611","-24.371306","605","605","erva heliófita, ca.1,10 m, flores amarelo alaranjadas.&nf;; Relevo ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2018-10-03 21:33:26-03","UFMT","UFMT","43239","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Cordeiro, I.; Barboza, E.","2016",NA,NA,"Caxambu, M.G.; Siqueira, E.L.; Medeiros, G.","7209","2016","02","04","Brasil","Paraná","Mato Rico","Estação Ecologica Municipal Colombo.","-52.255556","-24.749475","-52.255556","-24.749475","722","722","Arbusto ca 1 m, heliófito, flores amareladas com listras longitudinais avermelhadas.; Relevo ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-04-01 18:11:43-03","UFMT","UFMT","12730","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A.S.","2005",NA,NA,"Macedo, M.; Godinho, R.","4592","1996","03","06","Brasil","Mato Grosso","Reserva do Cabaçal","Estrada reserva do Cabaçal, próximo á cidade Reserva do Cabaçal","-58.4664001464844","-15.0797004699707",NA,NA,NA,NA,"Arbusto, solo arenoso flor amarela, fruto legume verde.",NA,NA,NA,NA,NA,NA,"28332","auto",NA,NA,NA,NA,NA,NA
"549","2021-03-04 15:43:10-03","IF","SPSF","29934","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,NA,NA,NA,NA,"J.R.Guillaumon",NA,"2002","01","07","Brasil","SP","Valinhos","área recém queimada","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"12075","auto","Magnoliopsida",NA,NA,NA,NA,NA
"550","2021-03-04 15:43:10-03","IF","SPSF","29098","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,NA,NA,NA,NA,"G. Hatschbach & J.M.Silva","50858","1987","01","10","Brasil","PR","Nossa Senhora das Gracas","pastos",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"551","2021-03-04 15:43:10-03","IF","SPSF","09150","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,NA,NA,NA,NA,"C.A.T. de Lucca","839","1985","01","18","Brasil","SP","Gabriel Monteiro","propriedade de Arlindo Pizzo","-50.5499992370605","-21.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"11667","auto","Magnoliopsida",NA,NA,NA,NA,NA
"552","2021-03-04 15:43:10-03","IF","SPSF","22402","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,NA,NA,NA,NA,"F.Chung","47","1997","12","11","Brasil","SP","Itararé","Estrada de Itararé - Bom sucesso. Próximo a entrada da Fazenda São Nicolau.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA,NA
"553","2021-02-08 12:41:36-03","UFRGS","ICN","168764","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Garcia, JM",NA,NA,NA,"Fachini, M","1007",NA,NA,NA,"Brasil","MS","Taquarussu","Rio Baía Fazenda Rio Brilhante","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"Doação HUEM 18425; Arbusto, frutos maturos pretos.","ICN00020649","ICN00020649","Dicotyledon",NA,"América do Sul",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"554","2021-02-08 12:41:36-03","UFRGS","ICN","138595","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Miotto, STS",NA,NA,NA,"Cloclet, FA; et al.","99","1999","08","07","Brasil","PR","Londrina","Estrada Patrimônio Regina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Herbácea, com 50 cm de altura, botões florais verde-amarelados, flores amarelas e vermelhas, frutos inflados imaturos, verdes.; Beira da estrada","ICN00020633","ICN00020633 ICN00020633_1","Dicotyledon",NA,"América do Sul",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"555","2021-02-08 12:41:36-03","UFRGS","ICN","138594","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Miotto, STS",NA,NA,NA,"Nishi, M; et al.","s.n.","1998","07","26","Brasil","PR","Marialva","estrada do Vieira","-51.7916984558105","-23.4850006103516",NA,NA,NA,NA,"Flores amarelas, com mais ou menos 44 cm de altura.; Cabeceira do sítio","ICN00020634","ICN00020634 ICN00020634_1","Dicotyledon",NA,"América do Sul",NA,"32185","auto",NA,NA,NA,NA,NA,NA
"556","2021-02-08 12:41:36-03","UFRGS","ICN","168770","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Souza, Ma C","2010","12","14","Souza, MC; Rosa, GS; Kawakita, K; Rodrigues, S; Almeida, CG","2281","2009","11","12","Brasil","PR","Porto Rico","Rio Paraná Fazenda Praia Grande","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Doação HUEM 17030; Herbácea, flores amarelas; Pasto","ICN00020650","ICN00020650","Dicotyledon",NA,"América do Sul",NA,"18063","auto",NA,NA,NA,NA,NA,NA
"557","2021-02-08 12:41:36-03","UFRGS","ICN","168768","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Garcia, JM",NA,NA,NA,"Souza, MC; Santos, AA; Rosa, GS; Amadeo, FE; Almeida, CG","2132","2009","09","22","Brasil","PR","São Pedro do Paraná","Rio Paraná margem esq. Porto Areia Cristo Rei","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"Doação HUEM 17679; Arbusto, flores amarelas; Área em regeneração","ICN00020641","ICN00020641","Dicotyledon",NA,"América do Sul",NA,"25063","auto",NA,NA,NA,NA,NA,NA
"558","2021-02-08 12:41:36-03","UFRGS","ICN","138648","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, AS",NA,NA,NA,"Gatti, G; Gatti, ALS","326","1999","02","15","Brasil","PR","Sertaneja","Paranagi Chácara Casa do Rio","-50.8382987976074","-23.0368995666504",NA,NA,NA,NA,"Erva ereta; flores amarelas; Floresta Estacional Semidecidual","ICN00020635","ICN00020635 ICN00020635_1","Dicotyledon",NA,"América do Sul",NA,"31896","auto",NA,NA,NA,NA,NA,NA
"559","2021-02-08 12:41:36-03","UFRGS","ICN","116037","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Flores, A","276","1998","12","13","Brasil","PR","Wenceslau Braz","PR 092 saída de Wenceslau Braz em direção aa Arapoti","-49.8027992248535","-23.8738994598389",NA,NA,NA,NA,"beira de estrada","ICN00020631","ICN00020631","Dicotyledon",NA,"América do Sul",NA,"17717","auto",NA,NA,NA,NA,NA,NA
"560","2021-02-08 12:41:36-03","UFRGS","ICN","118146","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Miotto, STS",NA,NA,NA,"Miotto, STS","1671","1998","12","13","Brasil","PR","Wenceslau Braz","saída da cidade em direção à Arapoti PR-092","-49.8027992248535","-23.8738994598389",NA,NA,NA,NA,NA,"ICN00020647","ICN00020647 ICN00020647_1","Dicotyledon",NA,"América do Sul",NA,"17717","auto",NA,NA,NA,NA,NA,NA
"561","2021-02-08 12:41:36-03","UFRGS","ICN","172284","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Miotto, STS","2010","04","29","Iganci, JRV","663","2010","04","29","Brasil","RS","Torres","Faxinal em butiazal.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ICN00020646","ICN00020646","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"562","2021-02-08 12:41:36-03","UFRGS","ICN","116043","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Flores, A","323","1999","01","25","Brasil","SC","Camboriú","ca. 1km do centro de Camburiú em direção à Curitiba","-48.6543998718262","-27.0252990722656",NA,NA,NA,NA,"próximo à rodovia, em área degradada","ICN00020655","ICN00020655","Dicotyledon",NA,"América do Sul",NA,"19854","auto",NA,NA,NA,NA,NA,NA
"563","2021-02-08 12:41:36-03","UFRGS","ICN","116039","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Flores, A","132","1996","12","19","Brasil","SP","Campinas","campus da UNICAMP","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"campo próximo ao estacionamento da Botânica","ICN00020637","ICN00020637","Dicotyledon",NA,"América do Sul",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"564","2021-02-08 12:41:36-03","UFRGS","ICN","051783","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, AS","2000","02",NA,"Fleig, M","s.n.","1980","01","29","Brasil","PR","Curitiba","20Km da cidade, em direção a São Paulo","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Cerca de 70cm alt.; Beira de estrada","ICN00020642","ICN00020642","Dicotyledon",NA,"América do Sul",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"565","2021-02-08 12:41:36-03","UFRGS","ICN","172601","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Garcia, JM",NA,NA,NA,"Garcia, JM; et al.","117","2011","04","12","Brasil","PR","Porto Rico","Rio Paraná, margem esquerda, próximo à base. 22°45'40''S - 53°15'74''O","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Doação HUEM 20122; Arbustiva 1,10m altura, botões florais verde-claro, pétalas amarelas, frutos imaturos verde-claro, presença de larva de inseto.; Solo seco, área aberta, pastagem abandonada.","ICN00020640","ICN00020640 ICN00020640_1","Dicotyledon",NA,"América do Sul",NA,"18063","auto",NA,NA,NA,NA,NA,NA
"566","2021-02-08 12:41:36-03","UFRGS","ICN","172602","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Garcia, JM; Kawakita, K",NA,NA,NA,"Kawakita, K; et al.","1513","2010","12","16","Brasil","PR","São Pedro do Paraná","Rio Paraná, Porto de Areia Cristo Rei. 22°42'S - 53°09'O","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"Doação HUEM 19853; Herbácea, cerca de 0,60m altura, botões e flores amarelas, frutos nigráceos.","ICN00020639","ICN00020639 ICN00020639_1","Dicotyledon",NA,"América do Sul",NA,"25063","auto",NA,NA,NA,NA,NA,NA
"567","2021-02-08 12:41:36-03","UFRGS","ICN","116044","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Flores, A","274","1998","12","13","Brasil","PR","Wenceslau Braz","Reianópolis em direção a São José da Boa Vista","-49.8027992248535","-23.8738994598389",NA,NA,NA,NA,"arbusto 1,5m alt.","ICN00020654","ICN00020654","Dicotyledon",NA,"América do Sul",NA,"17717","auto",NA,NA,NA,NA,NA,NA
"568","2021-02-08 12:41:36-03","UFRGS","ICN","116430","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Rodrigues, RS","119","1996","03","23","Brasil","RS","Capão da Canoa",NA,"-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"-","ICN00020629","ICN00020629","Dicotyledon",NA,"América do Sul",NA,"15808","auto",NA,NA,NA,NA,NA,NA
"569","2021-02-08 12:41:36-03","UFRGS","ICN","116041","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Flores, A","201","1998","06","18","Brasil","RS","Osório","BR 101 em direção à Torres","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"70cm alt., campo alterado","ICN00020657","ICN00020657","Dicotyledon",NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA,NA,NA
"570","2021-02-08 12:41:36-03","UFRGS","ICN","081225","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, AS","1999","05","08","Áquila, E","s.n.","1986","01","23","Brasil","SP","Ilha da Santo Amaro",NA,NA,NA,NA,NA,NA,NA,NA,"ICN00020643","ICN00020643","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-02-08 12:41:36-03","UFRGS","ICN","124365","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Kinupp, VF","2002","08","08","Kinupp, VF; Resende, U","2257","2002","03","02","Brasil","MT","Jauru","Reserva Florestal da A.H.E. Jauru. Expedição Aquarap/2002 Sítio 3 Ponto 5. 15°13' S 58°43' W","-58.716667","-15.216667","-58.716667","-15.216667","367","367","Arbusto de 1,20m de altura. Flores amarelas com listras amarronzadas. Frutos imaturos verdes e maduros secos.","ICN00020628","ICN00020628","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2021-02-08 12:41:36-03","UFRGS","ICN","122444","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Bortoluzzi, RLC",NA,NA,NA,"Bortoluzzi, RLC; Biondo, E","1265","2002","04","17","Brasil","PR","Barbosa Ferraz","S 24° 9' 14/W 52° 12' 36","-52.21","-24.153889","-52.21","-24.153889","584","584","Subarbusto ca. 1,2m de altura. Flores amarelas.","ICN00020651","ICN00020651","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2021-02-08 12:41:36-03","UFRGS","ICN","146230","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Lüdtke, R",NA,NA,NA,"Lüdtke, R","513","2006","01","27","Brasil","SC","Palhoça","Balneário Ponta do Papagaio na Avenida do Papagaio. S 27°50'42.1 - W 48°35'15.9","-48.5875","-27.845","-48.5875","-27.845",NA,NA,"flores amarelas, com frutos; beira da estrada e/ou em terrenos baldios","ICN00020644","ICN00020644","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2021-02-08 12:41:36-03","UFRGS","ICN","122257","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Bortoluzzi, RLC",NA,NA,NA,"Bortoluzzi, RLC; Biondo, E","1255","2002","04","16","Brasil","PR","Xambrê","em direção a Icaraíma (Vila Casa Branca). S 23° 41' 40/W 53° 38' 30","-53.641667","-23.694444","-53.641667","-23.694444",NA,NA,"Subarbusto ca. 0,6m de altura. Flores amarelas.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2021-02-08 12:41:36-03","UFRGS","ICN","146513","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Miotto, STS","2007","01",NA,"Miotto, STS","2400","2006","02","24","Brasil","PR","Paranaguá","zona urbana PR-407; 25°33'38 0''S 48°33'42 0''W","-48.561667","-25.560556","-48.561667","-25.560556",NA,NA,"Arbusto com ca. de 1,50m de alt.; Em local alterado, terreno baldio","ICN00020645","ICN00020645","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2021-02-08 12:41:36-03","UFRGS","ICN","146538","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Miotto, STS",NA,NA,NA,"Miotto, STS","2452","2007","01","10","Brasil","PR","Jaguariaíva","perímetro urbano; 24°14'04 7''S 49°41'46 8''W","-49.696111","-24.234444","-49.696111","-24.234444",NA,NA,"Em barranco","ICN00020648","ICN00020648","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2021-02-08 12:41:36-03","UFRGS","ICN","168019","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Miotto, STS","2011","05","31","Miotto, STS; et al.","2584","2011","02","03","Brasil","PR","Jaguariaíva","Parque Estadual do Cerrado; 24°09'49.5''S 49°39'41.3''W","-49.661389","-24.163611","-49.661389","-24.163611",NA,NA,NA,"ICN00020638","ICN00020638","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2021-02-08 12:41:36-03","UFRGS","ICN","197587","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Miotto, STS","2018",NA,NA,"Coelho, GP; Castro, JB; Lucas, DB","GPC257","2018","01","22","Brasil","RS","Torres","Próximo a Tenda do Pelé, na Estrada do Mar","-49.763333","-29.347222","-49.763333","-29.347222",NA,NA,"Erva ca. 1 m alt., flores amarelas; Beira de estrada","ICN00032643",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2021-02-08 12:41:36-03","UFRGS","ICN","176654","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Schmidt-Silveira, F; Miotto",NA,NA,NA,"Schmidt-Silveira, F","540","2013","01","17","Brasil","PR","Marialva",NA,"-51.830833","-23.460278","-51.830833","-23.460278",NA,NA,"próximo plantio de soja, estrada de chão",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2021-02-08 12:41:36-03","UFRGS","ICN","116040","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Flores, A","179","1998","02","22","Brasil","RS","Torres","estrada do mar próximo ao acesso do centro da cidade","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"beira de estrada","ICN00020630","ICN00020630","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"581","2021-02-08 12:41:36-03","UFRGS","ICN","116042","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Flores, A","182","1998","02","23","Brasil","RS","Torres","km 40 da BR 101 em direção à Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"beira da rodovia","ICN00020656","ICN00020656","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"582","2021-02-08 12:41:36-03","UFRGS","ICN","116045","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Rodrigues, RS","944","1999","03","26","Brasil","RS","Tramandaí","próximo ao trevo para Nova Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"subarbusto com 70cm alt., em campo arenoso alterado, frutos verdes imaturos, flores amarelas","ICN00020653","ICN00020653","Dicotyledon",NA,"América do Sul",NA,"21077","auto",NA,NA,NA,NA,NA,NA
"583","2021-02-08 12:41:36-03","UFRGS","ICN","138548","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, AS",NA,NA,NA,"Flores, AS","169","1998","02","15","Brasil","SC","Florianópolis","Açores em direção a Solidão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Flores amarelas e frutos maduros; Beira de estrada","ICN00020636","ICN00020636","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"584","2021-02-08 12:41:36-03","UFRGS","ICN","116038","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Flores, A","135","1997","02","21","Brasil","SC","Florianópolis","Praia de Açores","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"40cm alt. Fruto negro, solo argiloso","ICN00020632","ICN00020632","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"585","2021-02-08 12:41:36-03","UFRGS","ICN","116046","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Flores, A",NA,NA,NA,"Neubert, EE","s.n.","1996","07","27","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"flores amarelas, estandarte marcado por estrias escuras","ICN00020652","ICN00020652","Dicotyledon",NA,"América do Sul",NA,"16515","auto",NA,NA,NA,NA,NA,NA
"586","2020-03-04 16:04:20-03","UNESP-IS","HISA","7691","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Noronha,M.R.P","1994","12","03","Vieira, L.V","03","1994","11","30","Brasil","São Paulo","Ilha Solteira","Ruderal","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Subarbusto, ereto, flores amarelas.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"587","2020-03-04 16:04:20-03","UNESP-IS","HISA","7684","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Lima,S.M.A","1985","06","22","Lima,S.M.A","17","1985","06","07","Brasil","São Paulo","Ilha Solteira","APAPIS, Associação dos Professores e Pensionistas de Ilha Solteira","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Subarbusto, ca 60cm, folhas compostas, inflorescência amarela, fruto vagem.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
