"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"209","2021-02-25 10:13:02-03","CVRD","CVRD","3002","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Marcelo C. Souza","Folli, D.A.","1250","1990","01","04","América do Sul","BRASIL","ES","Próximo à estrada da Porteira com 2 cadeados.",NA,"<ll>dwc_commonname:</ll> Jitó","CVRD003002",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2005","11","23","Magnoliopsida",NA,NA,NA,NA
"210","2021-02-25 10:13:02-03","CVRD","CVRD","2507","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Marcelo C. Souza","Folli, D.A.","1065","1990","01","24","América do Sul","BRASIL","ES","Próximo a Fazenda Cata-vento.",NA,"<ll>dwc_commonname:</ll> Jitó","CVRD002507",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2005","11","23","Magnoliopsida",NA,NA,NA,NA
"211","2020-09-12 05:00:02-03","US","US","2770352","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"D. Sucre & P. I. S. Braga","4436","1969","1","18","South America - Neotropics","Brazil","Rio de Janeiro","Estada da Guanabara, mata da Pedra do Marinheiro.",NA,NA,"US01898941","US01898941_01 US01898941_02","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","3111989","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"L. R. Landrum, D. Martins, C. Angeli & C. Alberto","4146","1982","1","19","South America - Neotropics","Brazil","Rio de Janeiro","Alto da Boa Vista, Estrada da Vista Chinesa, mata atrás do DECAM",NA,NA,"US01898939","US01898939_01 US01898939_02","Rio de Janeiro","-43.2075004577637","-22.9027996063232","300","400","57442","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","1194994","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"ex herb. Glaziou","16604",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Corcovado.",NA,NA,"US00048340","US00048340_01",NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","2770353","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"D. Sucre & J. F. Silva","9166","1972","5","28","South America - Neotropics","Brazil","Rio de Janeiro","Mata do Rumo",NA,NA,"US01898940","US01898940_01 US01898940_02","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","1194995","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"A. F. M. Glaziou","16064","1885","12","8","South America - Neotropics","Brazil","Rio de Janeiro","Corcovado",NA,NA,"US01898942","US01898942_01 US01898942_02","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"216","2019-11-13 11:26:41-03","USP","SPF","223758","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Zambom, O","Zambom, O","117","1995","04","30",NA,"Brasil","Espírito Santo","Restinga de Interlagos.",NA,NA,"SPF00223758",NA,"Vila Velha","-40.489444","-20.560278",NA,NA,NA,NA,NA,"-40.489444","-20.560278",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-13 11:26:41-03","USP","SPF","206449","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Souza, M","Farág, PRC","555","1998","07","11",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"SPF00206449",NA,"Armação dos Búzios",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10","20",NA,NA,NA,NA,NA
"218","2019-11-13 11:26:41-03","USP","SPF","223759","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Giaretta, A","Folli, DA","7153","2013","12","09",NA,"Brasil","Espírito Santo",NA,NA,NA,"SPF00223759",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA
"219","2019-11-13 11:26:41-03","USP","SPF","41527","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Hoehne, W","5876","1964","10","26",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"SPF00041527",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:26:41-03","USP","SPF","19597","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Hoehne, W","5876","1964","10","26",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"SPF00019597",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:26:52-03","USP","SPF","145884","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.","Lombardi, JA","Oliveira, PP","75N","2000","07","19",NA,"Brasil","Rio de Janeiro","Reserva Biológica União",NA,NA,"SPF00145884",NA,"Rio das Ostras","-41.933333","-22.516667",NA,NA,NA,NA,NA,"-41.933333","-22.516667","2001","02",NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:26:52-03","USP","SPF","140575","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.","Lombardi, JA","Oliveira, PP","36M","1999","04","26",NA,"Brasil","Rio de Janeiro","Reserva Biológica União",NA,NA,"SPF00140575",NA,"Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-10-07 09:35:11-03","UEFS","HUEFS","143070","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","J.D.O.Melo","Popovkin, A.V.","50","2007","05","26",NA,"Brasil","Bahia","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",NA,NA,"HUEFS0143070",NA,"Entre Rios","-37.95","-12.883333","153","153",NA,NA,NA,"37W57'","12S53'","2019","07",NA,"Rosanae",NA,NA,NA,NA
"224","2019-10-07 09:35:11-03","UEFS","HUEFS","182973","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Matos, E.N.de","982","2011","12","14",NA,"Brasil","Bahia","Santiago de Cima.",NA,"Floresta.","HUEFS0182973","HUEFS0182973","Caravelas","-39.364444","-17.763889",NA,NA,NA,NA,NA,"39W21'52''","17S45'50''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"225","2019-10-07 09:35:11-03","UEFS","HUEFS","188811","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Matos, E.N.de","1254","2011","10","12",NA,"Brasil","Bahia","João Branco",NA,"Restinga. Floresta.","HUEFS0188811","HUEFS0188811","Maraú","-38.9775","-14.077778",NA,NA,NA,NA,NA,"38W58'39''","14S4'40''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"226","2019-10-07 09:35:11-03","UEFS","HUEFS","188831","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Matos, E.N.de","1257","2011","12","14",NA,"Brasil","Bahia","Santiago de Cima",NA,"Restinga. Floresta.","HUEFS0188831","HUEFS0188831","Caravelas","-39.361944","-17.768333",NA,NA,NA,NA,NA,"39W21'43''","17S46'6''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"227","2019-11-22 16:09:15-03","UEFS","HUEFS","214538","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.Sobral",NA,"7153","2013","12","09",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Trilha do Pequí Vinagreiro.",NA,"Mata de tabuleiro.","HUEFS0214538",NA,"Linhares","-40.07","-19.156389",NA,NA,NA,NA,NA,"40W4'12''","19S9'23''","2019","06",NA,"Rosanae",NA,NA,NA,NA
"228","2019-10-07 09:35:11-03","UEFS","HUEFS","87691","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Sem coletor","1699",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0087691",NA,NA,NA,NA,NA,NA,NA,NA,"Isótipo",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"229","2019-10-07 09:35:11-03","UEFS","HUEFS","41546","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Mattos-Silva, L.A.","3963","1999","04","15",NA,"Brasil","Bahia","Parque Ecoturístico de Una, próximo à REBIO (Reserva Biológica de Una). Zona do Barro Vermelho. Região de Mata Higrófila Sua Baiana.(Mata Atlântica). Altitude cerca de 60 m.s.n.m. Solo arenoso. Km 6. Margeando o Rio Maruim",NA,NA,"HUEFS0041546",NA,"Una","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,"2004",NA,NA,"Rosanae",NA,NA,NA,NA
"230","2019-10-07 09:35:26-03","UEFS","HUEFS","87265","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"Glaziou",NA,"1886","12","08",NA,"Brasil","Rio de Janeiro","Corcovado.",NA,NA,"HUEFS0087265",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","Isosíntipo",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"231","2019-10-07 09:35:26-03","UEFS","HUEFS","87266","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087266",NA,NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"232","2019-09-04 19:59:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"233","2015-03-07 08:59:51-03","F","FMNH-SEEDPLANTS","V0109810F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109810F","V0109810F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"234","2019-09-04 18:17:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora",NA,NA,"A. Glaziou","16064","1887",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"235","2019-09-04 18:52:58-03","F","FMNH-SEEDPLANTS","V0065363F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora",NA,NA,"A. Glaziou","10791",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065363F","V0065363F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"236","2019-09-04 18:52:58-03","F","FMNH-SEEDPLANTS","V0065364F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora",NA,NA,"A. Glaziou","10791",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065364F","V0065364F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"237","2019-09-04 18:52:57-03","F","FMNH-SEEDPLANTS","V0065365F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora",NA,NA,"A. Glaziou","10791","1879","1","18","South America","Brazil",NA,NA,NA,NA,"V0065365F","V0065365F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"238","2018-05-14 16:23:37-03","F","FMNH-SEEDPLANTS","V0348984F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora",NA,"RRC ID Flag","A. P. Duarte","169","1946","7","23","South America","Brazil","Rio de Janeiro",NA,NA,NA,"V0348984F","V0348984F_01 V0348984F_02",NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","169",NA,NA,NA
"239","2018-05-14 16:40:58-03","F","FMNH-SEEDPLANTS","V0348985F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora",NA,"RRC ID Flag","H. Martins","143","1960","2","3","South America","Brazil","Rio de Janeiro",NA,NA,NA,"V0348985F","V0348985F_01 V0348985F_02",NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","143",NA,NA,NA
"240","2020-11-23 11:39:07-03","IAC","IAC","45959","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.E.G. Sobral","W. Hoehne","5876","1964","10","26",NA,"Brasil","Rio de Janeiro","Barra da Tijuca",NA,NA,NA,NA,"Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,NA,NA,"-43.2075","-22.9028","1992","06","26",NA,NA,NA,NA,NA
"241","2020-07-23 12:15:40-03","CEPLAC","CEPEC","62870","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. Sobral","G. Hatschbach","60078","1993","11","10",NA,"Brasil","Espírito Santo","Entre BR-101 a Ponta do Ipiranga.",NA,NA,NA,NA,"SÃO MATEUS","-39.8588981628418","-18.716100692749",NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA
"242","2020-07-23 12:15:40-03","CEPLAC","CEPEC","41777","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. Sobral","L. A. Mattos-Silva","2196","1987","06","08",NA,"Brasil","Bahia","Rod. Ubaitaba/Campinhos (Ponta do Mutá ?), Km 67. 12m ao N do entroncamento p/ Marau. Ramal a direita.",NA,NA,NA,NA,"MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA
"243","2020-07-23 12:15:40-03","CEPLAC","CEPEC","44973","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. C. Souza","O. J. Pereira","395","1987","10","27",NA,"Brasil","Espírito Santo","Rodovia do Sol, ES-060, Km 32, Setiba/Guarapari.",NA,NA,NA,NA,"guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2006",NA
"244","2020-07-23 12:15:40-03","CEPLAC","CEPEC","69900","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. Sobral","D. Sucre","8427","1972","02","01",NA,"Brasil","Espírito Santo","Reserva de Linhares, DOCEMADE.",NA,NA,NA,NA,"LINHARES","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA
"245","2020-07-23 12:15:40-03","CEPLAC","CEPEC","153706","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M.C. Souza","Santos, E.A.","1303","2016","02","24",NA,"Brasil","Bahia","Conglomerado BA_855_P8-3-4-14",NA,"<ll>dwc_commonname:</ll>",NA,NA,"SANTA TEREsINHA","-39.523333","-12.771944",NA,NA,NA,NA,NA,"39W31'24","12S46'19",NA,NA,NA,NA,NA,NA,"30/3/2017",NA
"246","2020-07-23 12:15:40-03","CEPLAC","CEPEC","16681","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. Sobral","L. A. Mattos-Silva","572","1984","05","07",NA,"Brasil","Bahia","Km 31 da Rod. Prado/Itamaraju, BA-284.",NA,NA,NA,NA,"PRADO","-39.4","-17.2",NA,NA,NA,NA,NA,"39W24'","17S12'",NA,NA,NA,NA,NA,NA,"30/12/1992",NA
"247","2020-07-23 12:15:40-03","CEPLAC","CEPEC","19950","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. Sobral","R. M. Harley","18480","1992","02","02",NA,"Brasil","Bahia","5Km a SE Marau, junção com a nova Rod. Ao N p/ Ponta do Mutá.",NA,NA,NA,NA,"MARAÚ","-39","-14.133333",NA,NA,NA,NA,NA,"39W0'","14S8'",NA,NA,NA,NA,NA,NA,"30/03/1985",NA
"248","2020-07-23 12:15:40-03","CEPLAC","CEPEC","82506","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. Sobral","W. W. Thomas","12003","1995","02","06",NA,"Brasil","Bahia","Parque Nacional Monte Pascoal, ao longo da Rod. Na entrada p/ centro de visita e a E da Rod. Para o Parque.",NA,NA,NA,NA,"PORTO SEGURO","-37.415","-16.867222",NA,NA,NA,NA,NA,"37W24'54","16S52'2",NA,NA,NA,NA,NA,NA,"30/12/2003",NA
"249","2020-07-23 12:15:40-03","CEPLAC","CEPEC","9267","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. Sobral","R. S. Pinheiro","2145","1973","04","27",NA,"Brasil","Bahia","14Km da antiga Rod. p/ Nova Viçosa.",NA,NA,NA,NA,"MUCURÍ","-39.5508003234863","-18.0863990783691",NA,NA,"78440","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/03/1985",NA
"250","2020-07-23 12:15:40-03","CEPLAC","CEPEC","5094","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. Sobral","T. S. dos Santos","297","1968","12","10",NA,"Brasil","Bahia","Fazenda São Rafael.",NA,NA,NA,NA,"UNA","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/07/1984",NA
"251","2020-07-23 12:15:40-03","CEPLAC","CEPEC","83298","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"J. E. Q. Faria","L. A. Mattos-Silva","3963","1999","04","15",NA,"Brasil","Bahia","Parque Ecoturístico de Una, prox. Reserva Biologica do Mico-leão. Zona do Barro Vermelho. Km 6 margeando o Rio Maruim.",NA,NA,NA,NA,"UNA","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2012",NA
"252","2020-07-23 12:15:40-03","CEPLAC","CEPEC","37610","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. Sobral","D. A. Folli","456","1983","07","29",NA,"Brasil","Espírito Santo","Reserva Florestal da CVRD. Est. BICUIBA, ant. 162, Km 1262, a direita.",NA,NA,NA,NA,"LINHARES","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/1988",NA
"253","2020-07-23 12:15:40-03","CEPLAC","CEPEC","70105","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. C. Souza","M. Gomes","297","1988","02","11",NA,"Brasil","Rio de Janeiro","Estrada da Vista Chinesa, Km 2, abaixo da Mesa do Imperador.",NA,NA,NA,NA,"rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2006",NA
"254","2020-07-23 12:15:40-03","CEPLAC","CEPEC","70324","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis",NA,"M. C. Souza","D. Sucre","8032","1971","12","10",NA,"Brasil","Rio de Janeiro","Restinga daTijuca.",NA,NA,NA,NA,"rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2006",NA
"255","2019-02-27 14:02:42-03","UFSJ","HUFSJ","3389","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Oliveira, AG; Monteiro, MM","412","2008","12","13",NA,"Brasil","Espírito Santo","Itaúnas, mata de restinga sobre cordão arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazenda Jequitaia",NA,"Planta de 3m com flores alvas.","HUFSJ003389",NA,"Conceição da Barra","-39.739167","-18.423889",NA,NA,NA,NA,NA,"-39.739167","-18.423889","2010",NA,NA,NA,NA,NA,NA,NA
"256","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2790","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Souza, MC","Folli, DA","1065","1990","01","24",NA,"Brasil","Espírito Santo","Reserva Biológica de Comboio - IBAMA - próximo à fazenda Cata Vento.",NA,"Porte arbustivo, botão verde claro, flor branca, fuste achatada, altura total 16m, altura da fuste 10m, diâmetro da copa 4m.","HUFSJ002790",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
"257","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2789","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M","Folli, DA","1083","1990","01","25",NA,"Brasil","Espírito Santo","Reserva Natural Vale, próximo à torre.",NA,"Porte arbóreo, bottão verde, flor branca, fuste cilindrica, superficie da casca áspera, altura total 8m, altura da fuste 3m, diâmetro da copa 5m.","HUFSJ002789",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2007","02","10",NA,NA,NA,NA,NA
"258","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2786","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Souza, MC","Folli, DA","1738","1992","11","17",NA,"Brasil","Espírito Santo","Aracruz, lado esquerdo da estrada de Vila do Riacho à Regência.",NA,"Porte arbustivo, botão branco, flor branca, fuste achatada, superficie da casca sulcada, altura total 8m, altura da fuste 3m, diâmetro da copa 6m.","HUFSJ002786",NA,"Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,"37987","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
"259","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2787","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Souza, MC","Souza, V de","227","1997","10","18",NA,"Brasil","Espírito Santo","Lado direito do asfalto indo de Itaóca para Itapemirim, 5Km antes da ponte.",NA,"Porte arbóreo, botão verdes com listas brancas, flor branca, fuste cilindrica, superficie da casca sulcada, altura total 7m, altura da fuste 2m, diâmetro da copa 4m","HUFSJ002787",NA,"Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,"28626","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
"260","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2788","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Souza, MC","Folli, DA","1250","1990","01","04",NA,"Brasil","Espírito Santo","Reserva Biológica do Comboio - IBAMA - Próximo à estrada da Porteira com 2 cadeados.",NA,"Porte arbustivo, flor branca, botão verde, fuste achatada, superficie da casca sulcada, altura total 12m, alturada fuste 8m, diâmetro da copa 5m.","HUFSJ002788",NA,"Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,"28626","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
"261","2019-02-27 14:02:42-03","UFSJ","HUFSJ","2785","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Souza, MC","Folli, DA","1741","1992","11","18",NA,"Brasil","Espírito Santo","Pontal do Ipiranga, lado direito da estrada.",NA,"Porte arbustivo, botão branco, flor branca, altura total 2m.","HUFSJ002785",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2005","11","23",NA,NA,NA,NA,NA
