"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"372","2015-05-20 10:34:28-03","UFERSA","MOSS","9294","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Silva, G.H.G.","5","2007","07","24","América do Sul","Brasil",NA,NA,NA,NA,NA,NA,"Silva, G.H.G.","Rio Grande do Norte","Pau dos Ferros","Ajusante do reservatório do município.","-38.197222","-6.15",NA,"(Roxb.) Schult.","193","193",NA,NA,NA,"38W11'50","6S09'00",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2015-05-20 10:34:28-03","UFERSA","MOSS","2694","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Oliveira, O.F. de","372","1980","04","15","América do Sul","Brasil",NA,NA,"erva hidrófila; coletada em capoeira de algodão; solo encharcado; ocasional; flor verde.",NA,NA,NA,"Prata, A.P.","Rio Grande do Norte","São Tomé","Fazenda Pedra do Navio.","-36.333333","-5.983333",NA,"(Roxb.) Schult.","100","100",NA,NA,NA,"36W20'00","5S59'00","2008","04","01",NA,NA,NA,NA,NA,NA
"374","2015-05-20 10:34:28-03","UFERSA","MOSS","12377","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Queiroz, R.T.","63","2006","04","24","América do Sul","Brasil",NA,NA,"coletada em vegetação de mangue.",NA,NA,NA,"Melo, R.S.","Rio Grande do Norte","Natal","rio Jaguaribe.","-35.2094","-5.795",NA,"(Roxb.) Schult.",NA,NA,"12751","auto",NA,NA,NA,"2006","04","24",NA,NA,NA,NA,NA,NA
"375","2015-05-20 10:34:28-03","UFERSA","MOSS","2686","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Oliveira, O.F. de","599","1980","04","27","América do Sul","Brasil",NA,NA,"erva hidrófila; solo inundado.",NA,NA,NA,"Prata, A.P.","Rio Grande do Norte","Apodi","Sítio Baixa Grande.","-37.822222","-5.725",NA,"(Roxb.) Schult.","40","40",NA,NA,NA,"37W49'20","5S43'30","2008","04","01",NA,NA,NA,NA,NA,NA
"376","2020-08-31 09:20:34-03","INPA","INPA","250353","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Marines, G de","2","1965","10","26","Southern America","Brasil",NA,NA,NA,"INPA0250353","Monocotyledon","Poales","Nunes, CS","São Paulo","São José do Rio Preto","Em água 2-4 dm de profundidade de uma represa.","-49.3699989318848","-20.8199996948242","INPA0250353 INPA0250353_e","(Roxb.) Schult.",NA,NA,"20305","auto",NA,NA,NA,"2019","11","21",NA,NA,NA,NA,NA,NA
"377","2020-08-31 09:20:34-03","INPA","INPA","105612","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Janssen, AS","514","1980","08","15","Southern America","Brasil",NA,NA,NA,"INPA0105612","Monocotyledon","Poales","Nunes, CS","Amazonas","Humaitá","Humaitá, Lagoa temporária do Igarapé Mongabal, 500m ao Sul da BR 230, Km 4.","-63.166667","-7.516667","INPA0105612 INPA0105612_e INPA0105612_e1 INPA0105612_nd","(Roxb.) Schult.",NA,NA,NA,NA,NA,"-63.166667","-7.516667","2019","11","21",NA,NA,NA,NA,NA,NA
"378","2020-08-31 09:20:34-03","INPA","INPA","115981","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Plowman, T","11288A","1981","12","10","Southern America","Peru",NA,NA,NA,"INPA0115981","Monocotyledon","Poales","Koyama, TM","Huánuco","Leoncio Prado","3 Km SE of Pucayacu, on road from Tingo María to Tocache Nuevo, ca. 75 Km NW of Tingo María. Sedge growing with Cyperus giganteus vahl. (#11288).",NA,NA,"INPA0115981 INPA0115981_e","(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-08-31 09:20:34-03","INPA","INPA","247417","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Bleich, ME","11","2011","08","13","Southern America","Brasil",NA,NA,NA,"INPA0247417","Monocotyledon","Poales",NA,"Mato Grosso","Alta Floresta","Bacia hidrográfica do rio Teles Pires, Igarapé de cabeceira na microbacia Mariana","-56.341111","-9.906639","INPA0247417 INPA0247417_e","(Roxb.) Schult.","244","244",NA,NA,NA,"-56.341111","-9.906639",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-08-31 09:20:34-03","INPA","INPA","247461","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Bleich, ME","55","2011","09","19","Southern America","Brasil",NA,NA,NA,"INPA0247461","Monocotyledon","Poales",NA,"Mato Grosso","Alta Floresta","Bacia hidrográfica do rio Teles Pires, Igarapé de cabeceira na microbacia Mariana","-56.10975","-9.897278","INPA0247461 INPA0247461_e","(Roxb.) Schult.","263","263",NA,NA,NA,"-56.10975","-9.897278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-08-31 09:20:34-03","INPA","INPA","247462","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Bleich, ME","56","2011","08","29","Southern America","Brasil",NA,NA,NA,"INPA0247462","Monocotyledon","Poales",NA,"Mato Grosso","Alta Floresta","Bacia hidrográfica do rio Teles Pires, Igarapé de cabeceira na microbacia Mariana","-56.1305","-9.985167","INPA0247462 INPA0247462_e","(Roxb.) Schult.","302","302",NA,NA,NA,"-56.1305","-9.985167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-08-31 09:20:34-03","INPA","INPA","247485","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Bleich, ME","79","2011","08","13","Southern America","Brasil",NA,NA,NA,"INPA0247485","Monocotyledon","Poales",NA,"Mato Grosso","Alta Floresta","Bacia hidrográfica do rio Teles Pires, Igarapé próximo ao Rio Santa Helena, estrada de acesso ao município de Apiacás","-56.341111","-9.906639","INPA0247485 INPA0247485_e","(Roxb.) Schult.","244","244",NA,NA,NA,"-56.341111","-9.906639",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:20:34-03","INPA","INPA","256500","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Paula, JE de","707","1976","03","24","Southern America","Brasil",NA,NA,NA,"INPA0256500","Monocotyledon","Poales","Nunes, CS","Goiás","Formosa","Lagoa da Pedra, Rio Canabrava","-47.561667","-15.903333","INPA0256500 INPA0256500_e","(Roxb.) Schult.",NA,NA,NA,NA,NA,"-47.561667","-15.903333","2019","11","21",NA,NA,NA,NA,NA,NA
"384","2020-08-31 09:20:34-03","INPA","INPA","206298","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Marines, G de","2","1965","10","26","Southern America","Brasil",NA,NA,NA,"INPA0206298","Monocotyledon","Poales","Alves, MVS","São Paulo","São José do Rio Preto",NA,"-49.3699989318848","-20.8199996948242","INPA0206298 INPA0206298_e","(Roxb.) Schult.",NA,NA,"20305","auto",NA,NA,NA,"2009","09",NA,NA,NA,NA,NA,NA,NA
"385","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","40110",NA,"Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","D.R. Couto; A.P.Fontana; V. Manhães & R. Sobreira","798","2008","08","07",NA,"Brasil",NA,NA,"Saxícola sob rocha em local úmido. Ilhas fluviais acima da casa de força. Inflorescencia marrom.","MBML040110",NA,NA,"L. Kollmann","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Geração, Ilhas pluviais do Rio Itapemirim acima da casa de força","-41.5331001281738","-20.763599395752","MBML040110","(Roxb.) Schult.",NA,NA,"26101","auto",NA,NA,NA,"2009","05","13",NA,NA,NA,NA,NA,NA
"386","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","14039",NA,"Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","L. Kollmann; et al","3306","2000","11","21",NA,"Brasil",NA,NA,"Planta 30cm. Sol. Estames amarelos.","MBML014039",NA,NA,"A. Gil/18-02-2005","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333","MBML014039","(Roxb.) Schult.",NA,NA,NA,NA,NA,"40W53'27","18S44'18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","16273",NA,"Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","L. Kollmann; et al","5608","2002","02","20",NA,"Brasil",NA,NA,"Planta 50cm no sol.","MBML016273",NA,NA,"A. Gil/18-02-2005","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","MBML016273","(Roxb.) Schult.",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-01-04 11:29:39-03","UEMA","SLUI","1036","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","A. Azevedo; C. Machado","96",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SLUI001036","Angiospermae",NA,NA,"Maranhão","São Luís","Lagoa no Gapara","-44.293369","-2.587525","SLUI001036","(Roxb.) Schult.",NA,NA,NA,NA,NA,"44°17'36.13W","2°35'15.09S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-01-04 11:29:39-03","UEMA","SLUI","4230","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","E. M. Brandão","1","2012","10","18",NA,"Brasil",NA,NA,NA,"SLUI004230","Angiospermae",NA,NA,"Maranhão","São Bentos","Campo Alegre","-44.821389","-2.695833","SLUI004230","(Roxb.) Schult.","2","2",NA,NA,NA,"44°49'17W","02°41'45S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-01-04 11:29:39-03","UEMA","SLUI","1018","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","G. Morais; C. Machado","89","2004","02","10",NA,"Brasil",NA,NA,NA,"SLUI001018","Angiospermae",NA,NA,"Maranhão","São Luís","Gapara - Arrozal","-44.293369","-2.587525","SLUI001018","(Roxb.) Schult.",NA,NA,NA,NA,NA,"44°17'36.13W","2°35'15.09S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-01-04 11:29:39-03","UEMA","SLUI","4527","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","A. M. Maciel",NA,"2016","12","05",NA,"Brasil",NA,NA,NA,"SLUI004527","Angiospermae",NA,NA,"Maranhão","São Bento","Fazenda Escola de São Bento, UEMA","-44.8213996887207","-2.69583010673523",NA,"(Roxb.) Schult.",NA,NA,"50107","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-04 11:05:03-03","UFRB","HURB","4389","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Aona, L.Y.S.; Alcantara, J.; Oliveira, W.","1616","2012","08","07",NA,"Brasil",NA,NA,"A.","HURB000004389",NA,NA,NA,"Bahia","Maragogipe","Nagé, distrito de Maragogipe;","-38.932333","-12.729867",NA,"(Roxb.) Schult.","34","34",NA,NA,NA,"38°55,940' W","12°43,792' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-04 11:05:03-03","UFRB","HURB","10636","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Costa, G.; Aguiar, N.S.; Fonseca, W.O.","1227","2015","02","10",NA,"Brasil",NA,NA,NA,"HURB000010636",NA,NA,"V.J.Pott","Bahia","Dom Macedo Costa","Primeira entrada a esquerda antes da cidade;","-39.1925010681152","-12.9049997329712",NA,"(Roxb.) Schult.",NA,NA,"9803","auto",NA,NA,NA,"2020","08",NA,NA,NA,NA,NA,NA,NA
"394","2020-06-15 15:30:09-03","UNESP-RC","HRCB","43522","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Pivetta","1385","1956","02","28",NA,"Brasil",NA,NA,"Erva perene, flor verde",NA,NA,NA,"Rambo","Rio Grande do Sul","Vale Vêneto, S. José",NA,NA,NA,NA,"Link","90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-11-24 14:10:30-02","UFLA","ESAL","13955","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Carvalho, DA; Vilela, EA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; ; ;; ripário",NA,NA,NA,"J. Gonçalves","Minas Gerais","Itutinga","Serra do Campestre","-44.6577987670898","-21.2980995178223",NA,"(Roxb.) Schult.",NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2018-10-09 16:31:14-03","UFLA","ESAL","27606","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Gonçaves, J; Mourão, B; Pereira, M","68",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Gonçalves, J","Minas Gerais","Lavras","Estrada para Luminarias, area de brejo","-44.999444","-21.245278",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2018-10-09 16:31:14-03","UFLA","ESAL","27607","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Gonçaves, J; Sobral, M","87",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Gonçalves, J","Minas Gerais","Lavras","Estrada para Ijaci","-44.999444","-21.245278",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2018-10-09 16:31:14-03","UFLA","ESAL","27611","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Gonçaves, J; Sobral, M","15",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Gonçalves, J","Minas Gerais","Lavras","Estrada para Luminarias, area de brejo","-44.999444","-21.245278",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2018-10-09 16:31:14-03","UFLA","ESAL","27626","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Gonçaves, J; Quedes, D; Mourão, B","46",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Gonçalves, J","Minas Gerais","Lavras","Estrada para o funil, Lagoa em propriedade particular","-44.999444","-21.245278",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2018-10-09 16:31:14-03","UFLA","ESAL","27668","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Gonçaves, J; Quedes, D; Mourão, B","47",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Gonçalves, J","Minas Gerais","Lavras","Estrada para o funil, lagoa em propriedade particular","-44.999444","-21.245278",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2018-10-09 16:31:14-03","UFLA","ESAL","27670","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Gonçaves, J; Sobral, M","01",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Gonçalves, J","Minas Gerais","Lavras","Estrada para Luminarias, area de brejo","-44.999444","-21.245278",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2017-12-06 12:32:32-02","UFLA","ESAL","29854","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Silva, R G","19","2016","02","05",NA,"Brasil",NA,NA,"margem da lagoa",NA,NA,NA,"Gonçalves, J","Minas Gerais","Januária","Área de Proteção Ambiental de Pandeiros, Margem Esquerda da Lagoa próxima a Pequena Central Hidrelétrica de Pandeiros","-45.262986","-15.839808",NA,"(Roxb.) Schult.","500","550",NA,NA,NA,"-45.262986","-15.839808","2016","12","19",NA,NA,NA,NA,NA,NA
"403","2019-12-19 11:18:28-03","UFG","UFG","44247","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Resende, I.L.M.","237","2008","05","31",NA,"Brasil",NA,NA,NA,"UFG0044247",NA,NA,"Resende, I.L.M.","Goiás","Bela Vista de Goiás",NA,"-48.813147","-17.016389",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-48.813147","-17.016389","2008","06","03",NA,NA,NA,NA,NA,NA
"404","2019-12-19 11:18:28-03","UFG","UFG","44430","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Resende, I.L.M.","975","2009","01","13",NA,"Brasil",NA,NA,NA,"UFG0044430",NA,NA,"Resende, I.L.M.","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,"(Roxb.) Schult.",NA,NA,"39117","auto",NA,NA,NA,"2010","05","03",NA,NA,NA,NA,NA,NA
"405","2021-02-09 10:12:30-03","UENF","HUENF","11932","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","D.R. Couto; A. Nascimento, F. del Penho R. Lopes & P.M. Santos","5067","2020","01","09",NA,"Brasil",NA,NA,"Erva paludosa, heliófila. Lâmina verde, roliça; inflorescência marrom. Vegetando brejo com Samambaias, Cyperaceae e taboa.","HUENF00012777",NA,NA,"D.R. Couto","Rio de Janeiro","São Francisco de Itabapoana","Brejo do Cobiça, propiedade Sr. João Ricardo Moreira. Área em processo de restauração ecológica, com presença de gado.","-41.106389","-21.4125",NA,"(Roxb.) Schult.","13","13",NA,NA,NA,"41º6'23''W","21º24'45''S","2020","01","10",NA,NA,NA,NA,NA,NA
"406","2021-03-01 11:55:37-03","UFPE","UFP","11243","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Luceño, M","301","1995","04","26",NA,"Brasil",NA,NA,NA,"UFP011243",NA,"Poales","Alves, M; Luceño, M","Pernambuco","Poção",NA,"-36.7050018310547","-8.1863899230957",NA,"(Roxb.) Schult.",NA,NA,"14676","auto",NA,NA,NA,"1995","10",NA,NA,NA,NA,NA,NA,NA
"407","2021-03-01 11:55:37-03","UFPE","UFP","16004","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Vanzela, ALL","UFP16004","1996","02",NA,NA,"Brasil",NA,NA,NA,"UFP016004",NA,"Poales","Luceño, M","São Paulo","Tupã",NA,"-50.5099983215332","-21.9300003051758",NA,"(Roxb.) Schult.",NA,NA,"21791","auto",NA,NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA
"408","2021-03-01 11:55:37-03","UFPE","UFP","46888","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Prata, AP; Lemos, IC; Silva, AC; M.Ibrahim; Costa, SM","1310","2006","07","22",NA,"Brasil",NA,NA,"Erva. Base castanho-clara, influrescência castanho-clara, escapo triangular.; Erva. Base castanho-clara, influrescência castanho-clara, escapo triangular.","UFP046888",NA,"Poales",NA,"Paraíba","Sobrado-do-café-do-velho",NA,"-35.2175","-7.189444",NA,"(Roxb.) Schult.","28","28",NA,NA,NA,"-35.2175","-7.189444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-01 11:55:37-03","UFPE","UFP","11243","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Luceño, M","301","1995","04","26",NA,"Brasil",NA,NA,NA,"UFP011243",NA,"Poales","Alves, M; Luceño, M","Pernambuco",NA,NA,NA,NA,NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-03-01 11:55:37-03","UFPE","UFP","44919","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Leite, MS; Oliveira, JB","296","2007","01","28",NA,"Brasil",NA,NA,"Erva emergente em substrato encharcado das margens e do leito seco do córrego. Início de floração. Estruturas reprodutivas brancas e verde-claras, sem odor.; Erva emergente em substrato encharcado das margens e do leito seco do córrego","UFP044919",NA,"Poales","Leite, MS","Pernambuco","Ipojuca",NA,"-35.019222","-8.520889",NA,"(Roxb.) Schult.","17","17",NA,NA,NA,"-35.019222","-8.520889","2008","08","15",NA,NA,NA,NA,NA,NA
"411","2021-03-01 11:55:37-03","UFPE","UFP","79734","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Silva, JS; Vital, MT; Maciel, JR; Melo, Y; Lourenço, CEL","177","2007","04","17",NA,"Brasil",NA,NA,"Planta aquática com c.a 80 cm de altura.; Vegetação caatinga arbustiva-árborea sobre substrato cristalino.","UFP079734",NA,"Poales",NA,"Pernambuco","Mirandiba",NA,"-38.718611","-8.226389",NA,"(Roxb.) Schult.","495","495",NA,NA,NA,"-38.718611","-8.226389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-03-01 11:55:37-03","UFPE","UFP","80206","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Leroy, JAS","17","2014","11","10",NA,"Brasil",NA,NA,"Erva aquática emergente com emergente com flores brancas.","UFP080206",NA,"Poales","Alves, M","Rio Grande do Norte","Nisia Floresta",NA,"-35.126111","-6.106111",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-35.126111","-6.106111","2015","10",NA,NA,NA,NA,NA,NA,NA
"413","2021-03-01 11:55:37-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Leroy, JAS","17","2014","11","10",NA,"Brasil",NA,NA,"Erva aquática emergente com emergente com flores brancas.",NA,NA,"Poales","Alves, M","Rio Grande do Norte","Nisia Floresta",NA,"-35.126111","-6.106111",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-35.126111","-6.106111","2015","10",NA,NA,NA,NA,NA,NA,NA
"414","2021-03-01 11:55:37-03","UFPE","UFP","19931","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Alves, M; Gomes, V","UFP19931","1996","08",NA,NA,"Brasil",NA,NA,"Erva frequente.; Erva frequente.","UFP019931",NA,"Poales",NA,"Paraíba","Patos",NA,"-37.2799987792969","-7.02443981170654",NA,"(Roxb.) Schult.",NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-03-01 11:55:37-03","UFPE","UFP","12302","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Vanzela, ALL","30","1994","06","20",NA,"Brasil",NA,NA,NA,"UFP012302",NA,"Poales","Luceño, M","São Paulo","Tupã",NA,"-50.5099983215332","-21.9300003051758",NA,"(Roxb.) Schult.",NA,NA,"21791","auto",NA,NA,NA,"1996","01",NA,NA,NA,NA,NA,NA,NA
"416","2021-03-01 11:55:37-03","UFPE","UFP","12302","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Vanzela, ALL; Pessoni L.A.","30","1994","06","20",NA,"Brasil",NA,NA,NA,"UFP012302",NA,"Poales","Luceño, M","São Paulo","Tupã",NA,"-50.5099983215332","-21.9300003051758",NA,"(Roxb.) Schult.",NA,NA,"21791","auto",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-09-25 10:43:05-03","UFPE","UFP","16004","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Vanzela, ALL","UFP16004",NA,NA,NA,NA,"Brasil",NA,NA,NA,"UFP016004",NA,"Poales","Luceño, M","São Paulo","Tupã",NA,"-50.5099983215332","-21.9300003051758",NA,"(Roxb.) Schult.",NA,NA,"21791","auto",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-07-31 14:32:27-03","CPATSA","HTSA","5760","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Tonizza, M.C.","s.n.","2014","03","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Casa Nova","ADAB","-41.235833","-9.533611",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-41.235833","-9.533611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-09-12 05:00:02-03","US","US","2047952","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula acutangula","H. L. Mason","13888","1949","2","17","South America - Neotropics","Colombia",NA,NA,NA,"US03459729",NA,"Cyperales",NA,"Huila",NA,"Three km. west of Garzón; upper basin of Rió Magdalena",NA,NA,NA,"(Roxb.) Schult.","860",NA,NA,NA,"acutangula",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
