"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"211","2008-05-27 22:02:00-03","MO","MOBOT","804848","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1992","2","3","Paraguay","Paraguarí",NA,"National Park Ybycu'í, southwestern area around La Rosada. Inundated savanna.","-56.88333","-26.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 30230","South America",NA,NA,NA,NA,NA,NA,NA,"650","4"
"212","2008-05-27 22:02:00-03","MO","MOBOT","805039","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|H. Velázquez","1991","8","3","Paraguay","Central",NA,"Lake Ypoá basin. Lake Yabeby. Inundated savanna with patches of trees near Cerro Pé.","-57.43333","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 28177","South America",NA,NA,NA,NA,NA,NA,NA,"601","4"
"213","2008-05-27 22:02:00-03","MO","MOBOT","3418785","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald Liesner",NA,NA,NA,"Rosa Degen","1989","5","18","Paraguay","Caazapá",NA,"Tavai, 500 m antes de Yhovy.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Degen 1507","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2009-04-30 12:25:00-03","MO","MOBOT","2136618","PreservedSpecimen","Plantae","Microteaceae","Microtea","scandens","Microtea scandens","Rusby","Foster's 1958 Catalog notes file",NA,NA,NA,"Martín Cárdenas","1921","12","18","Bolivia","La Paz","Abel Iturralde","Ixiamas",NA,NA,NA,NA,"243.84000000",NA,NA,NA,NA,NA,NA,NA,"Cárdenas Hermosa 1942","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"215","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","16943","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","G. Hatschbach",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brasil","Paraná","Dr. Ulysses","serra da Paranapiacaba",NA,NA,NA,NA,NA,NA,"Apoiante, 1,5 m, orla da floresta;",NA,"Tracheophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"216","2019-08-02 10:21:43-03","CPATSA","HTSA","606","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Fotius, G.; Bocage, A.D.",NA,NA,NA,"Fotius, G.","1983","03","25","Brasil","Pernambuco","Petrolina","6 Km ao Norte de Petrolina.","-40.809167","-9.598889","-40.809167","-9.598889",NA,NA,"Erva an., Alt: 20 a 60 cm. Flor verde amarelada, Fl., Fr.,; Solo arenoso na beira da estrada.",NA,NA,NA,NA,NA,"3379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-09-12 05:00:02-03","US","US","1593601","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"S. Vasconcellos",NA,NA,NA,"Brazil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"US01344756",NA,"Caryophyllales",NA,NA,"4097","South America - Neotropics",NA,"US01344756_01","18865","auto","Dicotyledonae",NA,NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","2169703","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"G. Hatschbach","1957","11","23","Brazil","Paraná","São Jerônimo da Serra","Rio Arixiguana","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"US01344755",NA,"Caryophyllales",NA,NA,"3656","South America - Neotropics",NA,"US01344755_01","30511","auto","Dicotyledonae",NA,NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","2324948","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"G. Hatschbach","1960","2","9","Brazil","Paraná","Cerro Azul","Ribeirão do Veado","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"US01344754",NA,"Caryophyllales",NA,NA,"6725","South America - Neotropics",NA,"US01344754_01","32006","auto","Dicotyledonae",NA,NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","797864","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Widgren","1905","1","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01344751",NA,"Caryophyllales",NA,NA,"s.n.","South America - Neotropics",NA,"US01344751_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"221","2020-09-12 05:00:02-03","US","US","3398529","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"T. S. Santos","1975","5","28","Brazil","Bahia",NA,"Área da Estação Ecológica do Pau-brasil (ESPAB), cerca de 16km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunápolis).","-39.13","-16.38",NA,NA,"40",NA,NA,"US01344757",NA,"Caryophyllales",NA,NA,"3021","South America - Neotropics",NA,"US01344757_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"222","2020-09-12 05:00:02-03","US","US","2707965","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"G. Hatschbach & H. Haas","1967","1","20","Brazil","Paraná","Icaraíma","Estr. para Pôrto Camargo","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,NA,"US01344752",NA,"Caryophyllales",NA,NA,"15765","South America - Neotropics",NA,"US01344752_01","21289","auto","Dicotyledonae",NA,NA,NA,"1"
"223","2020-09-12 05:00:02-03","US","US","2707967","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"G. Hatschbach, J. C. Lindeman & H. Haas","1965","12","10","Brazil","Paraná","Xambrê","Altônia","-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,NA,"US01344753",NA,"Caryophyllales",NA,NA,"13304","South America - Neotropics",NA,"US01344753_01","25930","auto","Dicotyledonae",NA,NA,NA,"1"
"224","2019-11-13 11:28:09-03","USP","SPF","189868","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Zappi, DC","2007",NA,NA,"Ferreira, FM","2006","09","20","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Campo rupestre na subida da Janela do Céu para o acero, norte do Parque.","-43.793098449707","-21.8425006866455",NA,NA,"1100","1700",NA,"SPF00189868",NA,NA,NA,NA,"1139",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"225","2019-10-07 09:18:50-03","UEFS","HUEFS","21757","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Hatschbach, G.","1992","12","16","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"HUEFS0021757","Angiospermae","Caryophyllales",NA,NA,"58457",NA,NA,"HUEFS0021757","32006","auto","Caryophyllanae",NA,NA,NA,NA
"226","2019-06-11 13:26:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida",NA,"RRC ID Flag",NA,NA,NA,"A. Schinini","1980","2","18","Argentina","Corrientes",NA,NA,"-58","-29",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"19948","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"19948",NA
"227","2019-09-04 18:50:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"Type [status unknown]",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"228","2021-03-10 11:38:52-03","UNILA","EVB","1713","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Lima, L.C.P.; Paredes, A.; González, Y.","2018","02","26","Lima, L.C.P.","2017","03","18","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Estrada principal, próximo a 2° estrada do parque. Parque Nacional do Iguaçu","-54.478889","-25.613333","54º28'44''W","25º36'48''S","208","208","Flor branca.","EVB001713",NA,NA,NA,NA,"931",NA,NA,"EVB001713",NA,NA,NA,NA,NA,NA,NA
"229","2021-03-10 11:38:52-03","UNILA","EVB","1714","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Lima, L.C.P.","2018","02","26","Lima, L.C.P.","2017","03","18","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha do rio São João. Parque Nacional do Iguaçu","-54.490833","-25.618056","54º29'27''W","25º37'5''S","190","190","Flor branca. Fruto vermelho.","EVB001714",NA,NA,NA,NA,"904",NA,NA,"EVB001714",NA,NA,NA,NA,NA,NA,NA
"230","2020-11-12 16:58:46-03","UEL","FUEL","32280","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Fotius, G; Bocage, AD",NA,NA,NA,"Fotius, G","1983","03","25","Brasil","Pernambuco","Petrolina","6Km ao norte de Petrolina. Solo arenoso na beira da estrada","-40.809167","-9.598889","-40.809167","-9.598889",NA,NA,NA,"FUEL021222","Tracheophyta","Caryophyllales",NA,NA,"3379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:07:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Villarroel, D",NA,NA,NA,"Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","2014","02","28","Bolivia","Santa Cruz","Prov. Germán Busch","Cerro Mutún. Camino antiguo a los mástiles, áreas con afloramientos rocoso con superficie abrupta, con unos pocos arbusto dispersos y colonias de plantas que crecen dispersas en su superficie.","-58.544333","-19.359583","-58.544333","-19.359583","310","310",NA,NA,"Dicotyledoneae",NA,NA,NA,"3340","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-04-05 20:16:06-03","UFSC","FLOR","28501","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Hatschbach, G.","1997",NA,NA,"Hatschbach, G.; Silva, J.M. & Campos, A.R.","1997","05","16","Brasil","Paraná","Doutor Ulysses","Rodovia Cerro Azul-Dr. Ulysses, Serra de Paranapiacaba.","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"apoiante. até 1,50m.","FLOR0028501",NA,"Caryophyllales",NA,NA,"66536",NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA
"233","2021-02-08 12:44:40-03","UFRGS","ICN","005215","S","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Pedersen, TM",NA,NA,NA,"Pedersen, TM","1967","03","31","Argentina","Entre Ríos",NA,"Uruguay Estancia La Selmira Isla Cupalén",NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Decumbent or leaning, suffrutescent at base. Clearings in woodland on low, floodable ground.",NA,"Dicotyledon",NA,NA,NA,"8202","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-08 12:44:40-03","UFRGS","ICN","088931","S","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Lima, LF","2009","08","12","Sobral, M; Bueno, RM; Brack et al, P",NA,NA,NA,"Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"1127","América do Sul",NA,NA,"14404","auto",NA,NA,NA,NA,NA
"235","2020-04-15 17:20:08-03","IBt","SP","11062","S","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Standley, PC",NA,NA,NA,"Loefgren, A; Edwall, G","1894","10","26","Brasil","São Paulo","Iporanga","Juru Mirim, Barranco do rio Ribeira.","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Arbor herb. fol. etip. fl. minima, viride.","SP007660",NA,NA,NA,NA,"CGG2807",NA,NA,"SP007660","38740","auto",NA,NA,NA,NA,NA
"236","2020-08-27 12:19:59-03","IBt","SP","305846","S","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Tamashiro, JY","1995","06","14","Brasil","São Paulo","Timburi",NA,"-49.5999984741211","-23.2000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1279",NA,NA,NA,"12656","auto",NA,NA,NA,NA,NA
