"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"427","2021-02-08 12:36:31-03","UFRGS","ICN","173223","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Schneider, AA","Silva Filho, PJS","1426","2011","12","18","América do Sul","Brasil","RS","Quaraí",NA,"-56.249722","-30.469444",NA,"Capítulos vináceos; Afloramento arenítico",NA,NA,NA,NA,NA,NA,NA,"-56.249722","-30.469444",NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-02-08 12:36:31-03","UFRGS","ICN","181046","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Borges, R","Silva Filho, PJS","2204","2015","01","28","América do Sul","Brasil","RS","Viamão",NA,"-50.858889","-30.216111",NA,"Flores vináceas; campo arenoso",NA,NA,NA,NA,NA,"2015","01","-50.858889","-30.216111",NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-08 12:36:31-03","UFRGS","ICN","199054","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Christ, AL","Christ, AL","330","2016","11","30","América do Sul","Brasil","RS","Quaraí","Estrada para o Palmar do Coatepe","-56.233333","-30.45",NA,"Subarbusto com flores avermelhadas.; Beira da estrada, em barranco pedregoso.",NA,NA,NA,NA,NA,"2016",NA,"-56.233333","-30.45",NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-08 12:36:31-03","UFRGS","ICN","136546","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Hagelund, K","10109","1976","03","15","América do Sul","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,"Doação de Karner Hagelund",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"431","2021-02-08 12:36:31-03","UFRGS","ICN","136542","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Hagelund, K","9114","1975","06","05","América do Sul","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,"Doação de Karner Hagelund",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"432","2021-02-08 12:36:31-03","UFRGS","ICN","124686","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, CA","Schneider, AA","8","2002","12","10","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"150","150",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"433","2021-02-08 12:36:30-03","UFRGS","ICN","061435","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, CA","Matzenbacher, NI","s.n.","1984","12","25","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 307","-51.3250007629395","-30.113899230957",NA,"Em campo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"434","2021-02-08 12:36:30-03","UFRGS","ICN","030714","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, CA","Irgang, BE; et al.","s.n.","1973","11","17","América do Sul","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"435","2021-02-08 12:36:31-03","UFRGS","ICN","136545","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","FIER, Seg","Hagelund, K","5560","1969","02","09","América do Sul","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,"Doação de Karner Hagelund; Flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"436","2021-02-08 12:36:30-03","UFRGS","ICN","043709","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, CA","Valls, JFM; et al.","4336","1978","12","22","América do Sul","Brasil","RS","São Gabriel","Granja São José","-54.3199996948242","-30.3363990783691",NA,"Em campo aliviado; capítulos púrpuro-escuros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA
"437","2021-02-08 12:36:31-03","UFRGS","ICN","186435","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Schmidt-Silveira, F","452","2014","04","09","América do Sul","Brasil","RS","Viamão","Águas Claras, Banhado dos Pachecos","-51.0233001708984","-30.0811004638672",NA,"Campo arenoso alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"438","2021-02-08 12:36:30-03","UFRGS","ICN","017301","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, CA","Egydio, Ir A","75","1950","02","04","América do Sul","Brasil","RS","Capão do Leão",NA,"-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA
"439","2021-02-08 12:36:31-03","UFRGS","ICN","159700","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Ritter, MR; Roque, N; Matzenbacher, NI","1478","2009","02","25","América do Sul","Brasil","RS","Guaíba","Faz. São Maximiano BR-116 Km 308","-51.3250007629395","-30.113899230957",NA,"erva de cerca de 0,20m, com xilopódio, flores avermelhadas; em campo de encosta de morro com afloramento rochoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"440","2021-02-08 12:36:30-03","UFRGS","ICN","051509","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, CA","Stützel, T","s.n.","1982","01","04","América do Sul","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"441","2021-02-08 12:36:31-03","UFRGS","ICN","135271","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Grings, M","Grings, M","116",NA,NA,NA,"América do Sul","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,"com xilopódio; flores cor laranja-queimado; Erva em campo recém-queimado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"442","2021-02-08 12:36:31-03","UFRGS","ICN","146352","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Eggers, L","Ferreira, PMA; Eggers, L","s.n.","2006","01","04","América do Sul","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"443","2021-02-08 12:36:30-03","UFRGS","ICN","019225","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, CA","Irmão Augusto","s.n.","1941","03","08","América do Sul","Brasil","RS","Porto Alegre","Morro Santa Teresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"444","2021-02-08 12:36:31-03","UFRGS","ICN","151786","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Grings, M","Setubal, R; Grings, M","213","2005","05","19","América do Sul","Brasil","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738",NA,"herbácea; em campo rupestre de topo de morro",NA,NA,"145","145",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"445","2021-02-08 12:36:30-03","UFRGS","ICN","030712","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, CA","Irgang, BE; et al.","s.n.","1973","11","17","América do Sul","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"446","2021-02-08 12:36:31-03","UFRGS","ICN","136543","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","FIER, Seg","Hagelund, K","7860 (DII)","1973","12","08","América do Sul","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,"Doação de Karner Hagelund",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"447","2021-02-08 12:36:31-03","UFRGS","ICN","136544","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","FIER, Seg","Hagelund, K","5559 (DIII)","1969","02","09","América do Sul","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,"Doação de Karner Hagelund",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"448","2021-02-08 12:36:31-03","UFRGS","ICN","136547","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","FIER, Seg","Hagelund, K","7432","1973","12","08","América do Sul","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,"Doação de Karner Hagelund",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"449","2021-02-08 12:36:31-03","UFRGS","ICN","127310","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Ritter, MR; Schneider, AA","Pinheiro, M","484","2003","12","12","América do Sul","Brasil","RS","Viamão","Parque Estadual de Itapuã, morro do Araçá","-51.0233001708984","-30.0811004638672",NA,"campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"450","2021-02-08 12:36:31-03","UFRGS","ICN","177858","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium","crithmifolium","Isostigma peucedanifolium crithmifolium","(Less.) Guad. Peter",NA,"Borges, RAX; et al.","1331","2013","12","20","América do Sul","Brasil","RS","Quaraí","Palmar do Coatepe","-56.178333","-30.4075",NA,"Erva xilopodífera, flores e brácteas vináceas.; Butiazal sobre campos e areais, com cerros formados por afloramentos rochosos.",NA,NA,"193","193",NA,NA,NA,"-56.178333","-30.4075",NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-02-08 12:36:31-03","UFRGS","ICN","149456","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.","Robinson, H","Hatschbach, G; Hatschbach, G; Barbosa, E","76950","2004","03","11","América do Sul","Brasil","MS","Ponta Porã","rod. MS-164 Fazenda Itamarati","-55.7256011962891","-22.5361003875732",NA,"Doação MBM.; Xilopodífera ereta, flor purpúrea.; Campo limpo, seco; solo rochoso.",NA,NA,"700","700",NA,NA,NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA
"452","2021-02-08 12:36:31-03","UFRGS","ICN","035210","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.","Emrich, K","Franck, M","s.n.",NA,NA,NA,"América do Sul","Brasil","PR","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"453","2021-02-08 12:36:31-03","UFRGS","ICN","184287","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.","Barboza, E","Motta, JT; Dombrowski, LT; Cordeiro, J; Saridakis, DP","4143","2013","12","18","América do Sul","Brasil","PR","Palmeira","Recanto dos Papagaios","-49.768333","-25.465278",NA,"Doação MBM; Erva xilopodífera, capítulos vermelhos.; Campo limpo seco.",NA,NA,NA,NA,NA,"2014","05","-49.768333","-25.465278",NA,NA,"12",NA,NA,NA,NA,NA
"454","2020-12-01 09:01:31-03","MCN-FZBRS","HAS","17381","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, C.","Martins, S.A.","387","1982","11",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico da FZBRS","-51.178068","-30.051692",NA,"Erva com flor vistosa, de cor vinhosa; com xilopodium; Coletada em campo sujo, próximo à cerca do Hospital da PUCRS, rara e agrupada na encosta.","HAS0017381",NA,"53","53",NA,"2004",NA,"-51,178068","-30,051692",NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-08-26 10:47:57-03","MCN-FZBRS","HAS","11589","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Bueno, O.","Bueno, O.","2384","1980","04",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Campo Novo, Morro da Tapera, entrada pelas pedreiras","-51.2299995422363","-30.0331001281738",NA,"erva; pouco numerosa; flor vermelha com base amarela; campo não mexido; topo; solo granito; planta vistosa ao Sol","HAS0011589",NA,NA,NA,NA,"1980","04",NA,NA,"29946","auto","17",NA,NA,NA,NA,NA
"456","2020-08-26 10:47:57-03","MCN-FZBRS","HAS","47520","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.","Carneiro, A. M.; Senna, R. M.","Carneiro, A.M.","s.n.","2009","02",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Depressão Central; Morro Sta Teresa, FASE CASE PADRE CACIQUE.","-51.2299995422363","-30.0331001281738",NA,"; erva no campo; cravo-do-campo;","HAS0047520",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"457","2014-09-23 11:01:06-03","G","G-DC","G00457112","S","Plantae",NA,NA,"Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.","CAT.HERB.PRODR.","Anon.","1058",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00457112",NA,NA,NA,NA,"2013","01","-53.08972222","-10.77305556",NA,NA,"01",NA,NA,NA,NA,NA
"458","2014-09-23 11:01:06-03","G","G-DC","G00456507","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","CAT.HERB.PRODR.","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00456507",NA,NA,NA,"ISOTYPUS of Tragoceros peucedanifolium Spreng.","2013","01","-53.08972222","-10.77305556",NA,NA,"01",NA,NA,NA,NA,NA
"459","2019-11-21 10:00:46-03","IBt","SP","140205","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","strictum","Isostigma peucedanifolium strictum","Guad.Peter","Peter, G","Eiten, G; Eiten, LT","6767","1965","11","22",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, (the highest part of the long narrow Serra do Espinhaço). Along the road at km 112.4 (1.4 km along road N of Chapéu do Sol). Brook gully with herbs & shrubs","-43.6","-19.316667",NA,"Composite with dark red heads. On very fine white sand","SP001426","SP001426","1050","1100","Isotype","2006",NA,"-43.6","-19.316667",NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-21 10:00:46-03","IBt","SP","402025","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Heiden, G","Santos, AL; Borges, LM; Yamamoto, FU","90","2007","11","16",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha para o alto da serra, partindo da porteira azul na estrada do Vilarejo do Inhame para a Fazenda do Tucano","-43.766944","-18.959167",NA,NA,NA,NA,NA,NA,NA,"2017","05","-43.766944","-18.959167",NA,NA,"16",NA,NA,NA,NA,NA
"461","2019-11-21 10:00:46-03","IBt","SP","153970","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G","Eiten, G; Eiten, LT","9263","1968","10","11",NA,"Brasil","Mato Grosso","Barra do Garças","250 km along new road NNE of village of Xavantina (11,5 km due SW of Royal Society - Royal Geographic Society Base Camp); along path R-10","-51.75","-12.85",NA,NA,NA,NA,"450","450",NA,"2006",NA,"-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-21 10:00:46-03","IBt","SP","4643","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G","Gehrt, G","s.n.","1920","12","01",NA,"Brasil","Bahia","Cascavel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-04-15 17:19:33-03","IBt","SP","488531","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Simão Bianchini, R; Magenta, M","Cordeiro, I; et al.","3416","2012","12","13",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas, Ca. 4,4 km do protão do Jacuba","-52.979444","-17.9425",NA,NA,NA,NA,"847","847",NA,"2018","12","-52.979444","-17.9425",NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-21 10:00:46-03","IBt","SP","64185","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G","Válio, IM","202","1960","12","27",NA,"Brasil","São Paulo","Tatuí","Estrada São Paulo - Itapetininga, km 163, bacia do rio Tatuí","-47.883333","-23.35",NA,NA,NA,NA,NA,NA,NA,"2006",NA,"-47.883333","-23.35",NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-21 10:00:46-03","IBt","SP","43362","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G","Toledo, JF","3189","1938","12","18",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"466","2019-11-21 10:00:46-03","IBt","SP","16773","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Loefgren, A","CGG301","1887","11","05",NA,"Brasil","São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879",NA,NA,"SP023653","SP023653",NA,NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA
"467","2019-11-21 10:00:46-03","IBt","SP","6186","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G","Brade, AC","s.n.","1921","09","28",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"468","2019-11-21 10:00:46-03","IBt","SP","139198","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G","Eiten, G; Freitas Campos, JM","3418","1961","11","30",NA,"Brasil","São Paulo","Itirapina","Ca. 7 km west of RR crossing in city of Itirapina, along road to Brotas","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"469","2019-11-21 10:00:46-03","IBt","SP","127500","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G","Mattos, JR; Mattos, NF","8467","1960","11","17",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, 3,4 km NNW de Pádua Sales, ca. 100 m E da sede","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"470","2019-11-21 10:00:46-03","IBt","SP","36840","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G","Hoehne, FC; Gehrt, A","s.n.","1936","11","18",NA,"Brasil","São Paulo","Mogi Mirim",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA
"471","2019-11-21 10:00:46-03","IBt","SP","140609","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G","Kirizawa, M","38","1976","11","10",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas, Reserva da USP","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"472","2019-11-21 10:00:46-03","IBt","SP","50422","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Peter, G","Macedo, A","118","1943","12","06",NA,"Brasil","São Paulo","São Vicente","Serra de São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA
"473","2021-02-18 08:30:13-03","IBt","SP","1415","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Hoehne, FC","s.n.","1918","01","30",NA,"Brasil","São Paulo","Tatuí",NA,"-47.8499984741211","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22710","auto",NA,NA,NA,NA,NA,NA
"474","2010-08-16 16:36:36-03","GH","HU-HERB","GH 00139855","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Lessing",NA,"C. Gaudichaud","38053","1833",NA,NA,"South America","Brazil",NA,NA,"Province de Rio-Grande",NA,NA,"Sheet",NA,NA,NA,NA,NA,"Photograph of type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38053","undetermined"
"475","2010-08-16 16:36:36-03","A","HU-HERB","A 00139870","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Sprengel) Lessing","A.Radovancich","R. Vanni, S. Caceres, G. Lopez & A. Radovancich","1714","1990","3","4","South America","Argentina","Corrientes, Provincia de",NA,"Departmento San Miguel, 12 km northeast de San Miguel. Ea. Toro-y.",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1714","undetermined"
"476","2010-08-16 16:36:36-03","GH","HU-HERB","GH 00139869","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Sprengel) Lessing","Earl E. Sherff","L. Riedel","797",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"797","undetermined"
"477","2010-08-16 16:36:36-03","GH","HU-HERB","GH 00139871","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Sprengel) Lessing",NA,"H. A. Weddell","2809",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2809","undetermined"
"478","2010-08-16 16:36:36-03","GH","HU-HERB","GH 00139873","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Sprengel) Lessing",NA,"G. O. A. Malme","2508","1902","10","21","South America","Brazil",NA,NA,"matto Grosso. inter Guyabá et Goxifio-Mirim",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2508","undetermined"
"479","2010-08-16 16:36:36-03","GH","HU-HERB","GH 00139874","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Sprengel) Lessing","Guadalupe Peter","R. M. Tryon & A. F. Tryon","6806","1965","11","22","South America","Brazil","Minas Gerais",NA,"Planalto of Serra do Cipó (a portion of Serra do Espinhaço), 85 km. north-northeast of Bello Horizonte. Vicinity of road from Lagoa Santa to Conceicao do Mato Dendro, at km. 112.5 from Bello Horizonte.",NA,NA,"Sheet",NA,NA,NA,"1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6806","undetermined"
