"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","locality","phylum","order","scientificNameAuthorship","identifiedBy","typeStatus","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"445","2019-06-10 10:11:38-03","FZB-BH","BHZB","5256","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Echternacht, L.A. et al.","2005","06","15",NA,"Brasil","MG",NA,NA,"Com duplicata.",NA,"1047","FZB-BH",NA,NA,NA,"A. Massensini Jr.",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto","2008","08",NA,NA,NA,NA,NA
"446","2019-06-10 10:11:38-03","FZB-BH","BHZB","6494","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ordones, J. et al.","2008","04","09",NA,"Brasil","MG",NA,NA,"Nº 398. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Tronco com acúleos. Com duplicata.",NA,"1134","FZBBH/ Camelo",NA,NA,NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"447","2019-06-10 10:11:38-03","FZB-BH","BHZB","7085","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ordones, J. et al.","2008","09","25",NA,"Brasil","MG",NA,NA,"Nº 598. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.",NA,"1646","FZBBH/ Setor Extra",NA,NA,NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"448","2021-02-09 10:13:55-03","UENF","HUENF","4901","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","21",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"HUENF00004904","2543","Fazenda Santana",NA,NA,"Engl.",NA,NA,"São Francisco de Itabapoana","-41.138333","-21.335833",NA,NA,"53","53","41º8'18''W","21º20'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-02-09 10:13:55-03","UENF","HUENF","3205","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Dan, M.L.; et al.","2007","10","30",NA,"Brasil","Rio de Janeiro",NA,NA,"Espinhos no caule ; cheiro limão ; folha grande com borda lisa","HUENF00003207","604","Fazenda Prosperidade",NA,NA,"Engl.","Dan, M.L.",NA,"São José de Ubá","-42.033056","-21.411667",NA,NA,"256","256","42º1'59''W","21º24'42''S",NA,NA,"2008","12","08",NA,NA,NA,NA
"450","2021-02-25 10:13:22-03","CVRD","CVRD","15623","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Folli, D.A.","2016","07","23","América do Sul","BRASIL","MG",NA,NA,"<ll>dwc_commonname:</ll> Mama peluda","CVRD015623","7477",NA,"Magnoliophyta","Sapindales","Engl.","José R. Pirani",NA,"Santa Rita do Itueto","-41.3800010681152","-19.3596992492676",NA,NA,"117","117",NA,NA,"22522","auto","2019","03","25","Magnoliopsida",NA,NA,NA
"451","2021-03-01 11:51:58-03","UFPE","UFP","60142","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Yoshida-Arns, K; Alves, M; Alves-Araújo, A; Pessoa, E; Jessus, B; Ribeiro, M","2010","01","26",NA,"Brasil","Bahia",NA,NA,"Árvore com frutos verdes e tronco com espinhos.","UFP060142","109",NA,NA,NA,"Engl.",NA,NA,"Angical","-44.642778","-12.108333",NA,NA,NA,NA,"-44.642778","-12.108333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-03-01 11:51:58-03","UFPE","UFP","38068","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Rodrigues, EA","1994","02","24",NA,"Brasil","São Paulo",NA,NA,"Árvore de 10m de altura com flores muito visitadas pelas abelhas.","UFP038068","187",NA,NA,NA,"Engl.","Rodrigues, EA",NA,"Jaboticabal","-48.3199996948242","-21.25",NA,NA,NA,NA,NA,NA,"22420","auto","1994","03","10",NA,NA,NA,NA
"453","2016-01-25 13:36:38-02","CPQBA","CPMA","1410","S","Plantae","Rutaceae¹","Zanthoxylum","cinereum","Zanthoxylum cinereum","Narciso","1982","03","12",NA,"Brasil","São Paulo",NA,NA,"somente no herbário",NA,NA,NA,"Magnoliophyta","Sapindales","Engl",NA,NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,"Magnoliopsida",NA,"CPQBA 971",NA
"454","2020-09-12 05:00:02-03","US","US","2838252","PreservedSpecimen","Plantae","Rutaceae","Fagara","prancei","Fagara prancei","G. T. Prance, D. F. Coêlho, T. Ramos & L. G. Farias","1968","10","5","South America - Neotropics","Brazil","Acre",NA,NA,NA,"US00101437","7887","Trail from W bank of Rio Laco to Rio Purus, 3 km above confluence.",NA,"Sapindales","Albuq.",NA,"Isotype","Sena Madureira","-68.6568984985352","-9.06556034088135","US00101437_01",NA,NA,NA,NA,NA,"278222","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"455","2020-09-12 05:00:02-03","US","US","2646686","PreservedSpecimen","Plantae","Rutaceae","Fagara","prancei","Fagara prancei","G. T. Prance, D. F. Coêlho, T. Ramos & L. G. Farias","1968","10","5","South America - Neotropics","Brazil","Acre",NA,NA,NA,"US00512562","7887","Trail from W bank of Rio Laco to Rio Purus, 3 km above confluence.",NA,"Sapindales","Albuq.","Reynel, C., (MO), Missouri Botanical Garden","Isotype","Sena Madureira","-68.6568984985352","-9.06556034088135","US00512562_01",NA,NA,NA,NA,NA,"278222","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"456","2020-09-12 05:00:02-03","US","US","3289874","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","latespinosum","Zanthoxylum latespinosum","A. H. Gentry & B. Stein","1984","4","19","South America - Neotropics","Venezuela","Amazonas",NA,NA,NA,"US00696526","46748","Cerro de La Neblina, base camp along Río Mawarinuma",NA,"Sapindales","Engl.","Gereau, R. E.",NA,"Río Negro","-66.18","0.83",NA,NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"457","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"458","2020-09-12 05:00:02-03","US","US","2267277","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","A. L. Woolston",NA,NA,NA,"South America","Paraguay","Alto Paraguay",NA,NA,NA,"US03305423","841","Primavera.",NA,"Sapindales",NA,NA,NA,NA,NA,NA,"US03305423_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"459","2020-09-12 05:00:02-03","US","US","2845228","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","1966","5","13","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01857339","15805","ca.25km E of Brasília",NA,"Sapindales",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","US01857339_01 US01857339_02",NA,"950",NA,NA,NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"460","2020-09-12 05:00:02-03","US","US","2900020","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","M. Vavrek & L. de Molas","1981","3","20","South America","Paraguay","Central",NA,NA,NA,"US03305419","215","Aregua, San Lorenzo and Asuncion, el Departamento Central.",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"461","2020-09-12 05:00:02-03","US","US","3147065","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","G. Hatschbach","1982","3","16","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01857331","44745","Rod. BR 040; 10 Km of de João Pinheiro",NA,"Sapindales",NA,NA,NA,NA,NA,NA,"US01857331_01 US01857331_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"462","2020-09-12 05:00:02-03","US","US","3697588","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","R. Guillen, M. Roca & I. Soza","1996","5","3","South America - Neotropics","Bolivia","Santa Cruz",NA,NA,NA,"US03305418","4281","Velasco Province. Inmediaciones del Parque Nacional Noel Kempff Mercado, 24 Km al W de la comunidad de San Jose de Campamento, sobre el camino hacia el empalme hacia Piso Firme.",NA,"Sapindales",NA,NA,NA,NA,"-61.2428","-15.2461",NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"463","2020-09-12 05:00:02-03","US","US","2993931","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","1980","5","14","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01857333","4780","Bacia do Rio São Bartolomeu",NA,"Sapindales",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","US01857333_01 US01857333_02",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"464","2020-09-12 05:00:02-03","US","US","2825306","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum hygrophilum","J. Cuatrecasas","1944","5","5","South America - Neotropics","Colombia","Valle del Cauca",NA,NA,NA,"US00946270","17603","Costa del Pacifico, Rio Cajambre, Silva",NA,"Sapindales","(Cuatrec.) Reynel","Reynel, C., (MO), Missouri Botanical Garden","Paratype",NA,NA,NA,NA,"hygrophilum","5","80",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"465","2020-09-12 05:00:02-03","US","US","3405961","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","J. L. Clark, K. Berg & R. Dunn","1996","4","12","South America - Neotropics","Ecuador","Azuay",NA,NA,NA,"US03305420","2478","Cuenca. Bosque Protector Molleturo Mullopungo. Collections made along main road near the village, Mantareal and forest ca. 2 km East. Tropical Wet Forest.",NA,"Sapindales",NA,NA,NA,NA,"-79.48","-2.55",NA,NA,"250","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"466","2020-09-12 05:00:02-03","US","US","2993929","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","1980","5","6","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01857335","4644","Bacia do Rio S. Bartolomeu",NA,"Sapindales",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","US01857335_01 US01857335_02",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"467","2020-09-12 05:00:02-03","US","US","1057380","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","E. Hassler","1913","1",NA,"South America","Paraguay","Central",NA,NA,NA,"US03305426","12474","Paraguaria Centralis: In regione lacus Ypacaray.",NA,"Sapindales",NA,NA,NA,NA,NA,NA,"US03305426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"468","2020-09-12 05:00:02-03","US","US","1444588","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","T. Rojas","1919","2","20","South America","Paraguay",NA,NA,NA,NA,"US03305424","3291/11620","Calistro, Carapeguá. Montes ribereños.",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"469","2020-09-12 05:00:02-03","US","US","2993930","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","1980","5","14","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01857334","4762","Área de inundação e influencia da Barragem do São Bartolomeu",NA,"Sapindales",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","US01857334_01 US01857334_02",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"470","2020-09-12 05:00:02-03","US","US","1458508","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","G. Klug","1935","4",NA,"South America - Neotropics","Peru","San Martin",NA,NA,NA,"US03305422","4092","Department of San Martin: Chazuta, Río Huallaga.",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,"260",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"471","2020-09-12 05:00:02-03","US","US","2845221","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","H. S. Irwin, S. F. Fonsêca, R. Souza, R. R. Santos & J. Ramos","1970","3","10","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01857338","27363","Serra do Cabral; ca 2 km N of Joaquim Felicio",NA,"Sapindales",NA,NA,NA,NA,NA,NA,"US01857338_01 US01857338_02",NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"472","2020-09-12 05:00:02-03","US","US","3442505","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","G. Villa, P. Alvia & M. Zambrano","2001","8","19","South America - Neotropics","Ecuador","Orellana",NA,NA,NA,"US03305421","1115","Prov.: Francisco De Orellana. Estación Científica Yasuní. Río Tiputini, al noroeste de la confluencia con el R. Tivacuno; Este de la carretera Repsol-YPF, km 7 desvío hacia el pozo Tivacuno. Parcela de 50 ha, placa N° 94435.",NA,"Sapindales",NA,NA,NA,NA,"-76.5","-0.63",NA,NA,"200","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"473","2020-09-12 05:00:02-03","US","US","1057381","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","E. Hassler","1913","1",NA,"South America","Paraguay","Central",NA,NA,NA,"US03305425","12474a","Paraguaria Centralis: In regione lacus Ypacaray.",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"474","2020-09-12 05:00:02-03","US","US","2928627","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","1980","7","9","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01857332","5218","Bacia do Rio São Bartolomeu",NA,"Sapindales",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","US01857332_01 US01857332_02",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"475","2020-09-12 05:00:02-03","US","US","2195900","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","A. Macedo","1944","5","1","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01857341","345",NA,NA,"Sapindales",NA,NA,NA,"Ituiutaba","-49.4650001525879","-18.968900680542","US01857341_01 US01857341_02",NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"476","2020-09-12 05:00:02-03","US","US","3674034","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","G. Hatschbach, M. M. Hatschbach & E. Barbosa","2004","3","16","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,NA,NA,"US01857336","77249","Vale do Rio Sucurui",NA,"Sapindales",NA,NA,NA,"Bonito","-56.4818992614746","-21.1210994720459","US01857336_01 US01857336_02",NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"477","2020-09-12 05:00:02-03","US","US","2845220","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","H. S. Irwin, R. Souza & R. R. Santos","1966","5","8","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01857340","15717","Rio Contagem, ca. 35 km N of Brasília",NA,"Sapindales",NA,NA,NA,NA,NA,NA,"US01857340_01 US01857340_02",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"478","2020-09-12 05:00:02-03","US","US","2993926","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","1979","7","4","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01857337","1713","Bacia do Rio São Bartolomeu",NA,"Sapindales",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","US01857337_01 US01857337_02",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"479","2020-09-02 16:39:17-03","Cenargen","CEN","41028","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","2001","02","21",NA,"Brasil","GO","Exsicatas",NA,"Botões florais verde-claros. Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00041028","4710","Estrada para Limoeiro, a 15 km da balsa (porto dos Paulistas) rio Tocantins.",NA,NA,"Engl.","B. M. T. Walter",NA,"CAVALCANTE","-47.4583015441895","-13.7974996566772","CEN00041028",NA,"350","350","-4808028.0","-1341722.0","92497","auto","2001","11",NA,NA,NA,NA,"4"
"480","2020-09-02 16:39:17-03","Cenargen","CEN","41075","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","2001","02","21",NA,"Brasil","GO","Exsicatas",NA,"Botões florais verde-claro. Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00041075","4757","Estrada vicinal á esquerda, cerca de 1,5 km após a balsa da COTERRA (rio Tocantins), margem esquerda do rio Macacão.",NA,NA,"Engl.","B. M. T. Walter",NA,"CAVALCANTE","-47.4583015441895","-13.7974996566772","CEN00041075",NA,"310","310","-4808472.0","-1356306.0","92497","auto","2002","03",NA,NA,NA,NA,"4"
"481","2020-09-02 16:39:17-03","Cenargen","CEN","107579","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Romulo Ewerton Gomes Sousa - IFN","2018","04","02",NA,"Brasil","GO","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 10,1 m de altura e 21,6 cm de DAP. Fuste de casca externa fina, lenticelada, de cor externa cinza e cor interna amarela, e desprendimento da casca com depressões.","CEN00107579","433","Conglomerado GO-328. Subunidade 1, subparcela 9, indíviduo 1.",NA,NA,"Engl.","Maurício Figueira",NA,"GOIANESIA","-49.1175003051758","-15.3175001144409","CEN00107579",NA,NA,NA,NA,NA,"40177","auto","2018","09",NA,NA,NA,NA,"5"
"482","2020-09-02 16:39:21-03","Cenargen","CEN","48810","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","2003","03","11",NA,"Brasil","GO","Exsicatas",NA,NA,"CEN00048810","7373","Confluência do rio Antas com o rio Corumbá.",NA,NA,"Engl.","B. M. T. Walter",NA,"SILVANIA","-48.6081008911133","-16.658899307251","CEN00048810",NA,"820","820","-4841194.0","-1628667.0","46044","auto","2009","03",NA,NA,NA,NA,"5"
"483","2020-09-02 16:39:17-03","Cenargen","CEN","110076","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Romulo Ewerton Gomes Sousa - IFN","2018","03","08",NA,"Brasil","GO","Unicata",NA,"Inventário Florestal Nacional (IFN). Árvore com 9,5 m de altura e 21,9 cm de DAP, de base reta. Fruto imaturo, 0,1 cm de dimensão, forma redonda, cor interna verde. Fuste de casca externa cinza, fina, áspera, casca interna amarela.","CEN00110076","17","Conglomerado GO-507. Subunidade 03, subparcela 03, indíviduo 09.",NA,NA,"Engl.","Maurício Figueira",NA,"TURVANIA","-50.1342010498047","-16.6144008636475",NA,NA,NA,NA,NA,NA,"20301","auto","2018","09",NA,NA,NA,NA,"1"
"484","2020-09-02 16:39:21-03","Cenargen","CEN","66479","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","2005","02","18",NA,"Brasil","TO","Exsicatas",NA,"Área de influência indireta.","CEN00066479","9317","Canteiro de obras da AHE Estreito, margem direita do rio Tocantins.",NA,NA,"Engl.",NA,NA,"TOCANTINOPOLIS","47.4466666","6.58416666","CEN00066479",NA,"230","230","47.4466666","6.58416666",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"485","2020-09-02 16:39:17-03","Cenargen","CEN","105918","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Anderson Cássio Sevilha","2017","06","26",NA,"Brasil","MG","Exsicatas",NA,"Botão floral. Projeto Bem Diverso.","CEN00105918","7045","Areião. Sítio 26. Ponto 3.",NA,NA,"Engl.","B. M. T. Walter",NA,"RIO PARDO DE MINAS","-42.234444","-15.876944","CEN00105918",NA,"640","640","-42.234444","-15.876944",NA,NA,"2018","08",NA,NA,NA,NA,"4"
"486","2020-09-02 16:39:17-03","Cenargen","CEN","103318","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Luiz Aquino Silva Santos","2017","05","25",NA,"Brasil","TO","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 11 m de altura e 24,3 cm de DAP, base reta. Fuste de casca externa grossa, do tipo rugosa, cor cinza, cor interna amarelada. Fruto imaturo, 1 cm de dimensão, forma oval , consitência externa seca , possui arilo.","CEN00103318","3247","Conglomerado: TO-263. Subunidade 1, subparcela 3, indivíduo 35.",NA,NA,"Engl.","D. Santiago",NA,"ABREULANDIA","-49.14","-9.72","CEN00103318",NA,NA,NA,"-49.14","-9.72",NA,NA,"2017","07",NA,NA,NA,NA,"3"
"487","2020-09-02 16:39:17-03","Cenargen","CEN","104113","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Anderson Cássio Sevilha","2017","03","27",NA,"Brasil","MG","Exsicatas",NA,"Botã floral. Terraço de rio. Projeto Bem Diverso.","CEN00104113","6934","Sítio 22. Ponto 2.",NA,NA,"Engl.","B. M. T. Walter",NA,"INDAIABIRA","-42.088611","-15.465","CEN00104113",NA,"755","755","-42.088611","-15.465",NA,NA,"2018","04",NA,NA,NA,NA,"4"
"488","2020-09-02 16:39:17-03","Cenargen","CEN","104135","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Anderson Cássio Sevilha","2017","06","20",NA,"Brasil","MG","Exsicatas",NA,"Botão floral. Projeto Bem Diverso.","CEN00104135","6956","Comunidade Brejo. Sítio 23 - Ponto 1.",NA,NA,"Engl.","B. M. T. Walter",NA,"MONTEZUMA","-42.431388","-15.301944","CEN00104135",NA,"915","915","-42.431388","-15.301944",NA,NA,"2018","04",NA,NA,NA,NA,"4"
"489","2020-09-02 16:39:17-03","Cenargen","CEN","105184","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Gustavo Paiva Evangelista Rocha","2015","09","28",NA,"Brasil","MG","Exsicatas",NA,"Tronco suberoso e amarelado.","CEN00105184","469","Fazenda AGROPEL.",NA,NA,"Engl.","B. M. T. Walter",NA,"PARACATU","-46.56","-17.044166","CEN00105184",NA,"537","537","-46.56","-17.044166",NA,NA,"2018","06",NA,NA,NA,NA,"2"
"490","2020-09-02 16:39:17-03","Cenargen","CEN","112141","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Jonatan Alves da Silva - IFN","2018","09","13",NA,"Brasil","GO","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 9,2 m de altura, 25,6 cm DAP. Base reta, casca externa amarela, interna amarela, com espessura externa grossa, fendida , desprendimento depressões, odor de corte ausente.","CEN00112141","2082","Conglomerado: GO-306. Subunidade 03, subparcela 07, indivíduo 01.",NA,NA,"Engl.","B. Schindler",NA,"MIMOSO DE GOIAS","-48.24","-15.119722","CEN00112141",NA,NA,NA,"-48.24","-15.119722",NA,NA,"2018","11",NA,NA,NA,NA,"5"
"491","2020-09-02 16:39:17-03","Cenargen","CEN","32077","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Bruno Machado Teles Walter","1997","08","07",NA,"Brasil","GO","Exsicatas",NA,"Futuro reservatório do AHE Serra da Mesa. Botões vináceos.","CEN00032077","3823","Região do córrego Boa Nova. Antiga estrada Minaçú - AHE Serra da Mesa. Cerca de 9 km da GO-241.",NA,NA,"Engl.","J. R. Pirani",NA,"CAMPINACU",NA,NA,"CEN00032077",NA,"460","460","-4838222.0","-1378583.0",NA,NA,"1999",NA,NA,NA,NA,NA,"4"
"492","2020-09-02 16:39:21-03","Cenargen","CEN","43137","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","2001","07","11",NA,"Brasil","GO","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043137","5238","Minaçu - canteiro de obras, km 8.",NA,NA,"Engl.","G. Pereira-Silva",NA,"MINACU",NA,NA,"CEN00043137",NA,"350","350","-4821694.0","-1346694.0",NA,NA,"2001","07",NA,NA,NA,NA,"4"
