"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"300","2021-03-04 15:44:07-03","IF","SPSF","46221","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"L.D.Thomaz","1201","América do Sul","Brasil",NA,NA,"COLETA: Altura 7m, PAP 35cm, caule inteiro branco, flores creme; GEOGRAFIA: Mata Atlântica de encosta;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B.Baitello","1993","08","11","ES","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,"2016","09","21",NA,NA,"650","800","23813","auto","Magnoliopsida",NA,NA,NA,NA
"301","2021-03-04 15:44:06-03","IF","SPSF","13734","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.M.Andrade & M.A.Lopes","530","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Planta de hábito arbóreo de flores amarelas (coletada anteriormente); com frutos verdes desenvolvendo.; GEOGRAFIA: Mata Atlântica;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1984","11","21","MG","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto","Magnoliopsida",NA,NA,NA,NA
"302","2021-03-04 15:44:07-03","IF","SPSF","16816","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.I.S.Braga",NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore. Exemplar n° 19528.; GEOGRAFIA: Mata secundária. Cenibra-Ipala, trilha do Viveiro.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1991","11","23","MG","Caratinga","fazenda Macedonia","-42.1391983032227","-19.7896995544434",NA,"1993","09","16",NA,NA,NA,NA,"49886","auto","Magnoliopsida",NA,NA,NA,"Feminino"
"303","2021-03-04 15:44:07-03","IF","SPSF","35265","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"F.A.R.D.P.Arzolla & J.B.Pinto","975","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa alto-montana&nf;;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","A.Quinet","2005","08","26","MG","Delfim Moreira","divisa entre Piquete e Delfim Moreira","-45.2799987792969","-22.5091991424561",NA,"2008","02","11",NA,NA,"1600","1600","20219","auto","Magnoliopsida",NA,NA,NA,NA
"304","2021-03-04 15:44:07-03","IF","SPSF","50409","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"E.H.P. Barretto & E.L.M.Catharino","148","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 4m de altura com frutos verdes com cúpula avermelhada. Voucher de estudo fitossociológico.; GEOGRAFIA: Parcela V1. UTM 23K X=293176 Y=7391820&nf;950m.s.m. Mata.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","E.H.P. Barretto","2014","02","06","SP","Itapevi",NA,"-46.9300003051758","-23.5400009155273",NA,"2014","02","01",NA,NA,NA,NA,"12129","auto","Magnoliopsida",NA,NA,NA,NA
"305","2021-03-04 15:44:07-03","IF","SPSF","51337","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes & H. van der Werff & M. Vergne & H. Ribeiro & T. Arruda & L. Souza & D. Soares","4067","América do Sul","Brasil",NA,NA,"COLETA: Árvore 4m, flores amarelas, botões verdes.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez",NA,"2014","11","20","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"306","2021-03-04 15:44:07-03","IF","SPSF","50968","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R.Moraes et al.","4113","América do Sul","Brasil",NA,NA,"COLETA: Tree 3 m, flowers yellowish;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","P.L.R.de Moraes","2014","11","21","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"2014","11","21",NA,NA,NA,NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"307","2021-03-04 15:44:07-03","IF","SPSF","51225","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes & H.van der Werff & M. Vergne","4024","América do Sul","Brasil",NA,NA,"COLETA: Árvore 4m, flores brancas.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B.Baitello","2014","11","19","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"2016","10","24",NA,NA,NA,NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"308","2021-03-04 15:44:07-03","IF","SPSF","44764","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"R.T.Shirasuna & L.R.Lima","364","América do Sul","Brasil",NA,NA,"COLETA: Árvore 5m altura; botões jovens branco-esverdeados.; GEOGRAFIA: Projeto Rodoanel, trecho sul, lote 04.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B.Baitello","2007","09","27","SP","São Paulo","bairro de Parelheiros","-46.6300010681152","-23.5400009155273",NA,"2011","06","06",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"309","2021-03-04 15:44:06-03","IF","SPSF","54594","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M. Keiller & R. Cândido","2","América do Sul","Brasil",NA,NA,"COLETA: Árvore com aprox. 3 m de altura. Flores pequenas com corola amarela e cálice esverdeado.; GEOGRAFIA: Remanescente de Floresta Úmida. No alto da Trilha Fontes do Ipiranga, próximo à clareira.;",NA,"Magnoliophyta","Laurales","((Meisn.)) Mez","J.B.Baitello","2018","11","24","SP","São Paulo","Parque CIENTEC","-46.6300010681152","-23.5400009155273",NA,"2020","01","22",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"310","2021-03-04 15:44:07-03","IF","SPSF","42798","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"S.Honda & R.J.F. Garcia & R.S.Pando & R.Costa","308","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta 4m; botões branco-esverdeados.; GEOGRAFIA: Fragmento 2, trilha;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","F.S.Siqueira","2007","12","27","SP","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273",NA,"2008","06","17",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"311","2021-03-04 15:44:07-03","IF","SPSF","19986","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"H.F.Leitão Filho et. al.","33527","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de 3,50 m de altura, pedúnculo dos frutos vermelhos, frutos imaturos verdes.; GEOGRAFIA: Mata de encosta.&nf;Em sub bosque.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1995","02","14","SP","Barra do Turvo","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.415","-24.962222",NA,"1996","10","10",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"Feminino"
"312","2021-03-04 15:44:07-03","IF","SPSF","22913","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"S.Aragaki","568","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de 8 m de altura. Botões esverdeados.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","S.A.Nicolau","1993","10","28","SP","São Paulo","parque municipal Alfredo Volpi","-46.7","-23.583333",NA,"1994","01","10",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"313","2021-03-04 15:44:07-03","IF","SPSF","22914","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"S.Aragaki","566","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de 8 m de altura. Frutos nigrescentes.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","S.A.Nicolau","1993","12","16","SP","São Paulo","parque municipal Alfredo Volpi","-46.7","-23.583333",NA,"1994","01","10",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"314","2021-03-04 15:44:07-03","IF","SPSF","48954","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"F. A. R. D. P. Arzolla & F.E.S.P.Vilela & N.M.Ivanauskas","1726","América do Sul","Brasil",NA,NA,"COLETA: Árvore com frutos.; GEOGRAFIA: Floresta madura.&nf;Floresta Ombrófila Densa Montana.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B.Baitello","2013","02","21","SP","Apiaí","Gleba Banhado Grande","-48.621944","-24.381667",NA,"2013","03","30",NA,NA,"850","850",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"315","2021-03-04 15:44:07-03","IF","SPSF","50479","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"L.D.Thomaz","1201A","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 7m com caule interno branco e flores creme. A3P17N489;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B.Baitello","1993","08","11","ES","Santa Lucia","Estação Ecológica de Santa Lúcia",NA,NA,NA,"2015","03","05",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"316","2021-03-04 15:44:07-03","IF","SPSF","51016","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R.Moraes et al.","4244","América do Sul","Brasil",NA,NA,"COLETA: Tree 6m, buds green&nf;Árvore de 6m, botões verdes;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez",NA,"2014","11","28","BA","Camacã","RPPN Serra Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"317","2021-03-04 15:44:07-03","IF","SPSF","51022","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R.Moraes et al.","4212","América do Sul","Brasil",NA,NA,"COLETA: Tree 8m, buds greenish.&nf;Árvore de 8m, botões esverdeados.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez",NA,"2014","11","27","BA","Camacã","RPPN Serra Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"318","2021-03-04 15:44:07-03","IF","SPSF","51024","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R.Moraes et al.","4156","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta de 6m, botões verdes.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez",NA,"2014","11","26","BA","Camacã","RPPN Serra Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"319","2021-03-04 15:44:07-03","IF","SPSF","51061","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M.L.Brotto & F.Marinero","2313","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 3,5m de altura; flores amarelas. Rara na floresta.; GEOGRAFIA: Floresta Ombrófila Densa Montana;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","M.L.Brotto","2016","04","28","PR","Adrianópolis","Parque estadual das lauráceas","-48.657778","-24.830833",NA,"2016","05","04",NA,NA,"820","820",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"320","2021-03-04 15:44:07-03","IF","SPSF","51127","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R.Moraes & H.V.D. Werff & L.Daneu","4208","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta de 6m de altura. Gomos verdes.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","H.L. Ribeiro","2014","11","27","BA","Camacã","RPPN Serra Bonita",NA,NA,NA,"2018","09","17",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"321","2021-03-04 15:44:07-03","IF","SPSF","51324","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes & H.van der Werff & L.Daneu","4137","América do Sul","Brasil",NA,NA,"COLETA: Tree 7m, buds green, flower white, fruits immature, cup red.&nf;Árvore 7m, botões verdes, flores brancas, frutos imaturos, cálice vermelho.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez",NA,"2014","11","26","BA","Camacã","RPPN Serra Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"322","2021-03-04 15:44:07-03","IF","SPSF","51778","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"J.M. Silva & M.L. Brotto & R.R. Völtz","9443","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 6 m de altura; botões florais esverdeados e poucas flores abertas de cor amarela.; GEOGRAFIA: Floresta ombrófila densa montana;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","M.L. Brotto","2016","09","28","PR","Adrianópolis","Parque estadual das lauráceas","-48.640278","-24.815833",NA,"2016","11","22",NA,NA,"823","823",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"323","2021-03-04 15:44:07-03","IF","SPSF","51327","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. de Moraes & H. van der Werff & L. Daneu","4341","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta 6 m, botões esbranquiçados.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez",NA,"2014","12","03","BA","Prado","Área de Manejo Florestal, km 24 estrada Itamaraju-Prado","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,NA,NA,NA,"53161","auto","Magnoliopsida",NA,NA,NA,NA
"324","2021-03-04 15:44:07-03","IF","SPSF","46372","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"V.Demuner & E.Bausen & P.Boza & Deividy","192","América do Sul","Brasil",NA,NA,"COLETA: Árvore 8m, DAP 18cm, Fuste 5m, com frutos imaturos de cor verde.; GEOGRAFIA: Trilha Bonita. Localizada na divisa marcação antiga indivíduo n° 19.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B.Baitello","1999","10","27","ES","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,"2013","05","14",NA,NA,NA,NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"325","2021-03-04 15:44:07-03","IF","SPSF","44035","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"D.A.Folli","5015","América do Sul","Brasil",NA,NA,"COLETA: Planta com 1,5 m de altura, com flor de coloração creme, botão de coloração creme, com exsudação seiva incolor.; GEOGRAFIA: EX CVRD: 9385&nf;Mata de Tabuleiro;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B.Baitello","2004","12","22","Espirito Santo","Linhares","Reserva Natural Vale do Rio Doce","-40.0722007751465","-19.3910999298096",NA,"2013","09","05",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"326","2021-03-04 15:44:07-03","IF","SPSF","16857","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M.A.Lopes & P.M.Andrade","693","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Frutos verdes.; GEOGRAFIA: Mata Atlântica.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1984","12","20","MG","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,"1994","02","07",NA,NA,NA,NA,"49886","auto","Magnoliopsida",NA,NA,NA,NA
"327","2021-03-04 15:44:06-03","IF","SPSF","13736","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.M.Andrade & M.A.Lopes",NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Planta de hábito arbóreo (3 m), flores amarelas-claras.; GEOGRAFIA: Mata Atlântica;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1984","11","24","MG","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto","Magnoliopsida",NA,NA,NA,NA
"328","2021-03-04 15:44:07-03","IF","SPSF","16811","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"L.V.Costa","399","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore com frutos. Exemplar n° 17730.; GEOGRAFIA: Mata atlântica.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1990","11","22","MG","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,"1993","09","16",NA,NA,NA,NA,"49886","auto","Magnoliopsida",NA,NA,NA,NA
"329","2021-03-04 15:44:07-03","IF","SPSF","16810","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M.A.Lopes & P.M.Andrade","5268","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de 4 m de altura. Flores amarelas. Árvore 4214. Exemplar n° 6344.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1984","10","19","MG","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,"1993","09","16",NA,NA,NA,NA,"49886","auto","Magnoliopsida",NA,NA,NA,NA
"330","2021-03-04 15:44:06-03","IF","SPSF","16807","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de 6 m de altura. Exemplar n° 12017.; GEOGRAFIA: Trilha M1, próximo ao transecto I. Mata Atlântica.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1987","11","28","MG","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,"1993","09","16",NA,NA,NA,NA,"49886","auto","Magnoliopsida",NA,NA,NA,NA
"331","2021-03-04 15:44:06-03","IF","SPSF","16808","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"I.R.Andrade et al.","256","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto escandente. Flores com corola branca-amarelada. Estames em n° 11512.; GEOGRAFIA: Mata Atlântica.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1987","10","31","MG","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,"1993","09","16",NA,NA,NA,NA,"49886","auto","Magnoliopsida",NA,NA,NA,"Masculino"
"332","2021-03-04 15:44:06-03","IF","SPSF","13735","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M.A.Lopes & P.M.Andrade","683","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Com frutos verdes; árvore n° 4097.; GEOGRAFIA: Mata Atlântica;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1984","12","20","MG","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,"1990","11","26",NA,NA,NA,NA,"49886","auto","Magnoliopsida",NA,NA,NA,NA
"333","2021-03-04 15:44:06-03","IF","SPSF","13733","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M.A.Lopes & P.M.Andrade","526","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Planta de hábito arbóreo (4m), flores amarelas, cúpula da fruto vermelha, árvore n° 4214; GEOGRAFIA: Mata Atlântica.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1984","10","19","MG","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,"1990","11","26",NA,NA,NA,NA,"49886","auto","Magnoliopsida",NA,NA,NA,NA
"334","2021-03-04 15:44:07-03","IF","SPSF","19896","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"J.P.Souza","83","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore ca. 5-8 m de altura. Frutos verdes, cúpula vinácea.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1995","02","14","SP","Barra do Turvo","10km de Barra do Turvo em direção a Pariquera-açú.","-48.5046997070312","-24.7563991546631",NA,"1996","10","10",NA,NA,NA,NA,"38172","auto","Magnoliopsida",NA,NA,NA,"Feminino"
"335","2021-03-04 15:44:07-03","IF","SPSF","50847","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"L.C.Bernacci & G.A.D.C.Franco & E.Furlan","2891","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta 3 m, flores amarelas; GEOGRAFIA: Orquidário da Sra. Mioko. Floresta com afloramentos rochosos, interior da mata;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B.Baitello","2000","11","09","SP","Cotia","Caucaia do Alto","-46.9099998474121","-23.6000003814697",NA,"2016","08","17",NA,NA,NA,NA,"23869","auto","Magnoliopsida",NA,NA,NA,NA
"336","2021-03-04 15:44:06-03","IF","SPSF","13263","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"J.B.Baitello","335","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de 8,5 m de altura.; GEOGRAFIA: Bacia D, linha D, ponto 15, árvore 13.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez",NA,"1989","12","12","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA
"337","2021-03-04 15:44:06-03","IF","SPSF","11513","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"J.B.Baitello & O.T. Aguiar","209","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta, flores creme.; GEOGRAFIA: núcleo Pilões, encosta, próximo à estação de tratamento de água da SABESP; rio Pilões, encosta.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1987","10","28","SP","Paraibuna","Parque Estadual da Serra do Mar","-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,"30824","auto","Magnoliopsida",NA,NA,NA,"Masculino"
"338","2021-03-04 15:44:07-03","IF","SPSF","51010","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R.Moraes et al.","4107","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 4m, flores amareladas.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez",NA,"2014","11","21","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"339","2021-03-04 15:44:06-03","IF","SPSF","08958","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"W.Hoehne",NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Instituto de Botanica&nf;Arbusto de mata seca;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","C.Teixeira","1944","12","19","SP","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,"Masculino"
"340","2021-03-04 15:44:07-03","IF","SPSF","35053","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.Affonso & G.M.P.Ferreira & A.Rafael & M.Gomes Neto","117","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; Arvoreta 1,6m altura, flores verde amareladas, frutos verdes a vermelhos; GEOGRAFIA: nucleo Curucutu, trilha do Embu Guaçu&nf;;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B.Baitello","1997","08","22","SP","São Paulo","P.E.Serra do Mar","-46.6300010681152","-23.5400009155273",NA,"1998","08","25",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"341","2021-03-04 15:44:06-03","IF","SPSF","14762","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R.Moraes","336","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta de 4 m de altura, flores brancas.; GEOGRAFIA: Mata Atlântica;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez","J.B. Baitello","1990","11","04","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,"1996","11","26",NA,NA,"700","700","34059","auto","Magnoliopsida",NA,NA,NA,"Masculino"
"342","2021-03-04 15:44:06-03","IF","SPSF","14882","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R.Moraes",NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de mais de 7 m de altura.;",NA,"Magnoliophyta","Laurales","(Meisn.) Mez",NA,"1991","12","19","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"343","2017-09-11 17:10:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Oreodaphne","brachybotrya","Oreodaphne brachybotrya",NA,"Pohl, JBE","s.n.","Southern America","Brazil",NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,"Meisn.",NA,NA,NA,NA,"Minas Gerais",NA,"circa Itambé, prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
