"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1182553","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","J. A. Kallunki","L. Riedel","s.n.","1826",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY01182553","NY01182553_01",NA,NA,NA,"In sylv. umbr. vivi Jietes.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1406793' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1182533","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","L. B. Smith","L. B. Smith","13181","1964","11","11","Brazil","Santa Catarina","Itapiranga","-53.77","-27.17",NA,NA,"NY01182533","NY01182533_01",NA,NA,NA,"Forest above Rio Uruguai, Barra Macaco Branco","150","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1406730' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1182541","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","L. Rossi","W. W. Thomas","9897","1993","05","12","Brazil","Bahia","Belmonte","-39.25","-16.13",NA,NA,"NY01182541","NY01182541_01",NA,NA,NA,"Barrolândia, Estação Experimental Gregorio Bondar CEPLAC, 48 km east of BR 101 on road to Belmonte",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501607' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-27 15:09:00-03","NY","NYBG","17527","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa leptostachys","Chodat & Hassl.",NA,"E. Hassler","5040",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"NY00017527","NY00017527_01",NA,NA,NA,"Iter ad Yerbales montium Sierra de Maracayú. In altoplanitie et decliviis Sierra de Maracayú.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=164035' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malvales","South America","sheet","leptostachys","type",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:30:50-03","UNESP-IBB","BOTU","3862","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Amaral Jr., A.","1218","1972","11","10","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999","BOTU003862",NA,NA,NA,NA,NA,NA,NA,"Nome vulgar: embira. Arbusto umbrófilo de 1 m. de altura, sem frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-08 11:10:24-03","UNESP-IBB","BOTU","25425","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Paschoal, M.E.S.","Carboni, M.","260","2005","08","31","Brasil","São Paulo","Bauru","-49.016667","-22.333333","49°01'w","22°20's","BOTU025425",NA,"2005","08","31","Reserva Legal do Campus da UNESP",NA,NA,"Mata de brejo; flor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:30:50-03","UNESP-IBB","BOTU","10293","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Hatschbach, G.","Kummrow, R.","1565","1981","09","17","Brasil","Paraná","Curitiba",NA,NA,"9999","9999","BOTU010293",NA,"1982",NA,NA,NA,NA,NA,"Arbusto 2m, flor amarela. Mata de galeria do Rio Iguaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:30:50-03","UNESP-IBB","BOTU","3916","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Oliveira, A.M.","5","1973","11","15","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999","BOTU003916",NA,NA,NA,NA,NA,NA,NA,"Planta arbustiva, trepadeira, encontrada no cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:10:24-03","UNESP-IBB","BOTU","27976","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Ishara, K.L.","Ishara, K.L.","256","2008","12","02","Brasil","São Paulo","Pratânia","-48.733333","-22.8","48°44'w","22°48's","BOTU027976",NA,NA,NA,NA,"Fazenda Palmeira da Serra",NA,NA,"Arbusto 1,5m,frutos brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:30:50-03","UNESP-IBB","BOTU","11789","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Sobral, M.","Sobral, M.","2587","1983","10",NA,"Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,NA,"9999","9999","BOTU011789",NA,"1983","10",NA,NA,NA,NA,"Arbusto ca. 2 m de altura, em interior da mata; frutos maduros brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:21:02-03","UFRJ","RFA","14674","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","G.G. Hatschbach","G.G. Hatschbach","32602","1973","09","28","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"RFA50088",NA,NA,NA,NA,"Rio Miringuava",NA,NA,"Arbusto de 2 m, flor creme, feminino",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-24 17:11:07-03","UTFPR","DVPR","2812","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Giraldi, C","s.n.","1996","09","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"DVPR002812",NA,"1997",NA,NA,"Canion Guartelá",NA,NA,"Arbusto, flores creme-esverdeadas com estames amarelos.","Magnoliophyta",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:50:03-03","EAO","IAN","39418","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Li; Nevling, Jr","Archer, WA","62","1936","09","04","Brasil","Mato Grosso",NA,NA,NA,NA,NA,"IAN039418",NA,"1959",NA,NA,"Lageado, Campo Grande.",NA,NA,"Shrub.","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:50:03-03","EAO","IAN","59194","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Li; Nevling, Jr","Rambo, B","42805","1949","08","08","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"IAN059194",NA,"1959",NA,NA,"Cristal para Porto Alegre.",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:50:03-03","EAO","IAN","59210","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Li; Nevling, Jr","Rambo, B","42621","1949","07","20","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"IAN059210",NA,"1959",NA,NA,"Portão, para São Leopoldo.",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:50:03-03","EAO","IAN","59211","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Li; Nevling, Jr","Rambo, B","44060","1949","10","24","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"IAN059211",NA,"1959",NA,NA,"Barreto Viana para San Leopoldo.",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:50:03-03","EAO","IAN","67595","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Li; Nevling, Jr","Rambo, B","48775","1950","09","11","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"IAN067595",NA,"1959",NA,NA,"Para Osório.",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-12-04 15:25:55-03","PUCPR","HUCP","16452","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Kuroda, M","Kuroda, M","010","2001","08",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00019188","HUCP00019188",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"62","2019-12-04 15:25:55-03","PUCPR","HUCP","17078","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Selusniaki, M",NA,"543","2005","10","03","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00019126","HUCP00019126",NA,NA,NA,"Parque Municipal do Passaúna",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:55-03","PUCPR","HUCP","20743","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Selusniaki, M","Gonçalves, DS","s.n.","2008","09","30","Brasil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"HUCP00019366","HUCP00019366",NA,NA,NA,"Refúgio de Vida Silvestre",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:55-03","PUCPR","HUCP","13739","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Hatschbach, GG","Hatschbach, GG","53672","1989","12","06","Brasil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"HUCP00019075","HUCP00019075",NA,NA,NA,"Rodovia para Mangueirinha",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:25:56-03","PUCPR","HUCP","23518","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dunaiski, A","Dunaiski, A","3420","2007","08","18","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"HUCP00019084","HUCP00019084",NA,NA,NA,"Balneário Guarapari",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"66","2019-12-04 15:25:55-03","PUCPR","HUCP","1245","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Acra, LA","Castellano, C","002",NA,NA,NA,"Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"HUCP00019547","HUCP00019547","1985","08","11","Camping Club do Brasil",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"67","2019-12-04 15:25:56-03","PUCPR","HUCP","22525","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Barboza, E","Felitto, G; Lozano, E; Kersten, RA","113","2011","08","19","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"HUCP00019781","HUCP00019781",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:25:55-03","PUCPR","HUCP","15552","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Oliveira, EHA","Gruber, JS","011","2000","06","03","Brasil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,NA,NA,NA,NA,NA,"São Lourenço",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:25:56-03","PUCPR","HUCP","653","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Acra, LA","Neto, AAD","016",NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"HUCP00019127","HUCP00019127","1984","10","03","Serra do Arunã",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:25:55-03","PUCPR","HUCP","1246","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Acra, LA","Back, G","001",NA,NA,NA,"Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,"HUCP00019741","HUCP00019741","1987","07","25","Tomás Coelho",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:56-03","PUCPR","HUCP","355","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Acra, LA","Acra, LA","0152",NA,NA,NA,"Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUCP00019145","HUCP00019145","1987","06","06","Santa Barbara, Politécnico.",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"72","2019-12-04 15:25:55-03","PUCPR","HUCP","21646","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Reus, TC","Colombo, N; Reus, TC","001","2010","09","10","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00019055","HUCP00019055",NA,NA,NA,"Jardim Botânico",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"73","2019-12-04 15:25:56-03","PUCPR","HUCP","570","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Acra, LA","Grams, LC","005",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00019093","HUCP00019093","1984","08","23","Parque Barigui",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"74","2019-12-04 15:25:56-03","PUCPR","HUCP","5340","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Acra, LA","Mattiazzo, R","002","1985","08","15","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00019802","HUCP00019802",NA,NA,NA,"Parque Barigui",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"75","2019-12-04 15:25:55-03","PUCPR","HUCP","20459","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Selusniaki, M","Cervi, AC","241","2009","09","10","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00019373","HUCP00019373",NA,NA,NA,"Parque Barigui",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"76","2019-12-04 15:25:55-03","PUCPR","HUCP","10530","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Kozera, C","Kozera, C","182","1996","08","31","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00019179","HUCP00019179",NA,NA,NA,"Parque Barigui",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"77","2019-12-04 15:25:55-03","PUCPR","HUCP","182","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Jaszczerski, JC","Ferraz, A","016",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023451","HUCP00023451","1985","08","12","Parque Iguaçu",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"78","2019-12-04 15:25:55-03","PUCPR","HUCP","20702","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Gonçalves, DS","s.n.","2008","09","30","Brasil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"HUCP00019107","HUCP00019107",NA,NA,NA,"Refúgio de Vida Silvestre",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"79","2019-12-04 15:25:56-03","PUCPR","HUCP","3295","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Silva, SM","Britez, RM","1983",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00019854","HUCP00019854","1988","08","28","Ilha do Mel, Brasília.",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"80","2019-12-04 15:25:56-03","PUCPR","HUCP","22251","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Felitto, G","Felitto, G; Santos, EL; Roher, D","325","2012","08","26","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"HUCP00019833","HUCP00019833",NA,NA,NA,"Fazenda Cambiju",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"81","2019-12-04 15:25:55-03","PUCPR","HUCP","1500","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Acra, LA","Lenz, VL","007",NA,NA,NA,"Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"HUCP00019750","HUCP00019750","1984","09","09","Praia de Leste",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"82","2019-12-04 15:25:55-03","PUCPR","HUCP","13982","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Libsch, D","Libsch, D","427","2002","03","23","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUCP00019270","HUCP00019270",NA,NA,NA,"Lagoinha",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"83","2019-12-04 15:25:55-03","PUCPR","HUCP","13954","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Ribas, OS","Libsch, D","395","2002","01","08","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUCP00019322","HUCP00019322",NA,NA,NA,"Lagoinha",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"84","2019-12-04 15:25:55-03","PUCPR","HUCP","18056","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Cordeiro, J; Rodrigues, R","Gruber, JS","004","2000","05","07","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUCP00019707","HUCP00019707","2007",NA,NA,"Proação PUC",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-26 18:09:55-03","CPAN-UFMS","COR","10421","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","G. Hatschbach","Barbosa, E;Ferreira, L.A.","368","1999","08","29","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Jardim Ipê. Mata de galeria.; ;.",NA,NA,"Com Flor: creme",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-26 18:09:55-03","CPAN-UFMS","COR","10035","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","G. Hatschbach","E.Barbosa; L.A. Ferreira","368","1999","08","29","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Jardim Ipê. Mata de Galeria; ;.",NA,NA,"Com Flor: creme",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:25:21-03","UFBA","ALCB","126488","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Guedes, ML","Guedes, ML; Silveira, ER; Guaré, F","25245","2016","11","09","Brasil","Ceará","Baturité","-39.466667","-4.533333","-39.466667","-4.533333","ALCB040269","ALCB040269 ALCB040269_1","2017","02",NA,NA,NA,NA,"Flores esbranquiçada.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-10-09 11:25:21-03","UFBA","ALCB","127917","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Guedes, ML","Guedes, ML; Maia Neto, AL; Alunos de Botânica BIOC05","25598","2017","04","02","Brasil","Bahia","Igrapiúna","-39.155556","-13.874167","-39.155556","-13.874167","ALCB045292","ALCB045292","2017","05",NA,"Litoral Sul, Reserva Espinita, Estrada Maria Wanda e Estrada Eng. Agr. Lemos Maia.",NA,NA,"Folhas coriáceas, discolores. Frutos amarelos.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-24 18:14:22-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Hatschbach, G","Barbosa, E; Ferreira, LA","368","1999","08","29","Brasil","Paraná","São José dos Pinhais","-49.2","-25.533333","-49.2","-25.533333",NA,NA,"1999",NA,NA,"Jardim IpÆ",NA,NA,"2,0 m. Flor creme.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-10-09 11:25:21-03","UFBA","ALCB","126489","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Guedes, ML","Guedes, ML; Silveira, ER; Guaré, F","25246","2016","11","09","Brasil","Ceará","Baturité","-39.466667","-4.533333","-39.466667","-4.533333","ALCB040270","ALCB040270","2017","02",NA,NA,NA,NA,"Indivíduo com frutos do típo núcula globosa com restos de hipanto tubuloso.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-02-08 10:00:37-03","NBC","NL-BOTANY","AMD.110323","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Herter WG",NA,"1933","11","01","Uruguay",NA,NA,NA,NA,NA,NA,"NL-AMD110323","NL-AMD110323",NA,NA,NA,"Plantae Uruguayenses, Dep de Treinta Tres. Dict. tacuari.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.110323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"92","2020-02-08 10:00:37-03","NBC","NL-BOTANY","AMD.110324","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Herter WG",NA,"1929","09","29","Uruguay",NA,NA,NA,NA,NA,NA,"NL-AMD110324","NL-AMD110324",NA,NA,NA,"Plantae Urugayneses. Dep de Maldonado. Loc. Dict. Sterra Animas.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.110324 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"93","2020-02-08 10:00:37-03","NBC","NL-BOTANY","L.2473852","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Lorentz PG",NA,"1878","09","01","Uruguay",NA,NA,NA,NA,NA,NA,"NL-L2473852","NL-L2473852",NA,NA,NA,"Flora Entreriana ?. In Ufergebusche am Hafen.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2473852 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
