"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"1311","2021-02-08 12:42:15-03","UFRGS","ICN","142141","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R",NA,NA,NA,"Camargo, R","2004","02","11","Brasil","SC","Pirabeiraba","1 km em direção a Joinvile",NA,NA,NA,NA,"Árvore","ICN00024901","234","ICN00024901",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","2021-02-08 12:42:15-03","UFRGS","ICN","146517","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Lima, HC","2011","03","16","Miotto, STS","2007","01","08","Brasil","SC","Garuva","para Guaratuba; 26°00'57,5''S 48°44'49,3''W","-48.746944","-26.015833","-48.746944","-26.015833","Beira de mata","ICN00024911","2429","ICN00024911 ICN00024911_1",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","2020-04-30 16:06:59-03","UFMT","CNMT","5080","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Santos, J.P.","2015","02","25","França, A. L.; Silva, D.","2015","04",NA,"Brasil","Mato Grosso","Cotriguaçu","Fazenda São Nicolau.","-55.819278","-9.483","55°49'09.4W","9°28'58.8S","FloresSão amarelas, vistosasSe destacando na copa da árvore. Projeto Caracterização da Flora e Modelos de Restauração de Áreas de Preservação Permanete (APP'S) Degradadas no Estado do Mato Grosso.","CNMT005080","34",NA,"217","217",NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","94878","PreservedSpecimen","Plantae","Leguminosae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R.",NA,NA,NA,"Camargo, R.","2003","12",NA,"Brasil","Santa Catarina","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"Árvore, flor amarela. ICN 142132","HAS0094878","163",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"1315","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","94886","PreservedSpecimen","Plantae","Leguminosae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R.",NA,NA,NA,"Camargo, R.","2004","02",NA,"Brasil","Santa Catarina","Joinville","Entre Araquari e a cidade","-48.8456001281738","-26.3043994903564",NA,NA,"Árvore, frutos imaturos. ICN 142143","HAS0094886","237",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"1316","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","94876","PreservedSpecimen","Plantae","Leguminosae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R.",NA,NA,NA,"Camargo, R.","2003","11",NA,"Brasil","Santa Catarina","Navegantes","3 km da BR 101, estrada para cidade","-48.6542015075684","-26.8988990783691",NA,NA,"Árvore, isolada no campo, flor amarela. ICN 142139","HAS0094876","145",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"24562","auto",NA,NA,NA,NA,NA,NA
"1317","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","94879","PreservedSpecimen","Plantae","Leguminosae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R.",NA,NA,NA,"Camargo, R.","2004","01",NA,"Brasil","Santa Catarina","Pomerode","Entre Blumenau e a cidade","-49.1768989562988","-26.7406005859375",NA,NA,"Árvore, frutos imaturos. ICN 142129","HAS0094879","189",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"14075","auto",NA,NA,NA,NA,NA,NA
"1318","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","94877","PreservedSpecimen","Plantae","Leguminosae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R.",NA,NA,NA,"Camargo, R.","2004","01",NA,"Brasil","Santa Catarina","São João Batista",NA,"-48.8493995666504","-27.2761001586914",NA,NA,"Árvore, frutos imaturos e alguns maduros da floração anterior","HAS0094877","181",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19004","auto",NA,NA,NA,NA,NA,NA
"1319","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","94885","PreservedSpecimen","Plantae","Leguminosae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R.",NA,NA,NA,"Camargo, R.","2003","11",NA,"Brasil","Santa Catarina","São João Batista","8 KM em direção a Brusque","-48.8493995666504","-27.2761001586914",NA,NA,"Árvore, flor amarela e botões. ICN 142145","HAS0094885","139",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19004","auto",NA,NA,NA,NA,NA,NA
"1320","2021-04-05 12:34:33-03","UNIVASF","HVASF","4126","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","J.G. Carvalho-Sobrinho","2009","07","15","J.R. Maciel","2009","04","29","Brasil","Ceará","Mauriti","Estrada para Freixeiras.","-38.755138","-7.254666","-38.755138","-7.254666","Árvore ca. 5m alt. Frutos verdes.","HVASF004126","1090",NA,"526","526","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1321","2021-04-05 12:34:40-03","UNIVASF","HVASF","8226","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","D.G. Oliveira","2013","09","25","D. Araújo","2010","06","02","Brasil","Paraíba","Monteiro","Afloramento rochoso, Serra do Morcego.","-37.133138","-7.846138","-37.133138","-7.846138","Árvore. frutos vináceos.","HVASF008226","1624",NA,"723","723","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1322","2021-04-05 12:34:40-03","UNIVASF","HVASF","18691","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","R.A. Silva","2012","12","21","R.A. Silva","2012","12","05","Brasil","Paraíba","São José de Piranhas","Serra do Vital, Sítio do Vital","-38.549666","-7.165702","-38.549666","-7.165702","Árvore com ca. de 8m de altura. Frutos em samaras, imaturos verdes.","HVASF018691","2306",NA,"722","722","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1323","2021-04-05 12:34:33-03","UNIVASF","HVASF","18852","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","cf. floribundum","Platymiscium cf. floribundum","Vogel","D.G. Oliveira","2013","01","24","R.A. Silva","2012","12","13","Brasil","Ceará","Jardim","Sítio Areias, propriedade do Sr. José Nascimento","-39.305083","-7.571","-39.305083","-7.571000","Árvore com ca. de 5m de altura. Frutos jovens verdes.","HVASF018852","2467",NA,"731","731","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1324","2021-04-05 12:34:40-03","UNIVASF","HVASF","19100","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","A.C.P. Oliveira","2013","02","04","A.C.P. Oliveira","2013","01","08","Brasil","Paraíba","São José de Piranhas","Sítio Serrinha","-38.440241","-7.152686","-38.440241","-7.152686","Árvore com ca. de 4,50m alt.. Folha composta e alterna. Fruto marrom.","HVASF019100","2137",NA,"532","532","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1325","2021-04-05 12:34:40-03","UNIVASF","HVASF","5804","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum var. obtusifolium","Vogel","L.P. Queiroz","2011","05","13","J.G. Carvalho-Sobrinho","2009","09","18","Brasil","Paraíba","São José de Piranhas","Estrada de Monte Horebe para Mauriti","-38.550388","-7.167055","-38.550388","-7.167055","Árvore ca. 5m alt. Folíolos papiráceos, brilhantes. Pétalas amarelas. Frutos passados marrom-claros. OBS: Frutos separados.","HVASF005804","2385",NA,"724","724","América do Sul",NA,NA,NA,NA,"var. obtusifolium",NA,NA,NA,NA,NA,NA,NA,"U"
"1326","2021-04-05 12:34:33-03","UNIVASF","HVASF","6202","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Marcondes Oliveira","2009","08","31","Marcondes Oliveira","2009","08","31","Brasil","Ceará","Brejo Santo","Sítio Sozinho, Área aberta formada por propriedades rurais","-39.087777","-7.484833","-39.087777","-7.484833","Árvore ± 4m alt. Flores amarelas. Frutos maturos marrons-claros. Freqüênte. violete-branco","HVASF006202","4458",NA,"816","816","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1327","2021-04-05 12:34:40-03","UNIVASF","HVASF","6215","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Marcondes Oliveira","2009","09","01","Marcondes Oliveira","2009","09","01","Brasil","Pernambuco","Cedro","Sítio Cabaceiras, Propriedade particular","-39.194083","-7.745972","-39.194083","-7.745972","Árvore ± 4m alt. Frutos maturos amarronzados. Freqüênte. violete-branco","HVASF006215","4471",NA,"533","533","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1328","2021-04-05 12:34:33-03","UNIVASF","HVASF","6089","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","D.P. Souza","2012","12","07","D. Araújo","2009","05","23","Brasil","Bahia","Casa Nova","Estrada vicinal que vai p/ balneário, a estrada BR-235. Solo arenoso, vegetação.","-41.21475","-9.270327","-41.214750","-9.270327","Arvoreta. Frutos verdes.","HVASF006089","653",NA,"416","416","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1329","2021-04-05 12:34:40-03","UNIVASF","HVASF","18069","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","D.P. Souza","2012","10","31","A.C.P. Oliveira","2012","10","30","Brasil","Ceará","Jardim","Sítio Água Branca","-39.217086","-7.58253","-39.217086","-7.582530","Árvore com ca. de 6,00m alt.. Folha composta e alterna. Fruto alado marrom.","HVASF018069","1752",NA,"758","758","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1330","2019-11-21 10:06:22-03","IBt","SP","12921","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Hoehne, FC","1924","12","04","Brasil","São Paulo",NA,"Estrada da Pirapora a Cabreuva",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","2019-11-21 10:06:22-03","IBt","SP","194408","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Mantovani, W","1986","06",NA,"Xavier, RDC; et al.","1982","10","27","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Na beira do rio Bopeva","-48","-25.166667","-48","-25.166667",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2019-11-21 10:06:22-03","IBt","SP","309707","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel",NA,NA,NA,NA,"Fernandes, GD; et al.","1995","02","08","Brasil","São Paulo","Barra do Turvo","BR 116, entrada para Bairro dos Barreiros. Mata atlântica de encosta","-48.466944","-24.79375","-48.466944","-24.79375",NA,NA,"32650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","2019-11-21 10:06:22-03","IBt","SP","358864","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Siniscalchi, CM","2011","03",NA,"Nóbrega, MG; Lino, MRD; Viana, MCT; Mendes, LC","1999","09","16","Brasil","Distrito Federal","Brasília","Estação Ecológica Jardim Botânico de Brasília, Área administrativa, trilha de saída, próxima à Alameda das Nações","-47.85","-15.866667","-47.85","-15.866667",NA,"SP027724","1021","SP027724","1025","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2019-11-21 10:06:22-03","IBt","SP","491438","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Kameyama, C","2013","11","14","Kameyama, C; Fortes, EP","2013","11","14","Brasil","São Paulo","São Paulo","Área do Rodoanel Mário Covas, trecho Norte. Jardim Vitória Régia, lote 1.","-46.704194","-23.439361","-46.704194","-23.439361",NA,NA,"314",NA,"774","774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2019-11-21 10:06:22-03","IBt","SP","491442","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Shirasuna, RT","2012",NA,NA,"Shirasuna, RT","2012","10","11","Brasil","São Paulo","Guarulhos","Área diretamente afetada, próx a Rua Dias Gomes. Isolada em pasto.","-46.476","-23.398722","-46.476","-23.398722",NA,NA,"3033",NA,"790","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","2019-11-21 10:06:22-03","IBt","SP","270552","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Carvalho, AM; et al.","1993","07","03","Brasil","Bahia","Ilhéus","Estrada Pontal - Buerarema coletas entre kms 23 e 30. Região mata higrófila sul baiana. Mata perturbada","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"4275",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"1337","2019-11-21 10:06:22-03","IBt","SP","55422","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Ducke, A","1954","10","11","Brasil","Ceará","Maranguape","Pé da serra","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,"2349",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40608","auto",NA,NA,NA,NA,NA,NA
"1338","2019-11-21 10:06:22-03","IBt","SP","55421","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Ducke, A","1954","10","11","Brasil","Ceará","Maranguape","Pé da serra","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,"2348",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40608","auto",NA,NA,NA,NA,NA,NA
"1339","2019-11-21 10:06:22-03","IBt","SP","47422","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Heringer, EP","1944","10","12","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"905",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA
"1340","2019-11-21 10:06:22-03","IBt","SP","78146","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Heringer, EP","1960","10","08","Brasil","Minas Gerais","Paraopeba","Margem do Rio Paraopeba. Mata ciliar e solos bons","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"5421",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA
"1341","2019-11-21 10:06:22-03","IBt","SP","45920","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Oliveira, JE","1941","05","09","Brasil","Minas Gerais","Tombos","Fazenda das Antilhas. Margem de rio. Capoeira.","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"357",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA
"1342","2019-11-21 10:06:22-03","IBt","SP","37842","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Mello Barreto","1935","08","15","Brasil","Minas Gerais","Tombos","Fazenda das Antilhas. Restos de mata","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA
"1343","2019-11-21 10:06:22-03","IBt","SP","396759","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel",NA,NA,NA,NA,"Luchiari, C; et al.","1996","11","25","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Est. Juturnaiba, km 1","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"753",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"1344","2019-11-21 10:06:22-03","IBt","SP","24419","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Camargo, R","2005","07",NA,"Hoehne, FC","1929","10","14","Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"1345","2019-11-21 10:06:22-03","IBt","SP","334762","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Lima, HC","2001","05",NA,"Martins, SE; Sampaio, PSP","1998","11","17","Brasil","São Paulo","Bertioga","Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"329",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"1346","2019-11-21 10:06:22-03","IBt","SP","465640","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Lima, HC",NA,NA,NA,"Martins, SE; Sampaio, PSP","2000","06","06","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, Km 211,5. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"714",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"1347","2019-11-21 10:06:22-03","IBt","SP","66066","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Pires, AS; Kuhlmann, M","1946","08","27","Brasil","São Paulo","Bragança Paulista","Sete Pontes, Sítio do Sr. J. Calegare","-46.5400009155273","-22.9500007629395",NA,NA,NA,NA,"1475",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17597","auto",NA,NA,NA,NA,NA,NA
"1348","2019-11-21 10:06:22-03","IBt","SP","30944","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Hoehne, FC","1933","10","04","Brasil","São Paulo","Cabreúva",NA,"-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16877","auto",NA,NA,NA,NA,NA,NA
"1349","2019-11-21 10:06:22-03","IBt","SP","156312","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Mantovani, W","1986","06",NA,"De-Grande, DA; Lopes, EA","1978","11","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Margem direita do rio Cachoeirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"168",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"1350","2019-11-21 10:06:22-03","IBt","SP","193254","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Mantovani, W","1986","05",NA,"Marassi, RD; et al.","1982","11","23","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Ilha de Pedro Luís. beira do rio","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"1351","2019-11-21 10:06:22-03","IBt","SP","245918","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Pinto, RB","2013","11",NA,"Melo, MMRF; Atanasio, A","1988","07","22","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"820",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"1352","2019-11-21 10:06:22-03","IBt","SP","13375","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Luederwaldt, H","1913","11",NA,"Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"2201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"1353","2019-11-21 10:06:22-03","IBt","SP","767","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Hoehne, FC","1917","10","24","Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SP027726","s.n.","SP027726",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1354","2019-11-21 10:06:22-03","IBt","SP","29841a","Carpo","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Hoehne, FC","1932","10","19","Brasil","São Paulo","São Paulo","Butantan. Planta viva nº 295","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1355","2019-11-21 10:06:22-03","IBt","SP","29841","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Hoehne, FC","1932","10","19","Brasil","São Paulo","São Paulo","Butantan. Planta viva nº 295","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1356","2019-11-21 10:06:22-03","IBt","SP","338676","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Kirizawa, M","1999","11","17","Kirizawa, M","1999","11","17","Brasil","São Paulo","São Paulo","Jardim Botânico, Bosque das imbuias","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"3396",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1357","2019-11-21 10:06:22-03","IBt","SP","32142","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","1993","12","21","Hoehne, FC","1935","04","12","Brasil","São Paulo","São Paulo","Jardim Botânico, Butantan. Planta viva nº 295","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1358","2019-11-21 10:06:22-03","IBt","SP","56680","S","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel","Klitgaard, BB","2006",NA,NA,"Handro, O","1960","10","19","Brasil","São Paulo","São Paulo","Nativa do Jd. Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
