"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber"
"289","2020-10-14 10:03:09-03","FURB","FURB","6102","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Sevegnani, L","2007","05","09","Stival-Santos, A.; Verdi, M.","2007","05","09","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889","Projeto de pesquisa.","FURB31253","FURB31253","122","30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-10-14 10:03:09-03","FURB","FURB","61490","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Marinero, F.","2017","04","20","Bach Jr., R.","2016","11","29","Brasil","Paraná","Nova Esperança do Sudoeste",NA,"-53.28","-25.92","-53.2800000","-25.9200000","Árvore 10,5 m; flores marrons","FURB61490","FURB61490","588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-10-14 10:03:09-03","FURB","FURB","63335","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Caxambu, M. G.","2018","07","04","Siqueira, E. L.","2018","06","21","Brasil","Paraná","Ivaiporã","Estação Ecológica Municipal Faian.","-51.6919444","-24.2891666","-51.6919444","-24.2891666","Árvore ca. 6m, heliófita; Frutos maduros amarelados Habitat: Relevo: ondulado; floresta Estacional Semidecidual Montana Habito: Árvore","FURB63335","FURB63335","2606","727","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-10-14 10:03:09-03","FURB","FURB","8503","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Oliveira, AA de","2011","02","09","Gasper, A.L. de; Dreveck, S. & Brogni, E.","2008","04","08","Brasil","Santa Catarina","Santa Terezinha","Morro do Taió.","-50.04","-26.73","-50.0400000","-26.7300000","Florística IFFSC 796. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; Fruto verde;","FURB31223","FURB31223","1679","765","765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-10-14 10:03:09-03","FURB","FURB","9006","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Sevegnani, L","2008","11","06","Uller, H.F.","2008","11","01","Brasil","Santa Catarina","Taió","Santo Antônio.","-50.0341666","-27.0463889","-50.0341666","-27.0463889",NA,"FURB31240","FURB31240","23","380","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-10-14 10:03:09-03","FURB","FURB","3016","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Oliveira, AA de","2010","04","12","Cordeiro, J.; Silva, J.M.; Fendrich, R. & Pacheco, F.R.V.","1999","01","21","Brasil","Paraná","Morretes","Rio Grota Funda.","-48.834400177002","-25.476900100708",NA,NA,NA,"FURB02342","FURB02342","1509",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-10-14 10:03:09-03","FURB","FURB","1987","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Oliveira, AA de","2011","02","09","Sevegnani, L.","2001","06","25","Brasil","Santa Catarina","Apiúna","Fazenda Colégio São Paulo.","-49.3897018432617","-27.0356006622314",NA,NA,"Projeto Mata Ciliar, Furb/ Embrapa.","FURB31224","FURB31224",NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-10-14 10:03:08-03","FURB","FURB","1036","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Sevegnani, L","2001","06","16","Sevegnani, L.","2001","06","16","Brasil","Santa Catarina","Ascurra","Fazenda Colégio São Paulo.","-49.3755989074707","-26.9552993774414",NA,NA,"Projeto EMBRAPA / FURB","FURB31236","FURB31236",NA,NA,NA,"11742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-10-14 10:03:09-03","FURB","FURB","62181","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Colares, R.; Guislon, A.V.","2018","03","21","Medeiros, A.","2017","09","23","Brasil","Santa Catarina","Balneário Camboriú","Laranjeiras.","-48.6347007751465","-26.9906005859375",NA,NA,"Coleta 717 Habitat: Terrícola Habito: Arbustivo","FURB62181","FURB62181","717",NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-10-14 10:03:09-03","FURB","FURB","62196","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Colares, R.; Guislon, A.V.","2017","07","17","Medeiros, A.","2017","04","20","Brasil","Santa Catarina","Balneário Camboriú","Laranjeiras.","-48.6347007751465","-26.9906005859375",NA,NA,"Coleta 130.","FURB62196","FURB62196","130",NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-08 08:53:37-03","FURB","FURB","504","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Sevegnani, L","1996","08","28","Freygang, C.C.; Severo, I.S.","1995","05","25","Brasil","Santa Catarina","Blumenau","Sulfabril.","-49.0661010742188","-26.9193992614746",NA,NA,NA,"FURB31238","FURB31238",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-08 08:53:37-03","FURB","FURB","4198","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Sevegnani, L.","2001","06","25","Brasil","Santa Catarina","Ibirama","Encosta do Morro Pelado.","-49.5177993774414","-27.0569000244141",NA,NA,NA,"FURB31241","FURB31241",NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-08 08:53:37-03","FURB","FURB","2141","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Oliveira, AA de","2011","02","09","Sevegnani, L.","1997","11","12","Brasil","Santa Catarina","Indaial","Morro dos Bugios.","-49.2317008972168","-26.8978004455566",NA,NA,NA,"FURB31225","FURB31225",NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-10-14 10:03:09-03","FURB","FURB","58123","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Funez, L.A.","2018","01","15","Funez, L.A.; Zermiani, A.E.","2018","01","15","Brasil","Santa Catarina","Penha","Trilha para Galheta e Galhetinha.","-48.6458015441895","-26.7693996429443",NA,NA,"Frutos imaturos verdes-glaucos Habitat: Floresta Habito: Árvore","FURB58123","FURB58123","7031",NA,NA,"9872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-08 08:53:37-03","FURB","FURB","2955","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Gasper, AL de","2011","01","24","Sevegnani, L.","2001","06","23","Brasil","Santa Catarina","Rio Rufino",NA,"-49.7792015075684","-27.8605995178223",NA,NA,NA,"FURB31217","FURB31217",NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-16 17:54:59-03","UCS","HUCS","12515","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Pennington, T.D.","1997",NA,NA,"Hatschbach, G.","1993","10","12","Brasil","Paraná","Dr. Ulysses","Rod. PR-092, km 125-128, Serra da Paranapiacaba",NA,NA,NA,NA,"árvore 8m, fruto amarelo pálido; mata",NA,NA,"59221",NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-16 17:54:59-03","UCS","HUCS","13603","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Hatschbach, G.","1998",NA,NA,"Silva, J.M.","1998","08","29","Brasil","Paraná","Guaratauba","Estrada para a Colônia Limeira",NA,NA,NA,NA,"árvore 4m; próximo ao rio",NA,NA,"2436",NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-16 17:54:59-03","UCS","HUCS","33929","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Cotarelli, V.M.","2008",NA,NA,"Cotarelli, V.M.","2008","04","08","Brasil","Paraná","Sertanópolis","Fazenda próximo a base do pedágio","-51.165833","-23.165","-51.165833","-23.165","árvore 5m, frutos imaturos verdes claros; beira da estrada que corta a entrada da fazenda",NA,NA,"74",NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-03-16 17:54:59-03","UCS","HUCS","41210","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Ferreira Jr, M.","2011","08","01","Ferreira Jr, M.","2011","07","29","Brasil","Paraná","Apucarana","Parque da Raposa","-51.409722","-23.538417","-51.409722","-23.538417","árvore 12m, fruto maduro, arilo vermelho - FUEL 49998",NA,NA,"203",NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-16 17:54:59-03","UCS","HUCS","45121","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Sobral, M.","2010","01","25","Stival-Santos, A.","2009","11","05","Brasil","Santa Catarina","Botuverá","Lageado Alto - Recanto Feliz","-49.14","-27.18","-49.14","-27.18","arvoreta; Fruto verde; flor botão floral; Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento",NA,NA,"1154","307","307",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-16 17:54:59-03","UCS","HUCS","48608","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Sobral, M.","2010","10","25","Stival-Santos, A.","2010","06","02","Brasil","Santa Catarina","Palhoça","Pedra Branca.","-48.691667","-27.63","-48.691667","-27.63","Florística IFFSC 318 (Arvoreta); interior de fragmento",NA,NA,"2975","65","65",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-16 17:54:59-03","UCS","HUCS","48609","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Sobral, M.","2010","01","25","Dreveck, S.","2009","12","08","Brasil","Santa Catarina","Corupá","Rio Mandioca.","-49.320278","-26.370556","-49.320278","-26.370556","Florística IFFSC 992 (Arvoreta); interior de fragmento",NA,NA,"1505","368","368",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-16 17:54:59-03","UCS","HUCS","49567","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Verdi, M.","2018","08","14","Verdi, M.","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-50.129444","-26.999444","-50.129444","-26.999444",NA,NA,NA,"5313","808","808",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-16 17:54:59-03","UCS","HUCS","7048","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Pennington, T.D.","1989",NA,NA,"Kummrow, R.","1986","01","02","Brasil","Paraná","Morretes","Estação Marumbi, picada para Engº Lange","-48.834400177002","-25.476900100708",NA,NA,"arvoreta 5m, frutos esverdeado; mata pluvial",NA,NA,"2692",NA,NA,"30514","auto","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-03-16 17:54:59-03","UCS","HUCS","33953","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Dall'Agnol, R.F.","2008","08","15","Francisco, E.M.","2008","06","27","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.2294006347656","-23.9013996124268",NA,NA,"arvoreta 4m, frutos esféricos claros",NA,NA,"151",NA,NA,"16036","auto","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-16 17:54:59-03","UCS","HUCS","11186","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Gonzatti, F.","2014","05",NA,"Wasum, R.A.","1995","12","14","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II","-50.5835990905762","-29.4480991363525",NA,NA,"interior da mata",NA,NA,"s.n.","800","800","76715","auto","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-03-16 17:54:59-03","UCS","HUCS","7770","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Hatschbach, G.","1989",NA,NA,"Ribas, O.S.","1989","07","02","Brasil","Paraná","Almirante Tamandaré","Jacuzal","-49.310001373291","-25.3246994018555",NA,NA,"arvoreta 4m, frutos creme; mata pluvial",NA,NA,"139",NA,NA,"18684","auto","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-16 17:54:59-03","UCS","HUCS","2605","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Smith, S.F.","1987","04",NA,"Seger, L.","1987","03","29","Brasil","Rio Grande do Sul","Dois Irmãos","Morro Reuter","-51.0853004455566","-29.5802993774414",NA,NA,"arvoreta; interior da mata",NA,NA,"s.n.",NA,NA,"7716","auto","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-16 17:54:59-03","UCS","HUCS","44707","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.",NA,NA,NA,NA,"Sobral, M.","1997","08",NA,"Brasil","Paraná","Morretes","Parque estadual Marumbi","-48.834400177002","-25.476900100708",NA,NA,"Região de mata ombrófila densa",NA,NA,"8541",NA,NA,"30514","auto","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-16 17:54:59-03","UCS","HUCS","16773","PreservedSpecimen","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C. DC.","Hatschbach, G.","1999",NA,NA,"Silva, J.M.","1999","04","27","Brasil","Paraná","Antonina","Rio Sapitanduva - Floresta Atlântica","-48.7118988037109","-25.4286003112793",NA,NA,"arvoreta 4m, fruto com arilo vermelho e semente preta; beira do rio",NA,NA,"2954",NA,NA,"38300","auto","Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-07-05 19:08:39-03","UFES","VIES","42324","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Sossai, B.G.; Silva, B.N.M.; Alves-Araujo, A.","2018","06","18","Brasil","Espírito Santo","Conceição da Barra","Estrada do Paliteiro. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES042324","VIES042324","201",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-07-30 12:23:21-03","UFES","VIES","42570","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","A.F.A. Scheidegger","2020","02","18","Sossai, B.G.; Nicchio, R.; Miranda, V.S.; Mendes, B.; Dias, L.F.D.; Alves-Araújo, A.; Nepomuceno, A.","2019","02","20","Brasil","Espírito Santo","Conceição da Barra","Estrada Principal. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES042570","VIES042570","385",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-08-18 17:30:37-03","UFES","VIES","47583","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","A.F.A. Scheidegger & S.C. Dutra","2020","02","18","Nichio-Amaral, R.; Sossai, B.G.; Miranda, V.S; Nepomuceno, A.; Oliveira, R.M.","2020","01","16","Brasil","Espírito Santo","Conceição da Barra","Extremo sul - área de alagado. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES047583","VIES047583","1125",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-07-30 12:23:21-03","UFES","VIES","42775","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","A.F.A. Scheidegger & S.C. Dutra","2020","02","18","Gurtler, J.; Nepomuceno, A.; Sossai, B. G.; Nichio-Amaral, R.; Mello, B. N.; Miranda, V.S.","2019","03","28","Brasil","Espírito Santo","Conceição da Barra","Trilha da Lagoa Seca/Córrego do Arthur. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES042775","VIES042775","643",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-07-05 19:08:39-03","UFES","VIES","42296","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Sossai, B.G.; Silva, B.N.M.; Alves-Araujo, A.","2018","06","16","Brasil","Espírito Santo","Conceição da Barra","Trilha do Canastra. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES042296","VIES042296","173",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-07-30 12:23:21-03","UFES","VIES","42607","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","A.F.A. Scheidegger","2020","02","18","Nichio-Amaral, R.; Alves-Araújo, A.; Nepomuceno, A.; Miranda, V.S.; Sossai, B.G.; Mendes, B.S.; Dias, L.F.D.","2019","02","20","Brasil","Espírito Santo","Conceição da Barra","Trilha do Paliteiro. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES042607","VIES042607","596",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-04-27 16:10:38-03","UFES","VIES","11175","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Assis, A.M.","2010","07","01","Menezes, B.D.; Assis, A.M. & Cribari, R.S.","2010","07","01","Brasil","Espírito Santo","Serra","APA Mestre Álvaro, Vertente sudeste. Acesso pelo Bairro Jardim Tropical (FURNAS).","-40.514444","-20.315556","40º30'52''W","20º18'56''S",NA,"VIES011175","VIES011175","7","180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-07-30 12:23:21-03","UFES","VIES","47232","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","A.F.A. Scheidegger & S.C. Dutra","2020","02","18","Dutra, S.C.; Moraes, Q.S; Silvestre, S.S.; Alves-Araújo, A.; Scheidegger, A.F.A.","2019","11","26","Brasil","Espírito Santo","Conceição da Barra","Região extremo sul. Flona do Rio Preto","-39.835278","-18.4325","39º50'7''W","18º25'57''S",NA,"VIES047232","VIES047232","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-07-30 12:23:21-03","UFES","VIES","47443","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","A.F.A. Scheidegger & S.C. Dutra","2020","02","18","Miranda, V.S.; Sossai, B.G.; Dutra, S.C.; Oliveira, R.M.","2020","01","28","Brasil","Espírito Santo","Conceição da Barra","Limite Sul da Flona. Flona do Rio Preto","-39.851667","-18.423889","39º51'6''W","18º25'26''S",NA,"VIES047443","VIES047443","630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-07-30 12:23:21-03","UFES","VIES","47454","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","A.F.A. Scheidegger & S.C. Dutra","2020","02","18","Dutra, S.C.; Scheidegger, A.F.A.; Nichio-Amaral, R.; Sossai, B.G.; Nepomuceno, A.; Oliveira, R.M.; Miranda, V.S.","2020","01","31","Brasil","Espírito Santo","Conceição da Barra","Região extremo Sul. Flona do Rio Preto","-39.835833","-18.433611","39º50'9''W","18º26'1''S",NA,"VIES047454","VIES047454","188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-07-30 12:23:21-03","UFES","VIES","42829","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","A.F.A. Scheidegger & S.C. Dutra","2020","02","18","Nichio-Amaral, R.; Nepomuceno, A.; Miranda, V.S.; Gurtler, J.; Mello, B.N.; Sossai, B.G.","2019","03","29","Brasil","Espírito Santo","Conceição da Barra","Trilha do Canastra. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES042829","VIES042829","709",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-06-27 10:25:44-03","UFES","VIES","30818","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Lage, C.; Zorzanelli, R.F. & Fialho, A.C.","2012","07",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,NA,"VIES030818","VIES030818","125","650","650","17884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-06-27 10:25:44-03","UFES","VIES","31205","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.",NA,NA,NA,NA,"Curto, R.A.; Martins, L.T.; Klippel, V.H. & Silva, A.E.","2010","08","26","Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,NA,"VIES031205","VIES031205","185","650","650","17884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-06-27 10:25:43-03","UFES","VIES","12138","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Pirani, J.R.","2001",NA,NA,"Assis, A.M.","1998","10","30","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES012138","VIES012138","659",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-04-27 16:10:38-03","UFES","VIES","32893","S","Plantae","Meliaceae","Trichilia","pallens","Trichilia pallens","C.DC.","Dal col, A.C.S.","2014","01","17","Dal col, A.C.S.; Rodrigues Filho, J.","2014","01","17","Brasil","Espírito Santo","Guarapari","Parque Natural Municipal Morro da Pescaria.","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES032893","VIES032893","260",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
