"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"237","2021-02-12 16:53:51-03","UFMG","BHCB","146613","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Oliveira, JG; Rodrigues, FM","46","2008","01","22","Southern America","Brasil","Minas Gerais","Brumadinho","Inhotim, Na trilha da Caixa D'água.","-44.236944","-20.139167",NA,"Arvoreta com flores masculinas brancas.; Mata semi-decídua.","BHCB056376",NA,"870","870",NA,NA,"-44.236944","-20.139167","2020","09",NA,NA,"21",NA,NA,NA,NA,NA
"238","2021-02-12 16:53:51-03","UFMG","BHCB","146615","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Oliveira, JG; Rodrigues, FM","418","2009","02","10","Southern America","Brasil","Minas Gerais","Brumadinho","Inhotim, Na trilha que leva à obra Som da Terra.","-44.224444","-20.116111",NA,"Arvoreta.; Borda de mata semidecídua.","BHCB056375",NA,"860","860",NA,NA,"-44.224444","-20.116111","2020","09",NA,NA,"21",NA,NA,NA,NA,NA
"239","2020-12-11 11:35:22-03","UFMG","BHCB","191241","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Moreira, NC; Stehmann, JR; Gouvêa, YF","177","2015","02","12","Southern America","Brasil","Minas Gerais","Pedro Leopoldo","Lapa do Baú","-43.988889","-19.548056",NA,"Fruto laranja, folhas prateadas na face abaxial; Afloramento de calcário","BHCB191241","BHCB191241 BHCB191241_1 BHCB191241_v01 BHCB191241_v02 BHCB191241_v03 BHCB191241_v04","645","645",NA,NA,"-43.988889","-19.548056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-01-29 17:16:16-03","UFMG","BHCB","195214","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Ferreira, VL; Stehmann, JR","56","2018","09","18","Southern America","Brasil","Minas Gerais","Pedro Leopoldo","Lapa do Baú","-43.990833","-19.548056",NA,"Afloramento de calcário, em fenda no maciço.","BHCB195214",NA,"719","719",NA,NA,"-43.990833","-19.548056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-01-29 17:16:16-03","UFMG","BHCB","195215","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Ferreira, VL; Stehmann, JR; Santos, GVA","264","2019","04","18","Southern America","Brasil","Minas Gerais","Pedro Leopoldo","Lapa do Baú","-43.989722","-19.5475",NA,"Borda de mata seca na base de afloramento calcário","BHCB195215",NA,"680","680",NA,NA,"-43.989722","-19.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-11 11:35:22-03","UFMG","BHCB","86426","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5702","2004","02","29","Southern America","Brasil","Minas Gerais","Almenara","Fazenda Limoeiro","-40.869417","-16.009861",NA,"Coordenadas originais: 16°00'35,5S; 40°52'09,9W; Arbusto ca. 1,7 m, folhas papiráceas, argênteas na face abaxial, flores creme.; Afloramento de granito no alto de morro e margem da estrada adjacente, área aberta.","BHCB048312","BHCB048312","481","481",NA,NA,"-40.869417","-16.009861","2018","10",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-11 11:35:22-03","UFMG","BHCB","84055","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Hatschbach, G","39601","1997","01","25","Southern America","Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,"Arbusto, 2 metros, flor creme.; Encosta do morro.","BHCB050572","BHCB050572",NA,NA,NA,NA,NA,NA,"2007","03","98143","auto",NA,NA,NA,NA,NA,NA
"244","2020-12-11 11:35:22-03","UFMG","BHCB","76278","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Hatschbach, G; Ribas, OS; Deodato, F","65739","1997","01","14","Southern America","Brasil","Minas Gerais","Monte Azul","Serra do Espinhaço., Subida via Montividiu","-42.874698638916","-15.1549997329712",NA,"Subarbusto ramoso, 50cm, flor creme.; Solo rochoso. Caatinga.","BHCB050570","BHCB050570",NA,NA,NA,NA,NA,NA,"2006","07","41110","auto",NA,NA,NA,NA,NA,NA
"245","2020-03-11 09:00:48-03","URCA","HCDAL","232","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Mull. Arg.","Pereira Pinto, G.C.","Pereira Pinto, G.C.","84","1984","02","15",NA,"Brasil","Bahia","Itaberaba",NA,"-40.3069000244141","-12.5275001525879",NA,"Arbusto ca. de 1-2m de altura; muto frequente.; Tensão mata decidual x caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,"1988","07","39857","auto","07",NA,NA,NA,NA,NA
"246","2020-03-11 09:00:48-03","URCA","HCDAL","5481","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Mull. Arg.","Nunes, E.; Loiola, M.I.D.","Silveira, E.","EAC45000","2009","02","28",NA,"Brasil","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,"Arbusto; flor em botão.",NA,NA,NA,NA,NA,NA,NA,NA,"2009","08","62396","auto","06",NA,NA,NA,NA,NA
"247","2020-03-11 09:00:48-03","URCA","HCDAL","5285","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Mull. Arg.","Lima-Verde, L.W.","Lima-Verde, L.W.","2045","2000","03","29",NA,"Brasil","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"Arbusto ca. de 2,0m; flor branca.; Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,"2000","12","30071","auto","06",NA,NA,NA,NA,NA
"248","2020-03-11 09:00:48-03","URCA","HCDAL","4651","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Mull. Arg.","Nunes, E.","Santos, E.S.","EAC43044","2008","07","17",NA,"Brasil","Ceará","Ubajara","Assentamento dos tucuns, Carrasco.","-40.9211006164551","-3.85443997383118",NA,"Arbusto.; Carrasco.",NA,NA,NA,NA,NA,NA,NA,NA,"2008","08","27385","auto","26",NA,NA,NA,NA,NA
"249","2013-12-30 10:12:00-02","MO","MOBOT","2932327","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","M.F. Agra","M. de F. Agra","Agra 4857","1998","1","28","South America","Brazil","Paraíba",NA,"Municipio de de Maturéia, Pico do Jabre m. Vegetacáo arbustivo-arbórea, semicaducifolia, subxerofitica. Ao Norte da sede da telpa, em direcáo Leste.","-37.4313889","-7.1861111",NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"250","2013-12-30 10:14:00-02","MO","MOBOT","2932731","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","M.f. Agra","M. de F. Agra","Agra 5289","1998","5","10","South America","Brazil","Paraíba",NA,"Municipio de de Maturéia, Pico do Jabre, Vegetacáo arbustivo-arbórea, semicaducifolia, subxerofitica.","-37.4313889","-7.1861111",NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"251","2013-12-30 10:15:00-02","MO","MOBOT","2932638","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","M.F. Agra","M. de F. Agra","Agra 5128","1998","3","11","South America","Brazil","Paraíba",NA,"Municipio de de Maturéia, Pico do Jabre. Vegetacáo arbustivo-arbórea, semicaducifolia, subxerofitica. Ao Norte da sede da Telpa, emdirecáo Leste.","-37.4313889","-7.1861111",NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"252","2008-05-27 22:02:00-03","MO","MOBOT","148468","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","G.L. Webster","Alwyn H. Gentry|Elsa M. Zardini|A. Fernandes","Gentry 50166","1985","2","15","South America","Brazil","Ceará",NA,"CE-090, 8 km W of Crato. mata vegetation on slopes of Chapada do Araripe.","-39.83333","-7.25",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-127","9",NA,NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","2119281","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","P.E. Berry (WIS)","J.R.I. Wood|et al.","Wood 15661",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","2932891","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","M.J.Huft","Gert G. Hatschbach","Hatschbach 40358","1977",NA,NA,"South America","Brazil","Paraná",NA,"Rio Branco do Sul. Campo sujo do topo de pequenas morros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2015-08-13 05:50:00-03","MO","MOBOT","2933012","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","A. Radcliffe-Smith","R.M. Harley","Harley 15265","1972","1","18","South America","Brazil","Bahia",NA,"Serra do rio De Contas. On road to Abaira ca. 8 km to N. of the town of Rio de Contas. Cut over woodland.","-41.78333","-13.55",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","2933077","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Ronald Liesner","Gert G. Hatschbach","Hatschbach 44543","1982",NA,NA,"South America","Brazil","Paraná",NA,"Serra do Bromado Rio Branco do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2012-03-28 12:39:00-03","MO","MOBOT","2933147","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Edna J.P.G. De Oliveira","Nilza G. Passos","Passos 03","1985",NA,NA,"South America","Brazil",NA,NA,"Jacobina-Ba. Margem esquerda do Rio Jacuípe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2012-03-28 12:35:00-03","MO","MOBOT","2933333","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Edna L.P.G. De Oliveira","Berenice C. Bastos","Bastos 423","1984",NA,NA,"South America","Brazil",NA,NA,"Jacobina-Ba. -Margem asquerda de Rio Jacuipe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2012-04-25 13:32:00-03","MO","MOBOT","2933494","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","R.L. Liesner","André M. de Carvalho|David J.N. Hind","Carvalho 3859","1992",NA,NA,"South America","Brazil","Bahia",NA,"Municipio de Tucano. Distrito de Caldas do Jorro. estrada que liga Caldas do Jorro ao Rio Itapicuru. Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2013-01-01 17:59:00-02","MO","MOBOT","2933727","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Crozier f","Françoise Crozier","Crozier 13403","1997",NA,NA,"South America","French Guiana","Cayenne",NA,"Cay. Montagnes d ela Trinité-Bassin de la Mana. Foret basse sur pente d'inselberg Pied du versant est de I'inselberg oriental.","-53.36666","4.61666",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2009-07-17 07:41:00-03","MO","MOBOT","2933949","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","P. Berry","Basil Stergios","Stergios 11040","1987",NA,NA,"South America","Venezuela","Portuguesa",NA,"Selvas humedas baja de rebalse del Medio Rio Chiquao, a la altura de  Sabaneta. A la cuenca media del Rio Paragua ( Hoja NB20-6) Estado. Bolivar. Convenio UNELLEZ-CVG.","-63.13333","6.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2013-12-30 10:11:00-02","MO","MOBOT","2932119","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","M.F. Agra","M. de F. Agra","Agra 5060","1998","2","7","South America","Brazil","Paraíba",NA,"Municipio de de Maturéia, Pico de Jabre m Vegetacáo arbustivo-arbórea, semicaducifolia, subxerofitica.","-37.4313889","-7.1861111",NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"263","2013-12-30 10:12:00-02","MO","MOBOT","2931750","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","M.F. Agra","M. de F. Agra","Agra 5104","1998","5","10","South America","Brazil","Paraíba",NA,"Municipio de de Maturéia, Pico do Jabre. Vegetacáo arbustivo-arbórea, semicaducifolia, subxerofitica. 7' 11'10' W.","-37.4313889","-7.1861111",NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"264","2013-12-30 10:13:00-02","MO","MOBOT","2932499","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","M.F. Agra","M. de F. Agra","Agra 5266","1998","4","22","South America","Brazil","Paraíba",NA,"Municipio de de Maturéia, Pico do Jabre, Vegetacáo arbustivo-arbórea, semicaducifolia, subxerofitica. Ao Norte da sede da telpa, em direcáo Leste.","-37.4313889","-7.1861111",NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"265","2015-04-21 10:01:00-03","MO","MOBOT","100810291","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","P.E. Berry","W. Wayt Thomas|A.M. de Carvalho|Sérgio C. de Sant'Ana|T. G. Bacelar","Thomas 11140","1996","3","25","South America","Brazil","Bahia","Itambé","37.5 km west of Itapetinga on BR 415 to Itambé.","-40.5747223","-15.2647222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"266","2012-12-31 09:03:00-02","MO","MOBOT","2931806","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","P. Berry (MICH)","V.G. Solís Neffa|G.J. Seijo|Aurelio Schinini|R. Almada","Solís Neffa 1282","2004",NA,NA,"South America","Bolivia","Santa Cruz",NA,"SanJosé de Chiquitos. Serrania de Chiquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"267","2015-08-13 05:50:00-03","MO","MOBOT","2939124","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","A. Radcliffe-Smith","R.M. Harley","Harley 16154","1974","2","18","South America","Brazil","Bahia",NA,"6km. from Filadelfiia on the BA 385 to Itiuba. Caatinga vegetation on sand.","-40.06666","-10.75",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2015-05-20 10:34:40-03","UFERSA","MOSS","5366","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Oliveira, O.F. de","Oliveira, O.F. de","134","1980","03","01","América do Sul","Brasil","Rio Grande do Norte","São Vicente","localidade José Antonio, à 2 km do Saco de Santa Cruz.","-36.666667","-6.166667",NA,"arbusto até 3 m; coletado na caatinga; solo bem drenado; abundante; flor masculina branca; n.v. marmeleiro-dourado.",NA,NA,"500","500",NA,NA,"36W40'00","6S10'00","1993","11",NA,NA,"24",NA,NA,NA,NA,NA
"269","2015-05-20 10:34:40-03","UFERSA","MOSS","1302","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Oliveira, O.F. de","Oliveira, O.F. de","134","1980","03","01","América do Sul","Brasil","Rio Grande do Norte","São Vicente","localidade José Antonio, à 2 km do Saco de Santa Cruz.","-36.666667","-6.166667",NA,"arbusto até 3 m; coletado na caatinga; solo bem drenado; abundante; flor masculina branca; n.v. marmeleiro-dourado.",NA,NA,"500","500",NA,NA,"36W40'00","6S10'00","1993","11",NA,NA,"24",NA,NA,NA,NA,NA
"270","2015-05-20 10:34:40-03","UFERSA","MOSS","6892","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Oliveira, O.F. de","Alencar, M.V. de","16","1996","03","02","América do Sul","Brasil","Ceará","Crato","Floresta Nacional do Araripe.","-39.4094","-7.23417",NA,"Flor branca; n.v. marmeleiro-da-serra.",NA,NA,NA,NA,NA,NA,NA,NA,"1999","05","30071","auto","14",NA,NA,NA,NA,NA
"271","2015-05-20 10:34:40-03","UFERSA","MOSS","3874","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Fernandes, A.G.","Figueiredo, M.A.","145","1991","04","12","América do Sul","Brasil","Ceará","Aiuaba","Gameleiro de Baixo.","-40.1236","-6.57361",NA,"arbusto; coletado na caatinga; n.v. marmeleiro-branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"272","2015-05-20 10:34:40-03","UFERSA","MOSS","3879","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Fernandes, A.G.","Figueiredo, M.A.","50","1991","03","20","América do Sul","Brasil","Ceará","Aiuaba","Serra da Gameleira.","-40.1236","-6.57361",NA,"n.v. marmeleiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"273","2015-05-20 10:34:40-03","UFERSA","MOSS","3155","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Fernandes, A.G.","Figueiredo, M.A.","318","1991","07","17","América do Sul","Brasil","Rio Grande do Norte","Martins","Serra Nova.","-37.9111","-6.08778",NA,"arbusto; n.v. marmeleiro-dourado.",NA,NA,"720","720",NA,NA,NA,NA,NA,NA,"10029","auto",NA,NA,NA,NA,NA,NA
"274","2015-05-20 10:34:40-03","UFERSA","MOSS","12328","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Queiroz, R.T.","Loiola, M.I.B.","886","2006","04","24","América do Sul","Brasil","Rio Grande do Norte","Martins","Açúde Portinho.","-37.937222","-6.065833",NA,"flor prateada; fruto imaturo.",NA,NA,"647","647",NA,NA,"37W56'14","6S03'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2015-05-20 10:34:40-03","UFERSA","MOSS","1303","S","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides","Müll. Arg.","Oliveira, O.F. de","Oliveira, O.F. de","134","1980","03","01","América do Sul","Brasil","Rio Grande do Norte","São Vicente","localidade José Antonio, à 2 km do Saco de Santa Cruz.","-36.666667","-6.166667",NA,"arbusto até 3 m; coletado na caatinga; solo bem drenado; abundante; flor masculina branca; n.v. marmeleiro-dourado.",NA,NA,"500","500",NA,NA,"36W40'00","6S10'00","1993","10",NA,NA,"21",NA,NA,NA,NA,NA
"276","2015-05-20 10:34:45-03","UFERSA","MOSS","1300","S","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, D.S.","Oliveira, O.F. de","133","1980","03","01","América do Sul","Brasil","Rio Grande do Norte","São Vicente","Localidade José Antonio, à 2 km do Saco de Santa Cruz.","-36.666667","-6.166667",NA,"Arbusto com até 3 m.; coletado na caatinga; solo bem drenado; abundante; flor masculina branca; n.v. marmeleiro-dourado.",NA,NA,"500","500",NA,NA,"36W40'00","6S10'00","1993","11",NA,NA,"24",NA,NA,NA,NA,NA
"277","2015-05-20 10:34:45-03","UFERSA","MOSS","1301","S","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, D.S.","Oliveira, O.F. de","133","1980","03","01","América do Sul","Brasil","Rio Grande do Norte","São Vicente","Localide José Antonio. à km do Saco de Santa Cruz.","-36.666667","-6.166667",NA,"Arbusto com até 3 m.; coletado na caatinga; solo bem drenado; abundante; flor masculina branca; n.v. marmeleiro-dourado.",NA,NA,"500","500",NA,NA,"36W40'00","6S10'00","2008","02",NA,NA,"01",NA,NA,NA,NA,NA
"278","2015-05-20 10:34:46-03","UFERSA","MOSS","5365","S","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Carneiro-Torres, D.S.","Oliveira, O.F. de","133","1980","03","01","América do Sul","Brasil","Rio Grande do Norte","São Vicente","localidade José Antonio, à 2 km do Saco de Santa Cruz.","-36.666667","-6.166667",NA,"Arbusto até 3 m; coletado na caatinga; solo bem drenado; abundante; flor masculina branca; n.v. marmeleiro-dourado.",NA,NA,"500","500",NA,NA,"36W40'00","6S10'00","2008","02",NA,NA,"01",NA,NA,NA,NA,NA
"279","2020-08-31 09:02:22-03","INPA","INPA","220588","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Carneiro-Torres, DS","870","2007","02","12","Southern America","Brasil","Ceará","Crato","Estrada Nova Olinda / Crato. Chapada do Araripe.","-39.590833","-7.175",NA,NA,"INPA0220588","INPA0220588 INPA0220588_e","933","933",NA,NA,"-39.590833","-7.175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-12-28 10:31:24-03","ICAUFMG","MCCA","2761","S","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","XAVIER, M.V.B.","XAVIER, M.V.B.; ARRUDA, D.M.",NA,"2019","03","04",NA,"Brasil","Bahia","Campo Formoso",NA,"-40.3213996887207","-10.5074996948242",NA,NA,"MCCA02888",NA,NA,NA,NA,NA,"-404852777.0","-104669445.0",NA,NA,"104183","auto",NA,NA,NA,NA,NA,NA
"281","2019-12-11 13:21:36-03","ICAUFMG","MCCA","2768","S","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","XAVIER, M.V.B.","XAVIER, M.V.B.; ARRUDA, D.M.",NA,"2019","03","24",NA,"Brasil","Bahia","Pindaí","Morro da Lalinha","-42.687198638916","-14.4925003051758",NA,NA,"MCCA02895",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22802","auto",NA,NA,NA,NA,NA,NA
"282","2020-12-28 10:31:24-03","ICAUFMG","MCCA","4234","S","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","XAVIER, M.V.B.","ARRUDA, D.M.; DE CASTRO, O.G., CORRÊA, G.R.; XAVIER, M.V.B.",NA,"2018","04","21",NA,"Brasil","Bahia","Vitória da Conquista",NA,"-40.8394012451172","-14.8661003112793",NA,NA,"MCCA04642","MCCA04642 MCCA04642_01",NA,NA,NA,NA,"-408394444.0","-148661111.0","2020","03","70493","auto","20",NA,NA,NA,NA,NA
"283","2021-03-04 11:05:12-03","UFRB","HURB","6685","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Aona, L.Y.S.; Biggs, N.; Costa, I.R.; Duarte, E.; Fonseca, W.O.; Lucas, E.; Monro, A.","2096","2013","03","02",NA,"Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova; Setor central, Fazenda Alvorada, Perto do Lagedo dos Beija-flores.","-42.961111","-14.016389",NA,NA,"HURB000006685",NA,NA,NA,NA,NA,"42°57'40 W","14°00'59 S","2016","04",NA,NA,"29",NA,NA,NA,NA,NA
"284","2021-03-04 11:05:12-03","UFRB","HURB","17742","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Baill.","M.Martins","Mendes, F.","31","2017","04","19",NA,"Brasil","Bahia","Jequié","Morro Verde; Fazenda do Sr. Valdir","-40.639444","-13.543056",NA,NA,"HURB000017742",NA,NA,NA,NA,NA,"40º38'22W","13º32'35S","2018","12",NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-04 11:05:12-03","UFRB","HURB","4769","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","1832","2013","01","05",NA,"Brasil","Bahia","Boa Nova","P.N. de Boa Nova; Fazenda Lajedão, Setor Oeste","-40.210278","-14.331667",NA,NA,"HURB000004769",NA,"813","813",NA,NA,"40°12'37 W","14°19'54 S","2016","04",NA,NA,"29",NA,NA,NA,NA,NA
