"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","typeStatus","fieldNumber","infraspecificEpithet","sex"
"143","2021-02-11 17:18:52-03","UFPR","UPCB","76670","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Pereira, A.P.N.","Lange, R.B.","1958","06","30","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1121",NA,"Parque Barigüi",NA,NA,NA,"Arbusto, ca. 1m. Lugares roçados..","25180","auto","2016","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:18:52-03","UFPR","UPCB","64312","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Caruzo, M.B.R.","Kozera, C. | Kozera, O.P.","2005","07","08","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"2239",NA,"Ponte dos Arcos.",NA,NA,NA,"Arbusto, ca. 1,8m, flores brancas, frequente em transição campo-várzea..","27346","auto","2016","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:18:52-03","UFPR","UPCB","72194","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Pereira, A.P.N.","Snak, C. et al.","2010","03","28","Brasil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"452",NA,"Resquício de cerrado.",NA,NA,NA,"Erva ca. 40 cm alt. Flores e frutos amarelados..","28572","auto","2016","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-11 17:18:52-03","UFPR","UPCB","8312","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I.","Hatschbach, G.","1969","10","28","Brasil","Paraná","Paula Freitas","-50.9380989074707","-26.2082996368408",NA,NA,NA,NA,NA,NA,"22726",NA,"Rio S' Ana",NA,NA,NA,"Arbusto, 1m, flor alcescente. Do brejo..","23054","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:18:52-03","UFPR","UPCB","8726","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Pereira, A.P.N.","Hatschbach, G.","1970","07","10","Brasil","Paraná","Cândido de Abreu","-51.3333015441895","-24.5669002532959",NA,NA,NA,NA,NA,NA,"24454",NA,"Serra da Prata",NA,NA,NA,"Arbusto, 1m. Orla mata..","55411","auto","2016","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2016-10-14 10:21:00-03","MO","MOBOT","100934132","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","corrientesianus","Croton corrientesianus","Baill.",NA,"Elena Schwindt","1948","11","22","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,"Schwindt 989","South America","Tabay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"149","2018-06-22 05:25:00-03","MO","MOBOT","2453062","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.",NA,"Lyman B. Smith|Pe. Raulino Reitz","1956","12","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 8635","South America","Irineópolis. E of Valoes","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","2489347","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.","Bacigalupo, N. M.","ARENAS","1974","6","15","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARENAS 863","South America","Consuelo, 20 km de P. J. Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-08-07 05:41:00-03","MO","MOBOT","2489369","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus guaraniticus","Chodat & Hassl.",NA,"Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 4873","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guaraniticus",NA
"152","2009-08-07 05:41:00-03","MO","MOBOT","2489369","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","garckeanus","Croton garckeanus guaraniticus","Chodat & Hassl.",NA,"Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 4873","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guaraniticus",NA
"153","2012-04-24 11:02:00-03","MO","MOBOT","2940457","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","pimeleus","Croton pimeleus","Baill.","G.L. Webster, I-","Per Dusén","1915","1","22","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 16460","South America","Itararé opp. Morungava praedium, in campo cerrado","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","2940627","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","pimeleus","Croton pimeleus","Baill.","L.B. Smith","Lyman B. Smith","1965","1","19","Brazil","Pará",NA,"-49.36666","-24.13333",NA,NA,NA,NA,NA,NA,"Smith 14845","South America","Mun. Sengres: Cliff, dense cerrado (scrub), thicket and river bank, Fazenda Morungava, Rio Funil.","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2016-11-15 05:15:00-02","MO","MOBOT","2489884","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P. Berry","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","1994","10","21","Paraguay","San Pedro",NA,"-57.13333","-23.23333",NA,NA,NA,NA,NA,NA,"Krapovickas 45789","South America","36 Km N de Tacuara, Ea. La Manina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-01-30 05:42:00-02","MO","MOBOT","100224142","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Benjamin W. van Ee|Paul E. Berry|H. Illarraga","2007","3","19","Argentina","Córdoba","Punilla","-64.6666667","-31.5833333",NA,NA,NA,NA,NA,NA,"van Ee 639","South America","Along exit from Rt. 34 to Copina, about 500 m from the Parador Copina service station.","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"157","2015-07-24 16:18:00-03","MO","MOBOT","1003341","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|C.J. Loucks","1995","6","20","Paraguay","San Pedro",NA,"-56.1166667","-23.8105556",NA,NA,NA,NA,NA,NA,"Zardini 42825","South America","Yaguareté forest (Sustainable Forest Systems Site). Permanent plot. Cerrado scrub on red, sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1008",NA,NA
"158","2011-01-19 12:38:00-02","MO","MOBOT","100339298","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P. Berry","Lidia Pérez de Molas","1989","11","12","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pérez de Molas 2248","South America","Tierra del Banco Mundial, Proyecto Mbaracayú. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"159","2014-07-24 14:46:00-03","MO","MOBOT","100339299","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P.E. Berry","Nélida Soria","1991","10","22","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4768","South America","Estancia Carmen de La Sierra Potrero Tranquerita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"160","2011-03-26 10:11:00-03","MO","MOBOT","100339300","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P. Berry","Maria M. Arbo|Sara G. Tressens|Aurelio Schinini|M. Silvia Ferrucci","1978","11","14","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 1718","South America","Salto de Piraretá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"161","2009-08-23 08:48:00-03","MO","MOBOT","2453533","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Lyman B. Smith|Roberto M. Klein","1964","12","4","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 13528","South America","Água Doce. Faz. Esperança","1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-03-02 04:36:00-03","MO","MOBOT","100362604","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","2011","3","16","Paraguay","Amambay",NA,"-55.9975","-22.6816667",NA,NA,NA,NA,NA,NA,"Stevens 31106","South America","Parque Nacional Cerro Corá, road from highway to Lorito Picada, in front of Cerro Tuyá-ó; forest and cerrado","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1407",NA,NA
"163","2015-07-24 16:20:00-03","MO","MOBOT","1003889","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","1995","6","22","Paraguay","San Pedro",NA,"-56.2666667","-23.8166667",NA,NA,NA,NA,NA,NA,"Zardini 43106","South America","Santa Rosa-Santa Bárbara. 3 km from Santa Bárbara. Cerrado scrub on white, sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1016",NA,NA
"164","2015-07-24 16:21:00-03","MO","MOBOT","1004137","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","1995","8","22","Paraguay","San Pedro",NA,"-56.1172223","-23.8097222",NA,NA,NA,NA,NA,NA,"Zardini 43262","South America","Yaguareté forest (Sustainable Forest Systems Site) E of arroyo Mboi. Cerrado scrub on red, sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"1023",NA,NA
"165","2014-07-24 14:35:00-03","MO","MOBOT","100663062","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","W.D. Stevens","G.J. Schwarz","1947","11","28","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 5279","South America","Santo Pipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"166","2014-07-24 14:31:00-03","MO","MOBOT","100718449","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"A. Saint-Hilaire","1816",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint-Hilaire 2704","South America","Prov. Rio-Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype",NA,NA,NA
"167","2014-07-24 15:28:00-03","MO","MOBOT","100718477","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Émile Hassler",NA,"11",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 5337","South America","Ipe hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Syntype",NA,NA,NA
"168","2015-07-24 16:14:00-03","MO","MOBOT","100831014","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Nélida Soria","1995","9",NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 7346","South America","Col. indigena Pai Tavytera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"169","2015-07-24 16:16:00-03","MO","MOBOT","100831021","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Nélida Soria","1995","5","15","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 6979","South America","Parque Nacional Cerro Cora. Camino a la Col. Naranja Hai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"170","2015-07-24 16:15:00-03","MO","MOBOT","1072870","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","1995","11","29","Paraguay","Caaguazú",NA,"-55.8019444","-25.3958333",NA,NA,NA,NA,NA,NA,"Zardini 44102","South America","Collecting area: around 20 square meters. J.E. Estigarriba (=Pastoreo). Cerrado scrub on red sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1037",NA,NA
"171","2011-12-08 05:05:00-02","MO","MOBOT","1118797","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P. Berry","Robert R. Brooks|et al.","1996","1","21","Argentina","Córdoba",NA,"-64.75","-32",NA,NA,NA,NA,NA,NA,"Brooks MS226","South America","Atos Pampa. Granitic gneiss intruded by the Los Congos serpentinite. Abundant carbonates. Chromite-rich lenses. National Geographic Mercosur Botanical Expedition - Jan./Feb. 1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"24",NA,NA
"172","2017-03-16 11:26:00-03","MO","MOBOT","1226651","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","1997","2","26","Paraguay","Amambay",NA,"-56.0105556","-22.6861111",NA,NA,NA,NA,NA,NA,"Zardini 46435","South America","Parque Nacional Cerro Corá. Buffer zone.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"1094",NA,NA
"173","2015-07-24 16:23:00-03","MO","MOBOT","1227157","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","1997","5","26","Paraguay","San Pedro",NA,"-56.3941666","-23.8422222",NA,NA,NA,NA,NA,NA,"Zardini 46657","South America","Santa Rosa-Santa Bárbara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1099",NA,NA
"174","2015-07-24 16:22:00-03","MO","MOBOT","1227705","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|S. Zavala","1997","5","27","Paraguay","San Pedro",NA,"-56.2113889","-23.7961111",NA,NA,NA,NA,NA,NA,"Zardini 46889","South America","Yaguareté Forest (Sustainable Forest Systems site): Around Aserradero. Cerrado forest and cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1102",NA,NA
"175","2015-07-24 16:22:00-03","MO","MOBOT","1227745","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","1997","5","28","Paraguay","San Pedro",NA,"-56.1130556","-23.8102778",NA,NA,NA,NA,NA,NA,"Zardini 46919","South America","Yaguareté Forest (Sustainable Forest Systems site): trail to Céspedes Cué. Cerrado scrub. Collecting area: 200 m 2 of removed soil adjacent to a 1 hectare cleared land.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1103",NA,NA
"176","2015-07-24 16:27:00-03","MO","MOBOT","1227766","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","1997","5","28","Paraguay","San Pedro",NA,"-56.1130556","-23.8102778",NA,NA,NA,NA,NA,NA,"Zardini 46932","South America","Yaguareté Forest (Sustainable Forest Systems site): trail to Céspedes Cué. Cerrado scrub. Collecting area: 200 m 2 of removed soil adjacent to a 1 hectare cleared land.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1103",NA,NA
"177","2015-07-24 16:25:00-03","MO","MOBOT","1265036","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|M. Vera","1998","1","14","Paraguay","Canindeyú",NA,"-55.2791667","-24.1877777",NA,NA,NA,NA,NA,NA,"Zardini 47945","South America","Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1127",NA,NA
"178","2015-07-24 16:25:00-03","MO","MOBOT","1281511","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","1998","3","11","Paraguay","San Pedro",NA,"-56.3941666","-23.8422222",NA,NA,NA,NA,NA,NA,"Zardini 48164","South America","Santa Rosa-Santa Barbara. Cerrado scrub on red sandy soil. Same spot as Zardini #45518-45566 (October) and #46629-46696 (May); collecting area: around one hectare.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1133",NA,NA
"179","2015-07-24 16:18:00-03","MO","MOBOT","1285227","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Isabelino Chaparro","1998","6","11","Paraguay","Canindeyú",NA,"-55.4791667","-23.9944444",NA,NA,NA,NA,NA,NA,"Zardini 48688","South America","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokay. Cerrado forest and cerrado scrub.","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1143",NA,NA
"180","2015-07-24 16:24:00-03","MO","MOBOT","1307689","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Isabelino Chaparro","1998","10","29","Paraguay","Canindeyú",NA,"-55.4380555","-24.1302778",NA,NA,NA,NA,NA,NA,"Zardini 49286","South America","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1157",NA,NA
"181","2015-07-24 16:24:00-03","MO","MOBOT","1313071","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Isabelino Chaparro","1998","10","31","Paraguay","Canindeyú",NA,"-55.4788889","-23.9941666",NA,NA,NA,NA,NA,NA,"Zardini 49512","South America","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokai. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1159",NA,NA
"182","2015-12-04 06:39:00-02","MO","MOBOT","1373259","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"W. D. Stevens|Nélida Soria|Isabel Basualdo","1994","10","13","Paraguay","Amambay",NA,"-55.9833333","-22.65",NA,NA,NA,NA,NA,NA,"Stevens 26061","South America","Parque Nacional Cerro Corá, Cerro Muralla, cerrado entre camino y bosque.","180.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"826",NA,NA
"183","2014-07-24 13:41:00-03","MO","MOBOT","139069","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P.Berry","Elsa M. Zardini|R. Velázquez","1989","11","11","Paraguay","Paraguarí",NA,"-56.7666667","-26.0166667",NA,NA,NA,NA,NA,NA,"Zardini 15944","South America","National Park Ybicu'í. Savanna. Northwestern of park.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"178",NA,NA
"184","2015-07-24 16:23:00-03","MO","MOBOT","1393491","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Isabelino Chaparro","1999","5","27","Paraguay","Canindeyú",NA,"-55.4788889","-23.9941666",NA,NA,NA,NA,NA,NA,"Zardini 50744","South America","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Ñandurokai. Cerrado scrub and cerrado forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1174",NA,NA
"185","2015-07-24 16:16:00-03","MO","MOBOT","1418912","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Pedro Báez","1999","11","11","Paraguay","Amambay",NA,"-56.0069444","-22.6886111",NA,NA,NA,NA,NA,NA,"Zardini 52426","South America","National Park Cerro Corá. Cerrado scrub around Lorito Picada on red sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1188",NA,NA
"186","2015-07-24 16:17:00-03","MO","MOBOT","1419069","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Elsa M. Zardini|Pedro Báez","1999","11","11","Paraguay","Amambay",NA,"-56.0069444","-22.6886111",NA,NA,NA,NA,NA,NA,"Zardini 52508","South America","National Park Cerro Corá. Cerrado scrub around Lorito Picada on red sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1188",NA,NA
"187","2011-12-22 05:00:00-02","MO","MOBOT","149026","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P. Berry (WIS)","Teodoro Rojas","1945","11","13","Paraguay","Guairá",NA,"-56.16666","-25.66666",NA,NA,NA,NA,NA,NA,"Rojas 13027","South America","Colonia Independencia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2015-07-24 16:50:00-03","MO","MOBOT","150261","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","1982","2","13","Paraguay","Amambay",NA,"-56.05","-22.65",NA,NA,NA,NA,NA,NA,"Solomon 6928","South America","Parque Nacional Cerro Corá. Open campo. NE of park headquarters.","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"269",NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","1525141","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","S. Ginzbarg","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.2","-17.74166",NA,NA,NA,NA,NA,NA,"Nee 43127","South America","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-07-24 16:11:00-03","MO","MOBOT","1533479","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","Michael H. Nee","1994","1","15","Bolivia","Santa Cruz","Andrés Ibáñez","-63.3458333","-17.7791667",NA,NA,NA,NA,NA,NA,"Nee 44439","South America","Quebrada La Miel, S of Terebinto on dirt road to Porongo. Disturbed savanna woodland on sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"191","2014-07-24 14:04:00-03","MO","MOBOT","154027","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P.Berry","Elsa M. Zardini|H. Velázquez","1991","1","5","Paraguay","Caaguazú",NA,"-55.9166667","-25.2",NA,NA,NA,NA,NA,NA,"Zardini 25508","South America","3 km S of Arroyo Taruma. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"514",NA,NA
"192","2017-08-22 07:53:00-03","MO","MOBOT","154386","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Luisa Z. Ahumada (CTESN)","Elsa M. Zardini|R. Velázquez","1991","1","5","Paraguay","Caaguazú",NA,"-55.9166667","-25.25",NA,NA,NA,NA,NA,NA,"Zardini 25577","South America","2 km N of Arroyo Yuquyry.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"515",NA,NA
"193","2014-07-24 13:43:00-03","MO","MOBOT","155313","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","P.Berry","Elsa M. Zardini|R. Velázquez","1990","11","10","Paraguay","Caaguazú",NA,"-55.9166667","-25.1666667",NA,NA,NA,NA,NA,NA,"Zardini 23685","South America","Arroyo Yhú. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"451",NA,NA
"194","2015-07-24 16:48:00-03","MO","MOBOT","155470","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","R.Liesner (MO)","William J. Hahn","1983","11","1","Paraguay","Amambay",NA,"-56.0833333","-22.6666667",NA,NA,NA,NA,NA,NA,"Hahn 1757","South America","Parque Nacional Cerro Cora. Open savannah dominated by Anadenanthera, Gochnatia, Styrax, with many myrtaceous shrubs with Butia, Allagoptera, Annona & Cassia also common. Open plain of pale- colored, sandy soil surrounded by forested hills of reddish clay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,"83-76",NA,NA
