"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"1478","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Sousa, CA","IFN-4444861.1","2017","08","Southern America","Brasil",NA,NA,"Avaliação da regeneração natural. Conglomerado MA-444. Subunidade 1. Subparcela 1. Indivíduo 6 RN; Árvore, 4m. Base reta. Flor amarela. Fruto imaturo, verde, seco. Casca externa cinza, interna bege, espessura fina, do tipo áspera",NA,NA,"10","Maranhão","Caxias","-43.424722","-5.039722",NA,NA,"Faria, JEQ",NA,NA,"2017","11","27","-43.424722","-5.039722",NA,NA,NA,NA,NA
"1479","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Marinho, MAO","IFN-33310071.3","2018","07","Southern America","Brasil","Povoado São José dos Teles",NA,"Conglomerado MA-333. Subunidade 1. Subparcela 3. indivíduo 16. F6; Árvore; DAP em cm: 13,3; altura em m: 10,50; casca cinza por fora, bege por dentro, fina, áspera amargoso; Floresta em regeneração, solo argiloso e pedregoso",NA,NA,"06","Maranhão","Coelho Neto","-43.199958","-4.320024",NA,NA,"Bijos, NR","105","105","2018","10","25","-43.199958","-4.320024",NA,NA,NA,NA,NA
"1480","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Sousa, CA","IFN-4802171.5","2017","07","Southern America","Brasil",NA,NA,"Conglomerado MA_480. Subunidade 1. Subparcela 5. Indivíduo 10.&nf;F6; Árvore 6,5m, DAP 5,1cm. Base reta. Flor amarela. Fruto imaturo verde-avermelhado, consistência seca. Casca escura e interna bege, fina, lenticelada","UB0128963",NA,"03","Maranhão","Imperatriz","-47.520003","-5.4",NA,NA,"Faria, JEQ",NA,NA,"2017","10","23","-47.520003","-5.4",NA,NA,NA,NA,NA
"1481","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Silva, RM","IFN-525194.1","2017","07","Southern America","Brasil","Imendoda",NA,"Conglomerado MA-525. Subunidade 4. Subparcela 1. indivíduo 1. F6; Árvore; DAP em cm: 6,3; altura em m: 7,00; base reta; casca acinzentada por fora, crene por dentro, fina, lisa, sem odor; Área de Floresta típica secundária jovem ,com resíduos de quei",NA,NA,"18","Maranhão","Fortuna","-43.919976","-5.579983",NA,NA,"Faria, JEQ","146","146","2018","02","02","-43.919976","-5.579983",NA,NA,NA,NA,NA
"1482","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Moraes, TM","IFN-28220203.6","2018","05","Southern America","Brasil","Baixão do Cerrado",NA,"Conglomerado MA-282. Subunidade 3. Subparcela 6. indivíduo 27. F6; Árvore; DAP em cm: 12,4; altura em m: 8,00; base reta; casca preta por fora, marrom por dentro, grossa, fendida, sem odor; Cerrado, relevo plano, solo pedregoso",NA,NA,"29","Maranhão","Buriti","-43.200015","-3.960002",NA,NA,"Bijos, NR","94","94","2018","11","12","-43.200015","-3.960002",NA,NA,NA,NA,NA
"1483","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Konopczyk, RMG","IFN-5142681.1","2017","07","Southern America","Brasil",NA,NA,"Conglomerado MA_514. Subunidade 1. Subparcela 8. Indivíduo 8-RN.&nf;F8; Arbusto 2m.; Vegetação em estágio inicial de regeneração. Incidência frequente de fogo","UB0128935",NA,"10","Maranhão","Grajaú","-45.9","-5.58",NA,NA,"Bijos, NR",NA,NA,"2017","11","23","-45.9","-5.58",NA,NA,NA,NA,NA
"1484","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Marinho, MAO","IFN-383321.10","2018","03","Southern America","Brasil",NA,NA,"Conglomerado MA-383. Subunidade 1. Subparcela 10. indivíduo 18. F8; Arbusto; altura em m: 2,50; base reta; Solo arenoso com serrapilheira",NA,NA,"20","Maranhão","Codó","-43.920027","-4.679971",NA,NA,"Bijos, NR","61","61","2018","11","12","-43.920027","-4.679971",NA,NA,NA,NA,NA
"1485","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Almeida, AB","IFN-975463.1","2018","09","Southern America","Brasil","Povoado Vargem Grande",NA,"Conglomerado MA-97. Subunidade 3. Subparcela 1. indivíduo 2. F6; Árvore; DAP em cm: 5,2; altura em m: 5,20; base reta; casca branca, acizentado por fora, salmão e creme por dentro,grossa, superfície irregular, depressões e placas lenhosas amargo; Cer",NA,NA,"26","Maranhão","Primeira Cruz","-43.379997","-2.700006",NA,NA,"Lima, HC","34","34","2018","11","14","-43.379997","-2.700006",NA,NA,NA,NA,NA
"1486","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Oliveira, D","IFN-3813452.1","2018","09","Southern America","Brasil","Fazenda Salete Bonfim",NA,"Conglomerado MA-381. Subunidade 2. Subparcela 1. indivíduo 1. F8; Arbusto; altura em m: 3,00; flor amareladas; fruto imaturo, 0,8 x 12,0cm, vagem, verde por fora, esverdeada por dentro, seco, semente com arilo; Área de fazenda com manejo de gado, sol",NA,NA,"01","Maranhão","Capinzal do Norte","-44.280025","-4.680008",NA,NA,"Bijos, NR","114","114","2018","11","05","-44.280025","-4.680008",NA,NA,NA,NA,NA
"1487","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Konopczyk, RMG","IFN-4144981.1","2017","08","Southern America","Brasil",NA,NA,"Conglomerado MA-414. Subunidade 1. Subparcela 1. Indivíduo 1. F6; Árvore com 6,8 m de altura e DAP de 6,7 cm. Flores amarelas e base reta. Casca cinza, fina e lenticelada, internamente amarela; solo pedregoso, junto a curso de água","UB0129529","UB0129529","09","Maranhão","Caxias","-43.470003","-4.995003",NA,NA,"Faria, JEQ",NA,NA,"2018","04","04","-43.470003","-4.995003",NA,NA,NA,NA,NA
"1488","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Moraes, TM","IFN-23218251.1","2018","05","Southern America","Brasil","Riachão dos Cardosos",NA,"Conglomerado MA-232. Subunidade 1. Subparcela 1. indivíduo 11. F8; Arbusto; altura em m: 1,70; Cerrado, relevo ondulado, solo pedregoso",NA,NA,"22","Maranhão","Mata Roma","-43.199993","-3.599985",NA,NA,"Bijos, NR","80","80","2018","06","26","-43.199993","-3.599985",NA,NA,NA,NA,NA
"1489","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Silva, RM","IFN-525194.1","2017","07","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Medições na subunidade completa. Conglomerado MA-525. Subunidade 4. Subparcela 1. Indivíduo 7; Árvore; 7m de altura; DAP 6,3cm. Base do caule reta. Casca externa acizentada, casca interna de cor cre","UB0129615","UB0129615","19","Maranhão","Fortuna","-43.919722","-5.579722",NA,NA,"Faria, JEQ",NA,NA,"2018","02","02","-43.919722","-5.579722",NA,NA,NA,NA,NA
"1490","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Sousa, CA","IFN-4465401.10","2017","08","Southern America","Brasil",NA,NA,"Avaliação da regeneração natural. Conglomerado MA-446. Subunidade 1. Subparcela 10. Indivíduo 20 RN; Árvore; 2,5m. Base reta. Casca externa cinza, interna esverdeada; espessura fina; do tipo áspera",NA,NA,"14","Maranhão","Caxias","-43.2","-5.04",NA,NA,"Bijos, NR",NA,NA,"2018","04","03","-43.2","-5.04",NA,NA,NA,NA,NA
"1491","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Silva, KF","IFN-4373354.3","2017","07","Southern America","Brasil",NA,NA,"Conglomerado MA_437. Subunidade 4. Subparcela 3. Indivíduo 10.&nf;F6; Árvore 11m, DAP 18,3cm. Base do tipo reta. Flor amarela. Casca de cor externa cinza e interna amarela, espessura externa fina, tipo lisa; Floresta secundária com espéc","UB0128475",NA,"26","Maranhão","Joselândia","-44.82","-5.04",NA,NA,"Faria, JEQ",NA,NA,"2017","09","28","-44.82","-5.04",NA,NA,NA,NA,NA
"1492","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Silva, RM","IFN-50052.1","2017","07","Southern America","Brasil","Povoado Montivideu",NA,"Conglomerado MA-500. Subunidade 2. Subparcela 1. indivíduo 1. F8; Arbusto; base reta; coleta realizada em Área de pastagem, com o solo bastante compactado",NA,NA,"16","Maranhão","Governador Eugênio Barros","-43.919984","-5.399981",NA,NA,"Faria, JEQ","128","128","2018","01","24","-43.919984","-5.399981",NA,NA,NA,NA,NA
"1493","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Sousa, CA","IFN-444-E4861.1","2017","08","Southern America","Brasil","Sarapó",NA,"Conglomerado MA-444_E. Subunidade 1. Subparcela 1. indivíduo 6. F8; Árvore; altura em m: 4,00; base reta; flor amarela; fruto imaturo, verde por fora, seco; casca cinza por fora, bege por dentro, fina, áspera",NA,NA,"10","Maranhão","Caxias","-43.424998","-5.039967",NA,NA,"Faria, JEQ","101","101","2017","11","27","-43.424998","-5.039967",NA,NA,NA,NA,NA
"1494","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Konopczyk, RMG","IFN-5142511.10","2017","07","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Avaliação da regeneração natural. Conglomerado MA-514. Subunidade 1. Subparcela 10. Indivíduo 32 RN; Arbusto; 1,8m de altura; Vegetação em estágio inicial de regeneração com incidência frequente de","UB0128953",NA,"10","Maranhão","Grajaú","-45.899722","-5.579722",NA,NA,"Faria, JEQ; Bijos, NR",NA,NA,"2017","11","21","-45.899722","-5.579722",NA,NA,NA,NA,NA
"1495","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Santos, RS","IFN_355_J613.7","2018","03","Southern America","Brasil",NA,NA,"Conglomerado MA_355J. Subunidade 3. Subparcela 7. Indivíduo 36. F6; Árvore, 13,5m, DAP 14,8cm. Base digitada. Flor amarela. Casca externa acinzentada, interna avermelhada, fina, fissurada; Vegetação fechada com solo pedregoso com palmeiras predominan",NA,NA,"12","Maranhão","Codó","-43.874959","-4.589992",NA,NA,"Lima, HC; Gomes, BM",NA,NA,"2018","11","17","-43.874959","-4.589992",NA,NA,NA,NA,NA
"1496","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Konopczyk, RMG","IFN-414-N4981.1","2017","08","Southern America","Brasil","Água Doce",NA,"Conglomerado MA-414_N. Subunidade 1. Subparcela 1. indivíduo 1. F6; Árvore; DAP em cm: 6,7; altura em m: 6,80; base reta; flor amarela; casca cinza por fora, amarela por dentro, fina, lenticelada; Curso d'agua intermitente, solo muito pedregoso",NA,NA,"08","Maranhão","Caxias","-43.470004","-4.995002",NA,NA,"Faria, JEQ","86","86","2018","04","04","-43.470004","-4.995002",NA,NA,NA,NA,NA
"1497","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Moraes, TM","IFN-23420531.6","2018","05","Southern America","Brasil","Forquilha",NA,"Conglomerado MA-234. Subunidade 1. Subparcela 6. indivíduo 39. F6; Árvore; DAP em cm: 10,1; altura em m: 7,50; base reta; casca marron por fora, amarela por dentro, grossa, fissurada, sem odor; Fragmento de Cerrado, relevo plano, solo argiloso",NA,NA,"31","Maranhão","Brejo","-42.840032","-3.599977",NA,NA,"Bijos, NR","96","96","2018","11","12","-42.840032","-3.599977",NA,NA,NA,NA,NA
"1498","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Moraes, TM","IFN-23218101.1","2018","05","Southern America","Brasil","Riachão dos Cardosos",NA,"Conglomerado MA-232. Subunidade 1. Subparcela 1. indivíduo 4. F6; Árvore; DAP em cm: 5,9; altura em m: 5,00; base reta; casca preta por fora, amarela por dentro, fina, estriada, sem odor; Cerrado, relevo ondulado, solo pedregoso",NA,NA,"22","Maranhão","Mata Roma","-43.199993","-3.599985",NA,NA,"Bijos, NR","80","80","2018","06","26","-43.199993","-3.599985",NA,NA,NA,NA,NA
"1499","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Moraes, TM","IFN-23218883.10","2018","05","Southern America","Brasil","Riachão dos Cardosos",NA,"Conglomerado MA-232. Subunidade 3. Subparcela 10. indivíduo 10. F6; Arbusto; DAP em cm: 5,5; altura em m: 4,00; base reta; casca marrom por fora, amarela por dentro, grossa, rugosa, sem odor; Cerrado, relevo ondulado, solo pedregoso",NA,NA,"22","Maranhão","Mata Roma","-43.199993","-3.599985",NA,NA,"Bijos, NR","80","80","2018","06","21","-43.199993","-3.599985",NA,NA,NA,NA,NA
"1500","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Sousa, CA","IFN-4802262.10","2017","07","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_480. Subunidade 2. Subparcela 10. Indivíduo 3-RN.&nf;F8 - Avaliação da regeneração natural; Árvore 2m. Base do tipo reta. Casca de cor externa cinza claro e interna branca, espessura e","UB0128925",NA,"04","Maranhão","Imperatriz","-47.520003","-5.400003",NA,NA,"Faria, JEQ",NA,NA,"2017","10","09","-47.520003","-5.400003",NA,NA,NA,NA,NA
"1501","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Moraes, TM","IFN-25922443.10","2018","06","Southern America","Brasil","Vila das Almas",NA,"Conglomerado MA-259. Subunidade 3. Subparcela 10. indivíduo 7. F8; Árvore; altura em m: 1,60; Cerrado, relevo plano, solo arenoso",NA,NA,"07","Maranhão","Brejo","-42.840011","-3.779992",NA,NA,"Bijos, NR","101","101","2018","11","12","-42.840011","-3.779992",NA,NA,NA,NA,NA
"1502","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Almeida, AB","IFN-2021563.8","2018","09","Southern America","Brasil","Mangueira",NA,"Conglomerado MA-202. Subunidade 3. Subparcela 8. indivíduo 27. F6; Árvore; DAP em cm: 19,9; altura em m: 12,00; base reta; casca cinza escuro por fora, pardo amarelo com estriaspor dentro, fina, rugosa, áspera, pouco aromático; Floresta ombrófila de",NA,NA,"05","Maranhão","Nina Rodrigues","-43.740015","-3.419999",NA,NA,"Bijos, NR","57","57","2018","11","02","-43.740015","-3.419999",NA,NA,NA,NA,NA
"1503","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Moraes, TM","IFN-28220324.1","2018","05","Southern America","Brasil","Baixão do Cerrado",NA,"Conglomerado MA-282. Subunidade 4. Subparcela 1. indivíduo 1. F8; Arbusto; altura em m: 1,60; Cerrado, relevo plano, solo pedregoso",NA,NA,"29","Maranhão","Buriti","-43.200015","-3.960002",NA,NA,"Bijos, NR","94","94","2018","11","12","-43.200015","-3.960002",NA,NA,NA,NA,NA
"1504","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Silva, RM","IFN-50052","2017","07","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_500. Subunidade 2. Subparcela -. Indivíduo 1.&nf;F8 - avaliação da regeneração natural; Arbusto. Base do tipo reta; Área de pastagem com solo bastante compactado","UB0129605","UB0129605","16","Maranhão","Governador Eugênio Barros","-43.919747","-5.399747",NA,NA,"Faria, JEQ",NA,NA,"2018","01","24","-43.919747","-5.399747",NA,NA,NA,NA,NA
"1505","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Sousa, CA","IFN-4465321.1","2017","08","Southern America","Brasil",NA,NA,"Avaliação da regeneração natural. Conglomerado MA-446. Subunidade 1. Subparcela 1. Indivíduo 6 RN; Árvore, 2m. Base reta. Casca externa marrom, interna bege; espessura fina; do tipo laminada","UB0129534","UB0129534","14","Maranhão","Caxias","-43.2","-5.04",NA,NA,"Bijos, NR",NA,NA,"2018","03","29","-43.2","-5.04",NA,NA,NA,NA,NA
"1506","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Sousa, CA","IFN-4802171.5","2017","07","Southern America","Brasil",NA,NA,"Conglomerado MA_480. Subunidade 1. Subparcela 5. Indivíduo 10.&nf;F6; Árvore 6,5m, DAP 5,1cm. Base reta. Flor amarela. Fruto imaturo verde-avermelhado, consistência seca. Casca escura e interna bege, fina, lenticelada","UB0128964",NA,"03","Maranhão","Imperatriz","-47.520003","-5.4",NA,NA,"Faria, JEQ",NA,NA,"2017","10","23","-47.520003","-5.4",NA,NA,NA,NA,NA
"1507","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Moraes, TM","IFN-23218432.1","2018","05","Southern America","Brasil","Riachão dos Cardosos",NA,"Conglomerado MA-232. Subunidade 2. Subparcela 1. indivíduo 5. F6; Árvore; DAP em cm: 5,6; altura em m: 5,50; base reta; casca marrom por fora, amarela, verde por dentro, fina, áspera, sem odor; Cerrado, relevo ondulado, solo pedregoso",NA,NA,"22","Maranhão","Mata Roma","-43.199993","-3.599985",NA,NA,"Bijos, NR","80","80","2018","06","26","-43.199993","-3.599985",NA,NA,NA,NA,NA
"1508","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Santos, RS","IFN-2533611.1","2018","04","Southern America","Brasil","Fundamento",NA,"Conglomerado MA-253. Subunidade 1. Subparcela 1. indivíduo 2. F6; Árvore; DAP em cm: 6,1; altura em m: 5,80; base reta; casca amarronzado por fora, amarelado por dentro, fina, rugosa azedo; Vegetação fechada com alta densidade de árvores, com palmeir",NA,NA,"17","Maranhão","Vargem Grande","-43.920003","-3.780008",NA,NA,"Bijos, NR","85","85","2018","11","12","-43.920003","-3.780008",NA,NA,NA,NA,NA
"1509","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Sousa, CA","IFN-4465614.1","2017","08","Southern America","Brasil",NA,NA,"Medições na subunidade completa. Conglomerado MA-446. Subunidade 4. Subparcela 1. Indivíduo 5; Árvore; 7,5m; DAP 6cm. Base reta. Casca externa cinza, interna rosada; espessura fina; do tipo estriada; Área com predominância de palmeira,","UB0129535","UB0129535","16","Maranhão","Caxias","-43.2","-5.04",NA,NA,"Bijos, NR",NA,NA,"2018","03","29","-43.2","-5.04",NA,NA,NA,NA,NA
"1510","2019-11-01 14:58:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Silva, KF","IFN-4434082.10","2017","08","Southern America","Brasil",NA,NA,"Conglomerado MA-443. Subunidade 3. Subparcela 1. Indivíduo 3. F6; Árvore com 10,0 m e DAP de 6,0 cm. Base reta. Flores amarelas. Casca cinza, fina e lisa, internamente bege/preta; Solo arenoso, área de regeneração com predominância de","UB0126046","UB0126046","11","Maranhão","Caxias","-43.74","-5.377797",NA,NA,"Faria, JEQ",NA,NA,"2017","11","28","-43.74","-5.377797",NA,NA,NA,NA,NA
"1511","2019-11-01 14:58:59-03","UnB","UB","128485","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S. Irwin & Barneby",NA,"Eiten, G","10660","1970","02","Southern America","Brasil","Ilha de Balsas, region between the Balsas & Parnaíba Rivers",NA,"Petals golden-yellow.; Tree 7m.",NA,NA,"18","Maranhão","Loreto","-45.066667","-7.5",NA,NA,"Rando, JG",NA,NA,"2009",NA,NA,"-45.066667","-7.5",NA,NA,NA,NA,NA
