"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"153","2020-09-02 16:31:48-03","Cenargen","CEN","51412","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","D. Sasaki","Denise Sasaki","306","2003","04","16",NA,"Brasil","SP","PEDREGULHO","Parque Estadual das Furnas do Bom Jesus. Campo sujo próximo à sede, abaixo da estrada de terra.","-47.460277","-20.247777","Exsicatas","Folhas concolores. Hipanto verde-claro. Segmento do cálice patentes. Corola roxo forte. Estames 12. Brácteas proximais verde-claras, distais lilases. Flores lilases. Doação do Herbário SPF - Universidade de São Paulo.","CEN00051412","CEN00051412","1000","1000",NA,NA,"2003",NA,NA,NA,"-47.460277","-20.247777",NA,NA,"1",NA
"154","2020-09-02 16:31:48-03","Cenargen","CEN","51418","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Denise Sasaki","879","2003","12","13",NA,"Brasil","SP","PEDREGULHO","Parque Estadual das Furnas do Bom Jesus. Campo sujo próximo à sede, abaixo da estrada de terra.","-47.460277","-20.247777","Exsicatas","Caule amarelado. Folhas pouco discolores, mais claras na face abaxial. Hipanto rosa-esverdeados. Cálice rosado. Corola rosa-forte. Estames amarelos. Filetes e estilete alvos. Doação do Herbário SPF - Universidade de São Paulo.","CEN00051418","CEN00051418","1000","1000",NA,NA,"2007",NA,"04",NA,"-47.460277","-20.247777",NA,NA,"1",NA
"155","2020-09-02 16:31:48-03","Cenargen","CEN","86955","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Marcelo Fragomeni Simon","1941","2013","08","21",NA,"Brasil","MG","DELFINOPOLIS","Ao longo da BR - 464, 4 km E de Delfinópolis.","-46.814722","-20.338333","Exsicatas","Subarbusto com 20 cm. Pétalas lilás e anteras amarelos.","CEN00086955","CEN00086955","770","770",NA,NA,"2013",NA,"08",NA,"-46.814722","-20.338333",NA,NA,"3",NA
"156","2020-09-02 16:31:48-03","Cenargen","CEN","88510","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","D. R. Gonzaga - CESJ","171","2013","03","09",NA,"Brasil","MG","BARBACENA","Sítio Rancho Novo.","-43.7736015319824","-21.2257995605469","Exsicatas","Folhas coriáceas e pilosas. Doação Herbário Leopoldo Krieger - CESJ 62307.","CEN00088510","CEN00088510",NA,NA,"27982","auto","2015",NA,"03",NA,NA,NA,NA,NA,"1",NA
"157","2020-09-02 16:31:48-03","Cenargen","CEN","50828","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Leandro Cézanne de Souza Assis","708","2003","03","07",NA,"Brasil","MG","BARROSO","MAta do Baú.","-43.9757995605469","-21.1868991851807","Exsicatas","Folhas discolores, cálice verde, corola rosa, anteras amarelas. Doação da Universidade Federal de Juiz de Fora - Herbário Leopoldo Krieger - CESJ.","CEN00050828","CEN00050828",NA,NA,"7934","auto","2003",NA,"10",NA,NA,NA,NA,NA,"1",NA
"158","2020-09-02 16:31:48-03","Cenargen","CEN","46905","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","3073","2003","01","14",NA,"Brasil","MG","DELFINOPOLIS","Subida da Serra da Canastra. A 14 km da ponte sobre o rio Grande.","-46.8539009094238","-20.343900680542","Exsicatas","Segmentos do epicálice eretos. Tubo floral vináceo. 13 a 16 estames.","CEN00046905","CEN00046905","1000","1000","41380","auto","2003",NA,"01",NA,"-4710444.0","-2220833.0",NA,NA,"4",NA
"159","2020-09-02 16:31:48-03","Cenargen","CEN","34536","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","M. Pompeu","392","1999","03","14",NA,"Brasil","MG","NOVA LIMA","Serra do Cachimbo.","-43.8466987609863","-19.9855995178223","Exsicatas","Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (46387).","CEN00034536","CEN00034536",NA,NA,"29211","auto","2000",NA,"03",NA,NA,NA,NA,NA,"1",NA
"160","2020-09-02 16:31:48-03","Cenargen","CEN","21968","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Vinícius Castro Souza","7913","1995","03","08",NA,"Brasil","MG","OURO BRANCO","Estrada entre Oura Branco e o Morro do Gabriel, ca. de 9 km de Ouro Branco.","-43.6918983459473","-20.5207996368408","Exsicatas","Coodenadas: 20º29'20,6''S, 43º39'49,1''O. Corola e filetes róseos. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (19671). Piracicaba.","CEN00021968","CEN00021968","1250","1250","13809","auto","1997",NA,"01",NA,"-4366361.0","-2048889.0",NA,NA,"1",NA
"161","2020-09-02 16:31:48-03","Cenargen","CEN","29215","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Sem Coletor",NA,"1921","01","29",NA,"Brasil","MG","OURO BRANCO","Serra de Ouro Branco. Campo na base da serra.","-43.6918983459473","-20.5207996368408","Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.","CEN00029215","CEN00029215",NA,NA,"13809","auto","1993",NA,"10",NA,NA,NA,NA,NA,"1",NA
"162","2020-09-02 16:31:48-03","Cenargen","CEN","46859","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Rosana Romero","911","1994","04","18",NA,"Brasil","MG","SAO ROQUE DE MINAS","Estrada para Sacramento, após o vale da nascente do Rio São Francisco, Parna.","-46.3657989501953","-20.2453002929688","Exsicatas","Cálice vinho. Corola lilás. Anteras amareladas. Frutos jovens. Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","CEN00046859","CEN00046859",NA,NA,"57119","auto","2003",NA,"07",NA,NA,NA,NA,NA,"1",NA
"163","2020-09-02 16:31:48-03","Cenargen","CEN","46856","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Jimi Naoki Nakajima","2242","1997","02","22",NA,"Brasil","MG","SAO ROQUE DE MINAS","Final da estrada para a Fazenda do Fundão, Parque Nacional da Serra da Canastra.","-46.3657989501953","-20.2453002929688","Exsicatas","Cálice esverdeado. Corola pink. Anteras amareladas. Filetes róseos. Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","CEN00046856","CEN00046856",NA,NA,"57119","auto","2003",NA,"07",NA,NA,NA,NA,NA,"1",NA
"164","2020-09-02 16:31:48-03","Cenargen","CEN","39082","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Rubens Custódio Mota","131","2000","02","16",NA,"Brasil","MG","SAO ROQUE DE MINAS","Parque Nacional da Serra da Canastra.","-46.3657989501953","-20.2453002929688","Exsicatas","Cálice vinho, estames amarelos. Corola rósea. Doação do Herbário BHCB (53286).","CEN00039082","CEN00039082",NA,NA,"57119","auto","2001",NA,"10",NA,NA,NA,NA,NA,"1",NA
"165","2020-09-02 16:31:48-03","Cenargen","CEN","29129","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Washington Marcondes-Ferreira","1109","1995","05","02",NA,"Brasil","SP","PEDREGULHO","Campo à beira da avenida de entrada da cidade.","-47.4700012207031","-20.25","Exsicatas","Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto Temático Financiado pela FAPESP.","CEN00029129","CEN00029129",NA,NA,"27552","auto","1998",NA,NA,NA,NA,NA,NA,NA,"1",NA
"166","2020-09-02 16:31:48-03","Cenargen","CEN","29268","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"G. Gehrt",NA,"1920","10","18",NA,"Brasil","SP","PEDREGULHO","Campo pedregulhento.","-47.4700012207031","-20.25","Exsicatas","Doação do Instituto de Botânica SP (4017). São Paulo.","CEN00029268","CEN00029268",NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"167","2020-09-02 16:31:48-03","Cenargen","CEN","74251","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Maria do Carmo Estanislau do Amaral","86","1997","04","20",NA,"Brasil","SP","PEDREGULHO","Distrito Estreito. Cerrado ao lado da Represa de Furnas.","-47.4700012207031","-20.25","Exsicatas","Doação Herbário ESA 101910","CEN00074251","CEN00074251",NA,NA,"27552","auto","2012",NA,"10",NA,NA,NA,NA,NA,"1",NA
"168","2020-09-02 16:31:48-03","Cenargen","CEN","33863","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Washington Marcondes-Ferreira","806","1994","03","18",NA,"Brasil","SP","PEDREGULHO","Parque Estadual das Furnas do Bom Jessus, nas bordas das vertentes.","-47.4700012207031","-20.25","Exsicatas","Flores rosadas e púrpuras. Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto Temático Financiado pela FAPESP.","CEN00033863","CEN00033863",NA,NA,"27552","auto","1998",NA,"11",NA,NA,NA,NA,NA,"1",NA
"169","2020-09-02 16:31:48-03","Cenargen","CEN","29135","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Washington Marcondes-Ferreira","1270","1996","01","18",NA,"Brasil","SP","SAO PAULO","Estreito, Fazenda 3 Irmãos.","-46.6300010681152","-23.5400009155273","Exsicatas","(Número de exsicatas: 6.). Doação da Universidade Estadual de Campinas - Herbário UEC. Flora Fanerogâmica do Estado de São Paulo. Projeto Temático Financiado pela FAPESP.","CEN00029135","CEN00029135 CEN00029135_1",NA,NA,"53584","auto","1998",NA,"11",NA,NA,NA,NA,NA,"2",NA
"170","2020-09-02 16:31:48-03","Cenargen","CEN","35454","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","2570","2000","02","27",NA,"Brasil","MG","CONGONHAS","Congonhas do Campo-Ouro Branco. A 500 m do entroncamento de Itabirito para Ouro Branco.","-43.8577995300293","-20.4997005462646","Exsicatas","Subarbusto não ramificado. Tubo floral vináceo. Bordo das folhas vináceos. Frutos de outra estação, acinzentados.","CEN00035454","CEN00035454","900","900","16368","auto","2000",NA,"03",NA,"-4429861.0","-2085583.0",NA,NA,"2",NA
"171","2020-09-02 16:31:48-03","Cenargen","CEN","58178","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Mary Patrícia Coons","349","1977","01","29",NA,"Brasil","MG","ENTRE RIOS DE MINAS","Fazenda da Pedra Branca. No campo.","-44.065601348877","-20.6707992553711","Exsicatas","Flores arroxeadas. Número de coleta 77-349. Doação do Herbário VIC (5244) da Universidade Federal de Viçosa.","CEN00058178","CEN00058178",NA,NA,"20620","auto","2005",NA,"04",NA,NA,NA,NA,NA,"1",NA
"172","2020-09-02 16:31:48-03","Cenargen","CEN","35466","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","2584","2000","02","27",NA,"Brasil","MG","ITABIRITO","Alto do Morro do Cristo, acesso pela cidade de Itabirito.","-43.801399230957","-20.2532997131348","Exsicatas","Crescendo junto a D. buxifolius. Na subida do morro, D. virgatus","CEN00035466","CEN00035466","1100","1100","20553","auto","2000",NA,"03",NA,"-4484111.0","-2042417.0",NA,NA,"5",NA
"173","2020-09-02 16:31:48-03","Cenargen","CEN","46851","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Jimi Naoki Nakajima","930","1995","03","20",NA,"Brasil","MG","SAO ROQUE DE MINAS","Cachoeira da Casca D'Anta, Parna Serra da Canastra.","-46.3657989501953","-20.2453002929688","Exsicatas","Base do morro. Cálice esverdeado. Corola rósea. Estames amarelados. Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","CEN00046851","CEN00046851",NA,NA,"57119","auto","2003",NA,"07",NA,NA,NA,NA,NA,"1",NA
"174","2020-09-02 16:31:48-03","Cenargen","CEN","46865","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T. B. Cavalcanti","Rosana Romero","3829","1997","02","19",NA,"Brasil","MG","SAO ROQUE DE MINAS","Morro próximo à sede administrativa, São Roque de Minas, Parque Nacional da Serra da Canastra.","-46.3657989501953","-20.2453002929688","Exsicatas","Cálice verde. Corola lilás. Anteras amarelas.Estigma vinho escuro. Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","CEN00046865","CEN00046865",NA,NA,"57119","auto","2003",NA,"07",NA,NA,NA,NA,NA,"1",NA
"175","2020-09-02 16:31:48-03","Cenargen","CEN","18995","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus subsp. villosissimus","Pohl","T. B. Cavalcanti","Henrique Lamahyer de Mello-Barreto","3373","1933","02","07",NA,"Brasil",NA,NA,"Serra do Taquaril - Minas Gerais.",NA,NA,"Exsicatas","Doação.","CEN00018995","CEN00018995",NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,"1","subsp. villosissimus"
"176","2019-11-13 11:24:03-03","USP","SPF","161893","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Sasaki, D","Sasaki, D","599","2003","07","07",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,NA,"SPF00161893",NA,"1000","1000",NA,NA,"2004",NA,NA,NA,"-47.460278","-20.247778",NA,NA,NA,NA
"177","2019-11-13 11:24:03-03","USP","SPF","172673","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Sasaki, D","Sasaki, D","84","2003","03","16",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,NA,"SPF00172673",NA,"1000","1000",NA,NA,"2003",NA,NA,NA,"-47.460278","-20.247778",NA,NA,NA,NA
"178","2019-11-13 11:24:03-03","USP","SPF","172674","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Sasaki, D","Sasaki, D","306","2003","04","16",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,NA,"SPF00172674",NA,"1000","1000",NA,NA,"2003",NA,NA,NA,"-47.460278","-20.247778",NA,NA,NA,NA
"179","2019-11-13 11:24:03-03","USP","SPF","172675","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Sasaki, D","Sasaki, D","441","2003","04","18",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.419444","-20.197222",NA,NA,"SPF00172675",NA,"900","900",NA,NA,"2003",NA,NA,NA,"-47.419444","-20.197222",NA,NA,NA,NA
"180","2019-11-13 11:24:03-03","USP","SPF","172676","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Sasaki, D","Sasaki, D","503","2003","05","24",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.419444","-20.197222",NA,NA,"SPF00172676",NA,"900","900",NA,NA,"2003",NA,NA,NA,"-47.419444","-20.197222",NA,NA,NA,NA
"181","2019-11-13 11:24:03-03","USP","SPF","172677","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Sasaki, D","Sasaki, D","646","2003","08","22",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,NA,"SPF00172677",NA,"1000","1000",NA,NA,"2003",NA,NA,NA,"-47.460278","-20.247778",NA,NA,NA,NA
"182","2019-11-13 11:24:03-03","USP","SPF","38764","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Cavalcanti, TB","Mello-Barreto, HL","3373","1933","02","07",NA,"Brasil","Minas Gerais",NA,"Serra do Taquaril.",NA,NA,NA,NA,"SPF00038764",NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-15 18:28:08-03","USP","SPF","66402","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Anônimo","Martens, LA","258","1990","02","13",NA,"Brasil","Minas Gerais","Brumadinho","Serra da Calçada","-44.216667","-20.133333",NA,"Arbusto de 60-70 cm de altura, com um ou dois caules que se bifurcam em poucos galhos.","SPF00066402",NA,"1400","1400",NA,NA,NA,NA,NA,NA,"-44.216667","-20.133333",NA,NA,NA,NA
"184","2019-11-13 11:24:03-03","USP","SPF","47906","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Cavalcanti, TB","Roth, L","2219","1953","03",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"SPF00047906",NA,NA,NA,"17082","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-13 11:24:03-03","USP","SPF","190891","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Silva, ACB","Silva, ACB","158","1999","12","22",NA,"Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,"SPF00190891",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-13 11:24:03-03","USP","SPF","137605","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Cavalcanti, TB","Farinaccio, MA","323","1999","05","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"SPF00137605",NA,NA,NA,"57119","auto","2001",NA,"04",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-13 11:24:03-03","USP","SPF","116684","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Cavalcanti, TB","Marcondes-Ferreira, W","1270","1996","01","18",NA,"Brasil","São Paulo","Pedregulho","Estreito","-47.4700012207031","-20.25",NA,NA,"SPF00116684",NA,NA,NA,"27552","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-10-07 09:34:04-03","UEFS","HUEFS","184779","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T.B.Cavalcanti","Pastore, J.F.B.","4004","2012","02","10",NA,"Brasil","Minas Gerais","Delfinópolis","Canastra - Serra da Babilonia. Entre Delfinópolis e São Roque de Minas. Topo da Serra Branca","-46.8539009094238","-20.343900680542",NA,NA,"HUEFS0184779","HUEFS0184779",NA,NA,"41380","auto","2013","Rosanae","07",NA,NA,NA,NA,NA,NA,NA
"189","2019-10-07 09:34:04-03","UEFS","HUEFS","184725","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","T.B.Cavalcanti","Pastore, J.F.B.","3949","2012","02","09",NA,"Brasil","Minas Gerais","Delfinópolis","Canastra - Serra da Babilonia, Logo após Delfinópolis. Entre Delfinópolis e São Roque de Minas.","-46.8539009094238","-20.343900680542",NA,NA,"HUEFS0184725","HUEFS0184725",NA,NA,"41380","auto","2013","Rosanae","07",NA,NA,NA,NA,NA,NA,NA
"190","2019-09-04 19:59:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Holotype",NA,NA,NA
"191","2015-03-07 08:37:17-03","F","FMNH-SEEDPLANTS","V0218594F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0218594F","V0218594F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"192","2015-03-07 08:37:17-03","F","FMNH-SEEDPLANTS","V0218596F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0218596F","V0218596F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"193","2015-03-07 08:37:17-03","F","FMNH-SEEDPLANTS","V0218597F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0218597F","V0218597F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"194","2015-03-07 08:37:17-03","F","FMNH-SEEDPLANTS","V0218598F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0218598F","V0218598F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-02-27 14:02:17-03","UFSJ","HUFSJ","8722","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Sobral, M","Sobral, M","15900","2016","04","13",NA,"Brasil","Minas Gerais","Barbacena",NA,"-43.859222","-21.184806",NA,"Erva 0,3-0,4 m, em campo rupestre à beira da BR-265; flores róseo-escuras.","HUFSJ008722",NA,"948","948",NA,NA,"2016",NA,NA,NA,"-43.859222","-21.184806",NA,NA,NA,NA
"196","2019-07-16 10:36:05-03","UFSJ","HUFSJ","9467","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Costa, MTR","Costa, MTR; Souza, F; Costa, MA","1399","2018","03","03",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre, acesso pelo Senhor dos Montes.","-44.457053","-21.216481",NA,"Arbusto 0,4 m de altura, flores rosadas","HUFSJ009467",NA,"95","95",NA,NA,"2018",NA,NA,NA,"-44.457053","-21.216481",NA,NA,NA,NA
"197","2019-07-16 10:36:05-03","UFSJ","HUFSJ","9132","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Costa, MTR","Costa, MTR; Alves, RJV; Silva, NG","672","2017","01","08",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro","-44.302994","-21.137081",NA,"Erva de 0,4 m de altura, flores roxas.","HUFSJ009132",NA,"110","110",NA,NA,"2017",NA,NA,NA,"-44.302994","-21.137081",NA,NA,NA,NA
"198","2021-04-08 17:12:52-03","UESB","HUESB","11913","S","Plantae","Dicotyledoneae",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Sobral, M.","Sobral, M.","15900","2016","04","13",NA,"Brasil","Minas Gerais","Barbacena","Campo rupestre à beira da BR-265","-43.859167","-21.184722",NA,"Erva 0,3 - 0,4m. Flores róseo-escuras.","HUESB000011913",NA,"948","948",NA,NA,"2016",NA,NA,NA,"-43.859167","-21.184722",NA,NA,NA,NA
"199","2019-05-06 11:58:35-03","UFU","HUFU","48394","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Bernardes, P.H.N.","Bernardes, P.H.N.; Nakajima, J.N.; Melo, K.B.S.; Castro, W.S. & Oliveira, A.L.F.","242","2007","05","23",NA,"Brasil","Minas Gerais","Capitólio","Região de Furnas, Estrada depois do Paraíso Perdido.","-46.0499992370605","-20.6152992248535",NA,"Subarbusto, ca. 0,4 m. Cálice verde-vinho, corola púrpura e filetes lilás.; Campo de altitude.","HUFU00039392",NA,NA,NA,"29474","auto","2007",NA,"08","29",NA,NA,NA,NA,NA,NA
"200","2019-05-06 11:58:35-03","UFU","HUFU","24510","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Cavalcanti, T.B.","Goldenberg, R.; Semir, J.; Romero, R. & Dutihl, J.","565","1998","02","14",NA,"Brasil","Minas Gerais","Cristais","Morro ao lado da cidade","-45.5186004638672","-20.8756008148193",NA,"Planta, ca. 1,2 m. Flores com corola magenta claro e anteras amarelas.; Cerrado.","HUFU00013102","HUFU00013102",NA,NA,"26377","auto","2017",NA,"06","27",NA,NA,NA,NA,NA,NA
"201","2019-05-06 11:58:35-03","UFU","HUFU","29392","S","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Pacheco, R.A.","Volpi, R.L.; Pacheco, R.A.; Nakajima, J.N. & Silva, S.M.","271","2002","12","03",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para a Gurita","-46.8539009094238","-20.343900680542",NA,"Subarbusto 0,5 m. Cálice verde, corola magenta, anteras amarelas.; Cerrado rupestre.","HUFU00039401",NA,NA,NA,"41380","auto","2003",NA,"02","25",NA,NA,NA,NA,NA,NA
