"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","order","continentOcean","preparationType","barcode","imagecode","typeStatus","class","fieldNumber"
"138","2019-10-07 09:38:43-03","UEFS","HUEFS","148502","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","T.S.Macedo","2010","09",NA,"Macedo, T.S.","80","2009","05","03","Brasil","Bahia","Santa Terezinha","Serra da Jibóia. Fragmento de Mata Atlântica. Morro da Pioneira.","-39.4975","-12.833333",NA,NA,"Epífita, local sombreado, muitos indivíduos.",NA,"39W29'51''","12S50'0''",NA,NA,"Polypodiales",NA,NA,"HUEFS0148502","HUEFS0148502",NA,"Polypodiopsida",NA
"139","2019-10-07 09:38:43-03","UEFS","HUEFS","158247","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","T.S.Macedo","2010","09",NA,"Macedo, T.S.","211","2010","01","13","Brasil","Bahia","Santa Terezinha","Serra da Jibóia. Fragmento de Mata atlântica.","-39.479722","-12.833333",NA,NA,"Mata.",NA,"39W28'47''","12S50'0''","765","765","Polypodiales",NA,NA,"HUEFS0158247","HUEFS0158247",NA,"Polypodiopsida",NA
"140","2020-03-13 15:43:50-03","UEFS","HUEFS","254892","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore",NA,NA,NA,NA,"Gonzatti, F.","3521","2017","04","13","Brasil","Pernambuco","Jaqueira","RPPN Frei Caneca. Mata do Quengo. Interior da mata, topo de morro.","-35.849722","-8.716389",NA,NA,"Mata ombrófila densa.",NA,"35W50'59''","8S42'59''","753","753","Polypodiales",NA,NA,"HUEFS0254892",NA,NA,"Polypodiopsida",NA
"141","2019-10-07 09:38:43-03","UEFS","HUEFS","228577","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","tamandarei","Elaphoglossum tamandarei","Brade",NA,NA,NA,NA,"Krieger, L.","CESJ21017",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Itabirito. No alto da serra, saxícola, sobre arenito, em lugares abrigados, sombreados e úmidos, rochas verticais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polypodiales",NA,NA,"HUEFS0228577","HUEFS0228577",NA,"Polypodiopsida",NA
"142","2021-01-12 15:24:05-03","UFMG","BHCB-SL","130593","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2010","03",NA,"Almeida, TE; Souza, DT; Cota, MMT","2014","2009","06","01","Brasil","Minas Gerais","Pocrane","Serra do Azeite; Rio Manhuaçu;, Mata de galeria em vale encaixado, na base da Serra","-41.644556","-19.501972",NA,NA,"Rupícola em córrego no interior de floresta",NA,"-41.644556","-19.501972","300","300",NA,"América",NA,NA,NA,NA,NA,NA
"143","2019-11-07 11:16:31-03","UFMG","BHCB-SL","119150","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","09",NA,"Salino, A; Almeida, TE; Dittrich, VAO; Heringer, G; Viveros, RS","13141","2008","03","25","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, Floresta Estacional Semidecidual próximo a torre.","-41.091389","-16.350833",NA,NA,"Epífita a 1m de altura.",NA,"-41.091389","-16.350833","1125","1125",NA,"América",NA,NA,NA,NA,NA,NA
"144","2019-11-07 11:16:31-03","UFMG","BHCB-SL","109363","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Rolim, LB; Almeida, TE; Souza, DT; Custódio, J","324","2006","04","02","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi; Baú","-43.422861","-20.422778",NA,NA,"rupícola. Floresta Estacional Semidecidual Montana.",NA,"-43.422861","-20.422778","1284","1284",NA,"América",NA,NA,NA,NA,NA,NA
"145","2019-12-19 16:20:41-03","UFMG","BHCB-SL","146706","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Costa, HES; Mota, RC","H16","2009","12","03","Brasil","Minas Gerais","Brumadinho","Inhotim","-44.2325","-20.115556",NA,NA,"Erva terrestre.; Mata semidecídua da Montanha Dolomita.",NA,"-44.2325","-20.115556","1022","1022",NA,"América",NA,"BHCB049301",NA,NA,NA,NA
"146","2019-11-07 11:16:31-03","UFMG","BHCB-SL","104993","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Giulietti, AM; et al.","s.n","1994","01","16","Brasil","Minas Gerais","Tiradentes","Caminho para a Serra de São José, Trecho de mata secundária.","-44.175","-25.087222",NA,NA,"Sobre rochas em local sombreado com muitas Bryophyta.",NA,"-44.175","-25.087222",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"147","2019-11-07 11:16:31-03","UFMG","BHCB-SL","121918","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Almeida, TE; Assis, FC; Viana, MM; Heringer, G; Silva, SN; Costa, EG; Ávila, GC","s.n.","2006","10","02","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Várzea do Cocho; córrego afluente do rio Cristais. Campo rupestre e Mata de galeria","-43.589889","-18.177778",NA,NA,"Rupícola em Mata de galeria",NA,"-43.589889","-18.177778",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"148","2019-12-19 16:20:41-03","UFMG","BHCB-SL","154891","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Góes-Neto, LAA; Portugal-Santana, A; Miranda, PLS; Araújo, DA; Salino, A","732","2012","03","23","Brasil","Minas Gerais","Rio Pardo de Minas","Parque Estadual Serra Nova, Próximo ao tanque de captação de água de Serra Nova.","-42.742778","-15.649167",NA,NA,"Rupícola. Lâmina fértil menor e mais estreita que a lâmina estéril.; À margem do rio.",NA,"-42.742778","-15.649167","890","890",NA,"América",NA,"BHCB049303",NA,NA,NA,NA
"149","2019-11-07 11:16:31-03","UFMG","BHCB-SL","107075","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Almeida, TE; Heringer, G; Lara, DS; Costa, ACV","815","2007","04","28","Brasil","Minas Gerais","Buenópolis","Parque Nacional das Sempre Vivas, Campos de são Domingos. Cabeceira do Córrego são Domingos. Mata de Galeria e Floresta Estacional Semidecidual.","-43.773861","-17.931528",NA,NA,"Terrestre em barranco no interior de mata",NA,"-43.773861","-17.931528","1323","1323",NA,"América",NA,NA,NA,NA,NA,NA
"150","2019-12-19 16:20:41-03","UFMG","BHCB-SL","107149","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Almeida, TE; Heringer, G; Lara, DS; Costa, ACV","964","2007","05","01","Brasil","Minas Gerais","Diamantina","Parque Nacional das Sempre Vivas, Região do Vai e volta(pinturas rupestres).","-43.759167","-17.86975",NA,NA,"Rupícola.; Na beira de rio, em mata de galeria. Campos limpos, Campos rupestres e Mata de Galeria.",NA,"-43.759167","-17.86975","1191","1191",NA,"América",NA,"BHCB049310",NA,NA,NA,NA
"151","2021-01-12 15:24:05-03","UFMG","BHCB-SL","90380","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Salino, A; et al.","9951","2004","10","30","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.287139","-18.196694",NA,NA,"Terrestre na mata, em fundo de vale.",NA,"-43.287139","-18.196694","1150","1350",NA,"América",NA,NA,NA,NA,NA,NA
"152","2021-01-12 15:24:05-03","UFMG","BHCB-SL","101193","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Almeida, TE; Souza, DT","283","2006","08","02","Brasil","Minas Gerais","Itabira","Distrito de Ipoema, Serra da Cachoeira Alta. Floresta Estacional Semidecidual Montana e Matas de Galeria.","-43.492889","-19.578778",NA,NA,"Rupícola à margem de riacho. Mata ciliar",NA,"-43.492889","-19.578778","916","916",NA,"América",NA,NA,NA,NA,NA,NA
"153","2019-11-07 11:16:31-03","UFMG","BHCB-SL","104520","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Salino, A; Almeida, TE; Heringer, G","11651","2007","02","01","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Capão de Mata do Retiro das Pedras.","-0.776694","-20.193861",NA,NA,"Terrestre em interior de mata.",NA,"-0.776694","-20.193861","1205","1205",NA,"América",NA,NA,NA,NA,NA,NA
"154","2019-12-19 16:20:41-03","UFMG","BHCB-SL","182879","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Almeida, TE; Giacomin, LL; Gouvêa, YF","4416","2016","10","05","Brasil","Bahia","Rio de Contas","Serra das Almas, Trilha para o Pico das Almas.","-41.948889","-13.514167",NA,NA,"Prensado em álcool.; Erva terrestre.; Em substrato sobre rocha no interior de capão no campo rupestre.",NA,"-41.948889","-13.514167","1484","1484",NA,"América",NA,"BHCB049406",NA,NA,NA,NA
"155","2021-01-12 15:24:05-03","UFMG","BHCB-SL","111486","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12608","2007","07","15","Brasil","Minas Gerais","Caldas","Distrito Pocinhos do Rio Verde; APA Pedra Branca, Pedra Branca.","-46.371222","-21.977889",NA,NA,"Terrestre a sombra de rocha, ou sobre rocha. Área com muitos afloramentos rochosos e matas.",NA,"-46.371222","-21.977889","1700","1700",NA,"América",NA,"BHCB049404",NA,NA,NA,NA
"156","2020-03-04 20:43:09-03","UFMG","BHCB-SL","119068","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Viana, PL; Mota, NFO; Silva, LVC; Maciel, GM","3560","2008","05","15","Brasil","Minas Gerais","Alagoa","Parque Estadual da Serra do Papagaio, Estrada da Usina.","-44.827778","-22.223333",NA,NA,"Terrestre em interior de mata. Mata ciliar.",NA,"-44.827778","-22.223333","1291","1291",NA,"América",NA,NA,NA,NA,NA,NA
"157","2019-12-19 16:20:41-03","UFMG","BHCB-SL","107039","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Arantes, AA; et al.","1438","2005","09","28","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Cachoeira Feixo da Serra, Rio Turvo.","-46.230833","-20.604444",NA,NA,"Rupícola.; Mata ciliar. Local muito sombreado no sub-bosque de mata ciliar.",NA,"-46.230833","-20.604444","786","786",NA,"América",NA,"BHCB049306",NA,NA,NA,NA
"158","2019-11-07 11:16:31-03","UFMG","BHCB-SL","140112","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Heringer, G","2010","04","18","Carmo, FF do","573","2009","02","02","Brasil","Minas Gerais","Moeda","Marinho da Serra, C2","43.937528","20.332361",NA,NA,"Coletado em capão. Afloramento de canga.",NA,"43.937528","20.332361","1540","1540",NA,"América",NA,NA,NA,NA,NA,NA
"159","2019-12-19 16:20:41-03","UFMG","BHCB-SL","109178","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Della, AP",NA,NA,NA,"Almeida, TE; Souza, DT; Giorni, VT","1090","2007","06","11","Brasil","Minas Gerais","Gouveia","Caminho para a Fazenda do Pata.","-43.893111","-18.64575",NA,NA,"Prensado em álcool.; Campo rupestre. Terrestre em barranco, próximo a córrego. Mata de galeria.",NA,"-43.893111","-18.64575","1064","1064",NA,"América",NA,"BHCB049311",NA,NA,NA,NA
"160","2019-11-07 11:16:31-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Almeida, TE; Salino, A; Souza, DT; Heringer, G","1146","2007","06","20","Brasil","Minas Gerais","Tiradentes","Serra de São José, Campos rupestres e Matas de galeria.","44.201306","21.101694",NA,NA,"Terrestre no interior de mata de galeria. Prensado em álcool.",NA,"44.201306","21.101694","1002","1002",NA,"América",NA,NA,NA,NA,NA,NA
"161","2019-11-07 11:16:31-03","UFMG","BHCB-SL","123376","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","12",NA,"Viveros, RS; Salino, A","50","2008","08","28","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Mata do Engenho, Mata de Galeria.","-43.848139","-20.093361",NA,NA,"Terrestre, em barranco de riacho.",NA,"-43.848139","-20.093361","851","851",NA,"América",NA,NA,NA,NA,NA,NA
"162","2019-11-07 11:16:31-03","UFMG","BHCB-SL","68650","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Carvalho, FA; Salino, A; Teixeira, LCRS","76","2002","01","30","Brasil","Minas Gerais","Nova Lima","Estação Ecológica de Fechos. Área de Mata de Galeria.","-43.959083","-20.066",NA,NA,"Terrestre em barranco na beira de estrada.",NA,"-43.959083","-20.066",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"163","2019-11-07 11:16:31-03","UFMG","BHCB-SL","60182","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Salino, A","6872","2001","06","01","Brasil","Minas Gerais","Camanducaia","Mata do Trevo de acesso à Camanducaia, à 1180m de altitude. 22o 44'53,2'' S e 46o 09' 16,9 W","-46.154694","-22.748111",NA,NA,"Terrestre em barranco de valeta.",NA,"-46.154694","-22.748111","1180","1180",NA,"América",NA,NA,NA,NA,NA,NA
"164","2021-01-12 15:24:05-03","UFMG","BHCB-SL","112480","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Almeida, TE; Souza, DT; Lara, DS; Soares, CB","1270","2007","09","16","Brasil","Minas Gerais","Alvorada de Minas","Distrito de Itapanhoacanga, Córrego Campinas. Cachoeira Campinas. Mata de galeria.","-43.437056","-18.805056",NA,NA,"Rupícola no interior de mata de galeria",NA,"-43.437056","-18.805056",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"165","2019-11-07 11:16:31-03","UFMG","BHCB-SL","104471","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A; Almeida, TE; Heringer, G","11602","2007","01","31","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Capão Forro, Cachoeira da Mata. Área de Cerrado com Floresta Estacional Semidecidual chegando às margens do rio e Mata de Galeria.","-0.773406","-20.253306",NA,NA,"Rupícola em barranco úmido em Mata de Galeria.",NA,"-0.773406","-20.253306","970","970",NA,"América",NA,NA,NA,NA,NA,NA
"166","2019-12-19 16:20:41-03","UFMG","BHCB-SL","131755","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Souza, DT; Giorni, VT","781","2009","06","10","Brasil","Minas Gerais","Brumadinho","Área adjacente à Serra da Moeda. Área da mineradora Ferrous, lado direito da BR-040 sentido BH-Rio de Janeiro.","-43.977222","-20.183611",NA,NA,"Terrestre.; Em adensamento de vegetação em canga ferrugínea. Formações de Campos Rupestres sobre Quartzito e Canga. Florestas Estacionais Semideciduas.",NA,"-43.977222","-20.183611","1341","1341",NA,"América",NA,"BHCB049307",NA,NA,NA,NA
"167","2021-01-12 15:24:05-03","UFMG","BHCB-SL","101268","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Souza, DT","3","2006","04","17","Brasil","Minas Gerais","Sabará","Mina de Cuiabá da Anglogold Ashanti;, Base da Serra da Piedade. Floresta Estacional Semidecidual, Mata de Galeria.","-0.728892","-19.852972",NA,NA,"Terrestre, beira do córrego Cuiabá.",NA,"-0.728892","-19.852972","776","776",NA,"América",NA,NA,NA,NA,NA,NA
"168","2019-12-19 16:20:41-03","UFMG","BHCB-SL","111440","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12562","2007","07","13","Brasil","Minas Gerais","Lambari","Parque Estadual de Nova Baden, Trilha das Sete Quedas.","-45.323306","-21.937556",NA,NA,"Epífita.; Em samambaiaçu. Floresta Estacional Semidecidual Montana.",NA,"-45.323306","-21.937556","890","1000",NA,"América",NA,"BHCB048679","BHCB048679",NA,NA,NA
"169","2019-11-07 11:16:31-03","UFMG","BHCB-SL","122840","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2010","03",NA,"Salino, A; Heringer, G; Dittrich, VAO","13682","2008","06","28","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana, na vertente conhecida como Balança","-41.098222","-20.534861",NA,NA,"Rupícola na borda de floresta",NA,"-41.098222","-20.534861","1200","1200",NA,"América",NA,NA,NA,NA,NA,NA
"170","2019-11-07 11:16:31-03","UFMG","BHCB-SL","85820","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","02",NA,"Salino, A; Mota, NFO; Viana, PL","9317","2003","12","06","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Na região da Lapa, próximo ao Pico Dois Irmãos.","-43.338444","-18.200667",NA,NA,"Terrestre em mata de galeria.",NA,"-43.338444","-18.200667","1550","1600",NA,"América",NA,NA,NA,NA,NA,NA
"171","2019-11-07 11:16:31-03","UFMG","BHCB-SL","68649","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009",NA,NA,"Carvalho, FA; Salino, A; Teixeira, LCRS","75","2002","01","30","Brasil","Minas Gerais","Nova Lima","Estação Ecológica de Fechos. Área de Mata de Galeria.","-43.959083","-20.066",NA,NA,"Terrestre em barranco na beira de estrada.",NA,"-43.959083","-20.066",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"172","2019-11-07 11:16:31-03","UFMG","BHCB-SL","109234","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Almeida, TE; Salino, A; Souza, DT; Heringer, G","1146","2007","06","20","Brasil","Minas Gerais","Tiradentes","Serra de São José, Campos rupestres e Matas de galeria.","44.201306","21.101694",NA,NA,"Terrestre no interior de mata de galeria. Prensado em álcool.",NA,"44.201306","21.101694","1002","1002",NA,"América",NA,NA,NA,NA,NA,NA
"173","2021-01-12 15:24:05-03","UFMG","BHCB-SL","62229","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Melo, LCN; Salino, A; Dittrich, VAO","157","2001","08","20","Brasil","Minas Gerais","Camanducaia","Mata da Represa, Trevo de acesso à Camanducaia, à 1180m de altitude.","-46.154694","-22.748111",NA,NA,"Rupícola em local seco de cachoeira, folhas pendentes.",NA,"-46.154694","-22.748111","1180","1180",NA,"América",NA,NA,NA,NA,NA,NA
"174","2019-11-07 11:16:31-03","UFMG","BHCB-SL","82409","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2010","03",NA,"Salino, A; Mota, RC","8904","2003","08","09","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo, Mata Ciliar do Ribeirão do Campo em direção a parte superior da cachoeira de Tabuleiro.","-43.551639","-19.090861",NA,NA,"Rupícola em paredão de rio.",NA,"-43.551639","-19.090861","950","950",NA,"América",NA,NA,NA,NA,NA,NA
"175","2021-01-12 15:24:05-03","UFMG","BHCB-SL","81798","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2011","09","30","Salino, A; Carvalho, FA; Mota, RC","8732","2003","05","29","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Minicipal do Ribeirão do Campo, Mata de Galeria do Ribeirão do Campo. Cachoeira do Capão Grande.","-43.589667","-19.081417",NA,NA,"Terrestre em mata de galeria.",NA,"-43.589667","-19.081417","1250","1250",NA,"América",NA,NA,NA,NA,NA,NA
"176","2019-11-07 11:16:31-03","UFMG","BHCB-SL","151562","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Mota, RC","2011",NA,NA,"Mota, RC","s.n.","2011","07","26","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","-43.434444","-20.196389",NA,NA,"Floresta Estacional Semidecidual; Erva terrestre",NA,"-43.434444","-20.196389",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"177","2021-01-12 15:24:05-03","UFMG","BHCB-SL","69467","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2009","05",NA,"Carvalho, FA; Salino, A; Teixeira, LCRS","111","2002","03","15","Brasil","Minas Gerais","Nova Lima","Área de Proteção do Mutuca;","-43.963611","-19.06",NA,NA,"Terrestre em beira de rio.",NA,"-43.963611","-19.06",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"178","2019-11-07 11:16:31-03","UFMG","BHCB-SL","126403","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Melo, LCN","2010","03",NA,"Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14127","2008","12","06","Brasil","Espírito Santo","Domingos Martins","São Paulo do Aracê, Entorno do Parque Estadual da Pedra Azul","-41.022222","-20.435222",NA,NA,"Rupicola no interior de floresta",NA,"-41.022222","-20.435222","1085","1085",NA,"América",NA,NA,NA,NA,NA,NA
"179","2021-01-12 15:24:05-03","UFMG","BHCB-SL","90333","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9904","2004","10","30","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes, Região da Mata do Isidoro Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos.","-43.287139","-18.196694",NA,NA,"Rupícola.; Em Mata de Vale encaixado. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.",NA,"-43.287139","-18.196694","1150","1350",NA,"América",NA,"BHCB049402",NA,NA,NA,NA
"180","2019-11-07 11:16:31-03","UFMG","BHCB-SL","62210","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Moran, RC; Mickel, JT","2004","11",NA,"Salino, A; et al.","138","2001","08","19","Brasil","Minas Gerais","Camanducaia","Faz. Quinzim Beijo, Rio Jaguari, Mata Ciliar da estrada para bairro Juncaí.","-45.953611","-22.769944",NA,NA,"Terrestre, barranco, interior da mata.",NA,"-45.953611","-22.769944","1425","1425",NA,"América",NA,NA,NA,NA,NA,NA
"181","2019-11-07 11:16:31-03","UFMG","BHCB-SL","140166","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Heringer, G","2010","04","18","Carmo, FF do","3605","2008","12","03","Brasil","Minas Gerais","Nova Lima","PE Rola Moça",NA,"20.066667",NA,NA,"Coletado em borada de capão. Afloramento de canga.",NA,NA,"20.066667","1450","1450",NA,"América",NA,NA,NA,NA,NA,NA
"182","2021-01-12 15:24:05-03","UFMG","BHCB-SL","148028","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","pachydermum","Elaphoglossum pachydermum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Oliveira-Filho, AT","3017","2011","03","21","Brasil","Minas Gerais","Delfim Moreira","Caminho entre a Fazenda Boa Esperança e a Fazend","-45.325306","-22.597111",NA,NA,"Erva terrestre.; No interior de mata. Floresta Ombrófila Densa e Campos de Altitude.",NA,"-45.325306","-22.597111","1617","1617",NA,"América",NA,"BHCB049309",NA,NA,NA,NA
