"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"1133","2019-05-06 11:51:51-03","UFU","HUFU","1201","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Araújo, G.M.; Barbosa, A.A.A.","1987","10","16",NA,"Brasil",NA,NA,"Arbóreo, ca. 5 m.; Campo sujo.","HUFU00000868",NA,NA,"Mart.","s.n.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","Mello-Silva, R.",NA,NA,NA,NA,NA,"1992","08",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1134","2019-05-06 11:51:51-03","UFU","HUFU","45085","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Barbosa, A.A.A.; Oliveira, P.E.; Augusto, S.C.; Silva, C.L. & Alvarenga, P.E.F.","2004","11","05",NA,"Brasil",NA,NA,"Cerrado.","HUFU00000865",NA,NA,"Mart.","s.n.","Minas Gerais","Uberlândia","Fazenda Três Irmãos, Rodovia BR 497, KM 29/30, Uberlândia-Prata.","-48.2771987915039","-18.9186000823975","Barbosa, A.A.A.",NA,NA,NA,NA,NA,"2004","11","05","58223","auto",NA,NA,NA,NA,NA,NA
"1135","2019-05-06 11:51:51-03","UFU","HUFU","27583","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Pacheco, R.A.; Volpi, R.; Fleury-Silva, H.R. & Nakajima, J.N.","2001","11","07",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Frutos amarelados.; Interior do cerradão.","HUFU00000860",NA,NA,"Mart.","58","Minas Gerais","Uberlândia","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975","Pontes, A.F.",NA,NA,NA,NA,NA,"2002","11","29","58223","auto",NA,NA,NA,NA,NA,NA
"1136","2019-05-06 11:51:51-03","UFU","HUFU","33590","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Fleury-Silva, H.R.; Hattori, E.","2002","12","06",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Botão floral marrom.; Cerrado degradado.","HUFU00000859",NA,NA,"Mart.","350","Minas Gerais","Uberlândia","Parque Municipal Victório Siquerolli, Abaixo do rêgo d#?#água.","-48.2771987915039","-18.9186000823975","Fleury-Silva, H.R.",NA,NA,NA,NA,NA,"2003","07","29","58223","auto",NA,NA,NA,NA,NA,NA
"1137","2019-05-06 11:51:51-03","UFU","HUFU","526","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Franciscon, C.H.","1985","10","19",NA,"Brasil",NA,NA,"Árvore, ca. 6 m. Frutos imaturos verdes.; Cerrado.","HUFU00000871",NA,NA,"Mart.","27","Minas Gerais","Uberlândia","Rodovia Ponte do Pau Furado, Km 06. Margem esquerda.","-48.2771987915039","-18.9186000823975","Mello-Silva, R.",NA,NA,NA,NA,NA,"1992","05",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1138","2020-08-20 14:57:09-03","UFSC","FLOR","30298","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Pastore, U.; Klein, R.M.","1986","10","24",NA,"Brasil",NA,NA,"arvoreta (fanerófita). Folha SF.22-V-C; ponto 73; DAP 0,15 m; diâmetro da copa 3 m; freqüência média","FLOR0030298",NA,"Magnoliales","Mart.","136","Mato Grosso do Sul","Nova Andradina","10 km ao Sul fazenda Vaca Morta.","-53.533333","-21.716667","Lima, M.P.M. de","FLOR0030298","380","380","53º32'W","21º43'S","1987","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2020-08-20 14:57:09-03","UFSC","FLOR","19126","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Felfili, J.; Filgueiras, T.S.; Alvarenga, D. & Walter, B.M.T.","1988","11","16",NA,"Brasil",NA,NA,"árvore, flor botões verdes, 3m altura","FLOR0019126",NA,"Magnoliales","Mart.","98","Minas Gerais","Patrocínio","Entre Patrocínio e Coromandel, MG.","-46.9925003051758","-18.9438991546631",NA,"FLOR0019126",NA,NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA
"1140","2018-02-26 18:31:33-03","UFMT","UFMT","35691","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Dubs, B.","1959","09","07",NA,"Brasil",NA,NA,"Tree, 2m high.",NA,NA,NA,"Mart.","1745","Mato Grosso do Sul","Porto Murtinho","Road Jardim- porto Murtinho. roadside woodland.","-56.8","-21.716667","Dubs, B.",NA,NA,NA,"-56.8","-21.716667","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2018-02-26 18:31:33-03","UFMT","UFMT","28585","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","10",NA,"Brasil",NA,NA,"BIRD /PRODEAGRO /SEPLAN- MT; Arbusto, ca. 1m alt.; flores castanhas.; Savana arborizada (cerrado).",NA,NA,NA,"Mart.","20691","Mato Grosso","Nova Brasilândia","Estrada Nova Brasilândia- Planalto da Serra, ca 20km NE (em linha reta) de Nova Brasilândia.","-54.816667","-14.866667","Souza, V.C.",NA,NA,NA,"-54.816667","-14.866667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","2018-08-09 21:10:39-03","UFMT","UFMT","11082","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Ecologia Vegetal Polo","1987","06","26",NA,"Brasil",NA,NA,"Ecol. Vegetal /Polo.; Subarbusto de 1,5m; frutos ferrugineos.",NA,NA,NA,"Mart.","1472","Mato Grosso","Vila Bela da Sma Trindade","Vila Bela km 50.",NA,NA,"Pontes, A.F.",NA,NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2019-04-15 17:39:14-03","UFMT","UFMT","39300","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Lucena, I.C.; Carvalho, J.L.O.; Amorim Neto, L.","2009","11","11",NA,"Brasil",NA,NA,"Arbóreo. cerca de 4m de altura. Flor alaranjada.; Cerrado sensu stricto. Solo cascalho arenoso.",NA,NA,NA,"Mart.","60","Mato Grosso","Santo Antônio de Leverger","Fazenda Miranda. Fragmento 4, parcela 2, indivíduo nº157.","-56.605","-16.1","Amorim Neto, L.; Lucena, I.C.",NA,NA,NA,"-56.605","-16.1","2010","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2018-02-26 18:31:33-03","UFMT","UFMT","28584","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","08",NA,"Brasil",NA,NA,"BIRD /PRODEAGRO /SEPLAN- MT; Árvore, ca.5m alt.; flores castanhas.; Savana arborizada (cerrado).",NA,NA,NA,"Mart.","20311","Mato Grosso","Chapada dos Guimarães","Estrada Nova Brasilândia Campo Verde. ca. 20km de Nova Brasilândia .","-55.066667","-15.016667","Souza, V.C.",NA,NA,NA,"-55.066667","-15.016667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2018-09-18 22:12:20-03","UFMT","UFMT","42633","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Ribeiro, R.V.","2015","07","17",NA,"Brasil",NA,NA,"Arbusto; Cerrado.",NA,NA,NA,"Mart.","54/324","Mato Grosso","Bom Jesus do Araguaia","Propriedade Rural (Rosa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2018-02-26 18:31:33-03","UFMT","UFMT","21132","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Macedo, M.; Assumpção, A.","1982","01",NA,NA,"Brasil",NA,NA,"Arboreo.; Cerrado. Solo argilo arenoso.",NA,NA,NA,"Mart.","1693","Mato Grosso","Santo Antônio de Leverger","Santo Antônio de Leverger, Fazenda Experimental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2018-07-17 19:03:25-03","UFMT","UFMT","17177","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Macedo, M.; Somavilla, N.; Silva, A.","1997","11","23",NA,"Brasil",NA,NA,"Arvoreta; folhas alternas; flor amarelada.",NA,NA,NA,"Mart.","6047","Mato Grosso","Poxoréu","Casa D. Alzira, Alto Coité., Próx. a Alto Coité.",NA,NA,"Pontes, A.F.",NA,NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2018-02-26 18:31:33-03","UFMT","UFMT","28586","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Bertani, D.F.","1997","09","14",NA,"Brasil",NA,NA,"Frutos na carpoteca. BIRD /PRODEAGRO /SEPLAN- MT; Arbóreo. Altura de 2,5m e com fruto imaturo verde marrom.; Floresta Estacional semidecidual. Beira de estrada, antropizado.",NA,NA,NA,"Mart.","2161","Mato Grosso","Pontes e Lacerda","Estrada para Baía Funda (Rio Guaporé).","-60.0625","-14.471667","Souza, V.C.",NA,NA,NA,"-60.0625","-14.471667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2018-02-26 18:31:33-03","UFMT","UFMT","35672","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","?",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","s.n.","Paraná",NA,NA,NA,NA,"Rainer, H.; Morawetz, W.",NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","2018-03-27 16:57:33-03","UFMT","UFMT","1120","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Assumpção, S.","1982","09","23",NA,"Brasil",NA,NA,"Subarbusto c.50cm. Frequente. Flores em botões amarelados.; Cerrado; solo argiloso avermelhado.",NA,NA,NA,"Mart.","100","Mato Grosso","Água Boa","Água Boa, entrocamento da estrada de Água Boa com a do Calcáreo.","-52.1585998535156","-14.0500001907349","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","07",NA,"108287","auto",NA,NA,NA,NA,NA,NA
"1151","2018-12-06 13:43:17-02","UFMT","UFMT","17462","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Macedo, M.; Ferreira, A.; Lopes, I.C.","1997","10","10",NA,"Brasil",NA,NA,"Arbusto; folhas alternas; fruto verde imaturo.; Solo pedregoso. Cerrado.",NA,NA,NA,"Mart.","6127","Mato Grosso","Água Boa","Estrada Cascata.","-52.1585998535156","-14.0500001907349","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","07",NA,"108287","auto",NA,NA,NA,NA,NA,NA
"1152","2018-02-26 18:31:33-03","UFMT","UFMT","16958","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Macedo, M.; Ferreira, A.; Silva, E.","1997","10","17",NA,"Brasil",NA,NA,"Árvore de 8m. Folhas opostas, fruto imaturo verde.; Cerrado. solo arenoso.",NA,NA,NA,"Mart.","5575","Mato Grosso","Alto Garças","Faz. Alegria. Alto Garças.","-53.5280990600586","-16.9438991546631","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","07",NA,"58359","auto",NA,NA,NA,NA,NA,NA
"1153","2018-02-26 18:31:33-03","UFMT","UFMT","17347","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Macedo, M.; Ferreira, A.; Silva, E.","1997","10","18",NA,"Brasil",NA,NA,"Árvore com mais ou menos 3 metros. Folhas opostas; frutos verdes imaturos; flor alva.; Cerrado. Solo arenoso.",NA,NA,NA,"Mart.","s.n.","Mato Grosso","Alto Garças","Faz. São Paulo em Alto Garças.","-53.5280990600586","-16.9438991546631","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","07",NA,"58359","auto",NA,NA,NA,NA,NA,NA
"1154","2018-02-26 18:31:33-03","UFMT","UFMT","11358","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Dubs, B.","1995","10","21",NA,"Brasil",NA,NA,"Tree, 6m high; petals geyish orange. Flowers visited by many ants.",NA,NA,NA,"Mart.","1870","Mato Grosso","Alto Paraguai","Serra das Araras, Vão Grande. mun. Alto Paraguay, ca 10km S of MT- 246.","-56.4824981689453","-14.5136003494263","Ratter, J.A.",NA,NA,NA,NA,NA,"1996",NA,NA,"78022","auto",NA,NA,NA,NA,NA,NA
"1155","2018-07-17 19:03:25-03","UFMT","UFMT","36912","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Macedo, M.; Godinho, R.","1994","07","15",NA,"Brasil",NA,NA,"Árvore de + ou - 5m. Folhas coriáceas alternas, com fruto jovem.; Cerrado. Solo arenoso.",NA,NA,NA,"Mart.","3933","Mato Grosso","Campo Novo do Parecis","Aldeia Utiarity- Campo Novo Parecis.","-57.8918991088867","-13.6752996444702","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","02",NA,"92744","auto",NA,NA,NA,NA,NA,NA
"1156","2018-02-26 18:31:33-03","UFMT","UFMT","24426","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Macedo, M.; Gonçalves, E.; Silva, E.","2001","02","07",NA,"Brasil",NA,NA,"Subarbusto; folhas alternas; botão floral amarelo.; Mata. Solo argilo arenoso.",NA,NA,NA,"Mart.","7477","Mato Grosso","Chapada dos Guimarães","APM Manso- Chapada dos Guimãres.","-55.749698638916","-15.460599899292","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","02",NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1157","2018-12-06 13:43:17-02","UFMT","UFMT","11067","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Amorim Neto, L.; Maciel, A.A.","1993","09","09",NA,"Brasil",NA,NA,"Subarbusto de 1,5m de altura. Folha coriáceas; glabra; bulbosa face superior. Frutos terminais imaturos.; Solo argiloso. Cerrado. Área inundada pela várzea de Manso.",NA,NA,NA,"Mart.","213","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães.","-55.749698638916","-15.460599899292","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","07",NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1158","2018-02-26 18:31:33-03","UFMT","UFMT","11085","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Amorim Neto, L.; Ferreira, H.","1993","10","17",NA,"Brasil",NA,NA,"Subarbusto de ca. de 30cm. Folha coriácea. glabra.; Cerrado; solo arenoso.",NA,NA,NA,"Mart.","227","Mato Grosso","Chapada dos Guimarães","Fazenda Leão área de pastagens- Chapada dos Guimarães.","-55.749698638916","-15.460599899292","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","02",NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1159","2018-02-26 18:31:33-03","UFMT","UFMT","1097","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Prance, G.T.; Lleras, E.; Coelho, D.F.","1973","10","18",NA,"Brasil",NA,NA,"Subarbusto 50cm. Cálice verde.; Solo laterítico. Cerrado.",NA,NA,NA,"Mart.","19181","Mato Grosso","Chapada dos Guimarães","Para Chapada dos Guimarães, caminho atrás do Véu das Noivas.","-55.749698638916","-15.460599899292","Guarim Neto, G.",NA,NA,NA,NA,NA,"1980",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1160","2018-02-26 18:31:33-03","UFMT","UFMT","1100","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Santos, J.U.; Rosário, C.S.","1982","11","18",NA,"Brasil",NA,NA,"Erva c.40cm. Flores esverdeadas.; Cerrado; solo pedregoso.",NA,NA,NA,"Mart.","362","Mato Grosso","Chapada dos Guimarães","Próximo à Cachoeira Véu de Noiva.","-55.749698638916","-15.460599899292","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","02",NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1161","2018-07-20 21:34:22-03","UFMT","UFMT","28587","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Árbocz, G.F.","1997",NA,NA,NA,"Brasil",NA,NA,"BIRD /PRODEAGRO /SEPLAN- MT",NA,NA,NA,"Mart.","4749","Mato Grosso","Cocalinho","Região de Cocalinho.","-50.9958000183105","-14.3971996307373",NA,NA,NA,NA,NA,NA,NA,NA,NA,"293587","auto",NA,NA,NA,NA,NA,NA
"1162","2018-02-26 18:31:33-03","UFMT","UFMT","11074","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Amorim Neto, L.","1993","09","10",NA,"Brasil",NA,NA,"Arbusto de 2m de altura. Flores aromáticas, alaranjadas. Folha coriácea glabra.; Cerrado secundário. Solo pedregoso.",NA,NA,NA,"Mart.","218","Mato Grosso","Cuiabá","Bairro Bosque da Saúde.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"1163","2018-08-09 21:10:39-03","UFMT","UFMT","6759","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Jorge, F.W.L.","1997","10","26",NA,"Brasil",NA,NA,"Arbusto 1 m. de altura.; Cerrado.",NA,NA,NA,"Mart.","s.n.","Mato Grosso","Cuiabá","Próximo ao CPA.","-56.0966987609863","-15.5960998535156","Amorim Neto, L.",NA,NA,NA,NA,NA,"1997",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"1164","2019-04-23 15:26:41-03","UFMT","UFMT","1098","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Oliveira Filho, A.T.","1984","10","13",NA,"Brasil",NA,NA,"Arvoreta c.2,5 m. Flores alvo ferrugíneas.; Cerrado.",NA,NA,NA,"Mart.","190","Mato Grosso","Cuiabá","Rodovia Cuiabá- Chapada dos Guimarães, km 14.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"1165","2019-04-23 15:26:41-03","UFMT","UFMT","7586","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Darvim","1997","01","20",NA,"Brasil",NA,NA,"Árvore 4 metros. Com fruto solitário; folhas alternas coriáceas.; Cerrado. Solo arenoso seco.",NA,NA,NA,"Mart.","s.n.","Mato Grosso","Cuiabá","Zoológico- UFMT.","-56.0966987609863","-15.5960998535156","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","07",NA,"74875","auto",NA,NA,NA,NA,NA,NA
"1166","2018-07-20 21:34:22-03","UFMT","UFMT","20761","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Macedo, M.; Ferreira, A.R.","1999","03","20",NA,"Brasil",NA,NA,"Árvore aproximadamente 3metros de altura, folhas opostas, flor carnosa amarelo, botão floral verde.; Cerrado.",NA,NA,NA,"Mart.","6951","Mato Grosso","Guiratinga","Município de Guiratinga- Sítio do Jair.","-53.75830078125","-16.3493995666504","Amorim Neto, L.",NA,NA,NA,NA,NA,"2007",NA,NA,"87205","auto",NA,NA,NA,NA,NA,NA
"1167","2018-07-20 21:34:22-03","UFMT","UFMT","21706","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Ozana; Hélio, F.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto; folhas compostas; fruto verde imaturo.; Pantanal.",NA,NA,NA,"Mart.","s.n.","Mato Grosso","Poconé","Campo de murundú denso, BR MT- 112. Pirizal.","-56.6227989196777","-16.2567005157471","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","07",NA,"200792","auto",NA,NA,NA,NA,NA,NA
"1168","2021-02-12 18:59:08-03","UFMT","UFMT","1112","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Guarim Neto, G.; Cunha, C.N.; Moraes, E.C.C.; Ferreira, L.A.D.; Guarim, V.L.M.S.","1983","05","28",NA,"Brasil",NA,NA,"Arbusto, + ou - 2,5 m de altura. Folhas crassas, grandes, brilhantes. Flor grande, vistosa, alaranjada, carnosa.; Cerrado.",NA,NA,NA,"Mart.","1001","Mato Grosso","Poconé","Estrada para Sete Porcos.","-56.6227989196777","-16.2567005157471","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","02",NA,"200792","auto",NA,NA,NA,NA,NA,NA
"1169","2018-07-17 19:03:25-03","UFMT","UFMT","11047","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Pantanal de Poconé","1988","09","15",NA,"Brasil",NA,NA,"Subarbusto de ca. de 1m de altura. Folhas ligeiramente crassas. Botões florais globosos.",NA,NA,NA,"Mart.","151","Mato Grosso","Poconé","Poconé - estrada Poconé Boqueirão. Cerca de 9km de Poconé - após o Rio saracura.","-56.6227989196777","-16.2567005157471","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","07",NA,"200792","auto",NA,NA,NA,NA,NA,NA
"1170","2018-02-26 18:31:33-03","UFMT","UFMT","17294","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Macedo, M.; Ferreira, A.R.; Silva, E.","1998","02","26",NA,"Brasil",NA,NA,"Árvore + ou - de 2 metros. Folhas alternas; flor amarela.; Cerrado. Solo areno argiloso.",NA,NA,NA,"Mart.","s.n.","Mato Grosso","São Félix do Araguaia","Chapadinho- São Félix do Araguaia.","-50.6693992614746","-11.6171998977661","Pontes, A.F.",NA,NA,NA,NA,NA,"2007","02",NA,"290331","auto",NA,NA,NA,NA,NA,NA
"1171","2018-02-26 18:31:33-03","UFMT","UFMT","18646","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Guarim Neto, G.; Macedo, M.","1998","05","06",NA,"Brasil",NA,NA,"Subarbusto; fruto verde imaturo.; Cerrado. solo arenoso.",NA,NA,NA,"Mart.","7947","Mato Grosso","Sorriso","Sorriso.","-55.7113990783691","-12.5452995300293",NA,NA,NA,NA,NA,NA,NA,NA,NA,"139969","auto",NA,NA,NA,NA,NA,NA
"1172","2018-02-26 18:31:33-03","UFMT","UFMT","38342","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Koch, A.K.","2007","09","25",NA,"Brasil",NA,NA,"Arbusto de 3m de altura. Botão floral ferrugíneo.; Solo argiloso.",NA,NA,NA,"Mart.","s.n.","Mato Grosso","Tangará da Serra","Município Tangará da Serra. Fragmento Florestal próximo a UNEMAT.","-57.4858016967773","-14.6194000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA
"1173","2018-02-26 18:31:33-03","UFMT","UFMT","1096","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea cuneata","Cordeiro, I.; Catharino, E.L.M.; Ribeiro, W.; Simonetti, C.; Machado, C.","1992","11","22",NA,"Brasil",NA,NA,"Subarbusto. Alt. 0,8m. Pétalas carnosas, alaranjadas.; Cerrado sensu- stricto, colionas de arenito caiuá.",NA,NA,NA,"R.E.Fr.","1093","Mato Grosso do Sul","Bataguaçu","Estrada entre Bataguaçu e Brasilândia, Fazenda Santa sensu- stricto, colinas de arenito caiuá.","-52.4221992492676","-21.7141990661621","Silva, M.R.",NA,NA,NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,"cuneata",NA
"1174","2017-11-17 14:34:18-02","UFMT","UFMT","43379","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Caxambu, M.G.","2004","12","15",NA,"Brasil",NA,NA,"Flores alaranjadas nos ramos novos, folhas alternas, coriáceas.",NA,NA,NA,"Mart.","737","Paraná","Campo Mourão","Estação Ecológica do Cerrado.","-52.3830986022949","-24.0456008911133","Caxambu, M.G.",NA,NA,NA,NA,NA,"2005","01","28","28572","auto",NA,NA,NA,NA,NA,NA
"1175","2020-01-31 10:37:23-03","IFAM","EAFM","12495","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Zank, S.","2012","08","06",NA,"Brasil",NA,NA,"; DESC: medicinal",NA,NA,NA,"Mart.","1761","Ceará","Crato","Baixa Maracuja/Sto Antonio/ Cruzeiro, quintal","-39.4094009399414","-7.23416996002197","Zank, S.",NA,NA,NA,NA,NA,"2012","08","06","30071","auto",NA,NA,NA,NA,NA,NA
"1176","2021-03-04 15:44:26-03","IF","SPSF","22267","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","E.E.Macedo","1997","11","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Magnoliales",NA,"212","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1177","2021-03-04 15:44:26-03","IF","SPSF","11643","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","C.T.Carvalho","1987","12","15","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Magnoliales",NA,NA,"SP","estrada de Aguas de Santa Barbara a Lencois Paulista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1178","2021-03-04 15:44:26-03","IF","SPSF","01013","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","D.Bento Pickel","1944","12","08","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Magnoliales",NA,NA,"SP","Helvetia",",",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1179","2021-03-04 15:44:26-03","IF","SPSF","01131","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","D.Bento Pickel","1944","01","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Magnoliales",NA,NA,"SP","Santo Olivia","fazenda Santa Albertina,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1180","2021-03-04 15:44:26-03","IF","SPSF","23597","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","L.C.Souza","1997","12","16","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo&nf;;",NA,"Magnoliophyta","Magnoliales",NA,"200","SP","Itapetininga","Estação Experimental","-48","-23.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1181","2021-03-04 15:44:26-03","IF","SPSF","50539","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","A.Maruyama & L.A. Oiveira","2016","05","10","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta ca. 3,5m de alt. Flores com pétalas de coloração amarela e pouco látex.;",NA,"Magnoliophyta","Magnoliales","Mart.","411","SP","Taubaté","Cerrado senso restrito","-54.393056","-21.413333","A.Maruyama",NA,"451","451",NA,NA,"2016","05","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
