"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","recordNumber","typeStatus","phylum","order","infraspecificEpithet","class","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","relatedCatalogItem"
"45","2020-11-13 09:19:43-03","UFRJ","RFA","14683","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","A. Burkart","1973",NA,NA,"G.G. Hatschbach","1969","10","25","Brasil","Paraná","Marmeleiro","-53.0261001586914","-26.1494007110596",NA,NA,NA,NA,"RFA12965",NA,"Estrada Marmeleiro - Campo Ere","27396","Arbusto de 3m., flor vermelha, Foto cor.","auto",NA,NA,NA,"22664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-06-29 11:30:23-03","UFRJ","RFA","9678","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Uruguai",NA,"Uruguai",NA,NA,NA,NA,NA,NA,"RFA28414",NA,"Planta dada pelo adido cultural do Uruguai",NA,"Arbusto de 3m., flor vermelha, mata de galeria.Foto cor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-24 17:10:40-03","UTFPR","DVPR","3757","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Caxambu, MG","2014","09","29","Siqueira, EL; et al.","2014","09","18","Brasil","Paraná","Ortigueira","-50.58527","-23.53375","-50.58527","-23.53375","658","658","DVPR003757",NA,"Rio Apucarana Grande, perto da ponte.",NA,"arbusto ca. 3 m, semi-ciófilo, ripário. Capítulos vermelhos.",NA,NA,NA,NA,"1211",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:39:32-03","EAO","IAN","103800","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Kuhlmann, JG","1929","10","23","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IAN103800",NA,"Colonia de Santa Rosa.",NA,"Arvoretta de 5 - 6 metros de altura; tronco fino; flor rosea.",NA,"Southern America",NA,NA,"276",NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-08 17:39:32-03","EAO","IAN","181356","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Silva, O","2005","07","27","Brasil","Maranhão","Barreirinhos",NA,NA,NA,NA,NA,NA,"IAN181356",NA,"Restinga, solo arenoso, arbusto de até 0,5 m de altura; estames vermelhos.",NA,NA,NA,"Southern America",NA,NA,"67b",NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-08 17:39:32-03","EAO","IAN","67622","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Rambo, B","1950","09","27","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IAN067622",NA,"Toca do Tigre p. Itapoan.",NA,NA,NA,"Southern America",NA,NA,"48852",NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-08 17:39:32-03","EAO","IAN","14940","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Calliandra","tweedii","Calliandra tweedii sancti-pauli","(Hassk.) Benth. in Mart.","Barreto, M",NA,NA,NA,"Oliveira, JE de","1941","06","23","Brasil","Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"IAN014940","IAN014940 IAN014940_e","ubespontanea","16749","Arbusto; flores vermelhas.","auto","Southern America",NA,NA,"s.n.",NA,"Dicotiledônea",NA,"sancti-pauli",NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:39:32-03","EAO","IAN","67608","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Rambo, B","1950","09","22","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"IAN067608",NA,"Morro da Gloria.","29946",NA,"auto","Southern America",NA,NA,"48819",NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:39:32-03","EAO","IAN","59160","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Rambo, B","1950","05","15","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"IAN059160",NA,"Vila Manresa.","29946",NA,"auto","Southern America",NA,NA,"47093",NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:39:32-03","EAO","IAN","35792","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Santoro, J","1945","11","23","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"IAN035792","IAN035792 IAN035792_e","Jardim Instituto Agronomico.","23900","Arbusto,","auto","Southern America",NA,NA,"7965",NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"55","2013-07-03 10:51:33-03","EBDA","BAH","340","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","A. Burkart","1950","07",NA,"Irmão Edésio M.","1950","07","11","Brasil","Rio Grande do Sul","Porto Alegre","-51.23","-30.0331",NA,NA,NA,NA,NA,NA,"Morro de Santana (Porto Alegre) R. G. do Sul.","29946","IMPORT. PLANTA: Fornece madeira de tecido compacto e duro, próprio para construção, instrumentos agrícolas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:11-03","PUCPR","HUCP","4464","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jaszczerski, JC","1990","04","28","Limos, PHB",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014632","HUCP00014632","Barigui","25180",NA,"auto",NA,NA,NA,"001",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:11-03","PUCPR","HUCP","7794","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jaszczerski, JC",NA,NA,NA,"Soares, M","1995","03","27","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014628","HUCP00014628","Prado Velho, PUC.","25180",NA,"auto",NA,NA,NA,"002",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:25:11-03","PUCPR","HUCP","15924","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Selusniaki, M",NA,NA,NA,"Moraes, JG","2003","06","13","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014835","HUCP00014835","Água Verde","25180",NA,"auto",NA,NA,NA,"026",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:25:11-03","PUCPR","HUCP","16493","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Wendler, E",NA,NA,NA,"Wendler, E","2004","08","23","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014569","HUCP00014569","Campus da PUC","25180",NA,"auto",NA,NA,NA,"s.n.",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:25:11-03","PUCPR","HUCP","16495","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Wendler, E",NA,NA,NA,"Wendler, E","2004","08","23","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014701","HUCP00014701","Campus da PUC","25180",NA,"auto",NA,NA,NA,"s.n.",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-12-04 15:25:11-03","PUCPR","HUCP","19911","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Portela, E; Pelanda, A",NA,NA,NA,"Pelanda, A; Portela, E","2008","11","07","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00011077","HUCP00011077","Campus da PUC","25180",NA,"auto",NA,NA,NA,"004",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-04 15:25:11-03","PUCPR","HUCP","3235","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jaszczerski, JC","1983","11","07","Salgado, LA",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014671","HUCP00014671","Campus da PUC","25180",NA,"auto",NA,NA,NA,"009",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:11-03","PUCPR","HUCP","3248","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Acra, LA","1986","08","20","Barroso, J",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014752","HUCP00014752","Campus da PUC","25180",NA,"auto",NA,NA,NA,"002",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:11-03","PUCPR","HUCP","4056","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jaszczerski, JC","1990","05","08","Pellissari, F",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014700","HUCP00014700","Campus da PUC","25180",NA,"auto",NA,NA,NA,"003",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:25:11-03","PUCPR","HUCP","4074","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Acra, LA","1986","04","17","Krul, LM",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014634","HUCP00014634","Campus da PUC","25180",NA,"auto",NA,NA,NA,"020",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-12-04 15:25:11-03","PUCPR","HUCP","7841","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jaszczerski, JC",NA,NA,NA,"Giron, RL","1994","04","13","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014641","HUCP00014641","Campus da PUC","25180",NA,"auto",NA,NA,NA,"043",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-12-04 15:25:11-03","PUCPR","HUCP","8462","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jaszczerski, JC",NA,NA,NA,"Zanetti, AS","1995","06","04","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014794","HUCP00014794","Prado Velho","25180",NA,"auto",NA,NA,NA,"007",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:25:11-03","PUCPR","HUCP","11468","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Bornia, PC",NA,NA,NA,"Bornia, PC","1998","03","17","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014808","HUCP00014808","Prado Velho, PUC.","25180",NA,"auto",NA,NA,NA,"002",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:25:11-03","PUCPR","HUCP","12321","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jaszczerski, JC",NA,NA,NA,"Borba, L","2000","08","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014517","HUCP00014517","Prado Velho, PUC.","25180",NA,"auto",NA,NA,NA,"011",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:25:11-03","PUCPR","HUCP","6738","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jaszczerski, JC",NA,NA,NA,"Kaeser, B; Wieczorek, A","1994","04","16","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014690","HUCP00014690","Prado Velho, PUC.","25180",NA,"auto",NA,NA,NA,"s.n.",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:11-03","PUCPR","HUCP","7782","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Jaszczerski, JC",NA,NA,NA,"Ferreira, A","1995","03","28","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014777","HUCP00014777","Prado Velho, PUC.","25180",NA,"auto",NA,NA,NA,"002",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-12-04 15:25:11-03","PUCPR","HUCP","22658","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Zerbini, DLN",NA,NA,NA,"Lima, JR","2011","05","29","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUCP00011406","HUCP00011406",NA,"45291",NA,"auto",NA,NA,NA,"065",NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 09:08:54-03","NBC","NL-BOTANY","L.1963352","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Sellow F",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1963352","NL-L1963352","Brasilia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1963352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 09:08:54-03","NBC","NL-BOTANY","L.1963348","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Rambo B","1949","07","07","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1963348","NL-L1963348","Rio Grande do Sul, Parecí p.Montenegro.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1963348 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 09:08:54-03","NBC","NL-BOTANY","L.1963349","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Pedersen TM","1976","11","11","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1963349","NL-L1963349","Rio Grande do Sul: Piratiní.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1963349 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 09:08:54-03","NBC","NL-BOTANY","L.1963350","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Hatschbach GG","1962","02","05","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1963350","NL-L1963350","Est. Parana, Rio da Vargem.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1963350 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 09:08:54-03","NBC","NL-BOTANY","L.1963351","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Reitz R; Klein RM","1956","09","20","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1963351","NL-L1963351","Nova Bremen, Ibirama, Mata.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1963351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:08:54-03","NBC","NL-BOTANY","U.1262844","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Renvoize SA; Wilmot-Dear CM; Zuloaga FO","1978","10","14","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1262844","NL-U1262844","Argentina. Misiones, Aposteles. San Jose, Escuela Agrotecnico Don Bosco. Grassland with mixed scrub forest mostly along river courses. Soil thin. Edge of riverine mixed scrub-forest. 200 m.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 09:08:54-03","NBC","NL-BOTANY","U.1262954","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Lindeman JC; Irgang BE; Valls JFM","1971","10","15","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1262954","NL-U1262954","Brasil: Cerro palomas, 18 km E de Livramento, morro de arenito com chapada de basalto.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262954 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 09:08:54-03","NBC","NL-BOTANY","U.1262955","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Lindeman JC; Irgang BE; Valls JFM","1972","10","10","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1262955","NL-U1262955","Brasil 16 Km N do Rio Ca- maqua no Passo dos Marinheiros, campo pedregoso.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262955 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 09:08:54-03","NBC","NL-BOTANY","U.1262956","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","07","17","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1262956","NL-U1262956","Brasiliae Australis. Est. Santa Catarina. Road form Laguna t oTuberao, behind lagoa.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262956 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 09:08:54-03","NBC","NL-BOTANY","U.1262957","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","08","07","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1262957","NL-U1262957","Brasiliae Australis. Hab. Est. Paraná. Near cerro Azul. Praca Ms. Celso.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262957 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:08:54-03","NBC","NL-BOTANY","U.1262958","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Bornmüller A","1904","10","14","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1262958","NL-U1262958","Sud-Brasilien. (Rio Grande do Sul). neu-Wurttemberg: Walder.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262958 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 09:08:54-03","NBC","NL-BOTANY","L.1963292","PreservedSpecimen","Plantae","Leguminosae-Mim.","Calliandra","tweedii","Calliandra tweedii santipauli","Benth.",NA,NA,NA,NA,"Fiebrig K","1909","01","01","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1963292","NL-L1963292","in regione fluminis Alto Paraná.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1963292 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Southern America",NA,NA,NA,NA,NA,"Fabales","santipauli","Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-11-04 11:08:38-03","ESALQ","ESA","86950","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Esteves, M.","2003","10","04","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA086950","ESA086950",NA,"44778",NA,"auto",NA,NA,NA,"9.0",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:08:38-03","ESALQ","ESA","8300","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,NA,NA,NA,NA,"Catharino, E.L.M.","1984","08","24","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA008300",NA,NA,"44778",NA,"auto",NA,NA,NA,"120.0",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:08:38-03","ESALQ","ESA","8088","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,"2001","09","29","Leite, C.A.","1992","10","18","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA008088","ESA008088",NA,"44778",NA,"auto",NA,NA,NA,"2.0",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:08:38-03","ESALQ","ESA","111917","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei",NA,"Krieger, L.",NA,NA,NA,"Krieger, L.","1984","06","02","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"ESA111917","ESA111917",NA,"36144",NA,"auto",NA,NA,NA,"20247.0",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:08:38-03","ESALQ","ESA","31727","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Jarenkow, J.A. ; Waechter, J.L.","1989","10","31","Brasil","Rio Grande do Sul","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"ESA031727","ESA031727",NA,"49429",NA,"auto",NA,NA,NA,"1374.0",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:08:38-03","ESALQ","ESA","3022","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Yokoyama, I.","1997","09","09","Brasil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"ESA003022","ESA003022",NA,"21675",NA,"auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:08:38-03","ESALQ","ESA","91439","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Viani, R.A.G. et al.","2004","07","12","Brasil","São Paulo","Bofete","-48.25","-23.1000003814697",NA,NA,NA,NA,"ESA091439","ESA091439",NA,"29333",NA,"auto",NA,NA,NA,"398.0",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:08:38-03","ESALQ","ESA","6486","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Rodrigues, R.R.",NA,NA,NA,"Rodrigues, R.R.","1990","10","08","Brasil","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"ESA006486",NA,NA,"12906",NA,"auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
