"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","eventTime","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","616207","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","C. M. D. E. Legrand",NA,NA,NA,"L. B. Smith","8779","1956","12","19","Brazil","Santa Catarina","Porto Uniao","Clay pits by Rio Iguaçu, Pôrto Uniao","-51.0781","-26.2383",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171069' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616207","NY00616207_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","533254","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","M. Sobral",NA,NA,NA,"D. A. Estevan","133","1999","10","01","Brazil","Paraná","Apucarana","Local: Parque da Raposa. Cidade: Apucarana.","-51.4606","-23.5508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171058' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533254","NY00533254_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1522475","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","M. Sobral",NA,NA,NA,"P. I. Oliveira","117","1979","10","24","Brazil","Paraná","Sao José dos Pinhais","Boneca do Iguaçu.","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1752524' target='other'> <mi>dwc_moreinfo</mi></a>","NY01522475","NY01522475_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","616209","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","M. L. Kawasaki",NA,NA,NA,"W. Ribeiro","s.n.","1998","01","25","Brazil","São Paulo","Itapecerica da Serra","Várzea do Rio Embu-mirim","-46.84","-23.71",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171064' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616209","NY00616209_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","616211","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","C. M. D. E. Legrand",NA,NA,NA,"L. B. Smith","14694","1965","01","17","Brazil","Paraná","Jaguariaíva","Road to Arapoti near boundary","-49.33","-24.13",NA,NA,"850","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171071' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616211","NY00616211_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","616223","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","M. L. Kawasaki",NA,NA,NA,"L. Riedel","s.n.","1821",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616223","NY00616223_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","616213","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.","M. Sobral",NA,NA,NA,"J. Cordeiro","942","1992","11","19","Brazil","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2656","-26.1925",NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171060' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616213","NY00616213_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","616227","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana australis","D.Legrand","C. M. D. E. Legrand",NA,NA,NA,"G. G. Hatschbach","18154","1967","12","20","Brazil","Paraná","Sao José dos Pinhais","Contenda","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438378' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616227","NY00616227_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,"australis",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","615756","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana paraguayensis","O.Berg","M. Silveira",NA,NA,NA,"G. G. Hatschbach","59416","1993","09","18","Brazil","Paraná","Jaboti","Varzeao","-50.0756","-23.7433",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=259993' target='other'> <mi>dwc_moreinfo</mi></a>","NY00615756","NY00615756_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","616226","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana australis","D.Legrand",NA,NA,NA,NA,"L. B. Smith","12907","1964","10","24","Brazil","Santa Catarina","Faxinal dos Guedes","Gorge of the Rio Irani, 12 km southeast of Fachinal dos Guedes","-52.2","-26.95",NA,NA,"500","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438379' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616226","NY00616226_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,"australis",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","616227","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana australis","D.Legrand","C. M. D. E. Legrand",NA,NA,NA,"G. G. Hatschbach","18154","1967","12","20","Brazil","Paraná","Sao José dos Pinhais","Contenda","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=438378' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616227","NY00616227_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,"australis",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","615446","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana paraguayensis","O.Berg",NA,NA,NA,NA,"R. Reitz","2614","1948","12","30","Brazil","Santa Catarina","Sao Joaquim","Urubicí, Sao Joaquim","-49.9317","-28.2942",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=259994' target='other'> <mi>dwc_moreinfo</mi></a>","NY00615446","NY00615446_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","615756","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana paraguayensis","O.Berg","M. Silveira",NA,NA,NA,"G. G. Hatschbach","59416","1993","09","18","Brazil","Paraná","Jaboti","Varzeao","-50.0756","-23.7433",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=259993' target='other'> <mi>dwc_moreinfo</mi></a>","NY00615756","NY00615756_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","405463","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","perorebimi","Myrcia perorebimi","Barb.Rodr.",NA,NA,NA,NA,"E. Hassler","4124",NA,NA,NA,"Paraguay",NA,NA,"Iter Ad Yerbales Montium Sierra de Maracayu; In regione vicine San Estanislao",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=248626' target='other'> <mi>dwc_moreinfo</mi></a>","NY00405463","NY00405463_01","isotype","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","616448","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.","L. R. Landrum",NA,NA,NA,"M. Poloni","5105","1989","01","04","Brazil","Rio Grande do Sul","Paverama","Paverama","-51.7303","-29.5519",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254932' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616448","NY00616448_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-10-19 09:42:00-02","NY","NYBG","616437","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa",NA,NA,NA,NA,NA,"L. R. Landrum","5746","1987","12","12","Argentina","Corrientes","General Paz","Lomas de Vallejos, Estancia La Flecha, ca. 3 km from entrance",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616437",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","616439","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.","G. M. Barroso",NA,NA,NA,"A. Vilaça","s.n.","1981","10","21","Brazil","Rio de Janeiro",NA,"Aterro do Flamerigo",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254925' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616439","NY00616439_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","616442","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.",NA,NA,NA,NA,"G. G. Hatschbach","22939","1969","11","19","Brazil","Paraná","Tibagi","Rod. Café, Rio Capivari Grande","-50.4133","-24.5094",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254936' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616442","NY00616442_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","616440","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.","G. M. Barroso",NA,NA,NA,"B. D. Sucre","9669","1972","10","04","Brazil","Rio de Janeiro",NA,"Morro do Leme, Quartel Duque de Caxias","-43.660461","-22.912719",NA,NA,"100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616440","NY00616440_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01093221","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.",NA,NA,NA,NA,"L. B. Smith","7617","1956","11","13","Brazil","Santa Catarina","Ibirama","Along Rio Itajaí do Oeste above Ibirama","-49.5178","-27.0569",NA,NA,"100","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1230531' target='other'> <mi>dwc_moreinfo</mi></a>","NY01093221","NY01093221_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","616444","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.",NA,NA,NA,NA,"L. Riedel","1033","1833","10",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254931' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616444","NY00616444_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","616445","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.",NA,NA,NA,NA,"C. E. O. Kuntze","s.n.","1892","12",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254937' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616445","NY00616445_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","616447","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.","G. M. Barroso",NA,NA,NA,"Collector unspecified","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Cultivada no Jardim Botânico do Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254928' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616447","NY00616447_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","616443","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.",NA,NA,NA,NA,"L. Riedel","1033","1833","10",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254930' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616443","NY00616443_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","616438","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.","G. M. Barroso",NA,NA,NA,"Pessoal do Horto Florestal","s.n.","1927","10","18","Brazil","Rio de Janeiro",NA,"Guanabara, Horto Florestal",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254927' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616438","NY00616438_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-10-19 09:42:00-02","NY","NYBG","616436","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa",NA,NA,NA,NA,NA,"C. M. D. E. Legrand","2482","1941","01","13","Uruguay","Rivera",NA,"Cuchilla Negra",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616436",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","616441","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.",NA,NA,NA,NA,"E. F. Guimarães","s.n.","1975",NA,NA,"Brazil","Rio de Janeiro",NA,"Cultivada no Jardim Botanico do Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616441","NY00616441_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","616446","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.",NA,NA,NA,NA,"L. Riedel",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=254929' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616446","NY00616446_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00908180","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ramulosa","Myrcia ramulosa","DC.","C. M. D. E. Legrand",NA,NA,NA,"A. Macedo","2545","1950","09","03","Brazil","Minas Gerais","Ituiutaba","Praias","-49.465","-18.9692",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991582' target='other'> <mi>dwc_moreinfo</mi></a>","NY00908180","NY00908180_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2017-05-16 16:34:00-03","NY","NYBG","02610048","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi",NA,NA,NA,NA,NA,"IRC","427","1984","06","26","Brazil",NA,NA,"Seção XVII cant. A Piq. 7 placa NT.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2916778' target='other'> <mi>dwc_moreinfo</mi></a>","NY02610048","NY02610048_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1183881","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","M. Sobral",NA,NA,NA,"C. N. Fraga","2857","2010","02","08","Brazil","Rio de Janeiro","Niterói","Alto Mourão, final da trilha para o cume e início da via de ecalada da face sudoeste. Inselberg granítico.","-43.0203","-22.9728",NA,NA,"414","414","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1457651' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183881","NY01183881_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02423609","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"C. T. Blum","10-082","2010","09","07","Brazil","Paraná","Tijucas do Sul","Remanescentes florestais marginais à represa de Vossoroca","-49.0736","-25.8242",NA,NA,"850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2669380' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423609","NY02423609_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","616534","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","M. Sobral",NA,NA,NA,"E. P. dos Santos","294","1996","11","23","Brazil","Paraná","Guaratuba","Serra de Araçtuba","-48.58","-25.88",NA,NA,"1350","1350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=142310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616534","NY00616534_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1522787","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","M. Sobral",NA,NA,NA,"R. Kummrow","2034","1982","09","23","Brazil","Paraná","Curitiba","Parque Iguaçu.","-49.2731","-25.4281",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1777398' target='other'> <mi>dwc_moreinfo</mi></a>","NY01522787","NY01522787_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2017-02-14 17:32:00-02","NY","NYBG","616538","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi",NA,"T. M. Pedersen",NA,NA,NA,"T. M. Pedersen","6371","1961","10","31","Argentina","Corrientes",NA,"Ea. San Juan Bautista; Paso de los Libres. Swamp by the R. Miriñay",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=142311' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616538","NY00616538_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","616536","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","M. Sobral",NA,NA,NA,"S. G. Beck","5744","1986","08","28","Bolivia","El Beni","José Ballivián","Espíritu, en la zona de influencia del rio Yacuma. Cerca de Espíritu","-66.6167","-14.2",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=142309' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616536","NY00616536_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","616537","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","M. Sobral",NA,NA,NA,"M. Sobral","2449","1983","10",NA,"Brazil","Rio Grande do Sul","Viamao","Itapua, Viamao","-51.0231","-30.0811",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=142308' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616537","NY00616537_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","616535","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira",NA,NA,NA,NA,"M. L. Kawasaki","921","1995","12","02","Brazil","Paraná","Piraquara","Roça Nova. Mananciais da Serra","-49.0631","-25.4419",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=142312' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616535","NY00616535_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","1522800","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","selloi","Myrcia selloi","(Spreng.) N.Silveira","M. L. Kawasaki",NA,NA,NA,"J. de C. Novaes","1022",NA,NA,NA,"Brazil","São Paulo","São Paulo","Bom Retiro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1777411' target='other'> <mi>dwc_moreinfo</mi></a>","NY01522800","NY01522800_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","214","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","laruotteana","Myrcia laruotteana","Cambess.",NA,NA,NA,NA,"Paschoal, M.E.S.","1533","1995","08","17","Brasil","São Paulo","Agudos","Fazenda da Cia e Cervejaria Brahma",NA,NA,"9999","9999",NA,NA,NA,"BOTU000214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
