"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","infraspecificEpithet","typeStatus","sex"
"439","2021-03-15 18:29:06-03","USP","SPF","232172","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Antar, GM","2017","05",NA,"Antar, GM","2017","01","Brasil","São Paulo","São Bernardo do Campo","Terreno baldio na estrada Sadae Takagi.","-46.598278","-23.725972","-46.598278","-23.725972","810","810","Subarbusto ca. 50 cm alt. Cálice verde. Tubo da corola lilás, lobos rosados.; Campo antrópico com pequenos fragmentos em estágio inicial de recuperação próximos.","SPF00232172",NA,"1224","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-13 11:27:45-03","USP","SPF","133773","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Souza, VC","2008","03",NA,"Joly, AB","1945","02","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"SPF00133773","SPF00133773","s.n.","14",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-13 11:27:45-03","USP","SPF","48085","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Souza, VC","1988","06",NA,"Kummrow, R","1987","02","Brasil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"SPF00048085","SPF00048085","2873","04",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-13 11:27:45-03","USP","SPF","48076","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Souza, VC","1988","06",NA,"Hatschbach, G","1987","02","Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"SPF00048076","SPF00048076","50879","04",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2014-04-04 18:28:39-03","PNFM","IRAI","1834","S","Plantae","Scrophulariaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Cordeiro, J.","2011","01","01","Miranda, A.C.L.","2010","03","Brasil","Paraná","Pinhais","Área 5, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista","-49.113972","-25.384861","-49.113972","-25.384861",NA,NA,"Herbácea, 50 cm, flor rosa, frutos","IRAI00001834",NA,"374","01",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2014-04-04 18:28:39-03","PNFM","IRAI","1815","S","Plantae","Scrophulariaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Cordeiro, J.","2011","01","01","Ristow, R.","2010","02","Brasil","Paraná","Quatro Barras","Jardim Patrícia","-49.083","-25.376056","-49.083","-25.376056",NA,NA,"Herbácea, 40 cm, flor rosa","IRAI00001815",NA,"427","07",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2014-04-04 18:28:39-03","PNFM","IRAI","1893","S","Plantae","Scrophulariaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.","Dunaiski Jr, A.","2006","01","01","Griep, I.","1999","01","Brasil","Paraná","Curitiba","Santo Inácio",NA,NA,NA,NA,NA,NA,"50 cm, flores rosa - lilás claro","IRAI00001893",NA,"052","26",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-03-25 13:53:10-03","UNIVILLE","JOI","3773","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","V.C. Souza","2001","01","01","J. Cordeiro","2001","03","Brasil","Paraná","Curitiba","Jardim Botânico - PR.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Invasora de gramados; HABITO: erva ruderal","JOI003773","JOI003773",NA,"02",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-03-25 13:53:10-03","UNIVILLE","JOI","12936","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","JCM",NA,NA,NA,"Melo-Júnior, J.C.F.","2011","11","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual Acaraí.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: restinga arbustiva; HABITO: herbácea","JOI012936","JOI012936","1066","09",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-10-07 09:16:42-03","UEFS","HUEFS","128931","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy",NA,NA,NA,NA,"Schinini, A.","2007","09","Argentina","Misiones","San Ignacio","Desembocadura del rio Yabebirý.",NA,NA,NA,NA,NA,NA,"Campo inundable del rio.","HUEFS0128931","HUEFS0128931","36864","27",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-10-07 09:16:42-03","UEFS","HUEFS","115122","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","A.V.Scatigna","2016","10",NA,"Queiroz, L.P.de","2006","11","Brasil","Rio Grande do Sul","Caçapava do Sul","18,5 km S de Caçapava do Sul na estrada para Lavras do Sul (RS 357)","-53.8375","-30.795278","53W50'15''","30S47'43''","325","325","Campos da Serra do Sudeste do Rio Grande do Sul com afloramentos de granito e capões de mata","HUEFS0115122","HUEFS0115122","12399","11",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-10-07 09:16:42-03","UEFS","HUEFS","46198","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy",NA,NA,NA,NA,"Sosa, M.M.","1998","11","Argentina","Corrientes",NA,"Dep. Saladas. San Lorenzo. Sobre ruta 12,23 Km de Empedrado.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0046198","HUEFS0046198","9","08",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-10-07 09:16:42-03","UEFS","HUEFS","18457","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","A.V.Scatigna","2016","10",NA,"Cordeiro, J.","1993","03","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,"1000","1000",NA,"HUEFS0018457","HUEFS0018457","1017","09",NA,NA,NA,"Angiospermae","Lamiales","61623","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-10-07 09:16:42-03","UEFS","HUEFS","92872","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","A.V.Scatigna","2016","10",NA,"França, F.","2005","01","Brasil","Paraná","Balsa Nova","São Luís do Purunã. Entroncamento entre BR 277 e BR 376.","-49.6356010437012","-25.5839004516602",NA,NA,"950","950","Brejo.","HUEFS0092872","HUEFS0092872","5084",NA,NA,NA,NA,"Angiospermae","Lamiales","27346","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-09-04 18:28:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"485",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Holotype",NA
"454","2019-09-05 15:30:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis minor","Hassl.",NA,NA,NA,NA,"E. Hassler","1900",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"6331",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"minor","Holotype",NA
"455","2019-09-05 15:26:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis minor","Hassl.",NA,NA,NA,NA,"E. Hassler","1900",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"6331",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"minor","Isotype",NA
"456","2019-09-05 15:26:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis minor","Hassl.",NA,NA,NA,NA,"E. Hassler","1900",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"6331",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"minor","Isotype",NA
"457","2019-01-25 15:43:47-02","IAC","IAC","39012","S","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) Darcy","M.M. Sosa","1999","06","22","G. Seijo","1998","12","Argentina","Buenos aires","General Alvear","estrada Provincial 205, km 233","-60.0167","-36.05","-60.0167","-36.05",NA,NA,NA,NA,NA,"1307","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-07-23 12:22:42-03","CEPLAC","CEPEC","133522","PreservedSpecimen","Plantae","Scrophulariaceae","Agalinis","communis","Agalinis communis",NA,"O. S. Ribas",NA,NA,NA,"O. S. Ribas","2002","01","Brasil","Paraná","SÃO JOSÉ DOS PINHAIS",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"4269","29",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2021-03-10 11:38:48-03","UNILA","EVB","1890","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Souza, V.C.","2019","10","23","Ponciano, J.","1990","03","Brasil","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.556111","-25.448889","54º33'22''W","25º26'56''S",NA,NA,NA,"EVB001890","EVB001890","1229","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-03-10 11:38:48-03","UNILA","EVB","2486","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Sobral, M.","2010","08","15","Stival-Santos, A.; Legal, E.; Silveira, S.","2010","01","Brasil","Santa Catarina","Angelina","Coqueiral.","-49.049722","-27.54","49º2'59''W","27º32'24''S","835","835","Flor rosa. Habitat: Ecótono Floresta Ombrófila Densa e Floresta Ombrófila Mista, estágio avaçado, entorno do fragmento, Habito: Erva terrícola","EVB002486","EVB002486","1546","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2016-08-23 11:00:15-03","NHMLondon","NHM-LONDON-BOT","BM000953424","S","Plantae","Scrophulariaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.","Vinícius Castro Souza; b.1954; V.C.Souza","1992","05","26","Friedrich Sellow; b.1789; d.1831; Sellow","1815",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/0bcc99aa319fa5b91c31d1a1cc94afbee0f4cb27/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"s.n.",NA,NA,NA,"NHMUK:ecatalogue:429476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA
"462","2020-11-12 17:00:32-03","UEL","FUEL","39303","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Souza, VC","2005",NA,NA,"Ribas, OS; Hatschbach, G; Wasum, RA","2005","01","Brasil","Paraná","São Mateus do Sul","Usina de Xisto","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,NA,"6600","27",NA,NA,NA,"Tracheophyta","Lamiales","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-08-20 20:39:23-03","UFSC","FLOR","58167","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Santos, E.D.","2013",NA,NA,"Santos, E.D.; Trevisan, R. & Campestrini, S.","2013","03","Brasil","Santa Catarina","Lages","UAP16/UAL1.","-50.519722","-28.152222","50º31'11''W","28º9'8''S","1083","1083","flor rosa","FLOR0058167",NA,"79","03",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-08-20 20:39:23-03","UFSC","FLOR","28899","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Souza, V.C.","1997",NA,NA,"Ribas, O.S.; Cordeiro, J. & Poliquesi, C.B.","1996","02","Brasil","Santa Catarina","Curitibanos","Rodovia BR-470, km 231.","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,"ereta, flor rosada","FLOR0028899",NA,"1231","11",NA,NA,NA,NA,"Lamiales","25987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-08-20 20:39:23-03","UFSC","FLOR","33587","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Falkenberg, D.B.","1996",NA,NA,"Silva, F.A.; Souza, M.L. & Zanin, A.","1984","11","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"flor lilás","FLOR0033587",NA,"206","16",NA,NA,NA,NA,"Lamiales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-08-20 20:39:23-03","UFSC","FLOR","33588","PreservedSpecimen","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Falkenberg, D.B.","1996",NA,NA,"Souza, M.L.; Zanin, A. & Leite, C.L.","1984","11","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"erva, flor lilás","FLOR0033588",NA,"512","30",NA,NA,NA,NA,"Lamiales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-08-20 20:39:23-03","UFSC","FLOR","29825","PreservedSpecimen","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.","Mattos, J.","1987",NA,NA,"Mattos, J.; Mattos, N.F.","1978","01","Brasil","Rio Grande do Sul","Júlio de Castilhos","A 20 km de Santa Maria.","-53.6817016601562","-29.226900100708",NA,NA,NA,NA,NA,"FLOR0029825",NA,"18149","21",NA,NA,NA,NA,"Lamiales","41205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-08-20 20:39:23-03","UFSC","FLOR","20323","PreservedSpecimen","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.","Falkenberg, D.B.","1990",NA,NA,"Falkenberg, D.B.; Sobral, M.","1990","02","Brasil","Rio Grande do Sul","São Francisco de Assis","Beira da estrada entre São Francisco de Assis e Santiago, cerca de 8 km após a primeira.","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"subarbusto, corola rosa-arroxeado, 0,6m altura","FLOR0020323",NA,"5072","09",NA,NA,NA,NA,"Lamiales","48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-08-20 20:39:23-03","UFSC","FLOR","22965","PreservedSpecimen","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.","Falkenberg, D.B.","1993",NA,NA,"Falkenberg, D.B.; et alii","1993","02","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","subarbusto, corola rosada, 0,8m altura","FLOR0022965",NA,"6123","26",NA,NA,NA,NA,"Lamiales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-08-20 14:56:50-03","UFSC","FLOR","54142","PreservedSpecimen","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.","Hassemer, G.N.",NA,NA,NA,"Hassemer, G.N.","2012","04","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"erva, flores róseas","FLOR0054142",NA,"524","22",NA,NA,NA,NA,"Lamiales","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-08-20 14:56:50-03","UFSC","FLOR","29896","PreservedSpecimen","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.","Rambo, B.",NA,NA,NA,"Mattos, J.","1958","02","Brasil","Santa Catarina","São Joaquim","Perto da barra do Rio Rondinha.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"FLOR0029896",NA,"5047","10",NA,NA,NA,NA,"Lamiales","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-03-04 15:46:38-03","IF","SPSF","25163","PreservedSpecimen","Plantae","Scrophulariaceae","Agalinis","communis","Agalinis communis",NA,NA,NA,NA,NA,"C.Kozera","1999","01","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa, restinga&nf;;",NA,NA,"738","06","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-03-04 15:46:39-03","IF","SPSF","32585","PreservedSpecimen","Plantae","Scrophulariaceae","Gerardia","communis","Gerardia communis",NA,NA,NA,NA,NA,"M.Kuhlmann","1950","01","Brasil","SP","Rio Grande",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2282","19","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2017-09-11 17:12:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.",NA,NA,NA,NA,"?",NA,NA,"Brazil",NA,NA,"ad fretum ins. Catharinae",NA,NA,NA,NA,NA,NA,NA,NA,"P08P1N0048","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2017-09-11 17:12:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.",NA,NA,NA,NA,"Mikan, JC",NA,NA,"Brazil",NA,NA,"Tojaca",NA,NA,NA,NA,NA,NA,"Pl. Vaga",NA,"P08P1N0048","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2017-09-11 17:12:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P08P1N0048","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2017-09-11 17:12:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orobanchaceae","Gerardia","communis","Gerardia communis","Cham. & Schltdl.",NA,NA,NA,NA,"?",NA,NA,"Brazil",NA,NA,"In Brasiliae australiororis camois humidiusculis frequens, in Brasilia tropica",NA,NA,NA,NA,NA,NA,NA,NA,"P08P1N0048","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2021-02-08 12:44:28-03","UFRGS","ICN","145405","S","Plantae","Orobanchaceae","Agalinis","cf. communis","Agalinis cf. communis","(Cham. & Schltdl.) D'Arcy","Caporal, FJM",NA,NA,NA,"Caporal, FJM","2005","01","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305","campo pastejado",NA,NA,"338","18","América do Sul",NA,NA,"Dicotyledon",NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-02-08 12:44:28-03","UFRGS","ICN","160012","S","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Lima, LF",NA,NA,NA,"Freitas, E","2009","02","Brasil","RS","São Francisco de Assis","Acesso secundário a Jacaquá (29°34'54S e 55°07'37O)","-55.126944","-29.581667","-55.126944","-29.581667",NA,NA,"Flores de cor rosa; subarbusto; Campo seco de solo arenoso",NA,NA,"661","28","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2021-02-08 12:44:28-03","UFRGS","ICN","190008","S","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Silva Filho, PJS",NA,NA,NA,"Silva Filho, PJS","2009","03","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã.","-51.0225","-30.066389","-51.0225","-30.066389","55","55","Flores roxas; Área antropizada",NA,NA,"669","15","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-02-08 12:44:28-03","UFRGS","ICN","106315","S","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Souza, VC","2005","01","19","Irgang, BE; Bueno, RM","1993","11","Brasil","RS","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"s.n.","14","América do Sul",NA,NA,"Dicotyledon",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-02-08 12:44:28-03","UFRGS","ICN","118639","S","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Scatigna, AV","2015","03","03","Hagelund, K","1965","01","Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação de K. Hagelund",NA,NA,"3305-B","22","América do Sul",NA,NA,"Dicotyledon",NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2021-02-08 12:44:28-03","UFRGS","ICN","121127","S","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Scatigna, AV","2015","03","03","Hagelund, K","1965","03","Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação de K. Hagelund",NA,NA,"3381-b","10","América do Sul",NA,NA,"Dicotyledon",NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-02-08 12:44:28-03","UFRGS","ICN","121128","S","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Scatigna, AV","2015","03","03","Hagelund, K","1965","03","Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação de K. Hagelund",NA,NA,"3381-c","10","América do Sul",NA,NA,"Dicotyledon",NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-02-08 12:44:28-03","UFRGS","ICN","151587","S","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy",NA,NA,NA,NA,"Lima, LF","2006","02","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Campo rochoso; campo sujo.",NA,NA,"293","27","América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-02-08 12:44:28-03","UFRGS","ICN","120089","S","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Lima, LF","2009","08","12","Mondin, CA","1994","02","Brasil","RS","Júlio de Castilhos","no Passo do Felício ca. de 15 km a SE da cidade","-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"Erva de ca. 60 cm de altura, no campo, flores lilases.",NA,NA,"833","15","América do Sul",NA,NA,"Dicotyledon",NA,"41205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2021-02-08 12:44:28-03","UFRGS","ICN","143102","S","Plantae","Orobanchaceae","Agalinis","communis","Agalinis communis","(Cham. & Schltdl.) D'Arcy","Schneider, AA",NA,NA,NA,"Schneider, AA","2006","03","Brasil","RS","Pantano Grande","RS 471 km 200","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,"Flores rosadas; Campo",NA,NA,"1215","09","América do Sul",NA,NA,"Dicotyledon",NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
