"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","order","recordNumber","continentOcean","preparationType","phylum","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","previousCatalogNumber"
"380","2020-09-12 05:00:02-03","US","US","2456528","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"R. Breja & R. Lange",NA,NA,"Brazil","Paraná",NA,"Lapa. Pr. Vila de unta ciliar. Rio Passa [interpreted] Dois.",NA,NA,NA,NA,NA,NA,NA,"US02722263",NA,"US02722263_01","Violales","166","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"381","2020-09-12 05:00:02-03","US","US","3128449","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"G. Hatschbach","1980","12","Brazil","Paraná",NA,"Rod. BR-153, prox. a Ouro Verde (mun. Gal. Carneiro).",NA,NA,NA,NA,NA,NA,NA,"US02722259","11","US02722259_01","Violales","43434","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"382","2020-09-12 05:00:02-03","US","US","3387400","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"A. Kegler","1999","12","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Fazenda Souza em orla de capoeira.",NA,NA,NA,NA,"780",NA,NA,"US02722253","1","US02722253_01","Violales","412","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"383","2020-09-12 05:00:02-03","US","US","2645274","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"-- Reitz & Klein, --","1965","12","Brazil","Paraná",NA,"50 km ao oeste de Guarapuava, Guarapuava, Paraná.",NA,NA,NA,NA,"1000",NA,NA,"US02722261","15","US02722261_01","Violales","17734","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"384","2020-09-12 05:00:02-03","US","US","1705476","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.","Nee, M. H.",NA,NA,NA,"W. A. Archer","1936","9","Argentina","Misiones",NA,"Bureau of Plant Industry, in vicinity of Bompland.",NA,NA,NA,NA,NA,NA,NA,"US02722379","12",NA,"Violales","4620","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"385","2020-09-12 05:00:02-03","US","US","2758098","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.","Nee, M. H.",NA,NA,NA,"-- Reitz & Klein, --","1965","12","Brazil","Paraná",NA,"Imbituva",NA,NA,NA,NA,NA,NA,NA,"US02722665","14","US02722665_01","Violales","17575","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"386","2020-09-12 05:00:02-03","US","US","3399928","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"L. Scur","1999","11","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Sta. Justina.",NA,NA,NA,NA,"780",NA,NA,"US02722255","27","US02722255_01","Violales","188","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"387","2020-09-12 05:00:02-03","US","US","3358034","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"F. Soares","1995","4","Brazil","Rio Grande do Sul",NA,"RS - Caxias do Sul - Universidade - NEBA.",NA,NA,NA,NA,"780",NA,NA,"US02722257","16","US02722257_01","Violales","12096","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"388","2020-09-12 05:00:02-03","US","US","1341998","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"G. Herter","1927","4","Uruguay","Montevideo",NA,"Cerro. Departamento de Montevideo. Republica Oriental del Uruguay.",NA,NA,NA,NA,NA,NA,NA,"US02722269",NA,NA,"Violales","771","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"389","2020-09-12 05:00:02-03","US","US","1902943","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"Rosengurtt","1944","2","Uruguay","Paysandu",NA,"Camino al Paso de la Balsa.",NA,NA,NA,NA,NA,NA,NA,"US02722266","29",NA,"Violales","B-4597","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"390","2020-09-12 05:00:02-03","US","US","2743204","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"L. B. Smith & R. Reitz","1956","12","Brazil","Santa Catarina",NA,"17 km. - by river. Mun. Porto Uniao: south of Porto Uniao on the road to Matos Costa (42 km).",NA,NA,NA,NA,"750","800",NA,"US02722264","20","US02722264_01","Violales","8877","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"391","2020-09-12 05:00:02-03","US","US","3177825","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"P. Oliveira","1983","1","Brazil","Paraná",NA,"Rio dos Padres (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,"US02722438","13","US02722438_01","Violales","742","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"392","2020-09-12 05:00:02-03","US","US","3446898","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"W. Hoehne","1942","5","Brazil","São Paulo",NA,"Proximo de Anastacio.",NA,NA,NA,NA,NA,NA,NA,"US02722439","20","US02722439_01","Violales","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"393","2020-09-12 05:00:02-03","US","US","483769","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"ex herb. de A. Glaziou","1879","4","Brazil","Rio de Janeiro",NA,"Bresil (Rio-Janeiro) Chemin de la Lijuca a la Gavea",NA,NA,NA,NA,NA,NA,NA,"US02722440","24","US02722440_01","Violales","10849","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"394","2020-09-02 16:23:34-03","Cenargen","CEN","55584","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","V. L. G. Klein & R. César","1996","06",NA,"Moyses Kuhlmann","1955","02","Brasil","SP","SAO PAULO","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Subexpontânea num depósito de lixo. Doação do Instituto de Botânica - SP (75664). São Paulo.","CEN00055584","01","CEN00055584",NA,"3545",NA,"Exsicatas",NA,NA,NA,"53584","auto",NA,NA,"1",NA,NA,NA
"395","2020-09-02 16:23:34-03","Cenargen","CEN","55593","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","J. F. Toledo","1944","09",NA,"Wilson Hoehne","1941","05","Brasil","SP","SAO PAULO","Próximo de Anastácio.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Doação do Instituto de Botânica - SP. São Paulo.","CEN00055593","20","CEN00055593",NA,NA,NA,"Exsicatas",NA,NA,NA,"53584","auto",NA,NA,"1",NA,NA,NA
"396","2020-09-02 16:23:34-03","Cenargen","CEN","37547","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","J. F. Toledo",NA,NA,NA,"Wilson Hoehne","1942","05","Brasil","SP","SAO PAULO","Próximo de Anastácio.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Doação da Universidade de São Paulo - Herbário SPF.","CEN00037547","20","CEN00037547",NA,"1",NA,"Exsicatas",NA,NA,NA,"53584","auto",NA,NA,"1",NA,NA,NA
"397","2019-12-09 17:29:43-03","UFPR","EFC","17651","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Vieira, R.S.; Cruz, K. B.","2018","12","04","Völtz, R.R.; Maschio, W.","2013","04","Brasil","Paraná","Colombo","Bairro Imbuial","-48.1425","-25.3086","-48.1425","-25.3086","995","995","Planta reptante sobre solo nú; frutos verdes com listras amareladas, alguns frutos avermelhados. Floresta Ombrófila Mista","EFC017651","18",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-13 11:18:21-03","USP","SPF","11092","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL",NA,NA,NA,"Hoehne, W","1942","05","Brasil","São Paulo",NA,"Prx. Anastacio.",NA,NA,NA,NA,NA,NA,NA,"SPF00011092","20",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-13 11:18:21-03","USP","SPF","179380","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Nee, M","2004",NA,NA,"Amorim, AMA","1998","09","Brasil","Bahia","Porto Seguro","Parque Nacional e Histórico do Monte Pascoal","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"SPF00179380","13",NA,NA,"2513",NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"400","2019-11-13 11:18:21-03","USP","SPF","201331","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","03",NA,"Colletta, GD","2009","05","Brasil","Minas Gerais","Carangola",NA,"-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,"SPF00201331","11",NA,NA,"167",NA,NA,NA,NA,NA,"21913","auto",NA,NA,NA,NA,NA,NA
"401","2019-11-13 11:18:21-03","USP","SPF","186458","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2004","11",NA,"Verardo, SMS","1997","04","Brasil","Minas Gerais","Juiz de Fora","Universidade Federal de Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"SPF00186458","28",NA,NA,"s.n.",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"402","2019-11-13 11:18:21-03","USP","SPF","156551","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","03",NA,"Gomes-Klein, VL","2001","09","Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"SPF00156551","21",NA,NA,"3572",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"403","2019-11-13 11:18:21-03","USP","SPF","116198","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","1999","03",NA,"Corrêa, MA","1996","04","Brasil","São Paulo","Mogi das Cruzes",NA,"-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,"SPF00116198","28",NA,NA,"63",NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"404","2019-11-13 11:18:21-03","USP","SPF","164944","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2012","03",NA,"Hoehne, FC","1926","04","Brasil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,"SPF00164944","29",NA,NA,"s.n.",NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"405","2019-11-13 11:18:21-03","USP","SPF","164939","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Toledo, JF","1944","09",NA,"Hoehne, W","1941","05","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00164939","20",NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"406","2019-11-13 11:18:21-03","USP","SPF","164954","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL",NA,NA,NA,"Gehrt, A","1932","05","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00164954","22",NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"407","2019-11-13 11:18:21-03","USP","SPF","164941","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","1989","10",NA,"Kuhlmann, M","1955","03","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00164941","15",NA,NA,"3545A",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"408","2019-11-13 11:18:21-03","USP","SPF","164940","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","1996","06",NA,"Kuhlmann, M","1955","02","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00164940","01",NA,NA,"3545",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"409","2019-11-13 11:18:21-03","USP","SPF","60948","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","1999","11",NA,"Rossi, L","1985","05","Brasil","São Paulo","São Paulo","Parque Campo Limpo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00060948","09",NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"410","2019-11-13 11:18:21-03","USP","SPF","15454","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","2000",NA,NA,"Hoehne, W","1955","01","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00015454","28",NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"411","2019-11-13 11:18:21-03","USP","SPF","164942","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","1994","02",NA,"Hoehne, W","1967","03","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00164942","01",NA,NA,"6205",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"412","2019-11-13 11:18:21-03","USP","SPF","164943","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","1994","02",NA,"Toledo, CB","1985","03","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00164943","26",NA,NA,"72",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"413","2019-11-13 11:18:21-03","USP","SPF","164945","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, VL","1994","02",NA,"Godoi, JV","1993","03","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00164945","15",NA,NA,"319",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"414","2020-03-05 14:11:03-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Lima, LFP","2009","11","17","Soares, ES","1993","09","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Amostra recebida do Herbário da Universidade Estadual de Londrina - FUEL a título de permuta segundo Guia de Remessa 72/2011 enviada por Ana Odete Santos Vieira (Curadora)",NA,"28",NA,"Cucurbitales","s.n.","América",NA,"Magnoliidae",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"415","2014-04-04 18:27:02-03","PNFM","IRAI","6102","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Cordeiro, J.; Barbosa, E.","2012","01","01","Dunaiski Jr, A.","2002","02","Brasil","Paraná","Rio Branco do Sul","Coloninha","-49.361139","-25.117417","-49.361139","-25.117417","1000","1000","Escandente, flores creme aromáticas","IRAI00006102","11",NA,NA,"1791",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2014-04-04 18:27:02-03","PNFM","IRAI","5946","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Cordeiro, J.; Barbosa, E.","2012","01","01","Dunaiski Jr, A.","1999","07","Brasil","Santa Catarina","Navegantes",NA,"-48.641222","-26.881139","-48.641222","-26.881139","4","4","Flores verdes, frutos imaturos. Restinga","IRAI00005946","20",NA,NA,"1206",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-03-25 13:51:58-03","UNIVILLE","JOI","10570","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Meyer, F.S.","2010","11","02","Meyer, F.S.","2006","06","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"sob caule de arbusto.; HABITAT: borda de mata; TIPO VEGETACIONAL: FOD montana","JOI010570","02","JOI010570",NA,"185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-03-25 13:51:58-03","UNIVILLE","JOI","17091","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V. L.","2012","07","10","Stival-Santos, A.; Silveira, S.","2010","04","Brasil","Santa Catarina","Doutor Pedrinho","Salto Doner","-49.454444","-26.758056","49º27'16''W","26º45'29''S","496","496","Fruto laranja Habito: Liana","JOI017091","02",NA,NA,"2306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-03-25 13:51:58-03","UNIVILLE","JOI","3119","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Jotham Ziffer Berger",NA,NA,NA,"Jotham Ziffer Berger","2004","05","Brasil","Santa Catarina","São Francisco do Sul","CEPA Rugendas.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: trepadeira","JOI003119","27","JOI003119",NA,"4052703",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"420","2019-10-07 09:24:07-03","UEFS","HUEFS","64054","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Hoehne, W.","1942","05","Brasil","São Paulo","Anastácio","Próximo de Anastácio.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0064054","24","HUEFS0064054","Cucurbitales",NA,NA,NA,"Angiospermae",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"421","2019-10-07 09:24:07-03","UEFS","HUEFS","90849","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Kuhlmann, M.","1955","02","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0090849","11","HUEFS0090849","Cucurbitales","3545",NA,NA,"Angiospermae",NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA,NA
"422","2019-10-07 09:24:07-03","UEFS","HUEFS","68131","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Hoehne, W.","1955","01","Brasil","São Paulo","São Paulo","Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0068131","28","HUEFS0068131","Cucurbitales","SPF15454",NA,NA,"Angiospermae",NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA,NA
"423","2019-10-07 09:24:07-03","UEFS","HUEFS","178309","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Paiva, M.R.C.de","2000","05","Brasil","Paraná","Ortigueira","Sítio do Basílio.","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"HUEFS0178309","03","HUEFS0178309","Cucurbitales","FUEL26824",NA,NA,"Angiospermae",NA,NA,"46016","auto","Rosanae",NA,NA,NA,NA,NA
"424","2019-10-07 09:24:07-03","UEFS","HUEFS","143970","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Pereira, R.","2008","06","Brasil","Pernambuco","Buíque","Vale do Catimbau.","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,NA,"HUEFS0143970","19","HUEFS0143970","Cucurbitales","2713",NA,NA,"Angiospermae",NA,NA,"38964","auto","Rosanae",NA,NA,NA,NA,NA
"425","2018-04-17 15:10:27-03","F","FMNH-SEEDPLANTS","V0438075F","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis",NA,NA,NA,NA,NA,"P. Dusén","1909","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0438075F","26","V0438075F_01",NA,"8974","South America",NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"426","2018-04-17 15:10:27-03","F","FMNH-SEEDPLANTS","V0438076F","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis",NA,NA,NA,NA,NA,"P. Dusén","1914","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0438076F","28","V0438076F_01",NA,"14349","South America",NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"427","2018-04-17 15:10:28-03","F","FMNH-SEEDPLANTS","V0438077F","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis",NA,NA,NA,NA,NA,"C. Fruchard",NA,NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"V0438077F",NA,"V0438077F_01",NA,NA,"South America",NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"428","2018-04-17 15:10:28-03","F","FMNH-SEEDPLANTS","V0438078F","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis",NA,NA,NA,NA,NA,"W. A. Archer","1936","12","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0438078F","9","V0438078F_01",NA,"4620","South America",NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"429","2018-04-17 15:10:28-03","F","FMNH-SEEDPLANTS","V0438079F","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis",NA,NA,NA,NA,NA,"W. A. Archer","1936","12","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0438079F","9","V0438079F_01",NA,"4620","South America",NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"430","2018-04-17 15:10:29-03","F","FMNH-SEEDPLANTS","V0438080F","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis",NA,NA,NA,NA,NA,"J. P. Gallinal H. & et al.","1942","2","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"V0438080F","11","V0438080F_01",NA,"PE4886","South America",NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"431","2018-04-17 15:10:29-03","F","FMNH-SEEDPLANTS","V0438081F","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis",NA,NA,NA,NA,NA,"A. Sehnem","1948","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0438081F","15","V0438081F_01",NA,"3632","South America",NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"432","2018-04-17 15:10:29-03","F","FMNH-SEEDPLANTS","V0438082F","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis",NA,NA,NA,NA,NA,"C. Fruchard",NA,NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"V0438082F",NA,"V0438082F_01",NA,NA,"South America",NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
