"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","386767","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","mutabilis","Calyptranthes mutabilis","O.Berg",NA,"L. Riedel","338",NA,NA,NA,"Brazil","Bahia","Ilhéus",NA,"-39.0492","-14.7892",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=531144' target='other'> <mi>dwc_moreinfo</mi></a>","NY00386767","NY00386767_01",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"South America","sheet","type",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","561651","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rufa","Calyptranthes rufa","O.Berg","G. M. Barroso","A. M. Amorim","1018","1993","02","22","Brazil","Bahia","Morro do Chapéu","Estrada Morro do Chapéu - Feira de Santana, ca. 20 Km a partir da Sede do Município. Cachoeira do Ferro. Doido.","-41.1558","-11.5503",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=609812' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561651","NY00561651_01",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02499252","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rufa","Calyptranthes rufa","O.Berg","M. Sobral","W. W. Thomas","12837","2002","03","10","Brazil","Bahia","Morro do Chapéu","Cachoeira de Ferro Doido, 29.1 km E of Morro do Chapéu on road to Mundo Novo","-41.001517","-11.625",NA,NA,"920","920","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=622979' target='other'> <mi>dwc_moreinfo</mi></a>","NY02499252","NY02499252_01",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","561652","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rufa","Calyptranthes rufa","O.Berg","G. M. Barroso","J. G. Jardim","83","1993","02","22","Brazil","Bahia","Saúde","Cachoeira do Paulista. Entrada no Km 10 da estrada Saúde/Jacobina. Ca 6 Km a partir da entrada.","-40.4189","-10.9411",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=609813' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561652","NY00561652_01",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","561653","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rufa","Calyptranthes rufa","O.Berg","C. M. D. E. Legrand","R. Reitz","1520","1954","02","09","Brazil","Santa Catarina","Itajaí","Morro da Ressacada, Itajaí","-48.6617","-26.9081",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=609814' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561653","NY00561653_01",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-08 11:09:32-03","UNESP-IBB","BOTU","13171","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.",NA,"Amaral Jr., A.","44","1985","04","25","Brasil","São Paulo","Santo André",NA,"-46.25","-23.75","46°15'w","23°45's",NA,NA,NA,"BOTU013171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:30:14-03","UNESP-IBB","BOTU","11812","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","Sobral, M.","Sobral, M.","2399","1983","10","12","Brasil","Rio Grande do Sul","Camaquã",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU011812",NA,"1983","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-06-29 11:31:34-03","UFRJ","RFA","35793","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.",NA,"Machado, N.C.; Konno, T.U.P.; Cunha, N.F.","65","2009","02","10","Brasil","Rio de Janeiro","Quissamã","PARNA Restinga de Jurubatiba.","-41.241944","-22.103611","41º14'31''W","22º6'13''S",NA,NA,NA,"RFA33610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-06-29 11:31:34-03","UFRJ","RFA","39665","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Marcelo Sousa","Finotti R.; Caruzo J.","113","2008","07","00","Brasil","Rio de Janeiro","Guapimirim","Interior de fragmento florestal localizado na propriedade do Sr. Renato Cozzolino","-42.909444","-22.536944","42º54'34''W","22º32'13''S","50","50","Árvore de 12 metros de altura e PAP de 40cm.","RFA24688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:31:34-03","UFRJ","RFA","4353","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","P. Occhioni","P. Occhioni","1273","1951","05","11","Brasil","Rio de Janeiro","Rio de Janeiro","Localidade Morro Queimado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore pequena","RFA46426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:31:34-03","UFRJ","RFA","15983","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","G.M. Barroso","P. Occhioni","7009","1975","02","01","Brasil","Rio de Janeiro","Rio de Janeiro","Próximo a Parada Modelo - Cortume Carioca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto 3 - 5 m de altura; flor creme","RFA46425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:20:20-03","UFRJ","RFA","12572","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","D. Legrand","G.G. Hatschbach","20899","1969","01","24","Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta 8 m de altura, tronco 15 cm diâmetro; flor alva","RFA46422",NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:20:20-03","UFRJ","RFA","19721","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","G.G. Hatschbach","G.G. Hatschbach","26605","1971","03","31","Brasil","Paraná","Quatro Barras","Estrada Graciosa, Alto da Serra","-49.0769004821777","-25.3656005859375",NA,NA,"950","950","Arvoreta 6 m de altura; flor alva","RFA46423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:31:34-03","UFRJ","RFA","6646","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","D. Legrand","R.M. Klein","1607","1955","09","29","Brasil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"10","10","Arvoreta 8 m de altura. fruto imaturo verde","RFA46421",NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:31:34-03","UFRJ","RFA","6637","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","C.D. Legrand","R. Reitz; R. Klein","6929","1958","08","02","Brasil","Santa Catarina","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621",NA,NA,"500","500","Árvore 15 m de altura; fruto imaturo verde","RFA46418",NA,"1959",NA,NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:20:20-03","UFRJ","RFA","11620","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rufa","Calyptranthes rufa","O.Berg","D. Legrand","G.G. Hatschbach","18582","1968","02","08","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100","Árvore 30 m de altura. tronco 60 cm diâmetro; flor alva","RFA11231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"59","2019-11-19 15:44:39-03","UNEB","HUNEB","2641","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.",NA,"Jesus, N.G.","1110","2000","03","22","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade","-38.083333","-11.95","38W5'0''","11S57'0''","120","150","Floresta subperenifolia","HUNEB0002641",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"60","2019-11-19 15:44:39-03","UNEB","HUNEB","3674","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng",NA,"Jesus, N.G.","438","2000","12","05","Brasil","Bahia","Alagoinhas","Campus II / UNEB.","-38.433333","-12.133333","38W26'","12S8'","120","150","Floresta Ombrófila Densa Secundária.","HUNEB0003674",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"61","2019-11-19 15:44:39-03","UNEB","HUNEB","3695","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng",NA,"Jesus, N.G.","459","2000","12","12","Brasil","Bahia","Alagoinhas","Campus II / UNEB.","-38.433333","-12.133333","38W26'","12S8'","120","150","Floresta Ombrófila Densa Secundária.","HUNEB0003695",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"62","2019-11-19 15:44:39-03","UNEB","HUNEB","11047","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng",NA,"Guedes, M.L.","ALCB 74765","2006","10","13","Brasil","Bahia","Piatã","Chapada Diamantina, Fazenda Beija Flor.","-41.6","-13.15","41W36'0''","13S9'0''",NA,NA,NA,"HUNEB0011047",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"63","2019-11-19 15:44:39-03","UNEB","HUNEB","364","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng","M. Sobral","Jesus, N.G.","261","1998","01","06","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra / Saudade","-40.215556","-12.915278","40W12'56''","12S54'55''","120","150","Floresta subperenifolia","HUNEB0000364",NA,"2011","07",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"64","2019-11-19 15:44:39-03","UNEB","HUNEB","791","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.",NA,"Jesus, N.G.","688","1998","11","29","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra / Saudade","-40.215556","-12.915278","40W12'56''","12S54'55''","120","150","Floresta subperenifolia","HUNEB0000791",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"65","2019-11-19 15:44:39-03","UNEB","HUNEB","3950","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng",NA,"Jesus, N.G.","482","2001","01","09","Brasil","Bahia","Alagoinhas","Campus II / UNEB","-38.4192008972168","-12.1356000900269","38W24'81''","12S10'68''",NA,NA,NA,"HUNEB0003950",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"24621","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"66","2019-11-19 15:44:39-03","UNEB","HUNEB","9245","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.",NA,"Jesus, N.G.","1908PC66","2003","12","05","Brasil","Bahia","Alagoinhas","Campus II / UNEB","-38.4192008972168","-12.1356000900269","38W24'81''","12S10'68''",NA,NA,NA,"HUNEB0009245",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"24621","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"67","2019-11-19 15:44:39-03","UNEB","HUNEB","14488","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.",NA,"Felix, M.C.","35","2015","06","08","Brasil","Bahia","Alagoinhas","Fazenda Patioba","-38.4192008972168","-12.1356000900269",NA,NA,NA,NA,NA,"HUNEB0014488",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"24621","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"68","2021-03-30 12:45:44-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","ovalifolia","Calyptranthes ovalifolia","Cambess.",NA,"sc","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2013-07-03 11:16:13-03","EBDA","BAH","7978","S","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","G.M. Barroso","Jorge, C.A. Lima","272","1983","11","15","Brasil","Bahia","Seabra","Saindo da Serra do Bebedor, a 40km de Seabra, em direção a campestre.","-41.7703","-12.4186",NA,NA,NA,NA,"Arvoreta de 1,5m de altura, frutas imaturas verdes, maduras, vermelho passando a nigrescentes.",NA,NA,"1989","06",NA,NA,NA,NA,NA,NA,NA,"57155","auto",NA,NA,NA,NA,NA,NA
"70","2020-01-20 14:40:42-03","UPM","MACK","1339","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","M. Sobral","T. J. Cadorin; et al.","909","2009","12","10","Brasil","SC","Joinville","Serra Dona Francisca, floresta ombrófila densa, interior do fragmento","-48.8456001281738","-26.3043994903564","S","W",NA,NA,NA,NA,NA,"2010","01","25",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"71","2020-01-20 14:40:42-03","UPM","MACK","2436","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg","R. J. F. Garcia","E. H. P. Barretto","1","2009","11","10","Brasil","SP","São Paulo","Parque Tenente Siqueira Campos (Trianon)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2012","07","11",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"72","2020-01-20 14:40:42-03","UPM","MACK","2634","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg.","M. Fascina","E. H. P. Barretto","1","2009","11","10","Brasil","SP","São Paulo","Parque Trianon","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"73","2020-01-20 14:40:42-03","UPM","MACK","519","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O. Berg","S. Honda","S. Honda","653","2008","06","16","Brasil","SP","São Paulo","Sítio Roda d'água, Parelheiros, mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2009","04","08",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:21:02-03","UFBA","ALCB","129142","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Faria, JEG","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","6263","2016","07","11","Brasil","Minas Gerais","São Sebastião do Rio Preto","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro.","-43.326944","-19.346111","-43.326944","-19.346111","931","931","ca 1,5m de altura, frutos imaturos verdes; Campo rupestre","ALCB045555","ALCB045555","2016","07",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:21:02-03","UFBA","ALCB","133752","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","30706","2018","07","21","Brasil","Bahia","Una","Ilha de Comandatuba, Fazenda Bolandeira.","-39.131111","-15.492222","-39.131111","-15.492222",NA,NA,"Folhas cartáceas, discolores. Fruto imaturo.","ALCB055547","ALCB055547","2018","12",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:21:02-03","UFBA","ALCB","25817","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Lourenço, AR","Jesus, NG de","1695","2003","02","12","Brasil","Bahia","Alagoinhas","Litoral Norte, estrada Alagoinhas-Araçás","-38.4192008972168","-12.1356000900269",NA,NA,NA,NA,"6 m alt. Folhas papiráceas, discolores, glabras, quatro brácteas na base da inflorescência. Fruto imaturo verde, coroado no ápice.","ALCB008774","ALCB008774","2015","02","09","Dicotyledon",NA,NA,"Southern America",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:21:02-03","UFBA","ALCB","134007","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Miranda, AM","Miranda, AM; Oliveira, DG","6858","2017","12","11","Brasil","Bahia","Saubara","Distrito de Cabuçu, fazenda Cabuçu.","-38.7686004638672","-12.7375001907349",NA,NA,NA,NA,"ca. 2 m alt.; caule verde; folhas levemente crassas; flores em botões alvo-amarronzado. Frequente.; Orla da mata.","ALCB057757",NA,"2017","12",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"14104","auto",NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:21:02-03","UFBA","ALCB","74765","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Guedes, ML","Guedes, ML; Rigueira, D; Oliveira, D; Estagiários; Alunos de Botânica III; Alunos de Botâni","12565","2006","10","13","Brasil","Bahia","Piatã","Chapada Diamantina, Fazenda Beija Flor","-41.6","-13.15","-41.6","-13.15",NA,NA,"de ca 5m. Folhas coriáceas, discolores, quando jovens com tomentos ferruginosos. Inflorescência com botões ferruginosos. Frutos imaturos verdes.","ALCB057528",NA,"2006","12",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:21:02-03","UFBA","ALCB","75109","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Neves, PS","Guaré, F; et al.","s/n","2006","02","13","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Marimbus","-41.383333","-12.55","-41.383333","-12.55",NA,NA,"Folhas cartáceas. Inflorescência com pedunvulos e botões ferrugíneos.","ALCB008765","ALCB008765","2019","04","23","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:21:02-03","UFBA","ALCB","032396","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Lourenço, AP","Guedes, ML; Fonseca, MR","5483","1997","11","29","Brasil","Bahia","Prado","Extremo Sul","-39.183333","-17.266667","-39.183333","-17.266667",NA,NA,"ca. 2 m. Folhas simples, coriáceas, discolores. Inflorescência em botões ferrugíneos.","ALCB008781","ALCB008781","2015","02","06","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:21:02-03","UFBA","ALCB","034135","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Lourenço, AR","Jesus, NG de; Santos, JB dos; Santana, I; Santos, IS","PL0073","1997","01","22","Brasil","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/Saudade","-37.9425","-12.377778","-37.9425","-12.377778",NA,NA,"tronco com manchas verdes e cinzas. Folhas opostas, semi-coriáceas. Inflorescência com botões marrons. Frequente.","ALCB008786","ALCB008786","2015","02","06","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:21:02-03","UFBA","ALCB","036537","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Neves, PS","Stannard, B; Atkins, S; Santos, TRM dos; Passos Júnior, LA; Saar, E","PCD5632","1997","02","14","Brasil","Bahia","Andaraí","Chapada Diamantina, Caminho para antiga estrada para Xique-Xique do Igatú","-41.306944","-12.870833","-41.306944","-12.870833","560","560","2,00 m. Folhas coriáceas, discolores. Flores com cálice marrom. Ocasional.","ALCB057556",NA,"2019","04","22","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:21:02-03","UFBA","ALCB","043218","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Lourenço, AR","Orge, MDR; Jesus, NG de; Jorge, AMS; Amorim, GC","PL656","1998","11","28","Brasil","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/Saudade","-37.9425","-12.377778","-37.9425","-12.377778",NA,NA,"15 m. CAP 0,62 m (parcela 06, no. 252). Folhas simples, opostas, semi-coriáceas, discolores, face adaxial verde-escuro, abaxial verde-claro, novas membranáceas e tomentosas. Inflorescência terminal, ráque e botões com tomentos marrom.","ALCB008784","ALCB008784 ALCB008784_1","2015","02","06","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:21:02-03","UFBA","ALCB","049905","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Sobral, M","Thomas, W; Carvalho, AM de; Amorim, AMA; Chautems, A","s/n","1993","01","17","Brasil","Bahia","Ilhéus",NA,"-39.1","-14.666667","-39.1","-14.666667",NA,NA,"Shrub, 3 m in restinga; leaves dull green above, yellow-green beneath, flowers white.","ALCB057527",NA,"1995",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
