"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","locality","minimumElevationInMeters","maximumElevationInMeters","month","day","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"1237","2015-03-13 18:29:53-03","F","FMNH-SEEDPLANTS","V0266348F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Colombia",NA,NA,"V0266348F","V0266348F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1238","2015-03-13 18:29:53-03","F","FMNH-SEEDPLANTS","V0266349F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Colombia",NA,NA,"V0266349F","V0266349F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1239","2015-03-13 18:29:53-03","F","FMNH-SEEDPLANTS","V0266350F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Colombia",NA,NA,"V0266350F","V0266350F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1240","2015-03-13 18:28:18-03","F","FMNH-SEEDPLANTS","V0266351F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Colombia",NA,NA,"V0266351F","V0266351F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1241","2015-03-13 18:28:18-03","F","FMNH-SEEDPLANTS","V0266352F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Colombia",NA,NA,"V0266352F","V0266352F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1242","2015-03-13 18:28:18-03","F","FMNH-SEEDPLANTS","V0266353F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Colombia",NA,NA,"V0266353F","V0266353F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1243","2015-03-13 18:28:18-03","F","FMNH-SEEDPLANTS","V0266354F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Colombia",NA,NA,"V0266354F","V0266354F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1244","2015-03-13 18:28:18-03","F","FMNH-SEEDPLANTS","V0266355F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"V0266355F","V0266355F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1245","2015-03-13 18:28:18-03","F","FMNH-SEEDPLANTS","V0266356F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"V0266356F","V0266356F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1246","2015-03-13 18:28:03-03","F","FMNH-SEEDPLANTS","V0266357F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"V0266357F","V0266357F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1247","2015-03-13 18:28:03-03","F","FMNH-SEEDPLANTS","V0266358F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"V0266358F","V0266358F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1248","2015-03-13 18:28:03-03","F","FMNH-SEEDPLANTS","V0266359F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"V0266359F","V0266359F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1249","2015-03-13 18:28:03-03","F","FMNH-SEEDPLANTS","V0266360F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"V0266360F","V0266360F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1250","2015-03-13 18:28:03-03","F","FMNH-SEEDPLANTS","V0266361F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"V0266361F","V0266361F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1251","2015-03-13 18:28:03-03","F","FMNH-SEEDPLANTS","V0266362F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"V0266362F","V0266362F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1252","2015-03-13 18:25:28-03","F","FMNH-SEEDPLANTS","V0266363F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"V0266363F","V0266363F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1253","2015-03-13 18:25:28-03","F","FMNH-SEEDPLANTS","V0266364F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens",NA,NA,NA,NA,"South America","Ecuador",NA,NA,"V0266364F","V0266364F_01",NA,NA,NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
