"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"376","2020-09-02 16:37:15-03","Cenargen","CEN","35850","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Marco A. Batalha","3198","1999","04","06",NA,"Brasil","GO","Estado de Goiás, Municípios de Chapadão do Céu e Mineiros, Parque Nacional das Emas. Coordenadas entre 17°49'-18°28'S e 52°39'-53°10'O. Próximo ao ponto T.","Exsicatas","Planta inteira. Flores. Frutos. Em campo sujo queimado. Doação - Florística do Parque Nacional das Emas.","CEN00035850","CEN00035850","-52.548900604248","-18.4074993133545","R. C. Oliveira","CHAPADAO DO CEU",NA,NA,"2000","44163","auto","07",NA,NA,NA,NA,NA,NA,"1",NA
"377","2020-09-02 16:37:15-03","Cenargen","CEN","35832","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Marco A. Batalha","2405","1998","12","10",NA,"Brasil","GO","Estado de Goiás, Municípios de Chapadão do Céu e Mineiros, Parque Nacional das Emas. Coordenadas entre 17°49'-18°28'S e 52°39'-53°10'O. Próximo ao ponto Y.","Exsicatas","Planta inteira.Flores. Frutos. Em campo cerrado recém-queimado. Doação - Florística do Parque Nacional das Emas.","CEN00035832","CEN00035832","-52.548900604248","-18.4074993133545","R. C. Oliveira","CHAPADAO DO CEU",NA,NA,"2000","44163","auto","07",NA,NA,NA,NA,NA,NA,"1",NA
"378","2020-09-02 16:37:15-03","Cenargen","CEN","35869","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Marco A. Batalha","3958","1999","10","06",NA,"Brasil","GO","Estado de Goiás, Municípios de Chapadão do Céu e Mineiros, Parque Nacional das Emas. Coordenadas entre 17°49'-18°28'S e 52°39'-53°10'O. Próximo ao ponto Z3.","Exsicatas","Planta inteira.0,6 m alt. Flores. Frutos. Em campo sujo queimado há 2 meses. Doação - Florística do Parque Nacional das Emas.","CEN00035869","CEN00035869","-52.548900604248","-18.4074993133545","R. C. Oliveira","CHAPADAO DO CEU",NA,NA,"2000","44163","auto","07",NA,NA,NA,NA,NA,NA,"1",NA
"379","2020-09-02 16:37:15-03","Cenargen","CEN","31643","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Bruno Machado Teles Walter","3465","1996","10","20",NA,"Brasil","GO","Estrada pelo dique 2 na direção do rio Tocantins (paralela a este).","Exsicatas","Anteras amarelas. Futuro reservatório do AHE Serra da Mesa.","CEN00031643","CEN00031643","-48.0783004760742","-14.1513996124268","R. C. Oliveira","COLINAS DO SUL","390","390","1998","58154","auto","09",NA,"-4832611.0","-1386944.0",NA,NA,NA,"5",NA
"380","2020-09-02 16:37:15-03","Cenargen","CEN","35824","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Carolyn Elinore Barnes Proença","2053","1998","09","11",NA,"Brasil","MG","Entre Capinópolis e Cachoeira Dourada.","Exsicatas","50 cm. Inflorescência ramificada. Estigma preto. Doação Herbário UB 8530-8","CEN00035824","CEN00035824","-49.5696983337402","-18.6819000244141","G. H. Rua","CAPINOPOLIS","492","492","2006","20483","auto","04",NA,"-49533333.0","-18633333.0",NA,NA,NA,"1",NA
"381","2020-09-02 16:37:15-03","Cenargen","CEN","52369","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Frederico Carlos Hoehne","6000","1915","11","01",NA,"Brasil","MG",NA,"Unicata","Comissão Roudou. Excursão a Minas Gerais. Doação do RJ. 2042.","CEN00052369","CEN00052369","-43.8897018432617","-19.6271991729736",NA,"LAGOA SANTA",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"382","2020-09-02 16:37:15-03","Cenargen","CEN","28802","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Aldicir Osni Scariot","289","1989","02","02",NA,"Brasil","MG","Morro da pedras.","Exsicatas",NA,"CEN00028802","CEN00028802","-46.9925003051758","-18.9438991546631","G. H. Rua","PATROCINIO","1280","1280","2007","44638","auto","04",NA,"-4688333.0","-1873333.0",NA,NA,NA,"5",NA
"383","2020-09-02 16:37:15-03","Cenargen","CEN","47850","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Aécio Amaral-Santos","1674","2002","11","26",NA,"Brasil","MG","Campo limpo em frente aos escritórios da usina AHE.","Exsicatas","Área de influência da AHE Queimado.","CEN00047850","CEN00047850","-46.9061012268066","-16.3575000762939","G. H. Rua","UNAI",NA,NA,"2006","97926","auto","04",NA,NA,NA,NA,NA,NA,"4",NA
"384","2020-09-02 16:37:15-03","Cenargen","CEN","90146","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","José Francisco Montenegro Valls","12595","1990","06","18",NA,"Brasil","MT","2,6 km ao sul do rio Serragem I na rodovia Nobres - Sinop (BR-163).","Unicata","Touceiras com base larga e tunicada.","CEN00090146","CEN00090146","-56.3274993896484","-14.7202997207642","J. F. M. Valls","NOBRES",NA,NA,"1990","176011","auto","11",NA,NA,NA,NA,NA,NA,"1",NA
"385","2020-09-02 16:37:15-03","Cenargen","CEN","46606","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","C. B. Poliquesi","654","1999","11","24",NA,"Brasil","PR","Capão da Onça.","Exsicatas","Prefeitura Municipal de Curitiba. Museu Botânico Municipal.","CEN00046606","CEN00046606","-50.1618995666504","-25.0949993133545","R. C. Oliveira","PONTA GROSSA",NA,NA,"2003","46557","auto","06",NA,NA,NA,NA,NA,NA,"1",NA
"386","2020-09-02 16:37:15-03","Cenargen","CEN","30681","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Gert Guenther Hatschbach","59661","1993","10","19",NA,"Brasil","PR","Rodovia Castro-Tibagi, Km 24","Exsicatas","Doação - Museu Botânico Municipal (Curitiba).","CEN00030681","CEN00030681","-50.4136009216309","-24.5093994140625","J. F. M. Valls","TIBAGI",NA,NA,"1998","56988","auto","03",NA,NA,NA,NA,NA,NA,"1",NA
"387","2020-09-02 16:37:15-03","Cenargen","CEN","30682","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Gert Guenther Hatschbach","59667","1993","10","19",NA,"Brasil","PR","Rodovia Castro-Tibagi.","Exsicatas","Doação - Museu Botânico Municipal (Curitiba).","CEN00030682","CEN00030682","-50.4136009216309","-24.5093994140625","J. F. M. Valls","TIBAGI",NA,NA,"1998","56988","auto","03",NA,NA,NA,NA,NA,NA,"1",NA
"388","2020-09-02 16:37:15-03","Cenargen","CEN","21931","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Vinícius Castro Souza","4528","1993","10","30",NA,"Brasil","SP","Fazenda Santa Maria do Espinho.","Exsicatas","Campo natural atingido por fogo a três meses. Glumas verdes com tricomas alvos. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (12219). Piracicaba.","CEN00021931","CEN00021931","-49.3400001525879","-24.1100006103516","J. F. M. Valls","ITARARE",NA,NA,"1994","27729","auto","01",NA,NA,NA,NA,NA,NA,"1",NA
"389","2020-09-02 16:37:15-03","Cenargen","CEN","65952","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Aécio Amaral-Santos","967","2001","09","28",NA,"Brasil","TO","Comunidade Indígena Krahò - Kapey (União da Aldeias). mata próxima ao campo de pouso.","Exsicatas",NA,"CEN00065952","CEN00065952","-47.3142013549805","-7.71000003814697","A. A. Santos","GOIATINS","266","266","2001","92862","auto","09",NA,"-4766639.0","-844278.0",NA,NA,NA,"2",NA
"390","2020-09-02 16:37:15-03","Cenargen","CEN","6747","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Lídio Coradin","3802","1980","10","14",NA,"Brasil","TO","Estrada Dianópolis-Campos Belos, km 86.","Exsicatas","Comportamento: Independente.","CEN00006747","CEN00006747","-46.4361000061035","-12.4039001464844","J. F. M. Valls","TAGUATINGA","550","550","1983","53768","auto","02",NA,"-4695000.0","-1158333.0",NA,NA,NA,"1",NA
"391","2020-09-02 16:37:36-03","Cenargen","CEN","52658","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","sanguinolentum","Paspalum sanguinolentum","Trin.","Mary Agnes Chase","10323","1929","12","30",NA,"Brasil","MG","Sítio do Seu Antônio.","Unicata","Erect from beut bare, quartz growl. Doação.","CEN00052658","CEN00052658","-43.6002998352051","-18.2493991851807",NA,"DIAMANTINA","1200","1200",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"392","2019-11-13 11:28:58-03","USP","SPF","188690","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Paula-Souza, J","8787","2007","10","03",NA,"Brasil","Distrito Federal",NA,NA,NA,"SPF00188690","SPF00188690","-47.5283","-15.5116","Rodrigues, RS","Planaltina",NA,NA,"2015",NA,NA,"05",NA,"-47.5283","-15.5116",NA,NA,NA,NA,NA
"393","2019-11-13 11:28:58-03","USP","SPF","111634","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Ganev, W","2763","1994","01","10",NA,"Brasil","Bahia","Água Limpa",NA,NA,"SPF00111634","SPF00111634","-41.866667","-13.283333","Renvoize, SA","Abaíra","1180","1180","2001",NA,NA,NA,NA,"-41.866667","-13.283333",NA,NA,NA,NA,NA
"394","2019-11-13 11:28:58-03","USP","SPF","113166","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Giani, A","s.n.","1984","11","24",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00113166","SPF00113166",NA,NA,"Shirasuna, RT",NA,NA,NA,"2014",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-13 11:28:58-03","USP","SPF","172488","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Sasaki, D","835","2003","11","27",NA,"Brasil","São Paulo","Parque Estadual das Furnas do Bom Jesus",NA,NA,"SPF00172488","SPF00172488","-47.460278","-20.247778","Sasaki, D","Pedregulho","1000","1000","2005",NA,NA,NA,NA,"-47.460278","-20.247778",NA,NA,NA,NA,NA
"396","2021-03-15 18:29:29-03","USP","SPF","209397","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Antar, GM; Barros, IB","10","2012","02","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Rodovia MG 010, Santana do Riacho-Conceição do Mato Dentro. Km 117. Beira de Estrada.",NA,"Erva ca. 60 cm alt. Brácteas com muitos tricomas tornando a inflorescência alva.","SPF00209397","SPF00209397","-43.590472","-19.298889","Shirasuna, RT","Santana do Riacho","1185","1185","2014",NA,NA,"08","13","-43.590472","-19.298889",NA,NA,NA,NA,NA
"397","2020-01-14 17:44:53-03","USP","SPF","232428","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Longhi-Wagner, HM","9970","2006","01","08",NA,"Brasil","Minas Gerais","Serra do Ouro Branco",NA,NA,"SPF00232428",NA,"-43.711028","-20.485139","Longhi-Wagner, HM","Ouro Branco","1560","1560",NA,NA,NA,NA,NA,"-43.711028","-20.485139",NA,NA,NA,NA,NA
"398","2020-01-14 17:44:53-03","USP","SPF","232430","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Longhi-Wagner, HM","10391","2007","12","02",NA,"Brasil","Minas Gerais","Serra do Ouro Branco",NA,NA,"SPF00232430",NA,"-43.687667","-20.487333","Longhi-Wagner, HM","Ouro Branco","1363","1363",NA,NA,NA,NA,NA,"-43.687667","-20.487333",NA,NA,NA,NA,NA
"399","2020-01-14 17:44:53-03","USP","SPF","232431","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Longhi-Wagner, HM","10365","2007","12","02",NA,"Brasil","Minas Gerais","Serra do Ouro Branco",NA,NA,"SPF00232431",NA,"-43.63225","-20.505389","Longhi-Wagner, HM","Ouro Branco","1283","1283",NA,NA,NA,NA,NA,"-43.63225","-20.505389",NA,NA,NA,NA,NA
"400","2019-11-13 11:28:58-03","USP","SPF","82510","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Scariot, AO","189","1989","02","02",NA,"Brasil","Minas Gerais","Morro das Pedras",NA,NA,"SPF00082510","SPF00082510","-46.883333","-18.733333","Maciel, JR","Patrocínio","1280","1280","2006",NA,NA,"10",NA,"-46.883333","-18.733333",NA,NA,NA,NA,NA
"401","2019-11-13 11:28:58-03","USP","SPF","93344","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Cavalcanti, TB","168","1989","02","14",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00093344","SPF00093344","-43.533333","-19.216667","Maciel, JR","Santana do Riacho","1160","1160","2006",NA,NA,"10",NA,"-43.533333","-19.216667",NA,NA,NA,NA,NA
"402","2019-11-13 11:28:58-03","USP","SPF","198945","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Paula-Souza, J","8337","2006","10","11",NA,"Brasil","Goiás","Parque Nacional das Emas",NA,NA,"SPF00198945","SPF00198945","-52.548900604248","-18.4074993133545","Anônimo","Chapadão do Céu",NA,NA,NA,"44163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-13 11:28:58-03","USP","SPF","163870","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Mota, RC","297","2000","12","02",NA,"Brasil","Minas Gerais","Serra do Caraça",NA,NA,"SPF00163870","SPF00163870","-43.4075012207031","-20.0746994018555","Viana, PL","Catas Altas",NA,NA,"2004","11966","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-13 11:28:58-03","USP","SPF","41329","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Cordeiro, I","CFCR9168","1986","01","09",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00041329","SPF00041329","-43.3088989257812","-17.0646991729736","Maciel, JR","Itacambira",NA,NA,"2006","48089","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-13 11:28:58-03","USP","SPF","35456","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Mello-Silva, R","CFCR5656","1984","10","30",NA,"Brasil","Minas Gerais","Serra de São Thomé",NA,NA,"SPF00035456","SPF00035456","-44.9852981567383","-21.7222003936768","Maciel, JR","São Thomé das Letras",NA,NA,"2006","16076","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-13 11:28:58-03","USP","SPF","104561","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Rachid, M","s.n.","1944","12","04",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00104561","SPF00104561 SPF00104561_1","-47.0800018310547","-21.7700004577637","Maciel, JR","Casa Branca",NA,NA,"2006","27086","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-13 11:28:58-03","USP","SPF","84287","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Rachid, M","9","1944","11","28",NA,"Brasil","São Paulo","Cerrado de Emas",NA,NA,"SPF00084287","SPF00084287","-47.4199981689453","-21.9899997711182","Oliveira, RC","Pirassununga",NA,NA,"1999","24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-11-13 11:28:58-03","USP","SPF","84288","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Joly, AB","577","1947","11","22",NA,"Brasil","São Paulo","Campos Vila Esperança (Penha).",NA,NA,"SPF00084288","SPF00084288","-46.6300010681152","-23.5400009155273","Parodi, LR","São Paulo",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-10-07 09:22:21-03","UEFS","HUEFS","16324","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Ganev, W.","2726","1993","12","30",NA,"Brasil","Bahia","Campos do Virasaia.",NA,"Campo rupestre, solo arenoso com rochas.","HUEFS0016324","HUEFS0016324","-41.833333","-13.35","R.P.Oliveira","Abaíra","1530","1530","1999",NA,NA,"11",NA,"41W50'","13S21'","Lilianae",NA,NA,NA,NA
"410","2019-10-07 09:22:21-03","UEFS","HUEFS","16361","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Ganev, W.","2763","1994","01","10",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0016361","HUEFS0016361","-41.866667","-13.283333","S.Renvoize","Abaíra","1180","1180","1998",NA,NA,"03",NA,"41W52'","13S17'","Lilianae",NA,NA,NA,NA
"411","2019-10-07 09:22:21-03","UEFS","HUEFS","181795","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Silva, C.","619","2011","10","20",NA,"Brasil","Goiás","BR 040 Cristalina - Brasília, ca. 30km de Luziânia, lado direito da estrada. Cerrado. Área em recuperação após fogo. 890m alt.",NA,NA,"HUEFS0181795","HUEFS0181795","-47.8","-16.466667",NA,"Luziânia",NA,NA,NA,NA,NA,NA,NA,"47W48'","16S28'","Lilianae",NA,NA,NA,NA
"412","2019-10-07 09:22:21-03","UEFS","HUEFS","184568","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Pastore, J.F.B.","3388","2011","09","25",NA,"Brasil","Goiás","Rodovia entre Alto Paraíso e São Gabriel.",NA,NA,"HUEFS0184568","HUEFS0184568",NA,NA,"P.A.Reis","São Gabriel",NA,NA,"2014",NA,NA,"10",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"413","2019-10-07 09:22:21-03","UEFS","HUEFS","184572","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Pastore, J.F.B.","3393","2011","09","25",NA,"Brasil","Goiás","Rodovia entre Alto Paraíso e São Gabriel.",NA,NA,"HUEFS0184572","HUEFS0184572",NA,NA,"M.Xanthos","São Gabriel",NA,NA,"2015",NA,NA,"02",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"414","2019-10-07 09:22:21-03","UEFS","HUEFS","216308","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Pimenta, K.M.","361","2012","06","16",NA,"Brasil","Bahia","Mucugezinho.",NA,NA,"HUEFS0216308","HUEFS0216308","-41.431111","-12.461667","K.M.Pimenta","Lençóis","787","787","2016",NA,NA,"12",NA,"41W25'52''","12S27'42''","Lilianae",NA,NA,NA,NA
"415","2019-10-07 09:22:21-03","UEFS","HUEFS","245227","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Chacon, R.G.","167","2007","09","28",NA,"Brasil","Distrito Federal","EEJBB, área do poção, queimada em 20/08/2007.",NA,"Campo sujo.","HUEFS0245227",NA,NA,NA,NA,"Lago Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"416","2019-10-07 09:22:21-03","UEFS","HUEFS","41878","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Gardner, G.","1888","1838","10",NA,NA,"Brasil","Ceará","Serra do Araripe.",NA,NA,"HUEFS0041878",NA,"-39.2","-6.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W12'","6S53'","Lilianae","Isótipo",NA,NA,NA
"417","2019-10-07 09:22:21-03","UEFS","HUEFS","41879","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Gardner, G.","1888","1838","10",NA,NA,"Brasil","Ceará","Serra do Araripe.",NA,NA,"HUEFS0041879",NA,"-39.2","-6.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W12'","6S53'","Lilianae","Isótipo",NA,NA,NA
"418","2019-10-07 09:22:21-03","UEFS","HUEFS","52312","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Hind, D.J.N.","H50057","1992","01","10",NA,"Brasil","Bahia","Campo de Ouro Fino (alto).",NA,"Próximo ao brejo.","HUEFS0052312","HUEFS0052312","-41.9","-13.25","G.H.Rua","Abaíra","1700","1800","2007",NA,NA,"05",NA,"41W54'","13S15'","Lilianae",NA,NA,NA,NA
"419","2019-10-07 09:22:21-03","UEFS","HUEFS","83122","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Hatschbach, G.","54617","1990","10","16",NA,"Brasil","Goiás","Rod. GO-327, 5-8 km a oeste de Alto Paraíso",NA,NA,"HUEFS0083122","HUEFS0083122",NA,NA,NA,"Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"420","2019-10-07 09:22:21-03","UEFS","HUEFS","50464","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Souza, V.C.","4528","1993","10","30",NA,"Brasil","São Paulo","Fazenda Santa Maria do Espinho.",NA,"Campo natural atingido por fogo há três meses.","HUEFS0050464","HUEFS0050464","-49.3400001525879","-24.1100006103516",NA,"Itararé",NA,NA,NA,"27729","auto",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"421","2020-04-29 16:30:35-03","UFVJM","HDJF","6182","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Faria, JEQ; Otoni, TJO","7037","2017","02","11","Southern America","Brasil","Minas Gerais","Mineradora Córrego Novo em Distrito Rio Pardo, próximo a São José da Chapada, próximo as instalações da sede",NA,NA,"HDJF006182",NA,"-43.816944","-18.040833","Oliveira, RC","Diamantina","1273","1273","2017",NA,NA,"02",NA,"-43.816944","-18.040833",NA,NA,NA,NA,NA
"422","2019-01-25 15:36:05-02","IAC","IAC","3015","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees","O.F. Souza","s/nº","1938","12","04",NA,"Brasil","São Paulo","Fazenda Campo Grande",NA,NA,NA,NA,"-47.169767","-22.922308","R.C. Oliveira & J.F.M. Valls","Campinas",NA,NA,"1999",NA,NA,"06","04","-47.169767","-22.922308",NA,NA,NA,NA,NA
"423","2019-01-25 15:36:05-02","IAC","IAC","3263","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees","H.P. Krug & A.S. Costa (1)","s/nº","1938","12","18",NA,"Brasil","São Paulo","Fazenda Campo Grande",NA,NA,NA,NA,"-47.169767","-22.922308","R.C. Oliveira & J.F.M. Valls","Campinas",NA,NA,"1999",NA,NA,"06","18","-47.169767","-22.922308",NA,NA,NA,NA,NA
"424","2019-01-25 15:36:05-02","IAC","IAC","5187","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees","G.P. Viégas","s/nº","1939","10","30",NA,"Brasil","São Paulo","Fazenda Campo Grande",NA,NA,NA,NA,"-47.169767","-22.922308","R.C. Oliveira & J.F.M. Valls","Campinas",NA,NA,"1999",NA,NA,"06","30","-47.169767","-22.922308",NA,NA,NA,NA,NA
"425","2019-01-25 15:36:05-02","IAC","IAC","5953","S","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees","A.P. Viégas & A.S. Lima","s/nº","1940","12","12",NA,"Brasil","São Paulo","Fazenda Campo Grande",NA,NA,NA,NA,"-47.169767","-22.922308","R.C. Oliveira & J.F.M. Valls","Campinas",NA,NA,"1999",NA,NA,"06","12","-47.169767","-22.922308",NA,NA,NA,NA,NA
"426","2020-11-19 14:06:29-03","Unimontes","MCMG","5183","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin","Luz.G.R.",NA,"2015","09","18",NA,"Brasil","Minas gerais","Alto do palácio",NA,"Vegetação típica de campo rochoso, predominantemente graminóide e herbácea, em solo plano.",NA,NA,NA,NA,"Soizig Anne Le Stradic","Serra do cipó","1405","1405",NA,NA,NA,NA,NA,"43º 32 09,1#?##?#","19º 15#?# 59,1#?##?#",NA,NA,NA,NA,NA
"427","2021-03-10 11:38:52-03","UNILA","EVB","2314","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Sciamarelli, A.; de Oliveira, M.I.B.; Clemente, L.P.; Betoni, R.","1080","2001","09","28",NA,"Brasil","Mato Grosso do Sul","BR163. Aproximadamente 35Km de Campo Grande.",NA,"Planta inteira","EVB002314","EVB002314","-54.559444","-20.469167","Oliveira, R.C.","Campo Grande","627","627","2010",NA,NA,"10","16","54º33'34''W","20º28'9''S",NA,NA,NA,NA,NA
"428","2020-11-12 17:02:36-03","UEL","FUEL","29723","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Kinupp, VF","24","1996","10","10",NA,"Brasil","Distrito Federal","Próximo ao Lago Paranoá",NA,NA,"FUEL018252",NA,"-47.9296989440918","-15.7797002792358","Longhi-Wagner, HM","Brasília",NA,NA,"2008","70570","auto","10","17",NA,NA,NA,NA,NA,NA,NA
