"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"405","2011-03-27 12:12:00-03","MO","MOBOT","2405076","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner (MO)",NA,NA,NA,"Aurelio Schinini|A. Fernández","1973",NA,NA,"Argentina","Misiones","San Pedro","Ruta Provincial 17, 80 km de Eldorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 5969",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2009-08-23 08:48:00-03","MO","MOBOT","2455865","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","1965","1","20","Brazil","Paraná",NA,"Ponta Grossa. Villa Velha",NA,NA,NA,NA,"800.00000000","920.00000000",NA,NA,NA,"Smith 14910",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2017-12-04 14:42:00-02","MO","MOBOT","2617532","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","H. Esser (M)",NA,NA,NA,"Wilson Quizhpe|D. Pardo|V. Granda|S. Cobos","2005","1","29","Ecuador","Zamora-Chinchipe","Zamora","Región de la Cordillera del Cóndor. Parroquia San Carlos de Las Minas. Nambija. Sendero al Cerro Colorado. Bosque muy húmedo montano bajo.","-78.7975","-4.0811111",NA,NA,"1520.00000000","1700.00000000",NA,NA,NA,"Quizhpe 836",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"9","9",NA
"408","2011-03-22 14:29:00-03","MO","MOBOT","2737477","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Juan Perea","2004","5","19","Peru","Pasco","Oxapampa","Dist. Huancabamba. Trocha turistica (Puente Emperador Guillermo I). Bosque secundario.","-75.54888","-10.065",NA,NA,"787.00000000",NA,NA,NA,NA,"Perea 1248",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"409","2011-03-22 14:29:00-03","MO","MOBOT","2744997","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"Juan Perea","2004","5","18","Peru","Pasco","Oxapampa","Dist. Huancabamba. Trocha turistica (Puente Emperador Guillermo I). Bosque secundario.","-75.54888","-10.065",NA,NA,"787.00000000",NA,NA,NA,NA,"Perea 1133",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"410","2017-12-04 14:43:00-02","MO","MOBOT","2775305","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","H. Esser (M)",NA,NA,NA,"Carlos Morales","2005","7","22","Ecuador","Morona-Santiago","Santiago","Cordillera del Cóndor. Comunidad Shuar Numpatkaim. Sendero que conduce hacia la cima del cerro más alto de la Cordillera del Cóndor. Bosque maduro intervenido por la apertura del camino del herradura 40 años atrás. Bosque Húmedo Montano. Abundante sustrato orgánico sobre roca arenisca de color blanco. Informantes: Ricardo Wanchapa, Carlos Pitiur, Fernando Ankuash, Adan Samink, Ernesto Sanchim, Leonidas Tseremp, Pascual Nantip, Susana Sanchim & Virginia Santiak.","-78.3183334","-3.2688889",NA,NA,"2790.00000000",NA,NA,NA,NA,"Morales 1352",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"11","5",NA
"411","2020-07-16 14:23:00-03","MO","MOBOT","2880036","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","A. Fuentes (LPB)",NA,NA,NA,"Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Consuelo Cuevas","2005","11","25","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, Virgen del Rosario. Bosque andino semideciduo con Anadenanthera colubrina y Trichilia elegans; vegetacion ribereña con Cecropia spp., Gynerium sagittatum. Plantas secadas en campo.","-68.6888889","-14.5944444",NA,NA,"900.00000000",NA,NA,NA,NA,"Araujo Murakami 2319",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"6","05-13",NA
"412","2019-11-24 04:36:00-03","MO","MOBOT","2968540","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","M.J. Huft",NA,NA,NA,"G. Arbeláez S.|C. Vélez N.|B. Madrigal C.|N. Carvajal D.|Jaime Uribe-M.|I. Garcia J.","1987","4","21","Colombia","Quindío","Calarca","Vrda. La Moravita, Hda, Las Acacias. Bosque ubicado en margen inq. carretera Barcelona -2 Km antes de Barragán.",NA,NA,NA,NA,"1080.00000000",NA,NA,NA,NA,"Arbeláez S. 2004",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2014-02-25 05:40:00-03","MO","MOBOT","2968576","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","R.L. Liesner",NA,NA,NA,"Ángel Fernández","1989","4",NA,"Venezuela","Bolívar",NA,"Municipio Cedeno, Serranía de Maiqualida. Montañas graníticas, 20km al E de San José de Kayamá, 45km al N de Cerro Impacto.","-65.2","6.31666",NA,NA,"1250.00000000",NA,NA,NA,NA,"Fernández 5521",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","2968703","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Julian A. Steyermark","1982","10","29","Venezuela","Portuguesa",NA,"Selva nublada, 15 kms al Este de Chabasquén, 67 kms al NNO de Guanare.","-69.91527","9.44083",NA,NA,"1450.00000000","1520.00000000",NA,NA,NA,"Steyermark 126637",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2018-09-26 04:12:00-03","MO","MOBOT","2968782","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","I. Cabrera R",NA,NA,NA,"Isidoro Cabrera","1980","11","23","Colombia","Cauca",NA,"Carretera enre Cali y Corinto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cabrera 6247",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2010-11-20 13:42:00-02","MO","MOBOT","2968822","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Alexander E. Lawrance","1932",NA,NA,"Colombia","Boyacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lawrance 213",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2014-02-25 05:40:00-03","MO","MOBOT","2968852","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","R.L. Liesner",NA,NA,NA,"Ángel Fernández","1989","4",NA,"Venezuela","Bolívar",NA,"Municipio Cedeno, Serranía de Maiguailda, Montañas graníticas, 20km al E de San José de Kayamá, 45km al N de Cerro Impacto.","-65.2","6.31666",NA,NA,"1250.00000000",NA,NA,NA,NA,"Fernández 5475",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2009-11-16 09:40:00-02","MO","MOBOT","2968987","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","R.L. Liesner",NA,NA,NA,"C.A. Cid Ferreira|et al.","1986",NA,NA,"Venezuela","Amazonas",NA,"Alto Solimões, município de Tabating, fronteira do Brasil com a Colômbia, estrada do INCRA, aproximadamente a 3Km do marco. Mata de terra firme perturbada, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cid Ferreira 8630",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2013-10-05 06:35:00-03","MO","MOBOT","2969009","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","G.L. Webster",NA,NA,NA,"Ángel C. González|Francisco J. Ortega","1977","9","2","Venezuela","Miranda",NA,"Dto. Paéz: Fila La Tigra, Qda. San Juan, 18 kms al SO de Cúpira, bosque humedo.","-65.76305","10.06805",NA,NA,"750.00000000",NA,NA,NA,NA,"González 1210",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-03-11 04:39:00-03","MO","MOBOT","2969122","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Mauricio Sánchez S.|Pablo A. Palacios|Joost Duivenvoorden|Petei Miraña|Benedicto Plazas","1986","9","22","Colombia","Amazonas",NA,"Cuence Caquetá, quebrada el Tigre, bosque dendo bajo, 3.5 km al norteste de su boca, 1 km; tra 105 (13).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sánchez S. 1418",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2009-11-12 16:52:00-02","MO","MOBOT","2969271","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Julian A. Steyermark|Victor Carreño E.","1974","10","13","Venezuela","Lara",NA,"Distrito Morán: selva nublada virgen bordeando a las cabceras del Río Tocuyo, 20 - 21.5 kms. al sur de Humocaro Alto, hacia Guaitó.","-70.03333","9.5",NA,NA,"1900.00000000",NA,NA,NA,NA,"Steyermark 111091",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2008-05-27 22:02:00-03","MO","MOBOT","2969363","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","B. Rambo SJ",NA,NA,NA,"* STEFFEN","1946","10","10","Brazil",NA,NA,"In silvula campestri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"STEFFEN 34325",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2009-09-24 10:54:00-03","MO","MOBOT","2969374","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Julian A. Steyermark","1972","1","22","Venezuela","Yaracuy",NA,"Selva nublada virgen, Quebrada Honda, 17.3 Km. del pueblo de Aroa.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,"Steyermark 105385",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2012-04-26 09:00:00-03","MO","MOBOT","2969460","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Gert G. Hatschbach","1968","10","5","Brazil","Paraná",NA,"Col. Floresta. Mun. Morretes. Mata pluvial encosta de morro.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"Hatschbach 19922",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"425","2015-07-21 05:55:00-03","MO","MOBOT","2969474","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","M.J. Huft",NA,NA,NA,"Laurence J. Dorr|L.C. Barnett|W. Díaz P.|Gerardo Aymard|Francisco J. Ortega|Noriaki Murakami","1990","7","18","Venezuela","Trujillo",NA,"Distr. Boconó. Páramo de Guaramacal, SE of Boconó.","-70.1875","9.17055",NA,NA,"1500.00000000","2600.00000000",NA,NA,NA,"Dorr 7356",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2009-09-09 14:26:00-03","MO","MOBOT","2969476","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse|Ronald L. Liesner","1982","12","8","Venezuela","Distrito Federal",NA,"Departamento Libertador: selva nublada a lo largo del camino Costa de Maya, hacia San Antonio y Hacienda Santa Luisa, noroeste de la Colonia Tovar, 5-10 kms desde la carretera principal de La Victoria-Colonia Tovar.","-67.35","10.45",NA,NA,"2020.00000000",NA,NA,NA,NA,"Steyermark 127823",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2009-10-14 13:50:00-03","MO","MOBOT","2969553","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","K.J. Wurdack",NA,NA,NA,"Leslie R. Landrum","1981","12","5","Brazil","Santa Catarina",NA,"Itajai, hills at S end of Playa Cabecudas. Mixed evergreen broadleaf forest.","-48.5833333","-26.9166667",NA,NA,"30.00000000",NA,NA,NA,NA,"Landrum 3973",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"428","2013-10-05 06:35:00-03","MO","MOBOT","2969571","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","1979","11","14","Venezuela","Táchira",NA,"Forested slopes bordering Quebrada Colorada, between San Juan de Colón and Las Cruces, at La Pocina.","-72.25","8.075",NA,NA,"680.00000000",NA,NA,NA,NA,"Steyermark 120284",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","2969669","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Ghillean T. Prance","1969","2","17","Brazil","Amazonas",NA,"NE of Mission station, Foot of sandstone cliff.",NA,NA,NA,NA,"1000.00000000","1400.00000000",NA,NA,NA,"Prance 9985",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","2969735","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","M.J. Huft",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","1980","5","29","Venezuela","Zulia",NA,"Distrito Mara: northwesten wooded slopes of Cerro Negro, between Hacienda Santa Clara and Hacienda Tonchalá, 5.5 km southwest of Rancho 505, south of Río Guasare.","-72.45","10.91666",NA,NA,"250.00000000","400.00000000",NA,NA,NA,"Steyermark 122774",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2011-02-23 15:57:00-03","MO","MOBOT","2969750","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","W. Meier, Enero",NA,NA,NA,"Winfried Meier","1992","1","4","Venezuela","Distrito Federal",NA,"Selva nublada de El Junquito: el lado que mira al mar: entre El Junquito y la bifurcación de la carretera Caracas-Colonia Tovar a la urbanización El Junco.","-67.06666","10.46666",NA,NA,"1750.00000000","1900.00000000",NA,NA,NA,"Meier 1178",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-04-17 10:01:00-03","MO","MOBOT","2969752","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Flora Falcón","1979","2","1","Venezuela","Falcón",NA,"Sierra de San Luis, arriba de Sta María. Selva nublada.",NA,NA,NA,NA,"1080.00000000",NA,NA,NA,NA,"Flora Falcón 291",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"433","2013-10-05 06:35:00-03","MO","MOBOT","2969926","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesenr",NA,NA,NA,"Ángel C. González|Francisco J. Ortega","1977","9","2","Venezuela","Miranda",NA,"Dto. Paéz: Fila La Tigra, Qda. San Juan; 18 kms al SO de Cúpira, bosque humedo.","-65.76305","10.06805",NA,NA,"600.00000000",NA,NA,NA,NA,"González 1177",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2012-12-23 05:06:00-02","MO","MOBOT","2969943","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Luis Valverde","1989","10","27","Venezuela","Mérida",NA,"Carretera Santa Cruz de Mora - El Maporal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Valverde 1120",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2018-06-22 05:25:00-03","MO","MOBOT","2969965","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","1964","10","19","Brazil","Santa Catarina",NA,"Mun. Itapiranga: Upland forest, Santo Antonio","-53.78333","-27.11666",NA,NA,"200.00000000","250.00000000",NA,NA,NA,"Smith 12727",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2009-12-03 09:26:00-02","MO","MOBOT","2970223","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Nelson Ramírez","1987","1","7","Venezuela",NA,NA,"Bosque húmedo premontano; Reserva Biológica, Instituto Venezolano de Investigaciones Científica (IVIC), Ramal Interior de la Cordillera de la Costa al noreste de Venezuela; 994 mm de precipitación anual. 17, 5 C de temperatura.","-66.0001667","10.0006333",NA,NA,"1700.00000000",NA,NA,NA,NA,"Ramírez 2062",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2015-08-22 05:41:00-03","MO","MOBOT","2970457","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","M. Huft",NA,NA,NA,"Timothy C. Plowman|Paul E. Berry|R.C. Wingfield","1984","3","28","Venezuela","Falcón",NA,"Distrito Petit. Sierra de San Luis. Paraguriba, 3 km. east-northeast of Cerro Galicia, 2-3 km. northwest of town of Curimagua.","-69.68333","11.19166",NA,NA,"1200.00000000","1400.00000000",NA,NA,NA,"Plowman 13375",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2013-10-05 06:35:00-03","MO","MOBOT","2970645","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","M.J. Huft",NA,NA,NA,"Ángel C. González|Francisco J. Ortega","1977","9","2","Venezuela","Miranda",NA,"Dto. Paéz: Fila La Tigra, Qda. San Juan, 18 kms al SO de Cúpira, bosque humedo.","-65.76305","10.06805",NA,NA,"750.00000000",NA,NA,NA,NA,"González 1226",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2008-05-27 22:02:00-03","MO","MOBOT","2970681","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Julian A. Steyermark","1944","6","19","Venezuela","Distrito Federal",NA,"Cordillera de la Costa, seaward-facing north slopes, El Junquito.",NA,NA,NA,NA,"1830.00000000","2130.00000000",NA,NA,NA,"Steyermark 56932",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2012-12-23 05:06:00-02","MO","MOBOT","2970801","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","R.L. Liesner",NA,NA,NA,"Luis Valverde","1989","10","3","Venezuela","Barinas",NA,"Carretera rural - Barinitas-Cacao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Valverde 1178",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2015-08-22 05:41:00-03","MO","MOBOT","2970842","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","M. Huft",NA,NA,NA,"Timothy C. Plowman|Paul E. Berry|R.C. Wingfield","1984","3","28","Venezuela","Falcón",NA,"Distrito Petit. Sierra de San Luis. Paraguariba, 3 km. east-northeast of Cerro Galicia, 2-3 km. northwest of town of Curimagua.","-69.68333","11.19166",NA,NA,"1200.00000000","1400.00000000",NA,NA,NA,"Plowman 13392",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2011-08-31 16:08:00-03","MO","MOBOT","2970844","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Luciano Bernardi|André Charpin|Fernand Jacquemoud","1976","11","6","Venezuela","Mérida",NA,"La Carbonera, praecipue in nemore montano ubi Podocarpus Rospigliosii viget.",NA,NA,NA,NA,"2300.00000000","2500.00000000",NA,NA,NA,"Bernardi 17214",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"443","2015-08-22 05:41:00-03","MO","MOBOT","2970921","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","M. Huft",NA,NA,NA,"Timothy C. Plowman|Paul E. Berry|R.C. Wingfield","1984","3","28","Venezuela","Falcón",NA,"Distrito Petit. Sierra de San Luis. Paraguaiba, 3 km. east-northeast of Cerro Galicia, 2-3 km. northwest of town of Curimagua.","-69.68333","11.19166",NA,NA,"1200.00000000","1400.00000000",NA,NA,NA,"Plowman 13392",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2014-09-05 19:24:00-03","MO","MOBOT","2970977","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Ronald Liesner",NA,NA,NA,"Elisabeth Diederichs","1973","3","19","Venezuela","Yaracuy",NA,"El Amparo, camino La Candelaria, al lado de la carretera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diederichs 124",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2009-08-24 12:06:00-03","MO","MOBOT","2971090","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Guillermo Caballero",NA,NA,NA,"Itaipú Binacional","1979","9","14","Paraguay","Amambay",NA,"Rva. Itabó, Bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 492",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2009-10-25 08:46:00-02","MO","MOBOT","2971099","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","L.C. Stutz",NA,NA,NA,"L.C. Stutz","1984",NA,NA,"Paraguay",NA,NA,"Bord de lagune.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stutz de Ortega 1954",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2015-01-15 19:27:00-02","MO","MOBOT","2971182","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","W. Meier",NA,NA,NA,"Winfried Meier|J. Mostacero|P. Borjas","2000",NA,NA,"Venezuela","Aragua",NA,"Monumento Natural Pico Codazzi ca. 4-5 km de la carretera Colonia Tovar-La Victoria, carretera Los Anaucos-Secotr La Cruz después de la bifurcación hacia Las Marías y Buenos Aires: selva nublada.","-67.375","10.39166",NA,NA,"1830.00000000","2000.00000000",NA,NA,NA,"Meier 6520",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2008-05-27 22:02:00-03","MO","MOBOT","2971358","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","M.J. Huft",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","1980","6","3","Venezuela","Zulia",NA,"Cerros Los Manatiales, forested uppermost slopes and ridges, east of Río Guasare, west of Hacienda Los Manantilaes, on Professor Morales, 12 km west of Corpozulia Campamento Carichuano.","-72.33333","11.01666",NA,NA,"600.00000000",NA,NA,NA,NA,"Steyermark 123257",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2011-02-23 15:57:00-03","MO","MOBOT","2971481","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","W. Meier, enero",NA,NA,NA,"Winfried Meier","1992","1","4","Venezuela","Distrito Federal",NA,"Selva nublada de El Junquitos: el lado que mira al mar: entre El Junquito y la bifurcación de la carretera Caracas-Colonia Tovar a la urbanización El Junco.","-67.06666","10.46666",NA,NA,"1750.00000000","1900.00000000",NA,NA,NA,"Meier 1195",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2009-12-09 22:16:00-02","MO","MOBOT","2971589","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","M.J. Huft",NA,NA,NA,"Marc A. Baker","1986","5","10","Ecuador","Morona-Santiago",NA,"10k al oeste del Rio Zamora y 2k al sur del Rio Bomboiza, alrededores de la Mision Salesiana; suelo aluvial.","-78.53333","-3.45",NA,NA,"800.00000000",NA,NA,NA,NA,"Baker 6999",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
