"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","sex"
"93","2019-10-25 11:38:03-03","IECOS","HBRA","2380","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","U. Mehlig","E. S. Oliveira","2008","10","26","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, área ruderal próximo à casa demolida da antiga fazenda","-46.68211111","-0.91472222","-46.68211111","-0.91472222",NA,NA,"HBRA0000740","HBRA0000740",NA,"80","América do Sul","exsicata",NA,"Arbusto. Folhas aveludadas quando jovem. Botões florais e frutos esverdeados",NA,NA,NA,NA,"2008","10","01",NA,NA,NA,NA,NA,NA
"94","2019-10-25 11:38:03-03","IECOS","HBRA","562","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"U. Mehlig","2005","01","13","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, área ruderal próximo à casa demolida da antiga fazenda","-46.68213889","-0.91472222","-46.68213889","-0.91472222",NA,NA,"HBRA0000739","HBRA0000739",NA,"47","América do Sul","exsicata",NA,"Árvore, altura >20 m; ritidoma marrom, casca viva avermelhada; frutos grandes (6×4 cm), ovais, verdes com arilo amarelado e uma semente grande. Cicatrizes na casca indicam possivelmente um uso humano da mesma (segundo informações de um coletor de casca encontrado em 2007 no mesmo local, um chá da casca ajuda contra problemas de estômago)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-10-25 11:38:03-03","IECOS","HBRA","1044","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","M. P. Nascimento, J. C. L. Oliveira (IAN)","L. O. Santos","2006","12","27","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, área ruderal próximo à casa demolida da antiga fazenda","-46.68211111","-0.91469444","-46.68211111","-0.91469444",NA,NA,"HBRA0000791","HBRA0000791",NA,"91","América do Sul","exsicata",NA,"Árvore. Folhas com indumento branco lanoso, se desprendendo facilmente, principalmente na parte adaxial. Fruto com 5,9 cm de diâmetro e 7,1 cm de comprimento",NA,NA,NA,NA,"2008","02","01",NA,NA,NA,NA,NA,NA
"96","2020-10-20 14:17:11-03","UFOPA","HSTM","14491","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Santos, E.B.","E.B.Santos; L.S. Vieira","2019","07","20","Brasil","Pará","Oriximiná","Praça Santo Antônio. Em frente ao coreto.","-55.868056","-1.766667","55º52'5''W","1º46'S",NA,NA,"HSTM014491",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,"2019","07","01",NA,NA,NA,NA,NA,NA
"97","2021-03-24 17:08:53-03","UFES","SAMES","6054","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Carminate,B.","2015","03","16","Brasil","Espírito Santo","Pedro Canário","Centro Comunitário Franco Rossette. Horto de plantas medicinais.","-40.1506004333496","-18.0303001403809",NA,NA,NA,NA,"SAMES06054",NA,NA,"2",NA,NA,NA,NA,NA,NA,"47378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 14:33:22-03","UFJF","CESJ","30925","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch.",NA,"R.G. Silveira; et al.","1996","09","14","Brasil","Minas Gerais","Rio Preto","UHE de Mello","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ030925",NA,NA,"s.n.","América do Sul",NA,NA,"Árvore com 6,5m de altura.","Angiosperma",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-04-07 11:42:14-03","UFMS","CGMS","4644","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,NA,"1992","07","27","Brasil","Mato Grosso do Sul","Campo Grande","Câmpus UFMS.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1015692",NA,NA,"60",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-27 13:47:04-03","UFS","ASE","10017","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.)","Matos, ECA","Matos, ECA; Nascimento - Júnior, JE; Costa, SM; Calazans, C","2007","10","29","Brasil","Sergipe","Aracaju","Parque Teófilo Dantas","-37.071667","-10.911111","-37.071667","-10.911111",NA,NA,"ASE0019045","ASE0019045",NA,"78","Southern America",NA,NA,"árvore. Flores brancas.; árvore. Flores brancas.; Ambiente urbano","Magnoliophyta",NA,NA,NA,"2007","11",NA,NA,NA,NA,NA,NA,NA
"101","2019-11-27 13:47:04-03","UFS","ASE","10022","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.)","Nascimento - Júnior, JE","Prata, AP; Matos, ECA; Nascimento - Júnior, JE; Cordeiro, WS","2007","04","30","Brasil","Sergipe","Aracaju","Parque Teófilo Dantas","-37.071667","-10.911111","-37.071667","-10.911111",NA,NA,"ASE0019049","ASE0019049",NA,"1498","Southern America",NA,NA,"árvore. ~15. m. Fruto amarelo.; árvore. ~15. m. Fruto amarelo.; Ambiente urbano","Magnoliophyta",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-27 13:47:04-03","UFS","ASE","11229","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.)","Matos, ECA","Matos, ECA; Costa, SM","2008","01","30","Brasil","Sergipe","Aracaju","Parque da Sementeira","-37.071667","-10.911111","-37.071667","-10.911111",NA,NA,"ASE0023768","ASE0023768",NA,"138","Southern America",NA,NA,"Árvore. Frutos verdes.; Árvore. Frutos verdes.; Ambiente urbano.","Magnoliophyta",NA,NA,NA,"2008","03",NA,NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:47:04-03","UFS","ASE","21601","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.)","Freire, GS","Calazans, C; Oliveira, A; Tavares, M; Santana, R; Almeida, E","2010","08","21","Brasil","Sergipe","Estância","Povoado Fonte Nova, Nascente 5.","-37.482778","-11.165833","-37.482778","-11.165833",NA,NA,"ASE0027998","ASE0027998",NA,"327","Southern America",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"2018","01","08",NA,NA,NA,NA,NA,NA
"104","2019-11-27 13:47:04-03","UFS","ASE","24424","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.)","Gomes, LA","Gomes, LA; Déda, RM; Santos, E; Matos, GMA","2012","06","12","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata.","-37.428639","-11.399639","-37.428639","-11.399639",NA,NA,"ASE0029707","ASE0029707",NA,"539","Southern America",NA,NA,"Trepadeira com frutos verdes.; Trepadeira com frutos verdes.; Mata Atlântica.","Magnoliophyta",NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA,NA
"105","2019-11-27 13:47:04-03","UFS","ASE","36494","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.)","Santana-Júnior, JA","Andrade, RS; Santos, E; Farias, MCV; Figueiredo, MAM","2015","10","23","Brasil","Sergipe","Maruim","Mata do Caititu","-37.0955","-10.4354","-37.0955","-10.4354",NA,NA,"ASE0036876",NA,NA,"99","Southern America",NA,NA,"Árvore. Ca. de 10 m. Inflorescência com flores cremes. Estames numerosos. Flores passadas marrons.; Mata Atlântica.","Magnoliophyta",NA,NA,NA,"2016","03","16",NA,NA,NA,NA,NA,NA
"106","2019-11-27 13:47:04-03","UFS","ASE","26999","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.)","Silva, TR","Silva, TR; Santos, JPS","2013","01","18","Brasil","Sergipe","Nossa Senhora do Socorro","Ibura, Área de eucalipto","-37.083","-10.5034","-37.083","-10.5034",NA,NA,"ASE0031465","ASE0031465",NA,"63","Southern America",NA,NA,"Árvore, ca. 10 m. Frutos imaturos verdes. Folhas pulverulentas.; Mata Atlântica","Magnoliophyta",NA,NA,NA,"2013","02","20",NA,NA,NA,NA,NA,NA
"107","2020-06-25 14:12:58-03","UFCG","CSTR","3960","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","Fritsh.","Lucena, D.S.","Lucena, D.S.; Ferreira, C.D. & Souto, P.C.","2012","07","10","Brasil","Paraíba","Patos","Caatinga;&nf;Solo: Bruno não cálcico.","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,NA,NA,"304",NA,NA,NA,"Árvore ca. 4m de alt; folhas coriáceas.; Zona Urbana- Rua: Inácio de Leão.",NA,NA,"26419","auto","2012","07","10",NA,NA,NA,NA,NA,NA
"108","2020-06-25 14:12:58-03","UFCG","CSTR","6649","PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","tomentosa","Moquilea tomentosa","Benth.","Silva, F.G.","Silva, F.G.; Bazante, M.L.","2016","09","06","Brasil","Rio Grande do Norte","Natal","Parque das Dunas","-35.216667","-5.8","-35.216667","-5.8",NA,NA,NA,NA,NA,"172",NA,NA,NA,"Árvoreca 25m alt., folhas cartáceas, flor creme amarelada, antenas escuras.; Próximo ao quintal de residência.",NA,NA,NA,NA,"2016","07","06",NA,NA,NA,NA,NA,NA
"109","2020-07-24 11:01:05-03","UFCG","CSTR","7313","PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","tomentosa","Moquilea tomentosa","Benth.","Silva, F.G.","Silva, F.G.; Macedo, A.R.; Pereira, C.A. & Luna, N.K.","2019","01","30","Brasil","Pernambuco","Cabo de Santo Agostinho","Estrada para a praia","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,NA,NA,"562",NA,NA,NA,"Arvore ca 10m alt., folhas cartáceas, indumento esbranquiçado, fruto imaturos verdes; Praia",NA,NA,"25282","auto","2019","01","30",NA,NA,NA,NA,NA,NA
"110","2020-06-25 14:12:58-03","UFCG","CSTR","7083","PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","tomentosa","Moquilea tomentosa","Benth.","Silva, F.G.","Silva, F.G.","2017","09","26","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"377",NA,NA,NA,"Árvore ca 10m alt., folhas catáceas pulverulentas, flores cremes amareladas, pétalascaduca. Usadas na arborização.; Entre o CCB e o CCS, UPPE..",NA,NA,"18865","auto","2017","09","26",NA,NA,NA,NA,NA,NA
"111","2020-06-25 14:12:58-03","UFCG","CSTR","6650","PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","tomentosa","Moquilea tomentosa","Benth.","Silva, F.G.","Silva, F.G.","2017","01","14","Brasil","Pernambuco","Recife","Campus da UFPE","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"250",NA,NA,NA,"Árvore 5-7 m alt., folhas subcoreáceas a membranáceas, fruto oblongo verde, amarelo quando maduro.; Em frente ao Centro de Biociências",NA,NA,"18865","auto","2017","01","14",NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:28:02-03","UNICAMP","UEC","172935","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Garcia, LC","Garcia, LC","2008","09","13","Brazil","São Paulo","Iracemápolis","Reserva de abatecimento público.","-47.875278","-22.968056","-47.875278","-22.968056","608","608","UEC016326","UEC016326",NA,"266",NA,NA,NA,"Árvore plantada, botões e flores.; Mata ciliar em processo de restauração desde 1987. Mata Atlântica, Floresta Estacional Semidecídua.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:28:02-03","UNICAMP","UEC","1386","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, GT","Heringer, EP","1972","07","29","Brazil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC006435","UEC006435",NA,"12160",NA,NA,NA,"Coletada em árvore cultivada em Brasília.","Magnoliopsida",NA,"70570","auto","1978","01",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:28:02-03","UNICAMP","UEC","144878","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Ikemoto, E","2005","10","07","Brazil","São Paulo","Campinas","Entorno da Lagoa principal.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC006436","UEC006436",NA,"05157",NA,NA,NA,"Árvore de 8m.","Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-19 14:05:48-03","UFRPE","PEUFR","13576","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch.","L.P.Félix","L.P. Félix; A. Miranda; D.D. Pereira; M. Grillo; M.B.C. e Silva","1993","03","09","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,"PEUFR013576",NA,NA,"5660",NA,NA,NA,"Árvore; com folhas jovens esbranquiçadas; frutos amarelos na maturação; frequente na margem da estrada",NA,NA,NA,NA,"1993","04","29",NA,NA,NA,NA,NA,NA
"116","2019-11-19 14:05:48-03","UFRPE","PEUFR","2245","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch.","A.Lima","I.Pontual","1967","11","29","Brasil","Pernambuco","Recife","Dois Irmãos, próximo ao prédio da UFRPE","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"PEUFR002245",NA,NA,"677",NA,NA,NA,"Árvore com mais ou menos 10m.",NA,NA,"18865","auto","1968","03","29",NA,NA,NA,NA,NA,NA
"117","2019-11-19 14:05:48-03","UFRPE","PEUFR","30517","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch.",NA,"M.F.A. Lucena; C. Tavares","1999","05","16","Brasil","Pernambuco","Tamandaré","Lot, Estrela do Mar","-35.1046981811523","-8.75971984863281",NA,NA,NA,NA,"PEUFR030517",NA,NA,"747",NA,NA,NA,"Arvoreta com cerca de 5,5m de altura; folhas com face dorsal esbranquiçada; frequente em várias áreas.",NA,NA,"16930","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-04-22 16:18:33-03","UFPB","JPB","36464","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Gadelha Neto, PC; F.S.Lima, L","2007","01","26","Brasil","Paraíba","João Pessoa","Jardim Botânico, Areno-argiloso","-34.866667","-8","-34.866667","-8",NA,NA,NA,NA,NA,"1623","Southern America",NA,NA,"; DESC: Árvore com cerca de 7m; fruto drupa carnosa de polpa amarela. Vegetando na orla da mata.","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-04-22 16:18:33-03","UFPB","JPB","36463","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Gadelha Neto, PC; Pontes, RA; F.S.Lima, L","2007","01","03","Brasil","Paraíba","João Pessoa","Jardim Botânico, Areno-argiloso","-34.866667","-8","-34.866667","-8",NA,NA,NA,NA,NA,"1619","Southern America",NA,NA,"; DESC: Árvore com cerca de 7m; fruto drupa carnosa de polpa amarela. Vegetando na orla da mata.","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-05-09 17:17:21-03","UFPB","JPB","1911","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Coutinho, AB","1958","10","23","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,"JPB1911","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-26 20:32:21-03","UFPB","JPB","19176","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Moura, OT","1992","10","18","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,"847","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-04-22 16:18:33-03","UFPB","JPB","61159","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Bezerra, DMM","2015","04","05","Brasil","Paraíba","Aguiar","Serra de Santa Catarina, Área de caatinga arbórea, na margem de um riacho.","-38.231011","-7.224139","-38.231011","-7.224139","503","503","JPB0061159",NA,NA,"15","Southern America",NA,NA,"; HABITAT: Caatinga.; DESC: Árvore com 10 m de altura, folhas com coloração verde-escuro.","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-04-22 16:18:33-03","UFPB","JPB","38988","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Gadelha Neto, PC; Lima, IB; Silva, CS","2008","02","20","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Areno-argiloso","-34.978633","-6.493617","-34.978633","-6.493617",NA,NA,NA,NA,NA,"2104","Southern America",NA,NA,"; DESC: Árvore com cerca de 8m de copa frondosa. Folhas simples e tomentosas. Fruto drupa alaranjada. Cultivada.","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-04-22 16:18:33-03","UFPB","JPB","44981","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Chagas, MA","Cavalcanti, D; Alves, M; Chagas, MA","2010","11","12","Brasil","Pernambuco","Goiana","RPPN Fazenda Tabatinga, Próximo a residência.","-34.820556","-7.606111","-34.820556","-7.606111",NA,NA,NA,NA,NA,"339","Southern America",NA,NA,"; DESC: Árvore aprox. 7 m de altura, flores brancas, folhas lanuginosas.","Angiosperma","Dicotyledon",NA,NA,"2010","11","12",NA,NA,NA,NA,NA,NA
"125","2020-04-22 16:18:33-03","UFPB","JPB","47745","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Cavalcanti, D","Cavalcanti, D; Amorim, BS; Melo, AV de; Maciel, JR; Chagas, MA","2010","12","28","Brasil","Pernambuco","Goiana","RPPN Fazenda Tabatinga, Próximo a uma residência.","-34.820556","-7.606111","-34.820556","-7.606111",NA,NA,"JPB0047745",NA,NA,"388","Southern America",NA,NA,"; DESC: Árvore aprox. 8 m de altura, frutos verdes.","Angiosperma","Dicotyledon",NA,NA,"2010","12","28",NA,NA,NA,NA,NA,NA
"126","2020-04-22 16:18:33-03","UFPB","JPB","61151","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Bezerra, DMM","2014","05","25","Brasil","Paraíba","Aguiar","Serra de Santa Catarina, Área de caatinga arbórea-arbustiva.","-38.238017","-7.118333","-38.238017","-7.118333","624","624","JPB0061151",NA,NA,"7","Southern America",NA,NA,"; HABITAT: Caatinga.; DESC: Árvore com cerca de 7 m altura, folhas verde-claro.","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-04-22 16:18:33-03","UFPB","JPB","64243","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Gadelha Neto, PC","2017","10","18","Brasil","Paraíba","Areia","UFPB, Centro de Ciências Agrárias, Arboreto Jayme Coelho de Moraes","-35.715","-6.970833","-35.715","-6.970833","555","555","JPB0064243",NA,NA,"4203","Southern America",NA,NA,"Árvore de copa frondosa com cerca de 10m. Tronco retilíneo com córtex fissurado. Folhas simples, alternas, cartáceas, discolores, lanosas em ambas as faces. Flores pequenas, alvas, reunidas em panículas racemosas axilares. Substrato a","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-04-22 16:18:33-03","UFPB","JPB","25056","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, JT","Barbosa, MR","1997","11","23","Brasil","Paraíba","Bananeiras","Campus da UFPB","-35.63330078125","-6.75",NA,NA,NA,NA,NA,NA,NA,"1674","Southern America",NA,NA,"; DESC: Árvore utilizada na arborização do campus.","Angiosperma","Dicotyledon","19965","auto","2004","07","30",NA,NA,NA,NA,NA,NA
"129","2019-11-05 16:46:46-03","UFOP","OUPR","18918","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch.",NA,"Messias, M.C.T.B.","2004","08","30","Brasil","Minas Gerais","Ipanema",NA,"-41.7131004333496","-19.8008003234863",NA,NA,NA,NA,NA,NA,NA,"922",NA,NA,NA,"Árvore ~ 7m. flor amarelo clara. Cultivada",NA,NA,"26330","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-04 13:19:03-03","UDESC","LUSC","259","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Carvalho, D.A. de","Assis, C.F. de","2006","08","21","Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"LUSC000045","LUSC000045",NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-04 13:19:03-03","UDESC","LUSC","260","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Sartori, R.","Cascis, D.P.","2006","08","14","Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"LUSC000047","LUSC000047",NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-04-05 11:05:57-03","UNESP-IBB","BOTUW","1333","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOTUW001333","BOTUW001333_w1",NA,NA,NA,NA,NA,"Arvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-08-16 08:38:57-03","UTFPR","HCF","282","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","M.G. Caxambu","M.G. Caxambu","2003","08","26","Brasil","PR","Campo Mourão","arborização urbana","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,"68",NA,NA,NA,"árvore com aproximadamente 6,5 m de altura, com abundância de folhas novas verde-claras.",NA,NA,"28572","auto","2003","08","26",NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:30:03-03","UFRRJ","RBR","45598","S","Plantae","Chrysobalanaceae","Moquilea","tomentosa","Moquilea tomentosa","Benth.",NA,"J. Figueiras","1991","05","04","Brasil","Rio de Janeiro","Seropédica","Campus U.F.R.R.J.","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00045598",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13730","auto","2018","05","14",NA,NA,NA,NA,NA,NA
"135","2020-06-29 09:30:03-03","UFRRJ","RBR","23991","S","Plantae","Chrysobalanaceae","Moquilea","tomentosa","Moquilea tomentosa latifolia","Hook.f.",NA,"J. Figueiras","1991","10","14","Brasil","Rio de Janeiro","Seropédica","Campus UFRRJ.","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00023991","RBR00023991_1 RBR00023991_2",NA,NA,NA,NA,NA,NA,NA,NA,"13730","auto","2018","05","14",NA,"latifolia",NA,NA,NA,NA
"136","2020-06-29 09:30:03-03","UFRRJ","RBR","23991","S","Plantae","Chrysobalanaceae","Moquilea","tomentosa","Moquilea tomentosa latifolia","Hook.f.",NA,"J. Figueiras","1991","10","14","Brasil","Rio de Janeiro","Seropédica","Campus UFRRJ.","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00023991","RBR00023991_1 RBR00023991_2",NA,NA,NA,NA,NA,NA,NA,NA,"13730","auto","2018","05","14",NA,"latifolia",NA,NA,NA,NA
"137","2013-04-01 09:18:35-03","IPT","BCTW","673","S","Plantae",NA,"Moquilea","tomentosa","Moquilea tomentosa","Benth.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"57442","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"138","2013-04-01 09:18:35-03","IPT","BCTW","11816","S","Plantae",NA,"Moquilea","tomentosa","Moquilea tomentosa","Benth.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio das Ostras","Estação de Rocha Leão","-41.945","-22.5269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"17620","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"139","2013-04-01 09:18:35-03","IPT","BCTW","11149","S","Plantae",NA,"Moquilea","tomentosa","Moquilea tomentosa","Benth.",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"48094","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"140","2013-04-01 09:18:35-03","IPT","BCTW","13009","S","Plantae",NA,"Moquilea","tomentosa","Moquilea tomentosa","Benth.",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
