"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","sex"
"3640","2021-04-05 12:38:18-03","UNIVASF","HVASF","9096","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.P. Fontana","2010","10","14","A.P. Fontana","2010","07","07","Brasil","Paraíba","São José de Piranhas","-38.583166","-7.04675","-38.583166","-7.046750","HVASF009096","HVASF009096_v01","6937","Arbusto 1,8m. Foto. Flores lilás-azuladas.","Serra do Vital, Restaurante Nas Alturas","708","708","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3641","2021-04-05 12:38:18-03","UNIVASF","HVASF","20974","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2013","08","06","A.C.P. Oliveira","2013","07","03","Brasil","Ceará","Lavras da Mangabeira","-39.076316","-6.816075","-39.076316","-6.816075","HVASF020974",NA,"2759","Subarbusto com ca. de 2,00m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial verde esbranquiçado devido a presença densa de tricomas. Botões verde-amarelados. Flor roxa.","Sítio Cupim","275","275","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3642","2021-04-05 12:38:18-03","UNIVASF","HVASF","17454","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","J.A. Siqueira Filho","2012","11","21","M.S.M. Barbosa","2012","04","08","Brasil","Pernambuco","São Lourenço da Mata","-35.039","-7.990694","-35.039000","-7.990694","HVASF017454",NA,"15","Arbusto, ca. de 1,5 m alt.. Folhas simples, alternas, margem lobada, limbo piloso, venação palinactinódroma. Caule piloso com acúleos. Dicásio com flores alvas. Baga carnosa, verde.","Avenida Governador Miguel Arraes, área urbana, próximo ao Engenho Cangaçá","54","54","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3643","2021-04-05 12:38:12-03","UNIVASF","HVASF","936","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","F.S.E. Santo","2008","04","06","M.F.S. Nascimento","2008","03","01","Brasil","Bahia","Pindobaçu","-40.361963","-10.590588","-40.361963","-10.590588","HVASF000936",NA,"6","Arbusto ocasional. Folhas simples, alternas. Flores lilases. Frutos tipo baga.","Pé da Ema","472","472","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3644","2021-04-05 12:38:18-03","UNIVASF","HVASF","13413","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","F.F.S. Silva","2011","12","16","T.S. Oliveira","2011","10","09","Brasil","Bahia","Campo Formoso","-40.298583","-10.513222","-40.298583","-10.513222","HVASF013413",NA,"55","Arbusto ca. de 1,2 m alt. Folhas alternas. Flores com pétalas lilases, anteras poricidas amarelas.","Estrada estadual BA-220, margem esquerda sentido Senhor do Bonfim, próximo a linha do trem","513","513","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3645","2021-04-05 12:38:18-03","UNIVASF","HVASF","14032","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.G. Oliveira","2012","11","30","V.M. Cotarelli","2012","02","14","Brasil","Paraíba","Monte Horebe","-38.581333","-7.212194","-38.581333","-7.212194","HVASF014032","HVASF014032_v01","1307","Arbusto com espinhos, ca. de 2,5m alt.. Flores lilás. Estames amarelos evidentes","Açude na entrada da cidade ao lado da Escola Estadual Bonifácio Saraíva de Moura","704","704","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3646","2021-04-05 12:38:12-03","UNIVASF","HVASF","1282","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","G.S. Baracho","1998","09","28","J.A. Siqueira Filho","1997","04","24","Brasil","Pernambuco","Maraial","-35.760583","-8.834986","-35.760583","-8.834986","HVASF001282",NA,"523","Arbusto ca. 2m; flor coletada alva, 4-petalóides, com 4 estames deslocados entre si. Ás margens do rio Piranji, próximo a Ilha dos Carneiros; frutos globosos, esverdeados.","Engenho Curtume","260","260","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3647","2021-04-05 12:38:18-03","UNIVASF","HVASF","17945","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.P. Souza","2012","12","10","N.M. Almeida","2012","11","20","Brasil","Pernambuco","Exu","-39.619194","-7.624333","-39.619194","-7.624333","HVASF017945",NA,"306","Arbusto com ca. de 2m de alt.. Flores lilases com anteras amarelas poricidas.","Estrada Grande. Povoado Sem Terra","469","469","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3648","2021-04-05 12:38:18-03","UNIVASF","HVASF","19105","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2013","01","08","A.C.P. Oliveira","2013","01","08","Brasil","Paraíba","Monte Horebe","-38.423052","-7.203175","-38.423052","-7.203175","HVASF019105","HVASF019105_v01","2142","Subarbusto com ca. de 1,00m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial verde opaco devido a presença densa de tricomas. Botões verdes. Flor roxa.","Sítio Pascoal","583","583","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3649","2021-04-05 12:38:18-03","UNIVASF","HVASF","18222","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.P. Souza","2012","12","18","A.C.P. Oliveira","2012","11","08","Brasil","Pernambuco","Ibimirim","-37.748216","-8.582355","-37.748216","-8.582355","HVASF018222",NA,"1869","Subarbusto com ca. de 1,20m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial esbranquiçado. Flor roxo.","Sítio Pimenta","624","624","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3650","2021-04-05 12:38:18-03","UNIVASF","HVASF","18694","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","R.A. Silva","2012","12","06","R.A. Silva","2012","12","05","Brasil","Paraíba","São José de Piranhas","-38.549666","-7.165702","-38.549666","-7.165702","HVASF018694",NA,"2309","Subarbusto com 2m de altura. Flores lilases.","Serra do Vital, Sítio do Vital","722","722","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3651","2021-04-05 12:38:12-03","UNIVASF","HVASF","2325","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Marcondes Oliveira","2009","07","17","J.R. Maciel","2008","12","10","Brasil","Ceará","Penaforte","-39.055888","-7.744777","-39.055888","-7.744777","HVASF002325",NA,"596","Arbusto, ca. de 2m alt. Folhas com variação na margem de pinatissecta a inteira. Flores roxas-claras.","BR 116, 8 Km de Jati","528","528","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3652","2021-04-05 12:38:18-03","UNIVASF","HVASF","3640","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Marcondes Oliveira","2008","10","11","Marcondes Oliveira","2008","10","11","Brasil","Pernambuco","Saloá","-36.785","-9.001666","-36.785000","-9.001666","HVASF003640",NA,"3724","arbusto ± 2 m alt.; tricomas amarronzados, cálice verde, corola azul, anteras amarelas, estigma alvo. Freqüente.","RRPN Fazenda Brejo, Brejo de Altitude","1065","1065","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3653","2021-04-05 12:38:18-03","UNIVASF","HVASF","13111","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","F.F.S. Silva","2011","12","15","C.O. Souza","2011","10","18","Brasil","Bahia","Senhor do Bonfim","-40.2145","-10.363583","-40.214500","-10.363583","HVASF013111",NA,"35","Arbusto ca. de 2m alt., caule tricomado e aculeado, com folhas membranáceas, simples e alternas, face adaxial farinosa. Inflorescência cimosa com flores lilases com forma rotada, 4 estames, anteras amarelas, cálice verde, estigma alvo. Presença de botão floral.","Distrito de Carrapichel, Serra do Santana, Fazenda da Banana. Próximo a plantação de banana","701","701","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3654","2021-04-05 12:38:12-03","UNIVASF","HVASF","17803","PreservedSpecimen","Plantae","Solanaceae","Solanum","cf. paniculatum","Solanum cf. paniculatum","L.","A.C.P. Oliveira","2012","10","24","A.C.P. Oliveira","2012","10","24","Brasil","Paraíba","Monteiro","-37.108297","-7.868983","-37.108297","-7.868983","HVASF017803",NA,"1718","Erva com ca. de 1,50m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial branca devido a densidade de tricomas presentes. Flores roxas.","Ponte Rio Paraíba","665","665","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3655","2021-04-05 12:38:18-03","UNIVASF","HVASF","18706","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","R.A. Silva","2012","12","06","R.A. Silva","2012","12","05","Brasil","Paraíba","São José de Piranhas","-38.553641","-7.169458","-38.553641","-7.169458","HVASF018706",NA,"2321","Arbusto com 2,5m de altura. Flores lilases.","Sítio Mamoeiro","320","320","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3656","2021-04-05 12:38:18-03","UNIVASF","HVASF","20837","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.G. Oliveira","2013","07","23","A.C.P. Oliveira","2013","06","13","Brasil","Pernambuco","Arcoverde","-36.961158","-8.433836","-36.961158","-8.433836","HVASF020837",NA,"2661","Arbusto com ca. de 2,50m alt.. Folha simples, alterna, com a face adaxial verde-amarronzada e a face abaxial verde opaco. Fruto imaturo verde.","Povoado Caraíbas","850","850","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3657","2021-04-05 12:38:18-03","UNIVASF","HVASF","22944","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","J.A. Siqueira Filho","2015","12","15","J.A. Siqueira Filho","2015","12","15","Brasil","Bahia","Sento Sé",NA,NA,"9999.000000","9999.000000","HVASF022944","HVASF022944_v01 HVASF022944_v02","3616","Arbusto ca. de 2,0 m alt. Flores lilases, anteras amarelas. Frutos verdes pilosos.","Povoado do Alegre, Trilha da Cachoeira do Zé Leite, solo arenoso","1047","1047","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3658","2021-04-05 12:38:18-03","UNIVASF","HVASF","17167","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","J.A. Siqueira Filho","2012","11","22","D.G. Oliveira","2012","10","10","Brasil","Ceará","Brejo Santo","-39.022944","-7.587","-39.022944","-7.587000","HVASF017167",NA,"547","Arbusto ca. 2,20m alt. Ramos inferiores com acúleos distribuidos espaçadamente. Folhas jovens e ramos terminais tomentosos. Flores lilases com anteras amareladas.","Beira de estrada na BR 116, sentido Jati a Brejo Santo","462","462","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3659","2021-04-05 12:38:18-03","UNIVASF","HVASF","17996","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.P. Souza","2012","12","11","N.M. Almeida","2012","11","22","Brasil","Pernambuco","Exu","-39.779361","-7.633388","-39.779361","-7.633388","HVASF017996",NA,"357","Arbusto com ca. de 2m de alt.. Indivíduos andromonóicos. Flores lilases com anteras poricidas amarelas.","Margem da BR 122. Serra do Sítio São Paulo de Tereza","667","667","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3660","2021-04-05 12:38:18-03","UNIVASF","HVASF","16782","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.P. Souza","2012","10","24","N.M. Almeida","2012","08","28","Brasil","Pernambuco","Carnaubeira da Penha","-38.742416","-8.274944","-38.742416","-8.274944","HVASF016782",NA,"214","Arbusto com ca. de 1,4m alt.. Flores azuis hermafroditas e unissexuais femininas, anteras poricidas amarelas.","Margem da estrada de acesso a Carnaubeira da Penha","507","507","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3661","2021-04-05 12:38:18-03","UNIVASF","HVASF","19366","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2013","01","30","A.C.P. Oliveira","2013","01","29","Brasil","Paraíba","Bonito de Santa Fé","-38.522038","-7.325619","-38.522038","-7.325619","HVASF019366",NA,"2349","Subarbusto com ca. de 1,50m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial verde opaco. Botões verdes. Flor roxa.","Sítio Buraco","620","620","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3662","2021-04-05 12:38:12-03","UNIVASF","HVASF","1121","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Marcondes Oliveira","1996","12","20","J.A. Siqueira Filho","1996","08","25","Brasil","Pernambuco","Maraial","-35.760583","-8.834986","-35.760583","-8.834986","HVASF001121",NA,"79","Arbusto ca. 1,5m, armado. Em solo areno-argiloso na orla da mata.","Engenho Curtume","260","260","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3663","2021-04-05 12:38:18-03","UNIVASF","HVASF","20705","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2013","06","11","A.C.P. Oliveira","2013","06","05","Brasil","Paraíba","Poço de José de Moura","-38.507308","-6.565152","-38.507308","-6.565152","HVASF020705",NA,"2552","Subarbusto com ca. de 1m alt.. Folha simples, alterna, com a face adaxial verde escuro e a face abaxial verde opaco devido a presença densa de tricomas. Botões verde-amarronzados. Flor roxa.","Sítio Altamiro","300","300","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3664","2021-04-05 12:38:18-03","UNIVASF","HVASF","17739","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.G. Oliveira","2012","11","20","D.G. Oliveira","2012","11","13","Brasil","Paraíba","Araruna","-35.681","-6.451361","-35.681000","-6.451361","HVASF017739","HVASF017739_v01","654","Subarbusto ca. de 0,90m alt.. Caule com acúleos distribuídos espaçadamente. Ramos jovens tomentosos. Folhas simples, alternas, pubescentes. Flores lilases, anteras amareladas.","Parque Estadual Pedra da Boca. Próximo à base da pedra da Santa","220","220","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3665","2021-04-05 12:38:18-03","UNIVASF","HVASF","14687","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.P. Souza","2012","03","16","E.V.R. Ferreira","2012","03","07","Brasil","Pernambuco","Petrolândia","-38.234083","-9.068638","-38.234083","-9.068638","HVASF014687",NA,"507","Arbusto com ca. 1,20 m alt., folhas simples, alternas, flores lilases.","Às margens da Estrada para o Sítio mundo novo","437","437","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3666","2021-04-05 12:38:18-03","UNIVASF","HVASF","2941","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Marcondes Oliveira","2009","07","17","J.G. Carvalho-Sobrinho","2009","01","15","Brasil","Pernambuco","Tacaratu","-38.123861","-9.090527","-38.123861","-9.090527","HVASF002941",NA,"1827","Arbusto ca. 1,5m alt. Folhas membranáceas. Pétalas roxas. Anteras amarelas.","Estrada de Tacaicó","598","598","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3667","2021-04-05 12:38:18-03","UNIVASF","HVASF","10004","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Marcondes Oliveira","2010","12","15","F.F.S. Silva","2010","08","25","Brasil","Paraíba","São José de Piranhas","-38.601472","-7.135305","-38.601472","-7.135305","HVASF010004",NA,"3","Arbusto ca. 2m. alt. Folhas membranáceas. Flor lilás. Frutos do tipo baga contendo várias sementes. nv.: Jurubeba","#","404","404","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3668","2021-04-05 12:38:18-03","UNIVASF","HVASF","18753","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","R.A. Silva","2012","12","14","R.A. Silva","2012","12","11","Brasil","Ceará","Jardim","-39.201888","-7.599555","-39.201888","-7.599555","HVASF018753",NA,"2368","Arbusto com ca. de 2m de altura. Flores lilases.","Distrito de Jardimirim, Sítio Cana brava de propriedade do Sr. Francisco Sampaio","630","630","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3669","2021-04-05 12:38:18-03","UNIVASF","HVASF","19359","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2013","01","29","A.C.P. Oliveira","2013","01","28","Brasil","Paraíba","Bonito de Santa Fé","-38.481783","-7.328605","-38.481783","-7.328605","HVASF019359",NA,"2342","Subarbusto com ca. de 2,00m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxila verde opaco. Botões verdes. Flor roxa.","Sítio Bartolomeu","599","599","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3670","2021-04-05 12:38:18-03","UNIVASF","HVASF","17820","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2012","10","25","A.C.P. Oliveira","2012","10","25","Brasil","Pernambuco","Sertânia","-37.2515","-8.098563","-37.251500","-8.098563","HVASF017820",NA,"1735","Subarbusto com ca. de 2,00m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial esbranquiçada devido a presença densa de tricomas. Flor com o cálice verde esbranquiçado e a corola roxa.","Sítio Marra Canela","566","566","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3671","2021-04-05 12:38:18-03","UNIVASF","HVASF","10807","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Marcondes Oliveira","2011","02","18","F.F.S. Silva","2010","10","27","Brasil","Pernambuco","Triunfo","-38.121516","-7.844025","-38.121516","-7.844025","HVASF010807",NA,"55","Arbusto ca. 1,5m alt. Folhas membranáceas. Pétalas lilás e anteras amarelas. nv.: Jurubeba.","Estrada em direção ao Sítio Retiro","1033","1033","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3672","2021-04-05 12:38:12-03","UNIVASF","HVASF","1245","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","G.S. Baracho","1996","11","08","J.A. Siqueira Filho","1996","11","08","Brasil","Pernambuco","Maraial","-35.760583","-8.834986","-35.760583","-8.834986","HVASF001245",NA,"381","Arbusto ca. 2m; flores vistosas, liláses, perto do cercado do Seu Campelo. Em solo areno-argiloso.","Engenho Curtume","260","260","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3673","2021-04-05 12:38:18-03","UNIVASF","HVASF","9936","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Marcondes Oliveira","2011","02","14","M. Sobrinho","2010","10","14","Brasil","Paraíba","Monteiro","-37.111666","-7.825055","-37.111666","-7.825055","HVASF009936",NA,"681","Arbusto. Flor lilás.","Monteiro","714","714","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3674","2021-04-05 12:38:18-03","UNIVASF","HVASF","17672","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.G. Oliveira","2012","10","31","D.G. Oliveira","2012","10","31","Brasil","Paraíba","Cajazeiras","-38.605194","-7.043666","-38.605194","-7.043666","HVASF017672",NA,"636","Arbusto ca. de 2m alt.. Caule com espinhos distribuídos esparçadamente. Ramos jovens tomentosos. Folhas simples, alternas, tomentosas. Flores lilases com estames amarelos.","Reservatório Caiçaras. Sítio Bartolomeu. Leito de rio seco","382","382","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3675","2021-04-05 12:38:18-03","UNIVASF","HVASF","19956","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.P. Fontana","2014","03","27","D.S. Pifano","2013","05","04","Brasil","Bahia","Antônio Gonçalves","-40.317963","-10.524288","-40.317963","-10.524288","HVASF019956",NA,"593","Arbusto com ca. de 1m alt.. Flores alvas. Frutos imaturos verdes.","Propriedade de D. Ideolida na entrada de Campo Formoso","545","545","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3676","2021-04-05 12:38:18-03","UNIVASF","HVASF","9442","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.P. Fontana","2010","10","15","A.P. Fontana","2010","08","03","Brasil","Paraíba","Monteiro","-37.109638","-7.87","-37.109638","-7.870000","HVASF009442",NA,"7050","Arbusto ca. 2m. Flores liláses. Foto.","Serra do Cruzeiro","654","654","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3677","2021-04-05 12:38:18-03","UNIVASF","HVASF","4906","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.P. Fontana","2014","03","27","L.M. Nascimento","2009","03","13","Brasil","Pernambuco","Araçoiaba","-35.03733","-7.820902","-35.037330","-7.820902","HVASF004906",NA,"804","Arbusto com ca. de 1,60m de alt. Frutos verdes. Borda da capoeira.","Engenho Campinas. Capoeira. Usina São José. Capoeira 1","130","130","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3678","2021-04-05 12:38:18-03","UNIVASF","HVASF","18193","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2012","11","08","A.C.P. Oliveira","2012","11","07","Brasil","Pernambuco","Ibimirim","-37.668333","-8.543494","-37.668333","-8.543494","HVASF018193",NA,"1840","Subarbusto com ca. de 4,00m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial esbranquiçada devido a presença densa de tricomas. Flor roxa. Fruto tipo baga, imaturo e verde.","Agrovila 03","407","407","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3679","2021-04-05 12:38:18-03","UNIVASF","HVASF","17142","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","R.A. Silva","2012","08","31","R.A. Silva","2012","08","24","Brasil","Ceará","Jardim","-39.200527","-7.599388","-39.200527","-7.599388","HVASF017142",NA,"2209","Subarbusto com ca. de 2m de altura. Frutos imaturos verdes.","Povoado de São João, Jardimirin","644","644","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3680","2021-04-05 12:38:18-03","UNIVASF","HVASF","14934","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","E.V.R. Ferreira","2012","04","02","E.V.R. Ferreira","2012","04","03","Brasil","Pernambuco","Buíque","-37.248805","-8.533083","-37.248805","-8.533083","HVASF014934",NA,"604","Erva ca. de 1,2m alt. Folha bicolor, face abaxial alva. Flor lilás.","Parque Nacional do Catimbau, trilha do Camelo","917","917","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3681","2021-04-05 12:38:18-03","UNIVASF","HVASF","19111","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A.C.P. Oliveira","2013","01","10","A.C.P. Oliveira","2013","01","09","Brasil","Paraíba","São José de Caiana","-38.286644","-7.254475","-38.286644","-7.254475","HVASF019111",NA,"2148","Subarbusto com ca. de 2,00m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial verde opaco devido a presença densa de tricomas. Botões verde amarelado. Flor roxa.","Sítio Cajueiro","5813","5813","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3682","2021-04-05 12:38:18-03","UNIVASF","HVASF","18137","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D.G. Oliveira","2012","12","27","V.M. Cotarelli","2012","12","05","Brasil","Pernambuco","Ibimirim","-37.708388","-8.512805","-37.708388","-8.512805","HVASF018137",NA,"2320","Arbusto ca. de 2m alt.. Flores alvas. Estames evidentes amarelos.","Riacho em propriedade particular, água do Açude Poço da Cruz, estrada na margem do canal de irrigação","414","414","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3683","2021-04-05 12:38:18-03","UNIVASF","HVASF","21701","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","C. Correia","2013","12","09","C. Correia","2013","12","03","Brasil","Rio Grande do Norte","Luís Gomes","-38.361055","-6.402805","-38.361055","-6.402805","HVASF021701",NA,"1018","Arbusto ca. de 1,5 m alt., Folhas membranáceas, face abaxial verde-claro, adaxial verde-escuro. Flores com sépalas verde-claras, pétalas lilases, estames amarelos.","Fazenda Betânia, saindo de Major Sales sentido fazenda de Dr. Sales, ca. de 2 km após a cidade","250","250","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3684","2021-04-05 12:38:18-03","UNIVASF","HVASF","23585","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","E.D.S. Almeida","2017","07","06","E.D.S. Almeida","2017","04","18","Brasil","Bahia","Jaguarari","-40.135611","-10.214555","-40.135611","-10.214555","HVASF023585",NA,"86","Arbusto ca. de 1,0 m alt. Flores cerulescentes, anteras poricidas, em plena floração.","Fazenda Pé de Laje, próximo ao povoado da Gameleira","644","644","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
