"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"195","2020-09-12 05:00:02-03","US","US","2427674","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"A. Macedo","855","1946","12","15","South America - Neotropics","Brazil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,"Pollen, spores removed by E.K. Schfield 18/9/1961. Ohio State University","US01332858","(Seubert) Perdersen","US01332858_01",NA,NA,NA,NA,NA,"50022","auto","Dicotyledonae",NA,NA,"1",NA,NA
"196","2021-03-15 18:24:20-03","USP","SPF","219436","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Fantinati, MR","Fantinati, MR","43","2002","02","27",NA,"Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina, Caminho estrada de ferro-ponte do Ribeirão do Lobo, distante 1500 m da referida ponte.","-47.895833","-22.238611","733","733",NA,"Erva ca. 80 cm alt. Folhas verde-claras variegadas em rosa. Corola amarelo-clara na base e vermelha no ápice.; Cerrado, campo limpo, lagoa temporária.","SPF00219436","(Seub.) Pedersen",NA,"2002","03","05","-47.895833","-22.238611",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 18:24:20-03","USP","SPF","224188","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Antar, GM","Antar, GM","576","2014","12","04",NA,"Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.91","-22.235","763","763",NA,"Erva ca. 1 m alt. Brácteas alvas.; Campo sujo, solo arenoso seco.","SPF00224188","(Seub.) Pedersen",NA,"2016","01",NA,"-47.91","-22.235",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-13 11:14:11-03","USP","SPF","76636","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Roque, N","50","1993","01","02",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,"SPF00076636","(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"100343","auto",NA,NA,NA,NA,NA,NA
"199","2019-10-07 09:18:29-03","UEFS","HUEFS","224083","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Fantinati, M.R.","43","2002","02","27",NA,"Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina. Caminho estrada de ferro-ponte do Ribeirão do Lobo, distante 1500 m da referida ponte.","-47.895833","-22.238611","733","733",NA,"Cerrado, campo limpo, lagoa temporária.","HUEFS0224083","(Seub.) Pedersen","HUEFS0224083",NA,NA,NA,"47W53'45''","22S14'19''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"200","2019-10-07 09:18:29-03","UEFS","HUEFS","237034","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Chagas, D.B.das","18","2016","04","24",NA,"Brasil","Tocantins","Porto Nacional","Faz. Canaã - Porto Nacional -TO","-48.333333","-10.666667","268","268",NA,"Cerrado stricto sensu","HUEFS0237034","(Seub.) Pedersen","HUEFS0237034",NA,NA,NA,"48W20'","10S40'",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"201","2019-10-07 09:18:29-03","UEFS","HUEFS","237200","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Chagas, D.B.das","184","2017","02","02",NA,"Brasil","Tocantins","Porto Nacional","Faz. Canaã - Porto Nacional -TO","-48.333333","-10.666667","279","279",NA,"Cerrado stricto sensu","HUEFS0237200","(Seub.) Pedersen","HUEFS0237200",NA,NA,NA,"48W20'","10S40'",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"202","2019-12-04 16:39:34-03","FFCLRP","SPFR","7939","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Oliveira, R.B.","Oliveira, R.B.; Godoy, S.A.P.","196","2003","07","17",NA,"Brasil","São Paulo","Altinópolis","Morro do Forno","-47.366667","-21.016667",NA,NA,NA,"Cerrado; área de afloramento rochoso.",NA,"(Seub.) Pedersen",NA,NA,NA,NA,"47o22'W","21o01'S",NA,NA,NA,NA,NA,NA,NA,NA
"203","2018-04-04 16:24:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","RRC ID Flag","K. Fiebrig","308",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"308",NA,NA,NA
"204","2018-03-20 10:44:44-03","F","FMNH-SEEDPLANTS","V0428377F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"A. Krapovickas & et al.","18286","1971","2","15","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0428377F",NA,"V0428377F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"205","2018-03-20 10:44:42-03","F","FMNH-SEEDPLANTS","V0428371F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"G. J. Shepherd & et al.","7282","1978","2","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0428371F",NA,"V0428371F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"206","2018-03-20 10:44:42-03","F","FMNH-SEEDPLANTS","V0428372F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"A. Schinini & M. Dematteis","33264","1997","12","3","South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0428372F",NA,"V0428372F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"207","2018-03-20 10:44:42-03","F","FMNH-SEEDPLANTS","V0428373F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"E. Hassler","10070","1907",NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0428373F",NA,"V0428373F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"208","2020-04-21 13:43:15-03","F","FMNH-SEEDPLANTS","V0428374F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"K. Fiebrig","308","1902","10",NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0428374F",NA,"V0428374F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"209","2018-03-20 10:44:43-03","F","FMNH-SEEDPLANTS","V0428375F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"R. O. Vanni & A. Radovancich","1045","1987","12","10","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0428375F",NA,"V0428375F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"210","2018-04-04 16:46:02-03","F","FMNH-SEEDPLANTS","V0428376F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","RRC ID Flag","A. Krapovickas","44608","1993","11","5","South America","Argentina","Misiones",NA,NA,"-55","-27",NA,NA,NA,NA,"V0428376F",NA,"V0428376F_01 V0428376F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"44608",NA,NA,NA
"211","2018-03-20 10:44:44-03","F","FMNH-SEEDPLANTS","V0428378F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"E. L. Ekman","121","1908","1","14","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0428378F",NA,"V0428378F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"212","2018-03-20 10:44:44-03","F","FMNH-SEEDPLANTS","V0428379F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"J. E. Montes","27499","1958","4","1","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0428379F",NA,"V0428379F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"213","2018-03-20 10:44:45-03","F","FMNH-SEEDPLANTS","V0428380F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"F. C. Hoehne","4216","1911","4",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0428380F",NA,"V0428380F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"214","2020-11-12 16:58:42-03","UEL","FUEL","21831","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","Souza, VC","Barreto, KD; Fernandes, GD; Fernandes, RD","14177","1997","03","15",NA,"Brasil","Uf Nao Selecionada",NA,"Estr. S. Félix do Araguaia-Alto Boa Vista, Alto Boa Vista",NA,NA,NA,NA,NA,NA,NA,"(Seub.) Pedersen",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-11-12 16:58:42-03","UEL","FUEL","37182","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Cesar, O","727","1986","01","17",NA,"Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,"(Seub.) Pedersen",NA,"2002","01",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"216","2020-11-12 16:58:42-03","UEL","FUEL","21830","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","Souza, VC","Barreto, KD; Fernandes, GD; Fernandes, RD","3347","1994","12","07",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"(Seub.) Pedersen",NA,"1995","12","23",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-01 14:51:50-03","UnB","UB","121827","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Gottsberger, IS","20023100R","1972","11","23","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Cerrado",NA,"(Seub. & Mart.) Pedersen",NA,"1998","11",NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 14:51:50-03","UnB","UB","121828","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Gottsberger, IS","211-31872","1972","08","31","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Cerrado",NA,"(Seub. & Mart.) Pedersen",NA,"1998","11",NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 14:51:50-03","UnB","UB","121831","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Gottsberger, IS","2002138R","1972","11","09","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Cerrado",NA,"(Seub. & Mart.) Pedersen",NA,"1998","11",NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 14:51:50-03","UnB","UB","147053","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Gottsberger, IS","21131872","1972","08","31","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba higway. Near ex-RR station, 13 de maio. Alt. ca.550m.","-48.416667","-22.75",NA,NA,NA,"Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Cerrado",NA,"(Seub. & Mart.) Pedersen",NA,"1998",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 14:51:50-03","UnB","UB","147054","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Gottsberger, IS","3100R231172","1972","11","23","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba higway. Near ex-RR station, 13 de maio. Alt. ca.550m.","-48.416667","-22.75",NA,NA,NA,"Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.&nf;No.2002; Cerrado",NA,"(Seub. & Mart.) Pedersen",NA,"1998",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 14:51:50-03","UnB","UB","147055","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Gottsberger, IS","138R91172","1972","11","09","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba higway. Near ex-RR station, 13 de maio. Alt. ca.550m.","-48.416667","-22.75",NA,NA,NA,"Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.&nf;No.2002; Cerrado",NA,"(Seub. & Mart.) Pedersen",NA,"1998",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 14:51:50-03","UnB","UB","173487","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Gottsberger, IS","Gottsberger, IS","200238R",NA,NA,NA,"Southern America","Brasil","São Paulo","Botucatu","Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","-48.416667","-22.75","550","550",NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.&nf;Tall shrub. Flowers greenish.; Cerrado.",NA,"(Seub. & Mart.) Pedersen",NA,"1973",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 14:51:50-03","UnB","UB","173488","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Gottsberger, IS","Gottsberger, IS","200237R","1972","10","26","Southern America","Brasil","São Paulo","Botucatu","Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","-48.416667","-22.75","550","550",NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.&nf;Tall shrub. Flowers greenish.; Cerrado.",NA,"(Seub. & Mart.) Pedersen",NA,"1973",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-01 14:51:50-03","UnB","UB","173489","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Gottsberger, IS","Gottsberger, IS","2002458R","1972","10","05","Southern America","Brasil","São Paulo","Botucatu","Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","-48.416667","-22.75","550","550",NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.&nf;Tall shrub. Flowers greenish.; Cerrado.",NA,"(Seub. & Mart.) Pedersen",NA,"1973",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 14:51:50-03","UnB","UB","173490","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Gottsberger, IS","Gottsberger, IS","200243R","1972","01","05","Southern America","Brasil","São Paulo","Botucatu","Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","-48.416667","-22.75","550","550",NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.&nf;Tall shrub. Flowers greenish.; Cerrado.",NA,"(Seub. & Mart.) Pedersen",NA,"1973",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 14:51:50-03","UnB","UB","173491","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Gottsberger, IS","Gottsberger, IS","200242R",NA,NA,NA,"Southern America","Brasil","São Paulo","Botucatu","Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","-48.416667","-22.75","550","550",NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.&nf;Tall shrub. Flowers greenish.; Cerrado.",NA,"(Seub. & Mart.) Pedersen",NA,"1973",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 14:51:50-03","UnB","UB","173492","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Gottsberger, IS","Gottsberger, IS","2002142R","1972","12","14","Southern America","Brasil","São Paulo","Botucatu","Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","-48.416667","-22.75","550","550",NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.&nf;Tall shrub. Flowers greenish.; Cerrado.",NA,"(Seub. & Mart.) Pedersen",NA,"1973",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 14:51:50-03","UnB","UB","121830","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Handro, O","829","1958","11","20","Southern America","Brasil","São Paulo","Mogi Guaçu","Reserva Florestal, perto de Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,"Flores alvas.; Campo cerrado",NA,"(Seub. & Mart.) Pedersen",NA,"1998","11",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"230","2020-08-20 14:55:31-03","UFSC","FLOR","43522","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","Parra, L.R.","Silva, M.M. da; Rocha, F. & Barbosa, E.","24","1995","06","13",NA,"Brasil","Pernambuco","Petrolina",NA,"-40.5008010864258","-9.39861011505127",NA,NA,NA,"subarbusto, 0,6m altura. Flores pequeas. Frutos envolvidos por uma lãzinha quandos os frutos caem a lã permanece","FLOR0043522","(Seub.) Pedersen","FLOR0043522","2001","06",NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA
"231","2018-02-26 18:31:28-03","UFMT","UFMT","2205","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Cordeiro, I.; Catharino, E.L.M.; Ribeiro, W.; Simonetti, C.; Machado, C.","1075","1992","11","22",NA,"Brasil","Mato Grosso do Sul","Bataguaçu","Estrada entre Bataguaçu e Brasilândia, Fazenda Santa Encarnação.","-52.4221992492676","-21.7141990661621",NA,NA,NA,"Subarbusto. Flores alvacentas.; Cerrado sensu-stricto, colinas de arenito caiuá.",NA,"(Seub.) Pedersen",NA,"2001","06",NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA
"232","2021-03-04 15:42:45-03","IF","SPSF","21120","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"V.C.Souza","9360","1995","11","10","América do Sul","Brasil","SP","Sao Carlos","cerrado","-47.8899993896484","-22.0100002288818",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"45913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"233","2021-02-08 12:31:35-03","UFRGS","ICN","050647","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Krapovickas, A","s.n.","1973","12","13","América do Sul","Argentina","Corrientes","Ituzaingó","orillas río Paraná",NA,NA,NA,NA,NA,NA,NA,"(Seub.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-08 12:31:35-03","UFRGS","ICN","194131","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Pedersen, TM","Pedersen, TM","13482","1982","12","31","América do Sul","Argentina","Corrientes","Concepción","Estancia Cerro Putiá.",NA,NA,NA,NA,NA,"Grassland on high, dry ground, sandy soil.",NA,"(Seub.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-03 22:00:02-03","FLAS","FLAS","189082","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"J. Richard Abbott","15992",NA,NA,NA,NA,"Bolivia","Santa Cruz","Chiquitos Province",NA,"-59.7333333","-18.35",NA,NA,"Preserved herbarium specimen",NA,NA,"(Seub.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-21 09:58:01-03","IBt","SP","163881","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Siqueira, JC","Custodio Filho, A","212","1980",NA,NA,NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha. 47°00' - 15' W e 22°10' - 20' S","-47","-22.166667",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,"2002",NA,NA,"-47","-22.166667",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-21 09:58:01-03","IBt","SP","217055","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Siqueira, JC","Bicudo, LRH; Campos, CJ; Amaral Jr, A","609","1986","02","25",NA,"Brasil","São Paulo","Botucatu","À margem da Rodovia JoãoMelão, que liga São Manuel à Avaré, no km 296","-48.738611","-22.9",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,"2002",NA,NA,"-48.738611","-22.9",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-21 09:58:01-03","IBt","SP","31688","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Hoehne, FC","CRONDON4218","1911","04",NA,NA,"Brasil","Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,"1998","12",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"239","2019-11-21 09:58:01-03","IBt","SP","263735","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1075","1992","11","22",NA,"Brasil","Mato Grosso do Sul","Bataguassu","Estrada entre Bataguassu e Brasilândia, Fazenda Santa Encarnação","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,"1998","12",NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA
"240","2019-11-21 09:58:01-03","IBt","SP","54201","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Macedo","855","1946","12","15",NA,"Brasil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,"1998","11",NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA
"241","2019-11-21 09:58:01-03","IBt","SP","295591","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Siqueira, JC","Tozzi, AMGA; Santos, LB","94/188","1994","11","10",NA,"Brasil","São Paulo","Altinópolis",NA,"-47.3699989318848","-21.0200004577637",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,"2002",NA,NA,NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA
"242","2019-11-21 09:58:01-03","IBt","SP","66132","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Siqueira, JC","Handro, W","9","1963","01","10",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,"2002",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"243","2019-11-21 09:58:01-03","IBt","SP","168330","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Mantovani, W","1505","1980","12","23",NA,"Brasil","São Paulo","Mogi Guaçu","Martinho prado, Reserva Biológica da Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,"1998","11",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"244","2019-11-21 09:58:01-03","IBt","SP","168512","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Siqueira, JC","Sugiyama, M; Mantovani, W","63","1981","01","27",NA,"Brasil","São Paulo","Mogi Guaçu","Martinho Prado, Reserva Biológica da Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,"2002",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"245","2019-11-21 09:58:01-03","IBt","SP","168702","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Mantovani, W","1659","1981","02","08",NA,"Brasil","São Paulo","Mogi Guaçu","Martinho Prado, Reserva Biológica da Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,"1998","11",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
