"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","identifiedBy","recordedBy","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"329","2020-09-12 05:00:02-03","US","US","2123620","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Triana & Planch.","1949","4","9","Argentina","Misiones",NA,"Gob. Misiones. Dep. San Pedro. Avellaneda.",NA,NA,NA,NA,"US03373057",NA,NA,"Rhamnales",NA,"E. Schwindt","1549","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"330","2020-09-12 05:00:02-03","US","US","2101953","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Triana & Planch.","1951","3","26","Brazil","Porto Alegre",NA,"Vila Manresa p. P. Alegre.",NA,NA,NA,NA,"US01875802","US01875802_01 US01875802_02",NA,"Rhamnales",NA,"B. Rambo","50251","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"331","2020-09-12 05:00:02-03","US","US","2470219","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Triana & Planch.","1963","1","20","Brazil","Campina Grande do Sul",NA,"Jaguatirica",NA,NA,NA,NA,"US01875793","US01875793_01 US01875793_02",NA,"Rhamnales",NA,"G. Hatschbach","9854","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"332","2020-09-12 05:00:02-03","US","US","2119631","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Triana & Planch.","1950","3","23","Argentina","Misiones",NA,"Gob. Misiones. Dep. San Ignacio. Puerto Maní.",NA,NA,NA,NA,"US03373055",NA,NA,"Rhamnales",NA,"G. J. Schwarz","10265","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"333","2020-09-12 05:00:02-03","US","US","3470920","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Triana & Planch.","1995","10","26","Brazil","Marcelino Ramos",NA,"Estreito Rio Uruguai",NA,NA,NA,NA,"US01875795","US01875795_01 US01875795_02",NA,"Rhamnales",NA,"A. Butzke","980","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"334","2020-09-12 05:00:02-03","US","US","1574788","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Triana & Planch.","1907","12","23","Argentina","Misiones",NA,"In civitate argentina Misiones. Posadas, Santa Ana.",NA,NA,NA,NA,"US03373056",NA,NA,"Rhamnales",NA,"E. L. Ekman","1465","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"335","2020-09-12 05:00:02-03","US","US","2649675","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Triana & Planch.","1962","12","22","Brazil","Anita Garibaldi",NA,"Barra Grande, Rio Pelotas.",NA,NA,NA,NA,"US01875789","US01875789_01 US01875789_02",NA,"Rhamnales",NA,"R. Reitz & R. M. Klein","14444","South America - Neotropics",NA,NA,"600",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"336","2020-09-12 05:00:02-03","US","US","3321119","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Triana & Planch.","1995","12","26","Brazil","Marcelino Ramos",NA,"Estreito do rio Uruguai.",NA,NA,NA,NA,"US01875797","US01875797_01 US01875797_02",NA,"Rhamnales",NA,"A. Butzke","s.n.","South America - Neotropics",NA,NA,"550",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"337","2020-09-12 05:00:02-03","US","US","2101952","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Triana & Planch.","1951","3","26","Brazil","Porto Alegre",NA,"Vila Manresa p. P. Alegre",NA,NA,NA,NA,"US01875803","US01875803_01 US01875803_02",NA,"Rhamnales",NA,"B. Rambo","50251","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"338","2020-09-12 05:00:02-03","US","US","2833024","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia","Reissek","1966","4","18","Brazil",NA,NA,"Côrrego Estrema, 35 km NW of Formosa (Serra do Morcego)",NA,NA,NA,NA,"US01875782","US01875782_01 US01875782_02",NA,"Rhamnales",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Souza","14978","South America - Neotropics",NA,NA,"800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"339","2020-09-12 05:00:02-03","US","US","2977529","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia","Reissek","1981","4","1","Brazil",NA,NA,"Bacia do Rio São Bartolomeu, adjacências do córrego Papuda.",NA,NA,NA,NA,"US01875780","US01875780_01 US01875780_02",NA,"Rhamnales",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","6696","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"340","2020-09-12 05:00:02-03","US","US","2324547","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia","Reissek","1959","2","17","Brazil",NA,NA,"12 km W of Viçosa on old road to Ubá",NA,NA,NA,NA,"US01875784","US01875784_01 US01875784_02",NA,"Rhamnales",NA,"H. S. Irwin","2641","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"341","2020-09-12 05:00:02-03","US","US","1543145","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia","Reissek","1918","1","15","Brazil","São Paulo",NA,"Butantan",NA,NA,NA,NA,"US01875788","US01875788_01 US01875788_02",NA,"Rhamnales",NA,"F. C. Hoehne","1318","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"342","2020-09-12 05:00:02-03","US","US","1618136","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia","Reissek","1931","4","2","Brazil","Corinto",NA,"Fazenda do Diamante",NA,NA,NA,NA,"US01875785","US01875785_01 US01875785_02",NA,"Rhamnales",NA,"Y. Mexia","5525","South America - Neotropics",NA,NA,"600",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"343","2020-09-12 05:00:02-03","US","US","2931375","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia","Reissek","1980","4","7","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,"US01875781","US01875781_01 US01875781_02",NA,"Rhamnales",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas","4257","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"344","2020-09-12 05:00:02-03","US","US","1705070","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia","Reissek","1930","4","23","Brazil","Viçosa",NA,"Wagon road to São Miguel, about km 2, on hill top",NA,NA,NA,NA,"US01875786","US01875786_01 US01875786_02",NA,"Rhamnales",NA,"Y. Mexia","4625","South America - Neotropics",NA,NA,"715",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"345","2020-09-12 05:00:02-03","US","US","2532950","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia","Reissek","1961","2","26","Brazil","Arapoti",NA,"Rio das Cinzas, Barra dos Perdizes",NA,NA,NA,NA,"US01875783","US01875783_01 US01875783_02",NA,"Rhamnales",NA,"G. Hatschbach","7850","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"346","2020-09-12 05:00:02-03","US","US","1617907","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia","Reissek","1930","3","21","Brazil","Viçosa",NA,"Agricultural College lands; hills northwest of main buildings",NA,NA,NA,NA,"US01875787","US01875787_01 US01875787_02",NA,"Rhamnales",NA,"Y. Mexia","4495","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"347","2020-09-02 16:38:36-03","Cenargen","CEN","113790","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2019","02","20","Brasil","RS","SANTA MARIA","Morro Cerrito, a poucos metros da BR-158.","-53.790277","-29.699722","-53.790277","-29.699722","CEN00113790","CEN00113790",NA,NA,"Maurício Figueira","Maurício Figueira","914",NA,"Exsicatas","Floresta Estacional Subtropical do Domínio Atlântico com elementos florísticos exóticos. Dominando a copa de arvoreta, flores com cálice e corola de coloração creme. Doação Herbário SMDB nº 18745.",NA,NA,"2019","02",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"348","2020-09-02 16:38:36-03","Cenargen","CEN","51782","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook.& Arn.","1982","03","21","Brasil","PR","GUAIRA","Parque Nacional de Sete Quedas.","-54.2557983398438","-24.0799999237061",NA,NA,"CEN00051782","CEN00051782",NA,NA,"M. Kirizawa","Mizué Kirizawa","754",NA,"Exsicatas","Doação do Instituto de Botânica (178280); São Paulo - SP.",NA,NA,"1982","05",NA,"33984","auto",NA,NA,NA,"1",NA,NA,NA
"349","2019-10-29 10:08:28-03","UFPR","EFC","5686","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1996","03","09","Brasil","Paraná","Candói","Estrada para o Salto da Tia Chica, Rio Jordão","-52.0239","-25.7222","-52.0239","-25.7222","EFC005686",NA,NA,NA,"Hatschbach, G.","Ziller, S.R.; Labiak, P.","1438",NA,NA,"Trepadeira, ruderal. Frutos verdes, secos. Com gavinhas.","650","650","1996","05","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-13 11:29:40-03","USP","SPF","110318","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1995","04","11","Brasil","São Paulo","Andradina","Reserva Biológica de Andradina","-51.566667","-20.783333","-51.566667","-20.783333","SPF00110318",NA,NA,NA,"Lima, RB","Pereira-Noronha, MR","MSP1035",NA,NA,NA,"355","355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-13 11:29:40-03","USP","SPF","149911","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2001","02","25","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,"SPF00149911",NA,NA,NA,"Schinini, A","Vanni, R","4555","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-13 11:29:40-03","USP","SPF","186266","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2003","05","08","Brasil","Paraná","Londrina",NA,"-50.975556","-23.540833","-50.975556","-23.540833","SPF00186266",NA,NA,NA,"Lovato, MC","Lovato, MC","45",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-13 11:29:40-03","USP","SPF","95890","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1994","04","14","Brasil","São Paulo","Matão",NA,"-48.558056","-21.620833","-48.558056","-21.620833","SPF00095890",NA,NA,NA,"Capellari, L","Souza, VC","5688",NA,NA,NA,"600","600","1994","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-13 11:29:40-03","USP","SPF","95891","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1994","04","14","Brasil","São Paulo","Matão",NA,"-48.558056","-21.620833","-48.558056","-21.620833","SPF00095891",NA,NA,NA,"Capellari, L","Souza, VC","5641",NA,NA,NA,"600","600","1994","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-13 11:29:40-03","USP","SPF","112494","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1996","02","12","Brasil","Santa Catarina","Joaçaba",NA,"-51.5046997070312","-27.1781005859375",NA,NA,"SPF00112494",NA,NA,NA,"Hatschbach, G","Poliquesi, CB","502",NA,NA,NA,NA,NA,"1996",NA,NA,"18588","auto",NA,NA,NA,NA,NA,NA,NA
"356","2019-11-13 11:29:40-03","USP","SPF","98731","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1995","04","18","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,"SPF00098731",NA,NA,NA,"Lima, RB","Kiyama, CY","82",NA,NA,NA,NA,NA,"1999",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"357","2019-11-13 11:29:40-03","USP","SPF","119116","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1995","05","17","Brasil","São Paulo","Presidente Epitácio","Reserva Estadual Lagoa São Paulo","-52.1100006103516","-21.7600002288818",NA,NA,"SPF00119116",NA,NA,NA,"Kirizawa, M","Kirizawa, M","3125",NA,NA,NA,"300","300",NA,NA,NA,"59255","auto",NA,NA,NA,NA,NA,NA,NA
"358","2019-11-13 11:29:40-03","USP","SPF","10076","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1933","02","28","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010076",NA,NA,NA,"Lima, RB","Hoehne, W","s.n.",NA,NA,NA,NA,NA,"2003","04",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"359","2019-11-13 11:29:40-03","USP","SPF","119114","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1994","07","20","Brasil","São Paulo","Tietê","Estação Experimental do IAC","-47.7099990844727","-23.1000003814697",NA,NA,"SPF00119114",NA,NA,NA,"Lima, RB","Bernacci, LC","513",NA,NA,NA,NA,NA,"1999",NA,NA,"26682","auto",NA,NA,NA,NA,NA,NA,NA
"360","2014-04-04 18:28:27-03","PNFM","IRAI","6142","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2007","11","15","Brasil","Paraná","Paulo Frontin","Morro Chato","-50.873806","-26.038667","-50.873806","-26.038667","IRAI00006142",NA,"Magnoliophyta",NA,"Barbosa, E.","Dias, J.","12",NA,NA,"Cipó","1110","1110","2012","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-25 13:53:24-03","UNIVILLE","JOI","2459","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1989","07","03","Brasil","Paraná","Tibagi","Chácara Potreirinho.","-50.4136009216309","-24.5093994140625",NA,NA,"JOI002459",NA,NA,NA,"J.S. Carneiro & A.O.S. Vieira","S.P. Favaro et al.",NA,NA,NA,"; HABITAT: borda de mata; HABITO: escandente",NA,NA,"2006","01","01","56988","auto",NA,NA,NA,NA,NA,NA,NA
"362","2019-10-07 09:36:32-03","UEFS","HUEFS","142105","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2004","05","11","Brasil","Paraná","Ventania","Faz. Califórnia-henrique Sato.","-50.2428016662598","-24.2458000183105",NA,NA,"HUEFS0142105","HUEFS0142105","Angiospermae","Rosales","D.A.Estevan","Estevan, D.A.","477",NA,NA,NA,NA,NA,"2004",NA,NA,"32424","auto","Rosanae",NA,NA,NA,NA,NA,NA
"363","2019-10-07 09:36:32-03","UEFS","HUEFS","248067","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2016","04","05","Brasil","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista.","-54.55","-25.45","54W33'","25S27'","HUEFS0248067","HUEFS0248067","Angiospermae","Rosales",NA,"Calambás, L.F.","11",NA,NA,"Borda de área de reflorestamento de floresta estacional.",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"364","2019-10-07 09:36:32-03","UEFS","HUEFS","47130","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1999","04","27","Argentina","Misiones","Guaraní","Predio Guarani. Ruta 15, entre IPS y casa de Guardaparques.","-54.205","-26.916389","54W12'18''","26S54'59''","HUEFS0047130","HUEFS0047130","Angiospermae","Rosales",NA,"Tressens, S.G.","6162",NA,NA,"Borde de selva.",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"365","2019-10-07 09:36:32-03","UEFS","HUEFS","71714","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia","Reissek","1983","05","16","Brasil","Mato Grosso","Cáceres","Cachoeira de Peraputanga","-57.6789016723633","-16.0706005096436",NA,NA,"HUEFS0071714","HUEFS0071714","Angiospermae","Rosales",NA,"Barcia, J.","5143",NA,NA,NA,NA,NA,NA,NA,NA,"172193","auto","Rosanae",NA,NA,NA,NA,NA,NA
"366","2019-06-11 13:25:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia",NA,"1909","1","17","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","P. Dusén","7517","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"7517",NA,NA
"367","2019-06-11 13:44:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia",NA,"1966","3","15","Brazil","Distrito Federal",NA,NA,"-47.75","-15.75",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","H. S. Irwin","13959","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"13959",NA,NA
"368","2019-09-05 16:19:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia",NA,NA,NA,NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"Spermatophyta",NA,NA,"J. Tweedie",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"369","2019-09-04 18:43:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,"F. Sellow",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"370","2019-09-04 19:52:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Gouania","urticifolia","Gouania urticifolia",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,"C. F. P. von Martius",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"371","2019-01-25 15:45:30-02","IAC","IAC","37048","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1998","08","18","Brasil","São Paulo","Vera Cruz","Escola Agrícola Estadual","-49.8194","-22.2197","-49.8194","-22.2197",NA,NA,NA,NA,"R.B. Torres","R.B. Torres & J.C. Sales et al.","541",NA,NA,NA,NA,NA,"1999","01","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-01-25 15:45:30-02","IAC","IAC","37985","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1999","05","28","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,NA,NA,"L.C. Bernacci","S.L. Jung-Mendaçolli et al.","1010",NA,NA,NA,NA,NA,"2016","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-01-25 15:36:15-02","IAC","IAC","42752","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2003","01","13","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área nativa","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,NA,NA,"L.C. Bernacci & J.A. Azevedo Filho","L.C. Bernacci & J.A. Azevedo Filho","3340",NA,NA,NA,NA,NA,"2003","01","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-01-25 15:45:30-02","IAC","IAC","46083","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2005","06","22","Brasil","Rio de Janeiro","Macuco","Beira da rodovia para Santa Maria Madalena","-42.23375","-22.002889","-42.23375","-22.002889",NA,NA,NA,NA,"H. Lorenzi et al.","H. Lorenzi; E.F. Souto & L.C. Bernacci","5440",NA,NA,"22o 00#?# 10.4S, 42o 14#?# 01.5W",NA,NA,"2005","06","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-01-25 15:45:30-02","IAC","IAC","51017","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2009","03","21","Brasil","São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556","-49.3163889","-20.7080556",NA,NA,NA,NA,"I.M. Silva","I.M. Silva","30",NA,NA,"Coordenadas medidas 20o42`29`` S e 49o18`59``",NA,NA,"2009","03","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-01-25 15:45:30-02","IAC","IAC","51121","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2009","07","09","Brasil","São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556","-49.3163889","-20.7080556",NA,NA,NA,NA,"I.M. Silva","I.M. Silva","134",NA,NA,"Coordenadas medidas 20o42`29`` S e 49o18`59`` W",NA,NA,"2009","07","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-01-25 15:45:30-02","IAC","IAC","51417","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1987","03","11","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,"R. B. Torres","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","152",NA,NA,NA,NA,NA,"1988","06","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-01-25 15:45:30-02","IAC","IAC","54132","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2012","03","24","Brasil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236","-46.3861","-21.9236",NA,NA,NA,NA,"R.B. Torres","R.B. Torres","1920",NA,NA,NA,NA,NA,"2012","03","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-04-02 09:32:31-03","URICER","HPBR","7980","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hooker & Arnott.","1995","12","26","Brasil","RS","Marcelino Ramos","ESTREITO RIO URUGUAI","-51.9063987731934","-27.4617004394531",NA,NA,"HPBR007980",NA,NA,NA,NA,"BUTZKE, A. e NODARI, M. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,"1",NA,NA,NA
"380","2019-07-02 15:56:30-03","UEM","HUEM","657","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Mook & Arnott.","1985","06","13","Brasil","Paraná","Londrina","Parque Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,"HUEM000010859","HUEM000010859",NA,NA,NA,"E.S. Jóia; et al.","s.n.",NA,NA,"Trepadeira na beira da estrada; Frutos verdes escuros, com alas mais claras.",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"381","2020-11-04 17:30:32-03","UEM","HUEM","169","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Mook & Arnott.","1984","05","23","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000010858","HUEM000010858",NA,NA,"Assis, MA","Silva, I; Willian; Isabel; Dutra, ME; Marli.","s.n.",NA,NA,"Cipó nativo; Frutos verdes alados.",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"382","2021-03-10 11:38:54-03","UNILA","EVB","1542","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2017","02","13","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Estrada principal dos visitantes. Parque Nacional do Iguaçu","-54.476944","-25.615833","54º28'37''W","25º36'57''S","EVB001542","EVB001542",NA,NA,"Calambás, L.F.","Lima, L.C.P.","877",NA,NA,NA,"190","190","2017","04","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
