"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"149","2019-11-13 11:31:24-03","USP","SPF","23580","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Furlan, A","1982","04","11",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00023580",NA,NA,"A.DC.","CFCR3374","Diamantina",NA,"-43.716667","-18.15",NA,"Furlan, A","1020","1020",NA,NA,"1982",NA,"-43.716667","-18.15",NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:31:24-03","USP","SPF","36125","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Harley, RM","1984","11","27",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00036125",NA,NA,"A.DC.","CFCR6525",NA,"MG ao norte de Grão Mogol",NA,NA,NA,"Farinaccio, MA","900","1000",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:31:24-03","USP","SPF","40149","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Furlan, A","1982","04","20",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00040149",NA,NA,"A.DC.","CFSC8308","Congonhas do Norte","Serra do Cipó","-43.733333","-18.766667",NA,"Furlan, A",NA,NA,NA,NA,"1982",NA,"-43.733333","-18.766667",NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:31:24-03","USP","SPF","40150","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Amaral, MCE","1982","04","22",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00040150",NA,NA,"A.DC.","CFSC8408","Congonhas do Norte","Serra do Cipó","-43.766667","-18.866667",NA,"Furlan, A",NA,NA,NA,NA,"1982",NA,"-43.766667","-18.866667",NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:31:24-03","USP","SPF","40152","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Cordeiro, I","1982","03","23",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00040152",NA,NA,"A.DC.","CFSC8136","Santana de Pirapama","Serra do Cipó","-43.9","-18.916667",NA,"Furlan, A",NA,NA,NA,NA,"1982",NA,"-43.9","-18.916667",NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:31:24-03","USP","SPF","49087","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pirani, JR","1987","02","08",NA,"Brasil","Goiás",NA,NA,NA,"SPF00049087",NA,NA,"A.DC.","1808",NA,NA,"-47.3","-13.866667",NA,"Furlan, A",NA,NA,NA,NA,"1987",NA,"-47.3","-13.866667",NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:31:24-03","USP","SPF","62098","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Cordeiro, I","1987","11","04",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00062098",NA,NA,"A.DC.","CFCR11490","Grão Mogol",NA,"-42.916667","-16.558333",NA,"Pirani, JR","1000","1150",NA,NA,"1989",NA,"-42.916667","-16.558333",NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:31:24-03","USP","SPF","62200","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Harley, RM","1988","12","22",NA,"Brasil","Bahia",NA,NA,NA,"SPF00062200",NA,NA,"A.DC.","27419","Rio de Contas","Pico das Almas","-41.966667","-13.516667",NA,"Stannard, BL","1550","1550",NA,NA,NA,NA,"-41.966667","-13.516667",NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:31:24-03","USP","SPF","77537","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Arbo, MM","1990","05","15",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00077537",NA,NA,"A.DC.","4176",NA,"Serra do Cipó, 10-20 Km NE de Cardeak Mota, camino a Conceição do Mato Dentro.","-43.583333","-19.333333",NA,"Furlan, A","1000","1320",NA,NA,NA,NA,"-43.583333","-19.333333",NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:31:24-03","USP","SPF","86049","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Freire-Fierro, A","1991","01","28",NA,"Brasil","Goiás",NA,NA,NA,"SPF00086049",NA,NA,"A.DC.","3007",NA,"Chapada dos Veadeiros, Estrada Alto do Paraíso - Campos Belos.","-47.083333","-14.083333",NA,"Pirani, JR",NA,NA,NA,NA,"1992",NA,"-47.083333","-14.083333",NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:31:24-03","USP","SPF","88918","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Ganev, W","1992","04","04",NA,"Brasil","Bahia",NA,NA,NA,"SPF00088918",NA,NA,"A.DC.","51","Abaíra","Catolés","-41.883333","-13.3",NA,"Furlan, A","1800","1800",NA,NA,"1997",NA,"-41.883333","-13.3",NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:31:24-03","USP","SPF","91994","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Harley, RM","1992","01","10",NA,"Brasil","Bahia",NA,NA,NA,"SPF00091994",NA,NA,"A.DC.","H51254","Abaíra",NA,"-41.916667","-13.25",NA,"Furlan, A","1700","1700",NA,NA,"1997",NA,"-41.916667","-13.25",NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:31:24-03","USP","SPF","91796","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Harley, RM","1992","02","15",NA,"Brasil","Bahia",NA,NA,NA,"SPF00091796",NA,NA,"A.DC.","H52072","Abaíra","Campo de Ouro Fino","-41.9","-13.25",NA,"Furlan, A","1610","1610",NA,NA,"1997",NA,"-41.9","-13.25",NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:31:24-03","USP","SPF","49172","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Harley, RM",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"SPF00049172",NA,NA,"A.DC.","24299","Piatã",NA,"-41.7728004455566","-13.1519002914429",NA,"Pirani, JR","1100","1100","41184","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:31:24-03","USP","SPF","33364","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Giulietti, AM","1984","07","16",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00033364",NA,NA,"A.DC.","CFCR4551","Couto de Magalhães de Minas",NA,"-43.4710998535156","-18.0713996887207",NA,"Furlan, A",NA,NA,"32974","auto","1984","07",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:31:24-03","USP","SPF","38958","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pirani, JR","1985","08","03",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00038958",NA,NA,"A.DC.","CFCR7992","Datas","Morro do Coco","-43.6557998657227","-18.4456005096436",NA,"Pirani, JR","1200","1300","23532","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:31:24-03","USP","SPF","42716","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Menezes, NL","1986","01","29",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00042716",NA,NA,"A.DC.","CFCR9467","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,"Furlan, A",NA,NA,"101169","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:31:24-03","USP","SPF","40299","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pirani, JR","1985","11","23",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00040299",NA,NA,"A.DC.","CFCR8662","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,"Pirani, JR","1180","1180","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:31:24-03","USP","SPF","35796","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Stannard, BL","1984","11","19",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00035796",NA,NA,"A.DC.","CFCR6196","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,"Pirani, JR",NA,NA,"101169","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:31:24-03","USP","SPF","137619","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Sano, PT","1999","07","29",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00137619",NA,NA,"A.DC.","990","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,"Farinaccio, MA",NA,NA,"101169","auto","1999","08",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:31:24-03","USP","SPF","41187","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Meguro, M","1986","01","07",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00041187",NA,NA,"A.DC.","CFCR9026","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,"Pirani, JR","1000","1000","67219","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:31:24-03","USP","SPF","68102","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pirani, JR","1989","12","11",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00068102",NA,NA,"A.DC.","CFCR12528","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,"Farinaccio, MA","1000","1200","67219","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:31:24-03","USP","SPF","41253","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Kameyama, C","1986","01","09",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00041253",NA,NA,"A.DC.","CFCR9092","Itacambira",NA,"-43.3088989257812","-17.0646991729736",NA,"Pirani, JR",NA,NA,"48089","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:31:24-03","USP","SPF","41611","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Zappi, DC","1986","01","25",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00041611",NA,NA,"A.DC.","CFCR9220","Ouro Preto","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,"Pirani, JR",NA,NA,"44599","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:31:24-03","USP","SPF","20260","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pirani, JR","1981","10","04",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00020260",NA,NA,"A.DC.","CFSC7444","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,"Furlan, A",NA,NA,"26557","auto","1981","11",NA,NA,NA,NA,"27",NA,NA,NA
"174","2019-11-13 11:31:24-03","USP","SPF","64162","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Simão, R","1987","09","09",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00064162",NA,NA,"A.DC.","CFSC10553","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Furlan, A","1200","1200","26557","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:31:24-03","USP","SPF","64162","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Simão-Bianchini, R","1987","09","09",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00064162",NA,NA,"A.DC.","CFSC10553","Santana do Riacho","Parque Nacional da Serra do Cipó, Serra da Bandeirinha.","-43.7144012451172","-19.1688995361328",NA,"Furlan, A","1200","1200","26557","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:31:24-03","USP","SPF","34983","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Esteves, GL","1984","11","13",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00034983",NA,NA,"A.DC.","CFCR5923","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Furlan, A",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:31:24-03","USP","SPF","40151","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Cordeiro, I","1982","05","01",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00040151",NA,NA,"A.DC.","CFSC8286","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Furlan, A",NA,NA,"26557","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:31:24-03","USP","SPF","40153","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Furlan, A","1980","06","06",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00040153",NA,NA,"A.DC.","CFSC6167","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Furlan, A",NA,NA,"26557","auto","1981","11",NA,NA,NA,NA,"27",NA,NA,NA
"179","2019-11-13 11:31:24-03","USP","SPF","40154","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pirani, JR","1980","10","10",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00040154",NA,NA,"A.DC.","CFSC6580","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Furlan, A",NA,NA,"26557","auto","1981","11",NA,NA,NA,NA,"27",NA,NA,NA
"180","2019-11-13 11:31:24-03","USP","SPF","73970","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pirani, JR","1991","03","27",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00073970",NA,NA,"A.DC.","CFSC12157","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Pirani, JR",NA,NA,"26557","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-13 11:31:24-03","USP","SPF","76478","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Giulietti, AM","1991","07","27",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00076478",NA,NA,"A.DC.","CFSC12456","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Pirani, JR","1400","1500","26557","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-13 11:31:24-03","USP","SPF","77501","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Mello-Silva, R","1990","05","16",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00077501",NA,NA,"A.DC.","245","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Mello-Silva, R",NA,NA,"26557","auto","1990","05",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-13 11:31:24-03","USP","SPF","86576","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Faria, GM","1990",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00086576",NA,NA,"A.DC.","s.n.","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Faria, GM",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-13 11:31:24-03","USP","SPF","13047","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Hoehne, W","1945","09","19",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00013047",NA,NA,"A.DC.","s.n.","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,"Furlan, A",NA,NA,"9448","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-13 11:31:24-03","USP","SPF","161314","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Usteri, PA","1906","11","05",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00161314",NA,NA,"A.DC.","s.n.","São Paulo","Av. Paulista. Ex. Herv. da Escola Politecnica.","-46.6300010681152","-23.5400009155273",NA,"Hoehne, FC",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-13 11:31:24-03","USP","SPF","12256","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Hoehne, W","1948","11","29",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00012256",NA,NA,"A.DC.","s.n.","São Paulo","Brooklyn Paulista","-46.6300010681152","-23.5400009155273",NA,"Hoehne, W",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-15 18:30:01-03","USP","SPF","10800","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Hoehne, W","1941","11","13",NA,"Brasil","São Paulo",NA,NA,"Brejo. parasita de raizes.","SPF00010800",NA,NA,"A.DC.","s.n.","São Paulo","Campo Congonhas.","-46.6300010681152","-23.5400009155273",NA,"Furlan, A",NA,NA,"53584","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-10-07 09:37:39-03","UEFS","HUEFS","251865","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Harley, R.M.","2019","05","27",NA,"Brasil","Bahia",NA,NA,"Área aberta e plana, campo rupestre com afloramentos rochosos, sobre areia e cascalho de quartzito.","HUEFS0251865","Angiospermae","Santalales","Mart. ex A. DC.","58375","Rio de Contas","Distrito Mato Grosso. Proximidades do Betancourt. Trilha para o Pico de Itobira.","-41.8475","-13.431111",NA,NA,"1402","1402",NA,NA,NA,NA,"41W50'51''","13S25'52''","Santalanae",NA,NA,NA,NA,NA
"189","2019-10-07 09:37:39-03","UEFS","HUEFS","27400","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Santos, E.P.","1996","11","08",NA,"Brasil","Paraná",NA,NA,"Campo limpo úmido.","HUEFS0027400","Angiospermae","Santalales","Mart. ex A. DC.","236","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564","HUEFS0027400",NA,NA,NA,"35166","auto",NA,NA,NA,NA,"Santalanae",NA,NA,NA,NA,NA
"190","2019-10-07 09:37:39-03","UEFS","HUEFS","10494","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Ganev, W.","1992","04","04",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0010494","Angiospermae","Santalales","A.DC.","51","Abaíra",NA,"-41.883333","-13.3","HUEFS0010494","A.Furlan","1800","1800",NA,NA,"1997","09","41W53'","13S18'","Santalanae",NA,NA,NA,NA,NA
"191","2019-10-07 09:37:39-03","UEFS","HUEFS","11151","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Ganev, W.","1992","07","23",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0011151","Angiospermae","Santalales","A.DC.","708","Abaíra","Catolés Boa Vista.","-41.833333","-13.316667","HUEFS0011151 HUEFS0011151_e1","Oficina de Identificação Botânica 2018","1250","1250",NA,NA,"2018","10","41W50'","13S19'","Santalanae",NA,NA,NA,NA,NA
"192","2021-03-04 11:17:49-03","UEFS","HUEFS","52213","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Ribeiro-Filho, A.A.","2001","02","26",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0052213","Angiospermae","Santalales","A.DC.","217","Mucugê","Projeto Sempre Viva.","-41.3708000183105","-13.0052995681763","HUEFS0052213",NA,NA,NA,"52493","auto",NA,NA,NA,NA,"Santalanae",NA,NA,NA,NA,NA
"193","2018-11-12 13:06:22-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","G. Hatschbach",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,"Spermatophyta",NA,NA,"20151",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"20151",NA
"194","2018-04-04 16:45:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","W. R. Anderson",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,"Spermatophyta",NA,NA,"35872",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"35872",NA
"195","2018-04-04 16:46:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","J. R. Pirani",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,"Spermatophyta",NA,NA,"7992",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"CFCR 7992",NA
"196","2018-04-04 16:25:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","N. L. Menezes",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,"Spermatophyta",NA,NA,"2615",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"2615",NA
"197","2020-04-29 16:30:24-03","UFVJM","HDJF","4106","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Faria, JEQ","2016","06","30","Southern America","Brasil","Minas Gerais",NA,NA,NA,"HDJF004106","Dicotyledoneae",NA,"Mart. ex A.DC.","6144","Santana do Riacho","Serra do Cipó. Margem da rodovia entre a estátua do Juquinha e o povoado de Serra do Cipó","-43.595278","-19.291111","HDJF004106_01","Faria, JEQ","1212","1212",NA,NA,"2016","06","-43.595278","-19.291111",NA,NA,NA,NA,NA,NA
"198","2019-01-25 15:46:52-02","IAC","IAC","3129","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","G.P. Viégas, et al.","1938","12","04",NA,"Brasil","São Paulo",NA,NA,"Material não localizado no Acervo. Informatização à partir do Livro de Registro nº05.",NA,NA,NA,"A.DC.","s/nº","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,"A. Gehrt",NA,NA,NA,NA,"1939","09","-47.169767","-22.922308",NA,NA,"30",NA,NA,NA
"199","2019-01-25 15:46:52-02","IAC","IAC","44284","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","M. Kuhlmann","1935","02","06",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"A.DC.","s/nº",NA,"Campos de Umuarama",NA,NA,NA,"A. Gehrt",NA,NA,NA,NA,"1935","02",NA,NA,NA,NA,"06",NA,NA,NA
"200","2020-07-23 12:21:47-03","CEPLAC","CEPEC","17523","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","S. A. Mori","1979","07","27",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"12699","MUCUGÊ","10-12Km NW Mucuge, estr. p/ Andarai.","-41.333333","-12.95",NA,"G. L. Webster",NA,NA,NA,NA,NA,NA,"41W20'0","12S57'0",NA,"23/06/1980",NA,NA,NA,NA
"201","2020-11-12 17:03:03-03","UEL","FUEL","135","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Hatschbach, G",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,"Tracheophyta","Santalales","Mart. ex A.DC.","20060","Jaguariaíva","Fazenda Cajurú","-49.7057991027832","-24.2511005401611",NA,"Hatschbach, G",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-01 15:10:26-03","UnB","UB","165411","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Heringer, EP; Castellanos","1958","03","03","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. ex A.DC.","5934",NA,"Serra do Cipó.",NA,NA,NA,"Carvalho, LF",NA,NA,NA,NA,"1965","06",NA,NA,NA,NA,"30",NA,NA,NA
"203","2019-11-01 15:10:26-03","UnB","UB","89177","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Irwin, HS","1965","11","12","Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. ex A.DC.","10232",NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:10:26-03","UnB","UB","89178","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Irwin, HS","1966","01","31","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. ex A.DC.","12166",NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:10:26-03","UnB","UB","89186","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Splett, S","1995",NA,NA,"Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. ex A.DC.","775","Cavalcante","GO-118, Km 174 ao norte de Alto Paraíso","-47.5","-13.766667",NA,"Splett, S",NA,NA,NA,NA,NA,NA,"-47.5","-13.766667",NA,NA,NA,NA,NA,NA
"206","2019-11-01 15:10:26-03","UnB","UB","89187","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Irwin, HS","1966","02","09","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart. ex A.DC.","12377",NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-01 15:10:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Bijos, NR; Munhoz, CBR; Eugênio, CUO","2011","03","15","Southern America","Brasil","Distrito Federal",NA,NA,"Vereda",NA,"Dicotyledoneae",NA,"Mart. ex A.DC.","PP-JBB165","Brasília","Estação Ecológica do Jardim Botânico de Brasília. L7UA06","-47.856944","-15.891667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.856944","-15.891667",NA,NA,NA,NA,NA,NA
