"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"688","2019-11-01 15:08:48-03","UnB","UB","30177","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Conceição, AC","2761","Southern America","Brasil","Mato Grosso do Sul","Rio Palmeira",NA,NA,NA,NA,"Arbusto. Flor alva.",NA,"1990","11","18","Dicotyledoneae",NA,"Müll.Arg.","Piraputanga",NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"689","2019-11-01 15:08:48-03","UnB","UB","30178","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Pereira, BAS","1354","Southern America","Brasil","Goiás","Silvânia, Estação Florestal Experimental",NA,NA,NA,NA,"Arbusto 3m. Flores brancas.; Mata ciliar",NA,"1989","01","12","Dicotyledoneae",NA,"Müll.Arg.","Silvânia","-48.65","-16.6",NA,"Delprete, PG","-48.65","-16.6",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"690","2019-11-01 15:08:48-03","UnB","UB","30179","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Silva, JS","162","Southern America","Brasil","Mato Grosso do Sul","Miranda, 6 Km SE de Guaicurus",NA,NA,NA,NA,"Planta 2m. Flor branca-amarelada.; Cerrado",NA,"1973","06","11","Dicotyledoneae",NA,"Müll.Arg.","Miranda","-56.366667","-20.233333",NA,"Delprete, PG","-56.366667","-20.233333",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"691","2019-11-01 15:08:48-03","UnB","UB","30180","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Ratter, JA","4011","Southern America","Brasil","Goiás","Padre Bernardo, Fazenda Lagoa Santa",NA,NA,NA,NA,"Slender tree 15m. Corolla lobes cream with pink margins.; In capoeira",NA,"1976","12","12","Dicotyledoneae",NA,"Müll.Arg.","Padre Bernardo","-48.583333","-15.5",NA,"Delprete, PG","-48.583333","-15.5",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"692","2019-11-01 15:08:48-03","UnB","UB","30182","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Emmerich, C","5249","Southern America","Brasil","Mato Grosso","Cáceres, Fazenda Pantanalzinho",NA,NA,NA,NA,"Arbustiva 1,5m.",NA,"1984","11","23","Dicotyledoneae",NA,"Müll.Arg.","Cáceres","-57.683333","-16.066667",NA,"Kirkbride Junior, JH","-57.683333","-16.066667",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"693","2019-11-01 15:08:48-03","UnB","UB","30183","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rizzo, JA","9488","Southern America","Brasil","Tocantins",NA,NA,NA,NA,NA,"Arbusto 2m. Corola branca.",NA,"1973","12","11","Dicotyledoneae",NA,"Müll.Arg.","Araguaína","-48.2072","-7.1911",NA,"Delprete, PG","-48.2072","-7.1911",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2019-11-01 15:08:48-03","UnB","UB","30184","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rizzo, JA","2717","Southern America","Brasil","Goiás","Goiânia, Ribeirão Dourados",NA,NA,NA,NA,"Arbusto 3m.; Cerrado",NA,"1968","11","05","Dicotyledoneae",NA,"Müll.Arg.","Goiânia","-49.2539","-16.6786",NA,"Delprete, PG","-49.2539","-16.6786",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"695","2019-11-01 15:08:48-03","UnB","UB","30185","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rizzo, JA","2634","Southern America","Brasil","Goiás","Goiânia, Saída Sul",NA,NA,NA,NA,"Subarbusto 2m. Corola branca.",NA,"1968","11","04","Dicotyledoneae",NA,"Müll.Arg.","Goiânia","-49.2539","-16.6786",NA,"Delprete, PG","-49.2539","-16.6786",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"696","2019-11-01 15:08:48-03","UnB","UB","30186","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rizzo, JA","3575","Southern America","Brasil","Goiás","Goiânia, Rodovia Kennedy, Km 14",NA,NA,NA,NA,"Subarbusto 3m. Corola branca. Fruto verde.",NA,"1969","01","30","Dicotyledoneae",NA,"Müll.Arg.","Goiânia","-49.2539","-16.6786",NA,"Delprete, PG","-49.2539","-16.6786",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"697","2019-11-01 15:08:48-03","UnB","UB","30187","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rizzo, JA","3299","Southern America","Brasil","Goiás","Goiânia, Rodovia Kennedy, Km 14",NA,NA,NA,NA,"Arbusto 3m. Corola branca.",NA,"1969","01","01","Dicotyledoneae",NA,"Müll.Arg.","Goiânia","-49.2539","-16.6786",NA,"Delprete, PG","-49.2539","-16.6786",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"698","2019-11-01 15:08:48-03","UnB","UB","30188","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS","10859","Southern America","Brasil",NA,"Ca. 12km S of Corumbá de Goiás",NA,NA,NA,NA,"Armed shrub 1,5m. Corolla pale pinkish yellow.; Cerrado",NA,"1965","12","01","Dicotyledoneae",NA,"Müll.Arg.",NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"699","2019-11-01 15:08:48-03","UnB","UB","30189","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS","17995","Southern America","Brasil",NA,"Ca. 30km S of Caiapônia, road to Jataí",NA,NA,NA,NA,"Shrub 3m. Corolla white.; Gallery forest bordered by campo",NA,"1966","06","29","Dicotyledoneae",NA,"Müll.Arg.",NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"700","2019-11-01 15:08:48-03","UnB","UB","30190","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS","19094","Southern America","Brasil",NA,"60km N of Corumbá de Goiás on road to Niquelândia",NA,NA,NA,NA,"Shrub 2m. Coroll awhite. Fruit green.; Gallery and adjacent cerrado",NA,"1968","01","23","Dicotyledoneae",NA,"Müll.Arg.",NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"701","2019-11-01 15:08:48-03","UnB","UB","30191","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Irwin, HS","19144","Southern America","Brasil",NA,"75km N of Corumbá de Goiás",NA,NA,NA,NA,"Shrub 2m. Corolla white. fruit green, maturing violet-black.; Disturbed gallery forest",NA,"1968","01","24","Dicotyledoneae",NA,"Müll.Arg.",NA,NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"702","2019-11-01 15:08:48-03","UnB","UB","43964","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Desconhecido","4715","Southern America","Brasil","Goiás","Corumbá de Goiás, Fazenda Coqueiro",NA,NA,NA,NA,"Subarbusto heliófito 1,1m. Folhas cartáceas, discolor verde; fruto imaturo cor verde e maduro cor preta.; Mata ciliar. Solo hidromórfico. Relevo ondulado",NA,"2002","03","13","Dicotyledoneae",NA,"Müll.Arg.","Corumbá de Goiás","-48.795278","-15.901944",NA,"Delprete, PG","-48.795278","-15.901944",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"703","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Santos, RS","IFN-3571461.1","Southern America","Brasil","Maranhão","Barroca D'Anta","56","56",NA,NA,"Conglomerado MA-357. Subunidade 1. Subparcela 1. indivíduo 4. F8; Arbusto; altura em m: 1,50; presença de espinhos; base reta; casca acinzentada por fora, esverdeado por dentro, fina, lenticelada, sem odor; Vegetação com predominância de palmeiras, s",NA,"2018","03","20","Dicotyledoneae",NA,"Müll.Arg.","Aldeias Altas","-43.559991","-4.5",NA,"Delprete, PG","-43.559991","-4.5",NA,NA,"2018","09","19",NA,NA,NA,NA
"704","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Santos, RS","IFN-355-H991.1","Southern America","Brasil","Maranhão","Assentamento Sabiazal","106","106",NA,NA,"Conglomerado MA-355_H. Subunidade 1. Subparcela 1. indivíduo 11. F8; Árvore; altura em m: 3,00; base reta; casca acinzentada por fora, amarelado por dentro, fina, rugosa, sem odor; Vegetação fechada, solo compactado",NA,"2018","03","15","Dicotyledoneae",NA,"Müll.Arg.","Codó","-43.830009","-4.544967",NA,"Delprete, PG","-43.830009","-4.544967",NA,NA,"2018","09","17",NA,NA,NA,NA
"705","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Marinho, MAO","IFN-35012143.9","Southern America","Brasil","Maranhão","Fazenda Pauriau","33","33",NA,NA,"Conglomerado MA-350. Subunidade 3. Subparcela 9. indivíduo 4. F8; Arbusto; altura em m: 1,40; presença de espinhos; base reta; fruto maduro, 1 x 0,5cm, oval, roxo - preto por fora, não observado por dentro, carnoso, polpa; Vegetação com predominância",NA,"2018","09","05","Dicotyledoneae",NA,"Müll.Arg.","Igarapé Grande","-44.820011","-4.50001",NA,"Neto, NEO","-44.820011","-4.50001",NA,NA,"2018","10","29",NA,NA,NA,NA
"706","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Faria, JEQ","5464","Southern America","Brasil","Goiás","Região da sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","389","389",NA,NA,"Arbusto ca. 1,5 m de altura, frutos imaturos verdes; Cerrado sensu stricto",NA,"2016","03","11","Dicotyledoneae",NA,"Müll.Arg.","Alto Horizonte","-49.2925","-14.198333",NA,"Faria, JEQ","-49.2925","-14.198333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Marinho, MAO","IFN-3302503.10","Southern America","Brasil","Maranhão","Centro dos Britos","76","76",NA,NA,"Conglomerado MA-330. Subunidade 3. Subparcela 10. indivíduo 11. F8; Arbusto; altura em m: 1,80; presença de espinhos; base reta; Roça com regenerantes, solo argiloso",NA,"2018","03","29","Dicotyledoneae",NA,"Müll.Arg.","Codó","-43.740009","-4.320003",NA,"Delprete, PG","-43.740009","-4.320003",NA,NA,"2018","09","19",NA,NA,NA,NA
"708","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Araújo, JF","IFN-540691.1","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,"Conglomerado BA_540. Subunidade 1. Subparcela 1. Indivíduo 1.&nf;F8 - Avaliação da regeneração natural; Arbusto 2,5m. Estruturas no caule/fuste tipo espinhos. Base do tipo reta","UB0038463","2017","07","10","Dicotyledoneae",NA,"Müll.Arg.","Riachão das Neves","-44.82","-11.7","UB0038463","Delprete, PG","-44.82","-11.7",NA,NA,"2018",NA,NA,NA,NA,NA,NA
"709","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Silva, IA","IFN-2003853.10","Southern America","Brasil","Maranhão","Bacabalzinho","31","31",NA,NA,"Conglomerado MA-200. Subunidade 3. Subparcela 10. indivíduo 16. F8; Arbusto; altura em m: 2,00; base reta; casca cinza por fora, creme por dentro, fina, áspera, lenticelada, sem odor; Área antropizada, vegetação em regeneração, com palmeiras, solo ar",NA,"2018","10","08","Dicotyledoneae",NA,"Müll.Arg.","Itapecuru Mirim","-44.100004","-3.419999",NA,NA,"-44.100004","-3.419999",NA,NA,"2018","10","29",NA,NA,NA,NA
"710","2020-07-29 09:05:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Silva, IA","IFN-2003742.1","Southern America","Brasil","Maranhão","Bacabalzinho","31","31",NA,NA,"Conglomerado MA-200. Subunidade 2. Subparcela 1. indivíduo 4. F8; Liana; altura em m: 2,00; base reta; casca cinza por fora, creme por dentro, fina, áspera, sem odor; Área com influência direta de vereda, com árvores altas e palmeiras, solo arenoso-s",NA,"2018","10","08","Dicotyledoneae",NA,"Müll.Arg.","Itapecuru Mirim","-44.100004","-3.419999",NA,"Figueira, M; Schindler, B","-44.100004","-3.419999",NA,NA,"2019","11","20",NA,NA,NA,NA
"711","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Araújo, JF","IFN-32913683.5","Southern America","Brasil","Maranhão","Comunidade Santo Antônio","35","35",NA,NA,"Conglomerado MA-329. Subunidade 3. Subparcela 5. indivíduo 13. F8; Arbusto; altura em m: 1,90; presença de espinhos; base reta; Mata de Cocais, predominância de babaçus, boa camada de serrapilheira, solo cascalhento e arenoso",NA,"2018","04","13","Dicotyledoneae",NA,"Müll.Arg.","Codó","-43.919999","-4.320009",NA,"Delprete, PG","-43.919999","-4.320009",NA,NA,"2018","09","19",NA,NA,NA,NA
"712","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Araújo, JF","IFN-41213424.10","Southern America","Brasil","Maranhão",NA,"107","107",NA,NA,"Conglomerado MA-412. Subunidade 4. Subparcela 10. indivíduo 63. F6; Árvore; DAP em cm: 9,4; altura em m: 6,50; presença de espinhos; base reta; casca cinza por fora, vermelha por dentro, fina, áspera; Solo areno-argiloso com afloramento rochoso e boa",NA,"2018","03","22","Dicotyledoneae",NA,"Müll.Arg.","Codó","-43.919971","-4.860004",NA,"Delprete, PG","-43.919971","-4.860004",NA,NA,"2018","09","18",NA,NA,NA,NA
"713","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Marinho, MAO","IFN-2555961.1","Southern America","Brasil","Maranhão","Cajazeiras","60","60",NA,NA,"Conglomerado MA-255. Subunidade 1. Subparcela 1. indivíduo 2. F8; Arbusto; altura em m: 2,00; base reta; casca cinza por fora, vermelha por dentro, fina, lisa, odor doce; Floresta ombrófila aberta, solo argiloso e pedregoso",NA,"2018","05","30","Dicotyledoneae",NA,"Müll.Arg.","Chapadinha","-43.559995","-3.780008",NA,"Delprete, PG","-43.559995","-3.780008",NA,NA,"2018","09","20",NA,NA,NA,NA
"714","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Moraes, TM","IFN-23019131.10","Southern America","Brasil","Maranhão","Santa Rita","27","27",NA,NA,"Conglomerado MA-230. Subunidade 1. Subparcela 10. indivíduo 7. F8; Arbusto; altura em m: 1,70; presença de espinhos; Área antropizada, relevo plano, solo encharcado",NA,"2018","05","24","Dicotyledoneae",NA,"Müll.Arg.","Chapadinha","-43.559979","-3.599994",NA,"Delprete, PG","-43.559979","-3.599994",NA,NA,"2018","09","19",NA,NA,NA,NA
"715","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Araújo, JF","IFN-41212721.1","Southern America","Brasil","Maranhão",NA,"107","107",NA,NA,"Conglomerado MA-412. Subunidade 1. Subparcela 1. indivíduo 4. F8; Arbusto; altura em m: 3,00; base reta; Solo areno-argiloso com afloramento rochoso e boa camada de serrapilheira",NA,"2018","03","22","Dicotyledoneae",NA,"Müll.Arg.","Codó","-43.919971","-4.860004",NA,"Delprete, PG","-43.919971","-4.860004",NA,NA,"2018","08","19",NA,NA,NA,NA
"716","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Marinho, MAO","IFN-3064733.10","Southern America","Brasil","Maranhão",NA,"45","45",NA,NA,"Conglomerado MA-306. Subunidade 3. Subparcela 10. indivíduo 5. F8; Arbusto; altura em m: 1,40; presença de espinhos; base reta; Roçado, solo argiloso",NA,"2018","05","02","Dicotyledoneae",NA,"Müll.Arg.","Chapadinha","-43.559995","-4.140005",NA,"Delprete, PG","-43.559995","-4.140005",NA,NA,"2018","09","19",NA,NA,NA,NA
"717","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Marinho, MAO","IFN-383361.10","Southern America","Brasil","Maranhão",NA,"61","61",NA,NA,"Conglomerado MA-383. Subunidade 1. Subparcela 10. indivíduo 25. F8; Arbusto; altura em m: 2,00; presença de espinhos; base reta; Solo arenoso com serrapilheira",NA,"2018","03","20","Dicotyledoneae",NA,"Müll.Arg.","Codó","-43.920027","-4.679971",NA,"Delprete, PG","-43.920027","-4.679971",NA,NA,"2018","09","19",NA,NA,NA,NA
"718","2019-11-01 15:08:48-03","UnB","UB","151400","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Kuhlmann, MP","152","Southern America","Brasil","Goiás","Fazenda na região da vila Baixa do Rio Verde",NA,NA,NA,NA,"Fruto com forte cheiro de mentol. Foto em www.frutosatrativosdocerrado.bio.br&nf;; Arvoreta 4m de altura. Fruto negro. Zoocórico; Mata de Galeria",NA,"2010","02","07","Dicotyledoneae",NA,"Müll.Arg.","Girassol","-48.386511","-15.645522",NA,"Kuhlmann, MP","-48.386511","-15.645522",NA,NA,"2016","02",NA,NA,NA,NA,NA
"719","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Silva, KF","IFN-4713793.8","Southern America","Brasil","Maranhão",NA,NA,NA,NA,NA,"Conglomerado MA_471. Subunidade 3. Subparcela 8. Indivíduo 10.&nf;F6 - Medições na subunidade completa; Planta 7m, DAP 14cm. Com espinhos no caule. Base reta. Casca cinza e interna amarela, fina e lisa; Área de mata seca com espécies de","UB0128530","2017","08","04","Dicotyledoneae",NA,"Müll.Arg.","Governador Archer","-44.1","-5.22",NA,"Delprete, PG","-44.1","-5.22",NA,NA,"2018","09","18",NA,NA,NA,NA
"720","2019-11-01 15:08:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Marinho, MAO","IFN-34918201.10","Southern America","Brasil","Maranhão","Vila São João","45","45",NA,NA,"Conglomerado MA-349. Subunidade 1. Subparcela 10. indivíduo 3. F8; Arbusto; altura em m: 1,80; presença de espinhos; base reta; casca cinza por fora, bege por dentro, fina, lisa, sem odor; Área de pastagem cultivada, com elevada incidência de babaçu",NA,"2018","09","06","Dicotyledoneae",NA,"Müll.Arg.","Lago da Pedra","-45","-4.499987",NA,"Faria, JEQ; Neto, NEO","-45","-4.499987",NA,NA,"2018","10","29",NA,NA,NA,NA
"721","2020-07-29 09:05:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Marinho, MAO","IFN-32518181.10","Southern America","Brasil","Maranhão","Nova Vida","34","34",NA,NA,"Conglomerado MA-325. Subunidade 1. Subparcela 10. indivíduo 6. F8; Arbusto; altura em m: 1,70; presença de espinhos; base reta; casca bege, amarelo por fora, bege, amarelo por dentro, fina, lisa auente; Área de roça abandonada, com regenerantes de ce",NA,"2018","09","07","Dicotyledoneae",NA,"Müll.Arg.","São Pedro da Água Branca","-44.64002","-4.320079",NA,"Figueira, M; Schindler, B","-44.64002","-4.320079",NA,NA,"2019","11","20",NA,NA,NA,NA
"722","2019-11-01 15:08:48-03","UnB","UB","180581","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Francener, A","900","Southern America","Brasil","Mato Grosso","Condomínio Belvedere na área de proteção ambiental","162","162",NA,NA,"Arbusto 2,5m. Folhas discolores verdes membranáceas. Fruto imaturo verde.; Floresta estacional em borda com presença de muitas gramíneas",NA,"2009","11","19","Dicotyledoneae",NA,"Müll.Arg.","Cuiabá ","-56.020556","-15.600278",NA,"Barboza, MRV","-56.020556","-15.600278",NA,NA,"2012","11",NA,NA,NA,NA,NA
"723","2019-11-01 15:08:48-03","UnB","UB","110121","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Heringer, EP; et al.","3060","Southern America","Brasil","Distrito Federal","Br-251 após a cachoeirinha",NA,NA,NA,NA,"Frutos imaturos cor verde com restos florais no ápice.; Arbusto formando moita; Mata ciliar.",NA,"1980","01","07","Dicotyledoneae",NA,"Müll.Arg.","Brasília","-47.9296989440918","-15.7797002792358",NA,"Delprete, PG",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"724","2019-11-01 15:08:48-03","UnB","UB","110119","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Heringer, EP; Paula, JE; Mendonça, RC; Salles, AEH","1173","Southern America","Brasil","Distrito Federal","Córrego Papuda",NA,NA,NA,NA,"Folhas membranáceas, glabras. Frutos jovens de cor verde e maduro de cor preta. Fruto com sabor iodex. Quando ingerido adormece parcialmente a língua.; Árvore 5m; .",NA,"1979","04","17","Dicotyledoneae",NA,"Müll.Arg.","Brasília","-47.9296989440918","-15.7797002792358",NA,"Delprete, PG",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"725","2019-11-01 15:08:48-03","UnB","UB","166756","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Hoehne, W","SPF13955","Southern America","Brasil","São Paulo",NA,NA,NA,NA,NA,"Arbusto espinhoso. Flores alvas.",NA,"1951","10","26","Dicotyledoneae",NA,"Müll.Arg.","Jales","-50.5400009155273","-20.2600002288818",NA,"Delprete, PG",NA,NA,"16486","auto","1998",NA,NA,NA,NA,NA,NA
"726","2019-11-01 15:08:48-03","UnB","UB","114557","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Henriques, OK","500","Southern America","Brasil","São Paulo","Próximo ao Ribeirão da Onça",NA,NA,NA,NA,"Com muitos caules pequenos.",NA,"2001","08","01","Dicotyledoneae",NA,"Müll.Arg.","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,"Bernacci, LC",NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA
"727","2019-08-08 10:00:17-03","UFU","HUFU","47145","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","411",NA,"Brasil","Minas Gerais","Capim Branco I",NA,NA,NA,NA,"Arvoreta, ca. 2 m. Frutos imaturos verdes, maduros nigrescentes.; Mata ciliar.","HUFU00020608","2007","02","14",NA,NA,"Müll.Arg.","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00020608",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"728","2019-08-08 10:00:17-03","UFU","HUFU","44844","S","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Rodrigues, V.H.P.; Kilca, R.V.","s.n.",NA,"Brasil","Minas Gerais","Capim Branco I",NA,NA,NA,NA,"Arbusto, ca. 3 m. Flores brancas.; Mata ciliar.","HUFU00020594","2006","01","09",NA,NA,"Müll.Arg.","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00020594",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
