"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"814","2020-08-31 09:18:11-03","INPA","INPA","53170","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Lisbôa, PLB","634","1975","10","Southern America","Brasil","Mato Grosso","Dardanelos, Porto do Projeto, Mata de campina, sol, Dardanelos, Porto do Projeto. Mata de campina; solo arenoso.","-59.4","-10.1",NA,NA,"INPA0053170","INPA0053170 INPA0053170_e INPA0053170_nd INPA0053170_num","Caires, CS","03","Aripuanã",NA,NA,NA,NA,NA,"-59.4","-10.1","2011","06",NA,NA,NA,NA,NA,NA
"815","2020-08-31 09:18:11-03","INPA","INPA","56822","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Estrela, MR","139-8476","1976","04","Southern America","Brasil","Amazonas",NA,"-63.166667","-7.516667",NA,NA,"INPA0056822","INPA0056822 INPA0056822_e INPA0056822_nd INPA0056822_num","Caires, CS","08","Humaitá",NA,NA,NA,NA,NA,"-63.166667","-7.516667","2012","06",NA,NA,NA,NA,NA,NA
"816","2020-08-31 09:18:11-03","INPA","INPA","61590","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Coêlho, LF","574","1976","07","Southern America","Brasil","Amazonas","Rio Solimões, lago do Anamã.",NA,NA,NA,NA,"INPA0061590","INPA0061590 INPA0061590_e INPA0061590_nd","Caires, CS","12",NA,NA,NA,NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"817","2020-08-31 09:18:11-03","INPA","INPA","77605","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Steyermark, JA","1303","1955","03","Southern America","Venezuela","Bolívar","Below Base Camp along Río Tirica to mouth of Río Torono.",NA,NA,NA,NA,"INPA0077605","INPA0077605_nd INPA0077605_num","Caires, CS","09",NA,"500","500",NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"818","2020-08-31 09:18:11-03","INPA","INPA","77651","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Maguire, B","34886","1953","04","Southern America","Venezuela",NA,"Frequent in clearing at Laja Arapacua, río Pacimoni",NA,NA,NA,NA,"INPA0077651","INPA0077651_nd INPA0077651_num","Caires, CS","06",NA,"110","110",NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"819","2020-08-31 09:18:11-03","INPA","INPA","77704","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Irwin, HS","47906","1960","08","Southern America","Brasil","Amapá","Islands of the 1st cachoeira on Rio Oiapoque, 0.5 km east of confluence with Rio Oiapoque.","-52","2.883333",NA,NA,"INPA0077704","INPA0077704_nd INPA0077704_num","Caires, CS","28",NA,NA,NA,NA,NA,NA,"-52","2.883333","2011","06",NA,NA,NA,NA,NA,NA
"820","2020-08-31 09:18:11-03","INPA","INPA","80730","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Goulding, M","54","1979","01","Southern America","Brasil","Rondônia","Rio Machado, Rio Machado.",NA,NA,NA,NA,"INPA0080730","INPA0080730 INPA0080730_e INPA0080730_nd INPA0080730_num","Caires, CS","20",NA,NA,NA,NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"821","2020-08-31 09:18:11-03","INPA","INPA","80731","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Goulding, M","54","1979","01","Southern America","Brasil","Rondônia","Rio Machado, Rio Machado.",NA,NA,NA,NA,"INPA0080731","INPA0080731 INPA0080731_e INPA0080731_e1","Caires, CS","20",NA,NA,NA,NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"822","2020-08-31 09:18:11-03","INPA","INPA","84920","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Pires, JM","16799","1979","02","Southern America","Brasil","Roraima","Rio Uraricoera, Cachoeira Cigarra.","-62","3.033333",NA,NA,"INPA0084920","INPA0084920_nd INPA0084920_num","Caires, CS","27",NA,NA,NA,NA,NA,NA,"-62","3.033333","2011","06",NA,NA,NA,NA,NA,NA
"823","2020-08-31 09:18:11-03","INPA","INPA","95344","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Janssen, AS","128","1980","01","Southern America","Brasil","Amazonas","Humaitá, Campo I, 500 m ao Norte da BR-230, km 2.","-63.166667","-7.516667",NA,NA,"INPA0095344","INPA0095344_nd","Kuijt, J","02","Humaitá",NA,NA,NA,NA,NA,"-63.166667","-7.516667","1996","04","16",NA,NA,NA,NA,NA
"824","2020-08-31 09:18:11-03","INPA","INPA","56220","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Monteiro, OP","76-370","1976","02","Southern America","Brasil","Acre","Projeto RADAM, Próximo do novo Aeroporto.","-72.884514","-7.856194",NA,NA,"INPA0056220",NA,NA,"14","Cruzeiro do Sul",NA,NA,NA,NA,NA,"-72.884514","-7.856194",NA,NA,NA,NA,NA,NA,NA,NA
"825","2020-08-31 09:18:11-03","INPA","INPA","258517","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Costa, MAS","1080","2007","12","Southern America","Brasil","Amazonas","Rio Uatumã, Ilha do Casarão., Beira da praia.","-60.0250015258789","-2.03444004058838",NA,NA,"INPA0258517",NA,"Costa, MAS","12","Presidente Figueiredo",NA,NA,NA,"229398","auto",NA,NA,"2008","02",NA,NA,NA,NA,NA,NA
"826","2020-08-31 09:18:11-03","INPA","INPA","123723","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Ramos, JF","1588","1984","10","Southern America","Brasil","Pará","Operação curupira, base 2, riioTocantins, foz do r, Operação Curupira, base 2, rio Tocantins, margem direta, foz do rio Pitinga, adjacência.","-49.6","-3.5",NA,NA,"INPA0123723","INPA0123723_nd INPA0123723_num","Caires, CS","02","Tucuruí",NA,NA,NA,NA,NA,"-49.6","-3.5","2011","06",NA,NA,NA,NA,NA,NA
"827","2020-08-31 09:18:11-03","INPA","INPA","146409","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Coêlho, LS","276","1985","11","Southern America","Brasil","Pará","Aeroporto de CPT, Nas proximidades do aeroporto.","-56.8","-1.2",NA,NA,"INPA0146409","INPA0146409_nd INPA0146409_num","Caires, CS","23","Porto Trombetas",NA,NA,NA,NA,NA,"-56.8","-1.2","2011","06",NA,NA,NA,NA,NA,NA
"828","2020-08-31 09:18:11-03","INPA","INPA","59330","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Monteiro, OP","76-874","1976","04","Southern America","Brasil","Amazonas","Rio Madeira","-63.0208015441895","-7.50611019134521",NA,NA,"INPA0059330","INPA0059330 INPA0059330_e INPA0059330_nd INPA0059330_num","Caires, CS","22","Humaitá",NA,NA,NA,"202650","auto",NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"829","2020-08-31 09:18:11-03","INPA","INPA","77711","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Pires, JM","52181","1962","07","Southern America","Brasil","Amapá","BR 156, Along road to Amapá, vic km 108, Rio Pedreira.","-52.869242","-0.999992",NA,NA,"INPA0077711","INPA0077711_nd INPA0077711_num","Caires, CS","18",NA,NA,NA,NA,NA,NA,"-52.869242","-0.999992","2011","06",NA,NA,NA,NA,NA,NA
"830","2020-08-31 09:18:11-03","INPA","INPA","56220","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Monteiro, OP","76-370","1976","02","Southern America","Brasil","Acre","Projeto RADAM, Próximo do novo Aeroporto.","-72.884514","-7.856194",NA,NA,"INPA0056220",NA,"Caires, CS","14","Cruzeiro do Sul",NA,NA,NA,NA,NA,"-72.884514","-7.856194","2011","06","30",NA,NA,NA,NA,NA
"831","2020-08-31 09:18:11-03","INPA","INPA","254485","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Costa, FM","1998","2012","12","Southern America","Brasil","Amazonas","Parque Estadual do Matupiri","-61.0752","-5.389056",NA,NA,"INPA0254485","INPA0254485 INPA0254485_e","Mari, MLG","07","Novo Aripuanã","42","42",NA,NA,NA,"-61.0752","-5.389056","2013","01","10",NA,NA,NA,NA,NA
"832","2020-08-31 09:18:11-03","INPA","INPA","254466","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Costa, FM","1979","2012","12","Southern America","Brasil","Amazonas","Parque Estadual do Matupiri","-61.023922","-5.371428",NA,NA,"INPA0254466","INPA0254466 INPA0254466_e","Mari, MLG","01","Novo Aripuanã","45","45",NA,NA,NA,"-61.023922","-5.371428","2013","01","10",NA,NA,NA,NA,NA
"833","2020-08-31 09:18:11-03","INPA","INPA","115604","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Ramos, JF","1032","1983","11","Southern America","Brasil","Pará","PA 263, ramal massa falida, km 15, Área de desmatamento, PA-263, ramal massa falida, km 15.","-49.55423","-3.756433",NA,NA,"INPA0115604","INPA0115604 INPA0115604_e INPA0115604_nd INPA0115604_num","Caires, CS","07","Tucuruí",NA,NA,NA,NA,NA,"-49.55423","-3.756433","2011","06",NA,NA,NA,NA,NA,NA
"834","2020-08-31 09:18:11-03","INPA","INPA","189539","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Urb.",NA,"Acevedo-Rodríguez, P","8455","1996","08","Southern America","Brasil","Amazonas","Rio Preto (tributary of Rio Negro), collecting done from boat up to 8 km N along Rio Preto (165 km from Barcelos)","-65.383333","-0.2",NA,NA,"INPA0189539","INPA0189539_nd INPA0189539_num","Caires, CS","17","Barcelos","100","100",NA,NA,NA,"-65.383333","-0.2","2011","06",NA,NA,NA,NA,NA,NA
"835","2020-08-31 09:18:18-03","INPA","INPA","206120","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Kirkbride Junior, JH","3513","1980","06","Southern America","Brasil","Distrito Federal","Na fazenda Água Limpa da Universidade de Brasília.","-47.95","-15.95",NA,NA,"INPA0206120","INPA0206120 INPA0206120_e","Proença, CEB","10","Brasília","1080","1080",NA,NA,NA,"-47.95","-15.95","1994",NA,NA,NA,NA,NA,NA,NA
"836","2020-08-31 09:18:18-03","INPA","INPA","211911","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Costa, PLS da","5","2003","10","Southern America","Brasil","Distrito Federal","Lago Sul. Jardim Botânica de Brasília.","-47.833333","-15.866667",NA,NA,"INPA0211911","INPA0211911 INPA0211911_e","Proença, CEB","25","Brasília","1070","1070",NA,NA,NA,"-47.833333","-15.866667","2003",NA,NA,NA,NA,NA,NA,NA
"837","2020-08-31 09:18:18-03","INPA","INPA","212230","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Proença, CEB","2302","2000","11","Southern America","Brasil","Paraná",NA,"-46.433333","-15.083333",NA,NA,"INPA0212230","INPA0212230 INPA0212230_e","Barbosa, MA","27","Umuarama","955","955",NA,NA,NA,"-46.433333","-15.083333","2000","05",NA,NA,NA,NA,NA,NA
"838","2020-08-31 09:18:18-03","INPA","INPA","200770","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Hatschbach, GG","67201","1997","11","Southern America","Brasil","Minas Gerais","Serra do Cabral.","-44.1721992492676","-17.7574996948242",NA,NA,"INPA0200770",NA,"Kuijt, J","17","Joaquim Felício",NA,NA,NA,"37503","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"839","2020-08-31 09:18:18-03","INPA","INPA","201006","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Hatschbach, GG","67298","1997","11","Southern America","Brasil","Minas Gerais","Rod. BR-367, próximo a Comunidade de Extrema.","-43.814998626709","-17.1077995300293",NA,NA,"INPA0201006","INPA0201006 INPA0201006_e","Kuijt, J","20","Bocaiúva",NA,NA,NA,"90741","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"840","2020-08-31 09:18:18-03","INPA","INPA","200901","S","Plantae","Dicotyledon Superasterids","Santaleles","Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Hatschbach, GG","67351","1997","11","Southern America","Brasil","Minas Gerais","Palmital","-43.6557998657227","-18.4456005096436",NA,NA,"INPA0200901","INPA0200901 INPA0200901_e","Kuijt, J","21","Datas",NA,NA,NA,"23532","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"841","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","19421",NA,"Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"B. L. Stannard; et al","1011","1999","02",NA,"Brasil","Espírito Santo","CVRD","-40.063611","-19.1375",NA,"Hemiparasita sobre Myrcia (Mimosoideae). Touceira espessa com ramos emaranhados. Inflorescências creme-esverdeadas.","MBML019421","MBML019421",NA,"09","Linhares",NA,NA,NA,NA,NA,"40W3'49","19S8'15",NA,NA,NA,NA,NA,NA,NA,NA
"842","2021-01-04 11:29:50-03","UEMA","SLUI","2829","PreservedSpecimen","Plantae","Angiospermae",NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart. ex Schult.F.) Mart.",NA,"L. F. Penha Martins et al.",NA,"2008","11",NA,"Brasil","Maranhão","Povoado Bom Jesus, margem esquerda do Rio Itapecuru","-43.8856010437012","-4.45527982711792",NA,NA,"SLUI002829",NA,NA,"15","Codó",NA,NA,NA,"70751","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2021-03-04 11:05:35-03","UFRB","HURB","23230","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5157b","2019","02",NA,"Brasil","Bahia",NA,"-39.0494003295898","-14.7889003753662",NA,"PM 53","HURB000023230",NA,NA,"23","Ilhéus",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2021-03-04 11:05:35-03","UFRB","HURB","24880","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5114","2019","02",NA,"Brasil","Bahia",NA,"-39.0494003295898","-14.7889003753662",NA,"PM 73","HURB000024880","HURB000024880",NA,"23","Ilhéus",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2021-03-04 11:05:35-03","UFRB","HURB","18994","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Ribeiro, P.L.; Alunos de Sistematica","618","2018","11",NA,"Brasil","Bahia","Cachoeira dos Prazeres;","-39.5722007751465","-13.2566995620728",NA,NA,"HURB000018994",NA,NA,"06","Jiquiriçá",NA,NA,NA,"25633","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2021-03-04 11:05:35-03","UFRB","HURB","15467","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Costa, G.; Correia, F.R.; Pereira, J.; Vitório, C.D.P.","2465","2017","05",NA,"Brasil","Bahia","Barragem Casa Forte;","-39.5233001708984","-12.771900177002",NA,NA,"HURB000015467",NA,"G.A.Dettke","18","Santa Terezinha",NA,NA,NA,"25196","auto",NA,NA,"2017","11",NA,NA,NA,NA,NA,NA
"847","2021-02-08 13:25:31-03","UFBA-IMS","HVC","4620","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Tiegh.",NA,"J.B.Santos","73","2013","12",NA,"Brasil","Amazonas",NA,"-58.4441986083984","-3.14305996894836",NA,NA,"HVC00004620",NA,"Caires,C.S.","05","Itacoatiara",NA,NA,NA,"120124","auto",NA,NA,"2014","06","05",NA,NA,NA,NA,NA
"848","2021-02-08 13:25:31-03","UFBA-IMS","HVC","4602","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Tiegh.",NA,"J.B.Santos","8","2012","11",NA,"Brasil","Amazonas","Estrada próx. A sede da Barreira.","-58.4441986083984","-3.14305996894836",NA,"Presença de insetos; fruto imaturo; folhas verde, linha central avermelhada; flores avermelhadas; folhas ovadas (mais larga perto da base). Hospedeiro Casearia","HVC00004602",NA,"Caires,C.S.","22","Itacoatiara",NA,NA,NA,"120124","auto",NA,NA,"2014","06","05",NA,NA,NA,NA,NA
"849","2021-02-08 13:25:31-03","UFBA-IMS","HVC","4599","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Tiegh.",NA,"J.B.Santos","3","2012","09",NA,"Brasil","Amazonas","Praça do bairro Novo Horizonte.","-58.4441986083984","-3.14305996894836",NA,"Presença de insetos (caba); fruto cor: verde-avermelhado/alaranjado; flores amarelo-esbranquiçada: folhas esverdeadas/amareladas. Hospedeiro Ficus","HVC00004599",NA,"Caires,C.S.","14","Itacoatiara",NA,NA,NA,"120124","auto",NA,NA,"2014","06","05",NA,NA,NA,NA,NA
"850","2021-02-08 13:25:31-03","UFBA-IMS","HVC","4615","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Tiegh.",NA,"J.B.Santos; W.S.Silva","25","2013","04",NA,"Brasil","Amazonas","Próx. A Hermasa, Igapó Xituba.","-58.4441986083984","-3.14305996894836",NA,"Folhas verdes bastante herbivoradas, flores abertas cor vermelha, espigas maduras, frutos em desenvolvimento. Hospedeiro Fabaceae","HVC00004615",NA,"Caires,C.S.","27","Itacoatiara",NA,NA,NA,"120124","auto",NA,NA,"2014","06","05",NA,NA,NA,NA,NA
"851","2021-02-08 13:25:31-03","UFBA-IMS","HVC","4617","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Oryctanthus","florulentus","Oryctanthus florulentus","(Rich.) Tiegh.",NA,"J.B.Santos; W.S.Silva","27","2013","04",NA,"Brasil","Amazonas","Próx. A Hermasa, Igapó Xituba.","-58.4441986083984","-3.14305996894836",NA,"Folhas pequenas semelhante a espécie coletada no novo horizonte. Espigas pequenas, folhas ovadas... Flores medindo aprox. 3mm de comprimento. Hospedeiro Loro","HVC00004617",NA,"Caires,C.S.","27","Itacoatiara",NA,NA,NA,"120124","auto",NA,NA,"2014","06","05",NA,NA,NA,NA,NA
"852","2021-02-08 13:25:31-03","UFBA-IMS","HVC","4662","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"A.C.S. Dal col; J.Rodrigues Filho","235","2013","12",NA,"Brasil","Espírito Santo",NA,"-40.469722","-20.657778",NA,"Flores esverdeadas","HVC00004662",NA,"Dal col,A.C.S.","14","Guarapari",NA,NA,NA,NA,NA,"40º28'11''W","20º39'28''S","2013","12","14",NA,NA,NA,NA,NA
"853","2021-02-08 13:25:31-03","UFBA-IMS","HVC","4664","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"J.M.L.Gomes","1397","1990","06",NA,"Brasil","Espírito Santo","Praia das Neves.","-41.0466995239258","-21.0988998413086",NA,NA,"HVC00004664",NA,"Sugiyama,M.","03","Presidente Kennedy",NA,NA,NA,"24088","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"854","2020-06-15 15:31:00-03","UNESP-RC","HRCB","47663","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","(Mart.) Mart.",NA,"Lombardi","6695","2007","04",NA,"Brasil","São Paulo",NA,"-46.8800010681152","-23.1800003051758",NA,"borda da trilha. Arbusto hemiparasita escandente, folhas carnosas, flores esverdeadas",NA,NA,NA,"11","Jundiaí","985","985",NA,"17840","auto","46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA,NA,NA,NA
"855","2017-11-24 14:11:14-02","UFLA","ESAL","18575","S","Plantae",NA,NA,"Loranthaceae","Struthanthus","flexicaulis","Struthanthus flexicaulis","Mart.",NA,"Carvalho, LC de","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,"erva; ; ;",NA,NA,"Valeria",NA,"Ingaí",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
