"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"419","2020-09-02 16:22:41-03","Cenargen","CEN","89084","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","R. de Paula","Rodolfo de Paula Oliveira","2013","02","28","Brasil","DF","BRASILIA","Fazenda Água Limpa (Córrego da Onça)","-47.941388","-15.954444","-47.941388","-15.954444",NA,NA,NA,"CEN00089084","CEN00089084","130",NA,"Exsicatas",NA,NA,NA,"2013","03",NA,NA,NA,NA,NA,NA,"5",NA
"420","2020-09-02 16:22:41-03","Cenargen","CEN","84646","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","B. M. T. Walter","Rogério F. do Rosário","2010","10","07","Brasil","DF","BRASILIA","APP - Guará EPTG.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Área úmida.","CEN00084646","CEN00084646","28",NA,"Exsicatas",NA,NA,NA,"2013","05",NA,"70570","auto",NA,NA,NA,"1",NA
"421","2020-09-02 16:22:41-03","Cenargen","CEN","75739","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","B. M. T. Walter","Bruno Machado Teles Walter","1994","07","15","Brasil","DF","BRASILIA","Fazenda água Limpa/UnB. Mata de galeria do córrego da Onça. Coletada no final da mata.","-47.9296989440918","-15.7797002792358","-4790000.0","-1593333.0","1050","1050","Botões florais creme. Anteras amarelas. Unicata com flor no UB. Folhas discolores ( face adaxial verde escuro, brilhante; adaxial verde claro). Local semi-encharcado mesmo na seca. Somente um ramo do indivíduo com flores. Doação da Flora do Brasil - Distrito Federal.","CEN00075739","CEN00075739 CEN00075739_1","2184",NA,"Exsicatas",NA,NA,NA,"2010",NA,NA,"70570","auto",NA,NA,NA,"2",NA
"422","2019-12-09 17:29:40-03","UFPR","EFC","11269","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Saueressig, D.","Saueressig, D.; Henke, J.M.","2011","10","07","Brasil","Santa Catarina","Água Doce","Água Doce/SC","-51.5560989379883","-26.9978008270264",NA,NA,NA,NA,"__COMMOM_NAME__: congonha-do-banhado","EFC011269",NA,"1549",NA,NA,NA,NA,NA,"2011","12","02","52743","auto",NA,NA,NA,NA,NA
"423","2019-12-09 17:29:40-03","UFPR","EFC","11851","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Blum, C.T.","Blum, C.T.","2013","11","22","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481","-49.2404","-25.4481","900","900","árvore com 4 m, frutos verdes e vinosos, floresta aluvial","EFC011851","EFC011851","1128",NA,NA,NA,NA,NA,"2013","11","22",NA,NA,NA,NA,NA,NA,NA
"424","2019-12-09 17:29:40-03","UFPR","EFC","15958","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Holsbach, B. A. V. D. A.","Holsbach, B.A.V.D.A.","2017","05","17","Brasil","Rio Grande do Sul","Porto Alegre","Fazenda Quero quero","-51.1508","-30.1216","-51.1508","-30.1216","60","60","Floresta em estágio médio, aluvial.Estepe Transição Floresta Estacional __COMMOM_NAME__: congonha","EFC015958",NA,"45",NA,NA,NA,NA,NA,"2017","05","17",NA,NA,NA,NA,NA,NA,NA
"425","2019-12-09 17:29:40-03","UFPR","EFC","466","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Dall Agnoll, R.T.","Seitz, R.","1984","08","23","Brasil","Paraná","Pinhais","Faz. Canguiri","-49.1324","-25.3896","-49.1324","-25.3896",NA,NA,"Árvore 5m em floresta secundária com araucária, 920m s.n.m. __COMMOM_NAME__: Congonha","EFC000466",NA,NA,NA,NA,NA,NA,NA,"2017","11","21",NA,NA,NA,NA,NA,NA,NA
"426","2019-12-09 17:29:40-03","UFPR","EFC","11805","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Blum, C.T.","Blum, C.T.","2013","11","22","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481","-49.2404","-25.4481","900","900","Árvore com 5 m de altura, flor creme esverdeada, frutos verdes, floresta aluvial","EFC011805","EFC011805","1125",NA,NA,NA,NA,NA,"2013","11","22",NA,NA,NA,NA,NA,NA,NA
"427","2019-12-09 17:29:40-03","UFPR","EFC","9678","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Roderjan, C.V.","Pacheco, G.","2002","09","12","Brasil","Paraná","Piraquara","Barragem Piraquara II","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 5m, comum em beira de capão inicial. Solo hidromórfico. Flores alvas. __COMMOM_NAME__: congonha","EFC009678",NA,"31",NA,NA,NA,NA,NA,"2002","09","21","12577","auto",NA,NA,NA,NA,NA
"428","2019-12-09 17:29:40-03","UFPR","EFC","3187","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Hatschbach, G.","Ziller, S.R.","1992","09","23","Brasil","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 5m, em capão sobre campo, 900m s.n.m. __COMMOM_NAME__: Congonha","EFC003187",NA,"223",NA,NA,NA,NA,NA,"1993","04","02","12577","auto",NA,NA,NA,NA,NA
"429","2019-12-09 17:29:40-03","UFPR","EFC","1450","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Dall Agnoll, R.T.","Kuniyoshi, Y.S.; Galvão, F.","1987","09","29","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arvoreta frequente em várzea, BR-277 __COMMOM_NAME__: Congonha","EFC001450",NA,"5230",NA,NA,NA,NA,NA,"2017","11","21","45291","auto",NA,NA,NA,NA,NA
"430","2019-11-13 11:17:39-03","USP","SPF","101711","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Mazine, FF","Tamashiro, JY","1995","06","12","Brasil","São Paulo","Lençóis Paulista",NA,"-48.8675","-22.651111","-48.8675","-22.651111",NA,NA,NA,"SPF00101711","SPF00101711","1098",NA,NA,NA,NA,NA,"1996","04",NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-13 11:17:39-03","USP","SPF","157466","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Keller, HA","Keller, HA","2001","09","07","Argentina","Misiones",NA,"Dep. Iguazú. Paraja Aguaray.",NA,NA,NA,NA,NA,NA,NA,"SPF00157466","SPF00157466","1213","Southern America",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-13 11:17:39-03","USP","SPF","168889","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Teixeira, AP","Teixeira, AP","2003",NA,NA,"Brasil","São Paulo","Rio Claro",NA,"-47.466667","-22.366667","-47.466667","-22.366667",NA,NA,NA,"SPF00168889","SPF00168889","2059",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-13 11:17:39-03","USP","SPF","179471","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Hatschbach, G","Tessmann, G","1948","10","08","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"SPF00179471","SPF00179471","s.n.",NA,NA,NA,NA,NA,"1964","11",NA,"25180","auto",NA,NA,NA,NA,NA
"434","2019-11-13 11:17:39-03","USP","SPF","30307","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Hatschbach, G","Kummrow, R","1981","09","17","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"SPF00030307","SPF00030307","1571",NA,NA,NA,NA,NA,"1981","12",NA,"45291","auto",NA,NA,NA,NA,NA
"435","2019-11-13 11:17:39-03","USP","SPF","13196","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","Mazine, FF","Hoehne, W","1951","08","05","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"SPF00013196","SPF00013196","s.n.",NA,NA,NA,NA,NA,"1997","02",NA,"17840","auto",NA,NA,NA,NA,NA
"436","2021-03-25 13:51:57-03","UNIVILLE","JOI","11023","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","M. Bolson","Frendrich,T.G.","2010","09","03","Brasil","Paraná","Piraquara","Piraquara.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"4 metros; HABITAT: Mata Ripária; HABITO: arbórea","JOI011023","JOI011023","115",NA,NA,NA,NA,NA,"2010","10","03","12577","auto",NA,NA,NA,NA,NA
"437","2019-10-07 09:10:54-03","UEFS","HUEFS","195413","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Bolson, M.","2010","08","09","Brasil","Paraná","Curitiba","Reserva Mata Viva.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Floresta Ombrófila Mista.","HUEFS0195413","HUEFS0195413","364",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"25180","auto","Asteranae",NA,NA,NA,NA
"438","2019-10-07 09:10:54-03","UEFS","HUEFS","179641","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Souza, L.C.","1998","03","17","Brasil","São Paulo","Itapetininga","Estaçao Experimental.","-48","-23.566667","48W0'0''","23S34'0''","645","645",NA,"HUEFS0179641","HUEFS0179641","66",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"439","2019-10-07 09:10:54-03","UEFS","HUEFS","194851","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Blum, C.T.","2010","08","22","Brasil","Paraná","Campo Largo","Rondinha, área rural.","-49.484167","-25.428611","49W29'3''","25S25'43''","920","920","Floresta Ombrófila Mista no estágio médio de sucessão.","HUEFS0194851","HUEFS0194851","10042",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"440","2019-10-07 09:10:54-03","UEFS","HUEFS","208528","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Motta, J.T.","2013","09","22","Brasil","Paraná","Coronel Domingos Soares","Fazenda São Geraldo.","-52.010833","-26.304167","52W0'39''","26S18'15''","1107","1107","Mata ciliar.","HUEFS0208528","HUEFS0208528","4075",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"441","2019-10-07 09:10:54-03","UEFS","HUEFS","32533","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Arbo, M.M.","1996","12","04","Argentina","Corrientes","San Roque","Estancia San Antonio, ca 30 Km al NE de Chavarría, camino a Concepción, 4 Km al E de la ruta, al E del casco. Interior de isleta de monte","-58.322222","-28.796667","58W19'20''","28S47'48''",NA,NA,NA,"HUEFS0032533","HUEFS0032533","7006",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"442","2019-10-07 09:10:54-03","UEFS","HUEFS","32600","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Arbo, M.M.","1996","10","25","Argentina","Corrientes","San Roque","Estancia Caagazú, 11 Km NE de Chavarría camino e Tacuaritas, potrero Plantel, aprox. 3 Km al W del casco Borde e interior de isleta de selva a orillas de un arroyo",NA,NA,NA,NA,NA,NA,NA,"HUEFS0032600","HUEFS0032600","6860",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"443","2019-10-07 09:10:54-03","UEFS","HUEFS","45032","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Faxina, C.","2009","08","05","Brasil","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.228333","-23.104444","54W13'42''","23S6'16''",NA,NA,"Cerrado.","HUEFS0045032","HUEFS0045032","110",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"444","2019-10-07 09:10:54-03","UEFS","HUEFS","195380","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Bolson, M.","2010","09","03","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Floresta Ripária.","HUEFS0195380","HUEFS0195380","397",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"12577","auto","Asteranae",NA,NA,NA,NA
"445","2019-10-07 09:10:54-03","UEFS","HUEFS","7342","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Coura, A.B.","1980","09","10","Brasil","Rio Grande do Sul","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,NA,"HUEFS0007342","HUEFS0007342","23",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"44498","auto","Asteranae",NA,NA,NA,NA
"446","2019-10-07 09:10:54-03","UEFS","HUEFS","195412","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Bolson, M.","2010","08","09","Brasil","Paraná","Curitiba","Capão da Educação Física.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Floresta Ombrófila Mista.","HUEFS0195412","HUEFS0195412","363",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"25180","auto","Asteranae",NA,NA,NA,NA
"447","2019-10-07 09:10:54-03","UEFS","HUEFS","195403","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Bolson, M.","2010","08","09","Brasil","Paraná","Curitiba","Reserva Mata Viva.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Floresta Ombrófila Mista.","HUEFS0195403","HUEFS0195403","354",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"25180","auto","Asteranae",NA,NA,NA,NA
"448","2019-10-07 09:10:54-03","UEFS","HUEFS","64362","PreservedSpecimen","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard",NA,"Hoehne, W.","1951","08","05","Brasil","São Paulo","Jundiaí","Sítio do Senhor Vallim.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"HUEFS0064362","HUEFS0064362","SPF13196",NA,NA,NA,"Angiospermae","Aquifoliales",NA,NA,NA,"17840","auto","Asteranae",NA,NA,NA,NA
"449","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278600F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0278600F","V0278600F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"450","2019-06-11 12:37:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,"RRC ID Flag","J. L. Waechter","2003","9","21","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,NA,NA,"1699","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1699"
"451","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278608F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278608F","V0278608F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"452","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278601F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0278601F","V0278601F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"453","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278602F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0278602F","V0278602F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"454","2019-01-26 18:42:16-02","F","FMNH-SEEDPLANTS","V0278603F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,"W. G. F. Herter","1933","11",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"V0278603F","V0278603F_01","1624","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"455","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278604F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0278604F","V0278604F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"456","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278605F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0278605F","V0278605F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"457","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278606F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278606F","V0278606F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"458","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278607F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278607F","V0278607F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"459","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278609F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278609F","V0278609F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"460","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278610F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278610F","V0278610F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"461","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278611F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278611F","V0278611F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"462","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278612F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278612F","V0278612F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"463","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278613F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278613F","V0278613F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"464","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278614F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278614F","V0278614F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"465","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278615F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278615F","V0278615F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"466","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278616F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278616F","V0278616F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"467","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278617F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278617F","V0278617F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"468","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278618F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278618F","V0278618F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"469","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278619F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278619F","V0278619F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"470","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278620F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278620F","V0278620F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"471","2015-03-13 19:31:55-03","F","FMNH-SEEDPLANTS","V0278621F","PreservedSpecimen","Plantae","Icacinaceae","Citronella","gongonha","Citronella gongonha",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0278621F","V0278621F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"472","2019-01-25 15:39:16-02","IAC","IAC","24757","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","M.M. Arbo et al.","M.M. Arbo et al.","1979","08","31","Argentina","Misiones","Apóstoles","6 Km S de San José","-55.7667","-27.9167","-55.7667","-27.9167",NA,NA,NA,NA,NA,"2325",NA,NA,NA,NA,NA,"1979","08","31",NA,NA,NA,NA,NA,NA,NA
"473","2019-01-25 15:39:16-02","IAC","IAC","29939","S","Plantae","Cardiopteridaceae","Citronella","gongonha","Citronella gongonha","(Mart.) R.A.Howard","G.F. Árbocz","G.F. Árbocz","1993","11","19","Brasil","Minas Gerais","Andradas","Sítio Sr Antonio","-46.5692","-22.0681","-46.5692","-22.0681",NA,NA,NA,NA,NA,"43",NA,NA,NA,NA,NA,"1993","11","19",NA,NA,NA,NA,NA,NA,NA
