"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","typeStatus"
"141","2020-07-23 12:05:56-03","CEPLAC","CEPEC","1930","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"D. S. Carneiro-Torres","R. P. Belém","2213","1966","05","16",NA,"Brasil","Bahia","ITACARÉ","Rod. Itacaré/Ubaitaba.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,"0W0'0","0S0'0",NA,"30/06/2004",NA,NA
"142","2020-07-23 12:05:56-03","CEPLAC","CEPEC","13280","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"G. C. Moreira & D. C.-Torres","S. A. Mori","9392","1987","09","03",NA,"Brasil","Bahia","ITAMBÉ","Rod. BA-265, KM 8 do trecho BR-415 (cruzamento)/Caatiba e a 15Km NW de Itapetinga em linha reta, próx. à Faz. São João.","-40.6244010925293","-15.2449998855591",NA,NA,NA,NA,NA,NA,NA,NA,"56583","auto",NA,NA,NA,NA,"30/05/2004",NA,NA
"143","2020-07-23 12:05:56-03","CEPLAC","CEPEC","21390","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,"D. S. Carneiro-Torres","J. L. Hage","316","1979","09","28",NA,"Brasil","Bahia","UNA","Ramal para a torre da Embratel. Serra Boa, com 4Km de extensão. Entrada no Km 53 do trecho Buerarema/Camacan BR-101, a direita.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll> Penão, urtiga-cansanção",NA,NA,NA,NA,NA,NA,"36070","auto",NA,"0W0'0","0S0'0",NA,"30/06/2004",NA,NA
"144","2020-11-19 14:06:09-03","Unimontes","MCMG","6035","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax",NA,"Vidal, C.V.",NA,"2018","04","09",NA,"Brasil","Minas Gerais","Janaúba","Floresta estacional decidual","-43.3975","-15.906667",NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W 23' 51","15S 54' 24",NA,NA,NA,NA
"145","2020-11-19 14:06:09-03","Unimontes","MCMG","524","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.)","Santos R.M.","Luz, G.R. | Coutinho, E.S. | Dantas, I.M. | Mota, G.S. | Mota, N.M. | Oliveira, M.H. | Rodrigues, P.L. | Silva, D.L. | Souza, M.L. | Souza, S.R. | Veloso, C.V.R.A. |","31",NA,NA,NA,NA,"Brasil","Minas Gerais","Manga","Parque Estadual da Mata Seca","-43.932201385498","-14.7558002471924",NA,NA,NA,NA,NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-01 14:57:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax & K.Hoffm.","Oliveira, CC","Oliveira, CC","496","2016","11","10","Southern America","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, estrada para Comunidade Maranhão, mata","-41.05","-16.4",NA,"Árvore 8 a 20 m",NA,NA,NA,NA,"2016","11",NA,NA,"10","-41.05","-16.4",NA,NA,NA,NA
"147","2019-11-01 14:57:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax & K.Hoffm.","Oliveira, CC","Oliveira, CC","494","2016","11","10","Southern America","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, estrada para Comunidade Maranhão, mata","-41.05","-16.4",NA,"Árvore 8 a 20 m",NA,NA,NA,NA,"2016","11",NA,NA,"10","-41.05","-16.4",NA,NA,NA,NA
"148","2019-11-01 14:57:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax & K.Hoffm.","Oliveira, CC","Oliveira, CC; Sodré, RC; Antunes, LLC; Souza, AO; Mendes, TP","526","2017","03","15","Southern America","Brasil","São Paulo","Campinas","Instituto Agronômico de Campinas, em frente ao Setor de Fitoquímica","-47.076667","-22.868056",NA,"Árvores 25 a 30 m",NA,NA,NA,NA,"2017","03",NA,NA,"15","-47.076667","-22.868056",NA,NA,NA,NA
"149","2019-11-01 14:57:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax & K.Hoffm.","Oliveira, CC","Oliveira, CC","500","2016","11","13","Southern America","Brasil","Minas Gerais","Jacinto","BR 367, estrada Jacinto para Almenara","-40.317778","-16.145",NA,"Árvore 8 m",NA,NA,NA,NA,"2016","11",NA,NA,"13","-40.317778","-16.145",NA,NA,NA,NA
"150","2019-11-01 14:57:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax & K.Hoffm.","Oliveira, CC","Oliveira, CC; Schliewe, MA","358","2016","03","10","Southern America","Brasil","Bahia","Ilhéus","CEPEC","-39.233056","-14.768333",NA,"Árvores 20 m",NA,NA,NA,NA,"2016","03",NA,NA,"10","-39.233056","-14.768333",NA,NA,NA,NA
"151","2019-11-01 14:57:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax & K.Hoffm.","Oliveira, CC","Oliveira, CC","493","2016","11","08","Southern America","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, Comunidade Poção","-41.05","-16.4",NA,"Árvore 15 a 18 m",NA,NA,NA,NA,"2016","11",NA,NA,"08","-41.05","-16.4",NA,NA,NA,NA
"152","2019-11-01 14:57:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax & K.Hoffm.","Oliveira, CC","Oliveira, CC","504","2016","11","15","Southern America","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, Fazenda Porto Alegre, borda de mata","-41.123333","-16.415833",NA,"Árvore 15 m",NA,NA,NA,NA,"2016","11",NA,NA,"15","-41.123333","-16.415833",NA,NA,NA,NA
"153","2019-11-01 14:57:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax & K.Hoffm.","Oliveira, CC","Oliveira, CC","495","2016","11","10","Southern America","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, estrada para Comunidade Maranhão, mata","-41.05","-16.4",NA,"Árvore 8 a 20 m",NA,NA,NA,NA,"2016","11",NA,NA,"10","-41.05","-16.4",NA,NA,NA,NA
"154","2021-03-04 15:44:35-03","IF","SPSF","01331","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","((Müll.Arg.)) Pax","C.C.Oliveira","M.S.Pirajá","s/n",NA,NA,NA,"América do Sul","Brasil","BA","Nazareth",NA,NA,NA,NA,"COLETA: Nome Vulgar: Pinhão; GEOGRAFIA: Na mata.;",NA,NA,NA,NA,"2018","10",NA,NA,"20",NA,NA,"Magnoliopsida",NA,NA,NA
"155","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Jatropha","oligandra","Jatropha oligandra","Müll.Arg.",NA,"Peckolt, T","173",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro, prope Canta Gallo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:03:56-03","IBt","SP","38948","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","Pax","Casas, JF","Bondar, G","2105","1937","08","13",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:03:56-03","IBt","SP","38948a","Carpo","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","Pax","Casas, JF","Bondar, G","2105","1937","08","13",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:03:56-03","IBt","SP","452670","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","Pax","Cordeiro, I","Lombardi, JA; et al.","5597","2003","08","26",NA,"Brasil","Minas Gerais","Santa Maria do Salto","Estrada Santa maria do Salto/Alto Cariri","-40.043056","-16.260278",NA,NA,NA,NA,"235","235","2014","04",NA,NA,NA,"-40.043056","-16.260278",NA,NA,NA,NA
"159","2020-11-19 09:29:00-03","IBt","SP","350189","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","Pax","Casas, JF","Queiroz, LP; Crepaldi, IC","2169","1989","02","23",NA,"Brasil","Bahia","Vitória da Conquista","ao longo da BR-262.&nf;Caatinga.","-40.8394012451172","-14.8661003112793",NA,"Árvore latescente (látex branco leitoso) de ca. 5m com tronco apresentando ramos curtos com grande concentração de tricomas urticantes. Folhas membranáceas. Botões verdes. Fruto com epicarpo revestido por pêlos urticantes e endocarpo lenhoso, indeisc",NA,NA,"350","350","2002","12","70493","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:03:56-03","IBt","SP","267936","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","Pax","Casas, JF","Leitão Filho, HF","s.n.","1972","04","20",NA,"Brasil","São Paulo","Campinas","Cultivada no arboreto da SBE na F. Santa Elisa.","-47.060001373291","-22.8999996185303",NA,"Árvore com 15m de altura; flores creme.",NA,NA,NA,NA,"2002","12","23900","auto",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:03:56-03","IBt","SP","331411","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","Pax","Casas, JF","Salviani, ER","s.n.","1998","10","15",NA,"Brasil","São Paulo","Campinas","Fazenda Santa Elisa, ao lado da Capela.","-47.060001373291","-22.8999996185303",NA,"Árvore ca. 15m de altura, flores creme, frutos velhos secos.",NA,NA,NA,NA,"2002","12","23900","auto",NA,NA,NA,NA,NA,NA,NA
"162","2014-09-23 10:57:27-03","G","G","G00434351","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","Fernández Casas, J.","Peckolt, T.","173",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00434351",NA,NA,NA,"2005","01",NA,NA,"01","-42.9125","-22.48222222",NA,NA,NA,"TYPUS of Jatropha oligandra Müll. Arg."
