"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"352","2019-11-01 15:03:26-03","UnB","UB","11849","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Taxonomy Class of Universidade de Brasília","Proença, CEB; Duval, FG; Teles, AM; Noletto, LG; Paiva, JGA; Cornélio, IN","2611","2002","05","10","Southern America","Brasil","Distrito Federal","Brasília","Parque Olhos D'Água - Asa Norte, Plano Piloto","-47.887778","-15.744444",NA,"Árvore 8 x 55 cm. Flores branca. Botões florais cremes com globo petalífero branco. Casca fissurada.; 8m. Flor branca; Cerrado perturbado.",NA,NA,NA,"1050","1050",NA,NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA,NA
"353","2019-11-01 15:03:26-03","UnB","UB","137888","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Proença, CEB","Ianhez, ML; Nogales, T","128","2010","05","28","Southern America","Brasil","Distrito Federal","Brasília","Memorial das Idades do Brasíl","-47.804444","-15.78",NA,"Árvore 4m. Flores brancas abertas. Botões brancos. Frutos verde piloso imaturo; Cerrado Sensu Stricto",NA,NA,NA,NA,NA,NA,NA,"2010","08","-47.804444","-15.78",NA,NA,"09",NA,NA,NA
"354","2019-11-01 15:03:28-03","UnB","UB","148778","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Heringer, EP","7075","1959","07","19","Southern America","Brasil","Minas Gerais",NA,"Margem Rodovia Brasília, próximo Rio das Almas 56km de Paraopeba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 15:03:28-03","UnB","UB","148779","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Martins, VLC","Heringer, EP","5682","1957","08","10","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Rasgão, 3km de Paraopeba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-01 15:03:28-03","UnB","UB","148781","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Bocage, A","Magalhães, M","1736","1959","04",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Árvore 6m.; Cerrado de chapada.",NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-01 15:03:28-03","UnB","UB","149634","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Proença, CEB","Ianhez, ML; Nogales, T","128","2010","05","28","Southern America","Brasil","Distrito Federal","Brasília","Memorial das Idades do Brasíl","-47.804444","-15.78",NA,"Árvore 4m. Flores brancas abertas. Botões brancos. Frutos verde piloso imaturo; Cerrado Sensu Stricto",NA,NA,NA,NA,NA,NA,NA,"2010","08","-47.804444","-15.78",NA,NA,"09",NA,NA,NA
"358","2019-11-01 15:03:28-03","UnB","UB","182917","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Santos, JR","Santos, JR; Neiva, CAF","377","2006","06","23","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília - próximo a cerca entre o portão 6 e 7","-47.5605","-15.375",NA,"Árvore. Flor branca; Cerrado sensu stricto (Cerrado ralo). Relevo plano. Latossolo arenoso",NA,NA,NA,"1091","1091",NA,NA,NA,NA,"-47.5605","-15.375",NA,NA,NA,NA,NA,NA
"359","2019-11-01 15:03:28-03","UnB","UB","208399","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Rios, MNS","168","2013","09","11","Southern America","Brasil","Distrito Federal","Planaltina","Reserva da Embrapa Cerrados","-47.716667","-15.633333",NA,"Projeto Década; Árvore de ca. de 7m; folhas compostas digitadas, as novas cor de vinho claro; frutos fechados, verde-escuros, pilosos; Cerrado sentido restrito",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.716667","-15.633333",NA,NA,NA,NA,NA,NA
"360","2019-11-01 15:03:28-03","UnB","UB","181280","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Yoshikawa, VN","Faria, CA; Dias, EBA; Moreira, GA; Nogueira, LMG","130","2006","06","29","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasilia-DF","-47.946944","-15.7375",NA,"Árvore com 3 m. de altura; flor branca; anteras jovens vermelhas.; Campo sujo; relevo plano; latossolo.",NA,NA,NA,NA,NA,NA,NA,"2017","09","-47.946944","-15.7375",NA,NA,NA,NA,NA,NA
"361","2019-11-01 15:03:28-03","UnB","UB","194726","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Fernandes, MH; et al.","70","2012","04","19","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II","-47.639167","-15.760278",NA,"Árvore 15m. Flor branca; Cerrado típico antropizado. Relevo levemente inclinado. Latossolo vermelho",NA,NA,NA,"968","968",NA,NA,NA,NA,"-47.639167","-15.760278",NA,NA,NA,NA,NA,NA
"362","2019-11-01 15:03:28-03","UnB","UB","198018","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Vale, GD","Vale, GD; Fontes, CG; Moreira, GA","86","2006","09","18","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira - Beira da estrada, na entrada da fazenda","-48.008056","-15.897222",NA,"Alguns frutos verdes; Fruto marrom. Árvore com cerca de 5 m de altura; Cerrado ralo. Levemente acidentado. Latossolo vermelho amarelo",NA,NA,NA,"1106","1106",NA,NA,"2006","11","-48.008056","-15.897222",NA,NA,NA,NA,NA,NA
"363","2019-11-01 15:03:28-03","UnB","UB","201111","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Lima, AS","Lima, AS; Nogueira, ACR","156","2013","07","17","Southern America","Brasil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","-47.92413","-15.794154",NA,"Com fruto e semente (carpoteca)&nf;; Cerrado sentido restrito",NA,NA,NA,"1160","1160",NA,NA,"2013","12","-47.92413","-15.794154",NA,NA,"17",NA,NA,NA
"364","2019-11-01 15:03:28-03","UnB","UB","21045","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Incógnito","Fontella, J","725","1976",NA,NA,"Southern America","Brasil","Goiás","Formosa","Formosa","-47.3344","-15.5372",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.3344","-15.5372",NA,NA,NA,NA,NA,NA
"365","2019-11-01 15:03:28-03","UnB","UB","21046","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Incógnito","Pires, JM","9810","1963","07","07","Southern America","Brasil","Goiás","Cristalina","Cristalina","-47.6136","-16.7686",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA
"366","2019-11-01 15:03:28-03","UnB","UB","21077","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Pastore, JFB","Ratter, JA","3155","1976","06","12","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA
"367","2019-11-01 15:03:28-03","UnB","UB","21079","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Pastore, JFB","Ratter, JA","3475","1976","08","24","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA
"368","2019-11-01 15:03:28-03","UnB","UB","21083","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Incógnito","Taxonomy Class of Universidade de Brasília","964","1993","06","11","Southern America","Brasil","Distrito Federal","Brasília","Centro Olímpico","-47.866667","-14.766667",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.866667","-14.766667",NA,NA,NA,NA,NA,NA
"369","2019-11-01 15:03:28-03","UnB","UB","21081","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Pastore, JFB","Ratter, JA","3903","1976","11","03","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA
"370","2019-11-01 15:03:28-03","UnB","UB","21082","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Proença, CEB","Incógnito","5","2003","11","13","Southern America","Brasil","Distrito Federal","Planaltina",NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-01 15:03:28-03","UnB","UB","21084","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Pastore, JFB","Paixão, ILSC","7","1980","11",NA,"Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA
"372","2019-11-01 15:03:28-03","UnB","UB","21085","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Incógnito","Kirkbride Junior, JH","4395","1981","08","24","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.65","-16.033333",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.65","-16.033333",NA,NA,NA,NA,NA,NA
"373","2019-11-01 15:03:28-03","UnB","UB","21088","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Incógnito","Nitikman, LZ","197","1984","05","10","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA
"374","2019-11-01 15:03:28-03","UnB","UB","21090","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Incógnito","Heringer, EP","8443","1961","06","28","Southern America","Brasil","Distrito Federal","Guará",NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-01 15:03:28-03","UnB","UB","21091","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Incógnito","Taxonomy Class of Universidade de Brasília","929","1993","06","11","Southern America","Brasil","Distrito Federal","Brasília","Centro Olímpico","-47.866667","-15.766667",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.866667","-15.766667",NA,NA,NA,NA,NA,NA
"376","2019-11-01 15:03:28-03","UnB","UB","21092","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Incógnito","Nitikman, LZ","196","1984","05","10","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA
"377","2019-11-01 15:03:28-03","UnB","UB","21131","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Paula, JE","Mendes, ICA","150","1995","10","08","Southern America","Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 15:03:28-03","UnB","UB","21132","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Martins, VLC","Silva, N","31","1981","08","03","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.866667","-15.766667",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.866667","-15.766667",NA,NA,NA,NA,NA,NA
"379","2019-11-01 15:03:28-03","UnB","UB","21133","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Martins, VLC","Irwin, HS","10703","1965","11","26","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 15:03:28-03","UnB","UB","21134","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Ribeiro, JF","Haridasan, M","MH380","1983","08",NA,"Southern America","Brasil","Distrito Federal","Planaltina","Área do CPAC",NA,NA,NA,"Cerradão.",NA,NA,NA,NA,NA,NA,NA,"1983","10",NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-01 15:03:28-03","UnB","UB","21136","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Silva, AP","Silva, AP","128","2000","11","15","Southern America","Brasil","Distrito Federal","Planaltina",NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 15:03:28-03","UnB","UB","21141","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Proença, CEB","Gottsberger, GK","31170998","1998","09","17","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.583333","-15.583333",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.583333","-15.583333",NA,NA,NA,NA,NA,NA
"383","2020-07-29 09:05:02-03","UnB","UB","217216","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Pinto, JRR","Rocha, LGS; Pinto, JRR","7","2017","05","14","Southern America","Brasil","Goiás","Cocalzinho de Goiás","Parque Estadual dos Pirineus","-48.824444","-15.800278",NA,"Hábito arbóreo; Cerrado Rupestre",NA,NA,NA,"1100","1385",NA,NA,"2017","05","-48.824444","-15.800278",NA,NA,"14",NA,NA,NA
"384","2019-11-01 15:03:28-03","UnB","UB","27322","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Duarte, MC","Ratter, JA; Bridgewater, S; Fonsêca Filho, J; Lima, JCM","7849","1997","10","30","Southern America","Brasil","Tocantins","Lajeado","55km from Palmas on the road to Tocantínia, near mouth of the Ribeirão Lajeado","-48.35","-9.75",NA,"With furrowed bark.; Tree 7m x 25cm; Cerrado sensu stricto with the majotity of the taller trees about 7m.",NA,NA,NA,"290","290",NA,NA,"2010","08","-48.35","-9.75",NA,NA,NA,NA,NA,NA
"385","2019-11-01 15:03:28-03","UnB","UB","3310","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Robyns, A","Irwin, HS; Soderstrom","5687","1964","08","28","Southern America","Brasil","Distrito Federal",NA,"Ca. 35km S of Brasília on road to Belo Horizonte",NA,NA,NA,"Gnarled tree. Only 1 seen.; Tree 4m. Fruto verde-green.; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 15:03:28-03","UnB","UB","9105","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Proença, CEB","Brito, DS; Milhomens, LC","90","2000","08","18","Southern America","Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-48.055","-16.048333",NA,"Fruto na carpoteca.; Árvore 7m; Cerrado sensu stricto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.055","-16.048333",NA,NA,NA,NA,NA,NA
"387","2020-09-30 10:52:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Martins, MS; Miguel, EP; Santos, ML; Sena Jr, OD; Oliveira, KN","MSM120","2020","02","01","Southern America","Brasil","Tocantins","Palmas","Parque Estadual da Serra do Lajeado. Fragmento florestal de aproximadamente 10 há, próximo a uma das entradas do parque","-48.178583","-10.187144",NA,"Monitoramento de parcelas permanentes, UnB #?# Dep. Eng. Florestal. Parcela permanente: 52, Ind: 2517. Folhas jovens; Árvore. DAP: 6,8 cm; Ht: 6 m; Cerradão. Solo com pedras de canga. Relevo levemente ondulado. Estrato graminoso presente. Dossel um pou",NA,NA,NA,"650","650",NA,NA,NA,NA,"-48.178583","-10.187144",NA,NA,NA,NA,NA,NA
"388","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Norrana, K; Farinasso, HC","RBS 6_20","2019","12","11","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.885278","-15.956667",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca. 2m. Estéril; Cerrado denso. Latossolo vermelho amarelo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.885278","-15.956667",NA,NA,NA,NA,NA,NA
"389","2019-11-01 15:03:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Chacel, FC","Chacel, FC; Andrade, AJM","226NA03","2017","09","23","Southern America","Brasil","Distrito Federal","Brasília","São Sebastião. Núcleo Rural Nova Bethânia. Chácara Retiro. Propriedade de Nina e Alaércio Barbetta","-47.746667","-16.014167",NA,"Arbórea; Agrofloresta",NA,NA,NA,"1018","1018",NA,NA,"2017","11","-47.746667","-16.014167",NA,NA,"25",NA,NA,NA
"390","2019-11-01 15:03:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Taxonomy Class of Universidade de Brasília","1004","1993","06","22","Southern America","Brasil","Distrito Federal","Brasília","Centro Olímpico Campus UNB","-47.866667","-15.766667",NA,"Árvore, 5 m de altura, DAP 90 cm, folha pilosa, discolor, flor branca, caule suberoso; Região do Cerrado",NA,NA,NA,"995","995",NA,NA,NA,NA,"-47.866667","-15.766667",NA,NA,NA,NA,NA,NA
"391","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Projeto Barcode Cerrado; Proença, CEB; Vasconcelos, TNC; Araújo, LT; Marques, NM","RBS 7_85","2019","12","23","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.882239","-15.941111",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca. 5m. Estéril; Cerrado ralo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.882239","-15.941111",NA,NA,NA,NA,NA,NA
"392","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Projeto Barcode Cerrado; Faria, JEQ; Farinasso, HC; Pinheiro, JDS; Santos, KF; Andrade, RR","RBS 10_s.n.","2020","03","07","Southern America","Brasil","Distrito Federal","Brasília","Área antropizada na frente do IBGE","-47.867778","-15.9625",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Sem voucher; Árvore, ca. 2,5m; Cerrado sensu stricto. Solo vermelho sem rochas. Grau de pertubação alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.867778","-15.9625",NA,NA,NA,NA,NA,NA
"393","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Projeto Barcode Cerrado; Proença, CEB; Paiva, LT; Silva, CFS; Lima, ATF; Farinasso, HC","RBS 1_85","2020","01","22","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.878889","-15.949722",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 3m; Cerrado denso com árvores de até 11m e elementos de Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.878889","-15.949722",NA,NA,NA,NA,NA,NA
"394","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Projeto Barcode Cerrado; Proença, CEB; Souza, AFM; Farinasso, RC; Farinasso, HC","RBS 8_40","2019","12","18","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.865556","-15.939722",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 3m; Cerrado denso. Latossolo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.865556","-15.939722",NA,NA,NA,NA,NA,NA
"395","2019-11-01 15:03:28-03","UnB","UB","21130","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Martins, VLC","Irwin, HS","15800","1966","05","12","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,".",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-01 15:03:28-03","UnB","UB","15707","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Oliveira Filho, IMX","Oliveira Filho, IMX","54","2004","04","02","Southern America","Brasil","Distrito Federal","Brasília","Parque Olhos D'agua","-47.9296989440918","-15.7797002792358",NA,"Botões florais castanho-claros com ápice rosado. Caule cinza claro, profundamente fissurado, copa irregular e tortuosa.; Arvoreta 4,5m; Cerrado senso restrito perturbado.",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-01 15:03:28-03","UnB","UB","21138","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Incógnito","Lima, A","51","1966","06","15","Southern America","Brasil","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,".",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-01 15:03:28-03","UnB","UB","21128","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A. St.-Hil., Juss. & Cambess.) A. Robyns","Bocage, A","Irwin, HS","8085","1965","09","08","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,".",NA,NA,"tomentosa",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-01 15:03:28-03","UnB","UB","21129","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A. St.-Hil., Juss. & Cambess.) A. Robyns","Martins, VLC","Heringer, EP","12799","1973","06","15","Southern America","Brasil","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,".",NA,NA,"tomentosa",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
