"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","identifiedBy","maximumElevationInMeters","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"209","2019-12-09 17:29:15-03","UFPR","EFC","4050","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Kuniyoshi, Y.S.; Tiepolo, G.","5500","1994","01","05",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,"Manguezal __COMMOM_NAME__: Ceboleiro, cebolama","EFC004050",NA,"30514","auto","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-12-09 17:29:15-03","UFPR","EFC","1295","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Kuniyoshi, Y.S.; Roderjan, C.V.","5108","1986","12","08",NA,"Brasil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,"Herbácea frequente em manguezal, na transição para água doce. Flores alvas. __COMMOM_NAME__: Ceboleiro-da-praia","EFC001295",NA,"24916","auto","Hatschbach, G.",NA,NA,"1987","01","01",NA,NA,NA,NA,NA,NA
"211","2019-12-09 17:29:15-03","UFPR","EFC","7659","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Kuniyoshi, Y.S.; Curcio, G.R.; Rachwal, M.","6100","1997","04","11",NA,"Brasil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,"Herbácea abundante nos remansos do rio, formando grandes manchas, as vezes associado ao piri. __COMMOM_NAME__: Cebolana","EFC007659",NA,"24916","auto","Kuniyoshi, Y.S.",NA,NA,"1997","04","11",NA,NA,NA,NA,NA,NA
"212","2019-12-09 17:29:15-03","UFPR","EFC","9256","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Borgo, M.; Silva, S.M.; Reinert, B.L.","640","2000","02","11",NA,"Brasil","São Paulo","Iguape","Rio Suá-Mirim","-47.5499992370605","-24.7000007629395",NA,"Herbácea rizomatosa com flores de tépalas alvas, estilete e filetes vinosos, em orla de manguezal na margem do rio.","EFC009256",NA,"55628","auto","Borgo, M.",NA,NA,"2000","02","01",NA,NA,NA,NA,NA,NA
"213","2019-11-13 11:14:17-03","USP","SPF","162000","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","amazonicum","Crinum amazonicum","Ravenna","isotype","Campbell, DG; Nelson, BW; Ramos, JF; Insley, JC","P21213","1974","06","22",NA,"Brasil","Amazonas","Lábrea","Lago Marraha, Seringal São Clemente, Rio Purus. Varzea forest.","-64.7981033325195","-7.25860977172852",NA,"1m tall; fls. green.","SPF00162000","SPF00162000","376410","auto","Ravenna, P",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"214","2014-04-30 10:56:55-03","FSL","HFSL","6694","S","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Araújo, M.J.B. de","06","2012","10","25","Southern America","Brasil","Rondônia","Porto Velho","Bairro Conceição","-63.9039","-8.76194",NA,"O delicado e perfumado. É uma erva perene, com um bulbo de cebola. As folhas são eretas a se espalhar, com bulbo em uma longa haste de flor que é separado das folhas, na cor branco a branco rosa. ; DE",NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-03-05 14:10:44-03","UNEMAT","HPAN","3464.1","PreservedSpecimen","Plantae","Magnoliidae","Asparagales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Carniello, MA; Santos, TM","5036","2014","05","12","América","Brasil","Mato Grosso","Cáceres","Assentamento Laranjeira I, Propriedade da Cleonice","-57.559861","-16.558778",NA,"Estudo da composição e uso das plantas presentes nas áreas próximas ás residências das propriedades estabelicidads na região de nascentes de água do Assentamento Laranjeira I, Cáceres-MT","HPAN000003464.1",NA,NA,NA,"Carniello, MA","140","140",NA,NA,NA,"-57.559861","-16.558778",NA,NA,NA,NA
"216","2019-10-07 09:19:43-03","UEFS","HUEFS","182497","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Popovkin, A.V.","1018","2012","01","08",NA,"Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.05","-12.016667",NA,"Riparian forest.","HUEFS0182497","HUEFS0182497",NA,NA,NA,"100","100",NA,NA,NA,"38W3'","12S1'","Lilianae",NA,NA,NA
"217","2019-10-07 09:19:43-03","UEFS","HUEFS","21666","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Silva, J.M.","1450","1995","02","27",NA,"Brasil","Paraná","São Miguel das Matas","Rio do Capivara",NA,NA,NA,"Margem de rio sujeito a enchente do mar.","HUEFS0021666","HUEFS0021666",NA,NA,"J.Dutilh","4","3","2017","03",NA,NA,NA,"Lilianae",NA,NA,NA
"218","2019-10-07 09:19:43-03","UEFS","HUEFS","179032","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Esteves, F.",NA,"2011","07","03",NA,"Brasil","Bahia","Cachoeira","Margem do Rio Paraguaçu, dentro da água.amar","-38.9557991027832","-12.6183004379272",NA,NA,"HUEFS0179032","HUEFS0179032","26884","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"219","2019-06-11 13:51:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens",NA,NA,"Ll. Williams","3038","1929","9","4","South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"3038",NA
"220","2019-03-20 14:04:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens",NA,NA,"I. Huamantupa et al.",NA,"2009","10","17","South America","Peru","Loreto","Maynas Province, Santa Clotilde District","Campsite #1 (Curupa) on Rapid Biological and Social Inventory #22.","-73.01866667","-2.88502778",NA,NA,NA,NA,NA,NA,NA,"160","125",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"221","2019-06-11 13:51:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens",NA,NA,"G. Villa","789","2000","12","16","South America","Ecuador","Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"222","2019-06-11 13:49:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens",NA,NA,"R. B. Foster","11401","1986","9","17","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"11401",NA
"223","2019-06-11 13:50:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens",NA,NA,"J. S. de la Cruz","1943","1922","9","3","South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"1943",NA
"224","2019-06-11 13:49:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens",NA,NA,"J. A. Steyermark","56834","1944","5","29","South America","Venezuela","Yaracuy",NA,NA,"-69.1667","10.3333",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"56834",NA
"225","2020-07-23 11:56:40-03","CEPLAC","CEPEC","21554","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum",NA,NA,"R. M. Harley","18261","1977","01","25",NA,"Brasil","Bahia","UNA","4Km ao N de Comandatuba Ao SE de Uma.",NA,"-15.316667",NA,NA,NA,NA,NA,NA,"J. Dutilho",NA,NA,NA,NA,NA,"39W0","15S19'0",NA,"21/02/2008",NA,NA
"226","2020-07-23 11:56:40-03","CEPLAC","CEPEC","22839","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum",NA,NA,"A. M. de Carvalho","474","1985","02","09",NA,"Brasil","Bahia","BELMONTE","A 26Km ao S da cidade.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"71281","auto","J. Dutilho",NA,NA,NA,NA,NA,NA,NA,NA,"21/02/2008",NA,NA
"227","2020-07-23 11:56:40-03","CEPLAC","CEPEC","45264","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum",NA,NA,"G. Hatschbach","50733","1986","11","08",NA,"Brasil","Bahia","MUCURÍ","Arredores da cidade.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,"78440","auto","J. Dutilho",NA,NA,NA,NA,NA,NA,NA,NA,"21/02/2008",NA,NA
"228","2020-07-23 11:56:40-03","CEPLAC","CEPEC","8754","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum",NA,NA,"A. Eupunino","282","1972","09","20",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Km 14 Rod. p/ Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"49584","auto","J. Dutilho",NA,NA,NA,NA,NA,NA,NA,NA,"21/02/2008",NA,NA
"229","2019-11-01 15:12:41-03","UnB","UB","187150","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Heringer, EP","14850","1975","08","28","Southern America","Brasil","Distrito Federal","Brasília","W3 Sul, 706, M, 61","-47.9296989440918","-15.7797002792358",NA,"Planta bulbosa, flores alvas ornamentais visitadas por uma mosca azul que a procura talvez pelo perfume que exala.","UB0000427","UB0000427","70570","auto","Oliveira, RS",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:12:41-03","UnB","UB","194848","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Amaryllidaceae","Crinum","commelyni","Crinum commelyni","Jacq.",NA,"Hatschbach, G","39778","1977","03","03","Southern America","Brasil","Paraná ","Antonina","Ilha do Barbosa","-48.7118988037109","-25.4286003112793",NA,"Flor alva, anteras e estames pupúreos; Orla do mangue","UB0000428","UB0000428 UB0000428_1","38300","auto","Hatschbach, G",NA,NA,"1977","03",NA,NA,NA,NA,NA,NA,NA
"231","2020-07-29 09:06:14-03","UnB","UB","217070","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Fagg, CW","2474","2017","08","23","Southern America","Brasil","Distrito Federal","Núcleo Bandeirante","Quadra 17, cj 14, lote 02","-48.098556","-15.937778",NA,"estudos farmacologicas e micropropagação; erva, com 10 cm de altura e escape floral 40cm, flores brancas; cerrado ss",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.098556","-15.937778",NA,NA,NA,NA
"232","2020-08-20 14:54:38-03","UFSC","FLOR","54427","PreservedSpecimen","Plantae",NA,"Asparagales","Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Nuernberg, A.; Mello, A.S.","583","2012","02","01",NA,"Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875",NA,"herbácea, flores brancas, estames rosas; frutos verdes. Coordenadas aproximadas.","FLOR0054427","FLOR0054427",NA,NA,"Mello, A.S.","2","2","2012","02","01","48º33'9''W","27º11'15''S",NA,NA,NA,NA
"233","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,"Habitat haec species sensu latiori per magnam Americae autralis partem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaryllidaceae","Crinum","lindleyanum","Crinum lindleyanum","Herb.",NA,"Don, G","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prov. Maragnanensi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaryllidaceae","Crinum","undulatum","Crinum undulatum","Hook.",NA,"Hooker, JD","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prov. Maragnanensi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-09-11 17:06:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaryllidaceae","Crinum","undulatum","Crinum undulatum","Hook.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia meridionali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaryllidaceae","Crinum","undulatum","Crinum undulatum","Hook.",NA,"Hoffmannsegg, JC","s.n.",NA,NA,NA,"Southern America","Brazil","Pará",NA,NA,NA,NA,NA,"Crescit in udis aquaticis insulae Marajo et versus ostia fluminis Tocantins.; HABITAT: Crescit in udis aquaticis insulae Marajo et versus ostia fluminis Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaryllidaceae","Crinum","undulatum","Crinum undulatum","Hook.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Pará",NA,NA,NA,NA,NA,"Crescit in udis aquaticis insulae Marajo et versus ostia fluminis Tocantins.; HABITAT: Crescit in udis aquaticis insulae Marajo et versus ostia fluminis Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-08 12:50:40-03","UFRGS","ICN","053597","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Irgang, BE","s.n.","1983","04","05","América do Sul","Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"21077","auto","Irgang, BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-08 12:50:40-03","UFRGS","ICN","034543","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Ramos; Longhi; Mello; Bello; Toffoli",NA,"1977","05","14","América do Sul","Brasil","RS","Porto Alegre","Ilha da Casa da Pólvora, margem do Arroio Conga","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"29946","auto","Ramos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-08 12:50:40-03","UFRGS","ICN","045568","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Schweiger, E",NA,"1922","12",NA,"América do Sul","Brasil","RS","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,"mato",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-09-17 10:40:11-03","UEPA","MFS","001200","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Lucas, F.C.A.","194","2012","02",NA,NA,"Brasil","Pará","Barcarena","Área da cosipar. Restinga.","-48.613836","-1.52225",NA,"Erva de 1m de altura com flores brancas.; Solo Arenoso.","MFS001200","MFS001200 MFS001200_e",NA,NA,NA,NA,NA,NA,NA,NA,"-48.613836","-1.52225",NA,NA,NA,NA
"243","2019-11-21 09:58:06-03","IBt","SP","234962","S","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Mamede, MCH; Souza, VC","150","1989","02","23",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, MArgem do rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 09:58:06-03","IBt","SP","8934","S","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Edwall, G","CGG4235","1898","12",NA,NA,"Brasil","São Paulo","Cubatão","Raiz Nova da Serra, mangue.","-46.4199981689453","-23.8899993896484",NA,NA,"SP008916","SP008916","15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-18 08:30:12-03","IBt","SP","12562","S","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Usteri, A","s.n.","1907","07","25",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 09:58:06-03","IBt","SP","17960","S","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Lemos, D","s.n.","1926","03","08",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"27258","auto","Dutilh, J",NA,NA,"2000","05","11",NA,NA,NA,NA,NA,NA
"247","2019-11-21 09:58:06-03","IBt","SP","12561","S","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Luederwaldt, H","6293","1910","05",NA,NA,"Brasil","São Paulo","Santos","Est. Piassaguera.","-46.3300018310547","-23.9599990844727",NA,"Mangue.","SP030002","SP030002","26836","auto","Luederwaldt, H",NA,NA,"1915",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 09:58:06-03","IBt","SP","8933","S","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Luederwaldt, H","6294","1910","06",NA,NA,"Brasil","São Paulo","Santos","Ipiranga, no Horto Bot. em cult.","-46.3300018310547","-23.9599990844727",NA,"Mangue.","SP030001","SP030001","26836","auto","Luederwaldt, H",NA,NA,"1915",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-21 09:58:06-03","IBt","SP","221380","S","Plantae",NA,NA,"Amaryllidaceae","Crinum","salsum","Crinum salsum","Ravenna",NA,"Kirizawa, M; Sugiyama, M","2032","1988","05","17",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro Pedro Luiz","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-08-07 17:10:05-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens",NA,NA,"Rabelo, BV","1589","1982","05","14",NA,"Brasil","Amapá","Mazagão Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-08-07 17:10:05-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens",NA,NA,"Rabelo, BV","1863","1983","03","04",NA,"Brasil","Amapá","Macapá",NA,"-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
