"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","maximumElevationInMeters","fieldNumber","individualCount"
"159","2017-11-24 14:10:56-02","UFLA","ESAL","25081","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Augusto Gabriel","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Bosque Rangel Pietraróia",NA,NA,"; ; ;; floresta",NA,NA,NA,"Benth.",NA,"Marilia","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA
"160","2017-11-24 14:10:56-02","UFLA","ESAL","20651","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Silva, AC; Van den Berg, E","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"árvore; 5,5 m; ;; floresta",NA,NA,NA,"Benth.","E. Van den Berg; Ary T. Oliveira Filho","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"161","2019-06-10 10:10:49-03","FZB-BH","BHZB","1403","S","Plantae","Fabaceae - Papilionoideae","Poecilanthe","parviflora","Poecilanthe parviflora","Fernandes, F.M.","84","1996","05","27",NA,"Brasil","MG","Horto Florestal do Betânia, Bairro Betânia",NA,NA,"Cultivado produção de mudas. Espécie da floresta latifoliada semidecídua da Bacia do Ppraná. <ll>dwc_commonname:</ll> Coração-negro, Lapacho",NA,NA,NA,NA,"Fernandes, F.M.","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"162","2019-06-10 10:10:49-03","FZB-BH","BHZB","2035","S","Plantae","Fabaceae - Papilionoideae","Poecilanthe","parviflora","Poecilanthe parviflora","Santos, S.A.",NA,"1997","11","05",NA,"Brasil","MG","Horto Florestal do Betânia",NA,NA,"Produção de mudas. <ll>dwc_commonname:</ll> Coração-de-negro",NA,NA,NA,NA,"C.V. Mendonça Filho","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"163","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. Fabri","16532","2017","8","29","South America - Neotropics","Brazil","Mato Grosso do Sul","Bonito; Serra da Bodoquena, northern area of southern sector","Photograph; Photograph",NA,"US, NY, MO, K",NA,NA,"Rosales","Benth.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"-56.719","-21.1181",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"164","2019-12-09 17:29:58-03","UFPR","EFC","10981","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Dunaiski Jr., A.","4415","2011","05","15",NA,"Brasil","Paraná","Rio Congonhas",NA,NA,"Árvore de 10m. __COMMOM_NAME__: Lapacho","EFC010981",NA,NA,"Benth.","Dunaiski Jr., A.","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"2011","05","30",NA,NA,"23842","auto",NA,NA,NA,NA,NA
"165","2019-11-13 11:23:02-03","USP","SPF","222865","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Caxambu, MG","1733","2007","10","19",NA,"Brasil","Paraná","Parque Estadual Lago Azul (PELA).",NA,NA,NA,"SPF00222865",NA,NA,"Benth.","Cordeiro, J; Barboza, E","Campo Mourão","-52.317233","-24.109744",NA,NA,NA,"601","2008",NA,NA,"-52.317233","-24.109744",NA,NA,NA,NA,"601",NA,NA
"166","2019-11-13 11:23:02-03","USP","SPF","144261","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Silva, JM","2944","1999","04","15",NA,"Brasil","Paraná","Rio Iguaçu, Usina Elétrica de Salto Caxias.",NA,NA,NA,"SPF00144261",NA,NA,"Benth.","Meireles, JE","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"2005","09",NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA
"167","2019-11-13 11:23:02-03","USP","SPF","194902","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Carneiro, J","1000","2000","11","15",NA,"Brasil","Paraná","Barra do Penacho.",NA,NA,NA,"SPF00194902",NA,NA,"Benth.","Hatschbach, G","Ribeirão do Pinhal","-50.3567008972168","-23.4074993133545",NA,NA,NA,NA,"2000",NA,NA,NA,NA,"21709","auto",NA,NA,NA,NA,NA
"168","2019-11-13 11:23:02-03","USP","SPF","19377","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Hatschbach, G","21529","1969","05","16",NA,"Brasil","Paraná","Rio Ivaí, Barra Rio Claro.",NA,NA,NA,"SPF00019377",NA,NA,"Benth.","Meireles, JE","Terra Boa","-52.4441986083984","-23.7681007385254",NA,NA,NA,NA,"2007",NA,NA,NA,NA,"26445","auto",NA,NA,NA,NA,NA
"169","2019-11-13 11:23:02-03","USP","SPF","77956","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Souza, VC","2108","1992","11","27",NA,"Brasil","São Paulo","Escola Superior de Agricultura Luiz de Queiroz",NA,NA,NA,"SPF00077956",NA,NA,"Benth.","Tozzi, AMGA","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"1997","11",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"170","2014-04-04 18:27:22-03","PNFM","IRAI","5902","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Carneiro, J.","1678","2009","11","25",NA,"Brasil","Paraná","Arredores",NA,NA,"Árvore, 4 m, flores alva. Floresta estacional semidecidual","IRAI00005902","Magnoliophyta",NA,"Benth.","Cordeiro, J.","Ribeirão do Pinhal",NA,NA,NA,NA,NA,NA,"2009","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-05-08 11:12:59-03","UEFS","HUEFS","131958","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Poecilanthe","parviflora","Poecilanthe parviflora","Barbosa, O.","1","1989","06","10",NA,"Brasil","São Paulo","Estação Experimental, cultivada.",NA,NA,NA,"HUEFS0131958","Angiospermae","Fabales","Benth.",NA,"Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto","Rosanae",NA,NA,NA,NA
"172","2020-05-08 11:12:59-03","UEFS","HUEFS","74105","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Poecilanthe","parviflora","Poecilanthe parviflora","Cavalheiro, A.L.","50","1999","04","07",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"HUEFS0074105","Angiospermae","Fabales","Benth.",NA,"Ibiporã","-51.0480995178223","-23.2691993713379","HUEFS0074105",NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto","Rosanae",NA,NA,NA,NA
"173","2020-05-08 11:12:59-03","UEFS","HUEFS","178399","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Poecilanthe","parviflora","Poecilanthe parviflora","Albernaz, A.L.K.M.","spsf11550","1987","11","24",NA,"Brasil","São Paulo","Parque Estadual do Morro do Diabo, regiao de Tolosa, próximo da sede.",NA,NA,NA,"HUEFS0178399","Angiospermae","Fabales","Benth.",NA,"Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Rosanae",NA,NA,NA,NA
"174","2020-05-08 11:12:59-03","UEFS","HUEFS","188441","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Poecilanthe","parviflora","Poecilanthe parviflora","Keller, H.A.","10688","2012","02","01",NA,"Argentina","Misiones","Rio Paraná.",NA,NA,NA,"HUEFS0188441","Angiospermae","Fabales","Benth.",NA,"San Ignacio","-55.605833","-27.205556",NA,NA,NA,"96",NA,NA,NA,"55W36'21''","27S12'20''",NA,NA,"Rosanae",NA,"96",NA,NA
"175","2020-05-08 11:12:59-03","UEFS","HUEFS","201947","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Poecilanthe","parviflora","Poecilanthe parviflora","Biral, L.","638","2011","11","27",NA,"Brasil","São Paulo","Unesp campus Bela Vista. Entre o campo de futebol e as quadras esportivas - Educação Física.",NA,NA,NA,"HUEFS0201947","Angiospermae","Fabales","Benth.",NA,"Rio Claro","-47.533333","-22.383333",NA,NA,NA,"626",NA,NA,NA,"47W32'","22S23'",NA,NA,"Rosanae",NA,"626",NA,NA
"176","2020-05-08 11:12:59-03","UEFS","HUEFS","213542","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Poecilanthe","parviflora","Poecilanthe parviflora","Forzza, R.C.","7390","2012","10","09",NA,"Brasil","Paraná","margem esquerda do rio Iguaçu.",NA,NA,NA,"HUEFS0213542","Angiospermae","Fabales","Benth.",NA,"Capanema","-53.671667","-25.508611",NA,NA,NA,NA,NA,NA,NA,"53W40'18''","25S30'31''",NA,NA,"Rosanae",NA,NA,NA,NA
"177","2020-05-08 11:12:59-03","UEFS","HUEFS","74082","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Poecilanthe","parviflora","Poecilanthe parviflora","Medri, C.","FUEL33581","2000","10","25",NA,"Brasil","Paraná","Sítio Nossa Senhora Aparecida",NA,NA,NA,"HUEFS0074082","Angiospermae","Fabales","Benth.",NA,"Cornélio Procópio","-50.6467018127441","-23.1811008453369","HUEFS0074082",NA,NA,NA,NA,NA,NA,NA,NA,"23842","auto","Rosanae",NA,NA,NA,NA
"178","2019-02-19 10:35:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","R. B. Foster","13942","1991","11","12","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History",NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"179","2018-04-04 16:25:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","I. G. Vargas C.","3388",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3388",NA
"180","2018-04-04 16:25:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","I. G. Vargas C.","3450",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3450",NA
"181","2016-06-09 10:07:57-03","F","FMNH-SEEDPLANTS","V0369888F","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","A. E. Burkart","7651","1936","2","22","South America","Argentina",NA,NA,NA,NA,NA,"V0369888F","Spermatophyta",NA,NA,NA,NA,"-64.9208","-35.3869","V0369888F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"182","2016-06-09 10:07:57-03","F","FMNH-SEEDPLANTS","V0369889F","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora",NA,"11438","1912",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"V0369889F","Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025","V0369889F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"183","2019-09-05 15:27:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","E. Hassler","11438","1912",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,"floribunda","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"184","2019-01-23 11:38:52-02","F","FMNH-SEEDPLANTS","V0092932F","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","E. Hassler","11438",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"V0092932F","Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025","V0092932F_01","floribunda","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"185","2019-09-05 15:27:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","E. Hassler","11438","1912",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025",NA,"floribunda","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"186","2019-01-23 11:38:52-02","F","FMNH-SEEDPLANTS","V0092932F","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","E. Hassler","11438",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"V0092932F","Spermatophyta",NA,NA,NA,NA,"-58.1689","-23.2025","V0092932F_01","floribunda","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"187","2019-01-25 15:41:11-02","IAC","IAC","21293","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","H.M. Souza","s/nº","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benth.","J.R. Mattos (1)",NA,NA,NA,NA,NA,NA,NA,"1970","06","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-01-25 15:35:02-02","IAC","IAC","22325","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","H.M. Souza","s/nº","1969","06","20",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Benth.","R.S. Rodrigues (1)","Piracicaba","-47.6492","-22.7253",NA,NA,NA,NA,"2003","02","20","-47.6492","-22.7253",NA,NA,NA,NA,NA,NA,NA
"189","2019-01-25 15:41:11-02","IAC","IAC","32807","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","L.C. Bernacci et al.","2234","1997","03","16",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Benth.","A.M.G. Azevedo-Tozzi","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"1997","04","02","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA
"190","2019-01-25 15:41:11-02","IAC","IAC","37508","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","R.B. Torres & S.R. Lima","680","1998","12","09",NA,"Brasil","São Paulo","Margem do Ribeirão das Garças",NA,NA,NA,NA,NA,NA,"Benth.","R.B. Torres & S.R. Lima","Vera Cruz","-49.8194","-22.2197",NA,NA,NA,NA,"1998","12","09","-49.8194","-22.2197",NA,NA,NA,NA,NA,NA,NA
"191","2019-01-25 15:41:11-02","IAC","IAC","39409","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","J.E.A. Bertoni & A. Geremias","93","1999","10","15",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, Linha 5 planta 12, no. 14465",NA,NA,"Procedência: Estação Experimental de Jaú?",NA,NA,NA,"Benth.","R.A. Camargo","Campinas","-47.086761","-22.863721",NA,NA,NA,NA,"2007","06","15","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA
"192","2019-01-25 15:41:11-02","IAC","IAC","41315","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","J.E.A. Bertoni & A. Geremias","242","2000","04","10",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L5, P12",NA,NA,"procedência: Estação Experimental de Jaú - SP",NA,NA,NA,"Benth.","R.A. Camargo","Campinas","-47.086761","-22.863721",NA,NA,NA,NA,"2007","06","10","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA
"193","2019-01-25 15:41:11-02","IAC","IAC","41478","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","J.E.A. Bertoni & A. Geremias","398","2001","02","23",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L2, P23",NA,NA,NA,NA,NA,NA,"Benth.","R.A. Camargo","Campinas","-47.086761","-22.863721",NA,NA,NA,NA,"2007","06","23","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA
"194","2019-01-25 15:41:11-02","IAC","IAC","42657","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","J.E.A. Bertoni & A. Geremias","797","2002","10","10",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L2 - P24",NA,NA,"Nº de introdução 15871",NA,NA,NA,"Benth.","R.A. Camargo","Campinas","-47.086761","-22.863721",NA,NA,NA,NA,"2007","06","10","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA
"195","2019-01-25 15:35:02-02","IAC","IAC","43821","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","J.A. Ferreira","s/nº","2001","03","13",NA,"Brasil","Paraná","Rio Tangará",NA,NA,"Nome popular: coração-de-negro",NA,NA,NA,"Benth.","M.C. Dias","Leópolis","-50.7511","-23.08",NA,NA,NA,NA,"2001","06","13","-50.7511","-23.0800",NA,NA,NA,NA,NA,NA,NA
"196","2019-01-25 15:41:11-02","IAC","IAC","45684","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","R.B. Torres; M.S. Dechoum & E. Ramos","1510","2004","11","12",NA,"Brasil","São Paulo","Bosque da Paz",NA,NA,"Plantada na borda do fragmento",NA,NA,NA,"Benth.","R.B. Torres et al.","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"2004","11","12","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA
"197","2019-06-24 08:12:59-03","IAC","IAC","49656","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","E. Ramos & H.R. Gonçalves","281","2007","06","24",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, E.E. Campinas",NA,NA,NA,NA,NA,NA,"Benth.","E. Ramos et al.","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"2007","06","24","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA
"198","2019-01-25 15:41:11-02","IAC","IAC","54879","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","J.E.A. Bertoni & A. Geremias","848","2003","11","08",NA,"Brasil","São Paulo","IAC, fazenda Santa Elisa, em frente ao Pivo I",NA,NA,"árvore plantada",NA,NA,NA,"Benth.","J.E.A. Bertoni & A. Geremias","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"2003","11","08","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA
"199","2019-01-25 15:41:11-02","IAC","IAC","55601","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Santos, Leonardo Biral","638","2011","11","27",NA,"Brasil","São Paulo","Unesp campus Bela Vista, entre campo de futebol e as quadra esportivas-Educação Física",NA,NA,NA,NA,NA,NA,"Benth.","Santos, Leonardo Biral","Rio Claro","-47.533333","-22.383333",NA,NA,NA,NA,"2011","11","27","-47.533333","-22.383333",NA,NA,NA,NA,NA,NA,NA
"200","2020-07-23 12:07:58-03","CEPLAC","CEPEC","51118","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","G. Hatschbach","21529","1969","05","16",NA,"Brasil","Paraná","Rio Ivai, Barra Rio Claro.",NA,NA,"<ll>dwc_commonname:</ll> Coracao-de-negro",NA,NA,NA,NA,"A. Burkart","terra boa","-52.4441986083984","-23.7681007385254",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26445","auto",NA,"30/12/1969",NA,NA,NA
"201","2020-11-19 14:06:15-03","Unimontes","MCMG","4017","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Clros",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-09-22 13:48:44-03","USP","SPFW","3959","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Sem coletor","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-09-22 13:48:44-03","USP","SPFW","4260","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,"Porecatu","-51.3791999816895","-22.7558002471924",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15305","auto",NA,NA,NA,NA,NA
"204","2020-09-22 13:48:44-03","USP","SPFW","4311","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Morro do Diabo",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-09-22 13:48:44-03","USP","SPFW","3958","PreservedSpecimen","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Alta Sorocabana, Rio do Peixe",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-04 17:29:31-03","UEM","HUEM","16763","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Kokubo, NT","s.n.","2010","03","11",NA,"Brasil","Paraná","Câmpus sede da Universidade Estadual de Maringá",NA,NA,"Árvore; ca. de 7m de alt.; presença de frutos imaturos de col. verde e maturos de col. castanha","HUEM000005737",NA,NA,"Benth.","Ma.C.Souza","Maringá","-51.943639","-23.407583","HUEM000005737",NA,NA,"518","2010","03","24","-51.943639","-23.407583",NA,NA,NA,NA,"518",NA,NA
"207","2020-11-04 17:29:07-03","UEM","HUEM","18461","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Romagnolo, MB; colaboradores","s.n.","2000","09","24",NA,"Brasil","Paraná","córrego Caracu, margem esquerda",NA,NA,"Solo sujeito a alagamento. Arbóreo. Rara no local. Coordenadas aproximadas: Google Earth.; Arbóreo.; Solo sujeito a alagamento.","HUEM000026346",NA,NA,"Benth.","Romagnolo, MB; Fernandes, LAF","Porto Rico","-53.257778","-22.766111",NA,NA,NA,NA,"2016","02",NA,"-53.257778","-22.766111",NA,NA,NA,NA,NA,NA,NA
"208","2020-11-04 17:29:31-03","UEM","HUEM","23226","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Silva, VL","21","2012","03","16",NA,"Brasil","Paraná","Estação Ecológica do Caiuá",NA,NA,"Arbórea; frutos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000014381",NA,NA,"Benth.","G.F. Pereira","Diamante do Norte","-52.880556","-22.602778","HUEM000014381",NA,NA,"280","2012","06",NA,"-52.880556","-22.602778",NA,NA,NA,NA,"280",NA,NA
"209","2020-11-04 17:29:31-03","UEM","HUEM","29073","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","Ma.C.Souza; col.","3430","2007","10","06",NA,"Brasil","Paraná","Estação Ecológica do Caiuá",NA,NA,"Arbórea.","HUEM000014434",NA,NA,"Benth.","Buchoski, MG","Diamante do Norte","-52.866667","-22.616667","HUEM000014434",NA,NA,NA,"2015","02",NA,"-52.866667","-22.616667",NA,NA,NA,NA,NA,NA,NA
"210","2019-07-03 20:06:28-03","UEM","HUEM","11087","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","W.Maschio","264","1999","02","03",NA,"Brasil","Paraná","Coleta realizada na ilha da barra do chopim, barranca do lago. Usina de Salto Caxias.&nf;Floresta Estacional Semidecidual.",NA,NA,"Planta de flor branca em pom-pom. Solo areno-argiloso. Fruto verde-claro.","HUEM000005188",NA,NA,"Benth.","Ma.C.Souza","Cruzeiro do Iguaçu","-53.127799987793","-25.6156005859375","HUEM000005188",NA,NA,"325","2017","04","06",NA,NA,"12520","auto",NA,NA,"325",NA,NA
"211","2020-11-04 17:29:31-03","UEM","HUEM","32091","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","G.F.Pereira","s.n.","2011","09","23",NA,"Brasil","Paraná","Estação Ecológica do Caiuá., Entorno do ribeirão Scherer.",NA,NA,"Árborea.","HUEM000015322",NA,NA,"Benth.","Buchoski, MG","Diamante do Norte","-52.8596992492676","-22.656400680542","HUEM000015322",NA,NA,NA,"2015","01",NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"212","2020-11-04 17:29:31-03","UEM","HUEM","20973","S","Plantae","Leguminosae","Poecilanthe","parviflora","Poecilanthe parviflora","G.F.Pereira","s.n.","2010","12","01",NA,"Brasil","Paraná","Estação Ecológica do Caiuá., Entorno do Ribeirão Scherer",NA,NA,"Arbórea.","HUEM000015264",NA,NA,"Benth.","Buchoski, MG","Diamante do Norte","-52.8596992492676","-22.656400680542","HUEM000015264",NA,NA,NA,"2015","02",NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
