"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","relationshipType","relatedCatalogItem","class","fieldNumber","infraspecificEpithet","sex"
"237","2019-08-20 09:59:18-03","UNICAMP","UEC","140501","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Rocca, MA","2004","03","08","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Trilha de acesso à Parcela Permanente.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Inflorescência rosa-avermelhada, flores amarelas.","UEC043368","UEC043368","25","Liliopsida",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"238","2019-08-20 09:59:18-03","UNICAMP","UEC","72902","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Wanderley, MDGL","1996","02",NA,"Bernacci, LC; Belinello, R; Andrade, PRP; Falivene, SMP; Silva, AMC","1995","01","09","Brazil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,"ori, Erva epífita, brácteas vermelho-alaranjadas. Capoeira, segundo foto.","UEC043374","UEC043374","941","Liliopsida",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"239","2019-08-20 09:59:18-03","UNICAMP","UEC","67853","S","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.",NA,NA,NA,NA,"Koch, I","1993","11","14","Brazil","São Paulo","Ubatuba","Caminho da Praia do Tenório","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"flor, Epífita sobre Rubiaceae, brácteas vermelhas, flores amarelas. Mata de encosta.","UEC043375","UEC043375","29888","Liliopsida",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-10-14 10:00:18-03","FURB","FURB","32355","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M","2010","08","27","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","27","Brasil","Paraná","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9666667","-25.8688889","-48.9666667","-25.8688889","954","954",NA,"FURB20455","FURB20455","5565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-10-14 10:00:18-03","FURB","FURB","32429","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B","2014","05","23","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-50.1294445","-26.9994444","-50.1294445","-26.9994444","808","808",NA,"FURB20451","FURB20451","5343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-10-14 10:00:18-03","FURB","FURB","36006","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cadorin, TJ","2011","04","26","Cadorin, T.J.; Oliveira, C.P.L.","2011","04","26","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.1516667","-26.3025","-49.1516667","-26.3025000","624","624",NA,"FURB20464","FURB20464","3266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-10-14 10:00:18-03","FURB","FURB","39561","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Funez, L.A.","2012","11","20","Funez, L.A.","2012","11","20","Brasil","Santa Catarina","Blumenau","Parque Ecológico Spitzkopf.","-49.1047222","-27.0258334","-49.1047222","-27.0258334","630","630",NA,"FURB20327","FURB20327","1217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-10-14 10:00:18-03","FURB","FURB","12650","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Hoeltgebaum, MP","2009","09","18","Verdi, M.; Korte, A. & Hasckel, R.P.","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim.","-49.4958333","-28.1722223","-49.4958333","-28.1722223","928","928","Florística IFFSC 141(Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB20359","FURB20359","2234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-10-14 10:00:18-03","FURB","FURB","12656","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Hoeltgebaum, MP","2009","09","18","Dreveck, S.; Carneiro, F.E.","2009","05","29","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Vargem do Braço.","-48.8669445","-27.81","-48.8669445","-27.8100000","744","744","Florística IFFSC 254(Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; comum no interior do fragmento Habito: epífita; flor escapo vermelho com manchas verde clara","FURB20391","FURB20391","967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-10-14 10:00:18-03","FURB","FURB","13003","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Bonnet, A","2010","02","02","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","06","30","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Florística IFFSC 468(Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela","FURB20354","FURB20354","2460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-10-14 10:00:18-03","FURB","FURB","13759","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M","2009","07","29","Verdi, M.; Dreveck, S. & Stival-Santos, A.","2009","07","29","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Trilha da Chuva.","-49.0816667","-27.0575","-49.0816667","-27.0575000","350","350","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor flores amarelas","FURB20362","FURB20362","2493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-10-14 10:00:18-03","FURB","FURB","13982","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Gasper, AL de","2009","08","24","Verdi, M.; Klemz, G. & Torres, J.F.","2009","08","12","Brasil","Santa Catarina","Grão Pará","Centro.","-49.2138889","-28.1883333","-49.2138889","-28.1883333","111","111","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Habito: epífita; flor amarela","FURB20363","FURB20363","2535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-10-14 10:00:18-03","FURB","FURB","14047","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Hoeltgebaum, MP","2009","09","18","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","06","15","Brasil","Santa Catarina","Siderópolis","Reserva Biológica Estadual do Aguaí.","-49.6038889","-28.5494444","-49.6038889","-28.5494444","314","314","Florística IFFSC 57 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: epífita;","FURB20390","FURB20390","2268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-10-14 10:00:18-03","FURB","FURB","14089","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Rodrigues, AV","2010","08","10","Dreveck, S.; Carneiro, F.E.","2009","09","16","Brasil","Santa Catarina","Itapoá","Rio Sai-Guaçu, comunidade Quinze.","-48.69","-26.01","-48.6900000","-26.0100000","7","7","Florística IFFSC 1074 (Epífita) Habitat: Floresta Ombrófila Densa de Terras Baixas; Habito: epífita; flor escapo floral vermelho","FURB20478","FURB20478","1044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-10-14 10:00:18-03","FURB","FURB","14136","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Costa, A","2010","09","29","Korte, A.; Kruger, A.","2009","09","14","Brasil","Santa Catarina","Vidal Ramos","Mulungu.","-49.32","-27.45","-49.3200000","-27.4500000","761","761","Florística IFFSC 383 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor vermelho e amarelo","FURB20434","FURB20434","142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-10-14 10:00:18-03","FURB","FURB","14346","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cadorin, TJ","2009","09","16","Cadorin, T.J.; Cadorin, T.J. & Gasper, A.L. de","2009","09","16","Brasil","Santa Catarina","Porto Belo",NA,"-48.6019444","-27.1494444","-48.6019444","-27.1494444","3","3","Epífita IFFSC e8002a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: epífita; flor vermelha","FURB20339","FURB20339","103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-10-14 10:00:18-03","FURB","FURB","14430","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Stival-Santos, A","2009","09","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","09","18","Brasil","Santa Catarina","Blumenau","Garcia.","-49.14","-27.0002778","-49.1400000","-27.0002778","351","351","Florística IFFSC 636 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior da mata Habito: epífita; flor bráctea vermelha","FURB20372","FURB20372","873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-10-14 10:00:18-03","FURB","FURB","14754","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmitt, JL","2009","09","16","Schmitt, J.L.; Tomazi, A.L. & Klemz, G.","2009","09","30","Brasil","Santa Catarina","Garuva","Sol Nascente.","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","Epífita IFFSC e8000a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: epífita;","FURB20371","FURB20371","94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-10-14 10:00:18-03","FURB","FURB","15100","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmitt, JL","2009","10","09","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","2009","10","09","Brasil","Santa Catarina","Taió","Passo Manso, Fazenda Tarumã.","-50.1294445","-27.0002778","-50.1294445","-27.0002778","812","812","Epífita IFFSC e625a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor bráctea vermelha com flores amarelas","FURB20329","FURB20329","212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-10-14 10:00:18-03","FURB","FURB","15126","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmitt, JL","2009","10","13","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","2009","10","13","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","Epífita IFFSC e466a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; comum no fragmento Habito: epífita;","FURB20328","FURB20328","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-10-14 10:00:18-03","FURB","FURB","15198","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2009","10","08","Korte, A.; Kniess, A.","2009","10","08","Brasil","Santa Catarina","Presidente Nereu","Rio Pequeno.","-49.4105556","-27.27","-49.4105556","-27.2700000","640","640","Florística IFFSC 464 (Epífita), haste floral amarela com vermelho. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB20470","FURB20470","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-10-14 10:00:18-03","FURB","FURB","15346","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M","2009","10","17","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","-49.8600000","-28.8000000","360","360","Florística IFFSC 28 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor amarela","FURB20361","FURB20361","2811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-10-14 10:00:18-03","FURB","FURB","15475","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Stival-Santos, A","2009","10","28","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","28","Brasil","Santa Catarina","Guabiruba","Aymoré.","-49.0494444","-27.09","-49.0494444","-27.0900000","256","256","Florística IFFSC 579 (Erva Terrícola) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; interior do fragmento Habito: erva terrícola; flor vermelha","FURB20351","FURB20351","1111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-10-14 10:00:18-03","FURB","FURB","15535","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmitt, JL","2009","10","27","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá.","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","Epífita IFFSC e518a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB20366","FURB20366","383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-10-14 10:00:18-03","FURB","FURB","15714","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2009","10","19","Korte, A.; Kniess, A.","2009","10","19","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5030556","-27.3608333","-49.5030556","-27.3608333","708","708","Florística IFFSC 421 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: flor amarela","FURB20360","FURB20360","563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-10-14 10:00:18-03","FURB","FURB","15725","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M","2009","10","13","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","13","Brasil","Santa Catarina","Jacinto Machado","Morro São Cristovão.","-49.86","-28.89","-49.8600000","-28.8900000","380","380","Florística IFFSC 21 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor amarela e brácteas vermelhas","FURB20338","FURB20338","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-10-14 10:00:18-03","FURB","FURB","15814","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Caglioni, E","2012","07","10","Dreveck, S.; Carneiro, F.E.","2009","10","31","Brasil","Santa Catarina","São Francisco do Sul","Itapema.","-48.6","-26.28","-48.6000000","-26.2800000","3","3","Florística IFFSC 1031 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: flor inflorescência vermelha","FURB20384","FURB20384","1219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-10-14 10:00:18-03","FURB","FURB","15960","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Neves, B","2014","05","23","Korte, A.; Kniess, A.","2009","11","12","Brasil","Santa Catarina","Apiúna","Salão.","-49.3205556","-27.1802778","-49.3205556","-27.1802778","647","647","Florística IFFSC 517 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor amarela","FURB01162","FURB01162","976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-10-14 10:00:18-03","FURB","FURB","32726","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2010","11","30","Korte, A.","2010","11","18","Brasil","Santa Catarina","Itapoá","Saí Mirim.","-48.69","-26.1","-48.6900000","-26.1000000","18","18","Florística IFFSC 1069 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB20389","FURB20389","4990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-10-14 10:00:18-03","FURB","FURB","16299","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmitt, JL","2009","11","02","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","11","02","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.4977777","-26.9097222","-49.4977777","-26.9097222","788","788","Epífita IFFSC e689a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB20469","FURB20469","480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-10-14 10:00:18-03","FURB","FURB","16364","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cadorin, TJ","2009","11","04","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","11","04","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440",NA,"FURB20350","FURB20350","377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-10-14 10:00:18-03","FURB","FURB","16550","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cadorin, TJ","2009","11","09","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","11","09","Brasil","Santa Catarina","Antônio Carlos",NA,"-48.87","-27.45","-48.8700000","-27.4500000","710","710",NA,"FURB20342","FURB20342","456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-10-14 10:00:18-03","FURB","FURB","16638","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M","2009","11","05","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","Florística IFFSC 47 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor brácteas vermelhas e flores amarelas","FURB20462","FURB20462","2950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-08 08:50:53-03","FURB","FURB","16680","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cadorin, TJ","2009","10","28","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","10","28","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.45","-49.0500000","-27.4500000","822","822",NA,"FURB20343","FURB20343","249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-10-14 10:00:18-03","FURB","FURB","16727","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Korte, A","2009","11","10","Korte, A.; Kniess, A.","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo.","-49.2305556","-27.1802778","-49.2305556","-27.1802778","617","617","Florística IFFSC 518 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB20352","FURB20352","844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-10-14 10:00:18-03","FURB","FURB","16784","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Stival-Santos, A","2009","11","17","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","17","Brasil","Santa Catarina","Brusque","Barracão.","-48.8697223","-27.0055556","-48.8697223","-27.0055556","45","45","Florística IFFSC 639 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; pouco comum no fragmento Habito: epífita; flor vermelha","FURB20336","FURB20336","1221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-10-14 10:00:18-03","FURB","FURB","16879","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Verdi, M","2009","12","09","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","11","23","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","311","311","Florística IFFSC 37 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor brácteas vermelhas e flores amarelas","FURB20349","FURB20349","3154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-10-14 10:00:18-03","FURB","FURB","16891","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Schmitt, JL","2009","11","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2009","11","24","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","Epífita IFFSC e74a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; comum no fragmento Habito: epífita; flor brácteas vermelhas e flores amarelas","FURB20341","FURB20341","713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-10-14 10:00:18-03","FURB","FURB","17012","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","incurvata","Vriesea incurvata","Gaudich.","Cadorin, TJ","2009","11","23","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","Epífita IFFSC e578a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita;","FURB01160","FURB01160","649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
