"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","class","relatedCatalogItem","infraspecificEpithet"
"143","2020-12-11 11:37:47-03","UFMG","BHCB","156","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Oliveira, JA de","s.n.","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"1978","10","01","Belo Horizonte","Campus da UFMG. Veterinária.","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:37:47-03","UFMG","BHCB","22804","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Tameirão Neto, E; Grandi, TSM","254","Southern America","Brasil","Minas Gerais",NA,"Cerrado. Arbóreo. Em frutificação.",NA,NA,NA,"1990","11","14","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:37:47-03","UFMG","BHCB","22804","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Tameirão Neto, E; Grandi, TSM","254","Southern America","Brasil","Minas Gerais",NA,"Cerrado. Arbóreo. Em frutificação.",NA,NA,NA,"1990","11","14","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:37:47-03","UFMG","BHCB","98404","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Echternacht, LA; et al.","1080","Southern America","Brasil","Minas Gerais",NA,"Arbórea (ca.7m) em área aberta, na subida para a Serra da Canoa. Frutos deiscentes.",NA,NA,NA,"2005","10","29","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:37:47-03","UFMG","BHCB","58304","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Nestor, J","s.n.","Southern America","Brasil","Minas Gerais",NA,"Árvore; 6,00 metros; flor amarelada; muito frequente; Capoeira","BHCB044467",NA,NA,"1942","09","16","Santa Luzia","Gorduras de Cima","-43.8513984680176","-19.7696990966797",NA,NA,"19939","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:37:47-03","UFMG","BHCB","58305","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Barreto, HLM","897","Southern America","Brasil","Minas Gerais",NA,"Árvore; 8,00 metros; pouco frequente; Sujo","BHCB044466",NA,NA,"1935","01","14","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:37:47-03","UFMG","BHCB","58306","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Barreto, HLM","895","Southern America","Brasil","Minas Gerais",NA,"Árvore; 5,00 metros; flor de cálice ferrugíneo, pétalas alvas; frequência regular; Sujo","BHCB044465",NA,NA,"1934","06","15","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:37:47-03","UFMG","BHCB","58307","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Barreto, HLM","896","Southern America","Brasil","Minas Gerais",NA,"Árvore; 8,00 metros; flor com cálice ferrugíneo, pétalas alvas; frequência regular; Sujo","BHCB044464",NA,NA,"1934","07","16","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:37:47-03","UFMG","BHCB","58308","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Barreto, HLM","894","Southern America","Brasil","Minas Gerais",NA,"Árvore; 8,00 metros; flor de cálice ferrugíneo, pétalas alvas; pouco frequente; Sujo","BHCB044468",NA,NA,"1932","07","10","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:37:47-03","UFMG","BHCB","35002","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Brina, AE; Teixeira, EM","s.n.","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Matozinhos","Mauá.","-44.0814018249512","-19.5578002929688",NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:37:47-03","UFMG","BHCB","63025","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Mota, RC da","435","Southern America","Brasil","Minas Gerais",NA,"Planta coletada em mata ciliar; árvore.","BHCB045715",NA,NA,"2001","06","14","Ibituruna","Rio das Mortes.","-44.7477989196777","-21.1525001525879",NA,NA,"13047","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"154","2010-07-07 11:19:00-03","MO","MOBOT","189888","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Alwyn H. Gentry|S. Estenssoro","Gentry 70553","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,"1990","5","25","Abel Iturralde","Alto Madidi, ridge top, 7 km NE of camp. Transect 1.","-68.7666667","-13.5833333","360.00000000","380.00000000",NA,NA,NA,NA,NA,NA,NA,"331","3",NA,NA,NA
"155","2013-08-23 04:12:00-03","MO","MOBOT","190601","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Ariane L. Peixoto|et al.","Peixoto 3278","South America","Brazil","Espírito Santo",NA,NA,NA,NA,"V.L.C. Martins","1985","2","2",NA,"Linhares, Reserva Florestal da CVRD. Transect 7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-12","3",NA,NA,NA
"156","2013-08-23 04:12:00-03","MO","MOBOT","190609","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Ariane L. Peixoto|et al.","Peixoto 3175","South America","Brazil","Espírito Santo",NA,NA,NA,NA,"V.L.C. Martins","1985","2","2",NA,"Linhares, Reserva Florestal da CVRD. Transect 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-9","3",NA,NA,NA
"157","2015-09-29 15:03:00-03","MO","MOBOT","190633","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Ariane L. Peixoto|Alwyn H. Gentry|Elsa M. Zardini|Carolyn Proença|O.L. Peixoto","Peixoto 3089","South America","Brazil","Espírito Santo",NA,NA,NA,NA,"A.Gentry (MO)","1985","2","1",NA,"Linhares, Reserva Florestal de CVRD. Transect 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-5","3",NA,NA,NA
"158","2013-08-23 04:12:00-03","MO","MOBOT","190649","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Ariane L. Peixoto|Alwyn H. Gentry|Elsa M. Zardini|Carolyn Proença|O.L. Peixoto","Peixoto 3113","South America","Brazil","Espírito Santo",NA,NA,NA,NA,"V.L.C. Martins","1985","2","1",NA,"Linhares, Reserva Florestal de CVRD. Transect 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-6","2",NA,NA,NA
"159","2010-10-07 15:27:00-03","MO","MOBOT","3054068","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 18336","South America","Brazil","Distrito Federal",NA,NA,NA,NA,"VLCMartins","1966","7","23",NA,"Swamp forest, near Lagôa Mestre d' Armas, ca. 5 km. N.W. of Planltina.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","3055888","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Ezechias P. Heringer","Heringer 7118","South America","Brazil","Distrito Federal",NA,NA,NA,NA,"R.L. Liesner","1981",NA,NA,NA,"Tereno baldio próximo da SQN 415.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2011-02-26 17:55:00-03","MO","MOBOT","3056675","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"D.A. Folli","Folli 304","South America","Brazil","Espírito Santo",NA,NA,NA,NA,"VLCMartins","1979",NA,NA,NA,"Reserva Florestal da CVRD, Linhares, ES Est. Jacaranda, ant. 232, 0km. 0.295, lado esquerdo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","3056926","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"J. Ramos","Ramos 6716","South America","Brazil","Distrito Federal",NA,NA,NA,NA,"VLCMartins","1966",NA,NA,NA,"Gallery forest and adjacent cerrado, Planaltina.",NA,NA,"900.00000000","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2011-02-26 17:55:00-03","MO","MOBOT","3057146","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"D.A. Folli","Folli 082","South America","Brazil","Espírito Santo",NA,NA,NA,NA,"VLCMatins","1979","7","23",NA,"Linhares. Reserva Floestal da CURD, estrada 232.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-31 09:05:23-03","INPA","INPA","139773","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Ramos, AE","323","Southern America","Brasil","Distrito Federal",NA,NA,"INPA0139773","INPA0139773 INPA0139773_e INPA0139773_nd INPA0139773_num","Carvalho-Sobrinho, JG de","1984","06","16",NA,"Distrito Federal. Lago Norte. Barra Alta. Córrego, Distrito Federal. Lago Norte. Barra Alta. Córrego Taquari. Chácara Boa Vista. Mata de galeria pertubada.",NA,NA,NA,NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"165","2017-11-24 14:11:22-02","UFLA","ESAL","16999","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Silva, V F","38",NA,"Brasil","Minas Gerais",NA,"árvore; 8m; ;; floresta",NA,NA,"Oliveira-Filho, AT",NA,NA,NA,"Ibituruna","Faz. Coqueiro","-44.7477989196777","-21.1525001525879",NA,NA,"13047","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-11-24 14:11:22-02","UFLA","ESAL","13091","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Oliveira Filho, AT","s.n.",NA,"Brasil","Minas Gerais",NA,"; ; ;; floresta",NA,NA,"Ary T.O.Filho",NA,NA,NA,"Itutinga","Camargos","-44.6577987670898","-21.2980995178223",NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-11-24 14:11:22-02","UFLA","ESAL","17518","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"?","s.n.",NA,"Brasil","São Paulo",NA,"árvore; 8m; ;",NA,NA,"Eduardo Van den Berg",NA,NA,NA,"Buritizal","Fazenda Pedra Branca","-47.7000007629395","-20.1900005340576",NA,NA,"15008","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-11-24 14:11:22-02","UFLA","ESAL","17517","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"?","s.n.",NA,"Brasil","São Paulo",NA,"árvore; 8m; ;",NA,NA,"Eduardo Van den Berg",NA,NA,NA,"Buritizal","Fazenda Pedra Branca","-47.7000007629395","-20.1900005340576",NA,NA,"15008","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2018-10-09 16:31:42-03","UFLA","ESAL","19371","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Machado, ELM","s.n.",NA,"Brasil","Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,"Ary Teixeira de Oliveira-Filho",NA,NA,NA,"Lavras","Mata da Subestação","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-11-24 14:11:22-02","UFLA","ESAL","19308","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Machado, ELM","s.n.",NA,"Brasil","Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,"Ary Teixeira de Oliveira - Filho",NA,NA,NA,"Bom Sucesso","Distrito de Macaia em Bom Sucesso, Mata dos Botelhas","-44.7580986022949","-21.0331001281738",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-11-24 14:11:22-02","UFLA","ESAL","16763","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Botrel, RT","s.n.",NA,"Brasil","Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-11-24 14:11:22-02","UFLA","ESAL","16394","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Rodrigues, LA; et al.","273",NA,"Brasil","Minas Gerais",NA,"árvore; 9m; ;; floresta",NA,NA,NA,NA,NA,NA,"Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-11-24 14:11:22-02","UFLA","ESAL","14928","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Carvalho, DA","s.n.",NA,"Brasil","Minas Gerais",NA,"árvore; 8.0; ;; floresta",NA,NA,NA,NA,NA,NA,"Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379","5","5","32568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-12-19 11:19:33-03","UFG","UFG","2573","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"J.A. Rizzo; A. Barbosa","1535",NA,"Brasil","Goiás",NA,NA,"UFG0002573","UFG0002573",NA,"1968","06","14","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-12-19 11:19:33-03","UFG","UFG","2722","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"J.A. Rizzo; A. Barbosa","1780",NA,"Brasil","Goiás",NA,NA,"UFG0002722","UFG0002722","Graziela M. Barroso","1968","08","02","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"25250","auto",NA,NA,"1969","07","30",NA,NA,NA,NA,NA
"176","2019-12-19 11:17:50-03","UFG","UFG","1149","S","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Rizzo, J.A.; Barbosa, A.","1942",NA,"Brasil","Goiás",NA,"Árvore cerca de 7m de altura, corola branca.","UFG0001149","UFG0001149","Barroso, G.M.","1968","08","07","Goiânia","À esquerda da estrada de Goiânia para Guapó. 10 km de Goiânia. Cerrado.","-49.2538986206055","-16.6786003112793",NA,NA,"25250","auto",NA,NA,"1969","07",NA,NA,NA,NA,NA,NA
"177","2019-12-19 11:17:50-03","UFG","UFG","711","S","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Rizzo, J.A.; Barbosa, A.","1841",NA,"Brasil","Goiás",NA,"Árvore cerca de 15m de altura. Cerrado.","UFG0000711","UFG0000711","Barroso, G.M.","1968","08","04","Goiânia","Morro Santo Antônio, Junto ao morro Santo Antônio, Cerrado com uma vereda.","-49.2538986206055","-16.6786003112793",NA,NA,"25250","auto",NA,NA,"1969","07",NA,NA,NA,NA,NA,NA
"178","2019-12-19 11:17:50-03","UFG","UFG","1971","S","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Rizzo, J.A.; Barbosa, A.","888",NA,"Brasil","Tocantins",NA,"Árvore cerca de 5m de altura.","UFG0001971","UFG0001971","Barroso, G.M.","1968","05","18","Natividade","Serra de Natividade, Cerca de 20 km de Natividade. Campo rupestre, mata.","-47.7233009338379","-11.7096996307373",NA,NA,"59394","auto",NA,NA,"1969","07",NA,NA,NA,NA,NA,NA
"179","2019-12-19 11:17:50-03","UFG","UFG","3579","S","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Rizzo, J.A.; Barbosa, A.","1535a",NA,"Brasil","Goiás",NA,"Árvore, corola branca.","UFG0003579",NA,"Barroso, G.M.","1968","07","01","Goiânia","À esquerda do ribeirão Dourado, próximo à sua cabeceira. Cerrado, ocorre mata ciliar.","-49.2538986206055","-16.6786003112793",NA,NA,"25250","auto",NA,NA,"1969","07",NA,NA,NA,NA,NA,NA
"180","2019-12-19 11:17:50-03","UFG","UFG","5480","S","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Rizzo, J.A.; Barbosa, A.","5394",NA,"Brasil","Goiás",NA,"Árvore cerca de 6m de altura, corola branca.","UFG0005480",NA,NA,"1970","07","25","Morrinhos","Estrada Morrinhos para Caldas Novas, ocorre o córrego Samambaia. Cerrado.","-49.0993995666504","-17.7311000823975",NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-12-19 11:17:50-03","UFG","UFG","2626","S","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Rizzo, J.A.; Barbosa, A.","1637",NA,"Brasil","Goiás",NA,"Árvore cerca de 20m de altura, corola branca.","UFG0002626","UFG0002626",NA,"1968","07","03","Goiânia","Goiânia a Senador Canêdo pela GO-7, no km 12 à esquerda da rodovia. Mata alterada.","-49.2538986206055","-16.6786003112793",NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-12-19 11:17:50-03","UFG","UFG","2568","S","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Rizzo, J.A.; Barbosa, A.","1727",NA,"Brasil","Goiás",NA,"Árvore cerca de 30m de altura. Corola branca. Mata.","UFG0002568","UFG0002568","Barroso, G.M.","1968","07","08","Goiânia","Morro dos Lobos, Localizada nas elevações que forma o morro dos Lobos. Mata primitiva.","-49.2538986206055","-16.6786003112793",NA,NA,"25250","auto",NA,NA,"1969","07",NA,NA,NA,NA,NA,NA
"183","2019-06-10 10:11:05-03","FZB-BH","BHZB","6292","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana",NA,NA,"Echternacht, L.A.","401",NA,"Brasil","MG",NA,"Doação BHCB 98404.Área aberta",NA,NA,"J.R. Stehmann & J.Semir","2005","10","29","Carmópolis de Minas","Estação Ecológica da Mata do Cedro - Subida para a Serra da Canoa","-44.6349983215332","-20.5414009094238",NA,NA,"18828","auto",NA,NA,"2006","09",NA,NA,NA,NA,NA,NA
"184","2021-01-26 13:55:54-03","IMA","MAC","17841","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"A.M.Miranda; et al.","5787",NA,"Brasil","Bahia",NA,"Árvore ca. de 8m de altura. Flores verdes.; Cerrado.","MAC0017841","MAC0017841","A.M.Miranda","2008","07","22","São Desidério","Remanso Grande.","-44.9733009338379","-12.3633003234863",NA,NA,"175149","auto",NA,NA,"2008","08",NA,NA,NA,NA,NA,NA
"185","2021-03-17 14:34:35-03","UTFPR-SL","SHPR","227","PreservedSpecimen","Plantae","Anthophyta",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Biral, L.","1363","América do Sul","Brasil","São Paulo","exsicata","Árvore, 4,5 m de altura, folíolos cartáceos, cálice ferrugíneo, corola branca com suave mácula amarelada ao centro, filetes brancos, anteras amarelas.","SHPR000227",NA,"Biral, L.","2018","07","20","Rio Claro","Unesp, câmpus Bela Vista.","-47.543058","-22.397914",NA,NA,NA,NA,"47º32'35.01 W","22º23'52.49 S","2018","07",NA,NA,NA,NA,NA,NA
"186","2021-02-04 10:26:45-03","UFRPE","HST","3697","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A. Robyns",NA,"M.T.Monteiro","23523",NA,"Brasil","Bahia",NA,"Flores amarelas, com perfume agradável.","HST003697",NA,"Ana dú Bocage","1971","09","14","Itamarajú","Fazenda Palmeira","-39.5311012268066","-17.0391998291016",NA,NA,"55932","auto",NA,NA,"1996","08","13",NA,NA,NA,NA,NA
"187","2021-02-04 10:26:45-03","UFRPE","HST","3568","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A. Robyns",NA,"M.T.Monteiro","23510",NA,"Brasil","Bahia",NA,"Flores amarelas com perfume agradável.","HST003568",NA,"Ana dú Bocage","1971","07","28","Itamarajú","Fazenda Várzea Alegre","-39.5311012268066","-17.0391998291016",NA,NA,"55932","auto",NA,NA,"1996","08","13",NA,NA,NA,NA,NA
"188","2021-02-09 10:13:25-03","UENF","HUENF","1683","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Moreno, M.R.; Nascimento, M.T.","489",NA,"Brasil","Rio de Janeiro",NA,NA,"HUENF00001685",NA,NA,"1997","05","22","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-09 10:13:25-03","UENF","HUENF","394","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Nascimento, M.T.; Da Silva, G.C.","562",NA,"Brasil","Rio de Janeiro",NA,"MP4","HUENF00000396",NA,NA,"1996","01","24","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-09 10:13:25-03","UENF","HUENF","9041","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Nascimento, M.T.","107",NA,"Brasil","Rio de Janeiro",NA,"Borda com o campo","HUENF00009045",NA,NA,"1995","11","17","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-09 10:13:25-03","UENF","HUENF","9414","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Costa, M.B.",NA,NA,"Brasil","Espírito Santo",NA,"Árvore 15 m.Mata de Tabuleiro em sucessão. Coletado na parcela dentro da mata.","HUENF00009418",NA,"Geovane Siqueira","2012","10","10","Pinheiros","Reserva Biológica Córrego do Veado","-40.116667","-18.336389",NA,NA,NA,NA,"40º7'W","18º20'11''S",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-09 10:13:25-03","UENF","HUENF","4815","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2586",NA,"Brasil","Rio de Janeiro",NA,"Arbóreo; fragmento de Mata Atlântica","HUENF00004818",NA,NA,"2008","10","21","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833","53","53",NA,NA,"41º8'18''W","21º20'9''S",NA,NA,NA,NA,NA,NA,NA,NA
