"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","individualCount"
"306","2012-04-26 09:09:00-03","MO","MOBOT","3062237","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","L.E.Skog","Gert G. Hatschbach","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 43617","1981","2","19","Morro Grande (mun. Cerro Azul)",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"307","2012-07-28 05:08:00-03","MO","MOBOT","3062440","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","A.Chautems","* SILVA","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"SILVA 3355","2001",NA,NA,"Estrada de Pacas para o Parque das Lauráceas (mun. Tunas do Paraná)",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2009-07-14 13:15:00-03","MO","MOBOT","3062633","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","A. Chautems (G)","Gert G. Hatschbach","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 21689","1969","7","3","S. Sebastião (mun. Antonina)",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"309","2020-06-22 14:19:08-03","UNESP-IBILCE","SJRP","14031","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) A. Chautems","G. Hatschbach","J.M. Silva","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,"Sítio do Belizário",NA,NA,NA,NA,NA,"Rupícola, cálice vermelho-pinhão, corola amarela com estrias vinosas.;","América do Sul",NA,NA,"Tracheophyta","Scrophulariales","55154","auto","Magnoliopsida",NA,NA,NA,NA
"310","2018-09-12 14:48:13-03","UNIOESTE","UNOP","2014","S","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Bonin Jr, P.","Silva, J.M.; Motta, J.T.; Barboza, E.; Motta, J.T.; Barboza, E.","Brasil","Paraná","Guaratuba","-48.921667","-25.8625","-48.921667","-25.8625",NA,NA,"8534","2014","05","20","Torre da Embratel","855","855","2014","07","25","Epífita; flores amarelas, brácteas vermelhas. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-06-17 15:25:12-03","UNESP-RC","HRCB","18313","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Chautems, A.","Cordeiro, I.","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"1411","1994","05","18","Arredores da caverna do Diabo",NA,NA,"1997","01",NA,"Erva epífita, ramos pendentes, cerca de 40cm de comprimento, pecíolos avermelhados; cálice rosado; corola amarela com estrias vináceas",NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"312","2020-10-20 15:00:15-03","FUVATES","HVAT","2947","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","A. L. de Gasper","M. Verdi; R. P. Hasckel; G. Klemz","Brasil","Santa Catarina","Botuverá","-49.129167","-27.344444","49º7'45''W","27º20'40''S","HVAT00002947",NA,"2440","2009","06","30","Localidade de 60.",NA,NA,"2010","01","21","Epífita, flor amarela com listras marrons. -Doação do Herbário FURB, registro FURB 12979&nf;; FOD, est. suc.: avançado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-09-25 10:42:20-03","UFPE","UFP","27182","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Hatschbach, G","Cordeiro, J","Brasil","Parana","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"UFP027182",NA,"1555","1999","07","01",NA,NA,NA,"1999",NA,NA,"Epífita, cálice vermelho-pinhão, colora amarela-pálida, nervuras marrons. Beira do rio encaichoeirado.",NA,NA,NA,NA,"Lamiales","55154","auto",NA,NA,NA,NA,NA
"314","2021-03-01 11:54:38-03","UFPE","UFP","36501","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"França, F; Melo, E","Brasil","São Paulo","Apiaí","-48.7325","-24.522778","-48.7325","-24.522778","UFP036501",NA,"2547","1998","05","17",NA,"540","540",NA,NA,NA,"Herbáceo de grande porte com ramos prostados. Folhas carnosas discolor. Cálice frutífero róseo. Pecíolos vinosos. Fruto róseo.",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US","2631648","PreservedSpecimen","Plantae","Gesneriaceae","Hypocyrta","tessmannii","Hypocyrta tessmannii","Hoehne",NA,"G. Tessmann","Brazil","Paraná",NA,NA,NA,NA,NA,"US00126529","US00126529_01","3094","1948","4","14","Eastern Serra do Mar, km 62 on Curitiba-Paranagua road.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,"Isotype","1"
"316","2020-09-12 05:00:02-03","US","US","2124993","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"R. Reitz","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00246219","US00246219_01","3547","1950","5","8","Ribeirao do Ouro, Brusque","600",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"317","2020-09-12 05:00:02-03","US","US","3348957","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"L. E. Skog & R. Dunn","Brazil",NA,NA,NA,NA,NA,NA,"US00590910","US00590910_01","7711","1995","8","28","Grown in the Smithsonian's Dept. of Botany greenhouses, Suitland, Maryland, U.S.A.",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"318","2020-09-12 05:00:02-03","US","US","2469221","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"RBG Edinburgh","Brazil",NA,NA,NA,NA,NA,NA,"US00246216","US00246216_01","C. 4345","1964","9",NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"319","2020-09-12 05:00:02-03","US","US","2708100","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"G. Hatschbach","Brazil","Paraná",NA,NA,NA,NA,NA,"US00246223","US00246223_01","14601","1966","8","12","Col S Andrade (mun. S. J. Pinhaes)","900","1000",NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"320","2020-09-12 05:00:02-03","US","US","2123272","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"R. Reitz","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00246218","US00246218_01","3547","1950","5","8","Ribeirao do Ouro, Brusque","600",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"321","2020-09-12 05:00:02-03","US","US","3065970","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"P. Oliveira","Brazil","Paraná",NA,NA,NA,NA,NA,"US00246227","US00246227_01","929","1985","9","17","Col Stos Andrades (mun of S Jose dos Pinhais)",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"322","2020-09-12 05:00:02-03","US","US","3034526","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"R. Kummrow","Brazil","Paraná",NA,NA,NA,NA,NA,"US00246225","US00246225_01","2303","1983","4","14","Rio Itarare (mun of Guaratuba)",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"323","2020-09-12 05:00:02-03","US","US","2142301","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"A. Gevieski","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00246221","US00246221_01","21","1953","11","20","Horto Florestal, I.N.P., Ibirama","100",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"324","2020-09-12 05:00:02-03","US","US","2853951","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"L. Dombrowski & Y. S. Kuniyoshi","Brazil","Paraná",NA,NA,NA,NA,NA,"US00246224","US00246224_01","2709","1967","10","10","Manancias da Serra-Piraquara-PR",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"325","2020-09-12 05:00:02-03","US","US","2853791","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Chautems, A. P.","L. E. Skog & D. A. Bell","Brazil",NA,NA,NA,NA,NA,NA,"US00246217","US00246217_01","5314","1978","7","19",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"326","2020-09-12 05:00:02-03","US","US","3097253","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"J. Cordeiro & J. M. Silva","Brazil","Paraná",NA,NA,NA,NA,NA,"US00246226","US00246226_01","101","1985","8","21","Veu de Noiva (mun of Morretes)",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"327","2020-09-12 05:00:02-03","US","US","2123275","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"R. Reitz","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00246220","US00246220_01","3679","1950","10","30","S Francisco do Sul","150",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"328","2020-09-12 05:00:02-03","US","US","3555625","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Skog, L. E.","H. J. Wiehler, M. F. Peixoto & GRF Study Group","Brazil","São Paulo",NA,NA,NA,NA,NA,"US00992763","US00992763_01","9912","1999","4","18","São Paulo: unpaved road between Iporanga and Apiai",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"329","2020-09-12 05:00:02-03","US","US","3236980","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"A. P. Chautems & R. Reitz","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00313419","US00313419_01","96","1983","4","13","Ilhota",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"330","2020-09-12 05:00:02-03","US","US","2403162","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"R. Reitz & R. M. Klein","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00246222","US00246222_01","4211","1957","5","25","Palmital, Garuva, S Francisco do Sul","10",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"331","2020-09-12 05:00:02-03","US","US","3236979","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems",NA,"A. P. Chautems & G. Hatschbach","Brazil","Paraná",NA,NA,NA,NA,NA,"US00313412","US00313412_01","79","1983","4","7","San Jose dos Pinhais, Santa Andrade",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"332","2020-09-12 05:00:02-03","US","US","3394839","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Skog, L. E.","M. Stone","Brazil",NA,NA,NA,NA,NA,NA,"US00630962","US00630962_01","403 bis","1973","4","23",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"333","2019-12-09 17:30:02-03","UFPR","EFC","6217","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Hatschbach, G.","Schütz, A.L.; Gatti, G.","Brasil","Paraná","Quatro Barras","-49.0036","-25.3887","-49.0036","-25.3887","EFC006217",NA,"47","1996","05","31","Serra da Baitaca",NA,NA,"1996","08","05","Flores e pecíolo rosa, arbusto de 1m, vegetação secundária (capoeirão)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-12-09 17:30:02-03","UFPR","EFC","12021","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Blum, C.T.","Blum, C.T.; Proença, R.T.","Brasil","Paraná","Morretes","-48.6987","-25.614","-48.6987","-25.6140","EFC012021",NA,"310","2008","10","19","Serra da Prata","800","800","2008","10","19","Epífita em árvore caída a 800 m.s.n.m. Bráctea rósea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-12-09 17:30:02-03","UFPR","EFC","8361","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Blum, C.T.","Serathiuk, R.E.; et al.","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC008361",NA,"16","1999","04","09","Floresta Estadual do Palmito","20","20","2013","09","25","Em meio a floresta em solo aluvial hidromórfico. Capoeirão de aproximadamente 90 anos de idade. Herbácea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-12-09 17:30:02-03","UFPR","EFC","16719","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Dall Agnol, R.T.; Blum, C.T.","Kuniyoshi, Y.S.","Brasil","Santa Catarina","São Joaquim","-49.5143","-28.1831","-49.5143","-28.1831","EFC016719",NA,"6601","2017","05","05","Parque Nacional São Joaquim","1700","1700","2018","06","19","Epífita no interior de Floresta Ombrófila Mista Altomontana da Serra da igreja.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-12-09 17:30:02-03","UFPR","EFC","5582","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Hatschbach, G.","Roderjan, C.V.; Kuniyoshi, Y.S.","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"EFC005582",NA,"1302","1996","05","30","Rasgadinho",NA,NA,"1996","07","01","Epífita, flores rosa.",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"338","2019-12-09 17:30:02-03","UFPR","EFC","5295","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Hinoshita, L.K.R.","Svolenski, A.C.","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"EFC005295",NA,"158","1996","07","01","Beira do rio Branco",NA,NA,"2015","01","01","Epífita, cálice rosa, corola amarela com listas marrons.",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"339","2019-12-09 17:30:02-03","UFPR","EFC","6898","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Tardivo, R.C.",NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"EFC006898",NA,NA,"1997","04","09","Caxetal, Faz.Herbert, Rio Cambará",NA,NA,"1997","05","05","epífita, corola amarela com listas vinosas, sépalas vermelhas, fol. discolores, face abaxial avermelhada",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"340","2019-12-09 17:30:02-03","UFPR","EFC","15629","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Bonin Jr, P.","Silva, J.M.","Brasil","Paraná","Guaratuba","-48.9217","-25.8625","-48.9217","-25.8625","EFC015629",NA,"8534","2014","05","20","Torre da Embratel","855","855","2014","07","25","Epífita, flores amarelas, brácteas vermelhas. Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-12-09 17:30:02-03","UFPR","EFC","12020","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Blum, C.T.","Blum, C.T.; Proença, R.T.","Brasil","Paraná","Morretes","-48.6987","-25.614","-48.6987","-25.6140","EFC012020",NA,"293","2008","10","19","Serra da Prata","900","900","2008","10","19","Epífita com 50 cm., localizada a 6 m. de altura. Com bráctea rósea. (900 m.s.n.m.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-12-09 17:30:02-03","UFPR","EFC","12022","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Blum, C.T.","Blum, C.T.; Neuhaus, A.","Brasil","Paraná","Morretes","-48.6987","-25.614","-48.6987","-25.6140","EFC012022",NA,"489","2009","04","04","Serra da Prata","760","760","2009","04","04","Epífita a 2m. de altura. Flores amarelas com estrias marrons e brácteas vermelhas. (760 m.s.n.m.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-12-09 17:30:02-03","UFPR","EFC","6007","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Hatschbach, G.","Roderjan, C.V.","Brasil","Paraná","Quatro Barras","-49.0036","-25.3887","-49.0036","-25.3887","EFC006007",NA,"1332","1994","04","14","Morro Anhangava","1300","1300",NA,NA,NA,"Epífita na floresta montana, 1300 m s.n.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-12-09 17:30:02-03","UFPR","EFC","12019","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Blum, C.T.","Blum, C.T.; Proença, R.T.","Brasil","Paraná","Morretes","-48.6987","-25.614","-48.6987","-25.6140","EFC012019",NA,"334","2008","11","03","Serra da Prata","500","500","2008","11","03","Epífita em galho caído a 500 m.s.n.m. Com frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-12-09 17:30:02-03","UFPR","EFC","2301","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Hinoshita, L.K.R.","Tramujas, A.P.","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"EFC002301",NA,"97","1990","08","01",NA,NA,NA,"2015","01","01","Epífita em floresta atlântica montana",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"346","2019-12-09 17:30:02-03","UFPR","EFC","4362","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Silva, S.M.","Lima, R.X.","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"EFC004362",NA,"46","1993","06","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"347","2019-12-09 17:30:02-03","UFPR","EFC","1977","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Hinoshita, L.K.R.","Ziller, S.R.; Kuniyoshi, Y.S.","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"EFC001977",NA,"52","1989","08","02","Rio Passa Sete",NA,NA,"2015","01","01","Em caxetal, solo orgânico.",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"348","2019-12-09 17:30:02-03","UFPR","EFC","16718","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Dall Agnol, R.T.","Dall Agnol, R.T.","Brasil","Paraná","Adrianópolis","-48.9874","-24.7315","-48.9874","-24.7315","EFC016718",NA,"382","2018","05","20","Parque Estadual das Lauráceas - Trilha das Antas","608","608","2018","05","22","Epífita a 2m, comum na beira da trilha, flores amarelas com estrias vináceas, cálise róseo. Floresta Ombrófila Densa Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-12-09 17:30:02-03","UFPR","EFC","17409","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Völtz, R.R.","Völtz, R.R.; Santos, G.H.","Brasil","Santa Catarina","Joinville","-49.1038","-26.1944","-49.1038","-26.1944","EFC017409",NA,"1928","2016","03","26","Serra Dona Francisca, cachoeira do Cubatão","755","755","2018","10","29","Erva epífita pendente no interior de Floresta Ombrófila Densa Montana; sépalas vinosas, pétalas amarelas raiadas com faixas enegrecidas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-13 11:20:19-03","USP","SPF","145605","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Fiaschi, P","Fiaschi, P","Brasil","São Paulo","Apiaí","-48.7","-24.533333","-48.7","-24.533333","SPF00145605","SPF00145605","813","2001","05","08","Parque Estadual Turístico do Alto Ribeira",NA,NA,"2001","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-13 11:20:19-03","USP","SPF","154105","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Costa, FN","Costa, FN","Brasil","São Paulo","Iporanga","-48.521389","-22.704444","-48.521389","-22.704444","SPF00154105","SPF00154105","349","2002","01","26",NA,NA,NA,"2002","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-13 11:20:19-03","USP","SPF","71639","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Chautems, A","Handro, O","Brasil","Paraná",NA,NA,NA,NA,NA,"SPF00071639","SPF00071639","343","1953","05",NA,"Caiobá.",NA,NA,"1990","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-13 11:20:19-03","USP","SPF","99148","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Chautems, A","Cordeiro, I","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,"SPF00099148","SPF00099148","1411","1994","05","18","Parque Estadual de Jacupiranga",NA,NA,"1998","01",NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"354","2021-03-25 13:52:18-03","UNIVILLE","JOI","16914","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","MANCINELLI, W.S.","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; PELLIS, M.; SILVA, J.C.S.","Brasil","Santa Catarina","Joinville","-49.126111","-26.179722","49º7'34''W","26º10'47''S","JOI016914",NA,"177","2016","02","15","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","750","750","2016","03","29","epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-25 13:52:18-03","UNIVILLE","JOI","10636","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","A. Korte","A. Korte","Brasil","Santa Catarina","Joinville","-49.050556","-26.280278","49º3'2''W","26º16'49''S","JOI010636","JOI010636","4104","2010","08","18","Brragem do 8º Salto - Serra do Piraí.","698","698","2010","08","18","Florística IFFSC 1026 (Epífita); HABITAT: interior do fragmento; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-25 13:52:18-03","UNIVILLE","JOI","10635","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","A. Korte","A. Korte","Brasil","Santa Catarina","José Boiteux","-49.678333","-26.908611","49º40'42''W","26º54'31''S","JOI010635","JOI010635","3781","2010","06","23","Morro da Cruz.","652","652","2010","06","23","Florística IFFSC 687 (Epífita); HABITAT: interior do fragmento; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-25 13:52:18-03","UNIVILLE","JOI","17678","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Bonin Jr, P.","Silva, J. M.; Motta, J. T.; Barboza, E.","Brasil","Paraná","Guaratuba","-48.921667","-25.8625","48º55'18''W","25º51'45''S","JOI017678",NA,"8534","2014","05","20","Torre da Embratel.","855","855","2014","07","25","Flores amarelas. Brácteas vermelhas. Habito: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
