"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","typeStatus","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"139","2019-11-07 11:16:31-03","UFMG","BHCB-SL","38097","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A","3381","1997","08","30","América","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça","-43.479167","-20.096111",NA,"Terrestre, margem de riacho, interior de floresta, a ca. 1300m de altitude.",NA,NA,"1300","1300","Melo, LCN",NA,NA,"2009",NA,"-43.479167","-20.096111",NA,"12",NA,NA,NA,NA,NA
"140","2021-01-12 15:24:05-03","UFMG","BHCB-SL","100910","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Almeida, TE; Heringer, G","11289","2006","07","04","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra","-0.712542","-18.015389",NA,"Prensado em álcool.; Terrestre. Caule ereto com até 40 cm de altura.; Em mata nebular. Área com Campo Rupestre e Matas Nebulares cm Podocarpus.","BHCB049434",NA,"1570","1600","Salino, A",NA,NA,NA,NA,"-0.712542","-18.015389",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-07 11:16:31-03","UFMG","BHCB-SL","57779","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6362","2001","03","10","América","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Na trilha entre a sétima e a sexta cachoeira do córrego das Cobras. Floresta ombrófila densa montana.","-44.367722","-22.806528",NA,"Rupícola no interior de floresta.",NA,NA,"1130","1200","Salino, A",NA,NA,"2001",NA,"-44.367722","-22.806528",NA,"12",NA,NA,NA,NA,NA
"142","2019-11-07 11:16:27-03","UFMG","BHCB-SL","106651","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Almeida, TE; Souza, DT; Giorni, VT","783","2007","04","19","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Chapada; Morro Redondo e adjacências, próximo à cerca limítrofe do Parque. Capões.","-43.3275","-18.236944",NA,"Terrestre no interior de Capão, próximo a curso d'água",NA,NA,"1604","1604","Melo, LCN",NA,NA,"2008",NA,"-43.3275","-18.236944",NA,"01",NA,NA,NA,NA,NA
"143","2019-11-07 11:16:31-03","UFMG","BHCB-SL","126371","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14095","2008","12","04","América","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Trilha com a entrada em frente ao port?o da sede","-40.557444","-19.903972",NA,"Epifita no interior de floresta",NA,NA,"860","860","Melo, LCN",NA,NA,"2010",NA,"-40.557444","-19.903972",NA,"03",NA,NA,NA,NA,NA
"144","2019-11-07 11:16:31-03","UFMG","BHCB-SL","51944","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; et al.","5477","2000","05","26","América","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, Trilha para o Pico do Boné. Floresta Estacional Semidecidual Altomontana.","-42.5208015441895","-20.6667003631592",NA,"Terrestre. Interior de floresta.",NA,NA,NA,NA,"Moran, RC; Mickel, JT","16385","auto","2004",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA
"145","2019-11-07 11:16:27-03","UFMG","BHCB-SL","105163","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Mota, RC; Laper, P","3141","2006","09","09","América","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,"Planta coletada em mata de galeria, próxima ao Campo de Fora; erva rupícola.",NA,NA,NA,NA,"Melo, LCN","11966","auto","2009",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA
"146","2021-01-12 15:24:05-03","UFMG","BHCB-SL","129591","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Souza, FS; Roman, SA; Machado, TM; Santiago, AL; Salino, A; Dittrich, VAO; Echternacht, LA","429","2008","04","28","América","Brasil","Minas Gerais","Rio Preto","Serra Negra; Ninha da Égua","-43.8278007507324","-22.0891990661621",NA,"Rupícola. Soros castanho-escuros.; Em interior de mata.","BHCB049433",NA,NA,NA,"Salino, A","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-07 11:16:31-03","UFMG","BHCB-SL","99272","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11129","2006","05","21","América","Brasil","Minas Gerais","Simonésia","RPPN Mata do Sossego","-42.0013999938965","-20.1238994598389",NA,NA,NA,NA,NA,NA,"Salino, A","37999","auto","2006",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"148","2021-01-12 15:24:05-03","UFMG","BHCB-SL","53638","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Dittrich, VAO","512","1998","09","15","América","Brasil","Paraná","Guaraqueçaba","Reserva Natural de Salto Morato;","-48.3288993835449","-25.3066997528076",NA,"Holoepífito.; Preferencial a ca. 0,8m de altura. Floresta Ombrófila Densa.","BHCB049279",NA,"20","20","Salino, A","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-07 11:16:36-03","UFMG","BHCB-SL","30895","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Salino, A","2298","1995","09","30","América","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro","-42.483333","-20.716667",NA,"Erva epífita, crescendo na base de tronco de arvoretas, em floresta que sofre inundação, a ca. 1250m de altitude.",NA,NA,"1200","1400","Salino, A",NA,NA,"1999",NA,"-42.483333","-20.716667",NA,"09",NA,NA,NA,NA,NA
"150","2019-11-07 11:16:36-03","UFMG","BHCB-SL","36102","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Salino, A; Silva, SM","s.n.","1993","03","13","América","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,"Rupícola na mata, Morro do Miguel.",NA,NA,NA,NA,"Salino, A","24916","auto","1997",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"151","2019-11-07 11:16:36-03","UFMG","BHCB-SL","30748","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Salino, A; Silva, SM; Britez, RM; Marques, MCM","1526","1992","10","11","América","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,"Epífita na base de tronco de árvores, no interior da floresta de restinga.",NA,NA,NA,NA,"Salino, A","24916","auto","1998",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"152","2019-11-07 11:16:36-03","UFMG","BHCB-SL","30744","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Salino, A; Silva, SM; Britez, RM; Marques, MCM","1522","1992","10","11","América","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,"Epífita baixa, até no máximo 1m do solo, concentrando na base de tronco de árvores, às vezes entre a serrapilheira.",NA,NA,NA,NA,"Salino, A","24916","auto","1998",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"153","2019-11-07 11:16:36-03","UFMG","BHCB-SL","36105","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Silva, SM","s.n.","1995","04","08","América","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica.","-48.5092010498047","-25.5200004577637",NA,"Epífita baixa ou terrícola, folha fértil negra, frequente na floresta de transição da planície litorânea.",NA,NA,NA,NA,"Salino, A","24916","auto","1998",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"154","2019-11-07 11:16:36-03","UFMG","BHCB-SL","30406","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Silva, SM; et al.","s.n.","1991","11","02","América","Brasil","Paraná","Paranaguá","Ilha do Mel, Floresta Atlântica de planície.","-48.5092010498047","-25.5200004577637",NA,"Erva com esporos castanhos, epífita baixa ou terrícola.",NA,NA,NA,NA,"Salino, A","24916","auto","1998",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"155","2019-11-07 11:16:36-03","UFMG","BHCB-SL","36106","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Silva, SM","s.n.","1997","09","01","América","Brasil","Paraná","Paranaguá","Ilha do Mel, Planície da Praia Grande.","-48.5092010498047","-25.5200004577637",NA,"Herbácea terrestre frequente em floresta baixa da planície litorânea.",NA,NA,NA,NA,"Salino, A","24916","auto","1998",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"156","2019-11-07 11:16:36-03","UFMG","BHCB-SL","30407","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Rosenst.","Silva, SM; Britez, RM","1510","1988","04","01","América","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva ecológica.","-48.5092010498047","-25.5200004577637",NA,"Erva rizomatosa, folha fértil marrom (sup.inferior), em meio o folhedo ou epífita baixa; frequente.",NA,NA,NA,NA,"Salino, A","24916","auto","1998",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"157","2016-08-23 10:59:44-03","NHMLondon","NHM-LONDON-BOT","BM000937996","S","Plantae",NA,NA,"Lomariopsidaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Anon.","323","1907",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/2021feb168e83421ea0ad979d52257ada3293cfc/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"2008",NA,"-53.08982","-10.773109","Isotype","12",NA,NA,NA,NA,"NHMUK:ecatalogue:497154"
"158","2020-08-20 20:41:49-03","UFSC","FLOR","5749","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Rohr, J.A.","1147",NA,NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"A. Brade determ. idem","FLOR0005749",NA,NA,NA,"Sehnem, A.","27000","auto","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-04 15:47:00-03","IF","SPSF","30920","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","A. Salino et al.","7562","2001","09","13","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.360278","-22.779722",NA,"COLETA: Planta terrestre no interior da floresta.; GEOGRAFIA: Trilha para o Pico do Caracol. Floresta Ombrófila Densa Montana.;",NA,NA,"1450","1450","A.Salino",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-04 15:47:00-03","IF","SPSF","31906","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","A. Salino et al.","7306","2001","08","07","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba","-44.794444","-23.294444",NA,"COLETA: Epífita na base de árvore, no interior da floresta altomontana.; GEOGRAFIA: Trilha do Pico do Cuscuzeiro, próximo ao marco da divisa entre Rio de Janeiro e São Paulo. Floresta Ombrófila Densa Montana, e Altomontana.;",NA,NA,"1200","1200","A.Salino",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-04 15:47:00-03","IF","SPSF","31970","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","A. Salino et al.","7385","2001","08","09","América do Sul","Brasil","SP","São Luis do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.088611","-23.324167",NA,"COLETA: Epífita na base de tronco, no interior da mata.; GEOGRAFIA: Trilha para a nacente do Rio Itamambuca.;",NA,NA,"800","900","A.Salino",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-04 15:47:00-03","IF","SPSF","32159","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","A. Salino et al.","6362","2001","03","10","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.367778","-22.806389",NA,"COLETA: Rupícola no interior da floresta.; GEOGRAFIA: Na trilha, entre a sétima e a sexta cachoeira do Córrego das Cobras. Floresta Ombrófila Densa Montana.;",NA,NA,"1130","1200","A.Salino",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:46:32-03","UFRGS","ICN","173576","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Matos, FB; Weiss, G","1135","2006","05","01","América do Sul","Brasil","PR","Antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Bezerra, 25º18'S 48º41'W","-48.683333","-25.3",NA,"doação Herbário UPCB; epífita; Floresta Ombrófila Densa, na base de árvore, no interior da mata, local brejoso (solo orgânico saturado com água)",NA,NA,"30","30","Kieling-Rubio, MA",NA,NA,NA,NA,"-48.683333","-25.3",NA,NA,NA,NA,NA,NA,NA
"164","2021-02-08 12:46:32-03","UFRGS","ICN","173374","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Rohr, JA","3072","1957","05","30","América do Sul","Brasil","SC","Florianópolis","Sertão da Lagoa.","-48.5491981506348","-27.596700668335",NA,"Doação HB 78230; Erva, 30cm altura.; Rupestre nas matas.",NA,NA,"200","200","Kieling-Rubio, MA","27000","auto","2012",NA,NA,NA,NA,"03","26",NA,NA,NA,NA
"165","2021-02-08 12:46:32-03","UFRGS","ICN","173398","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Brade, AC","5358","1912","12","08","América do Sul","Brasil","SP","Jaraguá",NA,NA,NA,NA,"Doação Herbário HB 40060; terrestre",NA,NA,NA,NA,"Kieling-Rubio, MA",NA,NA,"2012",NA,NA,NA,NA,"03","26",NA,NA,NA,NA
"166","2021-02-08 12:46:32-03","UFRGS","ICN","015340","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Jürgens","130",NA,NA,NA,"América do Sul","Brasil","RS","Rio Pardo","Cerro João Rodrigues","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,"180","180","Rosenstock","46320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-08 12:46:32-03","UFRGS","ICN","173671","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Kieling-Rubio, MA; Motta, A","848","2010","05","23","América do Sul","Brasil","SC","Blumenau","Reserva Ecológica do Spitzkopf","-49.0661010742188","-26.9193992614746",NA,"epífito",NA,NA,"560","560","Kieling-Rubio, MA","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-08 12:46:32-03","UFRGS","ICN","173669","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Kieling-Rubio, MA; Motta, A","845","2010","05","23","América do Sul","Brasil","SC","Blumenau","Reserva Ecológica do Spitzkopf","-49.0661010742188","-26.9193992614746",NA,"epífito",NA,NA,"560","560","Kieling-Rubio, MA","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:46:32-03","UFRGS","ICN","173670","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Kieling-Rubio, MA; Motta, A","847","2010","05","23","América do Sul","Brasil","SC","Blumenau","Reserva Ecológica do Spitzkopf","-49.0661010742188","-26.9193992614746",NA,"epífito",NA,NA,"560","560","Kieling-Rubio, MA","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-08-26 10:51:13-03","MCN-FZBRS","HAS","73368","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosent.","Silveira, N.","10279","1991","05",NA,NA,"Brasil","São Paulo","Mogi das Cruzes","No Morro do Garrafão,","-46.1883010864258","-23.5228004455566",NA,"Tonguefern.","HAS0073368",NA,NA,NA,"Kieling-Rubio, M.A.","28666","auto","2012",NA,NA,NA,NA,"03","26",NA,NA,NA,NA
"171","2020-08-26 10:51:13-03","MCN-FZBRS","HAS","73367","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosent.","Silveira, N.","10263","1991","05",NA,NA,"Brasil","São Paulo","Mogi das Cruzes","No Morro do Garrafão.","-46.1883010864258","-23.5228004455566",NA,"Tonguefern.","HAS0073367",NA,NA,NA,"Kieling-Rubio, M.A.","28666","auto","2012",NA,NA,NA,NA,"03","26",NA,NA,NA,NA
