"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","individualCount","class","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"1145","2019-11-01 15:15:30-03","UnB","UB","87232","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Dálio",NA,NA,NA,"Anderson, WR","1973","03","21","Brasil","Goiás","São João d'Aliança","São João d'Aliança, 3km ao S de São João d'Aliança","-47.5247","-14.7056",NA,NA,"UB0018899",NA,"Monocotyledonae",NA,NA,NA,"7636","Southern America",NA,"UB0018899",NA,NA,"-47.5247","-14.7056",NA,NA,NA,NA
"1146","2019-11-01 15:15:30-03","UnB","UB","87233","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Dálio",NA,NA,NA,"Anderson, WR","1973","03","21","Brasil","Goiás","São João d'Aliança","São João d'Aliança, 15km ao S de São João d'Aliança","-47.5247","-14.7056",NA,NA,"UB0018897",NA,"Monocotyledonae",NA,NA,NA,"7526","Southern America",NA,"UB0018897",NA,NA,"-47.5247","-14.7056",NA,NA,NA,NA
"1147","2019-11-01 15:15:30-03","UnB","UB","87407","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Pabst, GFJ",NA,NA,NA,"Irwin, HS","1969","03","17","Brasil","Goiás",NA,"60km ao N de Veadeiros",NA,NA,NA,NA,"UB0018887",NA,"Monocotyledonae",NA,NA,NA,"24606","Southern America",NA,"UB0018887",NA,NA,NA,NA,NA,NA,NA,NA
"1148","2019-11-01 15:15:30-03","UnB","UB","87408","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Batista, JAN",NA,NA,NA,"Oliveira, RS","1997","02","15","Brasil","Tocantins",NA,"Região de São Miguel do Araguai",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Meneguzzo, TEC","2018","11","13","Araújo, JF","2018","03","20","Brasil","Maranhão","Codó","Assentamento Santa Bárbara","-43.92","-4.49999",NA,"Conglomerado MA-355. Subunidade 1. Subparcela 9. indivíduo 1. F9; Erva; altura em m: 0,20; Mata de Cocais com predominância de babaçu, solo argiloso com cascalhos e pedras, camada significativa de serrapilheira",NA,NA,"Monocotyledonae",NA,NA,NA,"IFN-35512101.9","Southern America",NA,NA,"71","71","-43.92","-4.49999",NA,NA,NA,NA
"1150","2021-01-04 10:59:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Zanatta, MRV","2015","05",NA,"Zanatta, MRV; Castro, BM","2015","05","16","Brasil","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira","-47.952296","-15.513927",NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Erva terrestre. Estéril.; Mata seca de encosta com afloramentos rochosos, ainda com efeito de borda",NA,NA,"Monocotyledonae",NA,NA,NA,"2096","Southern America",NA,NA,"807","807","-47.952296","-15.513927",NA,NA,NA,NA
"1151","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Zanatta, MRV","2015","12","14","Million, JL; Oliveira, RC","2016","03","24","Brasil","Mato Grosso do Sul","Juti","Na aldeia Takwara, próximo do rio Takwara","-54.6","-22.700611",NA,"Dor de cabeça; Erva; Floresta Estacional Semidecidual",NA,NA,"Monocotyledonae",NA,NA,NA,"71","Southern America",NA,NA,NA,NA,"-54.6","-22.700611",NA,NA,NA,NA
"1152","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Pinheiro, F","2000","07","19","Gottsberger, IS","1974","04","08","Brasil","São Paulo","Botucatu","18.0 km N of Botucatu, 14.0 km E of São Manuel. Along São Manuel - Piracicaba highway. Near ex-RR station","-48.416667","-22.75",NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form on gentle slope","UB0018913",NA,"Monocotyledonae",NA,NA,NA,"2203","Southern America",NA,"UB0018913","550","550","-48.416667","-22.75",NA,NA,NA,NA
"1153","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Pinheiro, F","2000","07","19","Leoni, LS","1987","06","08","Brasil","Minas Gerais","Carangola","Carangola - Serra das Velhas","-42.016667","-20.716667",NA,"Flores esverdeadas (pétalas e sépalas), labelo meio roxo; Interior de mata secundária, em meio a detritos vegetais em decomposição","UB0018910",NA,"Monocotyledonae",NA,NA,NA,"053","Southern America",NA,"UB0018910","500","500","-42.016667","-20.716667",NA,NA,NA,NA
"1154","2019-11-01 15:15:30-03","UnB","UB","3703","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Pabst, GFJ","1979","06","29","Irwin, HS; Souza, R; Fonsêca, SG; Ramos, J","1970","02","24","Brasil","Distrito Federal","Brasília","12 Km leste do Lago Paranoá","-47.9296989440918","-15.7797002792358","70570","Labelo com pintas rosas bilaterais. Terrestre, folhas zonadas.; Flor branca; Mata de galeria.","UB0019784","auto","Monocotyledonae",NA,NA,NA,"26577","Southern America",NA,"UB0019784","1000","1000",NA,NA,NA,NA,NA,NA
"1155","2019-11-01 15:15:30-03","UnB","UB","177794","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Soares-Silva, LH; Faria, JEQ; Bezerra, KMG; Meneguzzo, TEC","2011","03","02","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242","44724","0,4m. Frutos imaturos verdes.; Floresta de galeria","UB0018893","auto","Monocotyledonae",NA,NA,NA,"1411","Southern America",NA,"UB0018893",NA,NA,NA,NA,NA,NA,NA,NA
"1156","2019-11-01 15:15:30-03","UnB","UB","14366","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Rocha, DMS",NA,NA,NA,"Rocha, DMS","2000","03","30","Brasil","Goiás","Santa Rita do Araguaia","Ponte sobre o Rip Babilônia. Estrada que liga Mineiros (GO) ao Parque Nacional das Emas","-53.2052993774414","-17.3255996704102","61711","Mata de galeria estreita.","UB0018885","auto","Monocotyledonae",NA,NA,NA,"340","Southern America",NA,"UB0018885",NA,NA,NA,NA,NA,NA,NA,NA
"1157","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Batista, JAN","2001","12",NA,"Oliveira, RS; Batista, JAN; Gonçalves, EG","1997","02","15","Brasil","Goiás","São Miguel do Araguaia",NA,"-50.1627998352051","-13.2749996185303","97385","Erva terrestre; Interior de mata mesofítica","UB0018903","auto","Monocotyledonae",NA,NA,NA,"s.n.","Southern America",NA,"UB0018903",NA,NA,NA,NA,NA,NA,NA,NA
"1158","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Pabst, G","1979","06","29","Irwin, HS; Fonseca, SF; Souza, R; Reis dos Santos, R; Ramos, J","1970","03","03","Brasil","Minas Gerais","Corinto","Ca. 25.0 km W of Corinto, valley of Rio Bicudo","-44.4564018249512","-18.3808002471924","49021","Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation; Terrestrial, erect, leaves mottled with li",NA,"auto","Monocotyledonae",NA,NA,NA,"26857","Southern America",NA,NA,"525","525",NA,NA,NA,NA,NA,NA
"1159","2019-11-01 15:15:30-03","UnB","UB","8038","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Batista, JAN",NA,NA,NA,"Oliveira, RS; Batista, JAN","1998","04","02","Brasil","Tocantins","Palmas","Serra do Lajeado","-48.3602981567383","-10.2128000259399","62375","Coordenadas P.I.V.; Terrestre; Mata.","UB0018905","auto","Monocotyledonae",NA,NA,NA,"303","Southern America",NA,"UB0018905",NA,NA,NA,NA,NA,NA,NA,NA
"1160","2020-08-04 12:48:56-03","UFU","HUFU","44533","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O. & Freitas, F.S.","2006","02","15","Brasil","Minas Gerais",NA,"Região da Represa de Furnas., Trilha da Cachoeira Feixo da Serra",NA,NA,NA,"Erva ca. de 0,5 m. Flores creme com exteremidades roxas.","HUFU00035628",NA,NA,NA,NA,NA,"1699",NA,NA,"HUFU00035628",NA,NA,NA,NA,NA,NA,NA,NA
"1161","2019-05-06 12:01:21-03","UFU","HUFU","65063","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Rezende, A.R.; Teodoro, V.M. & Rezende, P.C.","2012","06","10","Brasil","Minas Gerais","Ituiutaba","Serra do Corpo Seco","-49.467778","-19.033333",NA,"Erva, 0,2 m alt. Frutos verdes.; Cerrado.","HUFU00030606",NA,NA,NA,NA,NA,"784",NA,NA,"HUFU00030606","680","680","-49.467778","-19.033333",NA,NA,NA,NA
"1162","2019-05-06 12:01:21-03","UFU","HUFU","65235","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Rezende, A.R.; Teodoro, V.M.","2012","10","06","Brasil","Minas Gerais","Ituiutaba","Serra do Corpo Seco","-49.467778","-19.033333",NA,"Erva, 0,45 m alt. Frutos castanhos.; Cerrado.","HUFU00030605",NA,NA,NA,NA,NA,"893",NA,NA,"HUFU00030605","680","680","-49.467778","-19.033333",NA,NA,NA,NA
"1163","2019-05-06 12:01:21-03","UFU","HUFU","69985","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Cardoso, J.C.F.","2014","11","22","Brasil","Minas Gerais","Uberlândia","vereda situda a 22 km do centro da cidade, nas margens da estrada que leva a Campo Florido","-48.583333","-19.083333",NA,"Terr#?#cola ca. de 30 cm. Sépalas marron-esverdeado, labelo branco com róseo.; vereda.","HUFU00030604",NA,NA,NA,NA,NA,"s.n",NA,NA,"HUFU00030604",NA,NA,"-48.583333","-19.083333",NA,NA,NA,NA
"1164","2019-05-06 12:01:21-03","UFU","HUFU","31536","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Amorim, E.H.; Romero, R.; Mendes, S. & Arruda, R.","2003","02","15","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Mata da Zilda.","-47.2928009033203","-19.3528003692627","45889","Terrestre 0,3 m. Tépalas vinhos externamente, internamente creme.","HUFU00030614","auto",NA,NA,NA,NA,"642",NA,NA,"HUFU00030614",NA,NA,NA,NA,NA,NA,NA,NA
"1165","2020-08-04 12:48:56-03","UFU","HUFU","22544","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Arantes, A.A.A.","1998","04","09","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","58223","Herbácea, ca. de 0,50 m. Frutos verdes.","HUFU00030610","auto",NA,NA,NA,NA,"1009",NA,NA,"HUFU00030610",NA,NA,NA,NA,NA,NA,NA,NA
"1166","2020-08-04 12:48:56-03","UFU","HUFU","25498","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Batista, J.A.N.","2000","02","24","Arantes, A.A.A.","1998","09","19","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","58223","Erva, ca. 0,5 m. Frutos imaturos verde.","HUFU00030608","auto",NA,NA,NA,NA,"831",NA,NA,"HUFU00030608",NA,NA,NA,NA,NA,NA,NA,NA
"1167","2019-05-06 12:01:21-03","UFU","HUFU","3087","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"FEEP","1992","05","15","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","58223","Herbáceo, ca. 30 cm. Epífita.; Mata de galeria.","HUFU00030615","auto",NA,NA,NA,NA,"174",NA,NA,"HUFU00030615",NA,NA,NA,NA,NA,NA,NA,NA
"1168","2020-08-04 12:48:56-03","UFU","HUFU","33444","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Arantes, A.A.A.","2004","06","18","Santos, A.P.M.; Romero, R.; Rosa, P.O.; Faria, C.A. & Ariane","2003","05","28","Brasil","Minas Gerais","Uberlândia","Reserva de Miranda, Cerca de 20 km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975","58223","Terrestre, ca. de 0,3 m. Frutos verdes.; Mata.","HUFU00030607","auto",NA,NA,NA,NA,"30",NA,NA,"HUFU00030607",NA,NA,NA,NA,NA,NA,NA,NA
"1169","2019-05-06 12:01:21-03","UFU","HUFU","26229","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Silva, F.G.; Silva, H.F.; Pacheco, R.A. & Nakajima, J.N.","2001","02","21","Brasil","Minas Gerais","Uberlândia","Clube Tangará","-48.2771987915039","-18.9186000823975","58223","Labelo branco e por dentro vinho.; Interior de mata mesófila.","HUFU00030612","auto",NA,NA,NA,NA,"16",NA,NA,"HUFU00030612",NA,NA,NA,NA,NA,NA,NA,NA
"1170","2020-03-16 13:44:54-03","UFU","HUFU",NA,"S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Hemsing, P.K.B.; Oliveira, L.M.; Marques, C.A. & Dias, A.G.","2019","03","18","Brasil","Minas Gerais","Uberlândia","Projeto Bacia Rio Uberabinha","-48.2771987915039","-18.9186000823975","58223","Sépalas brancas e mácula vinácea.",NA,"auto",NA,NA,NA,NA,"988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2019-05-06 12:01:21-03","UFU","HUFU","41111","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Santos, A.P.M.; Castro, W.S.; Lima, C.C.A. & Rezende, T.M.","2005","03","10","Brasil","Minas Gerais","Uberlândia","Reservatório de Miranda, Cerca de 20 km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975","58223","Erva, ca. de 0,35 m. Fruto verde, corola rosa-claro e escuro.; Borda de mata de galeria.","HUFU00030609","auto",NA,NA,NA,NA,"371",NA,NA,"HUFU00030609",NA,NA,NA,NA,NA,NA,NA,NA
"1172","2019-05-06 12:01:21-03","UFU","HUFU","36408","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Santos, A.P.M.; Romero, R. & Rosa, P.O.","2004","02","17","Brasil","Minas Gerais","Uberlândia","Reservatório de Miranda, Cerca de 20 km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975","58223","Terrestre. Corola rosa claro, guia de néctar lilás e estames amarelos.; Mata de galeria.","HUFU00030613","auto",NA,NA,NA,NA,"275",NA,NA,"HUFU00030613",NA,NA,NA,NA,NA,NA,NA,NA
"1173","2019-05-06 12:01:21-03","UFU","HUFU","50709","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Castro, N.M.","2008","01","18","Brasil","Minas Gerais","Uberlândia","Universidade Federal de Uberlândia, Campus Umuarama.","-48.2771987915039","-18.9186000823975","58223",NA,"HUFU00030611","auto",NA,NA,NA,NA,"s.n.",NA,NA,"HUFU00030611",NA,NA,NA,NA,NA,NA,NA,NA
"1174","2020-08-20 14:54:49-03","UFSC","FLOR","51582","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Nuernberg, A.","2013","03","01","Nuernberg, A.; Zuchiwschi, E. & Silva, E.S.","2013","03","01","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, perto do camping dos escoteiros.","-48.420833","-27.526944",NA,"herbácea terrícola, flor rosada","FLOR0051582",NA,NA,"Asparagales",NA,NA,"1008",NA,NA,NA,"15","15","48º25'15''W","27º31'37''S",NA,NA,NA,NA
"1175","2020-08-20 14:54:49-03","UFSC","FLOR","54458","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Mello, A.S.","2012","03","08","Nuernberg, A.; Mello, A.S.; Weber, P. & Lufchitz, A.","2012","03","08","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875",NA,"herbácea terrícola, flores rosadas. Coordenadas aproximadas.","FLOR0054458",NA,NA,"Asparagales",NA,NA,"634",NA,NA,NA,"2","2","48º33'9''W","27º11'15''S",NA,NA,NA,NA
"1176","2020-08-20 20:37:56-03","UFSC","FLOR","24093","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Hatschbach, G.","1994",NA,NA,"Hatschbach, G.; Barbosa, E.","1994","03","11","Brasil","Paraná","Jaboti","Água Branca.","-50.0758018493652","-23.7432994842529","11504","terrícola, flor creme-pálido, labelo alvacento com duas máculas laterais lilás. Folhas com máculas alvescentes.","FLOR0024093","auto",NA,"Asparagales",NA,NA,"60561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2020-08-20 20:37:56-03","UFSC","FLOR","41267","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Falkenberg, D.B.; Neves, F.F.D.E.","2011",NA,NA,"Neves, F.F.D.E.","1993","03","31","Brasil","Santa Catarina","Florianópolis","Córrego Grande (poção), Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","27000","terrestre, flor com pétalas e sépalas de cor castanha e labelo branco com manchas roseas","FLOR0041267","auto",NA,"Asparagales",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2020-08-20 20:37:56-03","UFSC","FLOR","8663","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Brito, A.T. de","1989",NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","1966","03","15","Brasil","Santa Catarina","Florianópolis","Juererê Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","27000","flor branca amarelada","FLOR0008663","auto",NA,"Asparagales",NA,NA,"6699",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA
"1179","2020-08-20 20:37:56-03","UFSC","FLOR","3987","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Pabst, G.","1975",NA,NA,"Klein, R.M.; Bresolin, A.","1969","03","11","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","27000","terrícola, flor amarelo - rósea","FLOR0003987","auto",NA,"Asparagales",NA,NA,"8237",NA,NA,NA,"150","150",NA,NA,NA,NA,NA,NA
"1180","2020-08-20 14:54:49-03","UFSC","FLOR","42193","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Mello, A.S.","2011","03","20","Nuernberg, A.; Mello, A.S.","2011","03","20","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.","-48.5531005859375","-27.1578006744385","13032","herbácea terrestre, flor labelo branco maculado de violáceo, 0,3m altura","FLOR0042193","auto",NA,"Asparagales",NA,NA,"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2020-08-20 14:54:49-03","UFSC","FLOR","38666","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Matos, J.Z. de; Venturi, S.","2007","01","26","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Caminho para a Pousada da Mata, Hotel Plaza, Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193","22435","terrícola, flor amarelo-creme com desenhos rosa no labelo e coluna. Tem fotos da planta viva.","FLOR0038666","auto",NA,"Asparagales",NA,NA,"64",NA,NA,"FLOR0038666_v1 FLOR0038666_v10 FLOR0038666_v11 FLOR0038666_v12 FLOR0038666_v13 FLOR0038666_v14 FLOR0038666_v15 FLOR0038666_v2 FLOR0038666_v3 FLOR0038666_v4 FLOR0038666_v5 FLOR0038666_v6 FLOR0038666_v7 FLOR0038666_v8 FLOR0038666_v9",NA,NA,NA,NA,NA,NA,NA,NA
"1182","2019-12-16 17:46:22-03","UFMT","UFMT","15402","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Bianchetti, L.B.","1997","11","03","Godinho, R.; Macedo, M.","1997","02","02","Brasil","Mato Grosso","Barão de Melgaço","Espirito Santo. SESC Pantanal.","-55.9674987792969","-16.1944007873535","145819","Herbácea. Inflorescência com flores alvas, com pigmentos róseos. Fruto imaturo verde.; Mata úmida.","UFMT00015402","auto",NA,NA,NA,NA,"277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2021-02-12 18:59:28-03","UFMT","UFMT","25421","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Cunha, C.N.; Amorim Neto, L.; Silveira, E.A.","2001","03","21","Brasil","Mato Grosso","Cáceres","Morro do Caracará.","-57.6789016723633","-16.0706005096436","172193","Herbácea terrestre. Inflorescência com flor rósea. Fruto imaturo verde.; Mata seca.","UFMT00025421","auto",NA,NA,NA,NA,"1434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2019-12-16 17:46:22-03","UFMT","UFMT","23230","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Hall, C.F.","2013","03","25","Macedo, M.; Loureiro, R.; Silva, A.","2000","03","18","Brasil","Mato Grosso","Várzea Grande","Estrada de Limpo Grande.","-56.1324996948242","-15.6466999053955","37223","Solo argilo-arenoso.; Herbácea, terrestre, com frutos verdes.; Cerrado.","UFMT00023230","auto",NA,NA,NA,NA,"7362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2020-01-31 10:39:14-03","IFAM","EAFM","16774","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Kinupp, V.F.","2017","05","26","Kinupp, V.F.; Turma de Botânica Técnico Florestal 2017","2017","05","26","Brasil","Amazonas","Manaus","IFAM - Campus Manaus Zona Leste, Sebre escada do antigo setor de psicultura.","-60.0250015258789","-3.10193991661072","138090","; DESC: Erva terrícula; 20 cm; frutos imaturos verdes.",NA,"auto",NA,NA,NA,NA,"5015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2021-03-04 15:42:06-03","IF","SPSF","00067","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata",NA,NA,NA,NA,NA,"M.Koscinski",NA,NA,NA,"Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273","53584","COLETA: XLS: SPSF Antigo;",NA,"auto","Magnoliophyta","Orchidales",NA,"Liliopsida",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2021-03-04 15:42:06-03","IF","SPSF","28783","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","a",NA,NA,NA,NA,"J.R.Guillaumon","2001","10","14","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455","9595","GEOGRAFIA: Mata natural.;",NA,"auto","Magnoliophyta","Orchidales",NA,"Liliopsida",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2021-03-04 15:42:06-03","IF","SPSF","38117","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","a","F. de Barros","2008","05","08","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","2007","05","16","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.747222","-23.381389",NA,"COLETA: Mata.&nf;Terrestre.; GEOGRAFIA: Trilha 5.;",NA,NA,"Magnoliophyta","Orchidales",NA,"Liliopsida","1423","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2021-03-04 15:42:06-03","IF","SPSF","50334","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","a","V.C.Souza","2015","02","07","A.V.Scatigna & L.S.Correa & M.M.T.Cota & D.S.Gissi & D.M.Silva & V.C.Souza","2015","02","07","Brasil","SP","Piracicaba","Estação Ecologica de Ibicatu","-47.823889","-22.778333",NA,"COLETA: Erva terrestre, ca. 30 cm. Frutos verdes.; GEOGRAFIA: Clareira em Floresta Estacional Semidecidual.;",NA,NA,"Magnoliophyta","Orchidales",NA,"Liliopsida","873","América do Sul",NA,NA,"507","507",NA,NA,NA,NA,NA,NA
"1190","2021-03-04 15:42:06-03","IF","SPSF","52481","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","a","A.Maruyama","2017","08","24","A.Maruyama & L.Cicco","2017","08","24","Brasil","SP","São Paulo","Parque Burle Marx","-46.726389","-23.639722",NA,"COLETA: Erva com aprox. 20cm de altura. Frutos imaturos.; GEOGRAFIA: Floresta próximo ao Parque Burle Marx. Área institucional. Interior.;",NA,NA,"Magnoliophyta","Orchidales",NA,"Liliopsida","879","América do Sul",NA,NA,"764","764",NA,NA,NA,NA,NA,NA
