scientific_name,grupo
Smallanthus araucariophilus Mondin,Angiospermas
Smallanthus connatus (Spreng.) H.Rob.,Angiospermas
Smallanthus riograndensis Mondin,Angiospermas
Tontelea lanceolata (Miers) A.C. Sm.,Angiospermas
Pavonia hatschbachii Krapov.,Angiospermas
Cambessedesia striatella (Naudin) A.B. Martins,Angiospermas
Cambessedesia regnelliana Cogn.,Angiospermas
Trifolium argentinense Speg.,Angiospermas
Vicia pampicola Burkart,Angiospermas
Nectandra angustifolia (Schrad.) Nees & Mart.,Angiospermas
Nectandra impressa Mez,Angiospermas
Nectandra japurensis Nees & C.Mart.,Angiospermas
Chrysolaena dusenii (Malme) Dematt.,Angiospermas
Chrysolaena nicolackii H.Rob.,Angiospermas
Lessingianthus adenophyllus (Mart. ex DC.) H.Rob.,Angiospermas
Lessingianthus constrictus (Matzenb. & Mafiol.) Dematt.,Angiospermas
Cambessedesia hilariana (Kunth) DC.,Angiospermas
Lessingianthus reitzianus (Cabrera) H.Rob.,Angiospermas
Bromidium hygrometricum (Nees) Nees & Meyen,Angiospermas
Bromidium ramboi (Parodi) Rúgolo,Angiospermas
Polypogon chilensis (Kunth) Pilg.,Angiospermas
Polypogon imberbis (Phil.) Johow,Angiospermas
Rhynchanthera latifolia Cogn.,Angiospermas
Trembleya pithyoides Cham.,Angiospermas
Trembleya chamissoana Naudin ex Cogn.,Angiospermas
Euploca salicoides (Cham.) J.I.M.Melo & Semir,Angiospermas
Arundinella deppeana Nees ex Steud.,Angiospermas
Miconia paucidens DC.,Angiospermas
Erythrina mulungu Mart.,Angiospermas
Lupinus decurrens Gardner,Angiospermas
Senegalia parviceps (Speg.) Seigler & Ebinger,Angiospermas
Marcetia bracteolaris (Schrank & Mart. ex DC.) O.Berg. ex Cogn.,Angiospermas
Lavoisiera itambana Mart. & Schrank ex DC.,Angiospermas
Lavoisiera quinquenervis Wurdack,Angiospermas
Lavoisiera rigida Cogn.,Angiospermas
Lulia nervosa (Less.) Zardini,Angiospermas
Trichocline maxima Less.,Angiospermas
Stenachaenium megapotamicum (Spreng.) Baker,Angiospermas
Zizaniopsis bonariensis (Balansa & Poitr.) Speg.,Angiospermas
Ibicella lutea (Lindl.) Van Eselt.,Angiospermas
Varronia sessilifolia (Cham.) Borhidi,Angiospermas
Varronia polycephala Lam.,Angiospermas
Ouratea multiflora (Pohl) Engl.,Angiospermas
Ouratea sellowii (Planch.) Engl.,Angiospermas
Capparidastrum frondosum (Jacq.) Cornejo & Iltis,Angiospermas
Ouratea vaccinioides (A.St.-Hil. & Tul.) Engl.,Angiospermas
Cynophalla flexuosa (L.) J.Presl,Angiospermas
Ocotea ligulata van der Werff,Angiospermas
Rhodostemonodaphne recurva van der Werff,Angiospermas
Ocotea mosenii Mez,Angiospermas
Mikania anethifolia (DC.) Matzenb.,Angiospermas
Asplenium trindadense (Brade) Sylvestre,Samambaias
Glaziophyton mirabile Franch.,Angiospermas
Leandra riedeliana (O.Berg ex Triana) Cogn.,Angiospermas
Miconia weddellii Naudin,Angiospermas
Oxypetalum pardense E.Fourn.,Angiospermas
Minaria bifurcata (Rapini) T.U.P.Konno & Rapini,Angiospermas
Minaria diamantinensis (Fontella) T.U.P.Konno & Rapini,Angiospermas
Minaria lourteigiae (Fontella) T.U.P.Konno & Rapini,Angiospermas
Minaria grazielae (Fontella & Marquete) T.U.P.Konno & Rapini,Angiospermas
Minaria hemipogonoides (E.Fourn.) T.U.P.Konno & Rapini,Angiospermas
Minaria magisteriana (Rapini) T.U.P.Konno & Rapini,Angiospermas
Minaria polygaloides (Silveira) T.U.P.Konno & Rapini,Angiospermas
Minaria refractifolia (K.Schum.) T.U.P.Konno & Rapini,Angiospermas
Minaria semirii (Fontella) T.U.P.Konno & Rapini,Angiospermas
Saccharum angustifolium (Nees) Trin.,Angiospermas
Dimerostemma annuum (Hassl.) H. Rob.,Angiospermas
Dimerostemma arnottii (Baker) M.D.Moraes,Angiospermas
Passiflora margaritae Sacco,Angiospermas
Stenopadus aracaensis Pruski,Angiospermas
Neblinaea promontoriorum Maguire & Wurdack,Angiospermas
Gomphrena schlechtendaliana Mart.,Angiospermas
Gomphrena sellowiana Mart.,Angiospermas
Gomphrena macrocephala A.St.-Hil.,Angiospermas
Arundo donax L.,Angiospermas
Pachira calophylla (K.Schum.) Fern. Alonso,Angiospermas
Trichogonia eupatorioides (Gardner) R.M.King & H.Rob.,Angiospermas
Mikania variifolia Hieron.,Angiospermas
Mikania pinnatiloba DC.,Angiospermas
Ianthopappus corymbosus (Less.) Roque & D.J.N.Hind,Angiospermas
Stenandrium dulce (Cav.) Nees,Angiospermas
Justicia ramulosa (Morong) C.Ezcurra,Angiospermas
Zannichellia palustris L.,Angiospermas
Setaria stolonifera Boldrini,Angiospermas
Odontonema dissitiflorum (Nees) Kuntze,Angiospermas
Miconia robusta Cogn.,Angiospermas
Boehmeria ulmifolia Wedd.,Angiospermas
Rhamnidium glabrum Reissek,Angiospermas
Ipomoea acutisepala O'Donell,Angiospermas
Trixis pallida Less.,Angiospermas
Celtis iguanaea (Jacq.) Sarg.,Angiospermas
Abutilon venosum Lem.,Angiospermas
Persea glabra van der Werff,Angiospermas
Persea rigida Nees & Mart.,Angiospermas
Poa reitzii Swallen,Angiospermas
Panicum pedersenii Zuloaga,Angiospermas
Herissantia nemoralis (A.St.-Hil.) Brizicky,Angiospermas
Condalia buxifolia Reissek,Angiospermas
Scutia arenicola (Casar.) Reissek,Angiospermas
Colletia exserta Klotzsch ex Reissek,Angiospermas
Colletia paradoxa (Spreng.) Escal.,Angiospermas
Discaria americana Gillies ex Hook.,Angiospermas
Gnaphalium polycaulon Pers.,Angiospermas
Pseuderanthemum modestum (Nees et Mart.) Radlk.,Angiospermas
Urvillea glabra Cambess.,Angiospermas
Perezia eryngioides (Cabrera) Crisci & Martic.,Angiospermas
Perezia multiflora Less.,Angiospermas
Pamphalea ramboi Cabrera,Angiospermas
Polystichum bradei Rosenst.,Samambaias
Avena strigosa Schreb.,Angiospermas
Piptochaetium palustre Muj.-Sall. & Longhi-Wagner,Angiospermas
Deschampsia cespitosa (L.) P. Beauv.,Angiospermas
Cienfuegosia drummondii (A.Gray) Lewton,Angiospermas
Cienfuegosia sulfurea (A.St.-Hil.) Garcke,Angiospermas
Paspalum exaltatum J.Presl,Angiospermas
Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral,Angiospermas
Myrcia flagellaris (D.Legrand) Sobral,Angiospermas
Dimerostemma bahiense (H.Rob.) M.D.Moraes,Angiospermas
Lessingianthus westermanii (Ekman & Dusén ex Malme) H.Rob.,Angiospermas
Dimerostemma myrtifolium (Chodat) M.D.Moraes,Angiospermas
Cololobus rupestris (Gardner) H.Rob.,Angiospermas
Cololobus longiangustatus ( G.M.Barroso ) H.Rob.,Angiospermas
Stenocephalum monticola (Mart. ex DC.) Sch.Bip.,Angiospermas
Mollinedia eugeniifolia Perkins,Angiospermas
Chronopappus bifrons (DC. ex Pers.) DC.,Angiospermas
Discolobium psoraleifolium Benth.,Angiospermas
Lepidaploa gnaphalioides (Sch.Bip. ex Baker) H.Rob.,Angiospermas
Lepidaploa luetzelburgii (Mattf.) H.Rob.,Angiospermas
Justicia bullata (Nees) Profice,Angiospermas
Libidibia ferrea (Mart. ex Tul.) L.P.Queiroz,Angiospermas
Ruellia chamaedrys (Nees) Angely,Angiospermas
Arachis villosa Benth.,Angiospermas
Cinnamodendron occhionianum F.Barros & J.Salazar,Angiospermas
Eleocharis radicans (Poir.) Kunth,Angiospermas
Eleocharis stenocarpa Svenson,Angiospermas
Eleocharis urceolata (Liebm.) Svenson,Angiospermas
Podocarpus acuminatus Laubenf.,Gimnospermas
Annona annonoides (R.E.Fr.) Maas & Westra,Angiospermas
Annona calcarata (R.E.Fr.) H.Rainer,Angiospermas
Annona dolabripetala Raddi,Angiospermas
Annona emarginata (Schltdl.) H.Rainer,Angiospermas
Annona ferruginea (R.E.Fr.) H.Rainer,Angiospermas
Annona parviflora (A.St.-Hil.) H.Rainer,Angiospermas
Annona pickelii (Diels) H.Rainer,Angiospermas
Annona sylvatica A.St.-Hil.,Angiospermas
Annona xylopiifolia A.St.-Hil. & Tul.,Angiospermas
Diclinanona matogrossensis Maas,Angiospermas
Duckeanthus grandiflorus R.E.Fr.,Angiospermas
Duguetia dicholepidota Mart.,Angiospermas
Duguetia furfuracea (A.St.-Hil.) Saff.,Angiospermas
Duguetia lanceolata A.St.-Hil.,Angiospermas
Duguetia magnolioidea Maas,Angiospermas
Duguetia restingae Maas,Angiospermas
Duguetia reticulata Maas,Angiospermas
Duguetia salicifolia R.E.Fr.,Angiospermas
Duguetia scottmorii Maas,Angiospermas
Duguetia sooretamae Maas,Angiospermas
Guatteria australis A.St.-Hil.,Angiospermas
"Guatteria emarginata Lobão, Maas & Mello-Silva",Angiospermas
Guatteria sellowiana Schltdl.,Angiospermas
Hornschuchia alba (A.St.-Hil.) R.E.Fr.,Angiospermas
Hornschuchia cauliflora Maas & Setten,Angiospermas
Hornschuchia obliqua Maas & Setten,Angiospermas
Malmea obovata R.E.Fr.,Angiospermas
Porcelia macrocarpa (Warm.) R.E.Fr.,Angiospermas
Pseudoxandra duckei Maas,Angiospermas
Pseudoxandra rionegrensis Maas,Angiospermas
Trigynaea axilliflora D.M.Johnson & N.A.Murray,Angiospermas
Trigynaea oblongifolia Schltdl.,Angiospermas
Unonopsis guatterioides (A.DC.) R.E.Fr.,Angiospermas
Unonopsis riedeliana R.E.Fr.,Angiospermas
Xylopia aromatica (Lam.) Mart.,Angiospermas
Xylopia brasiliensis Spreng.,Angiospermas
Xylopia emarginata Mart.,Angiospermas
Xylopia langsdorffiana A.St.-Hil.,Angiospermas
Apteria aphylla (Nutt.) Barnhart ex Small,Angiospermas
Burmannia aprica (Malme) Jonker,Angiospermas
Burmannia australis Malme,Angiospermas
Burmannia bicolor Mart.,Angiospermas
Burmannia damazii Beauverd,Angiospermas
Burmannia flava Mart.,Angiospermas
Cymbocarpa refracta Miers,Angiospermas
Dictyostega orobanchoides (Hook.) Miers,Angiospermas
Miersiella umbellata (Miers) Urb.,Angiospermas
Chamaecostus subsessilis (Nees & Mart.) C.D.Specht & D.W.Stev.,Angiospermas
Sciaphila schwackeana Johow,Angiospermas
Triuris hyalina Miers,Angiospermas
Hedychium coronarium J.Koenig,Angiospermas
Renealmia brasiliensis K.Schum.,Angiospermas
Renealmia petasites Gagnep.,Angiospermas
Annona reticulata L.,Angiospermas
Symplocos atlantica Aranha,Angiospermas
Campuloclinium parvulum (Glaz.) R.M.King & H.Rob.,Angiospermas
Podocarpus barretoi Laubenf. & Silba,Gimnospermas
Retrophyllum piresii (Silba) C.N.Page,Gimnospermas
Pleopeltis alborufula (Brade) Salino,Samambaias
Symplocos estrellensis Casar.,Angiospermas
Heterocoma albida (DC. ex Pers.) DC.,Angiospermas
Lychnophora martiana Gardner,Angiospermas
Lychnophora gardneri Sch.Bip.,Angiospermas
Lychnophora rosmarinifolia Mart.,Angiospermas
Lychnophora ramosissima Gardner,Angiospermas
Lychnophora albertinioides Gardner,Angiospermas
Minasia pereirae H.Rob.,Angiospermas
Setaria parviflora var. pilosissima (Hack.) Pensiero,Angiospermas
Paspalum foliiforme S.Denham,Angiospermas
Symplocos pentandra (Mattos) Occhioni ex Aranha,Angiospermas
Piptolepis oleaster (Mart. ex DC.) Sch.Bip.,Angiospermas
Piptolepis gardneri Baker,Angiospermas
Piptolepis imbricata (Gardner) Sch.Bip.,Angiospermas
Piptolepis leptospermoides (Mart. ex DC.) Sch.Bip.,Angiospermas
Pleopeltis monoides (Weath.) Salino,Samambaias
Pleopeltis trindadensis (Brade) Salino,Samambaias
Schaefferia argentinensis Speg.,Angiospermas
Eugenia brunneopubescens Mazine,Angiospermas
Eugenia longibracteata Mazine,Angiospermas
Eugenia tenuiflora Mazine,Angiospermas
Allophylus racemosus Sw.,Angiospermas
Pecluma insularis (Brade) Salino,Samambaias
Allophylus melanophloeus Radlk.,Angiospermas
Allophylus membranifolius Radlk.,Angiospermas
"Dorstenia hildegardis Carauta, C.Valente & O.M.Barth",Angiospermas
"Dorstenia alberti Carauta, C. Valente & Sucre",Angiospermas
Fleischmannia remotifolia (DC.) R.M.King & H.Rob.,Angiospermas
Idiothamnus pseudorgyalis R.M.King & H.Rob.,Angiospermas
Dorstenia fischeri Bureau,Angiospermas
Macroscepis magnifica Malme,Angiospermas
Stevia catharinensis Cabrera & Vittet,Angiospermas
Stevia selloi (Spreng.) B.L.Rob.,Angiospermas
Cinnamodendron dinisii Schwacke,Angiospermas
Calibrachoa elegans (Miers) Stehmann & Semir,Angiospermas
Picrosia longifolia D.Don,Angiospermas
Picrosia cabreriana A.G.Schulz,Angiospermas
Stevia camporum Baker,Angiospermas
Stevia resinosa Gardner,Angiospermas
Stevia riedelli Sch.Bip. ex Baker,Angiospermas
Leandra angustifolia DC.,Angiospermas
Alternanthera kurtzii Schinz,Angiospermas
Alternanthera praelonga A.St.-Hil.,Angiospermas
Alternanthera puberula D.Dietr.,Angiospermas
Alternanthera hirtula (Mart.) R.E.Fr.,Angiospermas
Alternanthera reineckii Briq.,Angiospermas
Fritzschia integrifolia Cham.,Angiospermas
Fritzschia anisostemon Cham.,Angiospermas
Funifera ericiflora (Gilg & Markgr.) Domke,Angiospermas
Indigofera guaranitica Hassl.,Angiospermas
Adenocalymma dichilum A.H.Gentry,Angiospermas
Adenocalymma divaricatum Miers,Angiospermas
Adenocalymma hypostictum Bureau & K.Schum.,Angiospermas
Adenocalymma paulistarum Bureau & K.Schum.,Angiospermas
Adenocalymma ubatubense Assis & Semir,Angiospermas
Amphilophium crucigerum (L.) L.G.Lohmann,Angiospermas
Anemopaegma arvense (Vell.) Stellfeld ex de Souza,Angiospermas
Anemopaegma mirabile (Sandwith) A.H.Gentry,Angiospermas
Anemopaegma patelliforme A.H.Gentry,Angiospermas
Fridericia caudigera (S.Moore) L.G.Lohmann,Angiospermas
Fridericia crassa (Bureau & K.Schum.) L.G.Lohmann,Angiospermas
Fridericia pubescens (L.) L.G.Lohmann,Angiospermas
Lundia damazioi C. DC.,Angiospermas
Pleonotoma bracteata A.H.Gentry,Angiospermas
Handroanthus albus (Cham.) Mattos,Angiospermas
Handroanthus chrysotrichus (Mart. ex DC.) Mattos,Angiospermas
Handroanthus heptaphyllus (Vell.) Mattos,Angiospermas
Handroanthus impetiginosus (Mart. ex DC.) Mattos,Angiospermas
Handroanthus umbellatus (Sond.) Mattos,Angiospermas
Handroanthus vellosoi (Toledo) Mattos,Angiospermas
Jacaranda bullata A.H.Gentry,Angiospermas
Jacaranda carajasensis A.H.Gentry,Angiospermas
Jacaranda caroba (Vell.) DC.,Angiospermas
Jacaranda crassifolia Morawetz,Angiospermas
Jacaranda cuspidifolia Mart.,Angiospermas
Jacaranda egleri Sandwith,Angiospermas
Jacaranda grandifoliolata A.H.Gentry,Angiospermas
Jacaranda intricata A.H.Gentry & Morawetz,Angiospermas
Jacaranda macrantha Cham.,Angiospermas
Jacaranda micrantha Cham.,Angiospermas
Jacaranda microcalyx A.H.Gentry,Angiospermas
Jacaranda montana Morawetz,Angiospermas
Jacaranda densicoma Mart. ex DC.,Angiospermas
Jacaranda puberula Cham.,Angiospermas
Jacaranda pulcherrima Morawetz,Angiospermas
Jacaranda rufa Silva Manso,Angiospermas
Jacaranda rugosa A.H.Gentry,Angiospermas
Jacaranda subalpina Morawetz,Angiospermas
Paratecoma peroba (Record) Kuhlm.,Angiospermas
Sparattosperma catingae A.H.Gentry,Angiospermas
Tabebuia cassinoides (Lam.) DC.,Angiospermas
Tabebuia obtusifolia (Cham.) Bureau,Angiospermas
Tecoma stans (L.) Juss. ex Kunth,Angiospermas
Zeyheria montana Mart.,Angiospermas
Zeyheria tuberculosa (Vell.) Bureau ex Verl.,Angiospermas
Steyermarkina dispalata (Gardner) R.M.King & H.Rob.,Angiospermas
Disynaphia variolata (B.L.Rob.) R.M.King & H.Rob.,Angiospermas
Parodia neohorstii (S.Theun.) N.P.Taylor,Angiospermas
Parodia oxycostata (Buining & Brederoo) Hofacker,Angiospermas
Parodia rechensis (Buining) Brandt,Angiospermas
Cayaponia bonariensis (Mill.) Mart.Crov.,Angiospermas
Heteropterys brasiliensis Regnell & Körn.,Angiospermas
Cupania zanthoxyloides Radlk.,Angiospermas
Spirotheca rivieri (Decne.) Ulbr.,Angiospermas
Calea brittoniana Pruski,Angiospermas
Calea clausseniana Baker,Angiospermas
Calea acaulis Baker,Angiospermas
Schinus ramboi F.A.Barkley,Angiospermas
Calea gentianoides DC.,Angiospermas
Calea lantanoides Gardner,Angiospermas
Calea polycephala (Baker) H.Rob.,Angiospermas
Calea serrata Less.,Angiospermas
Chromolaena elliptica (Hook. & Arn.) R.M.King & H.Rob.,Angiospermas
Chromolaena latisquamulosa (Hieron.) R.M.King & H.Rob.,Angiospermas
Chromolaena rhinanthacea (DC.) R.M.King & H.Rob.,Angiospermas
Astronium urundeuva (M.Allemão) Engl.,Angiospermas
Mollinedia longicuspidata Perkins,Angiospermas
Diplusodon orbicularis Koehne,Angiospermas
Diplusodon vidalii Lourteig,Angiospermas
Gyptis lanigera (Hook. & Arn.) R.M.King & H.Rob.,Angiospermas
Neoraputia micrantha Kallunki,Angiospermas
Symplocos revoluta Casar.,Angiospermas
Hatschbachiella polyclada (Dusén ex Malme) R.M.King & H.Rob.,Angiospermas
Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Angiospermas
Austroeupatorium rosmarinaceum (Cabrera & Vittet) R.M.King & H.Rob.,Angiospermas
Astronium balansae Engl.,Angiospermas
Schinopsis balansae Engl.,Angiospermas
Gaylussacia retivenia Sleumer,Angiospermas
Schinus engleri F.A.Barkley,Angiospermas
Ctenitis fenestralis (C.Chr.) Copel.,Samambaias
Symplocos oblongifolia Casar.,Angiospermas
Pilularia americana A.Braun,Samambaias
Senecio crassiflorus (Poir.) DC.,Angiospermas
Senecio heteroschizus Baker,Angiospermas
Bipinnula montana Arechav.,Angiospermas
Senecio langei Malme,Angiospermas
Dendrophorbium paranense (Malme) Matzenb. & Baptista,Angiospermas
Senecio ramboanus Cabrera,Angiospermas
Mentha suaveolens Ehrh.,Angiospermas
Anomospermum reticulatum subsp. nitidum (Miers) Krukoff & Barneby,Angiospermas
Cheiroglossa palmata (L.) C.Presl,Samambaias
Calea abbreviata Pruski & Urbatsch,Angiospermas
Lafoensia replicata Pohl,Angiospermas
Comanthera bahiensis (Moldenke) L.R.Parra & Giul.,Angiospermas
Comanthera brasiliana (Giul.) L.R.Parra & Giul.,Angiospermas
Comanthera elegans (Bong.) L.R.Parra & Giul.,Angiospermas
Comanthera harleyi (Moldenke) L.R.Parra & Giul.,Angiospermas
Comanthera magnifica (Giul.) L.R.Parra & Giul.,Angiospermas
Comanthera mucugensis (Giul.) L.R.Parra & Giul.,Angiospermas
Comanthera suberosa (Giul.) L.R.Parra & Giul.,Angiospermas
Elaphoglossum gayanum (Fée) T.Moore,Samambaias
Acaena eupatoria Cham. & Schltdl.,Angiospermas
Agrimonia parviflora Aiton,Angiospermas
Griffinia nocturna Ravenna,Angiospermas
Verbesina floribunda Gardner,Angiospermas
Calea heteropappa Pruski & Urbatsch,Angiospermas
Margyricarpus pinnatus (Lam.) Kuntze,Angiospermas
Anemia dentata Gardner,Samambaias
Ocellochloa brachystachya (Trin.) Zuloaga & Morrone,Angiospermas
Quaternella glabratoides (Suess.) Pedersen,Angiospermas
Dahlstedtia pentaphylla (Taub.) Burkart,Angiospermas
Protium inodorum Daly,Angiospermas
Annona coriacea Mart.,Angiospermas
Annona burchellii R.E.Fr.,Angiospermas
Annona cacans Warm.,Angiospermas
Eupatorium lineatum Sch.Bip. ex Baker,Angiospermas
Annona crassiflora Mart.,Angiospermas
Annona dioica A.St.-Hil.,Angiospermas
Heterocondylus lysimachioides (Chodat) R.M.King & H.Rob.,Angiospermas
Heterocondylus pumilus (Gardner) R.M.King & H.Rob.,Angiospermas
Annona glabra L.,Angiospermas
Annona glaucophylla R.E.Fr.,Angiospermas
Annona malmeana R.E.Fr.,Angiospermas
Stomatanthes loefgrenii (B.L.Rob.) H.Rob.,Angiospermas
Phyllostylon rhamnoides (Poiss.) Taub.,Angiospermas
Piper duartei E.F.Guim. & M.Carvalho-Silva,Angiospermas
Piper carautensei E.F.Guim. & M.Carvalho-Silva,Angiospermas
Pleiochiton blepharodes (DC.) Reginato et al.,Angiospermas
Isoetes martii A.Braun,Samambaias
Gomesa jucunda (Rchb.f.) M.W.Chase & N.H.Williams,Angiospermas
Sellocharis paradoxa Taub.,Angiospermas
Annona montana Macfad.,Angiospermas
Annona monticola Mart.,Angiospermas
Annona nutans (R.E.Fr.) R.E.Fr.,Angiospermas
Pavonia paucidentata Fryxell,Angiospermas
Wedelia calycina Rich.,Angiospermas
Anathallis tigridens (Loefgr.) F.Barros & Barberena,Angiospermas
Handroanthus arianeae (A.H.Gentry) S.Grose,Angiospermas
Handroanthus botelhensis (A.H.Gentry) S.Grose,Angiospermas
Handroanthus bureavii (Sandwith) S.Grose,Angiospermas
Handroanthus riodocensis (A.H.Gentry) S.Grose,Angiospermas
Handroanthus spongiosus (Rizzini) S.Grose,Angiospermas
Anathallis colnagoi (Pabst) F.Barros & L.Guimarães,Angiospermas
Aspilia silphioides (Hook. & Arn.) Benth. & Hook.,Angiospermas
Nitella flexilis (L.) C.Agardh,Algas
Aosa uleana (Urb. & Gilg) Weigend,Angiospermas
Aosa parviflora (Schrad. ex DC.) Weigend,Angiospermas
Gliricidia sepium (Jacq.) Kunth ex Walp.,Angiospermas
Ulex europaeus L.,Angiospermas
Aldina microphylla M.Yu.Gontsch. & Yakovlev,Angiospermas
Calyculogygas uruguayensis Krapov.,Angiospermas
Hochreutinera hasslerana (Hochr.) Krapov.,Angiospermas
Butia pubispatha Noblick & Lorenzi,Angiospermas
Myrsine leuconeura Mart.,Angiospermas
Solanum capoerum Dunal,Angiospermas
Verbena hirta Spreng. var. hirta,Angiospermas
Diploon cuspidatum (Hoehne) Cronquist,Angiospermas
Aristida laevis (Nees) Kunth,Angiospermas
Aniseia martinicensis var. ambigua Hallier f.,Angiospermas
Acrocomia emensis (Toledo) Lorenzi,Angiospermas
Bredemeyera hebeclada (DC.) J.F.B.Pastore,Angiospermas
Symplocos pustulosa Aranha,Angiospermas
Gomesa concolor (Hook.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa barbaceniae (Lindl.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa barbata (Lindl.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa ciliata (Lindl.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa cornigera (Lindl.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa cuneata (Scheidw.) M.W.Chase & N.H.Williams,Angiospermas
Miconia michelangeliana R.Goldenb. & L.Kollmann,Angiospermas
Gomesa hydrophila (Barb.Rodr.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa imperatoris-maximiliani (Rchb.f.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa kautskyi (Pabst) M.W.Chase & N.H.Williams,Angiospermas
Gomesa lietzei (Regel) M.W.Chase & N.H.Williams,Angiospermas
Gomesa majevskyae (Toscano & V.P.Castro) M.W.Chase & N.H.Williams,Angiospermas
Gomesa pectoralis (Lindl.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa praetexta (Rchb.f.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa radicans (Rchb.f.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa ramosa (Lindl.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa sarcodes (Lindl.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa uniflora (Booth ex Lindl.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa varicosa (Lindl.) M.W.Chase & N.H.Williams,Angiospermas
Gomesa venusta (Drapiez) M.W.Chase & N.H.Williams,Angiospermas
Gomesa welteri (Pabst) M.W.Chase & N.H.Williams,Angiospermas
Sloanea petalata D.Sampaio e V.C.Souza,Angiospermas
Nohawilliamsia pirarensis (Rchb.f.) M.W.Chase & Whitten ex M.W.Chase & Whitten,Angiospermas
Ocotea venulosa (Nees) Baitello,Angiospermas
Ocotea inhauba Coe-Teixeira,Angiospermas
Ocotea virgultosa (Nees) Mart.,Angiospermas
Aniba viridis Mez,Angiospermas
Lysimachia barbata (P. Taylor) U. Manns & Anderb.,Angiospermas
Lysimachia buxifolia Molina,Angiospermas
Passiflora porophylla Vell.,Angiospermas
"Chascolytrum brasilense (Nees) L. Essi, Longhi-Wagner & Souza-Chies",Angiospermas
"Chascolytrum bulbosum (Parodi) L.Essi, Longhi-Wagner & Souza-Chies",Angiospermas
"Chascolytrum itatiaiae (Ekman) L. Essi, Longhi-Wagner & Souza-Chies",Angiospermas
"Chascolytrum juergensii (Hack.) L. Essi, Souza-Chies & Longhi-Wagner",Angiospermas
"Chascolytrum parodianum (Roseng., Arrill. & Izag.) Matthei",Angiospermas
Chascolytrum scabrum (Nees ex Steud.) Matthei,Angiospermas
Sida acrantha Link,Angiospermas
Desmodium subsecundum Vogel,Angiospermas
Trichilia lepidota subsp. schumanniana (Harms) T.D. Penn.,Angiospermas
Aldama aspilioides (Baker) E.E.Schill. & Panero,Angiospermas
Aldama filifolia (Sch.Bip. ex Baker) E.E.Schill. & Panero,Angiospermas
Aldama goyazii E.E.Schill. & Panero,Angiospermas
Aldama grandiflora (Gardner) E.E.Schill. & Panero,Angiospermas
Aldama linearifolia (Chodat) E.E.Schill. & Panero,Angiospermas
Aldama pilosa (Baker) E.E.Schill. & Panero,Angiospermas
Aldama santacatarinensis (H.Rob. & A.J.Moore) E.E.Schill. & Panero,Angiospermas
Aldama vernonioides (Baker) E.E.Schill. & Panero,Angiospermas
Pouteria trifida Alves-Araújo & M.Alves,Angiospermas
"Henriettea glabra (Vell.) Penneys, F.A. Michelangeli, Judd et Almeda",Angiospermas
Lapanthus duartei (L.B.Sm.) Louzada & Versieux,Angiospermas
Leptostelma catharinense (Cabrera) A.M.Teles & Sobral,Angiospermas
Eugenia serraegrandis Sobral,Angiospermas
Myrceugenia hamoniana (Mattos) Sobral,Angiospermas
Myrcia neocambessedeana E.Lucas & Sobral,Angiospermas
Siphoneugena crassifolia (DC.) Proença & Sobral,Angiospermas
Neomitranthes pereireana (Mattos & D.Legrand) M.Souza & Sobral,Angiospermas
Neomitranthes regeliana (O.Berg) M.Souza,Angiospermas
Neomitranthes stictophylla (G.M.Barroso & Peixoto) M.C.Souza.,Angiospermas
Chromolucuma apiculata Alves-Araújo & M.Alves,Angiospermas
Pabstiella castellensis (Brade) Luer,Angiospermas
Minaria harleyi (Fontella & Marquete) Rapini & U.C.S.Silva,Angiospermas
Minaria volubilis Rapini & U.C.S.Silva,Angiospermas
Peplonia adnata (E.Fourn.) U.C.S.Silva & Rapini,Angiospermas
Ditassa lagoensis E.Fourn.,Angiospermas
Pouteria ciliata Alves-Araújo & M.Alves,Angiospermas
Piptolepis monticola Loeuille,Angiospermas
Ficus crocata (Miq.) Miq.,Angiospermas
Ficus pallida Vahl,Angiospermas
Mimosa brevipetiolata Burkart,Angiospermas
Paspalum rawitscheri (Parodi) Chase ex G.H. Rua & Valls,Angiospermas
Paspalum repandum (Nees) G.H. Rua & Valls,Angiospermas
Coccoloba paraguariensis Lindau,Angiospermas
Callitriche terrestris Raf.,Angiospermas
Plantago major L.,Angiospermas
Phlegmariurus aqualupianus (Spring) B.Øllg.,Samambaias
Phlegmariurus biformis (Hook.) B.Øllg.,Samambaias
Phlegmariurus christii (Silveira) B.Øllg.,Samambaias
Phlegmariurus flexibilis (Fée) B.Øllg.,Samambaias
