"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"883","2019-10-07 09:31:14-03","UEFS","HUEFS","49442","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Nunes, T.S.","205","2000","10","23",NA,"Brasil","Bahia","Campo São João Distrito: Campo São João, leito do rio sem nome Rio da Rua completamente seco.","-41.488056","-12.452222",NA,NA,"HUEFS0049442","HUEFS0049442","N.M.A.Nassar","Palmeiras","756","756",NA,"41W29'17''","12S27'8''","2008","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"884","2019-10-07 09:31:14-03","UEFS","HUEFS","60419","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Funch, R.","FCD52","2002","03","27",NA,"Brasil","Bahia",NA,"-41.364444","-12.53",NA,"Mata perenifólia sob latosolos","HUEFS0060419","HUEFS0060419","D.S.Carneiro-Torres","Lençóis",NA,NA,NA,"41W21'52''","12S31'48''","2004","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"885","2019-10-07 09:31:14-03","UEFS","HUEFS","64332","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Queiroz, L.P.de","7453","2002","09","18",NA,"Brasil","Bahia","Entrando a NE da estrada Lençóis-BR 242.","-41.365278","-12.544722",NA,"Capitinga. Vegetação arbustiva com palmeiras acaule sobre solo de areia.","HUEFS0064332","HUEFS0064332","M.Martins","Lençóis","517","517",NA,"41W21'55''","12S32'41''","2012","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"886","2019-10-07 09:31:14-03","UEFS","HUEFS","54707","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","França, F.","3681","2001","05","17",NA,"Brasil","Bahia",NA,"-44.979167","-14.345278",NA,"Cerrado em Solo arenoso.","HUEFS0054707","HUEFS0054707","A.S.Rodrigues","Jaborandi","645","645",NA,"44W58'45''","14S20'43''","2007","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"887","2019-10-07 09:31:14-03","UEFS","HUEFS","68680","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","França, F.","3969","2002","12","15",NA,"Brasil","Bahia","c. 5km L de Campo de São Paulo","-41.518889","-12.460278",NA,"Cerrado, campo sujo.","HUEFS0068680","HUEFS0068680","I.Cordeiro","Palmeiras",NA,NA,NA,"41W31'8''","12S27'37''","2004","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"888","2019-10-07 09:31:14-03","UEFS","HUEFS","69065","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Rocha, F.F.","70","2001","06","20",NA,"Brasil","Bahia",NA,"-41.866667","-11.233333",NA,"Área de vegetação arbóra, caatinga arbórea aberta, densa, sem palmeiras.","HUEFS0069065","HUEFS0069065 HUEFS0069065_01","M.Martins","São Gabriel","600","600",NA,"41W52'","11S14'","2012","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"889","2019-10-07 09:31:14-03","UEFS","HUEFS","6997","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Queiroz, L.P.de","1298","1986","11","19",NA,"Brasil","Bahia","Cachoeira do Ferro Doido, 20 Km SE da cidade.","-41","-11.616667",NA,"Campo rupestre.","HUEFS0006997","HUEFS0006997","D.S.Carneiro-Torres","Morro do Chapéu","900","900",NA,"41W0'","11S37'","2007","11",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"890","2019-10-07 09:31:14-03","UEFS","HUEFS","76380","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Conceição, A.S.","745","2003","10","21",NA,"Brasil","Bahia","Capitinga, saída de Lençóis, lado direito da estrada, entrada para estrada de terra.","-41.363056","-12.544167",NA,"Caatinga arenosa.","HUEFS0076380","HUEFS0076380","N.M.A.Nassar","Lençóis","502","502",NA,"41W21'47''","12S32'39''","2008","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"891","2019-10-07 09:31:14-03","UEFS","HUEFS","79081","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Machado, M.","56","2004","01","11",NA,"Brasil","Bahia","14km a leste de Ibotirama na rodovia BR 247","-43.153333","-12.089167",NA,"afloramentos de rocha. arenito.","HUEFS0079081","HUEFS0079081","N.M.A.Nassar","Ibotirama","540","540",NA,"43W9'12''","12S5'21''","2008","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"892","2019-10-07 09:31:14-03","UEFS","HUEFS","79099","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Machado, M.","80","2004","01","12",NA,"Brasil","Bahia","próximo a Cachoeira do Acaba Vidas","-45.589444","-11.886944",NA,"solo arenoso.","HUEFS0079099","HUEFS0079099","A.S.Rodrigues","Barreiras","720","720",NA,"45W35'22''","11S53'13''","2007","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"893","2019-10-07 09:31:14-03","UEFS","HUEFS","79100","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Machado, M.","81","2004","01","12",NA,"Brasil","Bahia","próximo a Cachoeira do Acaba Vidas","-45.589444","-11.886944",NA,"solo arenoso.","HUEFS0079100","HUEFS0079100","A.S.Rodrigues","Barreiras","720","720",NA,"45W35'22''","11S53'13''","2007","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"894","2019-10-07 09:31:14-03","UEFS","HUEFS","79599","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Andrade, I.M.","4030","2010","10","27",NA,"Brasil","Ceará","Cancelão. APA da Chapada do Araripe.","-39.596667","-7.208889",NA,NA,"HUEFS0079599","HUEFS0079599",NA,"Santana do Cariri",NA,NA,NA,"39W35'48''","7S12'32''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"895","2019-10-07 09:31:14-03","UEFS","HUEFS","80649","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Machado, M.","121","2004","01","14",NA,"Brasil","Bahia","Cachoeira do Redondo no Rio de Janeiro (cerca de 20km em estrada de terra depois da Cachoeira do Acaba Vidas)","-45.439722","-11.881389",NA,"solo arenoso.","HUEFS0080649","HUEFS0080649","M.Martins","Barreiras","590","590",NA,"45W26'23''","11S52'53''","2011","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"896","2019-10-07 09:31:14-03","UEFS","HUEFS","82155","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Silva, G.P.","539","1986","02","27",NA,"Brasil","Minas Gerais","BR - 365; Estrada Montes Claros - Piraporra Km 23,5","-43.95","-16.733333",NA,"Cerrado.","HUEFS0082155","HUEFS0082155",NA,"Montes Claros","700","700",NA,"43W57'","16S44'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"897","2019-10-07 09:31:14-03","UEFS","HUEFS","94342","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Carvalho-Sobrinho, J.G.de","458","2005","04","06",NA,"Brasil","Bahia","Estrada para o aterro Sanitário.","-44.910833","-13.780278",NA,"Cerrado.","HUEFS0094342","HUEFS0094342","M.Martins","Riachão das Neves","600","600",NA,"44W54'39''","13S46'49''","2011","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"898","2019-10-07 09:31:14-03","UEFS","HUEFS","83965","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Franco, E.A.","58","2003","06","08",NA,"Brasil","Piauí","Quilombo Olho D'água dos Pires.","-42.378889","-3.863333",NA,"Transição mata/cerrado.","HUEFS0083965","HUEFS0083965","N.M.A.Nassar","Esperantina",NA,NA,NA,"42W22'44''","3S51'48''","2008","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"899","2019-10-07 09:31:14-03","UEFS","HUEFS","8496","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Queiroz, L.P.de","2063","1987","11","02",NA,"Brasil","Bahia","68 Km W de Barreiras.","-45.605278","-12.071944",NA,"Cerrado.","HUEFS0008496","HUEFS0008496","A.S.Rodrigues","Barreiras",NA,NA,NA,"45W36'19''","12S4'19''","2007","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"900","2019-10-07 09:31:14-03","UEFS","HUEFS","90451","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Farias, R.","259","1999","01","17",NA,"Brasil","Rondônia","Estrada de Vilhena para Colorado.","-60.378333","-12.916111",NA,"Cerrado mexido, solo arenoso.","HUEFS0090451","HUEFS0090451","M.Martins",NA,"430","430",NA,"60W22'42''","12S54'58''","2012","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"901","2019-10-07 09:31:14-03","UEFS","HUEFS","148818","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Mendes, I.","16146","2009","03","03",NA,"Brasil","Piauí",NA,"-44.5560989379883","-7.22944021224976",NA,NA,"HUEFS0148818","HUEFS0148818","M.Martins","Uruçuí",NA,NA,NA,NA,NA,"2011","09",NA,"137737","auto","Rosanae",NA,NA,NA,NA
"902","2019-10-07 09:31:14-03","UEFS","HUEFS","82353","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Barbosa, M.R.","2467","1982","02","04",NA,"Brasil","Piauí","Ca. 46km Florian.","-43.0256004333496","-7.60333013534546",NA,NA,"HUEFS0082353","HUEFS0082353",NA,"Itaueira",NA,NA,NA,NA,NA,NA,NA,NA,"53080","auto","Rosanae",NA,NA,NA,NA
"903","2019-10-07 09:31:15-03","UEFS","HUEFS","178740","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Pereira, B.A.S.","2702","1995","03","14",NA,"Brasil","Goiás","Estrada Padre Bernado/Niquelândia, Km 20.","-48.2839012145996","-15.1603002548218",NA,NA,"HUEFS0178740","HUEFS0178740",NA,"Padre Bernardo",NA,NA,NA,NA,NA,NA,NA,NA,"56279","auto","Rosanae",NA,NA,NA,NA
"904","2019-10-07 09:31:14-03","UEFS","HUEFS","97055","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Miranda, A.M.","4899","2005","02","28",NA,"Brasil","Piauí","Fazenda Galápagos.","-43.0633010864258","-5.97777986526489",NA,"Interior da Mata.","HUEFS0097055","HUEFS0097055","M.Martins","Palmeirais",NA,NA,NA,NA,NA,"2011","09",NA,"48667","auto","Rosanae",NA,NA,NA,NA
"905","2019-10-07 09:31:14-03","UEFS","HUEFS","173644","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Santo, F.S.E.","110","2008","07","10",NA,"Brasil","Bahia","Fazenda Serra Azul. 40.Senhor do Bonfim.","-41.3264007568359","-10.7327995300293",NA,NA,"HUEFS0173644","HUEFS0173644",NA,"Umburanas",NA,NA,NA,NA,NA,NA,NA,NA,"54853","auto","Rosanae",NA,NA,NA,NA
"906","2019-10-07 09:31:15-03","UEFS","HUEFS","182557","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Miranda, A.M.","6478","2011","12","01",NA,"Brasil","Bahia","Fazenda Terra Nova. Mata estacional decidual.","-43.8875007629395","-12.1199998855591",NA,NA,"HUEFS0182557","HUEFS0182557","M.Martins","Wanderley",NA,NA,NA,NA,NA,"2013","12",NA,"85323","auto","Rosanae",NA,NA,NA,NA
"907","2019-10-07 09:31:14-03","UEFS","HUEFS","176433","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Allem, A.C.","1776","1978","03","03",NA,"Brasil","Bahia","Km 211 da BR - 242 Seabra - Lençóis. Distrito de Tanquinho.","-41.3899993896484","-12.563099861145",NA,"Rupestre.","HUEFS0176433","HUEFS0176433",NA,"Lençóis",NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto","Rosanae",NA,NA,NA,NA
"908","2019-10-07 09:31:14-03","UEFS","HUEFS","176432","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Allem, A.C.","1777","1978","03","03",NA,"Brasil","Bahia","Km 215 da BR - 242 Seabra - Lençóis. Distrito de Tanquinho.","-41.3899993896484","-12.563099861145",NA,"Rupestre.","HUEFS0176432","HUEFS0176432",NA,"Lençóis",NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto","Rosanae",NA,NA,NA,NA
"909","2020-07-24 09:17:28-03","UEFS","HUEFS","151305","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Miranda, A.M.","6000","2009","05","14",NA,"Brasil","Maranhão","Margem da estrada.","-44.6446990966797","-6.80999994277954",NA,"Cerrado.","HUEFS0151305","HUEFS0151305 HUEFS0151305_e1","M.L.L.Martins","São Domingos do Azeitão",NA,NA,NA,NA,NA,"2011","04",NA,"26607","auto","Rosanae",NA,NA,NA,NA
"910","2019-10-07 09:31:14-03","UEFS","HUEFS","176735","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Rita","2937","1988","12","12",NA,"Brasil","Mato Grosso do Sul","Poderes.","-54.6464004516602","-20.4428005218506",NA,NA,"HUEFS0176735","HUEFS0176735","D.S.Carneiro-Torres","Campo Grande",NA,NA,NA,NA,NA,"2012","11",NA,"161190","auto","Rosanae",NA,NA,NA,NA
"911","2020-07-24 09:17:28-03","UEFS","HUEFS","223699","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Costa, G.","1691","2016","02","23",NA,"Brasil","Bahia","Sanharô ( estrada e serra).","-41.9693984985352","-11.0468997955322",NA,"Caatinga arbórea e com rochas.","HUEFS0223699","HUEFS0223699 HUEFS0223699_e1","M.L.L.Martins","Jussara",NA,NA,NA,NA,NA,"2018","12",NA,"42372","auto","Rosanae",NA,NA,NA,NA
"912","2019-10-07 09:31:14-03","UEFS","HUEFS","67418","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Araújo, F.S.","1305","2002","02","25",NA,"Brasil","Ceará","Serra das Almas.","-40.6775016784668","-5.1783299446106",NA,"Mata seca.","HUEFS0067418","HUEFS0067418","D.S.Carneiro-Torres","Cratéus","670","670",NA,NA,NA,"2004","02",NA,"43216","auto","Rosanae",NA,NA,NA,NA
"913","2019-10-07 09:31:15-03","UEFS","HUEFS","104497","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","heptaphylla",NA,"Manihot heptaphylla","Ule","Neves, S.P.S.","63","2006","01","21",NA,"Brasil","Bahia","Ribeirão do Meio.","-41.390556","-12.586944",NA,"Afloramento rochoso.","HUEFS0104497","HUEFS0104497",NA,"Lençóis",NA,NA,NA,"41W23'26''","12S35'13''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"914","2019-10-07 09:31:15-03","UEFS","HUEFS","122274","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","heptaphylla",NA,"Manihot heptaphylla","Ule","Santos, R.M.","1337","2007","06","19",NA,"Brasil","Bahia","Dunas.","-42.890833","-10.119722",NA,"Caatinga de areia.","HUEFS0122274","HUEFS0122274","R.M.Santos","Pilão Arcado","457","457",NA,"42W53'27''","10S7'11''","2007","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"915","2019-10-07 09:31:15-03","UEFS","HUEFS","218375","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","heptaphylla",NA,"Manihot heptaphylla","Ule","Lima, H.C.de","7986","2015","05","02",NA,"Brasil","Pará","Flona Carajás, Canga N-1, Próximo ao antigo alojamento da Vale.","-50.299444","-6.016389",NA,NA,"HUEFS0218375","HUEFS0218375",NA,"Parauapebas","667","667",NA,"50W17'58''","6S0'59''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"916","2019-10-07 09:31:15-03","UEFS","HUEFS","25483","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","heptaphylla",NA,"Manihot heptaphylla","Ule","Queiroz, L.P.de","4865","1997","02","26",NA,"Brasil","Bahia","Dunas do S.Francisco Ibiraba (=Icatu), em frente à vila de Ibiraba no caminho para os Brejos.","-42.833333","-10.8",NA,"Scrub arbóreo-arbustivo sobre dunas arenosas.","HUEFS0025483","HUEFS0025483","I.Cordeiro","Barra",NA,NA,NA,"42W50'0''","10S48'0''","1998","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"917","2019-10-07 09:31:15-03","UEFS","HUEFS","43611","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","heptaphylla",NA,"Manihot heptaphylla","Ule","Queiroz, L.P.de","5864","2000","02","11",NA,"Brasil","Bahia","ca. 14 km S do entroncamento para Bom Jesus da Lapa na estrada para Malhada.","-43.361944","-13.403889",NA,"Caatinga arbustivo-arbórea.","HUEFS0043611","HUEFS0043611","F.H.F.Nascimento","Bom Jesus da Lapa",NA,NA,NA,"43W21'43''","13S24'14''","2010","03",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"918","2019-10-07 09:31:15-03","UEFS","HUEFS","44051","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","heptaphylla",NA,"Manihot heptaphylla","Ule","Rocha, F.F.","42","1999","09","07",NA,"Brasil","Bahia","Capitinga.","-41.383333","-12.5",NA,"área de vegetação herbáceo arbustiva, de solo arenoso profundo, de fisionomia semelhante a vegetação de restinga","HUEFS0044051","HUEFS0044051","I.Cordeiro","Lençóis",NA,NA,NA,"41W23'","12S30'","2004","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"919","2019-10-07 09:31:15-03","UEFS","HUEFS","83506","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","heptaphylla",NA,"Manihot heptaphylla","Ule","Rodarte, A.T.A.","128","2000","10","26",NA,"Brasil","Bahia","Ibiraba. Dunas interiores da margem esquerda do médio São Francisco.","-42.816667","-10.783333",NA,"Relevo ondulado. Solo de Areia Quartzosa Distrófico. Estepe.","HUEFS0083506","HUEFS0083506",NA,"Barra",NA,NA,NA,"42W49'","10S47'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"920","2019-10-07 09:31:15-03","UEFS","HUEFS","83272","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","heptaphylla",NA,"Manihot heptaphylla","Ule","Conceição, A.A.","1149","2003","11","20",NA,"Brasil","Bahia","Estrada do Cercado, próximo à Cachoeirinha do Pai Inácio","-41.5588989257812","-12.5289001464844",NA,NA,"HUEFS0083272","HUEFS0083272","I.Cordeiro","Palmeiras","750","850",NA,NA,NA,"2004","05",NA,"20767","auto","Rosanae",NA,NA,NA,NA
"921","2019-07-09 13:25:16-03","F","FMNH-SEEDPLANTS","V0213003F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"E. M. Zardini","52259","1999","11","10","South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0213003F","V0213003F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"922","2019-10-15 11:22:09-03","F","FMNH-SEEDPLANTS","V0212992F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"A. Henderson et al.","277","1985","4","20","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0212992F","V0212992F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"923","2019-10-15 11:05:32-03","F","FMNH-SEEDPLANTS","V0213006F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"A. H. Gentry et al.","50156","1985","2","15","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0213006F","V0213006F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"924","2019-07-09 13:25:15-03","F","FMNH-SEEDPLANTS","V0212986F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"D. Rogers","397",NA,NA,NA,"South America","Brazil","Pernambuco",NA,"-37","-8",NA,NA,"V0212986F","V0212986F_01 V0212986F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"397",NA,NA
"925","2016-08-05 10:48:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"W. R. Anderson & et al.","36702",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"926","2020-03-15 15:18:43-03","F","FMNH-SEEDPLANTS","V0213000F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"Mello Barreto","9449","1937","11","4","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0213000F","V0213000F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"927","2019-07-09 13:26:26-03","F","FMNH-SEEDPLANTS","V0212983F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"C. A. Cid Ferreira","6246",NA,NA,NA,"South America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"V0212983F","V0212983F_01 V0212983F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6246",NA,NA
"928","2019-10-15 11:07:50-03","F","FMNH-SEEDPLANTS","V0212997F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"W. R. Anderson","8531","1973","4","10","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0212997F","V0212997F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"929","2019-07-09 13:25:16-03","F","FMNH-SEEDPLANTS","V0212998F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"E. M. Zardini et al.","4078","1988","1","6","South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0212998F","V0212998F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"930","2019-10-15 11:09:31-03","F","FMNH-SEEDPLANTS","V0212999F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"H. S. Irwin et al.","14609","1966","4","13","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0212999F","V0212999F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"931","2019-10-15 10:58:28-03","F","FMNH-SEEDPLANTS","V0213001F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"M. Kuhlmann","4187","1957","5","24","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0213001F","V0213001F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"932","2019-10-15 11:10:28-03","F","FMNH-SEEDPLANTS","V0213004F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"M. G. da Silva & A. Pinheiro","4479","1979","2","1","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0213004F","V0213004F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"933","2019-10-15 11:04:03-03","F","FMNH-SEEDPLANTS","V0213005F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"M. L. Kawasaki et al.","8099","1985","8","31","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0213005F","V0213005F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"934","2019-10-15 11:15:19-03","F","FMNH-SEEDPLANTS","V0213007F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens",NA,"M. L. Kawasaki et al.","8099","1985","8","31","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0213007F","V0213007F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
