"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","class","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem"
"306","2020-09-12 05:00:02-03","US","US","3082671","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"J. P. P. Carauta, E. S.Rocha & M. F. Peixoto","1984","7","24","Brazil","Rio de Janeiro","Paraíba do Sul","Between Quiema Sangue and Salutaris, Granja Amelia","-43.2928009033203","-22.1618995666504",NA,NA,"US00314040","US00314040_01","4759",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,"22368","auto",NA,"Dicotyledonae",NA,"1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","3082680","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"E. S.Rocha","1982","10","25","Brazil","Rio de Janeiro","Majé","Antiga fazenda da fabrica de papel, faz. pedra oca, vicinity of rio bananal","-43.040599822998","-22.6527996063232",NA,NA,"US00314039","US00314039_01","987",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,"20531","auto",NA,"Dicotyledonae",NA,"1",NA,NA
"308","2020-09-12 05:00:02-03","US","US","2222350","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"J. M. Pires","1951","11","20","Brazil","Pará",NA,"Belem, i.a.n.",NA,NA,NA,NA,"US00314054","US00314054_01","3462",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"309","2020-09-12 05:00:02-03","US","US","2549844","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"A. Lourteig","1967","7","17","Brazil","Santa Catarina","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,"US00314046","US00314046_01","2308","300","300",NA,"Violales","South America",NA,NA,"15163","auto",NA,"Dicotyledonae",NA,"1",NA,NA
"310","2020-09-12 05:00:02-03","US","US","3082688","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"H. Q. Boudet Fernandes","1980","10","26","Brazil","Rio de Janeiro",NA,"Urca, paozinho",NA,NA,NA,NA,"US00314042","US00314042_01","4",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"311","2020-09-12 05:00:02-03","US","US","2575547A","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1963","12","27","Brazil","Santa Catarina",NA,"Erval belho",NA,NA,NA,NA,"US00759559",NA,"16358","700","700",NA,"Violales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"312","2020-09-12 05:00:02-03","US","US","2847008","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"A. Euponino","1972","9","21","Brazil","Bahia",NA,"Santa cruz de cabralia km 13 da rod. p. seguro",NA,NA,NA,NA,"US00314050","US00314050_01","284",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"313","2020-09-12 05:00:02-03","US","US","86830","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Wilkes Explor. Exped.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00314055","US00314055_01","s.n.",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"314","2020-09-12 05:00:02-03","US","US","3347596","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"S. J. Gomes da Silva & E. Piacentin","1991","7","6","Brazil","São Paulo",NA,"Ubatuba, sertoa da quina",NA,NA,NA,NA,"US00589784","US00589784_01","194",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"315","2020-09-12 05:00:02-03","US","US","3295431","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"G. Hatschbach & E. L. Barbosa","1994","3","19","Brazil","Paraná","Curitiba","Rio das cinzas, salto cavalcante, tomazina","-49.2731018066406","-25.4277992248535",NA,NA,"US00450510","US00450510_01","60579",NA,NA,NA,"Violales","South America",NA,NA,"25180","auto",NA,"Dicotyledonae",NA,"1",NA,NA
"316","2020-09-12 05:00:02-03","US","US","3332348","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"G. Hatschbach & M. M. Hatschbach","1995","8","11","Brazil","Espírito Santo",NA,"S of pedro canario",NA,NA,NA,NA,"US00520198","US00520198_01","62955",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"317","2020-09-12 05:00:02-03","US","US","2753476","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"P. Occhioni","1945","5","20","Brazil","Rio de Janeiro",NA,"Estrada vista chinesa",NA,NA,NA,NA,"US00314049","US00314049_01","125",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"318","2020-09-12 05:00:02-03","US","US","2449908","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"G. Hatschbach","1961","7","22","Brazil","Paraná","Morretes","Rio de fartura","-48.834400177002","-25.476900100708",NA,NA,"US00314044","US00314044_01","8148",NA,NA,NA,"Violales","South America",NA,NA,"30514","auto",NA,"Dicotyledonae",NA,"1",NA,NA
"319","2020-09-12 05:00:02-03","US","US","3082683","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"C. Carauta","1980","10","26","Brazil","Rio de Janeiro",NA,"Pao de acuacar, paozinho",NA,NA,NA,NA,"US00314041","US00314041_01","54",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"320","2020-09-12 05:00:02-03","US","US","3060661","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"K. Hagelund","1984","2","28","Brazil","Rio Grande do Sul",NA,"Torres, morro azul",NA,NA,NA,NA,"US00327584","US00327584_01","14833","800","800",NA,"Violales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"321","2020-09-12 05:00:02-03","US","US","3189257","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"K. Hagelund","1984","12","9","Brazil","Rio Grande do Sul",NA,"Torres, colonia sao pedro",NA,NA,NA,NA,"US00314140","US00314140_01","15405",NA,NA,NA,"Violales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"322","2020-09-12 05:00:02-03","US","US","2561475","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1963","12","27","Brazil","Santa Catarina",NA,"Erval belho",NA,NA,NA,NA,"US00314154","US00314154_01","16358","700","700",NA,"Violales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"323","2020-09-12 05:00:02-03","US","US","2459059","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"M. C. Vianna","1963","3","20","Brazil","Rio de Janeiro",NA,"Guanabara, estrada de vista chinesa",NA,NA,NA,NA,"US00314036","US00314036_01","60",NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"324","2019-10-29 10:07:27-03","UFPR","EFC","12881","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Völtz, R.R.","2014","05","29","Völtz, R.R.; Vieira, R.S.; Bizarro, O.M.R.","2014","04","26","Brasil","Paraná","Rio Branco do Sul","Área urbana","-49.1909","-25.1114","-49.1909","-25.1114","EFC012881",NA,"326",NA,NA,NA,NA,NA,NA,"Erva medrando em barranco úmido, próximo ao rio. Flores com tépalas alvas e estames flavos; folhas com face abaxial vinosas. __COMMOM_NAME__: Begônia-peludinha",NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-12-09 17:29:34-03","UFPR","EFC","17191","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Kollmann, L.","2018","08","04","Souza, I.","2018","07","20","Brasil","Paraná","Rio de Janeiro","Parque Natural Municipal da Catacumba","-43.202","-22.9723","-43.2020","-22.9723","EFC017191",NA,"271","47","47",NA,NA,NA,NA,"Erva 15 cm, frutos imaturos esverdeados, nervuras abaxiais avermelhadas, tricomas abundantes no pecíolo e caule, estípulas presentes. Floresta Ombrófila Densa __COMMOM_NAME__: Begonia",NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-10-29 10:07:27-03","UFPR","EFC","4585","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; Svolenski, A.C.; Kuniyoshi, Y.S.","1995","11","23","Brasil","Paraná","Paranaguá","Fazenda de Herbert Barkman","-48.5092010498047","-25.5200004577637",NA,NA,"EFC004585",NA,"97",NA,NA,NA,NA,NA,NA,"Herbácea comum na planície litorânea, locais abandonados. Flores rosadas, macho e fêmea.","24916","auto",NA,NA,NA,NA,NA,NA
"327","2019-12-09 17:29:34-03","UFPR","EFC","14838","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Völtz, R.R.","2016","03","28","Völtz, R.R.","2016","03","14","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2421","-25.4488","-49.2421","-25.4488","EFC014838",NA,"813","900","900",NA,NA,NA,NA,"Erva tenra 0,2m alt.; flores com tépalas rosadas e estames amarelados; interior da Floresta Ombrófila Mista Aluvial, em solo encharcado. __COMMOM_NAME__: Begônia-peluda",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-10-29 10:07:27-03","UFPR","EFC","5167","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Lima, R.X.","1995","11","08","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"EFC005167",NA,"387",NA,NA,NA,NA,NA,NA,"Erva de flores rasas, talo e raiz utilizado na medicina popular para câimbra. __COMMOM_NAME__: Azedinha-do-charco","37295","auto",NA,NA,NA,NA,NA,NA
"329","2019-11-13 11:16:41-03","USP","SPF","121994","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Jacques, EL","1998","02",NA,"Bertoncini, AP","1996","12","14","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-45.041667","-23.255556","-45.041667","-23.255556","SPF00121994",NA,"777B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-13 11:16:41-03","USP","SPF","164056","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Gregório, BS","2012","09",NA,"Calió, MF","2004","06","17","Brasil","Rio de Janeiro","São Sebastião do Alto",NA,"-42.169444","-22.000833","-42.169444","-22.000833","SPF00164056",NA,"69","234","234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-13 11:16:41-03","USP","SPF","187998","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Gregório, BS","2012","09",NA,"Lopes, JC","2008","10","22","Brasil","Rio de Janeiro","Armação dos Búzios","Morro das Emerências","-41.941972","-22.794472","-41.941972","-22.794472","SPF00187998",NA,"7","40","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-13 11:16:41-03","USP","SPF","83020","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Handro, O","1967","03",NA,"Handro, O","1956","11","08","Brasil","Rio de Janeiro",NA,"Rio Funil.",NA,NA,NA,NA,"SPF00083020",NA,"665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-12-17 11:18:30-03","USP","SPF","85771","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Jacques, EL","1997","07",NA,"Gomes Jr, JC","1965","04","04","Brasil","São Paulo",NA,"Ilha Vitória, Litoral Norte.",NA,NA,NA,NA,"SPF00085771",NA,"3637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-13 11:16:41-03","USP","SPF","84361","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Jacques, EL","1997","07",NA,"Sem coletor","1947","07","23","Brasil","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,NA,"SPF00084361",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA
"335","2019-11-13 11:16:41-03","USP","SPF","121992","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Jacques, EL","1998","02",NA,"Souza, JP","1996","12","11","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"SPF00121992",NA,"742",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"336","2019-11-13 11:16:41-03","USP","SPF","167451","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Gregório, BS","2012","09",NA,"Pirani, JR","2005","02","14","Brasil","São Paulo","Itanhaém","Morro de Sapaituva.","-46.7799987792969","-24.1800003051758",NA,NA,"SPF00167451",NA,"5480",NA,NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"337","2019-11-13 11:16:41-03","USP","SPF","83019","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Irmscher, E","1950",NA,NA,"Luederwaldt, H","1916","02",NA,"Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,"SPF00083019",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"338","2014-04-04 18:26:45-03","PNFM","IRAI","3454","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Dunaiski Jr, A.","2006","03",NA,"Dunaiski Jr, A.","2005","03","13","Brasil","Paraná","Rio Branco do Sul","Vutuverava",NA,NA,NA,NA,"IRAI00003454",NA,"2688",NA,NA,"Magnoliophyta",NA,NA,NA,"Erva de cor vermelha, flor alva",NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-25 13:51:47-03","UNIVILLE","JOI","8298","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","L. Sevegnani","2008","10","01","Gasper, A. L.","2008","02","20","Brasil","Santa Catarina","Lebon Régis","Fazenda Cachoeirinha.","-50.6953010559082","-26.9288997650146",NA,NA,"JOI008298","JOI008298","1450","1026","1026",NA,NA,NA,NA,"Herbário Dr. Roberto Miguel Klein - 8763; HABITAT: coletada no banhado; TIPO VEGETACIONAL: FOM","33793","auto",NA,NA,NA,NA,NA,NA
"340","2020-02-20 13:52:45-03","UEFS","HUEFS","180210","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","P.W.Moonlight","2020","02",NA,"Souza, I.M.","2012","01","13","Brasil","Bahia","Ituberá",NA,"-41.550278","-12.561389","41W33'1''","12S33'41''","HUEFS0180210","HUEFS0180210 HUEFS0180210_e1","96",NA,NA,"Angiospermae","Cucurbitales",NA,NA,"Mata atlântica.",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"341","2019-10-07 09:24:03-03","UEFS","HUEFS","118325","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","B.S.Gregório","2010","09",NA,"Queiroz, L.P.de","2007","04","11","Brasil","Bahia","Coribe","Ca, 5 Km S em estrada de terra que cruza pequeno ramal que sai a 5.1 km E de Ponto d'água, a 24,4 Km S de São Félix do Coribe na estrada para Coribe.","-44.32","-13.586111","44W19'12''","13S35'10''","HUEFS0118325","HUEFS0118325","12827","545","545","Angiospermae","Cucurbitales",NA,NA,"Floresta estacional.",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"342","2019-10-07 09:24:03-03","UEFS","HUEFS","172597","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","B.S.Gregório","2013","10",NA,NA,"2010","03","16","Brasil","Bahia","Santa Maria da Vitória","Estrada para Água Quente.","-44.268056","-13.262222","44W16'5''","13S15'44''","HUEFS0172597","HUEFS0172597","BHRG610",NA,NA,"Angiospermae","Cucurbitales",NA,NA,"Cerrado. Floresta estacional com afloramentos rochosos.",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"343","2019-10-07 09:24:03-03","UEFS","HUEFS","186247","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Souza, I.M.","2012","06","28","Brasil","Bahia","Ibirapitanga","Fazenda Boa Esperança.","-39.45","-13.966667","39W27'","13S58'","HUEFS0186247","HUEFS0186247","129","298","298","Angiospermae","Cucurbitales",NA,NA,"Mata Atlântica.",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"344","2019-10-07 09:24:03-03","UEFS","HUEFS","216184","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Gregório, B.S.","2013","05","10","Brasil","Bahia","Itapebi","Ventania Em borda de mata.","-39.565","-15.898611","39W33'54''","15S53'55''","HUEFS0216184","HUEFS0216184","238",NA,NA,"Angiospermae","Cucurbitales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"345","2019-10-07 09:24:03-03","UEFS","HUEFS","59291","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"França, F.","2002","04","17","Brasil","Bahia","Coribe","Serra do Ramalho, ca 5km N de Descoberto.","-44.251667","-13.692778","44W15'6''","13S41'34''","HUEFS0059291","HUEFS0059291","3851","625","625","Angiospermae","Cucurbitales",NA,NA,"Caatinga entre rochas",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"346","2019-10-07 09:24:03-03","UEFS","HUEFS","190630","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Kollmann, L.","2011","02","19","Brasil","Bahia","Ituberá",NA,"-39.1492004394531","-13.7321996688843",NA,NA,"HUEFS0190630","HUEFS0190630","12204",NA,NA,"Angiospermae","Cucurbitales",NA,NA,NA,"22399","auto",NA,"Rosanae",NA,NA,NA,NA
"347","2019-10-07 09:24:03-03","UEFS","HUEFS","7246","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L.Jacques","2002","12",NA,"Pinto, G.C.P.","1982","01","11","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0007246","HUEFS0007246","482",NA,NA,"Angiospermae","Cucurbitales",NA,NA,NA,"26018","auto",NA,"Rosanae",NA,NA,NA,NA
"348","2019-10-07 09:24:03-03","UEFS","HUEFS","8596","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L.Jacques","1998","01",NA,"Queiroz, L.P.de","1983","12","28","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0008596","HUEFS0008596","781",NA,NA,"Angiospermae","Cucurbitales",NA,NA,NA,"26018","auto",NA,"Rosanae",NA,NA,NA,NA
"349","2019-10-07 09:24:03-03","UEFS","HUEFS","189717","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Baitello, J.B.","1994","03","29","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, estrada de acesso ao núcleo.","-44.9599990844727","-23.0699996948242",NA,NA,"HUEFS0189717","HUEFS0189717","500",NA,NA,"Angiospermae","Cucurbitales",NA,NA,NA,"38855","auto",NA,"Rosanae",NA,NA,NA,NA
"350","2019-10-07 09:24:03-03","UEFS","HUEFS","189705","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Kawasaki, M.L.","1994","08","18","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, picada do Rio Bonito.","-44.9599990844727","-23.0699996948242",NA,NA,"HUEFS0189705","HUEFS0189705","579",NA,NA,"Angiospermae","Cucurbitales",NA,NA,NA,"38855","auto",NA,"Rosanae",NA,NA,NA,NA
"351","2019-10-07 09:24:03-03","UEFS","HUEFS","103276","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Viana, A.","2003","11","04","Brasil","Pernambuco","Jaqueira","RPPN - Frei Caneca/Serra do Quengo.","-35.7933006286621","-8.72667026519775",NA,NA,"HUEFS0103276","HUEFS0103276","471",NA,NA,"Angiospermae","Cucurbitales",NA,NA,"Mata Atlântica/interior. Floresta de Montanha.","11830","auto",NA,"Rosanae",NA,NA,NA,NA
"352","2019-10-07 09:24:03-03","UEFS","HUEFS","103278","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","B.S.Gregório","2010","09",NA,"Viana, A.","2003","03","15","Brasil","Alagoas","Ibateguara","Usina Serra Grande/Coimbra.","-35.9393997192383","-8.97249984741211",NA,NA,"HUEFS0103278","HUEFS0103278","9855",NA,NA,"Angiospermae","Cucurbitales",NA,NA,"Mata Atlântica/borda. Sub Montana.","16798","auto",NA,"Rosanae",NA,NA,NA,NA
"353","2019-09-04 18:47:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA
"354","2019-01-25 15:38:55-02","IAC","IAC","36467","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","S.I. Elias","1998","01","15","J.M. Torezan et al.","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Bom Sucesso de Itararé, 2 km antes da Mineração São Judas","-49.2166667","-24.3166667","-49.2166667","-24.3166667",NA,NA,"662",NA,NA,NA,NA,NA,NA,"Coordenadas do material: 24°19#?#S 49°13#?#W",NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-01-25 15:34:08-02","IAC","IAC","39189","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","C. Aranha","1999","11","17","C.R. Nossol","1999","10","19","Brasil","Santa Catarina","Joinville","estrada SC 301, Serra Dona Francisca","-48.8456","-26.3044","-48.8456","-26.3044",NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-01-25 15:34:08-02","IAC","IAC","43054","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","H. Lorenzi","2003","06","12","V.C. Souza; H. Lorenzi; L.C. Bernacci & M. Peixoto","2003","02","12","Brasil","Rio de Janeiro","Rio Claro","Estrada entre Mangatiriba e Rio Claro, cerca de 3 KM de mangatiriba","-44.1356","-22.7231","-44.1356","-22.7231",NA,NA,"28984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-07-23 11:59:43-03","CEPLAC","CEPEC","11479","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella",NA,"T. S. dos Santos",NA,NA,NA,"R. M. Harley","1974","03","21","Brasil","Bahia","PORTO SEGURO","Fonte dos Protomartires do Brasil.","-39.083333","-16.433333","39W5'","16S26'",NA,NA,"17238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981"
"358","2020-07-23 11:59:43-03","CEPLAC","CEPEC","141359","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella",NA,"Sem Informação",NA,NA,NA,"L. Kollmann","2014","03","26","Brasil","Bahia","ILHÉUS","CEPLAC, Quadra D","-39.225278","-14.776389","39W13'31","14S46'35",NA,NA,"12887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-07-23 11:59:43-03","CEPLAC","CEPEC","45777","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella",NA,"E. L. Jacques",NA,NA,NA,"T. S. dos Santos","1985","11","12","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecologica do Pau-brasil (ESPAB). CEPLAC. Ca.16Km ao W de Porto Seguro, BR-367. Área do viveiro.","-39.133333","-16.383333","39W8'","16S23'",NA,NA,"518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/01/1998"
"360","2020-07-23 11:59:43-03","CEPLAC","CEPEC","14636","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella",NA,"L. B. Smith",NA,NA,NA,"S. A. Mori","1978","09","15","Brasil","Bahia","MUCURÍ","Prox. ponte sobre o Rio Mucuri.","-39.5508003234863","-18.0863990783691","0*0'99","99*99'99",NA,NA,"10566",NA,NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,NA,NA,NA,"01/06/1979"
"361","2020-07-23 11:59:43-03","CEPLAC","CEPEC","76009","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella",NA,"J. Costa",NA,NA,NA,"J. Costa","1995","11","25","Brasil","Bahia","SALVADOR","Bairro da Federação, São Lázaro.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"33",NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"12/11/1997"
"362","2020-07-23 11:59:43-03","CEPLAC","CEPEC","42221","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella",NA,"E. L. Jacques",NA,NA,NA,"G. C. P. Pinto","1982","01","11","Brasil","Bahia","SALVADOR","Sem informação.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Azedinha","26018","auto",NA,NA,NA,NA,NA,"14/01/1998"
