"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","infraspecificEpithet","sex"
"1000","2020-08-31 09:08:37-03","INPA","INPA","88039","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Hatschbach, GG","1978","12","05","Brasil","Paraná",NA,"Bocaiuva do Sul, arredores",NA,NA,NA,NA,NA,NA,NA,"INPA0088039","INPA0088039 INPA0088039_e",NA,NA,NA,"41915","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2020-08-31 09:08:37-03","INPA","INPA","186007","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Cervi, AC","Cervi, AC","1991","11","23","Brasil","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"INPA0186007","INPA0186007 INPA0186007_e",NA,NA,NA,"3249","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2020-08-31 09:08:37-03","INPA","INPA","109894","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Kummrow, R","1981","12","22","Brasil","Paraná","Piraquara","Purgatorio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"INPA0109894","INPA0109894 INPA0109894_e",NA,NA,NA,"1609","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2021-01-10 20:47:15-03","INPA","INPA","227966","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Dias, MC","Francisco, EM","1998","11","11","Brasil","Paraná","Reserva","Estrada ao lado do No. 43. Mata ciliar do rio São Pedro.","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,"INPA0227966",NA,"1999",NA,NA,"FUEL29990","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2020-08-31 09:08:37-03","INPA","INPA","206294","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Ramos, PCM","Ramos, PCM","1990","10","17","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Cabeceira do Bananal. Ponto 1.","-47.933333","-15.883333","-47.933333","-15.883333","1020","1250",NA,"INPA0206294","INPA0206294 INPA0206294_e",NA,NA,NA,"93","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2020-08-31 09:08:37-03","INPA","INPA","206951","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Felfili, JM","1994","02","01","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, mata do Gama, Linha 1","-47.916667","-15.933333","-47.916667","-15.933333",NA,NA,NA,"INPA0206951","INPA0206951 INPA0206951_e",NA,NA,NA,"231","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2020-08-31 09:08:37-03","INPA","INPA","251827","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Shepherd, GJ","1980","11","17","Brasil","Minas Gerais",NA,"Campo de Santa Rosalia. Beira de estrada (Retiro branco).","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,"INPA0251827","INPA0251827 INPA0251827_e",NA,NA,NA,"455","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2020-08-31 09:08:37-03","INPA","INPA","251833","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Toledo, DV","1979","10",NA,"Brasil","São Paulo","Mogi Mirim","Horto Florestal.","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,NA,"INPA0251833","INPA0251833 INPA0251833_e",NA,NA,NA,"10692","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2020-08-31 09:08:37-03","INPA","INPA","200745","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Hatschbach, GG","Cordeiro, J","1999","01","21","Brasil","Paraná","Morretes","Recanto Engenheiro Lacerda.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"INPA0200745","INPA0200745 INPA0200745_e","1999",NA,NA,"1504","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2020-08-31 09:08:37-03","INPA","INPA","88040","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Hatschbach, GG","1978","11","22","Brasil","Paraná","Rio Branco do Sul","Itarerama","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"INPA0088040","INPA0088040 INPA0088040_e",NA,NA,NA,"41756","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","16001",NA,"Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","F.Z. Saiter/30-X-2012","L. Kollmann; et al","2002","01","09","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arvoreto 10m. Flores brancas.","MBML016001","MBML016001",NA,NA,NA,"5233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","20284",NA,"Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","M. Groppo/10-04-2008","R.R. Vervloet; et al","2003","04","08","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arbusto de 6m, frutos imaturos de cor verde, frutos secos de cor marrom, meia encosta, borda de mata.","MBML020284","MBML020284",NA,NA,NA,"2146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","33788",NA,"Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","F.Z. Saiter/30-X-2012","A. M. Amorim; et al","2008","02","16","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.481944","-20.3025","40W28'55","20S18'9",NA,NA,"arvore ca.10m alt. Botoes alvacentos.Material prensado em álcool.","MBML033788","MBML033788",NA,NA,NA,"7145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","6173",NA,"Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","F.Z. Saiter/30-X-2012","W. Pizziolo","1991","06","18","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Árvore +/- 25m, fuste +/- 21cm, DAP +/- 25cm, frutos marrons.","MBML006173","MBML006173",NA,NA,NA,"358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","7297",NA,"Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Carmen Zickel/Dez.2006","L. D. Thomaz","1993","10","06","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 18m, PAP 77cm, caule interno róseo, com frutos verdes.","MBML007297","MBML007297",NA,NA,NA,"1679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","7298",NA,"Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","B. Kurtz/1995","L. D. Thomaz","1995","04","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 12m, PAP 58cm, caule interno branco, externo vinoso. Estéril.","MBML007298","MBML007298",NA,NA,NA,"1678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","7771",NA,"Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","M. Sobral/1998","L. Kollmann; E. Bausen & W. Pizziolo","1998","07","16","Brasil","Espírito Santo","Santa Teresa","Dois Pinheiros","-40.59","-19.933333","40W35'24","19S56'0",NA,NA,"Mata de encosta. Árvore 15m. DAP 30cm. Frutos secos.","MBML007771","MBML007771",NA,NA,NA,"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","9508",NA,"Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","F.Z. Saiter/30-X-2012","L. Kollmann; E. Bausen & W. Pizziolo","1999","02","04","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Árvore 16m. DAP 28cm. Fuste 8m. Flores brancas. Ar 3. Parc 5. Arv 142.","MBML009508","MBML009508",NA,NA,NA,"1834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2021-01-09 21:48:26-03","UNICENTRO","HUCO","0720","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Medeiros, R.","Inoue, M.T.; et al.; et al.","2003","05","02","Brasil","Paraná","Castro","Hotel 100 árvores","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,"HUCO000720",NA,NA,NA,NA,"52",NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2021-01-09 21:48:26-03","UNICENTRO","HUCO","3766","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Ruiz, E.C.Z.","Ruiz, E.C.Z.; et al.; et al.","2012","01","19","Brasil","Paraná","Fernandes Pinheiro","Assungui","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Projeto Imbituvão; Arbóreo, fruto verde; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo, fruto verde","HUCO003766",NA,"2012","01","19","s.n.",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2021-01-09 21:48:26-03","UNICENTRO","HUCO","4021","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Lopes, G.","Chiquetto, A.","2009","08","13","Brasil","Paraná","Irati","Flona, Coletado no inventário da floresta nacional de Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Bloco 25 Parcela 1 Faixa 5, 25 hectáres; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista","HUCO004021",NA,"2011",NA,NA,"77",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2021-01-09 21:48:26-03","UNICENTRO","HUCO","4024","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Lopes, G.","Chiquetto, A.","2009","06","09","Brasil","Paraná","Irati","Flona, Coletado no inventário da floresta nacional de Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Bloco 2 Parcela 3 Faixa 4, 25 hectáres; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista","HUCO004024",NA,"2011",NA,NA,"414",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2021-01-09 21:48:26-03","UNICENTRO","HUCO","4023","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Lopes, G.","Chiquetto, A.","2009","05","20","Brasil","Paraná","Irati","Flona, Coletado no inventário da floresta nacional de Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Bloco 2 Parcela 3 Faixa 1, 25 hectáres; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista","HUCO004023",NA,"2011",NA,NA,"341",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2021-01-09 21:48:26-03","UNICENTRO","HUCO","6196","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Saueressig, D.","Albuquerque, J. .M.; et al.","2013","11","01","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2021-01-09 21:48:26-03","UNICENTRO","HUCO","2965","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Grespan, T.","2010","11","28","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Parcela 2","HUCO002965",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2021-01-09 21:48:26-03","UNICENTRO","HUCO","2981","S","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Grespan, T.","2010","11","28","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Parcela 4","HUCO002981",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2021-03-04 11:05:01-03","UFRB","HURB","3150","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Cielo-Filhor, R.","Lima, C.R.; Cielo-Filho, R.; Baitello, J.B.","2008","11","25","Brasil","São Paulo","Itapeva","Estação Ecológica, trilha do Rio Pituba;","-49.068056","-24.080833","49°4'5 W","24°4'51 S",NA,NA,NA,"HURB000003150",NA,"2008","12","30","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2021-03-04 11:05:01-03","UFRB","HURB","3152","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","J.A. Pastore","Cielo-Filho, R.; Lima, C.R; Baitello, J.B.","2008","05","29","Brasil","São Paulo","Itapeva","Estação Ecológica, trilha 1 do rio Pirituba,início;","-49.0675","-24.079444","49°4'3 W","24°4'46 S",NA,NA,NA,"HURB000003152",NA,"2008","06","02","745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2021-03-04 11:05:01-03","UFRB","HURB","3800","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","G.A.D.C. Franco","Polisel, R.T.","2006","04","02","Brasil","São Paulo","Juquitiba","Recanto da Paz; Estrada da Palestina (KM 330- BR 116), km 4","-47.1","-23.966667","47°6'0 W","23°58'0 S","700","700",NA,"HURB000003800",NA,"2006","04","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2021-03-04 11:05:01-03","UFRB","HURB","13897","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Victor Jr., V.","2013","01","18","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000013897",NA,NA,NA,NA,"318",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2021-03-04 11:05:01-03","UFRB","HURB","13898","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Victor Jr., V.","2013","01","16","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000013898",NA,NA,NA,NA,"2067",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-06-15 15:30:07-03","UNESP-RC","HRCB","5528","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Pagano, S.N.","1984","09","28","Brasil","São Paulo","Santa Maria da Serra",NA,"-48.1599998474121","-22.5599994659424",NA,NA,NA,NA,"Árvore com mais de 5 m de altura. Material estéril",NA,NA,"1989","08",NA,"659",NA,NA,NA,NA,"12628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-06-15 15:30:07-03","UNESP-RC","HRCB","14424","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Moraes, P.L.R. de","Moraes, P.L.R. de","1991","01","12","Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"700","700","Arvoreta 3m altura, flores brancas; baixada",NA,NA,"1994","05","04","368",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-06-15 15:30:07-03","UNESP-RC","HRCB","27019","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Rodrigues, R.R.","Ferretti, A. R.","1996","12","16","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-44.993333","-23.245833","44º59'36W","23º14'45S",NA,NA,"Árvore de 5m; casca grossa, fissurada",NA,NA,"1996","12","16","101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-06-15 15:30:07-03","UNESP-RC","HRCB","50856","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Cavalcanti, D.C.","2000","01","25","Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"Árvore ca. 12m, frutos verde claro",NA,NA,NA,NA,NA,"501",NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2020-06-15 15:30:07-03","UNESP-RC","HRCB","50855","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Cavalcanti, D.C.","1999","11","29","Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"Árvore ca. 20m, flores brancas aroma adocicado visitadas por abelhas",NA,NA,NA,NA,NA,"462",NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-06-15 15:30:07-03","UNESP-RC","HRCB","8925","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Assumpção, C.T. de","1979","12","28","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,NA,NA,"1989","08","14","s.n.",NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-06-15 15:30:07-03","UNESP-RC","HRCB","32063","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Pineiro, M.H.O.","Pineiro, M.H.O.","1996","07","29","Brasil","São Paulo","Bauru","Jardim Botânico","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"Com cerca de 5 m alt.; frutos maturos",NA,NA,"1996","09",NA,"66",NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-06-15 15:30:07-03","UNESP-RC","HRCB","2822","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Zickel, C.S.","Cesár, O.","1982","07","23","Brasil","São Paulo","Itirapina","Horto Florestal Fazendinha","-47.8199996948242","-22.25",NA,NA,NA,NA,"Árvore até 12 m de altura. DAP=20 cm",NA,NA,"1989","08","14","11",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2020-06-15 15:30:07-03","UNESP-RC","HRCB","11282","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Santos, L.B. dos","Cesár, O.","1989","10","20","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Arboreto",NA,NA,"2008","10",NA,"s.n.",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-06-15 15:30:07-03","UNESP-RC","HRCB","19483","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Tamashiro, J.Y.","1995","04","13","Brasil","São Paulo","São Bento do Sapucaí","Estrada para o Bauzinho","-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,"Arvoreta de 12m., frutos imaturos",NA,NA,NA,NA,NA,"818",NA,NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-06-15 15:30:07-03","UNESP-RC","HRCB","26262","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Santos, L.B. dos","Souza, V.C.","1996","07","09","Brasil","São Paulo","São Manuel","Fazenda Nossa Senhora da Conceição","-48.5699996948242","-22.7299995422363",NA,NA,NA,NA,"Árvore, ca. 5m., frutos castanhos",NA,NA,"2008","10",NA,"11462",NA,NA,NA,NA,"24793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2020-06-17 15:25:04-03","UNESP-RC","HRCB","31093","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Bencke, C. S. C.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2020-06-15 15:30:07-03","UNESP-RC","HRCB","21681","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Lombardi, J.A.","Arantes, A.A.","1995","10","14","Brasil","Minas Gerais","Uberlândia","E.E. do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore ca. 10 m. flores de coloração creme amarelada. Com perfume agradável",NA,NA,"2006","10",NA,"443",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2020-06-15 15:30:07-03","UNESP-RC","HRCB","27948","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Tozzi, A.M.G.A.","1994","11","09","Brasil","São Paulo","Cássia dos Coqueiros","Bairro Delícia","-47.268889","-21.466944","47º16'8W","21º28'1S",NA,NA,"Árvore., caule escuro, frutos jovens esverdeados, pasto perto da beira da estrada",NA,NA,NA,NA,NA,"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2020-06-15 15:30:07-03","UNESP-RC","HRCB","25950","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Santos, L.B. dos","Tozzi, A.M.G.A.","1994","11","09","Brasil","São Paulo","Cássia dos Coqueiros","Sítio Nossa Senhora do Carmo","-47.268889","-21.466944","47º16'8W","21º28'1S",NA,NA,"Árvore, 7-8 m., frutos jovens verdes claros",NA,NA,"2008","10",NA,"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-06-15 15:30:07-03","UNESP-RC","HRCB","23740","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Cardoso-Leite, E. & Rodrigues, R.R.","Cardoso-Leite, E.","1993","12","03","Brasil","São Paulo","São Roque","Mata da Câmara","-47.1125","-23.523889","47º06'45W","23º31'26S",NA,NA,"Flores brancas <ll>dwc_commonname:</ll> Cipiúva",NA,NA,NA,NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-06-15 15:30:07-03","UNESP-RC","HRCB","27017","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Rodrigues, R.R.","Ferretti, A. R.","1996","12","14","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-45.042472","-23.257083","45º02'32.9W","23º15'25,5S",NA,NA,"Árvore de 8m; casca grossa, fissurada",NA,NA,"1996","12","14","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-06-15 15:30:07-03","UNESP-RC","HRCB","66792","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Grillo, R. M. M. & et al.","Grillo, R. M. M.",NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-06-15 15:30:07-03","UNESP-RC","HRCB","66793","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.","Grillo, R. M. M. & et al.","Grillo, R. M. M.",NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-06-15 15:30:07-03","UNESP-RC","HRCB","45159","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","ternata","Lamanonia ternata","Vell.",NA,"Lombardi","2006","10","19","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º05W","23º12S","1020","1020","Arvoreta ca. 4 m, folíolos cartáceos, flores brancas, leve perfumadas",NA,NA,NA,NA,NA,"6473",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
