"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","typeStatus","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"318","2020-09-16 09:14:22-03","UEFS","HUEFS","132673","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","T.E.C.Meneguzzo","2010","11","Melo, E.","2007","10","11","Brasil","Bahia","Feira de Santana","Fazenda Chapada.","-39.082778","-12.256111",NA,NA,"Caatinga/Floresta estacional.",NA,NA,"5169",NA,NA,"HUEFS0132673","HUEFS0132673",NA,NA,"39W4'58''","12S15'22''",NA,NA,NA,NA,NA
"319","2020-09-16 09:14:22-03","UEFS","HUEFS","16077","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","T.E.C.Meneguzzo","2010","11","Ganev, W.","1993","11","22","Brasil","Bahia","Abaíra",NA,"-41.9","-13.3",NA,NA,NA,NA,NA,"2538",NA,NA,"HUEFS0016077","HUEFS0016077","1600","1800","41W54'","13S18'",NA,NA,NA,NA,NA
"320","2020-09-16 09:14:22-03","UEFS","HUEFS","177985","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","D.N.Carvalho","2014","01","Melo, E.","2011","10","13","Brasil","Bahia","Feira de Santana","Fazenda Chapada.","-39.083611","-12.255833",NA,NA,"Caatinga.",NA,NA,"10446",NA,NA,"HUEFS0177985","HUEFS0177985","204","204","39W5'1''","12S15'21''",NA,NA,NA,NA,NA
"321","2020-09-16 09:14:22-03","UEFS","HUEFS","101587","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","T.E.C.Meneguzzo","2010","11","Smidt, E.C.","2005","10","10","Brasil","Bahia","Itabuna","Ceplac.","-39.483333","-13.866667",NA,NA,"Mata atlântica.",NA,NA,"651",NA,NA,"HUEFS0101587","HUEFS0101587",NA,NA,"39W29'","13S52'",NA,NA,NA,NA,NA
"322","2020-09-16 09:14:22-03","UEFS","HUEFS","231946","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,NA,NA,"Baez, C.","2016","04","11","Brasil","Rio de Janeiro","Niterói","Inoã Inoã. Maricá. Fragmento de vegetaçao próximo ao Monumento Natural Municipal da Pedra de Inoã.","-42.905","-22.945556",NA,NA,"Terricola, umbrófila.",NA,NA,"582",NA,NA,"HUEFS0231946","HUEFS0231946",NA,NA,"42W54'18''","22S56'44''",NA,NA,NA,NA,NA
"323","2020-09-16 09:14:22-03","UEFS","HUEFS","55494","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","T.E.C.Meneguzzo","2010","11","Oliveira, R.P.","2001","09","01","Brasil","Bahia","Jussari","RPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,"Mata higrófila sul-baiana.",NA,NA,"743",NA,NA,"HUEFS0055494","HUEFS0055494",NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA
"324","2021-03-04 11:15:55-03","UEFS","HUEFS","206057","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","riocontensis","Sarcoglottis riocontensis","E.C.Smidt & Toscano",NA,NA,NA,"Carneiro-Torres, D.S.","2014","01","25","Brasil","Bahia","Rio de Contas","Caminho para o Campo do Queiroz sentido Pico das Almas.","-41.945278","-13.516111",NA,NA,NA,NA,NA,"1202",NA,NA,"HUEFS0206057","HUEFS0206057","1491","1491","41W56'43''","13S30'58''",NA,NA,NA,NA,NA
"325","2021-03-04 11:15:55-03","UEFS","HUEFS","69095","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","riocontensis","Sarcoglottis riocontensis","E.C. Smidt & Toscano",NA,NA,NA,"Brito, A.T.","2001","08","25","Brasil","Bahia","Rio de Contas",NA,"-41.816667","-13.55",NA,NA,NA,NA,"Holótipo","2325",NA,NA,"HUEFS0069095","HUEFS0069095",NA,NA,"41W49'","13S33'",NA,NA,NA,NA,NA
"326","2021-03-04 11:15:55-03","UEFS","HUEFS","220068","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","riocontensis","Sarcoglottis riocontensis","E.C. Smidt & Toscano",NA,NA,NA,"Brito, A.L.T.",NA,NA,NA,"Brasil","Bahia","Rio de Contas","Coité.","-41.8114013671875","-13.5789003372192","49773",NA,NA,"auto",NA,NA,NA,NA,"HUEFS0220068","HUEFS0220068",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-04 11:15:55-03","UEFS","HUEFS","161546","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","riocontensis","Sarcoglottis riocontensis","E.C. Smidt & Toscano",NA,NA,NA,"van den Berg, C.","2009","06","23","Brasil","Bahia","Rio de Contas","Fazenda Marion, parcela do estudo do de sequestro de carbono.","-41.8114013671875","-13.5789003372192","49773",NA,NA,"auto",NA,"1968",NA,NA,"HUEFS0161546","HUEFS0161546",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-09-16 09:14:22-03","UEFS","HUEFS","220167","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","ventricosa","Sarcoglottis ventricosa","(Vell.) Hoehne",NA,NA,NA,"Brito, A.L.T.",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2272",NA,NA,"HUEFS0220167","HUEFS0220167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-09-16 09:14:22-03","UEFS","HUEFS","220166","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Sarcoglottis","ventricosa","Sarcoglottis ventricosa","(Vell.) Hoehne",NA,NA,NA,"Brito, A.L.T.",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2271",NA,NA,"HUEFS0220166","HUEFS0220166",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-07-09 12:43:35-03","F","FMNH-SEEDPLANTS","V0447107F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis",NA,NA,NA,NA,"P. C. Hutchison","1957","9","30","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"1453","South America",NA,"V0447107F","V0447107F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-07-09 12:43:35-03","F","FMNH-SEEDPLANTS","V0447108F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis",NA,NA,NA,NA,"J. Schunke V.","1978","9","2","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"10553","South America",NA,"V0447108F","V0447108F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-07-09 12:44:40-03","F","FMNH-SEEDPLANTS","V0447109F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis",NA,NA,NA,NA,"T. J. Killeen","1985","7","21","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"1051","South America",NA,"V0447109F","V0447109F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-01-25 15:43:46-02","IAC","IAC","34655","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Buzatto, Cristiano Roberto","2014","03","S.L. Jung-Mendaçolli et al.","1997","08","29","Brasil","São Paulo","Jundiaí","IAC, Estação Experimental","-46.8842","-23.1864",NA,NA,NA,NA,NA,"715",NA,NA,NA,NA,NA,NA,"-46.8842","-23.1864","29",NA,NA,NA,NA
"334","2020-07-23 12:17:28-03","CEPLAC","CEPEC","14359","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis",NA,"SpeciesLink/lacunas",NA,NA,"T. S. dos Santos","1978","07","12","Brasil","Bahia","CANAVIEIRAS","Km 2 do ramal liga a Faz. Cubículo (margem do Rio pardo) a Canavieiras.","-38.9472007751465","-15.6750001907349","48203",NA,NA,"auto",NA,"3249",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2003",NA,NA,NA
"335","2020-07-23 12:17:28-03","CEPLAC","CEPEC","7047","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis",NA,"SpeciesLink/lacunas",NA,NA,"T. S. dos Santos","1971","08","23","Brasil","Bahia","JUSSARÍ","Estação Experimental de Jussari.","-39.4953002929688","-15.1913995742798","21386",NA,NA,"auto",NA,"1887",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2003",NA,NA,NA
"336","2020-07-23 12:17:28-03","CEPLAC","CEPEC","24767","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis",NA,"F. de Barros",NA,NA,"T. S. dos Santos","1981","08","14","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662","61245",NA,NA,"auto",NA,"3631",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/08/1983",NA,NA,NA
"337","2020-07-23 12:17:28-03","CEPLAC","CEPEC","65967","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis",NA,"SpeciesLink/lacunas",NA,NA,"J. G. Jardim","1995","08","08","Brasil","Bahia","ILHÉUS","Quadra D' do CEPEC.","-39.0494003295898","-14.7889003753662","61245",NA,NA,"auto",NA,"680",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2003",NA,NA,NA
"338","2015-02-26 09:30:08-03","NHMLondon","NHM-LONDON-BOT","BM000077273","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,NA,NA,"George Gardner; b.1812; d.1849; Gardner","1837","01","01","Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"672",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:4634007",NA
"339","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000077274","S","Plantae",NA,NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo",NA,NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1841",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/00b26bbfd6cfcc5d7edc15c645dcd938d453cc10/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Isotype","3349",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:4634008",NA
"340","2020-11-12 16:58:10-03","UEL","FUEL","52857","PreservedSpecimen","Plantae","Tracheophyta",NA,"Asparagales","Orchidaceae","Sarcoglottis","ventricosa","Sarcoglottis ventricosa","(Vell.) Hoehne","Molina, JMP","2013","11","Molina, JMP","2013","11","16","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264","63728",NA,NA,"auto",NA,"97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-11-12 16:58:10-03","UEL","FUEL","52858","PreservedSpecimen","Plantae","Tracheophyta",NA,"Asparagales","Orchidaceae","Sarcoglottis","ventricosa","Sarcoglottis ventricosa","(Vell.) Hoehne","Molina, JMP","2012","11","Molina, JMP","2013","11","12","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, Margem do Ribeirão dos Apertados","-51.1627998352051","-23.3103008270264","63728",NA,NA,"auto",NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-01 15:01:26-03","UnB","UB","1689","PreservedSpecimen","Plantae","Dicotyledoneae",NA,NA,"Humiriaceae","Sacoglottis","villosa","Sacoglottis villosa","Fróes","Fróes, RL",NA,NA,"Fróes, RL","1947","10","21","Brasil","Amazonas",NA,"Rio Negro, Padauiry, Rio Pitima",NA,NA,NA,NA,"Tipo.; Árvore 50ft16''. Flor verde-amarelado; Floresta, beira do rio.",NA,"type","22644","Southern America",NA,"UB0037098","UB0037098",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-01 15:15:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Sarcoglottis","acaulis","Sarcoglottis acaulis","(Sm.) Schltr.","Braga, PIS","1983","03","Krieger, L; Urbano","1972","07","25","Brasil","Amazonas","Tefé","No chão da mata, sobre humus","-64.7114028930664","-3.35417008399963","340205",NA,"Raízes grossas, pilosas. Folhas verdes, pintalgadas de branco esverdeado na face ventra. Nervura principal (face dorsal) e face dorsal do pecíolo arroxeados. Pedúnculo piloso. Bracteas do pedúnculo e o pedúnculo arroxeado, menos na par","auto",NA,"12330","Southern America",NA,"UB0019102","UB0019102",NA,NA,NA,NA,"01",NA,NA,NA,NA
"344","2019-11-01 15:15:33-03","UnB","UB","87737","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Barros, F","1996","01","Harley, RM","1968","09","10","Brasil","Mato Grosso",NA,"Base Camp","-51.766667","-12.816667",NA,NA,"Flowering stem c. 1 ft high, flowering before the leaves appear. Labellum and upper tepal green, otherwise mottled brown. Brown coloration varying from plant to plant - some with green flowers; In gallery forest",NA,NA,"10001","Southern America",NA,"UB0019078","UB0019078",NA,NA,"-51.766667","-12.816667","30",NA,NA,NA,NA
"345","2019-11-01 15:15:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Pabst, GFJ","1956","10","Heringer, EP","1956","09","01","Brasil","Minas Gerais","Paraopeba","Faz. do Funil, Dr Guilherme, 4km de Paraopeba","-44.4042015075684","-19.2744007110596","26090",NA,"Terrestre de Cultura. Planta vigorosa, produz cachos de flores vigorosas","auto",NA,"5341","Southern America",NA,"UB0019077","UB0019077",NA,NA,NA,NA,"19",NA,NA,NA,NA
"346","2019-11-01 15:15:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","Pabst, GFJ","1966","01","Heringer, EP",NA,NA,NA,"Brasil","Minas Gerais","Paraopeba","Fazenda do Barreiro, 7km de Paraopeba","-44.4042015075684","-19.2744007110596","26090",NA,"Terrestre, de solos férteis","auto",NA,"5443","Southern America",NA,"UB0019079","UB0019079",NA,NA,NA,NA,"25",NA,NA,NA,NA
"347","2020-09-30 10:53:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Sarcoglottis","picta","Sarcoglottis picta","(Anderson) Klotzsch","Pires, JM","1960",NA,"Westra, LYTh","1960","10","02","Brasil","Amapá ","Oiapoque","Island and river margin, Cachoeira Camaraua, about 3 km. south of mouth of Riv. Camopi","-51.8349990844727","3.84306001663208","254902",NA,"Herb about 0.5 - 1 m. tall, flowers green, slightly fragrant","auto",NA,"48538","Southern America",NA,"UB0019103","UB0019103",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-03-04 15:42:07-03","IF","SPSF","29733","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","Gardner","R.Goldemberg","2014","02","F.M.Souza & A.R.Duarte & D.Sampaio & R.Bernhardt & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & S.Gandolfi & A.A. de Oliveira & J.P.Souza & N.M.Ivanauskas & E.Furlan","2001","04","17","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.824167","-24.041111",NA,NA,"COLETA: Arvoreta com aprox. 2,5m de altura. Frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.;",NA,NA,"196","América do Sul",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"349","2021-03-04 15:42:07-03","IF","SPSF","31737","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","Gardner","R.Goldemberg","2014","02","S.M.Gomes & R.M. Antunes & P.B. Gomes & H.C.C.Nakakura & M.S. Melo & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & G.C.Franco & W.Forster & N.M.Ivanauskas","2002","04","22","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.926389","-24.183611",NA,NA,"COLETA: Arbusto de 2m de altur. Fruto imaturo verde-claro.; GEOGRAFIA: Estrada Estadual São Miguel Arcanjo (SP-139).&nf;Floresta Ombrófila Densa Submontana - 3,5 km acima do Núcleo Sete-Barras.;",NA,NA,"440","América do Sul",NA,NA,NA,"300","300",NA,NA,"12",NA,NA,NA,NA
"350","2021-03-04 15:42:07-03","IF","SPSF","37531","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Meisn.) Nevl.","F. A. R. D. P. Arzolla","2007","11","C. de Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & G.C.R.de Paula","2007","11","08","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.532222","-23.393889",NA,NA,"COLETA: Árvore, 5 metros, frutos imaturos verdes.&nf;Nome popular: embira.; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,"124","América do Sul",NA,NA,NA,"810","810",NA,NA,"27",NA,NA,NA,NA
"351","2021-03-04 15:42:07-03","IF","SPSF","38831","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Meisn.) Nevl.","J. A. Pastore","2007","09","C. de Moura & J. A. Pastore & F.E.S.P.Vilela","2007","09","18","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.532222","-23.393333",NA,NA,"COLETA: Árvore 7m, flores amareladas, caulifloria.; GEOGRAFIA: Trilha da Cachoeira;",NA,NA,"116","América do Sul",NA,NA,NA,"825","825",NA,NA,"30",NA,NA,NA,NA
"352","2021-03-04 15:42:07-03","IF","SPSF","39123","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Meisn.) Nevl.","N.M.Ivanaukas","2008","11","R.T. Polisel","2007","09","15","Brasil","SP","Juquitiba","Estrada dos Carmos","-47.1","-23.966667",NA,NA,"COLETA: Árvore 5 m, frutos imaturos verdes.;",NA,NA,"442","América do Sul",NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA
"353","2021-03-04 15:42:07-03","IF","SPSF","40069","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Meisn.) Nevl.","G.A.D.C. Franco","2008","07","M. Delbel & R.T. Polisel & R.L.R.Santos","2008","05","20","Brasil","SP","Mairiporã","P.E.Cantareira, regiao de Aguas Claras","-46.633611","-23.420556",NA,NA,"COLETA: árvore, 7m alt.; GEOGRAFIA: Plano de Manejo da Cantareira - Núcleo Águas Claras&nf;Subosque de reflorestamento de araucárias&nf;Marcelo Delbel;",NA,NA,"08","América do Sul",NA,NA,NA,NA,"1077",NA,NA,"10",NA,NA,NA,NA
"354","2021-03-04 15:42:07-03","IF","SPSF","43331","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Meisn.) Nevl.","G.A.D.C. Franco","2010","01","F.M.Souza & N.M.Ivanauskas & D.Souza & A.A.Silva","2009","09","05","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira","-48.598611","-24.337222",NA,NA,"COLETA: Árvore, 6m. Flores brancas.; GEOGRAFIA: Núcleo Areado, Trilha da Serra do Facão, divisa entre PETAR e a propriedade de Iara Pesec, Floresta Ombrófila Densa Montana.;",NA,NA,"1152","América do Sul",NA,NA,NA,"904","904",NA,NA,"29",NA,NA,NA,NA
"355","2021-03-04 15:42:07-03","IF","SPSF","49117","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.","G.M. Marcusso","2013","09","G.M. Marcusso","2013","09","15","Brasil","SP","Botucatu",NA,"-48.458889","-22.925556",NA,NA,"COLETA: Herbácea rupícola.; GEOGRAFIA: Floresta Estacional Semidecidual.;",NA,NA,"236","América do Sul",NA,NA,NA,"850","850",NA,NA,"15",NA,NA,NA,NA
"356","2021-03-04 15:42:07-03","IF","SPSF","08714","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"J.P.M. Carvalho & M.J.Robim","1984","10","16","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363","21048",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-04 15:42:07-03","IF","SPSF","27696","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","Gardner","R.Goldemberg","2014","02","N.M.Ivanauskas","2000","04","18","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334","30093",NA,"COLETA: Arbusto com 3,5m de altura. Frutos imaturos verdes e maduros pretos. Borda.; GEOGRAFIA: Borda.&nf;Floresta Ombrófila Densa de Encosta, com perturbação.;","auto",NA,"4514","América do Sul",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"358","2021-03-04 15:42:07-03","IF","SPSF","34357","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,"R.Cielo-Filho","2005","05","N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza. & Sr. Vanderlei (Guia) & Sr. Aderbal. (Guia)","2005","02","11","Brasil","SP","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha/Inadaiá, Trilha do Rio Bonito","-44.9599990844727","-23.0699996948242","38855",NA,"COLETA: XLS: SPSFNovo; Arvoreta de 5m. Flores verdes.; GEOGRAFIA: UTM: X=497404 Y=7428842 ZONA=23;","auto",NA,"5175","América do Sul",NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"359","2021-03-04 15:42:07-03","IF","SPSF","47346","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata","(Vell.) Schltr.",NA,NA,NA,"G.D.Colletta et al.","2013","06","14","Brasil","SP","Ilhabela","Trilha de Castelhanos","-45.3499984741211","-23.7700004577637","23719",NA,"COLETA: Árvore 4 m, frutos imaturos, esbranquiçados; GEOGRAFIA: Antes do Pico, Floresta Ombrófila Densa;","auto",NA,"1197","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-03-04 15:42:07-03","IF","SPSF","26918","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"F.A.R.D.P.Arzolla","2000","07","01","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424","15840",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"154","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-04 15:42:07-03","IF","SPSF","12641","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"J.B.Baitello","1988","12","08","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273","53584",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"278","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-03-04 15:42:07-03","IF","SPSF","34094","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"F.A.R.D.P.Arzolla & A.L.A. de Sene","2005","03","03","Brasil","MG","Delfim Moreira","Pico do Cabrito","-45.2799987792969","-22.5091991424561","20219",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"707","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-04 15:42:07-03","IF","SPSF","32558","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Sarcoglottis","fasciculata","Sarcoglottis fasciculata",NA,NA,NA,NA,"F.A.R.D.P.Arzolla & G.C.R.Paula","2003","10","26","Brasil","MG","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","15223",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"351","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
