"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"188","2021-03-18 10:22:02-03","UTFPR","HCF","28404","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth.","E. Buttura","1978","09","04","Brasil","PR","Guaíra","Parque Nacional das Sete Quedas, última","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"C.S. Jesus","2017","09","11","126",NA,NA,"porte ereto, 1-2 m. Capoeira baixa, parte interna da ilha.","33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-18 10:22:02-03","UTFPR","HCF","6747","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth.","A.R. Silva","2008","04","19","Brasil","PR","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"J. Cordeiro","2008",NA,NA,"667",NA,NA,"erva ereta, ciófila, com sementes alvas.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-18 10:22:02-03","UTFPR","HCF","4542","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth.","A.R. Silva","2006","11","17","Brasil","PR","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"M. Alves","2009","06","08","97",NA,NA,"herbácea, ereta, cespitosa, semi-ciófila. Sobre afloramento granítico.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-18 10:22:02-03","UTFPR","HCF","729","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth.","M.G. Caxambu","2004","01","22","Brasil","PR","Tuneiras do Oeste",NA,"-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"G. Hatschbach","2004","04","16","309",NA,NA,"planta herbácea, ereta, com cerca de 45 cm de comprimento. Caule de seção triangular.","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-18 10:22:02-03","UTFPR","HCF","1313","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth.","M.G. Caxambu","2004","08","06","Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"M.G. Caxambu","2004","08","14","547",NA,NA,"herbácea, ereta, com caule trígono, pilosa.","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-18 10:22:02-03","UTFPR","HCF","9170","S","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth.","Romangnolo, M.B.","2010","10","15","Brasil","PR","Tuneiras do Oeste","Reserva Biológica das Perobas -Pinheiral","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"J. Cordeiro & E. Barboza","2012",NA,NA,"3055",NA,NA,"erva ciófila, palustre, ca. 0,45 m.","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:22:38-03","MBM","MBM","399881","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","2013","11","28","Brazil","Paraná","Piraí do Sul","Pousada Pirahy da Serra, no entorno","-50.01975","-24.465861","-50.01975","-24.465861","MBM399881","MBM399881","Lozano, E.D.","2015",NA,NA,"2018",NA,NA,"Herbácea, 40 cm, espiguetas verdes.; Sub-bosque de capão de Floresta Ombrófila Mista.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:22:38-03","MBM","MBM","409104","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Barboza, E.; Silva, J.M.; Brotto, M.L.; Silva, J.M.; Brotto, M.L.","2017","04","19","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, morro","-48.704444","-24.85","-48.704444","-24.85","MBM409104","MBM409104","Barboza, E.","2017","05","25","4583","1000","1000","Erva cespitosa.; Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:22:38-03","MBM","MBM","428234","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lozano, E.D.; Jurhosa, O.A.; Jurhosa, O.A.","2017","05","16","Brazil","Paraná","Campo Largo","Bateias, LT 500kV Itatiba - Bateias","-49.506944","-25.376167","-49.506944","-25.376167","MBM428234",NA,"Lozano, E.D.","2017",NA,NA,"3685",NA,NA,"Herbácea, 90 cm, espiguetas castanhas, antécios alvos, interior da mata.; Floresta Ombrófila Mista Montana.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:22:38-03","MBM","MBM","18441","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Davis, P.H.; et al.; et al.","1976","07","31","Brazil","Minas Gerais","Gouveia","Córrego do Tigre","-43.7407989501953","-18.4543991088867",NA,NA,"MBM018441","MBM018441","Araújo, A.C.",NA,NA,NA,"59688",NA,NA,NA,"37970","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:22:38-03","MBM","MBM","51992","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Davis, P.H.; et al.; et al.","1976","07","31","Brazil","Minas Gerais","Ouro Preto","Distrito de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"MBM051992","MBM051992","Araújo, A.C.",NA,NA,NA,"59688",NA,NA,NA,"44599","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:22:38-03","MBM","MBM","26711","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1957","06","16","Brazil","Paraná","Guaratuba","Alto da Serra","-48.5746994018555","-25.8827991485596",NA,NA,"MBM026711","MBM026711","Barros, M.",NA,NA,NA,"4007",NA,NA,NA,"41937","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:22:38-03","MBM","MBM","26719","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1948","04","25","Brazil","Paraná","Piraquara","Banhado","-49.0633010864258","-25.4416999816895",NA,NA,"MBM026719","MBM026719","Asplund, E.",NA,NA,NA,"967",NA,NA,NA,"12577","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:22:38-03","MBM","MBM","11919","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lindeman, J.C.; Haas, H.; Haas, H.","1966","04","27","Brazil","Paraná","Clevelândia","20km N of Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"MBM011919","MBM011919","Lindeman, J.C.",NA,NA,NA,"1066",NA,NA,NA,"30860","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:22:38-03","MBM","MBM","19335","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1971","10","28","Brazil","Paraná","Guaraqueçaba","Caminho ao Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,"MBM019335","MBM019335","Pedersen, T.M.",NA,NA,NA,"27683",NA,NA,NA,"37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:22:38-03","MBM","MBM","276988","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Scheer, M.; et al.; et al.","2001","10","06","Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato. Fazenda Esperança","-48.3288993835449","-25.3066997528076",NA,NA,"MBM276988","MBM276988","Alves, M.","2009","06","03","s.n.",NA,NA,"Floresta Ombrófila Densa Altomontana. Floresta Primária pouco alterada","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:22:38-03","MBM","MBM","175745","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1957","06","16","Brazil","Paraná","Guaratuba","Alto da Serra","-48.5746994018555","-25.8827991485596",NA,NA,"MBM175745",NA,"Barros, M.",NA,NA,NA,"4007",NA,NA,NA,"41937","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:22:38-03","MBM","MBM","11738","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1969","08","03","Brazil","Paraná","Guaratuba","Divisa","-48.5746994018555","-25.8827991485596",NA,NA,"MBM011738","MBM011738","Koyama, T.",NA,NA,NA,"22091",NA,NA,NA,"41937","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:22:38-03","MBM","MBM","13865","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1970","04","20","Brazil","Paraná","Laranjeiras do Sul","Rio Iguaçu, 1km acima de Salto Osório","-52.4160995483398","-25.4078006744385",NA,NA,"MBM013865","MBM013865","Pedersen, T.M.",NA,NA,NA,"24178",NA,NA,NA,"28404","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:22:38-03","MBM","MBM","26414","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1973","05","30","Brazil","Paraná","Matinhos","Cambará","-48.5428009033203","-25.8174991607666",NA,NA,"MBM026414","MBM026414","Muniz, C.F.",NA,NA,NA,"32129",NA,NA,NA,"15275","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:22:38-03","MBM","MBM","175742","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Dombrowski, L.T.","1978","12",NA,"Brazil","Paraná","Morretes","Centro de Pesquisa Experimental (CPE)","-48.834400177002","-25.476900100708",NA,NA,"MBM175742",NA,"Dombrowski, L.T.",NA,NA,NA,"13215",NA,NA,NA,"30514","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:22:38-03","MBM","MBM","309499","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Geraldino, H.C.L.","2005","10","08","Brazil","Paraná","Morretes","Comunidade do Candonga, Rio Sabgado.","-48.834400177002","-25.476900100708",NA,NA,"MBM309499","MBM309499","Cordeiro, J.; et al.","2005",NA,NA,"111",NA,NA,"Herbácea, ereta, semi-ciófila, com material fértil","30514","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:22:38-03","MBM","MBM","1058","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1966","03","18","Brazil","Paraná","Morretes","Pilão de Pedra","-48.834400177002","-25.476900100708",NA,NA,"MBM001058","MBM001058","Muniz, C.F.S.",NA,NA,NA,"14065",NA,NA,NA,"30514","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:22:38-03","MBM","MBM","26715","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1966","07","27","Brazil","Paraná","Paranaguá","Morro do Tabaquara","-48.5092010498047","-25.5200004577637",NA,NA,"MBM026715","MBM026715","Smith, S.F.; L.B.",NA,NA,NA,"14547",NA,NA,NA,"24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:22:38-03","MBM","MBM","1360","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1966","07","27","Brazil","Paraná","Paranaguá","Morro do Tabaquara","-48.5092010498047","-25.5200004577637",NA,NA,"MBM001360","MBM001360","Smith, S.F.; L.B.",NA,NA,NA,"14547",NA,NA,NA,"24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:22:38-03","MBM","MBM","175741","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Dombrowski, L.T.","1990","03","14","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,"MBM175741",NA,"Dombrowski, L.T.",NA,NA,NA,"14324",NA,NA,NA,"24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:22:38-03","MBM","MBM","15343","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1970","06","17","Brazil","Paraná","Paranaguá","Sertão do Guarani","-48.5092010498047","-25.5200004577637",NA,NA,"MBM015343","MBM015343","Muniz, C.F.",NA,NA,NA,"24405",NA,NA,NA,"24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:22:38-03","MBM","MBM","231044","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Dombrowski, L.T.; et al.; et al.","1967","09","12","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM231044","MBM231044","Alves, M.","2009","06","03","2764",NA,NA,"Frequente, mata","12577","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:22:38-03","MBM","MBM","1114","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.; et al.; et al.","1966","02","14","Brazil","Paraná","Porto Vitória","Rio Iguaçu, Salto Grande","-51.2317008972168","-26.1611003875732",NA,NA,"MBM001114","MBM001114","Muniz, C.F.S.",NA,NA,NA,"13895",NA,NA,NA,"23747","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:22:38-03","MBM","MBM","175743","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Motta, J.T.","1987","05","24","Brazil","Paraná","Quatro Barras","Início da estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,"MBM175743",NA,"Motta, J.T.",NA,NA,NA,"810",NA,NA,NA,"17116","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:22:38-03","MBM","MBM","8422","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1967","05","25","Brazil","Paraná","Quatro Barras","Pico Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,"MBM008422","MBM008422","Pedersen, T.M.",NA,NA,NA,"16491",NA,NA,NA,"17116","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:22:38-03","MBM","MBM","11867","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lindeman, J.C.; Haas, H.; Haas, H.","1966","07","22","Brazil","Paraná","São João do Triunfo","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,"MBM011867","MBM011867","Lindeman, J.C.",NA,NA,NA,"1942",NA,NA,NA,"20512","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:22:38-03","MBM","MBM","309026","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Marques, D.S.; Palma, D.; Ribas, O.S.; Rosa, D.M.; Palma, D.; Ribas, O.S.; Rosa, D.M.","2005","04","29","Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,"MBM309026","MBM309026","Ribas, O.S.","2005",NA,NA,"7",NA,NA,"Ereta, Área degradada","45291","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:22:38-03","MBM","MBM","292789","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Caxambú, M.G.","2004","01",NA,"Brazil","Paraná","Tuneiras do Oeste","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,"MBM292789","MBM292789","Cordeiro, J.; Costa, E.F.",NA,NA,NA,"309",NA,NA,NA,"24014","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:22:38-03","MBM","MBM","77940","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Sobral, M.","1982","07",NA,"Brazil","Rio Grande do Sul","Tenente Portela","Parque Estação Turvo","-53.75830078125","-27.3710994720459",NA,NA,"MBM077940","MBM077940","Sobral, M.","1982",NA,NA,"s.n.",NA,NA,"ERva, ca. 1m alt., em interior de mato, frutos brancos","14404","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:22:38-03","MBM","MBM","391952","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Schwirkowski, P.","2013","12","22","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, Trilhos - Rabo do macaco","-49.3786010742188","-26.2502994537354",NA,NA,"MBM391952","MBM391952","Barboza, E.","2014","08","20","142",NA,NA,"Floresta Ombrófila Densa Altomontana, borda de mata.","23090","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:22:38-03","MBM","MBM","277904","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hoehne, W.","1955","09","13","Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"MBM277904","MBM277904","Hoehne, W.",NA,NA,NA,"4069",NA,NA,NA,"53584","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:22:38-03","MBM","MBM","54371","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Vasconcellos Neto, J.; et al.; et al.","1977","06","16","Brazil","São Paulo","Valinhos","Reserva Floretral","-46.9900016784668","-22.9699993133545",NA,NA,"MBM054371","MBM054371","Araújo, A.C.",NA,NA,NA,"s.n.",NA,NA,NA,"12075","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:22:38-03","MBM","MBM","15703","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Hatschbach, G.","1970","10","25","Brazil","Mato Grosso","Rio Brilhante","Rio Santa Luzia",NA,NA,NA,NA,"MBM015703","MBM015703","Pedersen, T.M.",NA,NA,NA,"25203",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:22:38-03","MBM","MBM","261621","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Prata, A.P.; et al.; et al.","1999","05","11","Brazil","São Paulo","Intervales","Parque Estadual Intervales",NA,NA,NA,NA,"MBM261621","MBM261621","Prata, A.P.",NA,NA,NA,"596",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:22:38-03","MBM","MBM","392391","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Bach Junior, R.","2016","12","14","Brazil","Paraná","Campo Largo","Conglomerado: 338; subunidade: 3; subparcela: 1; indivíduo: H","-49.68","-25.02","-49.68","-25.02","MBM392391","MBM392391","Cordeiro, J.","2017","05","25","705",NA,NA,"Herbácea 1,2 m; inflorescência creme.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:22:38-03","MBM","MBM","397502","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Roher, D.; Daniel, V.; Daniel, V.","2013","05","13","Brazil","Paraná","Guaratuba","APA de Guaratuba, Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-48.954967","-25.865953","-48.954967","-25.865953","MBM397502","MBM397502",NA,NA,NA,NA,"s.n.",NA,NA,"Ecótono entre Floresta Ombrófila Mista e Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:22:38-03","MBM","MBM","399946","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","2014","06","19","Brazil","Paraná","Quatro Barras","Anhangava, início da trilha","-49.010278","-25.388139","-49.010278","-25.388139","MBM399946","MBM399946","Lozano, E.D.","2015",NA,NA,"2685",NA,NA,"Herbácea, 70 cm, frutos alvos.; Floresta Ombrófila Densa Montana, interior da mata.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:22:38-03","MBM","MBM","410492","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","May, D.; Barboza, E.; Santos, E.L. dos; Barboza, E.; Santos, E.L. dos","2013","06","19","Brazil","Paraná","Lapa","Reserva Particular do Patrimonio Natural Uru","-49.689444","-25.814722","-49.689444","-25.814722","MBM410492","MBM410492","Barboza, E.","2013",NA,NA,"346","830","830",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:22:38-03","MBM","MBM","414154","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Cordeiro, J.; Nardin, E.; Nardin, E.","2015","08","23","Brazil","São Paulo","Bragança Paulista","Sitio São Bento, Bairro Campo Novo","-46.625833","-22.936111","-46.625833","-22.936111","MBM414154",NA,"Cordeiro, J.","2018","08","09","5504",NA,NA,"Planta ereta.; Interior da mata densa.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:22:38-03","MBM","MBM","415252","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Brotto, M.L.","2018","04","04","Brazil","Paraná","Adrianópolis","Estrada da Berneck a Tatupeba","-48.760556","-24.752222","-48.760556","-24.752222","MBM415252",NA,"Antoniuk-Bonato, R.G.","2018","11","08","2599","689","689","Erva com 70 cm de altura; flores em espiga cor vinho-escuro, pistilo branco rugoso.; Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:22:38-03","MBM","MBM","427670","PreservedSpecimen","Plantae","Cyperaceae","Scleria","panicoides","Scleria panicoides","Kunth","Verdi, M.; Souza, N.L.; Klemz, G.; Klettenberg, D.H.; Souza, N.L.; Klemz, G.; Klettenberg, D.H.","2010","05","27","Brazil","Santa Catarina","Rio Fortuna","Rio Chapéu","-49.23","-28.08","-49.23","-28.08","MBM427670",NA,"Affonso, R.","2011","02","19","4770","494","494","Erva terrícola.; Floresta Ombrófila Densa. Estágio médio. Área aberta.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
