"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","fieldNumber","typeStatus","individualCount","infraspecificEpithet"
"137","2020-12-11 11:43:18-03","UFMG","BHCB","83758","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Barreto, HLM","1933","01","18","Brasil","Minas Gerais","Nova Lima","Serra do Curral","-43.8466987609863","-19.9855995178223",NA,NA,"29211",NA,NA,"Muito frequente.; Herbácea, 0,3m.; Campo.","auto","625","Southern America",NA,NA,"BHCB053943","BHCB053943",NA,NA,NA,NA
"138","2020-12-11 11:43:18-03","UFMG","BHCB","80202","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Mota, RC da","2003","02","01","Brasil","Minas Gerais","Serro","Serra do Ouro, Milho Verde.","-43.3793983459473","-18.604700088501",NA,NA,"37754",NA,NA,"Erva. Sépalas vermelho-alaranjadas, externamente as mesmas possuem na região apical um mancha longitudinal castanho-avermelhada, internamente há também listra, porém mais definida, mais fina e mais longa com uma coloração amarelada no","auto","1926","Southern America",NA,NA,"BHCB053921","BHCB053921",NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","1870248","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","C. Mart.",NA,NA,NA,NA,"Alwyn H. Gentry","1978","1","19","Brazil","Distrito Federal",NA,"Brasilia, campus of the University, cerrado.","-47.916667","-15.783333",NA,NA,NA,"1000.00000000",NA,NA,NA,"Gentry 21378","South America",NA,NA,NA,NA,"4210",NA,NA,NA
"140","2015-08-13 05:50:00-03","MO","MOBOT","3029996","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","C. Mart.","M.C. Assis",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","1971","1","13","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Outcrops. Steep iron-rich rocky slopes, near summit of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,NA,"1800.00000000","2000.00000000",NA,NA,"Irwin 30246","South America",NA,NA,NA,NA,NA,NA,NA,NA
"141","2012-12-20 10:13:00-02","MO","MOBOT","3030154","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","C. Mart.","R.E. Gereau",NA,NA,NA,"Taxonomy Class of the Universidade de Brasilia","1977","2",NA,"Brazil","Distrito Federal",NA,"Campus of the University of Brasília. Disturbed cerrado vegetation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taxonomy Class of the Universidade de Brasilia 372","South America",NA,NA,NA,NA,NA,NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","3030434","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","C. Mart.","R.E. Gereau",NA,NA,NA,"Ezechias P. Heringer","1978",NA,NA,"Brazil","Distrito Federal",NA,"Recor-Mata do rio Tinoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heringer 429","South America",NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","3030502","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","C. Mart.","R.E. Gereau",NA,NA,NA,"Ezechias P. Heringer","1980",NA,NA,"Brazil","Distrito Federal",NA,"Recor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heringer 3671","South America",NA,NA,NA,NA,NA,NA,NA,NA
"144","2011-02-28 19:23:00-03","MO","MOBOT","3030796","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","C. Mart.","Getulio Agostini",NA,NA,NA,"Tetsuo M. Koyama|Getulio Agostini","1967","2","27","Venezuela","Bolívar",NA,"La Gran-Sabana, Kamarata-Uriman trail near the base the Salto Hacha, along Rio Hacha, ca. 35 west of Kamarata. Scattered locally in shady forest.",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,"Koyama 7307","South America",NA,NA,NA,NA,NA,NA,NA,NA
"145","2013-04-02 12:04:00-03","MO","MOBOT","100581093","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","M.C. de Assis.",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","2","9","Brazil","Minas Gerais",NA,"Serra do Itabirito, ca. 45 km SE of Belo Horizonte.",NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,"Irwin 19678","South America",NA,NA,NA,NA,NA,NA,"1",NA
"146","2019-06-07 18:04:50-03","UFLA","ESAL","26690","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Sousa, NL; Avelino, G; Coorêa, LM",NA,NA,NA,"Brasil","Minas Gerais","Igarapé","Serra Pau-de-vinho","-44.301700592041","-20.0702991485596",NA,NA,"8870",NA,NA,"; ; flores vermelhas e amarelas;; campo rupestre","auto","48",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-05-23 11:07:25-03","UFLA","ESAL","6469","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","J. Y. Tamashiro",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Ingai","Serra da Bocaina","-44.9171981811523","-21.4011001586914",NA,NA,"16664","11","11","erva; 60cm; roxo claro;; campo rupestre","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-05-23 11:07:25-03","UFLA","ESAL","6986","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","J. Y. Tamashiro",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959",NA,NA,"16596","11","11","erva; 0.5; ;; campo rupestre","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-12-19 11:16:53-03","UFG","UFG","22723","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","C. Mart.","Ferreira, H.D.","1994","04","14","Rizzo, J.A.; Rizzo, J.A.","1994","04","14","Brasil","Goiás","Mossâmedes","Reserva Biológica Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,"30139",NA,NA,"70 cm, corola amarela com manchas vinosas.","auto","22723",NA,NA,NA,"UFG0022723","UFG0022723",NA,NA,NA,NA
"150","2019-06-10 10:10:01-03","FZB-BH","BHZB","4744","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea",NA,"P.L. Viana","2003","05",NA,"Mendonça, M.P. et al.","2003","03","31","Brasil","MG","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223",NA,NA,"29211",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-06-10 10:10:01-03","FZB-BH","BHZB","3142","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea",NA,NA,NA,NA,NA,"Ordones, J.","2001","02","18","Brasil","MG","Catas Altas","Caraça/ Pico do Sol","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,NA,"auto","748",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-06-10 10:10:01-03","FZB-BH","BHZB","8996","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea",NA,NA,NA,NA,NA,"Ferreira Junior, C.A. et al.","2012","04","18","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.703611","-19.045278","43W 42' 13","19S 02' 43",NA,"1409","1409","Base do paredão do Pico Brumoso, Ponto 91 636413 7893668 1409m",NA,"388",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-09-12 05:00:02-03","US","US","1123650","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Liliales","Amaryllidaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea",NA,NA,NA,NA,NA,"A. F. M. Glaziou & -. Simard","1898","3","6","Brazil","Goiás",NA,"Campos do a campamento do corrego do bryo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22203","South America - Neotropics",NA,NA,"US00164347",NA,NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","3207163","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Liliales","Amaryllidaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea",NA,NA,NA,NA,NA,"G. Hatschbach","1971","11","12","Brazil","Minas Gerais",NA,"Serra do espinhaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27815","South America - Neotropics",NA,NA,"US00423154",NA,NA,NA,"1",NA
"155","2020-09-02 16:19:06-03","Cenargen","CEN","109706","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","cf. plantaginea","Alstroemeria cf. plantaginea","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Leide Rovenia Miranda de Andrade","2018","05","21","Brasil","GO","BARRO ALTO","Área da Mineradora Anglo American.","-49.031111","-15.102777","-49.031111","-15.102777",NA,"760","760","Vegetação descontínua. Ambiente: base de encosta, muitas rochas aparentes, cor marrom escuras. Substrato: solo ultramáfico, raso (prof. < 0,50 m/argiloso - cambissolo saprolítico). Folhas no ramo vegetativo ressupinadas, cartáceas, sésseis, congestas na região distal. Fruto: capsular.",NA,"86",NA,"Exsicatas",NA,"CEN00109706",NA,NA,NA,"1",NA
"156","2021-03-15 18:24:20-03","USP","SPF","206761","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Milliken, W",NA,NA,NA,"Henicka, GS; Sasaki, D; Corrêa, TR; André, TJC; Mortati, AF; Araújo, CFL; Piva, JH","2007","05","04","Brasil","Mato Grosso","Novo Mundo","Propriedade particular de preservação ambiental, delimitada pelo Parque Estadual Cristalino e pelos Rios Teles Pires e Cristalino. Próximo ao acampamento.","-55.5501","-9.3405","-55.5501","-9.3405",NA,"239","239","Erva com sistema subterrâneo. Sépalas vermelhas. Pétalas verdes. Frutos imaturos verdes.; Transição entre mata de terra firme e mata decidual.",NA,"9",NA,NA,NA,"SPF00206761",NA,NA,NA,NA,NA
"157","2021-03-15 18:24:20-03","USP","SPF","208311","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Mello-Silva, R","2009","04",NA,"Zappi, DC","2009","03","10","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Senhorinha, primeiro platô.","-43.772592","-18.953243","-43.772592","-18.953243",NA,NA,NA,"Erva com raiz alva, hipanto e ápice das tépalas esverdeado, tépalas vermelho-alaranjadas com manchas vináceas.; Campo rupestre. com afloramentos quartzíticos e solo de areia branca.",NA,"2031",NA,NA,NA,"SPF00208311",NA,NA,NA,NA,NA
"158","2021-03-15 18:24:20-03","USP","SPF","208312","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Zappi, DC","2010","05",NA,"Milliken, W","2009","11","27","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Subida da Serra, perto de Inhame.","-43.784053","-18.929764","-43.784053","-18.929764",NA,NA,NA,"Ervas eretas, 30 cm alt., flores externamente esverdeadas, internamente vermelhas, com manchas amareladas e enegrecidas.; Afloramento rochoso.",NA,"4164",NA,NA,NA,"SPF00208312",NA,NA,NA,NA,NA
"159","2021-03-15 18:24:20-03","USP","SPF","208314","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Zappi, DC","2010","05",NA,"Zappi, DC","2009","11","24","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de São José. Trilha da Senhorinha, caminho a Congonhas do Norte.","-43.751673","-18.925948","-43.751673","-18.925948",NA,NA,NA,"Erva ereta, 50 cm alt., flores externamente vermelho-glauco, internamente rubras com manchas negras e amarelas na tépala inferior.; Afloramento rochoso.",NA,"2567",NA,NA,NA,"SPF00208314",NA,NA,NA,NA,NA
"160","2019-11-13 11:14:06-03","USP","SPF","224270","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Assis, MC","2000","12",NA,"Irwin, HS","1971","01","13","Brasil","Minas Gerais","Belo Horizonte","Steep iron-rich rocky slopes, near summit of Serra da Piedade, ca. 35 km E of Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","1800","2000",NA,"auto","30246",NA,NA,NA,"SPF00224270",NA,NA,NA,NA,NA
"161","2019-10-07 09:20:25-03","UEFS","HUEFS","191679","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Liliales","Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Irwin, H.S.","1968","02","11","Brasil","Minas Gerais",NA,"Steep rocky slopes, canga soil, pico de Itabirito, Minas Gerais, ca. 50 km S.E of Belo Horizonte.",NA,NA,NA,NA,NA,"1750","1750",NA,NA,"19806",NA,NA,NA,"HUEFS0191679","HUEFS0191679",NA,NA,NA,NA
"162","2019-10-07 09:20:25-03","UEFS","HUEFS","39624","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Liliales","Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","M.C.Assis","2001","12",NA,"Giulietti, A.M.","1999","07","28","Brasil","Bahia","Rio de Contas","Estrada Mato Grosso - Arapiranga.","-41.824444","-13.453056","41W49'28''","13S27'11''",NA,"1625","1625","Campo rupestre.",NA,"1517",NA,NA,NA,"HUEFS0039624","HUEFS0039624",NA,NA,NA,NA
"163","2019-01-25 15:38:01-02","IAC","IAC","31044","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","M.C. Assis","2016","02","26","L.C. Bernacci; J.L.A. Moreira & P.R.P. Andrade et al.","1995","09","07","Brasil","São Paulo","Monteiro Lobato","estrada de Panorama ao Rio do PeixeMonteiro Lobato e Ouro Verde","-45.8397","-22.9567","-45.8397","-22.9567",NA,NA,NA,NA,NA,"2155",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-01-25 15:38:01-02","IAC","IAC","31888","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","M.C. Assis","2016","02","26","A.F.C. Tombolato","1995","03","19","Brasil","Minas Gerais","Aiuruoca","Campo do Matuto","-44.6031","-21.9756","-44.6031","-21.9756",NA,NA,NA,NA,NA,"788",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-01-25 15:38:01-02","IAC","IAC","31894","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","M.C. Assis","2016","02","26","A.F.C. Tombolato","1995","03","23","Brasil","Minas Gerais","São Thomé das Letras","Pico do Gavião, ao redor da rocha do Cruzeiro&nf;&nf;Pico do Gavião","-44.9853","-21.7222","-44.9853","-21.7222",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-01-25 15:38:01-02","IAC","IAC","32215","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","M.C. Assis","2016","02","26","A.F.C. Tombolato","1994","03","11","Brasil","São Paulo","Serra Negra",NA,"-46.7006","-22.6122","-46.7006","-22.6122",NA,NA,NA,"Alto da Serra",NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-01-25 15:38:01-02","IAC","IAC","44901","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","A.F.C. Tombolato","2005","01","20","A.F.C. Tombolato","2005","01","20","Brasil","São Paulo","Serra Negra","Alto da serra","-46.7006","-22.6122","-46.7006","-22.6122",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-01-25 15:38:01-02","IAC","IAC","45117","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","A.F.C. Tombolato","2005","03","03","A.F.C. Tombolato","2005","03","03","Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,"cultivada",NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-01-25 15:38:01-02","IAC","IAC","45118","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","A.F.C. Tombolato","2005","03","03","A.F.C. Tombolato","2005","03","03","Brasil","São Paulo","Atibaia","Pedra Grande","-46.527778","-23.169444","-46.527778","-23.169444",NA,NA,NA,NA,NA,"70611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-07-23 12:09:06-03","CEPLAC","CEPEC","75628","PreservedSpecimen","Plantae",NA,NA,NA,"Iridaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea",NA,"H. Huaylla",NA,NA,NA,"R. M. Harley","1996","11","15","Brasil","Bahia","RIO DE CONTAS","Sopé dp Pico do Itobira.","-41.888333","-13.3675","41W53'18","13S22'3",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"4280",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:12:41-03","UnB","UB","34400","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Oosthoek, H",NA,NA,NA,"Irwin, HS","1966","03","04","Brasil","Goiás","Cristalina","Cristalina, 5 Km. S. of Cristalina","-47.6136","-16.7686","-47.6136","-16.7686",NA,"1200","1200","Herb to ca. 1 m tall. Perianth lemon - yellow, distally green, spotted brown - violet within. Frui green; Creek margin",NA,"13518","Southern America",NA,NA,"UB0000225","UB0000225",NA,NA,NA,NA
"172","2019-11-01 15:12:41-03","UnB","UB","8437","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Proença, CEB","1999",NA,NA,"Proença, CEB; Oliveira, RS; Clemente, CM; Ribeiro, JF","1999","02","06","Brasil","Distrito Federal","Brasília","Próximo ao posto Colorado. Chácara FTRC","-47.866667","-15.683333","-47.866667","-15.683333",NA,NA,NA,"Erva. Flor vermelha. Fruto verde.; Cerrado.",NA,"2087","Southern America",NA,NA,"UB0000301","UB0000301",NA,NA,NA,NA
"173","2019-11-01 15:12:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Assis, MC","2000","07",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","11","Brasil","Minas Gerais",NA,"Pico de Itabirito, Minas Gerais, ca. 50 Km S.E. of Belo Horizonte",NA,NA,NA,NA,NA,"1750","1750","Erect herb, the flowering stems to ca. 75 cm tall. Perianth red, basally dark red, apically yellow; Steep rocky slopes, canga soil",NA,"19806","Southern America",NA,NA,"UB0000228","UB0000228",NA,NA,NA,NA
"174","2019-11-01 15:12:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Assis, MC","2000","07",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","09","Brasil","Minas Gerais",NA,"Serra do Itabirito, ca. 45 Km S.E. of Belo Horizonte",NA,NA,NA,NA,NA,"1500","1500","Erect herb to ca. 1,5 m tall. Perianth red, yellowish at base, greenish at apex. Outcrop; Sandy slopes and outcrops",NA,"19678","Southern America",NA,NA,"UB0000221","UB0000221",NA,NA,NA,NA
"175","2019-11-01 15:12:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Assis, MC","2000","07",NA,"Irwin, HS; Harley, RM; Onishi, E","1971","01","13","Brasil","Minas Gerais",NA,"Near summit of Serra da Piedade, ca. 35 Km E. of Belo Horizonte, near BR - 31",NA,NA,NA,NA,NA,"1800","2000","Flowering stems to ca. 50 cm tall. Perianth dark red - orange; yellow within; spotted brown - violet throughout. Sterile stems to ca. 20 cm tall. Outcrops; Steep iron - rich rocky slopes",NA,"30246","Southern America",NA,NA,"UB0000226","UB0000226",NA,NA,NA,NA
"176","2019-11-01 15:12:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Assis, MC","2000","07",NA,"Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","1970","03","23","Brasil","Minas Gerais",NA,"Ca. 15 Km N. of São João da Chapada",NA,NA,NA,NA,NA,"975","975","Herb to ca. 75 cm tall. Perianth red without, yellow spotted violet within. Fruit green; Cut-over slope forest",NA,"28122","Southern America",NA,NA,"UB0000227","UB0000227",NA,NA,NA,NA
"177","2019-11-01 15:12:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Assis, MC","2000","07",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","27","Brasil","Minas Gerais",NA,"Serra do Espinhaço, ca. 17 Km N. of Serro on road (MG 2) to Diamantina",NA,NA,NA,NA,NA,"1200","1200","Herb with inflorescence to ca. 1 m tall. Perianth red, medially spotted brown - violet within, apically green; Gallery forest and adjacent rocky campo",NA,"20992","Southern America",NA,NA,"UB0000224","UB0000224",NA,NA,NA,NA
"178","2019-11-01 15:12:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Assis, MC","2000","07",NA,"Anderson, WR","1973","04","14","Brasil","Minas Gerais",NA,"9 Km by road SW of Mendanha and the Rio Jequití on road to Diamantina",NA,NA,NA,NA,NA,"1150","1150","Herb in woods; corolla red; Open woods on rocky slopes and along stream",NA,"8874","Southern America",NA,NA,"UB0000222","UB0000222",NA,NA,NA,NA
"179","2019-11-01 15:12:41-03","UnB","UB","34459","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Oosthoek, H","1969",NA,NA,"Irwin, HS","1966","02","03","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"70570",NA,NA,NA,"auto","12231","Southern America",NA,NA,"UB0000302","UB0000302",NA,NA,NA,NA
"180","2019-11-28 15:44:41-03","UFU","HUFU","79628","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Hemsing, P.K.B.; Dias, A.G.","2019","02","04","Brasil","Minas Gerais","Uberlândia","Bacia do Rio Uberabinha, Bom Jardim.","-48.468611","-19.028889","-48.468611","-19.028889",NA,NA,NA,"Subarbusto, ca. 1,2 m. Tépalas vermelhas bordô com mácula alaranjada na parte interna, pétala pintalgada.; Cerrado.",NA,"927",NA,NA,NA,"HUFU00077144",NA,NA,NA,NA,NA
"181","2017-09-11 16:26:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa angustifolia","Mart.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais","Caeté","Serra da Piedade","-43.67","-19.88","-43.67","-19.88",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"angustifolia"
"182","2017-09-11 16:26:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa angustifolia","Mart.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","Minas Gerais","Mariana","in monte Itacolumi.","-43.42","-20.38","-43.42","-20.38",NA,NA,NA,NA,NA,"151","Southern America",NA,NA,NA,NA,NA,NA,NA,"angustifolia"
"183","2021-01-28 10:22:54-03","IBt","SP","18522","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-26 09:59:45-03","IBt","SP","377089","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Lima, LR","2005","05","15","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"378",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-01-28 10:22:54-03","IBt","SP","68518","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Macedo, A",NA,NA,NA,"Brasil","Goiás","Niquelândia",NA,"-48.4597015380859","-14.4738998413086",NA,NA,"74171",NA,NA,NA,"auto","3649",NA,NA,NA,NA,NA,NA,NA,NA,NA
