"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","dayIdentified","recordNumber","year","month","day","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"691","2020-09-12 05:00:02-03","US","US","3378612","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Holst, Bruce K.",NA,NA,"H. D. Clarke","Guyana","Potaro-Siparuni",NA,"-58.71","4.70556",NA,"1",NA,NA,NA,"155","1995","9","18","Iwokrama Rainforest Reserve; transect from Essequibo R. to Turtle Mtn., 2.5 km in SW direction",NA,NA,"60","150","South America - Neotropics",NA,"US00613441",NA,NA,NA,"Monocotyledonae",NA,NA,NA
"692","2020-09-12 05:00:02-03","US","US","2586307A","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, L. B., (US), NMNH",NA,NA,"J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","Venezuela","Bolívar",NA,NA,NA,NA,"1",NA,NA,NA,"104194","1970","12","21","Gran Sabana, Río Aponguao, between Arautaparu and el Río Aponguao",NA,NA,"1350","1400","South America - Neotropics",NA,"US00824199",NA,NA,NA,"Monocotyledonae",NA,NA,NA
"693","2020-09-12 05:00:02-03","US","US","3712505","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Aguirre-Santoro, J.",NA,NA,"J. Aguirre-Santoro & F. A. Michelangeli","Suriname","Sipaliwini",NA,"-56.1862","3.92578",NA,"1",NA,NA,NA,"1863","2013","8","16","Tafelberg, trail from Augustus camp into Arrowhead basin on E side of Augustus Creek","56 11 10.2 W","3 55 32.8 N","580",NA,"South America - Neotropics",NA,"US01865410",NA,NA,NA,"Monocotyledonae",NA,NA,NA
"694","2020-09-12 05:00:02-03","US","US","3368045","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Gouda, E. J.",NA,NA,"B. Hoffman, C. L. Kelloff, G. Gharbarran & S. Sprague","Guyana","Cuyuni-Mazaruni",NA,"-60.2636","5.77667",NA,"1",NA,NA,NA,"1824","1992","5","23","Pakaraima Mts; basecamp 8.6 km NE Imbaimadai on Partang River tributary; 1 km N",NA,NA,"700",NA,"South America - Neotropics",NA,"US00618536",NA,NA,NA,"Monocotyledonae",NA,NA,NA
"695","2020-09-12 05:00:02-03","US","US","3482831","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Gouda, E. J.",NA,NA,"T. McDowell, D. Hughs & D. Gopaul","Guyana","Cuyuni-Mazaruni",NA,"-61.0833","5.93333",NA,"1",NA,NA,NA,"3049 a","1990","6","1","Mt. Holitipu camp, below peak",NA,NA,"1150","1240","South America - Neotropics",NA,"US00873158",NA,NA,NA,"Monocotyledonae",NA,NA,NA
"696","2020-09-12 05:00:02-03","US","US","3378361","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Gouda, E. J.",NA,NA,"T. McDowell, D. Gopaul & J. Bowdre","Guyana","Barima-Waini",NA,"-60.5333","7.41667",NA,"1",NA,NA,NA,"4362","1991","4","10","Aranka Head",NA,NA,"107",NA,"South America - Neotropics",NA,"US00613238",NA,NA,NA,"Monocotyledonae",NA,NA,NA
"697","2020-09-12 05:00:02-03","US","US","1855034","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Smith, L. B., (US), NMNH",NA,NA,"E. P. Killip","Venezuela","Bolívar",NA,"-63.58","6.28",NA,"1",NA,NA,NA,"37339","1943","4","10","Salto de Auraima, Río Paragua",NA,NA,"275",NA,"South America - Neotropics",NA,"US00824204",NA,NA,NA,"Monocotyledonae",NA,NA,NA
"698","2020-09-02 16:22:25-03","Cenargen","CEN","68551","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","G. M. de Sousa","2009","08","Francisco Ricardo Ferreira","Brasil","RO","JI-PARANA","-60.55","-10.95",NA,"1","Parece epífita mas foi coletada no solo. Com flor.",NA,NA,"201","1982","10","03","Ilha a cerca de 20 km de Ji-Paranã (ponte da BR 364), subindo o rio Machado.","-60.55","-10.95",NA,NA,NA,"Unicata","CEN00068551","CEN00068551",NA,NA,NA,NA,NA,NA
"699","2020-09-02 16:22:25-03","Cenargen","CEN","83575","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","M. H. Fernandes","2013","01","Márcio Honorato Fernandes","Brasil","DF","BRASILIA","-47.645555","-15.758888",NA,"1",NA,NA,NA,"189","2012","07","19","Fazenda Santa Cecília. Núcleo Rural Rajadinha II.","-47.645555","-15.758888","945","945",NA,"Unicata","CEN00083575","CEN00083575",NA,NA,NA,NA,NA,NA
"700","2020-09-02 16:22:25-03","Cenargen","CEN","113889","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Z. J. G. Miranda","2019","12","Zenilton de Jesus Gayoso Miranda","Brasil","GO","TERESINA DE GOIAS","-47.430277","-13.926666",NA,"1","Brácteas escapais róseo intenso, margens foliares da população com espinhos somente no ápice. Doação.",NA,NA,"227","2019","12","06",NA,"-47.430277","-13.926666","1472","1472",NA,"Exsicatas","CEN00113889","CEN00113889",NA,NA,NA,NA,NA,NA
"701","2020-09-02 16:22:25-03","Cenargen","CEN","113892","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Z. J. G. Miranda","2019","12","Zenilton de Jesus Gayoso Miranda","Brasil","GO","TERESINA DE GOIAS","-47.345833","-13.883055",NA,"1","Brácteas escapais róseo intenso, margens foliares da população com espinhos somente no ápice. Doação.",NA,NA,"230","2019","12","06",NA,"-47.345833","-13.883055","1215","1215",NA,"Exsicatas","CEN00113892","CEN00113892",NA,NA,NA,NA,NA,NA
"702","2020-09-02 16:22:25-03","Cenargen","CEN","96419","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","M. G. C. Nogueira","2018","03","Bernardo Rocha Teixeira","Brasil","DF","BRASILIA","-47.977222","-15.744444",NA,"1","Botões florais verde.",NA,NA,"120","2008","06","27","Parque Nacional de Brasília.","-47.977222","-15.744444","1103","1103",NA,"Unicata","CEN00096419","CEN00096419",NA,NA,NA,NA,NA,NA
"703","2020-09-02 16:22:25-03","Cenargen","CEN","9535","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","At Kew Garden","1986","04","Lídio Coradin","Brasil","BA","BARRA DA ESTIVA","-41.3269004821777","-13.6260995864868","61861","2",NA,"auto",NA,"6421","1978","07","04","Estrada Barra da Estiva - Mucugê, km 7.","-4136667.0","-1363333.0","1220","1220",NA,"Exsicatas","CEN00009535","CEN00009535",NA,NA,NA,NA,NA,NA
"704","2020-09-02 16:22:25-03","Cenargen","CEN","50329","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Z. J. G. Miranda","2004","10","João Marcelo de Rezende","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","1","Margem direita do Rio Preto. Área de influência da AHE Queimado.","auto",NA,"645","2002","10","15","Cerca de 1 km montante da ponte de concreto do Rio Preto.","-4732556.0","-1603917.0","900","900",NA,"Exsicatas","CEN00050329","CEN00050329",NA,NA,NA,NA,NA,NA
"705","2020-09-02 16:22:25-03","Cenargen","CEN","76049","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","J. Roveratti",NA,NA,"Juliene Roveratti Santos","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","1",NA,"auto",NA,"532","2006","10","06","Parque Nacional de Brasília - Lado esquerdo da Barragem de Santa Maria",NA,NA,NA,NA,NA,"Exsicatas","CEN00076049","CEN00076049",NA,NA,NA,NA,NA,NA
"706","2020-09-02 16:22:25-03","Cenargen","CEN","47508","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Z. J. G. Miranda","2004","10","Aécio Amaral-Santos","Brasil","MG","UNAI","-46.9061012268066","-16.3575000762939","97926","1","Área de influência do AHE Queimado. Inflorescência verde / amarela / esbranquiçada com cerca de 70 cm.","auto",NA,"1494","2002","09","12","Ilha a montante do túnel de desvio, cerca de 500 m da ponte de madeira. Margem esquerda do Rio Preto.","-4733639.0","-1620500.0",NA,NA,NA,"Unicata","CEN00047508","CEN00047508",NA,NA,NA,NA,NA,NA
"707","2020-09-02 16:22:25-03","Cenargen","CEN","105835","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","cf. bromeliifolia","Aechmea cf. bromeliifolia","(Rudge) Baker",NA,NA,NA,"Vali Joana Pott","Brasil","MS","BONITO","-56.749166","-21.054722",NA,"1","Planta 50-60cm de altura.. Doação Herbário HMS nº 5293.",NA,NA,"5946","2002","11","11","Estrada MS-382 para Baía das Garças, 3,3km W de Bonito.","-56.749166","-21.054722","570","570",NA,"Exsicatas","CEN00105835","CEN00105835",NA,NA,NA,NA,NA,NA
"708","2019-12-09 17:29:36-03","UFPR","EFC","10036","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Bonnet, A.",NA,NA,"Bonnet, A.","Brasil","Paraná","Foz do Iguaçu","-54.4406","-25.6423",NA,NA,NA,NA,NA,NA,"2004","11","13","Parque Nacional do Iguaçu","-54.4406","-25.6423",NA,NA,NA,NA,"EFC010036",NA,NA,NA,NA,NA,NA,NA
"709","2019-12-09 17:29:36-03","UFPR","EFC","16683","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Miyamoto, S. N. A.","2012","09","Miyamoto, S.N.A.","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557",NA,NA,"auto",NA,NA,"2012","09","25","Estrada Sanepar - Alagados",NA,NA,NA,NA,NA,NA,"EFC016683",NA,NA,NA,NA,NA,NA,NA
"710","2021-03-15 18:26:13-03","USP","SPF","209874","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Zappi, DC","2010","02","Milliken, W","Brasil","Minas Gerais","Santana de Pirapama","-43.77657","-18.935722",NA,NA,"Epífita com folhas acinzentadas, flores passadas.; Mata de galeria.",NA,NA,"4172","2009","11","27","Serra do Cipó, Subida da Serra, perto de Inhame.","-43.77657","-18.935722",NA,NA,NA,NA,"SPF00209874",NA,NA,NA,NA,NA,NA,NA
"711","2021-03-15 18:26:13-03","USP","SPF","232786","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Sartin, RD","2014","07","Sartin, RD","Brasil","Goiás","Aparecida de Goiânia","-49.2439002990723","-16.823299407959","14888",NA,"Planta epífita, forófito não identificado (Fabaceae), semumbrófila, escapo cinéreo, brácteas vermelhas e flores amarelo-esverdeadas.; Transição de mata com área de cerrado stricto sensu ao lado de um morro perto do haras. Ao lado de","auto",NA,"541","2014","07","05","Serra das Areias, Borda da estrada que leva ao haras.",NA,NA,NA,NA,NA,NA,"SPF00232786",NA,NA,NA,NA,NA,NA,NA
"712","2019-11-13 11:17:07-03","USP","SPF","219533","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Coffani-Nunes, JV",NA,NA,"Coffani-Nunes, JV","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557",NA,NA,"auto",NA,"s.n.","1993","05","02","Serra do Cipó, Córrego Duas Pontinhas.",NA,NA,NA,NA,NA,NA,"SPF00219533",NA,NA,NA,NA,NA,NA,NA
"713","2019-10-07 09:20:33-03","UEFS","HUEFS","11383","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","M.G.L.Wanderley","1999","01","Ganev, W.","Brasil","Bahia","Piatã","-41.9","-13.116667",NA,NA,NA,NA,NA,"940","1992","08","22",NA,"41W54'","13S7'","1400","1400",NA,NA,"HUEFS0011383","HUEFS0011383",NA,NA,"Lilianae",NA,NA,NA
"714","2019-10-07 09:20:33-03","UEFS","HUEFS","122080","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.O.Moraes","2007","12","Melo, E.","Brasil","Bahia","Morro do Chapéu","-41.191389","-11.437778",NA,NA,"Nascente de rio no interior da mata.",NA,NA,"4977","2007","07","02","Fazenda Guariba; nascentes do Rio Salitre.","41W11'29''","11S26'16''","1054","1054",NA,NA,"HUEFS0122080","HUEFS0122080",NA,NA,"Lilianae",NA,NA,NA
"715","2019-10-07 09:20:33-03","UEFS","HUEFS","157816","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Melo, E.","Brasil","Bahia","Lícinio de Almeida","-42.465833","-14.569722",NA,NA,"Cerradão, borda de mata.",NA,NA,"7464","2009","12","11","Lagoa da Várzea.","42W27'57''","14S34'11''","722","722",NA,NA,"HUEFS0157816","HUEFS0157816",NA,NA,"Lilianae",NA,NA,NA
"716","2019-10-07 09:20:33-03","UEFS","HUEFS","167843","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","L.Versieux","2016","03","França, F.","Brasil","Ceará","Crato","-39.471389","-7.246944",NA,NA,"Floresta Ombrófila",NA,NA,"6037","2010","10","25","Flona do Araripe: Trilha do Belmonte","39W28'17''","7S14'49''","975","975",NA,NA,"HUEFS0167843","HUEFS0167843",NA,NA,"Lilianae",NA,NA,NA
"717","2019-10-07 09:20:33-03","UEFS","HUEFS","21786","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Thomas, W.W.","Brasil","Bahia","Belmonte","-39.25","-16.133333",NA,NA,NA,NA,NA,"9892","1993","05","12",NA,"39W15'","16S8'",NA,NA,NA,NA,"HUEFS0021786","HUEFS0021786",NA,NA,"Lilianae",NA,NA,NA
"718","2019-10-07 09:20:33-03","UEFS","HUEFS","207057","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Melo, E.","Brasil","Bahia","Jussiape","-41.65","-13.459167",NA,NA,"Caatinga, área antropizada.",NA,NA,"12729","2014","04","20","Estrada para Lagoinha, próximo ao povoado.","41W39'0''","13S27'33''","862","862",NA,NA,"HUEFS0207057",NA,NA,NA,"Lilianae",NA,NA,NA
"719","2019-10-07 09:20:33-03","UEFS","HUEFS","240614","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Fernandes, M.F.","Brasil","Bahia","Itacaré","-39.023889","-14.262222",NA,NA,"Floresta",NA,NA,"133",NA,NA,NA,"Comunidade Santo Amaro.","39W1'26''","14S15'44''",NA,NA,NA,NA,"HUEFS0240614",NA,NA,NA,"Lilianae",NA,NA,NA
"720","2019-10-07 09:20:33-03","UEFS","HUEFS","240616","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Fernandes, M.F.","Brasil","Bahia","Maraú","-38.998611","-14.219167",NA,NA,"Floresta",NA,NA,"135",NA,NA,NA,"Piracanga..","38W59'55''","14S13'9''",NA,NA,NA,NA,"HUEFS0240616","HUEFS0240616",NA,NA,"Lilianae",NA,NA,NA
"721","2019-10-07 09:20:33-03","UEFS","HUEFS","40506","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","G.M.Souza","2001","05","Nunes, T.S.","Brasil","Bahia","Abaíra","-41.8775","-13.291667",NA,NA,"Campo rupestre, área degrada.",NA,NA,"75","1999","09","19","Catolés Distrito de Catolés: Água Limpa, próximo ao córrego.","41W52'39''","13S17'30''","1180","1180",NA,NA,"HUEFS0040506","HUEFS0040506",NA,NA,"Lilianae",NA,NA,NA
"722","2019-10-07 09:20:33-03","UEFS","HUEFS","55720","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","J.V.Coffani-Nunes","2002","07","Nonato, F.R.","Brasil","Bahia","Morro do Chapéu","-41.191944","-11.584167",NA,NA,"Caatinga.",NA,NA,"975","2001","08","05","Estrada para Morrão.","41W11'31''","11S35'3''","1144","1144",NA,NA,"HUEFS0055720","HUEFS0055720",NA,NA,"Lilianae",NA,NA,NA
"723","2019-10-07 09:20:33-03","UEFS","HUEFS","74960","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","M.G.L.Wanderley","2003","11","França, F.","Brasil","Bahia","Morro do Chapéu","-40.808333","-11.690278",NA,NA,"Vegetação arbóreo-arbustiva alta, aberta, semi-decídua, antropizada, rica em Bromeliaceae. Solo argiloso.",NA,NA,"4755","2003","06","15","Estrada do Feijão, c. 43km de Morro do Chapéu.","40W48'30''","11S41'25''","655","695",NA,NA,"HUEFS0074960","HUEFS0074960",NA,NA,"Lilianae",NA,NA,NA
"724","2019-10-07 09:20:33-03","UEFS","HUEFS","75749","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Senra, L.C.","Brasil","Bahia","Lagedo do Tabocal","-40.290278","-13.481944",NA,NA,"Caatinga arbustiva degradada.",NA,NA,"13","2002","05","19",NA,"40W17'25''","13S28'55''","2648","2648",NA,NA,"HUEFS0075749","HUEFS0075749",NA,NA,"Lilianae",NA,NA,NA
"725","2019-10-07 09:20:33-03","UEFS","HUEFS","7610","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","M.G.L.Wanderley","1999","01","Queiroz, L.P.de","Brasil","Bahia","Ituaçu","-41.3","-13.833333",NA,NA,NA,NA,NA,"1628","1987","06","20",NA,"41W18'","13S50'","520","520",NA,NA,"HUEFS0007610","HUEFS0007610",NA,NA,"Lilianae",NA,NA,NA
"726","2019-10-07 09:20:33-03","UEFS","HUEFS","94509","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Miranda, E.B.","Brasil","Bahia","Caetité","-42.454167","-13.886111",NA,NA,"Inselberg.",NA,NA,"791","2005","04","12","Ca. 14 km ao norte de Caetité em direção à Mamiaçu, estrada de terra à esquerda da estrada principal. Alto do inselberg.","42W27'15''","13S53'10''","1023","1023",NA,NA,"HUEFS0094509","HUEFS0094509",NA,NA,"Lilianae",NA,NA,NA
"727","2019-10-07 09:20:33-03","UEFS","HUEFS","91946","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","D.Cardoso","2006","08","Cardoso, D.","Brasil","Bahia","Itaberaba","-40.537222","-12.247778",NA,NA,"Floresta estacional semidecidual.",NA,NA,"295","2005","02","09","Parte da ARIE Serra do Orobó pertencente a Itaberaba. Fazenda Gameleira, Serra I.","40W32'14''","12S14'52''","675","675",NA,NA,"HUEFS0091946","HUEFS0091946",NA,NA,"Lilianae",NA,NA,NA
"728","2019-10-07 09:20:33-03","UEFS","HUEFS","150538","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","L.M.Versieux","2011","03","Mendes, M.S.","Brasil","Bahia","Caitité","-42.546389","-14.338611",NA,NA,"Floresta Estacional Semidecidual.",NA,NA,"302","2008","04",NA,"Região de Brejinho das Ametistas, Área da Bahia Mineração","42W32'47''","14S20'19''","970","970",NA,NA,"HUEFS0150538","HUEFS0150538",NA,NA,"Lilianae",NA,NA,NA
"729","2019-10-07 09:20:33-03","UEFS","HUEFS","77643","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Andrade, I.M.","Brasil","Minas Gerais","Grão Mogol","-42.095556","-16.559444",NA,NA,"Solo arenoso com rochas campo rupestre.",NA,NA,"1570","2003","09","09","Serra do Barão, trilha do Barão","42W5'44''","16S33'34''","810","810",NA,NA,"HUEFS0077643","HUEFS0077643",NA,NA,"Lilianae",NA,NA,NA
"730","2019-10-07 09:20:33-03","UEFS","HUEFS","173275","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Alves, L.J.","Brasil","Bahia","Caetité","-42.4749984741211","-14.0693998336792","53684",NA,"Cerrado.","auto",NA,"151","2009","12","19","Estrada para Licínio de Almeida, 10Km após a localidade de Brejinhos das Ametistas.",NA,NA,NA,NA,NA,NA,"HUEFS0173275","HUEFS0173275",NA,NA,"Lilianae",NA,NA,NA
"731","2019-10-07 09:20:33-03","UEFS","HUEFS","99690","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia var. angustispica","Philcox",NA,NA,NA,"Storr","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"145A","1979","12","20","27,5 kmSE of Morro do Chapéu on road to Mundo Novo",NA,NA,NA,NA,NA,NA,"HUEFS0099690",NA,"Isótipo","var. angustispica","Lilianae",NA,NA,NA
"732","2019-10-07 09:20:33-03","UEFS","HUEFS","99691","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia var. angustispica","Philcox",NA,NA,NA,"Storr","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"145A","1979","12","20","27,5 kmSE of Morro do Chapéu on road to Mundo Novo",NA,NA,NA,NA,NA,NA,"HUEFS0099691",NA,"Isótipo","var. angustispica","Lilianae",NA,NA,NA
"733","2019-10-07 09:20:33-03","UEFS","HUEFS","99692","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia var. angustispica","Philcox",NA,NA,NA,"Storr","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"145A","1979","12","20","27,5 kmSE of Morro do Chapéu on road to Mundo Novo",NA,NA,NA,NA,NA,NA,"HUEFS0099692",NA,"Isótipo","var. angustispica","Lilianae",NA,NA,NA
"734","2019-09-04 19:49:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"1869","11","8",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,"Monocotyledoneae",NA,NA,NA
"735","2019-07-09 12:56:19-03","F","FMNH-SEEDPLANTS","V0401275F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia",NA,NA,NA,NA,"A. P. Duarte","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"2762","1950","8","23",NA,NA,NA,NA,NA,"South America",NA,"V0401275F","V0401275F_01",NA,NA,"Monocotyledoneae",NA,NA,NA
"736","2019-07-09 12:56:19-03","F","FMNH-SEEDPLANTS","V0401276F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia",NA,NA,NA,NA,"W. R. Anderson","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"10014","1973","5","10",NA,NA,NA,NA,NA,"South America",NA,"V0401276F","V0401276F_01",NA,NA,"Monocotyledoneae",NA,NA,NA
"737","2020-01-08 13:34:31-03","F","FMNH-SEEDPLANTS","V0401277F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia",NA,"RRC ID Flag",NA,NA,"A. P. Duarte","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,NA,NA,NA,"2762","1950","8","23",NA,NA,NA,NA,NA,"South America",NA,"V0401277F","V0401277F_01",NA,NA,"Monocotyledoneae",NA,"2762",NA
"738","2019-07-09 12:56:21-03","F","FMNH-SEEDPLANTS","V0401278F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia",NA,NA,NA,NA,"H. S. Irwin et al.","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"9516","1965","10","22",NA,NA,NA,NA,NA,"South America",NA,"V0401278F","V0401278F_01",NA,NA,"Monocotyledoneae",NA,NA,NA
"739","2019-07-09 12:56:21-03","F","FMNH-SEEDPLANTS","V0401279F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia",NA,NA,NA,NA,"H. S. Irwin et al.","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"9516","1965","10","22",NA,NA,NA,NA,NA,"South America",NA,"V0401279F","V0401279F_01",NA,NA,"Monocotyledoneae",NA,NA,NA
"740","2019-07-09 12:56:19-03","F","FMNH-SEEDPLANTS","V0401280F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia",NA,NA,NA,NA,"A. Glaziou","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"1640","1907",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0401280F","V0401280F_01",NA,NA,"Monocotyledoneae",NA,NA,NA
