"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","sex","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","eventTime","fieldNumber"
"1406","2020-07-23 12:22:35-03","CEPLAC","CEPEC","15401","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","S. A. Mori","11216",NA,"Brasil","Bahia","11-17Km a W Rod. Jequie/Lafayete Coutinho.",NA,NA,NA,NA,"1978","11","19","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"obtusifolium",NA,NA,"T. D. Pennington","JEQUIÉ",NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA,NA
"1407","2020-07-23 12:22:35-03","CEPLAC","CEPEC","11634","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","J. L. Hage","107",NA,"Brasil","Bahia","31Km ao S Jequie. Km 1193 da Rod. Rio/Bahia.",NA,NA,NA,NA,"1975","10","16","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"obtusifolium",NA,NA,"T. D. Pennington","JEQUIÉ",NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA,NA
"1408","2020-07-23 12:22:35-03","CEPLAC","CEPEC","17450","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","S. A. Mori","12833",NA,"Brasil","Bahia","A 37Km ao S de Jequie, BR-116. Estrada p/ Caatingal, a 3Km a da BR-116.",NA,NA,NA,NA,"1979","09","29","-40.2425003051758","-14.145299911499",NA,NA,NA,NA,"obtusifolium",NA,NA,"T. D. Pennington","MANOEL VITORINO",NA,NA,"80138","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA,NA
"1409","2020-07-23 12:22:35-03","CEPLAC","CEPEC","35755","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","G. Hatschbach","44233",NA,"Brasil","Bahia","Arredores de Mulungu do Morro.",NA,NA,NA,NA,"1981","10","13","-41.4682998657227","-11.6935997009277",NA,NA,NA,NA,"obtusifolium",NA,NA,"T. D. Pennington","cafarnaum",NA,NA,"33972","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA,NA
"1410","2020-07-23 12:22:35-03","CEPLAC","CEPEC","8219","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","G. H. Carvalho","51",NA,"Brasil","Pernambuco","Faz. Volta, próximo a um rio seco.",NA,NA,"<ll>dwc_commonname:</ll> Quixabeira-preta",NA,"1993","02","04","-39.5783004760742","-8.09055995941162",NA,NA,NA,NA,NA,NA,NA,"L. C. Fabris","parnamirim",NA,NA,"69919","auto",NA,NA,NA,NA,NA,NA,"23/01/2009",NA,NA,NA,NA,NA
"1411","2020-07-23 12:22:35-03","CEPLAC","CEPEC","38414","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","D. Sucre","1786",NA,"Brasil","Rio de Janeiro","Bahia de Sepetiba, Ilha do Siri Pestana.",NA,NA,NA,NA,"2002","11","02","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"A. Alves-Araújo","rio de janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA,NA,NA
"1412","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","263","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Dias, C.T. de V.",NA,NA,"Brasil","Bahia","Reserva Legal do Projeto Salitre.","Álcool",NA,"Dispersão de frutos. <ll>dwc_commonname:</ll> Quixabeira",NA,"2004","09","10","-40.4986000061035","-9.41166973114014",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Juazeiro",NA,NA,"76509","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","2020-11-19 14:06:34-03","Unimontes","MCMG","94","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","48",NA,"Brasil","Minas Gerais","APA do Rio PandeirosPântano",NA,NA,"Regeneração Natural",NA,"2008","05","11","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"Santos R.M.","Janúaria",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","2019-04-30 15:24:33-03","UFSJ","HUFSJ","10479","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Francisco, EM; et al.","s.n.",NA,"Brasil","Paraná","Torre.",NA,NA,"Árvore 5m; frutos imaturos verdes; com espinhos no tronco e no caule.","HUFSJ010479","1999","11","04","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"Völtz, RR","Assaí",NA,NA,"20909","auto",NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","2020-09-22 13:49:04-03","USP","SPFW","5787","PreservedSpecimen","Plantae","Sapotaceae","Bumelia","obtusifolia","Bumelia obtusifolia","Nee, M. Williams","36294",NA,"Bolívia","Santa Cruz",NA,NA,NA,NA,NA,"1988","02","14",NA,NA,NA,NA,NA,NA,NA,"Roem.;Schult.",NA,"M. Nee 1988",NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","2020-09-22 13:49:04-03","USP","SPFW","6176","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Sem coletor","3",NA,"Brasil",NA,NA,NA,NA,"Identificação científica pelo nome popular da caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Roem.;Schult.) T.D.Penn.",NA,"Jono, V.Y. 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","2021-04-08 17:13:14-03","UESB","HUESB","3506","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Cunha-Silva, S.L.","2",NA,"Brasil","Bahia","Beira da estrada.",NA,NA,"Árvore ca. 10m. Flor branca. Fruto roxo.",NA,"2008","04","27","-41.174722","-14.552778","-41.174722","-14.552778","Dicotyledoneae",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"Macedo, G.E.L.","Contendas do Sincorá","359","359",NA,NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","2021-04-08 17:13:14-03","UESB","HUESB","3507","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Cunha-Silva, S.L.","3",NA,"Brasil","Bahia","Beira da estrada.",NA,NA,"Árvore ca. 10m. Flor branca. Fruto roxo.",NA,"2008","04","27","-41.174722","-14.552778","-41.174722","-14.552778","Dicotyledoneae",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"Macedo, G.E.L.","Contendas do Sincorá","359","359",NA,NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","2021-04-08 17:13:14-03","UESB","HUESB","3505","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Cunha-Silva, S.L.","1",NA,"Brasil","Bahia","Beira da estrada",NA,NA,"Árvore ca. 10m. Flor Branca. Fruto Roxo.",NA,"2008","04","27","-41.174722","-14.552778","-41.174722","-14.552778","Dicotyledoneae",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"Macedo, G.E.L.","Contendas do Sincorá","259","259",NA,NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420","2021-04-08 17:13:14-03","UESB","HUESB","12368","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Morato, K.V.; Silva, G.S.; Silva, G.S.","342",NA,"Brasil","Bahia","Fazenda Marieta",NA,NA,"Árvore, ca. 5,0 m alt. Folha verde, coriácea. Flor branca esverdeada.; Mata de cipó","HUESB000012368","2016","09","23","-40.324936","-14.253983","-40.324936","-14.253983","Dicotyledoneae",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Jequié",NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421","2021-04-08 17:13:14-03","UESB","HUESB","2674","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Cavalcanti, G.; et al.; et al.","55",NA,"Brasil","Bahia","Morro do Mulato, Serrote Olho D'água.",NA,NA,"Árvore, 4,0m, ramos espinescentes, ferruginosos. Latescente, látex alvo. Folhas coriáceas, discolores, face abaxial ferrugínea. Inflorescência com botões esverdeados. Frutos imaturos verdes, brilhantes.; Solo litólico.",NA,"2000","03","26","-40.6775","-9.744444","-40.6775","-9.744444","Dicotyledoneae",NA,"obtusifolium","(Roem. & Schult.) T.D.Penn.",NA,"Guedes, M.L.","Juazeiro",NA,NA,NA,NA,NA,"2000","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","2021-04-08 17:13:14-03","UESB","HUESB","11986","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Morato, K.V.","56",NA,"Brasil","Bahia","Fazenda Limoeiro, Mata de Gerais",NA,NA,"Árvore, ca. 4 m alt. Folhas verdes, coriáceas. Fruto verde, imaturo.","HUESB000011986","2016","06","14","-40.438111","-13.585833","-40.438111","-13.585833","Dicotyledoneae",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Maracás","883","883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","2015-02-26 09:30:29-03","NHMLondon","NHM-LONDON-BOT","BM000952494","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","2162",NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:604995",NA,NA,NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"obtusifolium","(Humb. ex Roem. & Schult.) T.D.Penn.",NA,NA,NA,NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","2016-08-23 11:24:55-03","NHMLondon","NHM-LONDON-BOT","BM000952495","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Collaboration; H.N. Ridley, T.S. Lea & G.A. Ramage","97",NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:604996","<a href=http://www.nhm.ac.uk/services/media-store/asset/761951c2e5b08e9060b01ffe9a0536ac22413737/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1887",NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"obtusifolium","(Humb. ex Roem. & Schult.) T.D.Penn.",NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","2015-02-26 09:30:29-03","NHMLondon","NHM-LONDON-BOT","BM000952496","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","2589",NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:604997",NA,NA,"1836","01","01","-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"obtusifolium","(Humb. ex Roem. & Schult.) T.D.Penn.",NA,NA,NA,NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","2020-11-05 13:54:00-03","UNIRIO","HUNI","3104","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","D.G. Oliveira; F.B. Gonçalves; E.S. Almeida","125",NA,"Brasil","Sergipe","Fazenda São Pedro. Povoado Lagoa Grande, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu, próximo à trilha principal do fragmento.",NA,NA,"Material doado pelo ASE. Árvore ca. 4,5 m. altura. Frutos imaturos esverdeado, folhas discolores. Exsudação de látex branco-leitoso. Caule estriado. Habitat: Caatinga Habito: Árvore","HUNI00003104","2010","10","27","-37.406111","-10.033889","37º24'22''W","10º2'2''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.G. Oliveira","Porto da Folha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","2020-11-05 13:54:00-03","UNIRIO","HUNI","3522","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","F.S.P. Silva; C.M.Patreze; O.J.Saggin Jr.","28",NA,"Brasil","Rio de Janeiro","Restinga do Peró.",NA,NA,"Amostragem em transecto. Material testemunho da dissertação de mestrado (PPGBIO-UNIRIO) de F.S.P Silva. Habitat: Restinga Habito: Arbusto","HUNI00003522","2014","05","16","-41.983889","-22.836111","41º59'2''W","22º50'10''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"A.C.A. Defaveri","Cabo Frio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","2020-11-12 16:59:12-03","UEL","FUEL","30640","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Gomes, JC","2270",NA,"Brasil","São Paulo","Hotel Urubupunga",NA,NA,NA,NA,"1964","10","14",NA,NA,NA,NA,"Tracheophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.",NA,"Rossi, L","Alfredo Castilho",NA,NA,NA,NA,NA,"2000","12","14",NA,NA,NA,NA,NA,NA,NA,NA
"1429","2020-11-12 16:59:12-03","UEL","FUEL","54905","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Costa, G; Correia, F","2204",NA,"Brasil","Bahia","Povoado Rio Seco",NA,NA,NA,NA,"2016","12","03","-39.598333","-12.664722","-39.598333","-12.664722","Tracheophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Santa Teresinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","2020-11-12 16:59:12-03","UEL","FUEL","50754","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium obtusifolium","Keller, HA","8811",NA,"Argentina","Misiones","Santa Ana, bañado",NA,NA,NA,NA,"2010","08","04","-55.587778","-27.338083","-55.587778","-27.338083","Tracheophyta","Ericales","obtusifolium","(Roem. & Schult.) T.D.Penn.",NA,"Keller, HA","Candelaria",NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431","2020-11-12 16:59:12-03","UEL","FUEL","55662","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Gonzatti, F","1520",NA,"Brasil","Rio Grande do Sul","Lagoa dos Barros, bordo de mata de Restinga",NA,NA,NA,"FUEL055662","2015","01","19","-50.412778","-29.953056","-50.412778","-29.953056","Tracheophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.",NA,"Gonzatti, F","Osório","14","14",NA,NA,NA,"2015","01","19",NA,NA,NA,NA,NA,NA,NA,NA
"1432","2020-11-12 16:59:12-03","UEL","FUEL","26601","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Francisco, EM; et al.","s.n.",NA,"Brasil","Paraná","Torre",NA,NA,NA,"FUEL011061","1999","11","04","-50.8414001464844","-23.3733005523682",NA,NA,"Tracheophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.",NA,"Völtz, RR","Assaí",NA,NA,"20909","auto",NA,"2018","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433","2020-11-12 16:59:12-03","UEL","FUEL","34862","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Pavão, OC; Francisco, EM","s.n.",NA,"Brasil","Paraná","Fazenda Cascata",NA,NA,NA,"OK","2000","10","03","-51.190601348877","-22.9967002868652",NA,NA,"Tracheophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.",NA,"Faria, AD","Bela Vista do Paraíso",NA,NA,"15605","auto",NA,"2015","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","2020-11-12 16:59:12-03","UEL","FUEL","25898","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Camargo, EH; Baitello, JB","s.n.",NA,"Brasil","Paraná","Sítio Sumya, Córrego Fundo, Córrego Fundo",NA,NA,NA,"FUEL011041","1998","08","22","-50.9799995422363","-23.2541999816895",NA,NA,"Tracheophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.",NA,"Völtz, RR","Jataizinho",NA,NA,"16845","auto",NA,"2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","2020-11-12 16:59:12-03","UEL","FUEL","25899","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Pavão, OC; et al.","s.n.",NA,"Brasil","Paraná","Rio Tangará",NA,NA,NA,"FUEL011042","1999","05","21","-50.7510986328125","-23.0799999237061",NA,NA,"Tracheophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.",NA,"Völtz, RR","Leópolis",NA,NA,"22638","auto",NA,"2017","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","2020-11-12 16:59:12-03","UEL","FUEL","53601","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Singer, RB","s.n.",NA,"Brasil","Rio Grande do Sul","Coleção in vivo do Jardim Botânico de Porto Alegre",NA,NA,NA,NA,"2014","01","26","-51.2299995422363","-30.0331001281738",NA,NA,"Tracheophyta","Ericales",NA,"(Roem. & Schult.) T.D.Penn.",NA,"Faria, AD","Porto Alegre",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437","2019-11-01 15:10:43-03","UnB","UB","5135","PreservedSpecimen","Plantae","Sapotaceae","Bumelia","obtusifolia","Bumelia obtusifolia buxifolia","Gomes Júnior, JC","1181","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,"Árvore 3m. Flor creme; .",NA,"1960","09","28","-42.166667","-22.833333","-42.166667","-22.833333","Dicotyledoneae",NA,"buxifolia","(Willd.) ex Roem. & (Schult.) Miq.",NA,"Incógnito","São Pedro da Aldeia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438","2019-11-01 15:10:43-03","UnB","UB","5135","PreservedSpecimen","Plantae","Sapotaceae","Bumelia","obtusifolia","Bumelia obtusifolia buxifolia","Gomes Júnior, JC","1181","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,"Árvore 3m. Flor creme; .",NA,"1960","09","28","-42.166667","-22.833333","-42.166667","-22.833333","Dicotyledoneae",NA,"buxifolia","(Willd.) ex Roem. & (Schult.) Miq.",NA,"Incógnito","São Pedro da Aldeia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","2019-11-01 15:10:52-03","UnB","UB","166951","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","França, F; Melo, E; Correia, C; Freitas, I; Castro, I","HUEFS29683","Southern America","Brasil","Bahia","Morro de Quixaba.",NA,NA,"Arbusto ca. 3m. Folha subcoriácea. Pétala amarelo-esverdeadas.; Encosta arbustiva.",NA,"1997","08","30","-39.794722","-12.739722","-39.794722","-12.739722","Dicotyledoneae",NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.",NA,NA,"Itatim","288","288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","2019-11-01 15:10:52-03","UnB","UB","166952","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","França, F; Melo, E","1725","Southern America","Brasil","Bahia","Morro do Agenor.",NA,NA,"Árvore. Flores com pétalas branco-esverdeadas, ovário esbranquiçado.; Encosta com vegetação arbustivo-arbórea, solo arenoso, rico em humus e desagragado com blocos de rochas de diversos tamanhos.",NA,"1996","07","20","-39.766667","-12.7","-39.766667","-12.7","Dicotyledoneae",NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.",NA,NA,"Itatim","310","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","2019-11-01 15:10:52-03","UnB","UB","166953","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Gomes, JC","2270","Southern America","Brasil","São Paulo","Hotel Urubupunga.",NA,NA,"Árvore ca. 30m alt., flores creme aromáticas, fruto uniovulado, semente preta.",NA,"1964","10","14",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.",NA,"Rossi, L","Alfredo de Castilho",NA,NA,NA,NA,NA,"2000","12","14",NA,NA,NA,NA,NA,NA,NA,NA
"1442","2019-11-01 15:10:52-03","UnB","UB","195509","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Sucre, D","2042","Southern America","Brasil","Rio de Janeiro","Ilha Siri Pestana, Bahia de Sepetiba",NA,NA,"Arbusto rupicola com mais ou menos 4 m de altura, frutos ainda verdes",NA,"1967","12","25",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.",NA,"Pinho, JVS",NA,NA,NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","2019-11-01 15:10:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Figueira, M; Schindler, B","802","Southern America","Brasil","Pernambuco","caminho para o mirante dos Golfinhos",NA,NA,"Arvoreta, na trilha, borda da mata, comum, aprox. 4 m de alt., espinhos abundantes, látex branco, pouco abundante, líquido, mais concentrado na casca interna, frutos imaturos verdes; Fitofisionomia florestal, relevo plano a suave-ondul","UB0129425","2018","07","18","-32.441211","-3.855591","-32.441211","-3.855591","Dicotyledoneae",NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.","UB0129425","Figueira, M; Schindler, B","Fernando de Noronha",NA,NA,NA,NA,NA,"2018","07","18",NA,NA,NA,NA,NA,NA,NA,NA
"1444","2019-11-01 15:10:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","IFN_Fernando de Noronha; Schindler, B; Figueira, M","IFN-PEesteril_1","Southern America","Brasil","Pernambuco","Ilha principal do Arquipélago",NA,NA,"Conglomerado: PE_IO6_Q93. Subunidade: 1. Subparcela: 10. Indivíduo: 3RN. F8; Árvore, cerca de 2 m de altura, presença de muito látex de coloração branca, casca externa marrom áspera e interna parda, muitas lianas e trepadeiras cobrindo","UB0129320","2018","07","17","-32.445185","-3.858294","-32.445185","-3.858294","Dicotyledoneae",NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.","UB0129320","Figueira, M; Schindler, B","Fernando de Noronha",NA,NA,NA,NA,NA,"2018","08","03",NA,NA,NA,NA,NA,NA,NA,NA
"1445","2020-09-30 10:53:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva, RH","94A","Southern America","Brasil","Paraíba","Propriedade do Sr. José Almeida, Sítio Santana",NA,NA,"Projeto Levamento etnobotânico de plantas medicinais em área de caatinga no município de Riacho dos Cavalos, Paraíba, Brasil; Árvore com cerca de 5m de altura",NA,"2015","07","22","-37.703889","-6.445333","-37.703889","-6.445333","Dicotyledoneae",NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.",NA,"Silva, RH","Riacho dos Cavalos","255","255",NA,NA,NA,"2015","07","22",NA,NA,NA,NA,NA,NA,NA,NA
"1446","2019-11-01 15:10:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","IFN_Fernando de Noronha; Schindler, B; Figueira, M","IFN-PEesteril_3","Southern America","Brasil","Pernambuco","Ilha principal do Arquipélago",NA,NA,"Conglomerado: PE_IO6_Q93. Subunidade: 1. Subparcela: 1. Indivíduo: 1. F6; Árvore, indivíduos com 4 fustes, DAP 21,9 cm e 7,5 m de altura, presença de pouco látex de coloração branca, espinhos no fuste, base digitada, casca externa pard","UB0129309","2018","07","17","-32.445185","-3.858294","-32.445185","-3.858294","Dicotyledoneae",NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.","UB0129309","Figueira, M; Schindler, B","Fernando de Noronha",NA,NA,NA,NA,NA,"2018","08","03",NA,NA,NA,NA,NA,NA,NA,NA
"1447","2019-11-01 15:10:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Moraes, TM","IFN-59412414.2","Southern America","Brasil","Bahia",NA,NA,NA,"Conglomerado BA-594. Subunidade 4. Subparcela 2. Indivíduo 1. F6; Árvore; 8,1m; DAP 21,8cm. Caule com espinhos. Base digitada. Casca externa preta/cinza; interna vermelha; espessura grossa; do tipo reticulada; Solo areno-argiloso, rele","UB0124376","2018","01","17","-43.919722","-11.879722","-43.919722","-11.879722","Dicotyledoneae",NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.","UB0124376","Figueira, M; Schindler, B","Wanderley",NA,NA,NA,NA,NA,"2018","06","15",NA,NA,NA,NA,NA,NA,NA,NA
"1448","2019-11-01 15:10:52-03","UnB","UB","166815","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Hage, JL","107","Southern America","Brasil","Bahia","km 1193 da Rod. Rio/Bahia. 31km ao Sul de Jequié.",NA,NA,"Árvore de 8m de alt x 30cm de diâm. Flores esverdeadas.; Caatinga.",NA,"1975","10","16","-40.0835990905762","-13.8575000762939",NA,NA,"Dicotyledoneae",NA,NA,"(Humb. ex Roem. & Schult.) T.D. Penn.",NA,"Pinho, JVS","Jequié",NA,NA,"49443","auto",NA,"2013","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
