"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","sex"
"194","2017-09-11 17:07:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Gardner, G","4908",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In campis siccis ditionis Adamantinae.",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,"Diamantina","-43.6003","-18.2494",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-08 12:33:26-03","UFRGS","ICN","179659","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Heiden, G; et al.","1640","2011","02","20","América do Sul","Brasil","MG","Guinda. Estrada Guinda-Sopa, ca. 500 m do perímetro urbano de Guinda",NA,NA,"Doação Herbário SPF; arbusto, ca. 1 m altura. Folhas verdes, levemente discolores. Brácteas involucrais verde-claras. Flores creme. Planta estaminada; cerrado e campo rupestre",NA,"Dicotyledon",NA,"Gardner",NA,"Heiden, G","Diamantina","-43.684722","-18.235833","1250","1250",NA,NA,NA,"2011","02","17","-43.684722","-18.235833",NA,NA,NA,NA
"196","2021-02-08 12:33:26-03","UFRGS","ICN","179661","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Heiden, G; et al.","1639","2011","02","20","América do Sul","Brasil","MG","Guinda. Estrada Guinda-Sopa, ca. 500 m do perímetro urbano de Guinda",NA,NA,"Doação Herbário SPF; arbusto, ca. 1 m altura. Folhas verdes, levemente discolores. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada; cerrado e campo rupestre",NA,"Dicotyledon",NA,"Gardner",NA,"Heiden, G","Diamantina","-43.684722","-18.235833","1250","1250",NA,NA,NA,"2011","02","17","-43.684722","-18.235833",NA,NA,NA,NA
"197","2021-02-08 12:33:26-03","UFRGS","ICN","189757","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hagelund, K","6280",NA,NA,NA,"América do Sul","Brasil","MG",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Gardner",NA,"de Oliveira, AS",NA,NA,NA,NA,NA,NA,NA,NA,"2006","01","19",NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:33:26-03","UFRGS","ICN","181413","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hagelund, K","6287","1972","07","22","América do Sul","Brasil","MG",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Gardner",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-02-08 12:33:26-03","UFRGS","ICN","189741","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hagelund, K","6288","1972","07","22","América do Sul","Brasil","MG",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Gardner",NA,"de Oliveira, AS","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2006","01","19",NA,NA,NA,NA,NA,NA
"200","2021-02-08 12:33:26-03","UFRGS","ICN","189756","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hagelund, K","6297","1972","07","22","América do Sul","Brasil","MG","Cerrado",NA,NA,NA,NA,"Dicotyledon",NA,"Gardner",NA,"de Oliveira, AS","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2006","01","19",NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:33:26-03","UFRGS","ICN","194650","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Bautista, HP","2716","1998","09","19","América do Sul","Brasil","MG","Serra do Espinhaço",NA,NA,"HRB 40986; Arbusto, até 2 m, filárias paleáceas; Campos Gerais",NA,"Dicotyledon",NA,"Gardner",NA,"Ortiz, S","Diamantina","-43.6002998352051","-18.2493991851807","92","92","101169","auto",NA,"2003","09",NA,NA,NA,NA,NA,NA,NA
"202","2021-02-08 12:33:26-03","UFRGS","ICN","180390","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Heiden, G; Pirani, JR; Sinisccalchi, CM; Devecchi, MF","1628","2011","02","19","América do Sul","Brasil","MG","BR 259, rodovia Gouveia-Diamantina, entre 50-200 m ao S do trevo com a rodovia Datas-Serro, topo do planalto de Diamantina",NA,NA,"Doação Herbário SPF; arbusto, ca. 1,5 m alt. Folhas verdes, levemente discolores. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada; campo rupestre, solo arenoso e trechos de couraça laterítica",NA,"Dicotyledon",NA,"Gardner",NA,"Heiden, G","Gouveia","-43.7407989501953","-18.4543991088867","125","125","37970","auto",NA,"2011","02","17",NA,NA,NA,NA,NA,NA
"203","2021-02-08 12:33:26-03","UFRGS","ICN","017182","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hoehne, W","s.n.","1946","09","02","América do Sul","Brasil","SP","Parque do Estado de São Paulo",NA,NA,"Doação La Salle - 71",NA,"Dicotyledon",NA,"Gardner",NA,"Luis, IrT","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-02-08 12:33:26-03","UFRGS","ICN","017183","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hoehne, W","2066","1946","09","02","América do Sul","Brasil","SP","Parque do Estado de São Paulo",NA,NA,"Doação La Salle - 72",NA,"Dicotyledon",NA,"Gardner",NA,"Luis, IrT","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-08 12:33:26-03","UFRGS","ICN","020332","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hoehne, W","3796","1951","09","28","América do Sul","Brasil","SP","Parque do Estado de São Paulo",NA,NA,NA,NA,"Dicotyledon",NA,"Gardner",NA,"Teodoro, Ir","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-08 12:33:26-03","UFRGS","ICN","017185","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hoehne, W","2083","1946","08","16","América do Sul","Brasil","SP","Parque E. S. Paulo",NA,NA,"Flor feminina.",NA,"Dicotyledon",NA,"Gardner",NA,"Irmão teodoro Luís","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-08 12:33:26-03","UFRGS","ICN","019979","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hoehne, W","s.n.","1951","09","28","América do Sul","Brasil","SP","Parque Estadual São Paulo",NA,NA,"USP-Faculdade de Farmácia e Odontologia-3796",NA,"Dicotyledon",NA,"Gardner",NA,"Luis, IrT","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-08 12:33:26-03","UFRGS","ICN","019980","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hoehne","s.n.","1951","09","28","América do Sul","Brasil","SP","Parque Estadual São Paulo",NA,NA,"USP-Faculdade de Farmácia e Odontologia-3797; Planta feminina.",NA,"Dicotyledon",NA,"Gardner",NA,"Luis, IrT","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-08 12:33:26-03","UFRGS","ICN","017184","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Hoehne, W","2082","1948","09","21","América do Sul","Brasil","SP","Prx. Campo de Congonhas",NA,NA,"Doação La Salle - 73",NA,"Dicotyledon",NA,"Gardner",NA,"Luis, IrT","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 09:59:56-03","IBt","SP","447061","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Heiden, G; Pirani, JR; Siniscalchi, CM; Devecchi, MF","1640","2011","02","20",NA,"Brasil","Minas Gerais","Guinda. Estrada Guinda-SOpa, ca. 500m do perímetro urbano de Guinda.",NA,NA,NA,"SP031312",NA,NA,"Gardner","SP031312","Heiden, G","Diamantina","-43.697222","-18.258333","1250","1250",NA,NA,NA,"2011","02","17","-43.697222","-18.258333",NA,NA,NA,NA
"211","2019-11-21 09:59:56-03","IBt","SP","471067","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, IM; Moura, LL; Silva, AP; Silva, KR","1267","2013","08","02",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri. Alto da jacuba, entrada pela porteira em frenet à UFVJM.",NA,NA,NA,"SP031305",NA,NA,"Gardner","SP031305",NA,"Diamantina","-43.583889","-18.205",NA,NA,NA,NA,NA,NA,NA,NA,"-43.583889","-18.205",NA,NA,NA,NA
"212","2010-08-16 16:37:03-03","GH","HU-HERB","GH 00003939","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica","Isotype","George Gardner","4908",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Sheet",NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4908",NA,NA,"undetermined"
"213","2014-09-23 10:56:48-03","G","G","G00222559","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica","HOLOTYPUS of Baccharis elliptica Gardner","Gardner, G.","4908","1842",NA,"00","AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=214333&base=img&lang=en","G00222559",NA,NA,"Gardner","G00222559","Malagarriga, R.",NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA
"214","2014-09-23 10:56:48-03","G","G","G00222560","S","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica","ISOTYPUS of Baccharis elliptica Gardner","Gardner, G.","4908","1842",NA,"00","AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=214334&base=img&lang=en","G00222560",NA,NA,"Gardner","G00222560","Müller, J.",NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA,"2001","01","01","-45.44222222","-18.78777778",NA,NA,NA,NA
