"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"942","2020-11-23 11:39:24-03","IAC","IAC","41285","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2012","03","30","1995","06","05","Brasil","São Paulo","Piquete","-45.1761","-22.6136","-45.1761","-22.6136",NA,NA,"M.F. Santos","A.M. Giulietti et al.","s/nº","Margem da estrada Piquete, Campos do Jordão, São Francisco dos Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2020-11-23 11:39:24-03","IAC","IAC","43172","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2012","03","30","2001","04","25","Brasil","São Paulo","Ibiúna","-47.067224","-23.693939","-47.067224","-23.693939",NA,NA,"M.F. Santos","L.C. Bernacci; G. Durigan; E.Q. Santos & E. Furlan","3465","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Japonês, indivíduo U 21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2020-11-23 11:39:24-03","IAC","IAC","44457","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2012","06","30",NA,NA,NA,"Brasil","São Paulo","São Bento do Sapucaí","-45.7308","-22.6889","-45.7308","-22.6889",NA,NA,"M.E.G. Sobral","R.B. Torres; E. Ramos; A.L.S. Zecchin & J.A.M.A. Gomes","1490","Pedra do Baú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2020-11-23 11:39:24-03","IAC","IAC","45931","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2012","03","30","1974","10","23","Brasil","São Paulo","Campos do Jordão","-45.5914","-22.7394","-45.5914","-22.7394",NA,NA,"M.F. Santos","J.R. Mattos (1)","15939","Parque Estadual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2020-11-23 11:39:24-03","IAC","IAC","56126","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2015","04","02","2015","04","02","Brasil","São Paulo","Louveira","-46.975556","-23.117222","-46.975556","-23.117222",NA,NA,"L.C. Bernacci","C.F. Nardin; J.F. Benedito & L.C. Bernacci","247","Frag O",NA,NA,"coordenadas orginais: 23°07#?#02S, 46°58#?#32W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2020-11-23 11:39:24-03","IAC","IAC","57077","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2010","01","25","2009","12","01","Brasil","Santa Catarina","Alfredo Wagner","-49.321111","-27.631389","-49.321111","-27.631389",NA,NA,"A. Korte","A. Korte & A.N. Kniess","1186","Rio das Demoras",NA,NA,"Florística IFFSC 311. Coordenadas originais: 27º37#?#53S, 49º19#?#16W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2020-07-23 12:16:09-03","CEPLAC","CEPEC","145861","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","JAGUARAÍVA",NA,NA,NA,NA,NA,NA,"G. Hatschabch","A. C. Cervi","3264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2020-07-23 12:16:19-03","CEPLAC","CEPEC","120154","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra",NA,NA,NA,NA,"2004","11","23","Brasil","Minas Gerais","LIMA DUARTE","-43.9","-21.716667","43W54'","21S43'",NA,NA,"M. Sobral","R. C. Forzza","3649","Parque Estadual da Serra do Ibitipoca. Mata da Portaria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"950","2020-07-23 12:16:19-03","CEPLAC","CEPEC","60320","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra",NA,NA,NA,NA,"1981","02","16","Brasil","São Paulo","CAMPOS DO JORDÃO","-45.383333","-22.7","45W23'","22S42'",NA,NA,"M. Sobral","M. M. Santos","54","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/06/2006",NA,NA,NA
"951","2020-07-23 12:16:19-03","CEPLAC","CEPEC","147474","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra",NA,NA,NA,NA,"1992","02","04","Brasil","Bahia","ABAÍRA","-41.916667","13.25","41W55'","13N15'",NA,NA,"E. Lucas","B. Stannard","4","Riacho da Taquara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2020-07-23 12:16:19-03","CEPLAC","CEPEC","147925","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra",NA,NA,NA,NA,"1992","02","04","Brasil","Bahia","ABAÍRA","-41.916667","13.25","41W55'","13N15'",NA,NA,"E. Lucas","B. Stannard","5116","Riacho de Taquara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2020-07-23 12:16:19-03","CEPLAC","CEPEC","70349","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra",NA,NA,NA,NA,"1988","12","20","Brasil","Rio de Janeiro","santa maria madalena","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"M. Sobral","G. Martinelli","13237","Parque Estadual do Desengano, Pedra do Desengano, vertente NW.",NA,NA,NA,NA,NA,NA,NA,NA,"30526","auto",NA,"30/12/2007",NA,NA,NA
"954","2020-07-23 12:16:19-03","CEPLAC","CEPEC","69886","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra",NA,NA,NA,NA,"1986","11","10","Brasil","Minas Gerais","são tomé das letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"M. F. Santos","C. Farney","1079","Proximo da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,"16076","auto",NA,"30/11/2011",NA,NA,NA
"955","2020-11-19 14:06:26-03","Unimontes","MCMG","2683","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk. ",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,"Parque Nacional Serra do Cipó Usina",NA,NA,"Arbóreo",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"956","2020-11-19 14:06:26-03","Unimontes","MCMG","1394","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Luz,G.R. | Mota,G.S. | Mota,N.M. | Oliveira,M.H. | Silva,D.L. | Souza,S.R. |",NA,"APA do Rio PandeirosVereda Pindaibal",NA,NA,"Arbóreo",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"957","2019-12-20 18:46:38-03","UFSJ","HUFSJ","5057","S","Plantae","Myrtaceae","Calyptranthes","cordata","Calyptranthes cordata","O.Berg","2013","02",NA,"2013","01","09","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.370833","-19.084722","-43.370833","-19.084722","HUFSJ005057",NA,"Mota, RC da","Vidal, CV; Paula, RL de","1087","Campo rupestre sobre formação ferrífera.",NA,NA,"Porte arbustivo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2019-12-20 18:46:38-03","UFSJ","HUFSJ","5058","S","Plantae","Myrtaceae","Calyptranthes","cordata","Calyptranthes cordata","O.Berg","2013","02",NA,"2012","12","17","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.370833","-19.084722","-43.370833","-19.084722","HUFSJ005058",NA,"Mota, RC da","Vidal, CV; Paula, RL de","1085","Campo rupestre sobre formação ferrífera.",NA,NA,"Porte arbustivo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2019-02-27 14:03:14-03","UFSJ","HUFSJ","8204","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2016",NA,NA,"2014","12","04","Brasil","Minas Gerais","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,"HUFSJ008204",NA,"Sobral, M","Costa, MTR; et al.","463","Trilha para cachoeira da Zilda.",NA,NA,"Arbusto de pouco mais de 1 m de altura com flores brancas e botões florais.",NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA
"960","2019-02-27 14:03:14-03","UFSJ","HUFSJ","5065","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2013",NA,NA,"2013","03","26","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"HUFSJ005065",NA,"Sobral, M","Antunes, K; Alves, RJV","402","Serra Negra, trilha para a Cachoeira da Água Amarela.",NA,NA,"Árvore com 3,5m de altura, escrube arbustivo com solo quartzítico, frequente na área. Folhas com tricomas ferrugíneos na face abaxial. Frutos esverdeados a amarelos na maturação.",NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA
"961","2019-02-27 14:03:14-03","UFSJ","HUFSJ","6387","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2013","11","04","2013","11","04","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUFSJ006387",NA,"Blum, CT","Blum, CT","1094","São Luiz do Purunã. Estepe Gramíneo-Lenhosa.",NA,NA,"Arvoreta com 2m, botões anã sobre falha rochosa em meio a paisagem campestre.",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"962","2019-02-27 14:03:14-03","UFSJ","HUFSJ","6791","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"2013","12","11","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"HUFSJ006791",NA,"Sobral, M","Galan, ATOF; Machado, NC; Martos, L","26","Parque Estadual de Vila Velha.",NA,NA,"Arbusto com flores e frutos.",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"963","2019-02-27 14:03:14-03","UFSJ","HUFSJ","5034","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2013",NA,NA,"2013","03","29","Brasil","Minas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"HUFSJ005034",NA,"Sobral, M","Santiago, DS; Neto, LM; Furtado, SG","480","Parque Estadual da Serra do Papagaio, borda da Mata de Araucária, próxima à antiga estrada para Alagoa.",NA,NA,"Árvore, ca. 6m, frutos imaturos verdes, folha discolor com tricomas ferrugíneos.",NA,NA,NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA
"964","2019-02-27 14:03:14-03","UFSJ","HUFSJ","6303","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"1985","11","09","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"HUFSJ006303",NA,"Sobral, M","?","s.n.","BR 376. Floresta Ombrófila Mista Montana. Á margem da rodovia.",NA,NA,"Árvore em capão. Botões florais.",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"965","2019-02-27 14:03:14-03","UFSJ","HUFSJ","6402","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2013","12","26","2013","12","26","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"HUFSJ006402",NA,"Vieira, RS","Vieira, RS","311","Torre do Vigia. Floresta Ombrófila Densa Altomontana.",NA,NA,"Arvoreta de 1,5m, no cume. Flores alvas e aromáticas.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"966","2019-02-27 14:03:14-03","UFSJ","HUFSJ","5191","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2003",NA,NA,"1979","10","10","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"HUFSJ005191",NA,"Sobral, M","Sabino, M","s.n.","Serra dos Órgãos.",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"967","2019-02-27 14:03:14-03","UFSJ","HUFSJ","5665","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2013",NA,NA,"1990","12","03","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ005665",NA,"Sobral, M","Barros, F de","2009","Ilha do Cardoso, estrada para captação de água doce.",NA,NA,"Árvore da floresta de encosta, ca. 20m de altura. Flores com corola branca.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"968","2019-02-27 14:03:14-03","UFSJ","HUFSJ","6896","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"1990","08","03","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ006896",NA,"Sobral, M","Martuscelli, P","1066","Ilha do Cardoso, mata de encosta Três irmãos.","300","300","Árvore, ca. 18m de altura, frutos castanhos com tegumento vermelho carmim.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"969","2019-02-27 14:03:14-03","UFSJ","HUFSJ","5192","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2004",NA,NA,"1971","12","18","Brasil","Paraná","Vila Velha",NA,NA,NA,NA,"HUFSJ005192",NA,"Sobral, M","Krieger, L","11207A","Reserva Estadual.",NA,NA,"Na mata, arbusto alto, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2019-02-27 14:03:14-03","UFSJ","HUFSJ","5688","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2013",NA,NA,"2013","07","08","Brasil","Paraná","Tijucas do Sul","-49.067778","-25.799722","-49.067778","-25.799722","HUFSJ005688",NA,"Sobral, M","Felitto, G; et al.","582","APA de Guaratuba.","903","903","Arbusto de 2,5m, frutos maduros vermelhos e imaturos amarelos e verdes. Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2019-02-27 14:03:14-03","UFSJ","HUFSJ","6677","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2016",NA,NA,"2012","11","28","Brasil","Minas Gerais",NA,"-43.888889","-22.011667","-43.888889","-22.011667","HUFSJ006677",NA,"Sobral, M","Faria, JEQ","3105","No povoado do Funil, ao lado da gruta e cruzeiro",NA,NA,"Arvoreta ca. 3 m de altura, caule com ritidoma estriado soltando placas, botões florais castanhos. (coletado material em sílica gel)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2019-02-27 14:03:14-03","UFSJ","HUFSJ","6372","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"2008","07","14","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"HUFSJ006372",NA,"Sobral, M","Roderjan, CV","1792","P.E. Pico do Marumbi. Floresta Ombrófila Densa Altomontana.",NA,NA,"Árvore de 3m.",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"973","2019-02-27 14:03:14-03","UFSJ","HUFSJ","2239","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2010",NA,NA,"2008","02","06","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"HUFSJ002239",NA,"Sobral, M","Silva, JM; Ribas, OS; Batista, JAN","6306","Cachoeira da Mariquinha.",NA,NA,"Árvore, 4m, fruto imaturo. Capão.",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"974","2019-02-27 14:03:14-03","UFSJ","HUFSJ","2230","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2011",NA,NA,"2008","05","16","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUFSJ002230",NA,"Sobral, M","Silva, JM; Barbosa, E; Costa, EF","6608","Postinho.",NA,NA,"Árvore, 5m, fruto imaturo. Mata secundária.",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"975","2019-02-27 14:03:14-03","UFSJ","HUFSJ","6897","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"1991","04","11","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ006897",NA,"Sobral, M","Barros, F de","2299","Ilha do Cardoso, estrada pra a turbina.",NA,NA,"Árvore da mata de restinga, ca. 8m de altura. Frutos verde-amarelados a roxos.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"976","2019-02-27 14:03:14-03","UFSJ","HUFSJ","6909","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2011","03","10","1979","11","14","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ006909",NA,"Aguiar, OT","Grande, DA de; Lopes, EA","346","Ilha do Cardoso, trilha de acesso a captação de água doce.",NA,NA,"Árvore, ca. 4m de altura, flores brancas.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"977","2019-02-27 14:03:14-03","UFSJ","HUFSJ","6891","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"1990","11","27","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ006891",NA,"Sobral, M","Sugiyama, M; Correa, JA","869","Parque Estadual da Ilha do Cardoso, restinda do Pereirinha.",NA,NA,"Árvore de 10,5m de altura, botões florais jovens, perímeto a 1,30m do solo 35cm, individuo 555 amostrado pela coletora para estudo fitossociológico.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"978","2019-02-27 14:03:14-03","UFSJ","HUFSJ","5667","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2011","03","10","1990","12","27","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ005667",NA,"Aguiar, OT","Sugiyama, M; Correa, JA","868","Parque Estadual da Ilha do Cardoso, restinga do Pereirinha.",NA,NA,"Árvore, 10m de altura, flores brancas, perimetro a 1,30m do solo, 40cm, indivíduo 701, amostrado na parcela de restinga arbórea alta instalada pela coletora para estudo fitossociológico.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"979","2019-02-27 14:03:14-03","UFSJ","HUFSJ","5666","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2011","03","10","1990","12","28","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUFSJ005666",NA,"Aguiar, OT","Sugiyama, M; Correa, JA","872","Parque Estadual da Ilha do Cardoso, restinga do Pereirinha.",NA,NA,"Árvore de 7,5m de altura, botões florais jovens, perimetro a 1,30m do solo 32cm, indivíduo 891 amostrado na parcela de restinga arbórea alta instalada pela coletora para estudo fitossociológico.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"980","2019-02-27 14:03:18-03","UFSJ","HUFSJ","5447","S","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2013",NA,NA,"2012","07","10","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"HUFSJ005447",NA,"Sobral, M","Fernandes, MGC; et al.","1446","RPPN Brumas do Espinhaço e Ermo do Gerais.",NA,NA,"Porte arbustivo. Fruto roxo avermelhado.",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"981","2020-11-04 17:30:03-03","UEM","HUEM","13777","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009","08","01","2003","11","03","Brasil","Paraná","Tibagi","-50.273056","-25.577611","-50.273056","-25.577611","HUEM000008832","HUEM000008832","M.Sobral","E.J. Lucas; J.M. de Silva; Mazine, FF; Capello, F","173","Parque Estadual do Guartelá, Cânyon do Guartelá","1062","1062","Shrubby treelet to 4m. Buds green covered with brown indumentum; DNA; photo; herbarium specimens preserved in alcohol pior to drying.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2020-11-04 17:30:03-03","UEM","HUEM","13780","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009","08","01","2003","11","03","Brasil","Paraná","Tibagi","-50.273056","-25.577611","-50.273056","-25.577611","HUEM000008831","HUEM000008831","M.Sobral","Lucas, EJ; J.M. de Silva; Mazine, FF; Capello, F","170","Parque Estadual do Guartelá, Estrada de acesso ao cânyon. Campo rupestre.","1062","1062","Shurb to 3m, main trunk to 10cm diameter, much branched and twister; fruits yellow, grn, red or black; herbarium specimens preserved in alcohol prior to drying.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2020-11-04 17:30:03-03","UEM","HUEM","13811","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009","08","01","2003","10","25","Brasil","Paraná","São José dos Pinhais","-49.125","-25.739639","-49.125","-25.739639","HUEM000008833","HUEM000008833","Sobral, M","Lucas, EJ; J.M. de Silva; I.S. de Silva","113","8 km from Couago Fundo, on road to Guaricana. Mata Atlântica de encosta alterada, beira da estrada.","781","781","Tree to 5m, leaves particulary dark green and shiny, petals white; DNA; photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2020-11-04 17:30:03-03","UEM","HUEM","31489","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2016","11","22","2015","11","22","Brasil","Paraná","Castro","-50.12","-24.737222","-50.12","-24.737222","HUEM000011559","HUEM000011559","Brotto, ML","Silva, JM; Bayeri, I; Noguchi, G","9127","PCH Rio Iapó, Fazenda Marumbi.",NA,NA,"Arbusto com 3 m de altura; flor alva.; Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2020-11-04 17:30:03-03","UEM","HUEM","6815","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009","08","01","1993","06","15","Brasil","São Paulo","Piracicaba","-47.615","-22.6035","-47.615","-22.6035","HUEM000008829","HUEM000008829","Sobral, M","Barreto, KD; Fernandes, GD; Vitti, FX","s.n.","Mata do Dois Córregos, Mata de brejo. Borda de mata.",NA,NA,"Árvore; 4m alt.; fruto vermelho; sádia; tronco levemente rugoso; sem látex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2020-11-04 17:30:03-03","UEM","HUEM","11234","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014","12","02",NA,NA,NA,"Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUEM000008827","HUEM000008827","in Reflora","W. Maschio; Soares, A","248","500 m após a Ponte do Rio Capivari, Terreno alto e seco, coletado em beira de estrada",NA,NA,"Árvore de fruto amarelo.; Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"987","2020-11-04 17:30:03-03","UEM","HUEM","13881","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009","08","01","2003","01","24","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEM000008835","HUEM000008835","Sobral, M","Lucas, EJ; Souza, VC; Mazine, FF; Forster, W; Udulutsch, RG","67","Ilha do Cardoso, Moderately dense, tall forest in low level, swampy restinga.",NA,NA,"Sterile, to recollet fertile material from numbered individual: IC: 425; narrow tree to 5m; trunk diam c 0cm; DNA",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"988","2020-11-04 17:30:03-03","UEM","HUEM","13876","S","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2009","08","01","2003","01","24","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEM000008834","HUEM000008834","Sobral, M","Lucas, EJ; Souza, VC; Mazine, FF; Forster, W; Udulutsch, RG","71","Ilha do Cardoso, Moderately dense, tall forest in low level, swampy restinga.",NA,NA,"Sterile, to recollect fertile material from numbered individual IC: 573; tree to 7m; canopy c 4m wide; individual comprising 3 trunks arising from base, diam. of thickest trunk c 15cm; ramification of banches and branchlets dichoto",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"989","2020-11-04 17:30:04-03","UEM","HUEM","29060","S","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","06","08","2014","12","04","Brasil","Paraná","Tibagi","-50.256667","-24.562167","-50.256667","-24.562167","HUEM000009189","HUEM000009189","Lannoy, LC","Mourão, KSM; Trzeciak, F; Albiero, ALM","308","Parque Estadual do Guartelá, formação vegetacional situada na trilha de descida do alojamento de pesquisadores, à direita, perto das torres de alta tensão.","916","916","Arbusto de cerca de 2,0m de altura; botões florais, flores em antese e pós-antese; frutos imaturos, em maturação de cor amarela e laranja e maduros de cor vermelha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
