"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1590","2019-05-06 12:02:35-03","UFU","HUFU","6","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Vieira, R.C.; Egypto, C.","1980","09","01",NA,"Brasil",NA,NA,"Arbusto heliófilo, ca. 3 m. Flores vistosas roxa. Espinhos distribuidos na folha e no caule.; Solo arenoso.","HUFU00026232","40","Minas Gerais","Fazenda do Glória, Lado esquerdo da rodovia para Uberaba.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Carvalho, L.D.F.","Uberlândia",NA,NA,"58223","auto","1995","12","07",NA,NA,NA,NA,NA
"1591","2019-05-06 12:02:35-03","UFU","HUFU","29244","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Rego, A.C.L.; Rego, L.N.A.A. & Magalhães, P.A.","2002","06","21",NA,"Brasil",NA,NA,"Arbusto. Cálice verde, corola roxa, filete amarelo, anteras poricida amarronzada.","HUFU00026243","03","Minas Gerais","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Fleury-Silva, H.R.","Uberlândia",NA,NA,"58223","auto","2003","06","03",NA,NA,NA,NA,NA
"1592","2019-05-06 12:02:35-03","UFU","HUFU","27656","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Júnior, M.R.M.; Alves, F.S.M. & Hattori, E.K.O.","2002","02","05",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m. Corola roxa, cálice verde claro, anteras poricidas e espinhos.; Interior do cerrado.","HUFU00026249","03","Minas Gerais","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Fleury-Silva, H.R.","Uberlândia",NA,NA,"58223","auto","2003","07","03",NA,NA,NA,NA,NA
"1593","2019-05-06 12:02:35-03","UFU","HUFU","35302","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Oliveira, C.F.; Lopes, D.S. & Fontoura, I.C.","2003","05","23",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Cálice verde, corola roxa, androceu amarelo, frutos redondo esverdeado.; Cerrado alterado.","HUFU00026250","04","Minas Gerais","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Fleury-Silva, H.R.","Uberlândia",NA,NA,"58223","auto","2003","09","24",NA,NA,NA,NA,NA
"1594","2019-05-06 12:02:35-03","UFU","HUFU","27518","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Ferreira, A.F.; Santos, P. & Miguel, T.B.","2002","01","25",NA,"Brasil",NA,NA,NA,"HUFU00026226","09","Minas Gerais","Parque Municipal Victório Siquerolli, Interior do Parque.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Fleury-Silva, H.R.","Uberlândia",NA,NA,"58223","auto","2003","07","03",NA,NA,NA,NA,NA
"1595","2019-05-06 12:02:35-03","UFU","HUFU","45335","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Pereira, B.B.; et al.","2006","04","11",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Corola gamopétala, roxa.; Cerrado s.s.","HUFU00026210","07","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1596","2019-05-06 12:02:35-03","UFU","HUFU","45399","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Castro, W.S.; et al.","2006","02","13",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Corola roxa, estames amarelos com espinhos.; Campo sujo.","HUFU00026212","10","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1597","2019-05-06 12:02:35-03","UFU","HUFU","54110","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Rodrigues, J.; et al.","2008","10","17",NA,"Brasil",NA,NA,"Arbórea, ca. 3 m. Pétalas roxas e estames amarelos.; Cerrado.","HUFU00026257","s.n.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1598","2019-05-06 12:02:35-03","UFU","HUFU","54111","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Vieira, D.; Segatto, F.","2008","10","25",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Corola azul, estames amarelos.; Cerrado.","HUFU00026259","02","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1599","2019-05-06 12:02:35-03","UFU","HUFU","54072","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Vieira, N.R.; Campos, P.A. de","2008","11","16",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Corola roxa, estames amarelos. Caule com espinhos.; Cerrado.","HUFU00026216","s.n.","Minas Gerais","MG - 040 KM5, Próximo a cachoeria Londrina.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Araguari",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1600","2019-05-06 12:02:35-03","UFU","HUFU","54942","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Kinoshita, L.S.; Martins, A.B.; Galvao, J.C.; Aranha-Filho, J.L.; Caseli, C.C.; et al.","2008","11","04",NA,"Brasil",NA,NA,"Arbusto 2 m. Pétalas roxas estames amarelos.","HUFU00034217","346","Minas Gerais","Pousada do Rio Turvo","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"HUFU00034217",NA,"Capitólio",NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1601","2019-05-06 12:02:35-03","UFU","HUFU","44356","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Soares, T.F.; Hwang, S.M.","2005","04","02",NA,"Brasil",NA,NA,"Campo.","HUFU00069522","s.n.","Minas Gerais",NA,"-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"HUFU00069522",NA,"Indianópolis",NA,NA,"30244","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1602","2019-05-06 12:02:35-03","UFU","HUFU","36635","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Alves, A.S.S.","2002","11","02",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Flor roxa.","HUFU00026234","14","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Lagamar",NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1603","2019-05-06 12:02:35-03","UFU","HUFU","36633","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Alves, A.S.S.; Alves, A.A.","2003","03","29",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Corola roxa e estames amarelos.; Cerrado Sentido Restrito-ralo.","HUFU00026233","247","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais, Lado direito.","-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Lagamar",NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1604","2019-05-06 12:02:35-03","UFU","HUFU","27266","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Amorim, E.H.; Mendes, S.; Nakajima, J.N. & Arruda, R.","2002","05","16",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Cálice verde, corola roxa, estames amarelos.","HUFU00026244","10","Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro. Estrada para Gerônimo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Perdizes",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1605","2019-05-06 12:02:35-03","UFU","HUFU","32015","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Mendes, S.; Araújo, G.M.; Arruda, R. & Amorim, E.H.","2003","04","11",NA,"Brasil",NA,NA,"Árvore 3 m. Flor roxa, estames amarelos.; Cerrado.","HUFU00026245","640","Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro, Gerônimo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Perdizes",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1606","2020-11-27 11:34:20-03","UFU","HUFU","77557","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hemsing, P.K.B.; Dias, A.G.","2018","10","01",NA,"Brasil",NA,NA,"Arvoreta. ca. 2m. Corola roxa, cálice verde, estames amarelos.; Campo com murundum.","HUFU00075149","679","Minas Gerais","Alto Uberabinha","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberaba",NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1607","2020-11-27 11:34:20-03","UFU","HUFU","78026","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hemsing, P.K.B.; Dias, A.G.","2018","10","15",NA,"Brasil",NA,NA,"Arbusto, ca. 1m. Corola e estames alvos, cálice verde, frutos verdes com mácula alva.; Cerradão.","HUFU00075291","723","Minas Gerais","Bacia do Uberabinha","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1608","2019-05-06 12:02:35-03","UFU","HUFU","48096","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Oliveira, T.G.; Barbosa, A.A.A. & Guido, L.E.","2007","03","06",NA,"Brasil",NA,NA,"Árvore. Flor roxa, folha coriácea.","HUFU00069532","s.n.","Minas Gerais","Distrito de Tapuirama, Fazenda Capitão.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"HUFU00069532",NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1609","2020-11-27 11:34:20-03","UFU","HUFU","78019","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hemsing, P.K.B.; Dias, A.G.","2018","10","08",NA,"Brasil",NA,NA,"Árvore, ca. 3m. Corola roxa, estames amarelos.; Cerradão.","HUFU00075293","694","Minas Gerais","Estação Bom Jardim, Beira do Rio Uberabinha","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1610","2019-05-06 12:02:35-03","UFU","HUFU","3032","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","1992","05","08",NA,"Brasil",NA,NA,"Arbóreo, ca. 3 m. Flores roxas.; Cerrado.","HUFU00026240","75","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Carvalho, L.D.F.","Uberlândia",NA,NA,"58223","auto","1999","11","21",NA,NA,NA,NA,NA
"1611","2019-05-06 12:02:35-03","UFU","HUFU","50503","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Bordon, N.; Réu-Júnior, W.","2007","06","24",NA,"Brasil",NA,NA,NA,"HUFU00026205","s.n.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1612","2019-05-06 12:02:35-03","UFU","HUFU","21507","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Barbosa, A.A.A.; Mendes, S.","1999","10","22",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Flor roxa.; Vereda.","HUFU00026237","2407","Minas Gerais","Estação Ecológica do Panga, Vereda 3, meio esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1613","2019-05-06 12:02:35-03","UFU","HUFU","19981","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Barbosa, A.A.A.; Faria, P.","1999","04","30",NA,"Brasil",NA,NA,"Arbusto com flores roxas.; Vereda.","HUFU00026238","1999","Minas Gerais","Estação Ecológica do Panga, Vereda 4, lado direito,borda.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1614","2019-05-06 12:02:35-03","UFU","HUFU","50106","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Bordon, N.; Réu-Júnior, W.","2007","05","22",NA,"Brasil",NA,NA,NA,"HUFU00026206","s.n.","Minas Gerais","Fazenda Campo Alegre","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1615","2020-08-04 12:49:08-03","UFU","HUFU","69688","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Aidar, I.F.; Martins, G. .A.; Franco, M.M.; Oliveira, B. & Nogueira, F H F","2009","08","19",NA,"Brasil",NA,NA,"Lobeira. Arbusto, 1,7 m alt. Planta 35","HUFU00026217","s.n","Minas Gerais","Fazenda Experimental do Glória, Ao lado da estrada.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1616","2019-05-06 12:02:35-03","UFU","HUFU","61851","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Ferreira, F.H.N.; Aidar, I.F. & Santos, A.O.R.","2012","01","17",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,7 m alt. Flor roxa.; Mata de galeria.","HUFU00026222","s.n.","Minas Gerais","Floresta do Lobo","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1617","2019-05-06 12:02:35-03","UFU","HUFU","64456","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Martins, G.A.; Aidar, I.F.","2012","03","26",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt. PL62. Flor roxa. Lobeira.; Regeneração.","HUFU00026221","62","Minas Gerais","Floresta do Lobo","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1618","2019-05-06 12:02:35-03","UFU","HUFU","41414","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Paula, F.S.; Barbosa, J.M.","2004","02","03",NA,"Brasil",NA,NA,"Árvore 1 m.; Cerrado.","HUFU00069521","75","Minas Gerais","Olhos D'água","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"HUFU00069521",NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1619","2019-05-06 12:02:35-03","UFU","HUFU","29223","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Pilar, L.T.; Lysa, N.L. & Renata, C.","2002","07","05",NA,"Brasil",NA,NA,"Flor roxa, 5 pétalas e 5 sépalas, com espinhos.","HUFU00026207","01","Minas Gerais","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Fleury-Silva, H.R.","Uberlândia",NA,NA,"58223","auto","2003","07","03",NA,NA,NA,NA,NA
"1620","2019-05-06 12:02:35-03","UFU","HUFU","27658","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Silva, M.C.; Oliveira, B.V. & Campos, D.L.","2002","02","22",NA,"Brasil",NA,NA,"Arbórea, ca. 2 m. Flor amarela no centro e rósea na base.; Cerrado.","HUFU00026227","04","Minas Gerais","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Fleury-Silva, H.R.","Uberlândia",NA,NA,"58223","auto","2003","07","03",NA,NA,NA,NA,NA
"1621","2019-05-06 12:02:35-03","UFU","HUFU","54113","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Armondes, O.; et al.","2008","11","12",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Corola azul, estames amarelos. Flores perfumadas.; Cerrado.","HUFU00026260","s.n.","Minas Gerais","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1622","2019-05-06 12:02:35-03","UFU","HUFU","27428","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Volpi, R.L.; Pacheco, R.A. & Fleury-Silva, H.R.","2002","03","18",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,5 m. Cálice verde, corola roxa e estames amarelos.; Área degradada.","HUFU00026225","83","Minas Gerais","Parque Municipal Victório Siquerolli, Abaixo do córrego.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Fleury-Silva, H.R.","Uberlândia",NA,NA,"58223","auto","2003","07","03",NA,NA,NA,NA,NA
"1623","2019-05-06 12:02:35-03","UFU","HUFU","27502","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Volpi, R.; Pacheco, R.A.; Fleury-Silva, H.R.; Nakajima, J.N. & Mendes, S.","2001","10","31",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m. Corola roxa, cálice verde e anteras poricidas.; Final da borda do cerradão.","HUFU00026248","32","Minas Gerais","Parque Municipal Victório Siquerolli, Estrada da entrada.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Fleury-Silva, H.R.","Uberlândia",NA,NA,"58223","auto","2003","07","03",NA,NA,NA,NA,NA
"1624","2019-05-06 12:02:35-03","UFU","HUFU","28921","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Cortes, R.C.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Flores roxa.; Cerrado.","HUFU00026213","16","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1625","2019-05-06 12:02:35-03","UFU","HUFU","42338","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Silva, P.S.; et al.","2005","05","02",NA,"Brasil",NA,NA,"Arbóreo, ca. 2 m. Flor roxa; Cerrado.","HUFU00026208","s.n.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1626","2020-08-04 12:49:08-03","UFU","HUFU","44283","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Arantes, A.A.A.; Gonçalves, D.J.P.","2006","02","09",NA,"Brasil",NA,NA,"Arbusto, ca. 1,8 m. Flores com corola lilás e anteras amarelas.; Cerrado.","HUFU00026211","1602","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1627","2019-05-06 12:02:35-03","UFU","HUFU","46588","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Trindade, N.","2006","09","11",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Corola lilás e estames amarelos.; Cerrado.","HUFU00026209","s.n.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1628","2019-05-06 12:02:35-03","UFU","HUFU","54084","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Mendes, M.; et al.","2008","11","08",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Estames amarelos.; Cerrado.","HUFU00026215","02","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1629","2019-05-06 12:02:35-03","UFU","HUFU","54109","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Coelho, M.G.; et al.","2008","11","07",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m. Estames amarelos.; Cerrado.","HUFU00026258","s.n.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1630","2019-05-06 12:02:35-03","UFU","HUFU","54070","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hemsing, P.K.B.; et al.","2008","10","25",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,5 m. Cálice verde, corola roxa.; Cerrado.","HUFU00026214","34","Minas Gerais","Sítio Sonho Meu","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1631","2019-05-06 12:02:35-03","UFU","HUFU","30742","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Melo, M.R.F.; Chiea, S.A.C.","1980","02","11",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Flores roxas e estames amarelos.","HUFU00026252","189","São Paulo","Estação Experimental de Mogi Guaçu, Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Mantovani, W.","Mogi Guaçu",NA,NA,"39309","auto","1982","12",NA,NA,NA,NA,NA,NA
"1632","2019-08-06 10:39:46-03","FMM","FMM","2268","MachineObservation","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum",NA,"2014","02","05",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02268",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056","47°51'22.05W","15°54'25.40S",NA,NA,NA,"A.St.-Hil.",NA,"FMM02268_v",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2019-08-06 10:39:46-03","FMM","FMM","2269","MachineObservation","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum",NA,"2015","12","11",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02269",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056","47°51'22.05W","15°54'25.40S",NA,NA,NA,"A.St.-Hil.",NA,"FMM02269_v1 FMM02269_v2",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","2019-08-06 10:39:46-03","FMM","FMM","1512","MachineObservation","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum",NA,"2012","12","28",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01512",NA,"Distrito Federal","Jardim Botânico de Brasília","-47.828267","-15.865314","47°49'41.76W","15°51'55.13S",NA,NA,NA,"A.St.-Hil.",NA,"FMM01512_v1 FMM01512_v2 FMM01512_v3 FMM01512_v4",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","2019-08-06 10:39:46-03","FMM","FMM","1511","MachineObservation","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum",NA,"2014","11","22",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01511",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.8848","-15.910181","47°53'05.28W","15°54'36.65S",NA,NA,NA,"A.St.-Hil.",NA,"FMM01511_v",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","2019-08-06 10:39:46-03","FMM","FMM","1516","MachineObservation","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum",NA,"2010","01","16",NA,"Brasil",NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01516",NA,"Distrito Federal","Jardim Botânico de Brasília","-47.828267","-15.865314","47°49'41.76W","15°51'55.13S",NA,NA,NA,"A.St.-Hil.",NA,"FMM01516_v",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
