"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"147","2019-10-07 09:36:09-03","UEFS","HUEFS","123206","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Neves, M.L.C.","166","2004","12","01",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.471667","-12.869444",NA,"Mata Atlântica.","HUEFS0123206","HUEFS0123206","D.J.P.Gonçalves & G.H.Shimizu",NA,NA,NA,NA,"2014","07","39W28'18''","12S52'10''","Rosanae",NA,NA,NA,NA,NA,NA
"148","2019-10-07 09:36:09-03","UEFS","HUEFS","109127","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Amorim, A.M.","4494","2004","12","11",NA,"Brasil","Bahia","Una","Reserva Biológica de Una(REBIO), Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Picada do Rio Maruím.","-39.083333","-15.15",NA,NA,"HUEFS0109127","HUEFS0109127","D.J.P.Gonçalves & G.H.Shimizu",NA,NA,NA,NA,"2014","07","39W5'0''","15S9'0''","Rosanae",NA,NA,NA,NA,NA,NA
"149","2019-10-07 09:36:09-03","UEFS","HUEFS","109128","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Amorim, A.M.","4494","2004","12","11",NA,"Brasil","Bahia","Una","Reserva Biológica de Una(REBIO), Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Picada do Rio Maruím.","-39.083333","-15.15",NA,NA,"HUEFS0109128","HUEFS0109128","D.J.P.Gonçalves & G.H.Shimizu",NA,NA,NA,NA,"2014","07","39W5'0''","15S9'0''","Rosanae",NA,NA,NA,NA,NA,NA
"150","2019-10-07 09:36:09-03","UEFS","HUEFS","182178","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Nascimento, F.H.F.","602","2008","11",NA,NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Chiquinho.","-41.936389","-13.532778",NA,"Floresta Alto Montana.","HUEFS0182178","HUEFS0182178","D.J.P.Gonçalves & G.H.Shimizu","1450","1450",NA,NA,"2014","07","41W56'11''","13S31'58''","Rosanae",NA,NA,NA,NA,NA,NA
"151","2019-10-07 09:36:09-03","UEFS","HUEFS","182207","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Nascimento, F.H.F.","631","2008","11",NA,NA,"Brasil","Bahia","Rio do Pires","Serra Itubira. Mata do Cigano","-41.917778","-13.263889",NA,"Floresta Alto Montana.","HUEFS0182207","HUEFS0182207","D.J.P.Gonçalves & G.H.Shimizu","1750","1750",NA,NA,"2014","07","41W55'4''","13S15'50''","Rosanae",NA,NA,NA,NA,NA,NA
"152","2019-10-07 09:36:09-03","UEFS","HUEFS","189428","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Borges, R.","1190","2011","12","15",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Lumiar, sítio do Cedro. Floresta ombrófila densa secundária em encosta de morro, com áreas de floresta nebular no topo.","-42.443889","-22.364444",NA,NA,"HUEFS0189428","HUEFS0189428","G.H.Shimizu & D.J.P.Gonçalves",NA,NA,NA,NA,"2014","07","42W26'38''","22S21'52''","Rosanae",NA,NA,NA,NA,NA,NA
"153","2019-10-07 09:36:09-03","UEFS","HUEFS","250783","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Nascimento, F.H.F.","1704","2008","11",NA,NA,"Brasil","Bahia","Rio de Contas","Caiambola.","-41.894167","-13.381944",NA,"Mata Atlânctia lato sensu. Floresta Montana.","HUEFS0250783","HUEFS0250783",NA,"1400","1400",NA,NA,NA,NA,"41W53'39''","13S22'55''","Rosanae",NA,NA,NA,NA,NA,NA
"154","2020-03-13 15:43:50-03","UEFS","HUEFS","254840","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Negreiros, F.F.","14","2014","10","08",NA,"Brasil","Rio de Janeiro","Miguel Pereira","Reserva Biológica do Tinguá. Orbel II, Módulo PPBio. Área da Parcela 5D.","-43.421667","-22.539167",NA,"Floresta Ombrófila Densa.","HUEFS0254840",NA,NA,"959","959",NA,NA,NA,NA,"43W25'18''","22S32'21''","Rosanae",NA,NA,NA,NA,NA,NA
"155","2020-03-13 15:43:50-03","UEFS","HUEFS","254842","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Negreiros, F.F.","56","2015","10","20",NA,"Brasil","Rio de Janeiro","Miguel Pereira","Reserva Biológica do Tinguá. Orbel II, Módulo PPBio. Área da Parcela 5D.","-43.421667","-22.539167",NA,"Floresta Ombrófila Densa.","HUEFS0254842",NA,NA,"959","959",NA,NA,NA,NA,"43W25'18''","22S32'21''","Rosanae",NA,NA,NA,NA,NA,NA
"156","2019-10-07 09:36:09-03","UEFS","HUEFS","34832","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Nascimento, F.H.F.","66","1998","10","06",NA,"Brasil","Bahia","Água Quente","Trilha para o Itoibira.",NA,NA,NA,"Beira do rio Camburu.","HUEFS0034832","HUEFS0034832","D.J.P.Gonçalves & G.H.Shimizu","1400","1400",NA,NA,"2014","07",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"157","2019-10-07 09:36:09-03","UEFS","HUEFS","44096","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Nascimento, F.H.F.","273","1999","10","18",NA,"Brasil","Bahia","Rio de Contas","Caiambola Fazenda Camburu, trilha Camburu-pico Itobira.","-41.866667","-13.5",NA,"Mata ciliar antropizada.","HUEFS0044096","HUEFS0044096","D.J.P.Gonçalves & G.H.Shimizu","1450","1550",NA,NA,"2014","07","41W52'","13S30'","Rosanae",NA,NA,NA,NA,NA,NA
"158","2019-10-07 09:36:09-03","UEFS","HUEFS","44123","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Nascimento, F.H.F.","300","1999","11","21",NA,"Brasil","Bahia","Rio de Contas","Caiambola Fazenda Camburu, margem do rio do Camburu.","-41.866667","-13.5",NA,"Mata ciliar antropizada.","HUEFS0044123","HUEFS0044123","D.J.P.Gonçalves & G.H.Shimizu","1360","1400",NA,NA,"2014","07","41W52'","13S30'","Rosanae",NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:36:09-03","UEFS","HUEFS","52446","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Nascimento, F.H.F.","406","2000","12","05",NA,"Brasil","Bahia","Rio do Pires","Pedra Lisa Campo do Cigano. Mata do Cigano.","-41.924722","-13.261944",NA,"Mata ombrófila montana.","HUEFS0052446","HUEFS0052446","D.J.P.Gonçalves & G.H.Shimizu","1650","1750",NA,NA,"2014","07","41W55'29''","13S15'43''","Rosanae",NA,NA,NA,NA,NA,NA
"160","2019-10-07 09:36:09-03","UEFS","HUEFS","92622","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Conceição, A.A.","1223","2005","03","05",NA,"Brasil","Bahia","Lençóis","Parque Nacional Chapada Diamantina. Margem do Rio Ribeirão.","-41.432222","-12.577778",NA,NA,"HUEFS0092622","HUEFS0092622","D.J.P.Gonçalves & G.H.Shimizu","730","730",NA,NA,"2014","07","41W25'56''","12S34'40''","Rosanae",NA,NA,NA,NA,NA,NA
"161","2019-10-07 09:36:09-03","UEFS","HUEFS","38248","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Laessoe, T.","50997","1992","03","02",NA,"Brasil","Bahia","Abaíra","Mata da Pedra Grande.","-41.9","-13.25",NA,"Na mata, entre rochas.","HUEFS0038248","HUEFS0038248","D.J.P.Gonçalves & G.H.Shimizu","1550","1550",NA,NA,"2014","07","41W54'","13S15'","Rosanae",NA,NA,NA,NA,NA,NA
"162","2019-09-04 18:19:39-03","F","FMNH-SEEDPLANTS","V0074863F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia",NA,"A. Glaziou","3950",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0074863F","V0074863F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Syntype",NA,NA,NA,NA
"163","2016-03-28 12:32:52-03","F","FMNH-SEEDPLANTS","V0326648F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0326648F","V0326648F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"164","2016-03-28 12:32:52-03","F","FMNH-SEEDPLANTS","V0326649F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0326649F","V0326649F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"165","2016-03-28 12:32:51-03","F","FMNH-SEEDPLANTS","V0326646F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0326646F","V0326646F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"166","2016-03-28 12:32:51-03","F","FMNH-SEEDPLANTS","V0326647F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0326647F","V0326647F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"167","2019-01-25 15:37:32-02","IAC","IAC","4827","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","C.Smith","s/nº","1939","07","15",NA,"Brasil","São Paulo","Ubatuba","IAC, Estação Experimental (Horto)","-45.0711","-23.4339",NA,NA,NA,NA,"A. Gehrt",NA,NA,NA,NA,"1942","08","-45.0711","-23.4339",NA,"24",NA,NA,NA,NA,NA
"168","2019-01-25 15:47:30-02","IAC","IAC","20260","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","H.M. Souza","s/nº","1968","10","25",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8811","-24.715",NA,NA,NA,NA,"H.F. Leitão Filho",NA,NA,NA,NA,"1968","11","-47.8811","-24.7150",NA,"14",NA,NA,NA,NA,NA
"169","2020-07-23 12:24:37-03","CEPLAC","CEPEC","8191","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia",NA,"A. Eupunino","42","1971","11","30",NA,"Brasil","Bahia","PORTO SEGURO","Rod. Porto Seguro/Eunápolis.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"M. C. Vianna",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2000",NA
"170","2020-07-23 12:24:37-03","CEPLAC","CEPEC","138465","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia",NA,"H.C. de Lima","7841",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,"<ll>dwc_commonname:</ll>",NA,NA,"Davi N.S. Machado & H.C. de Lima",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-07-23 12:24:37-03","CEPLAC","CEPEC","82553","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia",NA,"D. Carvalho","2","1999","01","15",NA,"Brasil","Bahia","RIO DE CONTAS","Faz. Brumadinho. 14Km da cidade.",NA,"-13.532778",NA,"<ll>dwc_commonname:</ll> Mulatinho",NA,NA,"M. C. Vianna",NA,NA,NA,NA,NA,NA,"41W54'86","13S31'58",NA,NA,NA,NA,NA,"29/06/2000",NA
"172","2020-07-23 12:24:37-03","CEPLAC","CEPEC","132836","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia",NA,"J. E. Meireles","568",NA,NA,NA,NA,"Brasil","Rio de Janeiro","friburgo",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"J. E. Meireles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-07-23 12:24:37-03","CEPLAC","CEPEC","18370","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia",NA,"S. A. Mori","13005","1979","11","27",NA,"Brasil","Bahia","PORTO SEGURO","12Km a W da cidade, BR-367.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"M. C. Vianna",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2000",NA
"174","2020-09-22 13:49:08-03","USP","SPFW","4075","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-09-22 13:49:08-03","USP","SPFW","3899","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Eldorado","Vale do Rio Ribeira","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-02-26 09:30:50-03","NHMLondon","NHM-LONDON-BOT","BM000949936","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","acuminata","laurifolia","Vochysia acuminata laurifolia","(Warm.) Stafleu","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","3347","1976","01","01",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Frans Antonie Stafleu; b.1921; d.1997; Stafleu",NA,NA,NA,NA,"1948","01","-53.08982","-10.773109",NA,"01",NA,NA,NA,NA,"NHMUK:ecatalogue:2607733"
"177","2015-02-26 09:30:50-03","NHMLondon","NHM-LONDON-BOT","BM000949946","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","3347",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Vianna, Maria Célia",NA,NA,NA,NA,"1948","01","-53.08982","-10.773109",NA,"01",NA,NA,NA,NA,"NHMUK:ecatalogue:2607737"
"178","2016-08-23 09:46:22-03","NHMLondon","NHM-LONDON-BOT","BM000949945","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Collaboration; Gibbs, Leitao-Filho","5655","1977","08","12",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","08","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:2607734"
"179","2019-05-06 12:02:57-03","UFU","HUFU","25790","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Krieger, P.L.; et al.","s.n.","1988","12","17",NA,"Brasil","Minas Gerais","Caparaó","Parque Nacional do Caparaó, Córrego do Inácio.","-41.9043998718262","-20.523099899292",NA,"Árvore alta com flores amarelas.; Mata.","HUFU00027034","HUFU00027034","Vianna, M.C.",NA,NA,"15056","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-04 15:45:42-03","IF","SPSF","03936","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","acuminata","ssp. laurifolia","Vochysia acuminata ssp. laurifolia",NA,"M.C.M.",NA,"1929","08","11","América do Sul","Brasil","SP","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"181","2021-03-04 15:45:42-03","IF","SPSF","12041","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","acuminata","ssp. laurifolia","Vochysia acuminata ssp. laurifolia",NA,"M.Kuhlmann","3832","1956","06","29","América do Sul","Brasil","SP","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"182","2021-03-04 15:45:42-03","IF","SPSF","12040","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","acuminata","ssp. laurifolia","Vochysia acuminata ssp. laurifolia",NA,"J.Mattos & N.Mattos","8944","1961","04","28","América do Sul","Brasil","SP","Ubatuba","serra para Sao Luiz do Paraitinga","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata&nf;Árvore 7m altura.;",NA,NA,"K.Yamamoto",NA,NA,"34265","auto","1977","05",NA,NA,"Magnoliopsida","04",NA,NA,NA,NA,NA
"183","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Glaziou, AFM","3951",NA,NA,NA,NA,"?",NA,NA,"Crescit in silvis circa urbem Rio de Janeiro, ex. gr. ad Tijuca et Corcovado",NA,NA,NA,NA,NA,"P13P2N0017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Glaziou, AFM","672",NA,NA,NA,NA,"?",NA,NA,"Crescit in silvis circa urbem Rio de Janeiro, ex. gr. ad Tijuca et Corcovado",NA,NA,NA,NA,NA,"P13P2N0017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Glaziou, AFM","12",NA,NA,NA,NA,"?",NA,NA,"Crescit in silvis circa urbem Rio de Janeiro, ex. gr. ad Tijuca et Corcovado",NA,NA,NA,NA,NA,"P13P2N0017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Glaziou, AFM","3950",NA,NA,NA,NA,"?",NA,NA,"Crescit in silvis circa urbem Rio de Janeiro, ex. gr. ad Tijuca et Corcovado",NA,NA,NA,NA,NA,"P13P2N0017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-22 10:13:53-03","IBt","SP","348484","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Krieger, L","CESJ23336","1988","12","17",NA,"Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-09-24 08:25:36-03","IBt","SP","329518","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Fávero, OA","598","1992","10","11",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-10-29 12:35:10-02","UM","RECOLNAT_UM_MPU","MPU014257","PreservedSpecimen",NA,NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Glaziou, A.",NA,"1878","12","8",NA,"Brésil",NA,NA,"Province de R. J. [Rio de Janeiro]. Theresopolis",NA,NA,"hb","Matériel complémentaire <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014257' target='other'> <mi>dwc_moreinfo</mi></a>","MPU014257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10735",NA,NA,NA
